Date,Assets,Total Investments,Fixed Income-Trading/AFS & ST Inv,Loans & Mortgages,Fixed Income Securities-HTM,Equity Securities,Real Estate Investments,Other Investments,Cash & Near Cash Items,Net Receivables,Net Fixed Assets,Deferred Policy Acquisition Costs,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Reserve for Outstanding Claim & Loss,Premium Reserve (Unearned),Life Policy Benefits,Other Insurance Reserves,Total Insurance Reserves,Short-Term Borrowings,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Policyholders' Equity,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2008,,12066.792,9294.668,1564.79,,474.873,,732.461,1040.684,4712.186,278.621,2650.672,3765.631,24514.586,,3302.731,5407.859,7095.645,1778.809,17585.044,,2049.56,983.117,187.36,20805.081,,,,2929.603,779.902,3709.505,24514.586,
03/31/2009,,11878.046,9280.87,1553.213,,374.376,,669.587,664.339,4669.927,277.288,2579.42,3751.624,23820.644,,3278.332,5227.849,7150.15,1602.362,17258.693,,1730.929,980.142,180.558,20150.322,0.0,0.0,,2937.71,732.612,3670.322,23820.644,
06/30/2009,,12638.977,9929.605,1526.669,,446.173,,736.53,809.182,4805.367,275.735,2573.13,3720.083,24822.474,,3331.28,5203.442,7203.83,1764.269,17502.821,,1801.101,980.167,173.808,20457.897,0.0,0.0,,2942.569,1422.008,4364.577,24822.474,
09/30/2009,,13137.993,10410.293,1505.509,,502.864,,719.327,1235.851,4762.136,274.646,2555.762,3699.19,25665.578,,3327.991,5154.685,7282.28,1940.283,17705.239,,1909.692,980.192,167.006,20762.129,0.0,0.0,,2952.4,1951.049,4903.449,25665.578,
12/31/2009,,13157.832,10420.241,1484.434,,512.987,,740.17,1318.552,4895.424,275.42,2504.654,3708.785,25860.667,,3366.327,5153.564,7349.633,1972.332,17841.856,,2020.445,980.218,164.899,21007.418,0.0,0.0,,2964.33,1888.919,4853.249,25860.667,
03/31/2010,,13608.588,10915.715,1462.151,,524.614,,706.108,932.541,5277.739,273.27,2468.246,3678.43,26238.814,,3369.541,5045.536,7756.402,1991.916,18163.395,,1962.771,980.244,158.819,21265.229,0.0,0.0,,2966.102,2007.483,4973.585,26238.814,
06/30/2010,,13688.746,11068.504,1432.395,,475.646,,712.201,1003.723,5346.793,272.922,2422.906,3380.24,26115.33,,3343.642,4963.981,7804.668,1772.135,17884.426,,2059.672,980.27,152.794,21077.162,0.0,0.0,,2974.882,2063.286,5038.168,26115.33,
09/30/2010,,13900.126,11275.203,1412.556,,496.102,,716.265,1168.307,5631.331,272.75,2432.99,3439.83,26845.334,,3406.611,4964.668,8038.559,1890.221,18300.059,,1979.528,980.297,218.909,21478.793,0.0,0.0,,2987.169,2379.372,5366.541,26845.334,
12/31/2010,,13505.478,10971.254,1377.106,,466.954,,690.164,1150.516,5687.312,267.169,2493.422,3293.121,26397.018,,3351.169,5063.999,8105.153,2000.371,18520.692,,1964.132,977.164,154.493,21616.481,0.0,0.0,,2995.41,1785.127,4780.537,26397.018,
03/31/2011,,13911.898,11181.202,1383.343,,496.854,,850.499,940.434,5786.347,259.46,2526.401,3272.835,26697.375,,3381.185,5119.984,8166.055,2040.482,18707.706,,2120.725,972.192,149.359,21949.982,0.0,0.0,,2998.586,1748.807,4747.393,26697.375,
06/30/2011,,13593.655,11084.419,1368.889,,481.688,,658.659,1135.099,5912.239,254.257,2565.013,3319.492,26779.755,,3438.474,5245.001,8212.705,1975.847,18872.027,,1915.278,972.22,144.254,21903.779,0.0,0.0,,3004.981,1870.995,4875.976,26779.755,
09/30/2011,,13936.293,11487.277,1362.134,,403.098,,683.784,1059.523,6099.94,247.497,2563.885,2866.862,26774.0,,3485.27,5315.673,8217.526,1662.046,18680.515,,1953.949,972.249,152.815,21759.528,0.0,0.0,,3017.758,1996.714,5014.472,26774.0,
12/31/2011,,14026.165,11633.982,1363.879,,362.376,,665.928,1166.713,6213.969,242.908,2492.857,2877.25,27019.862,,3437.119,5482.017,8359.206,1694.729,18973.071,,2066.53,972.278,134.033,22145.912,0.0,0.0,,3026.941,1847.009,4873.95,27019.862,
03/31/2012,,14133.792,11705.825,1367.543,,386.768,,673.656,1064.815,6265.111,236.465,2558.41,2996.275,27254.868,,3384.177,5564.783,8456.509,1842.782,19248.251,,1940.007,972.308,129.412,22289.978,0.0,0.0,,3030.279,1934.611,4964.89,27254.868,
06/30/2012,,14155.759,11719.347,1356.058,,399.943,,680.411,1106.992,6277.648,241.722,2635.132,2826.336,27243.589,,3352.224,5685.188,8412.128,1721.478,19171.018,,1889.514,972.337,177.152,22210.021,0.0,0.0,,3030.137,2003.431,5033.568,27243.589,
09/30/2012,,14764.429,12295.426,1356.297,,440.515,,672.191,1072.506,6462.879,246.969,2760.365,2862.475,28169.623,,3360.743,5896.673,8481.404,1765.818,19504.638,,2159.232,972.368,303.772,22940.01,0.0,0.0,,3044.594,2185.019,5229.613,28169.623,
12/31/2012,,14976.318,12472.563,1364.62,,475.806,,663.329,909.404,7153.536,250.796,2861.163,2795.39,28946.607,,3960.59,6192.26,8513.505,1731.873,20398.228,,2113.706,972.399,276.908,23761.241,0.0,0.0,,3053.928,2131.438,5185.366,28946.607,
03/31/2013,,14882.768,12383.582,1342.942,,475.765,,680.479,1604.625,6929.226,250.481,2887.051,2927.389,29481.54,,3638.29,6174.246,8506.669,1811.992,20131.197,,2182.185,1670.523,291.03,24274.935,0.0,0.0,,3053.117,2153.488,5206.605,29481.54,
06/30/2013,,14648.169,12194.955,1318.12,,455.779,,679.315,1270.395,6717.952,250.564,2959.525,2882.19,28728.795,,3417.145,6232.639,8526.39,1781.637,19957.811,,2187.836,1646.89,140.372,23932.909,0.0,0.0,,3060.708,1735.178,4795.886,28728.795,
09/30/2013,,14873.962,12420.262,1320.053,,464.636,,669.011,1286.697,6824.544,253.87,3090.637,3018.875,29348.585,,3429.42,6455.337,8621.692,1858.699,20365.148,,2413.87,1638.388,148.26,24565.666,0.0,0.0,,3076.926,1705.993,4782.919,29348.585,
12/31/2013,,14244.015,11762.333,1338.71,,458.358,,684.614,1717.184,6977.494,253.63,3128.931,3393.435,29714.689,,3389.371,6662.672,8646.572,1941.747,20640.362,,2374.271,1638.118,228.459,24881.21,0.0,0.0,,3089.015,1744.464,4833.479,29714.689,
03/31/2014,,14617.767,12162.178,1307.637,,462.658,,685.294,1105.912,7107.189,255.514,3158.031,3423.972,29668.385,,3449.834,6610.702,8671.71,1916.99,20649.236,,2404.714,1170.859,347.288,24572.097,0.0,0.0,,3097.047,1999.241,5096.288,29668.385,
06/30/2014,,14661.819,12173.082,1297.986,,490.756,,699.995,1398.87,7494.644,262.117,3257.295,3542.428,30617.173,,3553.844,6690.889,8785.342,1942.94,20973.015,,2706.593,1170.932,416.926,25267.466,0.0,0.0,,3105.593,2244.114,5349.707,30617.173,
09/30/2014,,14608.814,12089.304,1302.403,,521.707,,695.4,1411.266,7641.016,274.419,3277.81,3459.804,30673.129,,3577.964,6784.089,8813.702,1872.091,21047.846,,2700.28,1171.005,411.435,25330.566,0.0,0.0,,3119.135,2223.428,5342.563,30673.129,
12/31/2014,,14131.452,11608.42,1320.888,,499.407,,702.737,1318.656,8854.215,277.645,2957.74,4022.758,31562.466,,3698.606,6529.675,9483.672,1906.237,21618.19,,3491.073,1171.079,100.817,26381.159,0.0,0.0,,3132.764,2048.543,5181.307,31562.466,
03/31/2015,,14172.528,11634.836,1302.014,,530.509,,705.169,1065.165,8923.859,286.186,2827.411,3525.207,30800.356,,3784.275,6259.389,9417.564,1933.658,21394.886,,3008.546,1171.153,97.559,25672.144,0.0,0.0,,3136.89,1991.322,5128.212,30800.356,
06/30/2015,,13705.507,11188.55,1312.486,,523.786,,680.685,1297.436,8936.6,289.416,3078.233,3534.89,30842.082,,4010.733,6429.804,9489.876,1919.609,21850.022,,2898.554,1171.229,94.317,26014.122,0.0,0.0,,3128.268,1699.692,4827.96,30842.082,
09/30/2015,,13499.602,11061.894,1277.972,,522.903,,636.833,1543.936,8720.583,286.751,3126.301,3408.918,30586.091,,4080.309,6449.26,9465.642,1754.35,21749.561,,2890.552,1171.305,91.074,25902.492,0.0,0.0,,3140.298,1543.301,4683.599,30586.091,
12/31/2015,,12994.772,10724.278,1195.114,,500.057,,575.323,1288.305,8885.039,298.414,3150.934,3418.938,30036.402,,3896.719,6423.72,9466.694,1798.104,21585.237,,2670.215,1164.656,92.327,25512.435,0.0,0.0,,3149.906,1374.061,4523.967,30036.402,
03/31/2016,,11425.111,9489.438,913.32,,403.702,,618.651,2060.815,10135.922,312.324,3079.611,3273.412,30287.195,,3341.718,6308.939,9723.211,1719.454,21093.322,,2650.402,1414.704,564.122,25722.55,0.0,0.0,,3154.477,1410.168,4564.645,30287.195,
06/30/2016,,11961.497,10242.48,660.534,,434.506,,623.977,1232.674,10057.627,327.861,3001.603,3222.951,29804.213,,3276.722,6298.466,9748.406,1714.443,21038.037,,2553.582,1165.255,439.268,25196.142,0.0,0.0,,3152.413,1455.658,4608.071,29804.213,
09/30/2016,,12033.09,10316.189,635.18,,450.617,,631.104,1116.623,10489.508,337.1,3034.091,3273.424,30283.836,,3397.455,6443.266,10042.896,1738.94,21622.557,,2672.397,1165.557,318.411,25778.922,0.0,0.0,,3169.77,1335.144,4504.914,30283.836,
12/31/2016,,11479.076,9799.885,662.566,,421.361,,595.264,1031.971,10431.713,343.572,3267.394,3155.402,29709.128,,3301.257,6626.525,10112.878,1692.287,21732.947,,2578.926,1067.02,232.135,25611.028,0.0,0.0,0.0,3177.371,920.729,4098.1,29709.128,
03/31/2017,,11453.6,9720.5,641.2,,415.9,,676.0,874.5,10234.4,348.8,3290.0,3366.4,29567.7,,3075.4,6601.6,10163.9,1750.3,21591.2,,2556.3,1067.3,194.1,25408.9,0.0,0.0,,3175.0,983.8,4158.8,29567.7,
06/30/2017,,11640.2,9778.3,661.7,,413.9,,786.3,848.2,10432.3,355.5,3326.6,3456.1,30058.9,,3093.3,6718.3,10278.1,1779.1,21868.8,,2658.8,1136.6,170.1,25834.3,0.0,0.0,,3173.9,1050.7,4224.6,30058.9,
09/30/2017,,11676.6,9999.0,685.0,,403.3,,589.3,992.8,12096.2,358.4,3482.6,3798.6,32405.2,,4794.2,6962.6,10436.9,1800.3,23994.0,,3056.6,1067.9,148.5,28267.0,0.0,0.0,,3188.3,949.9,4138.2,32405.2,
12/31/2017,,11553.5,9946.7,670.2,,368.0,,568.6,996.8,9790.2,,3484.5,6018.0,31843.0,,14179.6,7038.6,,1837.1,23055.3,,2736.5,1068.2,701.5,27561.5,0.0,10.9,,4036.6,234.0,4281.5,31843.0,
03/31/2018,,10962.9,9365.2,682.2,,358.5,,557.0,2342.0,10670.2,355.2,3646.3,4451.3,32427.9,,3194.8,7084.8,10384.8,1816.9,22481.3,,2500.7,2004.4,940.5,27926.9,287.5,11.2,,3195.7,1006.6,4501.0,32427.9,
06/30/2018,,13389.2,11641.1,720.1,,385.8,,642.2,1253.7,12681.4,370.6,3882.7,10783.7,42361.3,,3503.1,14505.0,10386.0,1858.3,30252.4,,3590.0,2004.8,1181.2,37028.4,325.0,20.4,,4139.2,848.3,5332.9,42361.3,
09/30/2018,,13498.2,11721.4,757.9,,385.4,,633.5,1306.6,13034.2,381.7,4270.1,10952.3,43443.1,,3764.7,15497.2,10464.9,1904.4,31631.2,,3110.7,2005.4,1456.1,38203.4,2.9,20.3,,4480.4,736.1,5239.7,43443.1,
12/31/2018,,13403.9,11630.3,759.6,,323.6,,690.4,1254.0,9166.0,,5103.0,12162.4,41089.3,,12054.6,15648.0,,1609.7,29312.3,,3128.9,2006.0,1508.2,35955.4,,21.9,,5267.4,-155.4,5133.9,41089.3,
03/31/2019,,13983.7,12178.5,758.1,,388.4,,658.7,1274.2,10898.6,409.8,5371.5,10299.2,42237.0,,2750.6,15638.7,9310.8,1801.1,29501.2,,3410.9,2006.6,1846.6,36765.3,287.5,31.1,,4213.0,940.1,5471.7,42237.0,
06/30/2019,,14429.7,12586.3,783.1,,392.2,,668.1,1490.4,11035.2,419.2,5767.6,9997.4,43139.5,,2722.2,15934.6,9445.9,1831.3,29934.0,,3676.1,2092.0,1677.1,37379.2,287.5,30.1,,4226.2,1216.5,5760.3,43139.5,
09/30/2019,,14552.0,12687.0,804.6,,406.9,,653.5,1749.3,11404.9,418.8,6161.2,9465.3,43751.5,,2871.1,16383.2,9564.8,1747.2,30566.3,,3782.2,2089.3,1623.3,38061.1,290.0,31.8,,4239.0,1129.6,5690.4,43751.5,
12/31/2019,,14567.3,12724.9,815.0,,388.5,,638.9,1867.1,11417.3,433.7,6668.0,9337.8,44291.2,,2687.7,16603.6,9807.3,1839.7,30938.3,20.4,3956.5,2062.9,1631.0,38609.1,290.0,29.3,0.0,4252.2,1110.6,5682.1,44291.2,
03/31/2020,,13624.7,11892.4,795.1,,349.3,,587.9,1999.9,11322.2,438.1,7201.9,8836.5,43423.3,,2669.3,16673.6,9711.4,1524.0,30578.3,,3545.9,2207.5,1705.4,38037.1,290.0,16.2,,4255.1,824.9,5386.2,43423.3,
06/30/2020,,14646.2,12847.4,790.1,,376.3,,632.4,2137.5,11200.3,450.1,7003.2,8795.9,44233.2,,2669.1,16557.2,9817.4,1853.6,30897.3,,3602.6,2208.0,1540.8,38248.7,290.0,16.7,,4264.9,1412.9,5984.5,44233.2,
