Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Depreciation & Amortization,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",General & Administrative,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2017,399.289,392.17,7.119,-288.989,203.007,85.982,110.3,0.0,-89.476,19.01,19.01,70.466,20.824,-27.844,26.855,27.251,-0.396,0.927,0.062,-7.02,22.969,15.949,0.0,0.0,0.0,15.949,0.0,15.949,0.0,0.0,15.949,61.7517,45.8027,137.224,0.12,0.12,0.450007,137.227,0.12,0.12,0.450007,
09/30/2017,366.023,357.683,8.34,-289.573,206.292,83.281,76.45,0.0,-17.869,17.806,17.806,0.063,58.581,-62.382,27.786,28.562,-0.776,0.677,33.919,-3.801,14.6,10.799,0.0,0.0,0.0,10.799,0.0,10.799,0.0,0.0,10.799,33.82795,23.02895,137.227,0.08,0.08,0.246511,137.241,0.08,0.08,0.246511,
12/31/2017,346.208,337.809,8.399,-298.611,212.408,86.203,47.597,0.0,-53.982,20.206,20.206,33.776,-6.385,-28.696,28.993,30.119,-1.126,0.611,-0.908,-35.081,3.14,-31.941,0.0,0.0,0.0,-31.941,0.0,-31.941,0.0,0.0,-31.941,-12.81275,19.12825,137.228,-0.23,-0.23,-0.093368,137.228,-0.23,-0.23,-0.093368,
03/31/2018,295.51,287.926,7.584,-273.984,192.159,81.825,21.526,0.0,-21.014,18.513,18.513,2.501,0.512,-25.654,26.681,28.318,-1.637,-0.447,-0.58,-25.142,44.463,19.321,0.0,0.0,0.0,19.321,0.0,19.321,0.0,-0.201,19.12,-21.72691,-40.84691,137.294,0.14,0.14,-0.158251,137.495,0.14,0.14,-0.158251,
06/30/2018,268.861,265.353,3.508,-274.56,192.735,81.825,-5.699,0.0,-46.676,18.236,18.236,28.44,-52.375,-26.911,27.584,29.585,-2.001,-0.411,-0.262,-79.286,10.012,-69.274,0.0,0.0,0.0,-69.274,0.0,-69.274,0.0,0.0,-69.274,-44.9395,24.3345,137.429,-0.5,-0.5,-0.327002,137.429,-0.5,-0.5,-0.327002,
09/30/2018,286.322,280.691,5.631,-275.914,194.03,81.884,10.408,0.0,-33.451,33.308,33.308,0.143,-23.043,-32.851,31.929,34.293,-2.364,0.743,0.179,-55.894,4.782,-51.112,0.0,0.0,0.0,-51.112,0.0,-51.112,0.0,0.0,-51.112,-35.65674,15.45526,137.434,-0.37,-0.37,-0.259446,137.434,-0.37,-0.37,-0.259446,
12/31/2018,232.522,226.003,6.519,-253.082,166.827,86.255,-20.56,0.0,-16.717,15.294,15.294,1.423,-37.277,-29.026,28.568,31.044,-2.476,0.494,-0.036,-66.303,-12.904,-79.207,0.0,0.0,0.0,-79.207,0.0,-79.207,0.0,0.0,-79.207,-56.74347,22.46353,137.436,-0.58,-0.58,-0.412872,137.436,-0.58,-0.58,-0.416553,
03/31/2019,233.542,226.697,6.845,-261.07,174.172,86.898,-27.528,0.0,-21.599,17.312,17.312,4.287,-49.127,-28.263,27.511,29.925,-2.414,1.085,-0.333,-77.39,4.062,-73.328,0.0,0.0,0.0,-73.328,0.0,-73.328,0.0,0.0,-73.328,-69.94127,3.38673,137.522,-0.53,-0.53,-0.508582,137.522,-0.53,-0.53,-0.508582,
06/30/2019,216.706,207.273,9.433,-322.348,234.095,88.253,-105.642,0.0,-5.858,15.294,15.294,-9.436,-111.5,-29.842,29.226,31.159,-1.933,0.721,-0.105,-141.342,27.354,-113.988,0.0,0.0,0.0,-113.988,0.0,-113.988,0.0,0.0,-113.988,-136.299,-22.311,137.691,-0.83,-0.83,-0.98989,137.691,-0.83,-0.83,-0.992037,
09/30/2019,254.02,242.315,11.705,-301.684,212.991,88.693,-47.664,0.0,-25.17,18.83,18.83,6.34,-72.834,-29.776,29.781,31.098,-1.317,0.077,-0.082,-102.61,7.482,-95.128,0.0,0.0,0.0,-95.128,0.0,-95.128,0.0,0.0,-95.128,-92.803,2.325,137.694,-0.69,-0.69,-0.67398,137.694,-0.69,-0.69,-0.67398,
12/31/2019,276.376,258.65,17.726,-308.922,217.17,91.752,-32.546,0.0,-16.323,16.442,16.442,-0.119,-48.869,-31.803,29.932,30.65,-0.718,2.053,-0.182,-80.672,5.902,-74.77,0.0,0.0,0.0,-74.77,0.0,-74.77,0.0,0.0,-74.77,-62.80001,11.96999,137.698,-0.54,-0.54,-0.456071,137.698,-0.54,-0.54,-0.456071,
03/31/2020,229.17,217.866,11.304,-288.667,195.624,93.043,-59.497,0.0,-786.94,16.345,16.345,770.595,-846.437,-31.402,31.932,32.321,-0.389,-0.207,-0.323,-877.839,15.899,-861.94,0.0,0.0,0.0,-861.94,0.0,-861.94,0.0,0.0,-861.94,-253.16995,608.77005,137.831,-6.25,-6.25,-1.836814,137.831,-6.25,-6.25,-1.836814,
06/30/2020,198.203,188.637,9.566,-249.085,174.25,74.835,-50.882,0.0,-32.6,15.701,15.701,16.899,-83.482,-65.287,10.225,10.333,-0.108,1.004,54.058,-148.769,3.949,-144.82,0.0,0.0,0.0,-144.82,0.0,-144.82,0.0,0.0,-144.82,-88.82796,55.99204,138.043,-1.05,-1.05,-0.64348,138.043,-1.05,-1.05,-0.644387,
09/30/2020,193.0,,,,,,,,,,,,,,,,,,,-66.0,,-62.6,,,,,,-62.6,,,-62.6,-62.6,,,-0.45,-0.45,-0.625,,-0.45,-0.45,-0.625,
12/31/2020,207.5,,,,,,,,,,,,,,,,,,,-1.3,,-1.2,,,,,,-1.2,,,-1.2,-1.2,,,,,-0.68,,,,-0.68,
