Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2008,2540.078,1156.716,2066.365,1722.345,344.02,-909.649,1383.362,500.481,,,,826.569,56.312,-448.027,2092.051,-1378.533,,1378.533,713.518,29.648,-29.648,743.166,-202.804,540.362,,,,540.362,0.0,540.362,-5.112,,535.25,535.25,,348.714,1.53,1.53,1.48,349.783,1.53,1.53,1.48,
09/30/2008,2349.622,1146.213,2017.314,1695.744,321.57,-871.101,1203.409,294.182,,,,842.269,66.958,-503.672,1845.95,-1653.086,,1653.086,192.864,66.813,-66.813,259.677,52.767,312.444,,,,312.444,0.0,312.444,-5.111,,307.333,307.333,,349.916,0.88,0.88,0.69,350.97,0.88,0.88,0.69,
12/31/2008,1897.3,1176.86,1985.371,1677.652,307.719,-808.511,309.387,-61.879,-61.879,,0.0,315.646,55.62,-962.494,934.806,-1601.479,0.0,1601.479,-666.673,11.634,-11.634,-656.543,308.956,-347.587,0.0,0.0,0.0,-347.587,0.0,-347.587,-31.634,0.0,-379.221,-379.221,,350.439,-1.08,-1.08,-1.07,351.882,-1.08,-1.08,-1.07,
03/31/2009,2183.336,1062.098,1729.335,1413.935,315.4,-667.237,1121.238,110.67,107.293,3.377,0.0,972.454,38.114,-994.098,1189.238,-2152.023,0.0,2152.023,-962.785,0.0,0.0,-962.785,150.777,-812.008,0.0,0.0,0.0,-812.008,-3.159,-815.167,,-60.214,-875.381,-167.9756,707.4054,351.352,-2.49,-2.49,-0.478084,351.352,-2.49,-2.49,-0.478084,
06/30/2009,2161.332,1089.657,1693.274,1397.666,295.608,-603.617,1071.675,57.183,-30.02,87.203,0.0,973.019,41.473,-962.181,1199.151,-1527.972,0.0,1527.972,-328.821,0.0,0.0,-328.821,148.957,-179.864,0.0,0.0,0.0,-179.864,-3.596,-183.46,,19.032,-164.428,-134.6164,29.8116,399.242,-0.41,-0.41,-0.33718,400.633,-0.41,-0.41,-0.33718,
09/30/2009,1912.509,1137.458,1657.522,1370.746,286.776,-520.064,775.051,-40.174,-86.866,46.692,0.0,768.788,46.437,-1133.929,778.58,-1428.847,0.0,1428.847,-650.267,0.0,0.0,-650.267,336.056,-314.211,0.0,0.0,0.0,-314.211,-2.73,-316.941,,-60.203,-377.144,-375.6646,1.4794,494.169,-0.76,-0.76,-0.760195,494.169,-0.76,-0.76,-0.760195,
12/31/2009,1918.787,1176.787,1629.869,1347.653,282.216,-453.082,742.0,42.0,-31.0,73.0,0.0,663.0,37.0,-974.0,944.787,-1452.787,0.0,1452.787,-508.0,0.0,0.0,-508.0,263.0,-245.0,0.0,0.0,0.0,-245.0,-3.0,-248.0,,-68.0,-316.0,-250.22,65.78,494.332,-0.64,-0.64,-0.506178,498.082,-0.64,-0.64,-0.507933,
03/31/2010,1870.0,1172.0,1574.0,1317.0,257.0,-402.0,698.0,-6.0,-7.0,1.0,0.0,676.0,28.0,-862.0,1008.0,-1361.0,0.0,1361.0,-353.0,0.0,0.0,-353.0,194.0,-159.0,0.0,0.0,0.0,-159.0,-2.0,-161.0,-68.0,0.0,-229.0,-234.85,-5.85,495.0,-0.46,-0.46,-0.474444,498.0,-0.46,-0.46,-0.474444,
06/30/2010,2130.0,1178.0,1570.0,1318.0,252.0,-392.0,952.0,166.0,109.0,57.0,0.0,740.0,46.0,-662.0,1468.0,-1503.0,0.0,1503.0,-35.0,0.0,0.0,-35.0,50.0,15.0,0.0,0.0,0.0,15.0,-3.0,12.0,-68.0,0.0,-56.0,-15.05,40.95,495.351,-0.11,-0.11,-0.030382,498.499,-0.11,-0.11,-0.030382,
09/30/2010,2285.0,1238.0,1604.0,1330.0,274.0,-366.0,1047.0,47.0,-22.0,69.0,0.0,954.0,46.0,-615.0,1670.0,-1499.0,0.0,1499.0,171.0,0.0,0.0,171.0,-14.0,157.0,0.0,0.0,0.0,157.0,-4.0,153.0,-69.0,0.0,84.0,91.8,7.8,495.501,0.17,0.17,0.185267,498.802,0.17,0.17,0.185267,
12/31/2010,2298.0,1266.0,1595.0,1335.0,260.0,-329.0,1032.0,157.0,93.0,64.0,0.0,805.0,70.0,-512.0,1786.0,-1548.0,0.0,1548.0,238.0,0.0,0.0,238.0,-45.0,193.0,0.0,0.0,0.0,193.0,-8.0,185.0,-69.0,-2.0,114.0,116.6,2.6,495.71,0.23,0.23,0.235218,499.423,0.23,0.23,0.235206,
03/31/2011,2132.0,1249.0,1554.0,1314.0,240.0,-305.0,883.0,116.0,52.0,64.0,0.0,720.0,47.0,-447.0,1685.0,-1465.0,0.0,1465.0,220.0,0.0,0.0,220.0,-33.0,187.0,0.0,0.0,0.0,187.0,-7.0,180.0,-68.0,-74.0,38.0,37.35,-0.65,500.0,0.08,0.08,0.0747,504.0,0.08,0.08,0.0747,
06/30/2011,2171.0,1259.0,1546.0,1299.0,247.0,-287.0,912.0,85.0,53.0,32.0,0.0,770.0,57.0,-392.0,1779.0,-1542.0,0.0,1542.0,237.0,0.0,0.0,237.0,-58.0,179.0,0.0,0.0,0.0,179.0,-1.0,178.0,-2.0,-2.0,174.0,173.35,-0.65,531.792,0.33,0.33,0.325973,535.416,0.33,0.33,0.325973,
09/30/2011,2166.0,1263.0,1538.0,1296.0,242.0,-275.0,903.0,68.0,66.0,2.0,0.0,782.0,53.0,-347.0,1819.0,-1560.0,0.0,1560.0,259.0,0.0,0.0,259.0,-45.0,214.0,0.0,0.0,0.0,214.0,1.0,215.0,-2.0,-2.0,211.0,210.35,-0.65,531.928,0.4,0.4,0.395448,535.395,0.39,0.39,0.388786,
12/31/2011,2017.0,1294.0,1543.0,1310.0,233.0,-249.0,723.0,96.0,77.0,19.0,0.0,588.0,39.0,-327.0,1690.0,-1667.0,0.0,1667.0,23.0,0.0,0.0,23.0,57.0,80.0,0.0,0.0,0.0,80.0,-6.0,74.0,-2.0,-1.0,71.0,71.0,0.0,532.146,0.13,0.13,0.13,535.717,0.13,0.13,0.13,
03/31/2012,2187.0,1311.0,1534.0,1300.0,234.0,-223.0,876.0,75.0,57.0,18.0,0.0,744.0,57.0,-317.0,1870.0,-1541.0,0.0,1541.0,329.0,0.0,0.0,329.0,-69.0,260.0,0.0,0.0,0.0,260.0,-10.0,250.0,-3.0,-2.0,245.0,245.0,0.0,533.1,0.46,0.46,0.46,536.407,0.46,0.46,0.46,
06/30/2012,2214.0,1274.0,1492.0,1263.0,229.0,-218.0,940.0,84.0,70.0,14.0,0.0,803.0,53.0,-300.0,1914.0,-1546.0,0.0,1546.0,368.0,0.0,0.0,368.0,-91.0,277.0,0.0,0.0,0.0,277.0,-2.0,275.0,-3.0,-2.0,270.0,278.45,8.45,533.964,0.51,0.51,0.521477,537.495,0.5,0.5,0.515721,
09/30/2012,3813.0,1271.0,1445.0,1257.0,188.0,-174.0,2542.0,1960.0,19.0,1941.0,0.0,613.0,-31.0,-450.0,3363.0,-1726.0,0.0,1726.0,1637.0,0.0,0.0,1637.0,-551.0,1086.0,0.0,0.0,0.0,1086.0,-9.0,1077.0,-2.0,-9.0,1066.0,1067.3,1.3,534.506,1.99,1.99,1.996797,538.699,1.98,1.98,1.982413,
12/31/2012,2261.0,1246.0,1396.0,1215.0,181.0,-150.0,1015.0,66.0,65.0,1.0,0.0,931.0,18.0,-328.0,1933.0,-1510.0,0.0,1510.0,423.0,0.0,0.0,423.0,-62.0,361.0,0.0,0.0,0.0,361.0,-5.0,356.0,-4.0,-2.0,350.0,350.65,0.65,535.012,0.66,0.66,0.655406,539.618,0.65,0.65,0.651205,
03/31/2013,2084.0,1221.0,1359.0,1169.0,190.0,-138.0,863.0,44.0,42.0,2.0,0.0,775.0,44.0,-212.0,1872.0,-1363.0,0.0,1363.0,509.0,0.0,0.0,509.0,-151.0,358.0,0.0,0.0,0.0,358.0,-6.0,352.0,-9.0,-3.0,340.0,340.0,0.0,535.68,0.64,0.64,0.64,539.862,0.63,0.63,0.63,
06/30/2013,2069.0,1211.0,1347.0,1157.0,190.0,-136.0,858.0,49.0,49.0,0.0,0.0,765.0,44.0,-146.0,1923.0,-1397.0,0.0,1397.0,526.0,0.0,0.0,526.0,-146.0,380.0,0.0,0.0,0.0,380.0,-3.0,377.0,-9.0,-3.0,365.0,365.0,0.0,535.172,0.68,0.68,0.68,539.763,0.68,0.68,0.68,
09/30/2013,1888.0,1208.0,1339.0,1148.0,191.0,-131.0,680.0,33.0,33.0,0.0,0.0,637.0,10.0,-95.0,1793.0,-1730.0,0.0,1730.0,63.0,0.0,0.0,63.0,133.0,196.0,0.0,0.0,0.0,196.0,-7.0,189.0,-9.0,-1.0,179.0,388.95,209.95,533.829,0.33,0.33,0.728604,538.85,0.33,0.33,0.719626,
12/31/2013,2027.0,1213.0,1343.0,1159.0,184.0,-130.0,814.0,58.0,57.0,1.0,0.0,701.0,55.0,-101.0,1926.0,-1377.0,0.0,1377.0,549.0,0.0,0.0,549.0,-122.0,427.0,0.0,0.0,0.0,427.0,-1.0,426.0,-13.0,-13.0,400.0,400.0,0.0,532.492,0.751185,0.751185,0.751185,537.921,0.743604,0.743604,0.743604,
03/31/2014,1995.0,1204.0,1336.0,1151.0,185.0,-132.0,791.0,48.0,49.0,-1.0,0.0,705.0,38.0,-102.0,1893.0,-1357.0,0.0,1357.0,536.0,0.0,0.0,536.0,-125.0,411.0,0.0,0.0,0.0,411.0,-6.0,405.0,-9.0,-3.0,393.0,393.0,0.0,531.162,0.74,0.74,0.74,536.992,0.73,0.73,0.73,
06/30/2014,2166.0,1209.0,1346.0,1161.0,185.0,-137.0,957.0,151.0,47.0,104.0,0.0,741.0,65.0,-73.0,2093.0,-1517.0,0.0,1517.0,576.0,0.0,0.0,576.0,-173.0,403.0,0.0,0.0,0.0,403.0,-4.0,399.0,-9.0,-3.0,387.0,435.1,48.1,529.764,0.73,0.73,0.821309,535.486,0.72,0.72,0.809825,
09/30/2014,1995.0,1215.0,1353.0,1152.0,201.0,-138.0,780.0,37.0,46.0,-9.0,0.0,691.0,52.0,-93.0,1902.0,-1259.0,0.0,1259.0,643.0,0.0,0.0,643.0,-67.0,576.0,0.0,0.0,0.0,576.0,0.0,576.0,-9.0,-4.0,563.0,563.0,0.0,527.402,1.07,1.07,1.07,533.23,1.06,1.06,1.06,
12/31/2014,2006.0,1211.0,1349.0,1153.0,196.0,-138.0,795.0,35.0,40.0,-5.0,0.0,718.0,42.0,-74.0,1932.0,-1410.0,0.0,1410.0,522.0,0.0,0.0,522.0,-128.0,394.0,0.0,0.0,0.0,394.0,0.0,394.0,-16.0,0.0,378.0,472.25,94.25,521.775,0.72,0.72,0.905084,527.959,0.72,0.72,0.898518,
03/31/2015,1957.0,1140.0,1272.0,1091.0,181.0,-132.0,817.0,55.0,55.0,0.0,0.0,699.0,63.0,-55.0,1902.0,-1280.0,0.0,1280.0,622.0,0.0,0.0,622.0,-191.0,431.0,0.0,0.0,0.0,431.0,-2.0,429.0,-17.0,-1.0,411.0,411.0,0.0,521.02,0.79,0.79,0.79,526.837,0.78,0.78,0.78,
06/30/2015,2041.0,1167.0,1297.0,1115.0,182.0,-130.0,874.0,68.0,54.0,14.0,0.0,754.0,52.0,-26.0,2015.0,-1328.0,0.0,1328.0,687.0,0.0,0.0,687.0,-202.0,485.0,0.0,0.0,0.0,485.0,-2.0,483.0,-15.0,-1.0,467.0,476.1,9.1,516.968,0.9,0.9,0.920947,522.479,0.89,0.89,0.907417,
09/30/2015,2022.0,1211.0,1333.0,1139.0,194.0,-122.0,811.0,38.0,31.0,7.0,0.0,715.0,58.0,-32.0,1990.0,-1264.0,0.0,1264.0,726.0,0.0,0.0,726.0,-187.0,539.0,0.0,0.0,0.0,539.0,-2.0,537.0,-16.0,-2.0,519.0,491.15,-27.85,513.01,1.01,1.01,0.957389,518.677,1.0,1.0,0.946306,
12/31/2015,2011.0,1246.0,1363.0,1161.0,202.0,-117.0,765.0,42.0,42.0,0.0,0.0,693.0,30.0,-51.0,1960.0,-1288.0,0.0,1288.0,672.0,0.0,0.0,672.0,-185.0,487.0,0.0,0.0,0.0,487.0,-3.0,484.0,-16.0,-1.0,467.0,428.76972,-38.23028,508.536,0.92,0.92,0.843145,514.507,0.91,0.91,0.835695,
03/31/2016,2063.0,1282.0,1411.0,1203.0,208.0,-129.0,781.0,55.0,55.0,0.0,0.0,688.0,38.0,-101.0,1962.0,-1318.0,0.0,1318.0,644.0,0.0,0.0,644.0,-195.0,449.0,0.0,0.0,0.0,449.0,-2.0,447.0,-17.0,0.0,430.0,430.0,0.0,505.482,0.85,0.85,0.85,509.931,0.84,0.84,0.84,
06/30/2016,2186.0,1288.0,1424.0,1222.0,202.0,-136.0,898.0,38.0,34.0,4.0,0.0,785.0,75.0,-146.0,2040.0,-1345.0,0.0,1345.0,695.0,0.0,0.0,695.0,-201.0,494.0,0.0,0.0,0.0,494.0,-2.0,492.0,-17.0,0.0,475.0,445.85,-29.15,501.374,0.95,0.95,0.889256,505.633,0.94,0.94,0.882349,
09/30/2016,2197.0,1308.0,1451.0,1245.0,206.0,-143.0,889.0,65.0,65.0,0.0,0.0,803.0,21.0,-97.0,2100.0,-1409.0,0.0,1409.0,691.0,0.0,0.0,691.0,-215.0,476.0,0.0,0.0,0.0,476.0,-2.0,474.0,-17.0,0.0,457.0,457.0,0.0,496.304,0.92,0.92,0.92,500.885,0.91,0.91,0.91,
12/31/2016,2158.0,1343.0,1492.0,1269.0,223.0,-149.0,815.0,58.0,58.0,,0.0,695.0,62.0,-101.0,2057.0,-1397.0,0.0,1397.0,660.0,0.0,0.0,660.0,-193.0,467.0,0.0,0.0,0.0,467.0,-2.0,465.0,-15.0,-2.0,448.0,467.25,19.25,491.497,0.91,0.91,0.950667,497.055,0.9,0.9,0.938728,
03/31/2017,2213.0,1366.0,1528.0,1289.0,239.0,-162.0,847.0,51.0,51.0,0.0,0.0,746.0,50.0,-119.0,2094.0,-1465.0,0.0,1465.0,629.0,0.0,0.0,629.0,-159.0,470.0,0.0,0.0,0.0,470.0,-2.0,468.0,-17.0,0.0,451.0,451.0,0.0,490.091,0.92,0.92,0.92,496.002,0.91,0.91,0.91,
06/30/2017,2230.0,1403.0,1583.0,1338.0,245.0,-180.0,827.0,47.0,46.0,1.0,0.0,734.0,46.0,-90.0,2140.0,-1388.0,0.0,1388.0,752.0,0.0,0.0,752.0,-222.0,530.0,0.0,0.0,0.0,530.0,-2.0,528.0,-23.0,0.0,505.0,505.0,0.0,482.913,1.05,1.05,1.05,488.02,1.03,1.03,1.03,
09/30/2017,2276.0,1430.0,1635.0,1382.0,253.0,-205.0,846.0,51.0,51.0,0.0,0.0,753.0,42.0,-120.0,2156.0,-1391.0,0.0,1391.0,765.0,0.0,0.0,765.0,-225.0,540.0,0.0,0.0,0.0,540.0,-2.0,538.0,-26.0,0.0,512.0,512.0,0.0,478.258,1.07,1.07,1.07,483.64,1.06,1.06,1.06,
12/31/2017,2267.0,1434.0,1641.0,1376.0,265.0,-207.0,833.0,-68.0,41.0,-109.0,0.0,705.0,196.0,-79.0,2188.0,-1520.0,0.0,1520.0,668.0,0.0,0.0,668.0,74.0,742.0,0.0,0.0,0.0,742.0,-2.0,740.0,-29.0,-1.0,710.0,557.0,-153.0,474.3,1.5,1.5,1.174362,480.359,1.48,1.48,1.161488,
03/31/2018,2237.0,1441.0,1668.0,1398.0,270.0,-227.0,796.0,43.0,42.0,1.0,0.0,682.0,71.0,-28.0,2209.0,-1417.0,0.0,1417.0,792.0,0.0,0.0,792.0,-147.0,645.0,0.0,0.0,0.0,645.0,-2.0,643.0,-31.0,0.0,612.0,612.0,0.0,468.723,1.31,1.31,1.31,473.62,1.29,1.29,1.29,
06/30/2018,2317.0,1488.0,1759.0,1476.0,283.0,-271.0,829.0,53.0,53.0,,0.0,720.0,56.0,-32.0,2285.0,-1390.0,0.0,1390.0,895.0,0.0,0.0,895.0,-171.0,724.0,0.0,0.0,0.0,724.0,-2.0,722.0,-25.0,0.0,697.0,697.0,0.0,465.529,1.5,1.5,1.5,469.339,1.49,1.49,1.49,
09/30/2018,2294.0,1512.0,1834.0,1549.0,285.0,-322.0,782.0,42.0,42.0,,0.0,695.0,45.0,-61.0,2233.0,-1384.0,0.0,1384.0,849.0,0.0,0.0,849.0,-95.0,754.0,0.0,0.0,0.0,754.0,-2.0,752.0,-26.0,0.0,726.0,726.0,0.0,460.252,1.58,1.58,1.58,464.164,1.56,1.56,1.56,
12/31/2018,2365.0,1547.0,1944.0,1634.0,310.0,-397.0,818.0,24.0,24.0,,0.0,700.0,94.0,-87.0,2278.0,-1482.0,0.0,1482.0,796.0,0.0,0.0,796.0,-136.0,660.0,0.0,0.0,0.0,660.0,-2.0,658.0,-26.0,0.0,632.0,679.4,47.4,449.404,1.41,1.41,1.51178,452.957,1.4,1.4,1.504646,
03/31/2019,2328.0,1544.0,1987.0,1697.0,290.0,-443.0,784.0,60.0,60.0,,0.0,676.0,48.0,-153.0,2175.0,-1489.0,0.0,1489.0,686.0,0.0,0.0,686.0,-104.0,582.0,0.0,0.0,0.0,582.0,-2.0,580.0,-26.0,0.0,554.0,594.19958,40.19958,443.566,1.25,1.25,1.339597,446.662,1.24,1.24,1.33,
06/30/2019,2560.0,1535.0,2021.0,1721.0,300.0,-486.0,1025.0,13.0,55.0,-42.0,0.0,685.0,327.0,-127.0,2433.0,-1638.0,0.0,1638.0,795.0,0.0,0.0,795.0,-105.0,690.0,0.0,0.0,0.0,690.0,-2.0,688.0,-25.0,0.0,663.0,669.32,6.32,443.806,1.49,1.49,1.508136,446.391,1.48,1.48,1.494158,
09/30/2019,2353.0,1510.0,2005.0,1708.0,297.0,-495.0,843.0,33.0,29.0,4.0,0.0,733.0,77.0,-132.0,2221.0,-1474.0,0.0,1474.0,747.0,0.0,0.0,747.0,-122.0,625.0,0.0,0.0,0.0,625.0,-2.0,623.0,-26.0,0.0,597.0,614.38,17.38,443.96,1.35,1.35,1.383863,446.962,1.34,1.34,1.378885,
12/31/2019,2366.0,,,,,,,,,,,,,,,,,,,,,775.8,,609.5,,,,,,609.5,,,609.5,612.714,,,1.37,1.37,1.378,,1.37,1.37,1.378,
