Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,624.95999,421.740997,796.44101,484.462006,311.979004,-374.700012,203.218992,19.605,,,,155.207993,28.406,-69.864998,555.094992,-362.299988,0.0,362.299988,192.794998,0.0,0.0,192.794998,-59.950001,132.845001,0.0,,,132.844997,0.0,132.845001,,,132.845001,132.845001,,223.647995,0.59,0.59,,223.647995,0.59,0.59,0.59,
12/31/1992,684.411008,454.165009,821.899994,488.373993,333.526001,-367.734985,230.245999,68.597,,,,158.473999,3.175,-63.060001,621.351007,-402.684998,0.0,402.684998,218.666,-7.29,7.29,211.376,-67.834,143.542007,0.0,,,143.542,0.0,143.542007,-3.051,,140.491007,140.491007,,233.904984,0.61,0.61,0.61,233.904984,0.61,0.61,0.61,
03/31/1993,724.350006,453.69101,793.553009,490.682007,302.871002,-339.862,270.658997,115.046997,,,,155.612,0.0,-61.417,662.933006,-387.015015,0.0,387.015015,275.917999,9.622,-9.622,285.539999,-98.528999,187.011002,19.393,,,167.618,0.0,167.617996,-0.119,,167.498996,167.498996,,235.914001,0.71,0.79,,235.914001,0.71,0.79,0.79,
06/30/1993,650.080022,455.646027,800.476013,478.209015,322.266998,-344.829987,194.433995,7.773,,,,166.078995,20.582001,-53.813999,596.266023,-345.14801,0.0,345.14801,251.117996,0.0,0.0,251.117996,-81.975998,169.141998,0.0,,,169.141998,0.0,169.141998,-0.119,,169.022998,169.022998,,236.560989,0.71,0.71,,236.560989,0.71,0.71,0.71,
09/30/1993,722.186028,457.982025,791.890015,481.915009,309.975006,-333.90799,264.204002,76.290001,,,,167.707001,20.207001,-50.021,672.165028,-345.914001,0.0,345.914001,326.251007,0.0,0.0,326.251007,-108.574997,217.675995,0.0,,,217.67601,0.0,217.675995,0.0,,217.675995,217.675995,,236.544006,0.92,0.92,,236.544006,0.92,0.92,0.92,
12/31/1993,677.666024,461.71402,815.20102,522.51001,292.69101,-353.487,215.952004,-4.631,,,,187.464005,33.118999,-38.692001,638.974023,-375.648987,0.0,375.648987,263.325012,-9.622,9.622,253.703012,-82.268997,171.434006,0.0,,,171.434015,0.0,171.434006,-1.762,,169.672006,169.672006,,236.427002,0.72,0.72,0.72,236.427002,0.72,0.72,0.72,
03/31/1994,940.517977,632.674988,1098.088989,1098.088989,,-465.414001,307.842989,31.655001,,,,,276.187988,-33.171001,907.346975,-546.815002,0.0,546.815002,360.532013,0.0,0.0,360.532013,-100.917999,259.614014,7.528,,,252.086013,0.0,252.085999,0.0,,252.085999,252.085999,,345.322998,0.73,0.75,,345.322998,0.73,0.75,0.75,
06/30/1994,935.630966,636.975952,1146.855957,1146.855957,,-509.880005,298.655014,-4.722,,,,,303.377014,-35.856998,899.773968,-536.512024,0.0,536.512024,363.261993,0.0,0.0,363.261993,-102.565002,260.696991,0.0,,,260.696991,0.0,260.696991,0.0,,260.696991,260.696991,,347.596008,0.75,0.75,,347.596008,0.75,0.75,0.75,
09/30/1994,927.53796,647.06897,1228.630981,1228.630981,,-581.562012,280.46899,-44.202,,,,,324.67099,-14.863,912.67496,-550.086975,0.0,550.086975,362.588013,0.0,0.0,362.588013,-97.771004,264.816986,0.0,,,264.817009,0.0,264.816986,0.0,,264.816986,264.816986,,348.442993,0.76,0.76,,348.442993,0.76,0.76,0.76,
12/31/1994,727.307052,575.274048,1249.571045,1249.571045,,-674.296997,152.033004,-124.313004,,,,,276.346008,0.433,727.740052,-555.906006,0.0,555.906006,171.834,-48.299999,48.299999,123.534001,-17.205999,106.328003,0.0,,,106.328002,0.0,106.328003,0.0,,106.328003,106.328003,,348.0,0.3,0.3,0.3,348.0,0.3,0.3,0.3,
03/31/1995,824.836956,539.279968,1261.276978,915.872986,345.403992,-721.997009,285.556988,1.254,,,,256.562988,27.74,-1.5,823.336956,-553.351013,0.0,553.351013,269.985992,0.0,0.0,269.985992,-90.439003,179.546997,0.0,,,179.546989,0.0,179.546997,-0.832,,178.714997,178.714997,,341.73999,0.52,0.52,,341.73999,0.52,0.52,0.52,
06/30/1995,836.071997,522.821991,1294.642975,957.047974,337.595001,-771.820984,313.250006,7.966,,,,279.100006,26.184,-1.5,834.571997,-542.663025,0.0,542.663025,291.908997,0.0,0.0,291.908997,-97.956001,193.953003,0.0,,,193.952995,0.0,193.953003,-0.832,,193.121003,193.121003,,337.458008,0.57,0.57,,337.458008,0.57,0.57,0.57,
09/30/1995,865.344983,527.018982,1293.508972,977.281982,316.22699,-766.48999,338.326001,0.044,,,,284.009003,54.272999,-1.5,863.844983,-547.434998,0.0,547.434998,316.410004,0.0,0.0,316.410004,-105.672997,210.737,0.0,,,210.737007,0.0,210.737,-0.832,,209.904999,209.904999,,338.983002,0.62,0.62,,338.983002,0.62,0.62,0.62,
12/31/1995,576.033973,552.747986,1300.002014,1016.299011,283.703003,-747.254028,23.285987,-288.958008,,,,215.136993,97.107002,-1.5,574.533973,-565.901001,0.0,565.901001,8.633,-259.925995,259.925995,-251.292995,75.115997,-176.177002,0.0,,,-176.176998,0.0,-176.177002,-0.831,,-177.008002,-177.008002,,336.95401,-0.52,-0.52,-0.52,336.95401,-0.52,-0.52,-0.52,
03/31/1996,928.418969,606.856979,1255.337997,1017.895996,237.442001,-648.481018,321.56199,2.943,,,,287.127991,31.490999,0.0,928.418969,-565.645996,0.0,565.645996,362.77301,0.0,0.0,362.77301,-124.453003,238.320007,0.0,,,238.320007,0.0,238.320007,-0.358,,237.962007,237.962007,,339.946014,0.7,0.7,0.7,342.872009,0.69,0.69,0.69,
06/30/1996,947.365002,610.779999,1243.141998,1010.890991,232.251007,-632.362,336.585004,3.904,,,,293.871002,38.810001,0.0,947.365002,-564.322021,0.0,564.322021,383.042999,0.0,0.0,383.042999,-134.992996,248.050003,0.0,,,248.050003,0.0,248.050003,-0.358,,247.692003,247.692003,,339.303986,0.73,0.73,0.73,343.022003,0.72,0.72,0.72,
09/30/1996,957.303982,608.929993,1216.630005,1008.901001,207.729004,-607.700012,348.373989,7.722,,,,301.144989,39.507,0.0,957.303982,-560.392029,0.0,560.392029,396.911987,-35.0,35.0,361.911987,-127.959,233.953003,0.0,,,233.952988,0.0,233.953003,-0.358,,233.595003,233.595003,,338.542999,0.69,0.69,0.757,340.535004,0.68,0.68,0.753,
12/31/1996,1005.912034,617.433044,1222.890015,1041.312012,181.578003,-605.45697,388.478989,7.431,,,,323.855988,57.192001,0.0,1005.912034,-586.640015,0.0,586.640015,419.272003,0.0,0.0,419.272003,-147.595001,271.677002,0.0,,,271.677002,0.0,271.677002,-4.926,,266.751002,266.751002,,333.438995,0.8,0.8,0.8,334.428009,0.79,0.79,0.79,
03/31/1997,1055.041029,629.925034,1242.156052,1085.95105,156.205002,-612.231018,425.115995,16.426001,,,,339.037994,69.652,-10.0,1045.041029,-629.247986,0.0,629.247986,415.79303,0.0,0.0,415.79303,-142.528,273.265045,0.0,,,273.26503,-6.956,266.309052,-4.875,,261.434052,261.434052,,321.752014,0.81,0.81,0.81,327.916992,0.8,0.8,0.8,
06/30/1997,1046.582044,613.175034,1257.160019,1118.124023,139.035995,-643.984985,433.40701,13.37,,,,355.264008,64.773003,-15.0,1031.582044,-628.965027,0.0,628.965027,402.617004,0.0,0.0,402.617004,-133.675003,268.942017,0.0,,,268.942001,-9.867,259.075012,-4.87,,254.205012,254.205012,,309.962006,0.82,0.82,0.82,315.817993,0.81,0.81,0.81,
09/30/1997,1065.566961,619.916946,1270.343948,1144.996948,125.347,-650.427002,445.650014,-2.657,,,,372.502014,75.805,-20.0,1045.566961,-625.366028,0.0,625.366028,420.200928,0.0,0.0,420.200928,-145.414001,274.786926,0.0,,,274.786926,-13.192,261.59494,-4.86,,256.73494,256.73494,,305.920013,0.84,0.84,0.84,311.846985,0.83,0.83,0.83,
12/31/1997,1135.80999,631.982986,1281.339981,1161.927979,119.412003,-649.356995,503.827003,21.861,,,,248.195999,233.770004,-25.0,1110.80999,-688.421021,0.0,688.421021,422.388977,0.0,0.0,422.388977,-144.382996,278.005981,0.0,,,278.005981,-12.985,265.020966,-4.395,,260.625966,260.625966,,303.200012,0.86,0.86,0.86,309.5,0.85,0.85,0.85,
03/31/1998,1143.0,637.0,1291.0,1176.0,115.0,-654.0,506.0,,,,,415.0,91.0,-30.0,1113.0,-708.0,,708.0,405.0,,,405.0,-136.0,269.0,,,,269.0,,269.0,,,269.0,269.0,,300.600006,0.88,0.88,0.88,306.100006,0.87,0.87,0.87,
06/30/1998,1200.0,631.0,1314.0,1208.0,106.0,-683.0,569.0,,,,,444.0,125.0,-35.0,1165.0,-739.0,,739.0,426.0,,,426.0,-146.0,280.0,0.0,,,280.0,0.0,280.0,,,280.0,280.0,,300.399994,0.92,0.92,0.92,305.700012,0.9,0.9,0.9,
09/30/1998,1175.0,646.0,1354.0,1251.0,103.0,-708.0,529.0,1.0,,,,442.0,86.0,-45.0,1130.0,-696.0,0.0,696.0,434.0,,,434.0,-153.0,281.0,0.0,,,281.0,0.0,281.0,,,281.0,281.0,,300.600006,0.92,0.92,0.92,304.200012,0.91,0.91,0.91,
12/31/1998,1456.0,659.0,1354.0,1253.0,101.0,-695.0,797.0,43.0,,,,614.0,140.0,-115.0,1341.0,-896.0,,896.0,445.0,,,445.0,-160.0,285.0,,,,285.0,,285.0,,,285.0,285.0,,301.5,0.93,0.93,0.93,304.7,0.92,0.92,0.92,
03/31/1999,1693.0,739.0,1311.0,1205.0,106.0,-572.0,954.0,0.0,,,,615.0,339.0,-78.0,1615.0,-734.0,0.0,734.0,436.0,50.0,-50.0,486.0,-156.0,330.0,-11.0,,,341.0,-16.0,325.0,-4.827,,320.173,320.173,,302.299988,1.06,1.02,0.91,305.496002,1.05,1.01,0.9,
06/30/1999,1340.0,706.0,1246.0,1116.0,130.0,-540.0,634.0,42.0,,,,506.0,86.0,-25.0,1315.0,-668.0,0.0,668.0,431.0,41.0,-41.0,472.0,-154.0,318.0,-13.0,,,331.0,-16.0,315.0,-4.821,,310.179,310.179,,297.399994,1.04,1.0,0.95,300.899994,1.03,0.99,0.94,
09/30/1999,1203.0,573.0,1254.0,1125.0,129.0,-552.0,630.0,2.0,,,,542.0,86.0,-30.0,1173.0,-640.0,0.0,640.0,447.0,27.0,-27.0,458.0,-159.0,315.0,-21.0,,,320.0,-16.0,320.0,-5.0,0.0,315.0,315.0,,294.5,1.07,1.0,0.94,297.6,1.06,0.99,0.93,
12/31/1999,1187.0,562.0,1137.0,1137.0,,-575.0,625.0,-22.0,,,,647.0,,-30.0,1157.0,-677.0,0.0,677.0,480.0,-59.0,59.0,421.0,-117.0,304.0,-17.0,,,321.0,-17.0,304.0,-4.352,,299.648,299.648,0.0,293.4,1.02,0.96,0.96,296.3,1.01,0.95,0.95,
03/31/2000,1283.0,555.0,1161.0,1003.0,158.0,-606.0,728.0,-3.0,,,,591.0,140.0,-31.0,1252.0,-776.0,0.0,776.0,476.0,0.0,0.0,476.0,-158.0,318.0,-6.0,,,324.0,-16.0,308.0,-5.0,0.0,303.0,303.0,,291.899994,1.04,1.02,1.02,294.100006,1.03,1.01,1.01,
06/30/2000,1273.0,545.0,1180.0,1031.0,149.0,-635.0,728.0,48.0,,,,601.0,79.0,-35.0,1238.0,-763.0,0.0,763.0,475.0,0.0,0.0,475.0,-159.0,316.0,-16.0,,,332.0,-17.0,315.0,-4.0,0.0,311.0,311.0,,289.804,1.07,1.01,1.01,292.189,1.06,1.01,1.01,
09/30/2000,1231.0,531.0,1201.0,1055.0,146.0,-670.0,700.0,4.0,,,,628.0,68.0,-30.0,1201.0,-730.0,0.0,730.0,471.0,,,454.0,-155.0,316.0,-23.0,,,322.0,-17.0,322.0,-5.0,0.0,317.0,317.0,,288.958,1.1,1.02,1.02,292.03,1.09,1.01,1.01,
12/31/2000,1268.0,533.0,1190.0,1053.0,137.0,-657.0,735.0,-29.0,,,,782.0,-18.0,-40.0,1228.0,-735.0,0.0,735.0,493.0,0.0,0.0,493.0,-162.0,331.0,-20.0,,,351.0,-17.0,334.0,-5.0,0.0,329.0,329.0,,289.2,1.14,1.07,1.07,292.9,1.13,1.06,1.06,
03/31/2001,1269.0,554.0,1172.0,1013.0,159.0,-618.0,715.0,-10.0,,,,653.0,72.0,-80.0,1189.0,-781.0,0.0,781.0,408.0,0.0,0.0,408.0,-135.0,273.0,0.0,,,273.0,-8.0,265.0,0.0,0.0,265.0,265.0,,289.0,0.9,0.9,1.0,293.0,0.89,0.89,0.99,
06/30/2001,1298.0,565.0,1079.0,871.0,208.0,-514.0,733.0,-13.0,,,,652.0,94.0,-45.0,1253.0,-794.0,0.0,794.0,459.0,0.0,0.0,459.0,-156.0,303.0,0.0,,,303.0,-8.0,295.0,0.0,0.0,295.0,295.0,,288.0,1.01,1.01,1.01,291.0,1.0,1.0,1.0,
09/30/2001,1285.0,565.0,984.0,805.0,179.0,-419.0,720.0,75.0,,,,568.0,77.0,-110.0,1175.0,-791.0,0.0,791.0,384.0,0.0,0.0,384.0,-128.0,256.0,0.0,,,256.0,-9.0,247.0,0.0,0.0,247.0,247.0,,286.0,0.85,0.85,0.85,289.0,0.84,0.84,0.84,
12/31/2001,1062.0,578.0,902.0,704.0,198.0,-324.0,484.0,-100.0,,,,521.0,63.0,-668.0,394.0,-1048.0,0.0,1048.0,-654.0,0.0,0.0,-654.0,232.0,-422.0,0.0,,,-422.0,-8.0,-430.0,-12.0,0.0,-442.0,-442.0,,283.0,-1.52,-1.52,1.09,286.0,-1.52,-1.52,1.08,
03/31/2002,1380.0,590.0,858.0,629.0,229.0,-268.0,790.0,2.0,,,,715.0,73.0,-82.0,1298.0,-807.0,0.0,807.0,491.0,0.0,0.0,491.0,-164.0,327.0,0.0,,,327.0,-10.0,317.0,,0.0,317.0,317.0,,283.0,1.12,1.12,1.12,285.0,1.11,1.11,1.11,
06/30/2002,1425.0,555.0,804.0,614.0,190.0,-249.0,870.0,3.0,,,,767.0,100.0,-89.0,1336.0,-839.0,0.0,839.0,497.0,0.0,0.0,497.0,-165.0,332.0,0.0,,,332.0,-12.0,320.0,0.0,0.0,320.0,320.0,,283.0,1.13,1.13,1.13,285.0,1.12,1.12,1.12,
09/30/2002,1299.0,528.0,769.0,605.0,164.0,-241.0,771.0,46.0,,,,661.0,64.0,-73.0,1226.0,-790.0,0.0,790.0,436.0,0.0,0.0,436.0,-147.0,289.0,0.0,,,289.0,-4.0,285.0,0.0,0.0,285.0,285.0,,284.0,1.0,1.0,1.0,285.0,1.0,1.0,1.0,
12/31/2002,1277.0,524.0,741.0,573.0,168.0,-217.0,753.0,-13.0,,,,700.0,66.0,-65.0,1212.0,-778.0,0.0,778.0,434.0,0.0,0.0,434.0,-145.0,289.0,16.0,,,273.0,-11.0,262.0,0.0,0.0,262.0,262.0,,284.0,0.92,0.97,0.97,286.0,0.92,0.97,0.97,
03/31/2003,1298.0,503.0,692.0,549.0,143.0,-189.0,795.0,52.0,,,,673.0,70.0,-36.0,1262.0,-856.0,0.0,856.0,406.0,0.0,0.0,406.0,-133.0,273.0,0.0,,,273.0,-11.0,262.0,0.0,0.0,262.0,262.0,,282.71,0.93,0.93,0.93,284.187,0.92,0.92,0.92,
06/30/2003,1297.0,521.0,692.0,537.0,155.0,-171.0,776.0,9.0,,,,681.0,86.0,-57.0,1240.0,-935.0,0.0,935.0,305.0,0.0,0.0,305.0,-108.0,197.0,0.0,,,197.0,-13.0,184.0,0.0,,184.0,184.0,,281.0,0.65,0.65,0.96,282.0,0.65,0.65,0.96,
09/30/2003,1312.0,487.0,668.0,519.0,149.0,-181.0,825.0,19.0,,,,707.0,99.0,-50.0,1262.0,-827.0,0.0,827.0,435.0,0.0,0.0,435.0,-152.0,283.0,0.0,,,283.0,-2.0,281.0,0.0,0.0,281.0,281.0,,278.374,1.01,1.01,1.01,280.091,1.0,1.0,1.0,
12/31/2003,1346.0,485.0,660.0,507.0,153.0,-175.0,861.0,11.0,,,,721.0,129.0,-34.0,1312.0,-858.0,0.0,858.0,454.0,0.0,0.0,454.0,-146.0,308.0,28.0,,,280.0,-6.0,274.0,-1.0,0.0,273.0,273.0,,276.0,0.99,1.09,1.09,278.0,0.98,1.08,1.08,
03/31/2004,1333.0,494.0,666.0,522.0,144.0,-172.0,839.0,22.0,,,,761.0,56.0,-12.0,1321.0,-879.0,0.0,879.0,442.0,56.0,-56.0,498.0,-163.0,335.0,0.0,,,335.0,-7.0,328.0,0.0,0.0,328.0,328.0,,282.237,1.16,1.16,1.03,284.458,1.15,1.15,1.02,
06/30/2004,1382.0,481.0,658.0,528.0,130.0,-177.0,901.0,49.0,,,,764.0,88.0,-8.0,1374.0,-910.0,0.0,910.0,464.0,9.0,-9.0,473.0,-158.0,315.0,,,,315.0,-11.0,304.0,0.0,,304.0,304.0,,280.823,1.08,1.08,1.06,282.866,1.07,1.07,1.05,
09/30/2004,1324.0,491.0,685.0,546.0,139.0,-194.0,833.0,27.0,,,,725.0,81.0,-13.0,1311.0,-911.0,0.0,911.0,400.0,-65.0,65.0,335.0,-90.0,245.0,0.0,,,245.0,13.0,258.0,0.0,0.0,258.0,258.0,,280.81,0.92,0.92,1.06,282.822,0.91,0.91,1.05,
12/31/2004,1407.0,503.0,743.0,589.0,154.0,-240.0,904.0,19.0,,,,769.0,116.0,-19.0,1388.0,-949.0,,949.0,439.0,,,439.0,-127.0,312.0,,,,312.0,-5.0,307.0,,,307.0,307.0,14.0,281.0,1.09,1.09,1.14,283.0,1.08,1.08,1.13,
03/31/2005,1479.0,506.0,804.0,631.0,173.0,-298.0,973.0,23.0,,,,821.0,129.0,-8.0,1471.0,-999.0,0.0,999.0,472.0,0.0,0.0,472.0,-112.0,360.0,0.0,,,360.0,-6.0,354.0,0.0,0.0,354.0,354.0,,281.0,1.26,1.26,1.1,284.0,1.24,1.24,1.08,
06/30/2005,1459.0,534.0,901.0,702.0,199.0,-367.0,925.0,-14.0,,,,868.0,71.0,27.0,1486.0,-1016.0,0.0,1016.0,470.0,-20.0,20.0,450.0,-159.0,291.0,0.0,,,291.0,-9.0,282.0,0.0,0.0,282.0,282.0,,285.0,0.99,0.99,1.06,288.0,0.98,0.98,1.05,
09/30/2005,1656.0,559.0,995.0,776.0,219.0,-436.0,1063.0,47.0,47.0,,,913.0,103.0,-16.0,1640.0,-1092.0,,1092.0,548.0,-48.0,48.0,500.0,-152.0,348.0,,,,348.0,-14.0,334.0,-1.0,0.0,333.0,333.0,,289.0,1.16,1.16,1.26,292.0,1.14,1.14,1.24,
12/31/2005,1706.0,555.0,1034.0,801.0,233.0,-479.0,1151.0,61.0,,,,993.0,97.0,-24.0,1682.0,-1126.0,0.0,1126.0,556.0,0.0,0.0,556.0,-181.0,375.0,0.0,,,375.0,-20.0,355.0,0.0,0.0,355.0,355.0,,290.0,1.22,1.22,1.22,294.0,1.2,1.2,1.2,
03/31/2006,1741.0,556.0,1066.0,823.0,243.0,-510.0,1185.0,60.0,,,,1038.0,87.0,-22.0,1719.0,-1171.0,0.0,1171.0,548.0,0.0,0.0,548.0,-181.0,367.0,0.0,,,367.0,-13.0,354.0,0.0,0.0,354.0,354.0,,292.0,1.21,1.21,1.21,296.0,1.19,1.19,1.19,
06/30/2006,1786.0,556.0,1126.0,871.0,255.0,-570.0,1184.0,55.0,55.0,,,1033.0,96.0,-44.0,1742.0,-1145.0,0.0,1145.0,597.0,0.0,0.0,597.0,-197.0,400.0,0.0,,,400.0,-19.0,381.0,0.0,0.0,381.0,381.0,,293.0,1.3,1.3,1.3,297.0,1.28,1.28,1.28,
09/30/2006,1676.0,567.0,1203.0,932.0,271.0,-636.0,1039.0,38.0,38.0,,,982.0,19.0,-16.0,1660.0,-1106.0,0.0,1106.0,554.0,2078.0,-2078.0,2316.0,-837.0,1479.0,0.0,,,1479.0,5.0,1484.0,0.0,0.0,1484.0,1484.0,,291.0,5.09,5.09,1.3,296.0,5.01,5.01,1.28,
12/31/2006,1545.0,566.0,1217.0,937.0,280.0,-651.0,966.0,33.0,33.0,,,820.0,113.0,-42.0,1503.0,-969.0,0.0,969.0,534.0,-10.0,10.0,524.0,-148.0,376.0,0.0,,,376.0,,376.0,0.0,0.0,376.0,376.0,,291.0,1.29,1.29,1.32,295.0,1.27,1.27,1.3,
03/31/2007,1562.0,623.0,1315.0,1005.0,310.0,-692.0,939.0,81.0,,,,761.0,97.0,-8.0,1554.0,-931.0,0.0,931.0,623.0,39.0,-39.0,662.0,-203.0,459.0,0.0,,,459.0,0.0,459.0,0.0,0.0,459.0,459.0,-25.0,308.0,1.49,1.49,1.41,312.0,1.46,1.46,1.38,
06/30/2007,1714.0,738.0,1554.0,1199.0,355.0,-816.0,973.0,29.0,29.0,,,846.0,98.0,-54.0,1660.0,-1024.0,0.0,1024.0,636.0,-1.0,1.0,619.0,-196.0,423.0,0.0,,,423.0,,423.0,0.0,0.0,423.0,423.0,,342.0,1.24,1.24,1.27,346.0,1.22,1.22,1.25,
09/30/2007,1801.0,761.0,1627.0,1261.0,366.0,-866.0,995.0,33.0,33.0,,,876.0,86.0,-65.0,1736.0,-1056.0,0.0,1056.0,680.0,-50.0,50.0,587.0,-180.0,407.0,0.0,,,407.0,,407.0,0.0,0.0,407.0,407.0,,337.0,1.21,1.21,1.39,340.0,1.19,1.19,1.37,
12/31/2007,1755.0,793.0,1670.0,1272.0,398.0,-877.0,942.0,-10.0,-10.0,,,889.0,63.0,-188.0,1567.0,-1052.0,0.0,1052.0,515.0,-128.0,128.0,226.0,-48.0,178.0,0.0,,,178.0,,178.0,0.0,0.0,178.0,178.0,,338.0,0.53,0.53,1.08,341.0,0.52,0.52,1.07,
03/31/2008,1821.0,854.0,1619.0,1215.0,404.0,-765.0,967.0,41.0,,,,856.0,70.0,-151.0,1670.0,-1035.0,-188.0,1223.0,635.0,0.0,0.0,635.0,-251.0,384.0,0.0,,,384.0,-7.0,377.0,0.0,0.0,377.0,377.0,,339.0,1.11,1.11,0.9,342.0,1.09,1.09,0.88,
