Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2013,73298.0,2759.0,2759.0,0.0,6265.0,6265.0,0.0,3849.0,1273.0,0.0,2576.0,0.0,1422.0,,,,877.0,14295.0,9845.0,16719.0,-6874.0,0.0,49158.0,47782.0,25552.0,22230.0,30.0,,1346.0,59003.0,,7690.0,4378.0,,,3312.0,3531.0,203.0,,,,3328.0,2626.0,,,2626.0,13847.0,14970.0,14970.0,,,,12463.0,,3185.0,6293.0,2985.0,27433.0,41280.0,0.0,31426.0,0.0,31426.0,-6954.0,10756.0,-3354.0,31874.0,144.0,32018.0,73298.0,
06/30/2013,71823.0,2476.0,2476.0,0.0,5989.0,5989.0,0.0,3937.0,1254.0,0.0,2683.0,0.0,1336.0,,,,858.0,13738.0,9703.0,16633.0,-6930.0,0.0,48382.0,47050.0,25181.0,21869.0,27.0,,1305.0,58085.0,,7401.0,4316.0,,,3085.0,3075.0,756.0,,,,2319.0,2657.0,,,2657.0,13133.0,14986.0,14986.0,,,,12155.0,,3178.0,6084.0,2893.0,27141.0,40274.0,0.0,31472.0,0.0,31472.0,-7000.0,11117.0,-4182.0,31407.0,142.0,31549.0,71823.0,
09/30/2013,74859.0,3692.0,3692.0,0.0,6245.0,6245.0,0.0,4161.0,1252.0,0.0,2909.0,0.0,1365.0,,,,463.0,15463.0,10085.0,17353.0,-7268.0,0.0,49311.0,47790.0,25679.0,22111.0,29.0,,1492.0,59396.0,,7803.0,4533.0,,,3270.0,4830.0,2527.0,,,,2303.0,2636.0,,,2483.0,15269.0,15089.0,15089.0,,,,12009.0,,3277.0,6218.0,2514.0,27098.0,42367.0,0.0,31505.0,0.0,31505.0,-7722.0,11878.0,-3318.0,32343.0,149.0,32492.0,74859.0,
12/31/2013,72557.0,2664.0,2664.0,0.0,5403.0,5403.0,0.0,3743.0,1165.0,0.0,2578.0,0.0,1406.0,0.0,,,467.0,13216.0,10247.0,17614.0,-7367.0,0.0,49094.0,47591.0,25597.0,21994.0,54.0,,1449.0,59341.0,,8706.0,5345.0,0.0,0.0,3361.0,2639.0,1636.0,,,,1003.0,3051.0,0.0,0.0,2940.0,14396.0,14482.0,14482.0,,,,11147.0,0.0,2374.0,6282.0,2491.0,25629.0,40025.0,0.0,31396.0,0.0,31396.0,-9553.0,13419.0,-2889.0,32373.0,159.0,32532.0,72557.0,
03/31/2014,72960.0,2422.0,2422.0,0.0,5900.0,5900.0,0.0,4027.0,1262.0,0.0,2765.0,0.0,1353.0,,,,836.0,13702.0,10242.0,17777.0,-7535.0,0.0,49016.0,47400.0,25408.0,21992.0,55.0,,1561.0,59258.0,,8563.0,5372.0,,,3191.0,4177.0,2503.0,,,,1674.0,2585.0,,,2585.0,15325.0,14772.0,14772.0,,,,11087.0,,2278.0,6202.0,2607.0,25859.0,41184.0,0.0,31342.0,0.0,31342.0,-9892.0,13315.0,-3116.0,31649.0,127.0,31776.0,72960.0,
06/30/2014,72680.0,2132.0,2132.0,0.0,5533.0,5533.0,0.0,4088.0,1388.0,0.0,2700.0,0.0,1347.0,,,,777.0,13100.0,10483.0,18064.0,-7581.0,0.0,49097.0,47593.0,25527.0,22066.0,58.0,,1446.0,59580.0,,8189.0,5303.0,,,2886.0,4286.0,2044.0,,,,2242.0,2440.0,,,2440.0,14915.0,14255.0,14255.0,,,,11103.0,,2295.0,6086.0,2722.0,25358.0,40273.0,0.0,31583.0,0.0,31583.0,-10221.0,13666.0,-2760.0,32268.0,139.0,32407.0,72680.0,
09/30/2014,69967.0,1704.0,1704.0,0.0,5352.0,5352.0,0.0,4122.0,1324.0,0.0,2798.0,0.0,1668.0,,,,364.0,12846.0,10152.0,17471.0,-7319.0,0.0,46969.0,45509.0,24399.0,21110.0,65.0,,1395.0,57121.0,,8094.0,5184.0,,,2910.0,3891.0,1807.0,,,,2084.0,2630.0,,,2422.0,14615.0,13988.0,13988.0,,,,10408.0,,2265.0,5753.0,2390.0,24396.0,39011.0,0.0,31612.0,0.0,31612.0,-10482.0,14298.0,-4584.0,30844.0,112.0,30956.0,69967.0,
12/31/2014,66771.0,1631.0,1631.0,0.0,3802.0,3802.0,0.0,3480.0,1215.0,0.0,2434.0,-169.0,2837.0,,,,1379.0,11750.0,9827.0,16912.0,-7085.0,0.0,45194.0,43724.0,23389.0,20335.0,53.0,662.0,755.0,55021.0,,8292.0,5299.0,0.0,0.0,2993.0,2835.0,1305.0,,,,1530.0,2880.0,0.0,,2531.0,14007.0,13821.0,13821.0,,,,11090.0,0.0,3438.0,5512.0,2140.0,24911.0,38918.0,0.0,31651.0,0.0,31651.0,-11112.0,14529.0,-7318.0,27750.0,103.0,27853.0,66771.0,
03/31/2015,64206.0,1835.0,1835.0,0.0,4061.0,4061.0,0.0,3421.0,1210.0,0.0,2211.0,0.0,2547.0,,,,1990.0,11864.0,9261.0,16083.0,-6822.0,0.0,43081.0,41790.0,22356.0,19434.0,51.0,,1240.0,52342.0,,7874.0,5199.0,,,2675.0,5883.0,3688.0,,,,2195.0,2709.0,,,2709.0,16466.0,12822.0,12822.0,,,,10306.0,,2930.0,5373.0,2003.0,23128.0,39594.0,0.0,31645.0,0.0,31645.0,-12473.0,14582.0,-9208.0,24546.0,66.0,24612.0,64206.0,
06/30/2015,65118.0,1958.0,1958.0,0.0,3294.0,3294.0,,3000.0,1008.0,0.0,1992.0,0.0,3636.0,,1459.0,,1608.0,11888.0,8728.0,14884.0,-6156.0,,44502.0,40732.0,21055.0,19677.0,50.0,,3720.0,53230.0,,6801.0,4499.0,,,2302.0,6247.0,4483.0,,,,1764.0,3740.0,,,3740.0,16788.0,13090.0,13090.0,,,,10506.0,,2847.0,5289.0,2370.0,23596.0,40384.0,0.0,31690.0,0.0,31690.0,-13078.0,14725.0,-8692.0,24645.0,89.0,24734.0,65118.0,
09/30/2015,66390.0,2039.0,2039.0,0.0,3352.0,3352.0,0.0,3029.0,967.0,0.0,2062.0,0.0,3754.0,,,,2962.0,12174.0,8564.0,14788.0,-6224.0,0.0,45652.0,40078.0,20963.0,19115.0,42.0,4895.0,637.0,54216.0,,7370.0,4875.0,,,2495.0,3330.0,1571.0,,,,1759.0,2937.0,,,2689.0,13637.0,13029.0,13029.0,,,,9772.0,,2673.0,5137.0,1962.0,22801.0,36438.0,0.0,31727.0,0.0,31727.0,-13957.0,21707.0,-9609.0,29868.0,84.0,29952.0,66390.0,
12/31/2015,62843.0,1870.0,1870.0,0.0,2634.0,2634.0,0.0,2609.0,782.0,0.0,1930.0,-103.0,1845.0,0.0,,277.0,1700.0,8958.0,8362.0,14554.0,-6192.0,0.0,45523.0,39432.0,20664.0,18768.0,69.0,5387.0,358.0,53885.0,,7368.0,4890.0,,,2478.0,841.0,236.0,,,,605.0,2713.0,0.0,,2713.0,10922.0,14557.0,14557.0,,,,9264.0,0.0,2682.0,4750.0,1832.0,23821.0,34743.0,0.0,31760.0,0.0,31760.0,-14462.0,20700.0,-9986.0,28012.0,88.0,28100.0,62843.0,
03/31/2016,63975.0,1338.0,1338.0,0.0,3101.0,3101.0,0.0,2756.0,849.0,0.0,2009.0,-102.0,1814.0,,,281.0,1641.0,9009.0,8534.0,15028.0,-6494.0,0.0,46432.0,40071.0,20977.0,19094.0,73.0,5630.0,377.0,54966.0,,7111.0,4779.0,,,2332.0,3599.0,2564.0,,,,1035.0,2468.0,,,2286.0,13178.0,13800.0,13800.0,,,,9135.0,,2463.0,4738.0,1934.0,22935.0,36113.0,0.0,31714.0,0.0,31714.0,-15533.0,20970.0,-9381.0,27770.0,92.0,27862.0,63975.0,
06/30/2016,63271.0,1755.0,1755.0,0.0,2796.0,2796.0,,2713.0,833.0,0.0,1983.0,-103.0,1715.0,,,270.0,1592.0,8979.0,8425.0,14951.0,-6526.0,,45867.0,39522.0,20741.0,18781.0,72.0,5618.0,385.0,54292.0,,6749.0,4562.0,,,2187.0,3702.0,2691.0,,,,1011.0,2545.0,,,2365.0,12996.0,13578.0,13578.0,,,,9021.0,,2212.0,4801.0,2008.0,22599.0,35595.0,0.0,31771.0,0.0,31771.0,-15538.0,21127.0,-9768.0,27592.0,84.0,27676.0,63271.0,
09/30/2016,63265.0,1686.0,1686.0,0.0,3019.0,3019.0,0.0,2776.0,819.0,0.0,2063.0,-106.0,1374.0,,,289.0,1279.0,8855.0,8465.0,15168.0,-6703.0,0.0,45945.0,39472.0,20751.0,18721.0,83.0,5717.0,384.0,54410.0,,7287.0,4884.0,,,2403.0,4001.0,2490.0,,,,1511.0,2669.0,,,2505.0,13957.0,13105.0,13105.0,,,,8626.0,,2155.0,4762.0,1709.0,21731.0,35688.0,0.0,31805.0,0.0,31805.0,-15963.0,21366.0,-9699.0,27509.0,68.0,27577.0,63265.0,
12/31/2016,61538.0,1741.0,1741.0,0.0,2611.0,2611.0,0.0,2469.0,722.0,0.0,1865.0,-118.0,1659.0,0.0,,358.0,1488.0,8480.0,8229.0,14687.0,-6458.0,0.0,44829.0,38377.0,20276.0,18101.0,159.0,5585.0,350.0,53058.0,,7799.0,5318.0,,,2481.0,3982.0,2531.0,,,,1451.0,2636.0,0.0,0.0,2401.0,14417.0,13217.0,13217.0,,,,8689.0,0.0,2396.0,4721.0,1572.0,21906.0,36323.0,0.0,31847.0,0.0,31847.0,-16713.0,21149.0,-11122.0,25161.0,54.0,25215.0,61538.0,
03/31/2017,62076.0,1307.0,1307.0,0.0,3035.0,3035.0,0.0,2603.0,752.0,0.0,1978.0,-127.0,1470.0,,,359.0,1269.0,8415.0,8377.0,15075.0,-6698.0,0.0,45284.0,38812.0,20515.0,18297.0,162.0,5594.0,357.0,53661.0,,7192.0,4897.0,,,2295.0,5468.0,4250.0,,,,1218.0,2397.0,,,2146.0,15057.0,12906.0,12906.0,,,,8394.0,,2103.0,4676.0,1615.0,21300.0,36357.0,0.0,31826.0,0.0,31826.0,-17072.0,21468.0,-10564.0,25658.0,61.0,25719.0,62076.0,
06/30/2017,62757.0,1397.0,1397.0,0.0,2395.0,2395.0,0.0,2710.0,757.0,0.0,2087.0,-134.0,1691.0,,,347.0,1536.0,8193.0,8444.0,15377.0,-6933.0,0.0,46120.0,39429.0,20915.0,18514.0,144.0,5853.0,347.0,54564.0,,7189.0,5012.0,,,2177.0,5555.0,4813.0,,,,742.0,2819.0,,,2265.0,15563.0,13226.0,13226.0,,,,8176.0,,2101.0,4587.0,1488.0,21402.0,36965.0,0.0,31860.0,0.0,31860.0,-17571.0,21648.0,-10217.0,25720.0,72.0,25792.0,62757.0,
09/30/2017,63291.0,844.0,844.0,0.0,2981.0,2981.0,0.0,2781.0,764.0,0.0,2154.0,-137.0,1549.0,,,332.0,1395.0,8155.0,8538.0,15633.0,-7095.0,0.0,46598.0,39709.0,21071.0,18638.0,148.0,6060.0,349.0,55136.0,,7489.0,5139.0,,,2350.0,5715.0,4551.0,,,,1164.0,2831.0,,,2184.0,16035.0,12918.0,12918.0,,,,8239.0,,2079.0,4664.0,1496.0,21157.0,37192.0,0.0,31886.0,0.0,31886.0,-18234.0,22296.0,-9917.0,26031.0,68.0,26099.0,63291.0,
12/31/2017,62957.0,761.0,761.0,0.0,2691.0,2691.0,0.0,2557.0,711.0,0.0,1975.0,-129.0,1511.0,0.0,,319.0,1397.0,7520.0,8677.0,15680.0,-7003.0,0.0,46760.0,39724.0,21085.0,18639.0,158.0,6193.0,366.0,55437.0,,8154.0,5705.0,,,2449.0,4680.0,3517.0,,,,1163.0,2959.0,0.0,0.0,2210.0,15793.0,12972.0,12972.0,,,,8118.0,0.0,2088.0,3341.0,2689.0,21090.0,36883.0,0.0,31915.0,0.0,31915.0,-18555.0,22631.0,-9997.0,25994.0,80.0,26074.0,62957.0,
03/31/2018,64503.0,1130.0,1130.0,0.0,3113.0,3113.0,0.0,2620.0,736.0,0.0,2005.0,-121.0,1507.0,,,301.0,1168.0,8370.0,8792.0,15943.0,-7151.0,0.0,47341.0,40111.0,21301.0,18810.0,160.0,6347.0,422.0,56133.0,,8191.0,5727.0,,,2464.0,5608.0,4779.0,,,,829.0,2999.0,,,2061.0,16798.0,13180.0,13180.0,,,,7975.0,,1967.0,3419.0,2589.0,21155.0,37953.0,0.0,31876.0,0.0,31876.0,-18881.0,23315.0,-9858.0,26452.0,98.0,26550.0,64503.0,
06/30/2018,62974.0,1246.0,1246.0,0.0,2416.0,2416.0,0.0,2683.0,726.0,0.0,2070.0,-113.0,1857.0,,,259.0,1117.0,8202.0,8384.0,15320.0,-6936.0,0.0,46388.0,39364.0,21002.0,18362.0,169.0,6223.0,373.0,54772.0,,7449.0,5248.0,,,2201.0,4854.0,4074.0,,,,780.0,2529.0,,,1946.0,14832.0,14857.0,14857.0,,,,7998.0,,1784.0,3395.0,2819.0,22855.0,37687.0,0.0,31913.0,0.0,31913.0,-19489.0,23305.0,-10526.0,25203.0,84.0,25287.0,62974.0,
09/30/2018,63918.0,1373.0,1373.0,0.0,2732.0,2732.0,0.0,2842.0,743.0,0.0,2227.0,-128.0,1775.0,,,236.0,1657.0,8722.0,8403.0,15331.0,-6928.0,0.0,46793.0,39036.0,20900.0,18136.0,171.0,7006.0,344.0,55196.0,,7692.0,5374.0,,,2318.0,5212.0,4811.0,,,,401.0,2604.0,,,2075.0,15508.0,14852.0,14852.0,,,,8026.0,,1703.0,3558.0,2765.0,22878.0,38386.0,0.0,31932.0,0.0,31932.0,-19908.0,24075.0,-10642.0,25457.0,75.0,25532.0,63918.0,
12/31/2018,62729.0,1100.0,1100.0,0.0,2262.0,2262.0,0.0,2592.0,726.0,0.0,1987.0,-121.0,1650.0,0.0,,255.0,1105.0,7604.0,8482.0,15245.0,-6763.0,0.0,46643.0,38727.0,20725.0,18002.0,132.0,7123.0,406.0,55125.0,,8251.0,5794.0,,,2457.0,5840.0,3192.0,,,,2648.0,2646.0,0.0,0.0,2053.0,16737.0,12532.0,12532.0,,,,7747.0,0.0,1572.0,3552.0,2623.0,20279.0,37016.0,0.0,31961.0,0.0,31961.0,-20185.0,24491.0,-10630.0,25637.0,76.0,25713.0,62729.0,
03/31/2019,64162.0,1542.0,1542.0,0.0,2781.0,2781.0,0.0,2620.0,716.0,0.0,2025.0,-121.0,1596.0,,,270.0,1026.0,8539.0,9156.0,16011.0,-6855.0,0.0,46467.0,38644.0,20686.0,17958.0,138.0,7004.0,411.0,55623.0,,8010.0,5566.0,,,2444.0,7162.0,4047.0,197.0,18.0,179.0,2918.0,2549.0,,,2050.0,17721.0,12907.0,12400.0,507.0,37.0,470.0,7625.0,,1478.0,3546.0,2601.0,20532.0,38253.0,0.0,31933.0,0.0,31933.0,-20561.0,24954.0,-10498.0,25828.0,81.0,25909.0,64162.0,
06/30/2019,63573.0,1248.0,1248.0,0.0,2179.0,2179.0,0.0,2731.0,722.0,0.0,2129.0,-120.0,1678.0,,,263.0,965.0,7836.0,8550.0,15211.0,-6661.0,0.0,47187.0,38644.0,20701.0,17943.0,136.0,7095.0,1049.0,55737.0,,7561.0,5312.0,,,2249.0,7652.0,3759.0,218.0,21.0,197.0,3675.0,2585.0,,,1898.0,17798.0,12211.0,11724.0,487.0,40.0,447.0,7390.0,,1412.0,3591.0,2387.0,19601.0,37399.0,0.0,31970.0,0.0,31970.0,-20684.0,25348.0,-10541.0,26093.0,81.0,26174.0,63573.0,
09/30/2019,63895.0,1537.0,1537.0,0.0,2492.0,2492.0,0.0,2742.0,700.0,0.0,2150.0,-108.0,1859.0,,,696.0,883.0,8630.0,8912.0,15564.0,-6652.0,0.0,46353.0,38107.0,20465.0,17642.0,136.0,7040.0,374.0,55265.0,,7713.0,5322.0,,,2391.0,7100.0,3229.0,197.0,24.0,173.0,3674.0,2307.0,,,1894.0,17120.0,13022.0,12535.0,487.0,58.0,429.0,6879.0,,1302.0,3232.0,2345.0,19901.0,37021.0,0.0,31998.0,0.0,31998.0,-20820.0,26345.0,-10717.0,26806.0,68.0,26874.0,63895.0,
12/31/2019,64549.0,1291.0,1291.0,0.0,2212.0,2212.0,0.0,2546.0,707.0,0.0,1953.0,-114.0,1581.0,0.0,,726.0,1049.0,7630.0,9301.0,16105.0,-6804.0,0.0,47618.0,38805.0,20848.0,17957.0,516.0,7212.0,359.0,56919.0,,8458.0,5853.0,,,2605.0,4397.0,2606.0,210.0,32.0,178.0,1581.0,2467.0,0.0,0.0,2092.0,15322.0,14610.0,14116.0,494.0,91.0,403.0,7266.0,0.0,1577.0,3338.0,2351.0,21876.0,37198.0,0.0,32019.0,0.0,32019.0,-21139.0,26653.0,-10258.0,27275.0,76.0,27351.0,64549.0,
03/31/2020,63598.0,1925.0,1925.0,0.0,2628.0,2628.0,0.0,2441.0,702.0,0.0,1848.0,-109.0,2074.0,,,708.0,1022.0,9068.0,8644.0,15175.0,-6531.0,0.0,45886.0,37487.0,20216.0,17271.0,537.0,6887.0,267.0,54530.0,,7975.0,5554.0,,,2421.0,6436.0,4764.0,,,,1672.0,2593.0,,,2102.0,17004.0,13787.0,13354.0,433.0,,433.0,7055.0,,1486.0,3308.0,2261.0,20842.0,37846.0,0.0,31990.0,0.0,31990.0,-21652.0,26961.0,-11625.0,25674.0,78.0,25752.0,63598.0,
06/30/2020,64194.0,1602.0,1602.0,0.0,1979.0,1979.0,0.0,2710.0,798.0,0.0,2024.0,-112.0,1704.0,,,785.0,951.0,7995.0,9010.0,15819.0,-6809.0,0.0,47189.0,38874.0,20997.0,17877.0,586.0,6659.0,285.0,56199.0,,7909.0,5466.0,,,2443.0,3700.0,2755.0,,,,945.0,2930.0,,,2536.0,14539.0,16483.0,16004.0,479.0,,479.0,7075.0,,1479.0,3383.0,2213.0,23558.0,38097.0,0.0,32022.0,0.0,32022.0,-21625.0,27040.0,-11419.0,26018.0,79.0,26097.0,64194.0,
