Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2006,1822.338,511.936,511.358,0.578,811.486,811.486,,,,,,,18.415,,,,1341.837,450.856,629.551,-178.695,,29.645,15.511,7.927,7.584,14.134,480.501,,544.028,544.028,,,,0.0,,,,,165.117,,,165.117,709.145,0.0,,,,,26.743,,,,,,26.743,26.743,735.888,,121.713,,,0.0,934.058,14.164,1069.935,16.515,1086.45,1822.338,
03/31/2007,1836.799,577.346,576.816,0.53,750.938,750.938,,0.0,0.0,0.0,0.0,0.0,23.109,,,,1351.393,455.835,642.615,-186.78,0.0,29.571,15.181,7.927,7.254,14.39,485.406,,513.598,513.598,,,,0.224,0.224,0.0,0.0,,171.86,,,171.86,685.682,0.0,0.0,0.0,0.0,,32.996,,,,,,32.996,32.996,718.678,0.0,92.372,,,0.0,993.346,15.809,1101.527,16.594,1118.121,1836.799,
06/30/2007,1937.261,575.508,575.042,0.466,829.202,829.202,,0.0,0.0,0.0,0.0,0.0,33.051,,,,1437.761,455.639,652.898,-197.259,0.0,43.861,14.78,7.927,6.853,29.081,499.5,,583.632,583.632,,,,0.213,0.213,0.0,0.0,,179.423,,,179.423,763.268,0.0,0.0,0.0,0.0,,42.463,,,,,,42.463,42.463,805.731,0.0,65.711,,,0.0,1028.933,20.389,1115.033,16.497,1131.53,1937.261,
09/30/2007,2105.209,557.623,557.182,0.441,984.092,984.092,,0.0,0.0,0.0,0.0,0.0,29.614,,,,1571.329,497.768,704.868,-207.1,0.0,36.112,16.068,7.927,8.141,20.044,533.88,,660.46,660.46,,,,0.0,0.0,0.0,0.0,,180.56,,,180.56,841.02,0.0,0.0,0.0,0.0,,60.16,,,,,,60.16,60.16,901.18,0.0,55.532,,,0.0,1103.253,28.548,1187.333,16.696,1204.029,2105.209,
12/31/2007,2069.065,575.273,574.599,0.674,933.519,933.519,,,,,,,25.905,,,,1534.697,497.892,712.115,-214.223,,36.476,15.759,7.927,7.832,20.717,534.368,,613.108,613.108,,,,0.0,,,,,156.645,,,156.645,769.753,0.0,,,,,55.533,,,,,,55.533,55.533,825.286,,52.136,,,,1143.464,30.971,1226.571,17.208,1243.779,2069.065,
03/31/2008,2183.703,741.572,740.966,0.606,878.191,878.191,,0.0,0.0,0.0,0.0,0.0,26.302,,,,1646.065,500.845,725.541,-224.696,0.0,36.793,15.637,7.927,7.71,21.156,537.638,,615.8,615.8,,,,0.748,0.748,0.0,0.0,,182.41,,,182.41,798.958,0.0,0.0,0.0,0.0,,67.566,,,,,,67.566,67.566,866.524,0.0,50.918,,,0.0,1209.937,38.957,1299.812,17.367,1317.179,2183.703,
06/30/2008,2289.704,703.898,703.488,0.41,982.725,982.725,,0.0,0.0,0.0,0.0,0.0,61.341,,,,1747.964,505.263,736.766,-231.503,0.0,36.477,15.143,7.927,7.216,21.334,541.74,,682.409,682.409,,,,0.0,0.0,0.0,0.0,,189.77,,,189.77,872.179,0.0,0.0,0.0,0.0,,76.923,,,,,,76.923,76.923,949.102,0.0,34.697,,,0.0,1247.023,40.832,1322.552,18.05,1340.602,2289.704,
09/30/2008,2270.337,696.755,696.349,0.406,995.107,995.107,,0.0,0.0,0.0,0.0,0.0,42.477,,,,1734.339,501.664,730.99,-229.326,0.0,34.334,14.652,7.927,6.725,19.682,535.998,,667.104,667.104,,,,0.0,0.0,0.0,0.0,,185.163,,,185.163,852.267,0.0,0.0,0.0,0.0,,61.317,,,,,,61.317,61.317,913.584,0.0,2.119,,,0.0,1328.572,9.193,1339.884,16.869,1356.753,2270.337,
12/31/2008,2100.839,741.686,741.028,0.658,788.176,788.176,,,,,,,43.497,,,,1573.359,493.129,721.154,-228.025,,34.351,14.43,7.927,6.503,19.921,527.48,,491.823,491.823,,,,0.0,,,,,178.526,,,178.526,670.349,0.0,,,,,46.574,,,,,,46.574,46.574,716.923,,9.27,,,,1372.356,-15.208,1366.418,17.498,1383.916,2100.839,
03/31/2009,2054.822,884.277,883.679,0.598,613.283,613.283,0.0,0.0,0.0,0.0,0.0,0.0,33.712,,,24.788,1531.272,488.804,721.726,-232.922,0.0,34.746,13.831,7.927,5.904,20.915,523.55,,584.631,407.021,29.465,,148.145,0.0,0.0,,,,0.0,,,0.0,584.631,0.0,0.0,,,,47.657,,,,,47.657,0.0,47.657,632.288,0.0,8.275,2.121,6.154,,1431.616,-26.704,1413.187,9.347,1422.534,2054.822,
06/30/2009,2073.944,916.618,915.982,0.636,577.302,577.302,0.0,0.0,0.0,0.0,0.0,0.0,40.988,,,32.482,1534.908,496.362,745.698,-249.336,0.0,42.674,13.534,7.927,5.607,29.14,539.036,,573.728,397.735,19.236,,156.757,0.0,0.0,,,,0.0,,,0.0,573.728,0.0,0.0,,,,45.533,,,,,45.533,0.0,45.533,619.261,,6.827,2.121,4.706,,1445.409,-6.668,1445.568,9.115,1454.683,2073.944,
09/30/2009,2216.887,947.898,947.269,0.629,684.248,684.248,0.0,0.0,0.0,0.0,0.0,0.0,44.374,,,36.568,1676.52,496.203,755.262,-259.059,0.0,44.164,13.307,7.927,5.38,30.857,540.367,,655.136,486.663,17.593,,150.88,0.0,0.0,,,,0.0,,,0.0,655.136,0.0,0.0,,,,41.796,,,,,41.796,0.0,41.796,696.932,0.0,8.871,2.12,6.751,0.0,1503.162,0.013,1512.046,7.909,1519.955,2216.887,
12/31/2009,2323.722,926.584,925.929,0.655,810.369,810.369,0.0,0.0,0.0,0.0,0.0,0.0,50.877,0.0,,42.539,1787.83,495.701,760.073,-264.372,0.0,40.191,12.865,7.927,4.938,27.326,535.892,,708.386,546.675,16.166,0.0,145.545,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,708.386,0.0,0.0,0.0,0.0,,53.989,0.0,0.0,0.0,0.0,53.989,0.0,53.989,762.375,0.0,20.385,2.12,18.265,0.0,1532.018,0.604,1553.007,8.34,1561.347,2323.722,
03/31/2010,2422.079,1042.361,1041.648,0.713,817.936,817.936,0.0,0.0,0.0,0.0,0.0,0.0,32.652,,,24.158,1892.949,488.983,752.677,-263.694,0.0,40.147,12.468,7.927,4.541,27.679,529.13,,748.437,567.885,18.419,,162.133,0.0,0.0,,,,0.0,,,0.0,748.437,0.0,0.0,,,,44.706,,,,,44.706,0.0,44.706,793.143,0.0,29.797,2.126,27.671,0.0,1593.265,-2.515,1620.547,8.389,1628.936,2422.079,
06/30/2010,2546.542,961.005,960.3,0.705,1016.575,1016.575,0.0,0.0,0.0,0.0,0.0,0.0,44.827,,,36.686,2022.407,483.827,748.295,-264.468,0.0,40.308,12.145,7.927,4.218,28.163,524.135,,864.536,659.237,28.356,,176.943,0.0,0.0,,,,0.0,,,0.0,864.536,0.0,0.0,,,,47.198,,,,,47.198,0.0,47.198,911.734,0.0,8.692,2.12,6.572,0.0,1634.771,-17.043,1626.42,8.388,1634.808,2546.542,
09/30/2010,2716.183,1057.827,1057.226,0.601,1082.733,1082.733,0.0,0.0,0.0,0.0,0.0,0.0,43.085,,,34.76,2183.645,493.046,768.43,-275.384,0.0,39.492,11.892,7.927,3.965,27.6,532.538,,921.265,700.585,31.761,,188.919,0.0,0.0,,,,0.0,,,0.0,921.265,0.0,0.0,,,,58.8,,,,,58.8,0.0,58.8,980.065,0.0,7.944,2.121,5.823,0.0,1715.876,4.802,1728.622,7.496,1736.118,2716.183,
12/31/2010,2679.179,1084.989,1084.465,0.524,1003.884,1003.884,0.0,0.0,0.0,0.0,0.0,0.0,51.482,0.0,,42.776,2140.355,498.648,780.299,-281.651,0.0,40.176,11.643,7.927,3.716,28.533,538.824,,861.978,652.161,31.948,0.0,177.869,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,861.978,0.0,0.0,0.0,0.0,,69.047,0.0,0.0,0.0,0.0,69.047,0.0,69.047,931.025,0.0,15.532,2.12,13.412,0.0,1717.249,8.125,1740.906,7.248,1748.154,2679.179,
03/31/2011,2836.732,1239.083,1238.471,0.612,1006.98,1006.98,0.0,0.0,0.0,0.0,0.0,0.0,34.762,,,25.38,2280.825,514.429,805.216,-290.787,0.0,41.478,11.329,7.927,3.402,30.149,555.907,,914.985,687.988,44.606,,182.391,0.0,0.0,,,,0.0,,,0.0,914.985,0.0,0.0,,,,72.627,,,,,72.627,0.0,72.627,987.612,0.0,16.47,2.12,14.35,0.0,1808.481,16.958,1841.909,7.211,1849.12,2836.732,
06/30/2011,2878.004,1226.901,1225.83,1.071,1028.015,1028.015,0.0,0.0,0.0,0.0,0.0,0.0,58.126,,,48.657,2313.042,523.4,815.956,-292.556,0.0,41.562,11.086,7.927,3.159,30.476,564.962,,921.525,688.854,35.858,,196.813,0.0,0.0,,,,0.0,,,0.0,921.525,0.0,0.0,,,,77.329,,,,,77.329,0.0,77.329,998.854,0.0,4.818,2.12,2.698,0.0,1844.771,22.459,1872.048,7.102,1879.15,2878.004,
09/30/2011,2883.169,1261.297,1260.814,0.483,997.705,997.705,0.0,0.0,0.0,0.0,0.0,0.0,53.611,,,43.45,2312.613,528.852,819.572,-290.72,0.0,41.704,10.843,7.927,2.916,30.861,570.556,,865.501,655.092,32.234,,178.175,0.0,0.0,,,,0.0,,,0.0,865.501,0.0,0.0,,,,55.61,,,,,55.61,0.0,55.61,921.111,0.0,5.761,2.12,3.641,0.0,1951.375,-1.417,1955.719,6.339,1962.058,2883.169,
12/31/2011,2866.827,1294.356,1294.356,0.0,934.752,934.752,0.0,0.0,0.0,0.0,0.0,0.0,57.775,0.0,,47.36,2286.883,538.806,835.287,-296.481,0.0,41.138,7.927,7.927,0.0,33.211,579.944,,796.145,606.628,20.072,0.0,169.445,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,796.145,0.0,0.0,0.0,0.0,,60.613,0.0,0.0,0.0,0.0,60.613,0.0,60.613,856.758,0.0,15.38,2.12,13.26,0.0,1991.222,-2.964,2003.638,6.431,2010.069,2866.827,
03/31/2012,3001.223,1429.192,1412.915,16.277,934.866,934.866,0.0,0.0,0.0,0.0,0.0,0.0,46.14,,,36.386,2410.198,550.323,856.847,-306.524,0.0,40.702,10.215,,0.0,30.487,591.025,,828.257,629.503,28.219,,170.535,0.0,0.0,,,,0.0,,,0.0,828.257,0.0,0.0,,,,70.932,,,,,70.932,0.0,70.932,899.189,0.0,20.461,2.123,18.338,0.0,2067.929,7.064,2095.454,6.58,2102.034,3001.223,
06/30/2012,2992.372,1364.623,1364.247,0.376,983.131,983.131,0.0,0.0,0.0,0.0,0.0,0.0,57.643,,,47.409,2405.397,546.754,856.221,-309.467,0.0,40.221,10.003,,0.0,30.218,586.975,,882.898,672.836,25.948,,184.114,0.0,0.0,,,,0.0,,,0.0,882.898,0.0,0.0,,,,59.417,,,,,59.417,0.0,59.417,942.315,0.0,3.118,2.105,1.013,0.0,2044.682,-4.345,2043.455,6.602,2050.057,2992.372,
09/30/2012,3032.187,1367.642,1367.642,0.0,1015.35,1015.35,0.0,0.0,0.0,0.0,0.0,0.0,57.003,,,46.048,2439.995,551.61,869.506,-317.896,0.0,40.582,9.774,,0.0,30.808,592.192,,866.2,667.395,23.943,,174.862,0.0,0.0,,,,0.0,,,0.0,866.2,0.0,0.0,,,,70.288,,,,,70.288,0.0,70.288,936.488,0.0,2.208,2.09,0.118,0.0,2082.542,5.267,2090.017,5.682,2095.699,3032.187,
12/31/2012,2954.125,1260.981,1260.842,0.139,1031.376,1031.376,,0.0,0.0,0.0,0.0,0.0,65.242,,,53.14,2357.599,556.204,881.799,-325.595,,40.322,7.927,7.927,0.0,32.395,596.526,,842.558,641.593,21.97,,178.995,0.0,0.0,0.0,0.0,,0.0,,,0.0,842.558,0.0,0.0,0.0,0.0,,78.997,,,,,78.997,0.0,78.997,921.555,,3.347,2.064,1.283,0.0,2018.618,5.734,2027.699,4.871,2032.57,2954.125,
03/31/2013,3017.799,1394.687,1394.687,0.0,982.119,982.119,0.0,0.0,0.0,0.0,0.0,0.0,54.02,,,42.153,2430.826,546.698,878.236,-331.538,0.0,40.275,7.927,7.927,0.0,32.348,586.973,,831.68,629.19,27.278,,175.212,0.0,0.0,,,,0.0,,,0.0,831.68,0.0,0.0,,,,81.498,,,,,81.498,0.0,81.498,913.178,0.0,8.027,2.065,5.962,0.0,2098.933,-4.265,2102.695,1.926,2104.621,3017.799,
06/30/2013,3063.665,1376.011,1286.109,89.902,1018.337,1018.337,0.0,0.0,0.0,0.0,0.0,0.0,81.43,,,69.431,2475.778,549.583,884.571,-334.988,0.0,38.304,7.927,7.927,0.0,30.377,587.887,,860.213,645.196,18.228,,196.789,0.0,0.0,,,,0.0,,,0.0,860.213,0.0,0.0,,,,81.51,,,,,81.51,0.0,81.51,941.723,0.0,5.597,2.063,3.534,0.0,2129.349,-15.105,2119.841,2.101,2121.942,3063.665,
09/30/2013,3098.563,1410.158,1310.33,99.828,1027.572,1027.572,0.0,0.0,0.0,0.0,0.0,0.0,60.481,,,47.811,2498.211,562.125,899.279,-337.154,0.0,38.227,7.927,7.927,0.0,30.3,600.352,,863.979,656.674,24.175,,183.13,0.0,0.0,,,,0.0,,,0.0,863.979,0.0,0.0,,,,53.854,,,,,53.854,0.0,53.854,917.833,0.0,4.498,2.055,2.443,0.0,2181.317,-6.236,2179.579,1.151,2180.73,3098.563,
12/31/2013,3014.812,1273.989,1247.652,26.337,1073.5,1073.5,0.0,0.0,0.0,0.0,0.0,0.0,67.78,,,49.384,2415.269,563.064,911.346,-348.282,0.0,36.479,7.927,7.927,0.0,28.552,599.543,,870.2,648.156,21.743,0.0,200.301,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,870.2,0.0,0.0,0.0,0.0,,58.281,0.0,0.0,0.0,0.0,58.281,0.0,58.281,928.481,0.0,3.672,2.025,1.647,0.0,2087.376,-6.265,2084.783,1.548,2086.331,3014.812,
03/31/2014,2925.504,1217.537,1131.046,86.491,1062.924,1062.924,0.0,0.0,0.0,0.0,0.0,0.0,54.532,,,36.284,2334.993,556.071,912.99,-356.919,0.0,34.44,7.927,7.927,0.0,26.513,590.511,,901.493,677.582,27.754,,196.157,0.0,0.0,,,,0.0,,,0.0,901.493,0.0,0.0,,,,63.997,,,,,63.997,0.0,63.997,965.49,0.0,2.7,1.972,0.728,0.0,1964.122,-8.691,1958.131,1.883,1960.014,2925.504,
06/30/2014,2929.94,1056.71,970.561,86.149,1150.531,1150.531,0.0,0.0,0.0,0.0,0.0,0.0,103.229,,,84.081,2310.47,556.228,923.028,-366.8,0.0,63.242,7.927,7.927,0.0,55.315,619.47,,962.231,717.141,24.337,,220.753,0.0,0.0,,,,0.0,,,0.0,962.231,0.0,0.0,,,,70.572,,,,,70.572,0.0,70.572,1032.803,0.0,4.652,1.951,2.701,0.0,1893.771,-3.609,1894.814,2.323,1897.137,2929.94,
09/30/2014,2926.053,1030.797,990.48,40.317,1183.167,1183.167,0.0,0.0,0.0,0.0,0.0,0.0,104.008,,,83.226,2317.972,545.366,914.941,-369.575,0.0,62.715,7.927,7.927,0.0,54.788,608.081,,962.798,746.193,22.059,,194.546,0.0,0.0,,,,0.0,,,0.0,962.798,0.0,0.0,,,,59.325,,,,,59.325,0.0,59.325,1022.123,0.0,2.985,1.93,1.055,0.0,1920.166,-21.778,1901.373,2.557,1903.93,2926.053,
12/31/2014,2890.905,967.443,927.107,40.336,1236.042,1236.042,0.0,0.0,0.0,0.0,0.0,0.0,85.765,0.0,,65.486,2289.25,538.415,910.171,-371.756,0.0,63.24,7.927,7.927,0.0,55.313,601.655,,983.783,770.238,21.077,0.0,192.468,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,983.783,0.0,0.0,0.0,0.0,,35.514,0.0,0.0,0.0,0.0,35.514,0.0,35.514,1019.297,0.0,3.029,1.916,1.113,0.0,1903.196,-37.817,1868.408,3.2,1871.608,2890.905,
03/31/2015,2943.778,1033.205,1033.144,0.061,1253.639,1253.639,0.0,0.0,0.0,0.0,0.0,0.0,65.316,,,44.914,2352.16,528.988,901.999,-373.011,0.0,62.63,7.927,7.927,0.0,54.703,591.618,,979.219,749.246,26.163,0.0,203.81,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,979.219,0.0,0.0,0.0,0.0,,37.028,,,,,37.028,0.0,37.028,1016.247,0.0,7.152,1.911,5.241,0.0,1974.83,-57.091,1924.891,2.64,1927.531,2943.778,
06/30/2015,2932.375,1032.774,985.727,47.047,1194.18,1194.18,0.0,0.0,0.0,0.0,0.0,0.0,107.801,,,86.871,2334.755,536.121,917.514,-381.393,0.0,61.499,7.927,7.927,0.0,53.572,597.62,,993.681,738.323,26.821,,228.537,0.0,0.0,,,,0.0,,,0.0,993.681,0.0,0.0,,,,48.961,,,,,48.961,0.0,48.961,1042.642,0.0,4.24,1.891,2.349,0.0,1935.159,-52.778,1886.621,3.112,1889.733,2932.375,
09/30/2015,2827.018,976.943,968.683,8.26,1166.3,1166.3,0.0,0.0,0.0,0.0,0.0,0.0,92.217,,,71.355,2235.46,527.893,907.889,-379.996,0.0,63.665,7.927,7.927,0.0,55.738,591.558,,955.202,718.555,27.876,,208.771,0.0,0.0,,,,0.0,,,0.0,955.202,0.0,0.0,,,,29.624,,,,,29.624,0.0,29.624,984.826,0.0,2.736,1.862,0.874,0.0,1910.388,-74.079,1839.045,3.147,1842.192,2827.018,
12/31/2015,2565.577,807.796,807.796,0.0,1112.26,1112.26,0.0,0.0,0.0,0.0,0.0,0.0,56.453,0.0,,39.592,1976.509,524.724,909.747,-385.023,0.0,64.344,7.927,7.927,0.0,56.417,589.068,,861.373,645.304,29.498,0.0,186.571,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,861.373,0.0,0.0,0.0,0.0,,9.528,0.0,0.0,0.0,0.0,9.528,0.0,9.528,870.901,0.0,1.852,1.821,0.031,0.0,1771.379,-81.238,1691.993,2.683,1694.676,2565.577,
03/31/2016,2679.743,1013.917,1013.917,0.0,1010.667,1010.667,0.0,0.0,0.0,0.0,0.0,0.0,62.896,0.0,,44.693,2087.48,526.941,923.438,-396.497,0.0,65.322,7.927,7.927,0.0,57.395,592.263,,854.415,623.699,28.432,0.0,202.284,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,854.415,0.0,0.0,0.0,0.0,,42.817,,,,,42.817,0.0,42.817,897.232,0.0,5.667,1.816,3.851,0.0,1845.356,-71.772,1779.251,3.26,1782.511,2679.743,
06/30/2016,2707.138,980.264,980.264,0.0,1051.373,1051.373,0.0,0.0,0.0,0.0,0.0,0.0,95.208,,,75.525,2126.845,540.737,941.133,-400.396,0.0,39.556,7.927,7.927,0.0,31.629,580.293,,894.026,642.056,26.149,,225.821,0.0,0.0,,,,0.0,,,0.0,894.026,0.0,0.0,,,,33.607,,,,,33.607,0.0,33.607,927.633,0.0,1.992,1.808,0.184,0.0,1855.935,-82.012,1775.915,3.59,1779.505,2707.138,
09/30/2016,2813.797,1042.7,1042.7,0.0,1108.516,1108.516,,0.0,0.0,0.0,0.0,0.0,84.47,,,64.897,2235.686,539.984,946.165,-406.181,,38.127,7.927,7.927,0.0,30.2,578.111,,927.604,698.62,21.437,,207.547,0.0,0.0,,,,0.0,,,0.0,927.604,0.0,0.0,,,,32.26,,,,,32.26,0.0,32.26,959.864,0.0,2.278,1.803,0.475,0.0,1929.449,-81.644,1850.083,3.85,1853.933,2813.797,
12/31/2016,2790.871,974.435,974.435,0.0,1190.13,1190.13,0.0,0.0,0.0,0.0,0.0,0.0,54.014,0.0,0.0,54.014,2218.579,536.572,943.224,-406.652,0.0,35.72,7.927,7.927,0.0,27.793,572.292,,929.931,726.571,17.858,0.0,185.502,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,929.931,0.0,0.0,0.0,0.0,,13.727,0.0,0.0,0.0,0.0,13.727,0.0,13.727,943.658,0.0,4.441,1.799,2.642,0.0,1944.789,-104.592,1844.638,2.575,1847.213,2790.871,
03/31/2017,2902.719,1156.043,1156.043,0.0,1126.488,1126.488,0.0,0.0,0.0,0.0,0.0,0.0,119.265,,,119.265,2401.796,463.604,857.758,-394.154,0.0,37.319,7.927,7.927,0.0,29.392,500.923,,926.804,701.122,20.427,,205.255,0.0,0.0,,,,0.0,,,0.0,926.804,0.0,0.0,,,,24.195,,,,,24.195,0.0,24.195,950.999,0.0,6.521,1.8,4.721,0.0,2038.053,-95.678,1948.896,2.824,1951.72,2902.719,
06/30/2017,3022.756,1114.91,1114.91,0.0,1215.278,1215.278,0.0,0.0,0.0,0.0,0.0,0.0,164.128,,,164.128,2494.316,490.776,895.819,-405.043,0.0,37.664,7.927,7.927,0.0,29.737,528.44,,1007.646,774.941,21.329,,211.376,0.0,0.0,,,,0.0,,,0.0,1007.646,0.0,0.0,,,,36.473,,,,,36.473,0.0,36.473,1044.119,0.0,12.948,1.796,11.152,0.0,2049.403,-86.507,1975.844,2.793,1978.637,3022.756,
09/30/2017,3068.881,1033.444,1033.444,0.0,1349.854,1349.854,0.0,0.0,0.0,0.0,0.0,0.0,135.623,,,135.623,2518.921,513.07,926.289,-413.219,0.0,36.89,7.927,7.927,0.0,28.963,549.96,,1076.054,836.055,23.853,,216.146,0.0,0.0,,,,0.0,,,0.0,1076.054,0.0,0.0,,,,11.746,,,,,11.746,0.0,11.746,1087.8,0.0,3.24,1.776,1.464,0.0,2053.723,-78.96,1978.003,3.078,1981.081,3068.881,
12/31/2017,3117.008,1051.099,1051.099,0.0,1414.741,1414.741,0.0,0.0,0.0,0.0,0.0,0.0,75.612,0.0,13.207,75.612,2541.452,525.203,945.485,-420.282,0.0,50.353,7.927,7.927,0.0,29.219,575.556,,1093.119,866.305,20.494,0.0,206.32,0.0,0.0,0.0,0.0,,0.0,29.516,0.0,0.0,1093.119,0.0,0.0,0.0,0.0,,29.516,0.0,0.0,0.0,0.0,0.0,0.0,29.516,1122.635,0.0,2.31,1.764,0.546,0.0,2063.512,-73.964,1991.858,2.515,1994.373,3117.008,
03/31/2018,3212.481,1132.901,1132.901,0.0,1326.168,1326.168,0.0,0.0,0.0,0.0,0.0,0.0,179.022,,7.402,179.022,2638.091,531.068,964.348,-433.28,0.0,43.322,7.927,7.927,0.0,27.993,574.39,,1051.645,812.2,17.233,,222.212,0.0,0.0,,,,147.236,,,147.236,1198.881,0.0,0.0,,,,31.334,,,,,31.334,0.0,31.334,1230.215,0.0,2.941,1.743,1.198,0.0,2041.52,-64.992,1979.469,2.797,1982.266,3212.481,
06/30/2018,3132.832,1020.854,1020.854,0.0,1337.716,1337.716,0.0,0.0,0.0,0.0,0.0,0.0,205.571,,16.779,205.571,2564.141,515.547,950.706,-435.159,0.0,53.144,7.927,7.927,0.0,28.438,568.691,,1078.403,832.011,19.244,,227.148,0.0,0.0,,,,161.87,0.0,,161.87,1240.273,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,1240.273,0.0,3.343,1.736,1.607,0.0,1977.121,-90.712,1889.752,2.807,1892.559,3132.832,
09/30/2018,3334.8,990.612,990.612,0.0,1528.524,1528.524,0.0,0.0,0.0,0.0,0.0,0.0,227.337,,43.293,227.337,2746.473,510.328,951.761,-441.433,0.0,77.999,7.927,7.927,0.0,26.779,588.327,,1182.433,934.509,19.139,,228.785,0.0,0.0,,,,195.035,0.0,,195.035,1377.468,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,1377.468,0.0,3.558,1.726,1.832,0.0,2053.389,-101.098,1955.849,1.483,1957.332,3334.8,
12/31/2018,3314.559,923.735,923.735,0.0,1581.53,1581.53,0.0,0.0,0.0,0.0,0.0,0.0,229.551,0.0,40.465,229.551,2734.816,504.105,951.082,-446.977,0.0,75.638,7.927,7.927,0.0,27.246,579.743,,1136.496,902.259,18.424,0.0,215.813,0.0,0.0,0.0,0.0,,190.343,0.0,0.0,190.343,1326.839,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326.839,0.0,3.612,1.716,1.896,0.0,2088.707,-105.481,1986.838,0.882,1987.72,3314.559,
03/31/2019,3642.912,1189.429,1189.429,0.0,1353.725,1353.725,0.0,0.0,0.0,0.0,0.0,0.0,185.84,,37.781,185.84,2728.994,849.993,1307.506,-457.513,0.0,63.925,7.927,7.927,0.0,18.217,913.918,,1012.252,768.665,23.502,,220.085,58.635,0.0,58.635,,58.635,157.04,,,157.04,1227.927,289.551,0.0,289.551,,289.551,0.0,,,,,0.0,0.0,289.551,1517.478,0.0,5.694,1.716,3.978,0.0,2222.562,-103.986,2124.27,1.164,2125.434,3642.912,
06/30/2019,3646.99,1082.65,1082.65,0.0,1382.07,1382.07,0.0,0.0,0.0,0.0,0.0,0.0,246.74,,33.617,246.74,2711.46,876.656,1342.639,-465.983,0.0,58.874,7.927,7.927,0.0,17.33,935.53,,1048.498,811.144,19.891,,217.463,61.267,0.0,61.267,,61.267,169.055,,,169.055,1278.82,315.776,0.0,315.776,,315.776,0.0,,,,,0.0,0.0,315.776,1594.596,0.0,14.134,1.701,12.433,0.0,2140.935,-104.096,2050.973,1.421,2052.394,3646.99,
09/30/2019,3706.453,1215.97,1215.97,0.0,1319.032,1319.032,0.0,0.0,0.0,0.0,0.0,0.0,234.211,,44.351,234.211,2769.213,868.384,1336.443,-468.059,0.0,68.856,7.927,7.927,0.0,16.578,937.24,,969.027,744.002,17.273,,207.752,61.842,0.0,61.842,,61.842,152.717,,,0.0,1183.586,313.58,0.0,313.58,,313.58,0.0,,,,,0.0,0.0,313.58,1497.166,0.0,25.003,1.702,23.301,0.0,2301.156,-118.774,2207.385,1.902,2209.287,3706.453,
12/31/2019,3691.884,1230.491,1230.491,0.0,1315.091,1315.091,0.0,0.0,0.0,0.0,0.0,0.0,224.341,0.0,8.034,224.341,2769.923,889.379,1368.285,-478.906,0.0,32.582,7.927,7.927,0.0,16.621,921.961,,948.768,735.695,23.627,0.0,189.446,65.367,0.0,65.367,,65.367,154.183,0.0,0.0,0.0,1168.318,326.347,0.0,326.347,,326.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.347,1494.665,0.0,4.899,1.696,3.203,0.0,2321.316,-131.187,2195.028,2.191,2197.219,3691.884,
