Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2005,12604.0,1560.0,1560.0,0.0,1982.0,,,1177.0,449.0,164.0,564.0,0.0,280.0,,,,,4999.0,2208.0,,,0.0,,5397.0,4607.0,4299.0,308.0,,790.0,7605.0,,911.0,911.0,,,,824.0,,,,,,1183.0,,,1183.0,2918.0,3900.0,,,,,789.0,,,,789.0,4689.0,7607.0,0.0,426.0,,,0.0,4375.0,196.0,4997.0,0.0,4997.0,12604.0,
12/31/2005,12559.0,1964.0,1964.0,0.0,1716.0,1716.0,,1127.0,427.0,175.0,525.0,0.0,316.0,,,,,5123.0,2173.0,3518.0,-1345.0,0.0,,5263.0,4478.0,4171.0,307.0,,785.0,7436.0,,837.0,837.0,,,,832.0,,,,,,1225.0,,,1225.0,2894.0,3915.0,,,,,902.0,,,,902.0,4817.0,7711.0,0.0,419.0,,,0.0,4286.0,143.0,4848.0,0.0,4848.0,12559.0,
03/31/2006,11755.0,682.0,682.0,0.0,1965.0,,,1256.0,463.0,176.0,617.0,0.0,316.0,,,,,4219.0,2228.0,,,0.0,,5308.0,4493.0,4189.0,304.0,,815.0,7536.0,,945.0,945.0,,,,1179.0,,,,,,1242.0,,,1242.0,3366.0,2780.0,,,,,927.0,,,,927.0,3707.0,7073.0,0.0,400.0,,,0.0,3932.0,350.0,4682.0,0.0,4682.0,11755.0,
06/30/2006,11767.0,606.0,606.0,0.0,2023.0,,,1313.0,493.0,181.0,639.0,0.0,319.0,,,,,4261.0,2284.0,,,0.0,,5222.0,4499.0,4196.0,303.0,,723.0,7506.0,,979.0,979.0,,,,1184.0,,,,,,1263.0,,,1263.0,3426.0,2810.0,,,,,899.0,,,,899.0,3709.0,7135.0,0.0,392.0,,,0.0,3812.0,428.0,4632.0,0.0,4632.0,11767.0,
09/30/2006,11808.0,772.0,772.0,0.0,1898.0,,,1308.0,494.0,181.0,633.0,0.0,323.0,,,,,4301.0,2318.0,,,0.0,,5189.0,4514.0,4211.0,303.0,,675.0,7507.0,,923.0,923.0,,,,1491.0,,,,,,1315.0,,,1315.0,3729.0,2477.0,,,,,910.0,,,,910.0,3387.0,7116.0,0.0,386.0,,,0.0,3834.0,472.0,4692.0,0.0,4692.0,11808.0,
12/31/2006,12325.0,1958.0,1958.0,0.0,1613.0,1613.0,,1263.0,480.0,173.0,610.0,0.0,281.0,,,,,5115.0,2363.0,3840.0,-1477.0,0.0,,4847.0,4263.0,3957.0,306.0,,584.0,7210.0,,815.0,815.0,,,,1446.0,,,,,,1128.0,,,1128.0,3389.0,3533.0,,,,,932.0,,,,932.0,4465.0,7854.0,0.0,384.0,,,0.0,3575.0,512.0,4471.0,0.0,4471.0,12325.0,
03/31/2007,11685.0,1165.0,1165.0,0.0,1779.0,1779.0,,1279.0,460.0,159.0,660.0,0.0,313.0,,,,,4536.0,2351.0,,,0.0,,4798.0,4269.0,3965.0,304.0,,529.0,7149.0,,890.0,890.0,,,,323.0,,,,,,1126.0,,,1126.0,2339.0,4044.0,,,,,1041.0,,,,1041.0,5085.0,7424.0,0.0,376.0,,,0.0,3364.0,521.0,4261.0,0.0,4261.0,11685.0,
06/30/2007,11653.0,853.0,853.0,0.0,1866.0,,,1269.0,469.0,156.0,644.0,0.0,317.0,,,,,4305.0,2334.0,,,0.0,,5014.0,4461.0,4086.0,375.0,,553.0,7348.0,,943.0,943.0,,,,325.0,,,,,,1140.0,,,1140.0,2408.0,4022.0,,,,,1077.0,,,,1077.0,5099.0,7507.0,0.0,367.0,,,0.0,3226.0,553.0,4146.0,,4146.0,11653.0,
09/30/2007,11332.0,690.0,690.0,0.0,1762.0,,,1207.0,450.0,157.0,600.0,0.0,320.0,,,,,3979.0,2351.0,,,0.0,,5002.0,4479.0,4108.0,371.0,,523.0,7353.0,,839.0,839.0,,,,24.0,,,,,,1149.0,,,1149.0,2012.0,4043.0,,,,,1074.0,,,,1074.0,5117.0,7129.0,0.0,361.0,,,0.0,3216.0,626.0,4203.0,0.0,4203.0,11332.0,
12/31/2007,10907.0,922.0,922.0,0.0,1405.0,1405.0,,1126.0,418.0,156.0,552.0,0.0,355.0,,,,,3808.0,2367.0,3990.0,-1623.0,0.0,,4732.0,4261.0,3938.0,323.0,,471.0,7099.0,,714.0,714.0,,,,122.0,,,,,,1072.0,,,1072.0,1908.0,3966.0,,,,,1008.0,,,,1008.0,4974.0,6882.0,0.0,359.0,,,0.0,2969.0,697.0,4025.0,0.0,4025.0,10907.0,
03/31/2008,10889.0,630.0,630.0,0.0,1541.0,1541.0,0.0,1160.0,412.0,138.0,610.0,0.0,457.0,,,,,3788.0,2261.0,,,0.0,,4840.0,4263.0,3942.0,321.0,,577.0,7101.0,,768.0,768.0,,,,117.0,,,,,,978.0,,,978.0,1863.0,3996.0,,,,,0.0,,,,0.0,5034.0,6897.0,0.0,355.0,,,0.0,2808.0,829.0,3992.0,,3992.0,10889.0,
06/30/2008,10893.0,853.0,853.0,,1567.0,1567.0,,1179.0,422.0,143.0,614.0,0.0,348.0,,,,,3947.0,2249.0,,,0.0,,4697.0,4264.0,3944.0,320.0,,433.0,6946.0,,808.0,808.0,,,,116.0,,,,,,1015.0,,,1015.0,1939.0,3960.0,,,,,1040.0,,,,1040.0,5000.0,6939.0,,352.0,,,0.0,2784.0,818.0,3954.0,0.0,3954.0,10893.0,
09/30/2008,10637.0,1030.0,1030.0,,1442.0,1442.0,,1080.0,390.0,134.0,556.0,0.0,284.0,,,,,3836.0,2194.0,,,0.0,,4607.0,4204.0,3888.0,316.0,,403.0,6801.0,,717.0,717.0,,,,115.0,,,,,,1068.0,,,1068.0,1900.0,3961.0,,,,,1026.0,,,,1026.0,4987.0,6887.0,0.0,351.0,,,0.0,2737.0,662.0,3750.0,,3750.0,10637.0,
12/31/2008,9483.0,1028.0,1028.0,,999.0,999.0,,941.0,333.0,125.0,483.0,0.0,332.0,,,,,3300.0,2136.0,3745.0,-1609.0,,,4047.0,3670.0,3371.0,299.0,,377.0,6183.0,,531.0,531.0,,,,71.0,,,,,,945.0,,,945.0,1547.0,3915.0,,,,,1040.0,,,,1040.0,4955.0,6502.0,0.0,351.0,,,0.0,2162.0,308.0,2821.0,160.0,2981.0,9483.0,
03/31/2009,9269.0,813.0,813.0,0.0,1138.0,1138.0,0.0,901.0,310.0,115.0,476.0,0.0,326.0,,,,326.0,3178.0,2076.0,,,0.0,,4015.0,3657.0,3361.0,296.0,,358.0,6091.0,,1424.0,603.0,,,821.0,369.0,369.0,,,,,0.0,,,0.0,1793.0,3611.0,3611.0,,,,999.0,,,999.0,0.0,4610.0,6403.0,0.0,352.0,350.0,2.0,0.0,2054.0,304.0,2710.0,156.0,2866.0,9269.0,
06/30/2009,9487.0,926.0,926.0,0.0,1236.0,1236.0,0.0,886.0,308.0,103.0,475.0,0.0,346.0,,,,346.0,3394.0,2066.0,,,0.0,,4027.0,3673.0,3378.0,295.0,,354.0,6093.0,,1499.0,637.0,,,862.0,370.0,370.0,,,,,0.0,,,0.0,1869.0,3610.0,3610.0,,,,1003.0,,,1003.0,0.0,4613.0,6482.0,,373.0,350.0,23.0,0.0,2082.0,387.0,2842.0,163.0,3005.0,9487.0,
09/30/2009,9562.0,1199.0,1199.0,0.0,1193.0,1193.0,0.0,798.0,283.0,89.0,426.0,0.0,325.0,,,,325.0,3515.0,2007.0,,,0.0,,4040.0,3680.0,3387.0,293.0,,360.0,6047.0,,1490.0,623.0,,,867.0,369.0,369.0,,,,,0.0,,,0.0,1859.0,3606.0,3606.0,,,,1028.0,,,1028.0,0.0,4634.0,6493.0,,384.0,350.0,34.0,0.0,2083.0,421.0,2888.0,181.0,3069.0,9562.0,
12/31/2009,9175.0,1413.0,1413.0,0.0,983.0,983.0,0.0,743.0,247.0,91.0,405.0,0.0,312.0,0.0,,,312.0,3451.0,1981.0,3659.0,-1678.0,0.0,,3743.0,3398.0,3108.0,290.0,,345.0,5724.0,,1417.0,578.0,0.0,0.0,839.0,364.0,0.0,0.0,0.0,,364.0,0.0,0.0,0.0,0.0,1781.0,3604.0,3604.0,0.0,0.0,,973.0,0.0,471.0,384.0,118.0,4577.0,6358.0,0.0,392.0,350.0,42.0,0.0,1871.0,366.0,2629.0,188.0,2817.0,9175.0,
03/31/2010,9286.0,1378.0,1378.0,0.0,1147.0,1147.0,0.0,805.0,266.0,109.0,430.0,0.0,310.0,,,,310.0,3640.0,1920.0,,,0.0,,3726.0,3381.0,3095.0,286.0,,345.0,5646.0,,1450.0,673.0,,,777.0,66.0,66.0,,,,,0.0,,,0.0,1516.0,4100.0,4100.0,,,,967.0,,,967.0,0.0,5067.0,6583.0,0.0,356.0,348.0,8.0,0.0,1837.0,325.0,2518.0,185.0,2703.0,9286.0,
06/30/2010,9191.0,1384.0,1384.0,0.0,1157.0,1157.0,0.0,840.0,275.0,112.0,453.0,0.0,297.0,,,,297.0,3678.0,1851.0,,,0.0,,3662.0,3360.0,3077.0,283.0,,302.0,5513.0,,1552.0,729.0,,,823.0,66.0,66.0,,,,,0.0,,,0.0,1618.0,4038.0,4038.0,,,,927.0,,,927.0,0.0,4965.0,6583.0,0.0,371.0,348.0,23.0,0.0,1814.0,262.0,2447.0,161.0,2608.0,9191.0,
09/30/2010,9253.0,1537.0,1537.0,0.0,1106.0,1106.0,0.0,802.0,268.0,103.0,431.0,0.0,288.0,,,,288.0,3733.0,1838.0,,,0.0,,3682.0,3380.0,3098.0,282.0,,302.0,5520.0,,1492.0,650.0,,,842.0,66.0,66.0,,,,,0.0,,,0.0,1558.0,4036.0,4036.0,,,,959.0,,,959.0,0.0,4995.0,6553.0,0.0,384.0,348.0,36.0,0.0,1782.0,339.0,2505.0,195.0,2700.0,9253.0,
12/31/2010,8140.0,1715.0,1715.0,0.0,888.0,888.0,0.0,732.0,246.0,93.0,393.0,0.0,129.0,0.0,,,129.0,3464.0,1737.0,3639.0,-1902.0,0.0,,2939.0,2652.0,2383.0,269.0,,287.0,4676.0,,1421.0,602.0,0.0,78.0,741.0,66.0,0.0,0.0,0.0,,66.0,0.0,0.0,0.0,0.0,1487.0,4032.0,4032.0,0.0,0.0,,1039.0,0.0,508.0,397.0,134.0,5071.0,6558.0,0.0,391.0,349.0,42.0,0.0,720.0,273.0,1384.0,198.0,1582.0,8140.0,
03/31/2011,8246.0,1505.0,1505.0,0.0,1113.0,1113.0,0.0,839.0,265.0,111.0,463.0,0.0,138.0,,,,138.0,3595.0,1719.0,,,0.0,,2932.0,2663.0,2395.0,268.0,,269.0,4651.0,,1560.0,787.0,,,773.0,66.0,66.0,,,,,0.0,,,0.0,1626.0,4030.0,4030.0,,,,1040.0,,,1040.0,0.0,5070.0,6696.0,0.0,369.0,348.0,21.0,0.0,647.0,310.0,1326.0,224.0,1550.0,8246.0,
06/30/2011,8418.0,1611.0,1611.0,0.0,1188.0,1188.0,0.0,901.0,307.0,101.0,493.0,0.0,131.0,,,,131.0,3831.0,1698.0,,,0.0,,2889.0,2665.0,2399.0,266.0,,224.0,4587.0,,1735.0,921.0,,,814.0,65.0,65.0,0.0,0.0,,0.0,0.0,,,0.0,1800.0,4027.0,4027.0,0.0,0.0,,1054.0,,,1054.0,0.0,5081.0,6881.0,0.0,385.0,348.0,37.0,0.0,628.0,302.0,1315.0,222.0,1537.0,8418.0,
09/30/2011,8212.0,1610.0,1610.0,0.0,1133.0,1133.0,0.0,850.0,297.0,96.0,457.0,0.0,118.0,,,,118.0,3711.0,1656.0,,,0.0,,2845.0,2643.0,2387.0,256.0,,202.0,4501.0,,1679.0,866.0,,,813.0,806.0,806.0,,,,0.0,0.0,,,0.0,2485.0,3224.0,3224.0,,,,1016.0,,,1016.0,0.0,4240.0,6725.0,0.0,398.0,348.0,50.0,0.0,638.0,231.0,1267.0,220.0,1487.0,8212.0,
12/31/2011,7297.0,1656.0,1656.0,0.0,914.0,914.0,,769.0,280.0,99.0,390.0,0.0,90.0,0.0,20.0,,70.0,3429.0,1567.0,3346.0,-1779.0,0.0,,2301.0,2087.0,1891.0,196.0,,214.0,3868.0,,1552.0,770.0,,,782.0,803.0,0.0,0.0,0.0,,803.0,8.0,0.0,0.0,8.0,2363.0,3222.0,3222.0,0.0,0.0,,970.0,0.0,598.0,250.0,122.0,4192.0,6555.0,0.0,413.0,348.0,65.0,0.0,38.0,76.0,527.0,215.0,742.0,7297.0,
03/31/2012,7750.0,1788.0,1788.0,0.0,1190.0,1190.0,0.0,828.0,283.0,99.0,446.0,0.0,95.0,,17.0,,78.0,3901.0,1545.0,,,0.0,,2304.0,2090.0,1895.0,195.0,,214.0,3849.0,,1616.0,904.0,,,712.0,754.0,754.0,,,,,8.0,,,8.0,2378.0,3622.0,3622.0,,,,958.0,,,958.0,0.0,4580.0,6958.0,0.0,411.0,349.0,62.0,0.0,45.0,103.0,559.0,233.0,792.0,7750.0,
06/30/2012,7759.0,1853.0,1853.0,0.0,1206.0,1206.0,0.0,844.0,288.0,95.0,461.0,0.0,87.0,,19.0,,68.0,3990.0,1489.0,,,0.0,,2280.0,2079.0,1885.0,194.0,,201.0,3769.0,,1791.0,941.0,,,850.0,751.0,751.0,,,,,9.0,,,9.0,2551.0,3622.0,3622.0,,,,967.0,,,967.0,0.0,4589.0,7140.0,0.0,398.0,348.0,50.0,0.0,-30.0,61.0,429.0,190.0,619.0,7759.0,
09/30/2012,7016.0,1166.0,1166.0,0.0,1156.0,1156.0,0.0,830.0,290.0,91.0,449.0,0.0,103.0,,20.0,,83.0,3255.0,1484.0,,,0.0,,2277.0,2084.0,1891.0,193.0,,193.0,3761.0,,1750.0,866.0,,,884.0,207.0,207.0,,,,,10.0,,,10.0,1967.0,3422.0,3422.0,,,,953.0,,,953.0,0.0,4375.0,6342.0,0.0,383.0,349.0,34.0,0.0,-15.0,99.0,467.0,207.0,674.0,7016.0,
12/31/2012,6875.0,1351.0,1040.0,311.0,933.0,933.0,0.0,726.0,261.0,96.0,369.0,0.0,207.0,0.0,100.0,,107.0,3217.0,1326.0,3013.0,-1687.0,0.0,,2332.0,2045.0,1894.0,151.0,,287.0,3658.0,,1611.0,788.0,,63.0,760.0,206.0,0.0,0.0,0.0,,206.0,45.0,0.0,0.0,45.0,1862.0,3422.0,3422.0,0.0,0.0,,1057.0,0.0,628.0,321.0,108.0,4479.0,6341.0,0.0,365.0,349.0,16.0,0.0,-102.0,59.0,322.0,212.0,534.0,6875.0,
03/31/2013,6779.0,1032.0,1032.0,0.0,1174.0,1174.0,,763.0,261.0,94.0,408.0,0.0,205.0,,98.0,,107.0,3174.0,1294.0,,,,,2311.0,2041.0,1891.0,150.0,,270.0,3605.0,,1577.0,863.0,,,714.0,206.0,206.0,,,,,43.0,,,43.0,1826.0,3421.0,3421.0,,,,1037.0,,,1037.0,0.0,4458.0,6284.0,0.0,349.0,349.0,0.0,0.0,-103.0,36.0,282.0,213.0,495.0,6779.0,
06/30/2013,7062.0,1223.0,1223.0,0.0,1255.0,1255.0,0.0,791.0,261.0,95.0,435.0,0.0,210.0,,101.0,,109.0,3479.0,1276.0,,,0.0,,2307.0,2043.0,1894.0,149.0,,264.0,3583.0,,1787.0,998.0,,,789.0,207.0,207.0,,,,,48.0,,,48.0,2042.0,3421.0,3421.0,,,,1050.0,,,1050.0,0.0,4471.0,6513.0,0.0,349.0,349.0,0.0,0.0,-40.0,47.0,356.0,193.0,549.0,7062.0,
09/30/2013,7059.0,1288.0,1011.0,277.0,1211.0,1211.0,0.0,777.0,256.0,94.0,427.0,0.0,217.0,,98.0,,119.0,3493.0,1257.0,,,0.0,,2309.0,2049.0,1900.0,149.0,,260.0,3566.0,,1833.0,986.0,,,847.0,5.0,5.0,,,,,49.0,,,49.0,1887.0,3421.0,3421.0,,,,1065.0,,,1065.0,0.0,4486.0,6373.0,0.0,357.0,349.0,8.0,0.0,36.0,81.0,474.0,212.0,686.0,7059.0,
12/31/2013,6957.0,1544.0,1223.0,321.0,1004.0,1004.0,0.0,765.0,268.0,99.0,398.0,0.0,155.0,0.0,,73.0,82.0,3468.0,1252.0,2990.0,-1738.0,0.0,,2237.0,2052.0,1903.0,149.0,,112.0,3489.0,,1675.0,902.0,,,773.0,6.0,0.0,0.0,0.0,,6.0,5.0,0.0,0.0,0.0,1686.0,3421.0,3421.0,0.0,0.0,,1063.0,0.0,472.0,397.0,194.0,4484.0,6170.0,0.0,365.0,349.0,16.0,0.0,79.0,115.0,559.0,228.0,787.0,6957.0,
03/31/2014,6880.0,1211.0,906.0,305.0,1215.0,1215.0,0.0,838.0,273.0,110.0,455.0,0.0,154.0,,,,154.0,3418.0,1232.0,,,0.0,,2230.0,2053.0,1903.0,150.0,,177.0,3462.0,,1714.0,954.0,,,760.0,6.0,6.0,,,,,0.0,,,0.0,1720.0,3421.0,3421.0,,,,938.0,,,938.0,0.0,4359.0,6079.0,0.0,349.0,349.0,0.0,0.0,98.0,115.0,562.0,239.0,801.0,6880.0,
06/30/2014,7227.0,1423.0,1195.0,228.0,1306.0,1306.0,0.0,894.0,296.0,118.0,480.0,0.0,160.0,,,,160.0,3783.0,1216.0,,,0.0,,2228.0,2051.0,1902.0,149.0,,177.0,3444.0,,1955.0,1122.0,,,833.0,507.0,507.0,,,,,0.0,,,0.0,2462.0,2921.0,2921.0,,,,942.0,,,942.0,0.0,3863.0,6325.0,0.0,362.0,349.0,13.0,0.0,205.0,119.0,686.0,216.0,902.0,7227.0,
09/30/2014,7373.0,1557.0,1282.0,275.0,1229.0,1229.0,0.0,862.0,289.0,114.0,459.0,0.0,353.0,,,,353.0,4001.0,1153.0,,,0.0,,2219.0,2038.0,1891.0,147.0,,181.0,3372.0,,1910.0,1020.0,,,890.0,505.0,505.0,,,,,0.0,,,0.0,2415.0,2919.0,2919.0,,,,681.0,,,681.0,0.0,3600.0,6015.0,0.0,367.0,350.0,17.0,0.0,716.0,64.0,1147.0,211.0,1358.0,7373.0,
12/31/2014,7208.0,1685.0,1379.0,306.0,820.0,820.0,0.0,712.0,251.0,100.0,361.0,0.0,403.0,0.0,335.0,293.0,68.0,3620.0,1046.0,2627.0,-1581.0,0.0,,2542.0,982.0,840.0,142.0,,1267.0,3588.0,,1405.0,721.0,,0.0,684.0,505.0,0.0,0.0,0.0,,505.0,301.0,0.0,0.0,300.0,2211.0,2919.0,2919.0,0.0,0.0,,950.0,0.0,630.0,129.0,191.0,3869.0,6080.0,0.0,345.0,345.0,0.0,0.0,690.0,-111.0,924.0,204.0,1128.0,7208.0,
03/31/2015,7468.0,1775.0,1578.0,197.0,1248.0,1248.0,0.0,863.0,291.0,105.0,467.0,0.0,293.0,,,,74.0,4179.0,1106.0,,,0.0,,2183.0,2036.0,1878.0,158.0,,147.0,3289.0,,1701.0,1019.0,,,682.0,506.0,506.0,,,,,0.0,,,0.0,2207.0,3418.0,3418.0,,,,884.0,,,114.0,770.0,4302.0,6509.0,0.0,343.0,343.0,0.0,0.0,606.0,-180.0,769.0,190.0,959.0,7468.0,
06/30/2015,5869.0,1507.0,1297.0,210.0,1105.0,1105.0,0.0,779.0,264.0,99.0,416.0,0.0,199.0,,,,72.0,3590.0,1027.0,,,0.0,,1252.0,1009.0,845.0,164.0,,243.0,2279.0,,1584.0,889.0,,,695.0,6.0,6.0,,,,,0.0,,,0.0,1590.0,3419.0,3419.0,,,,729.0,,,,729.0,4148.0,5738.0,0.0,339.0,339.0,0.0,0.0,-239.0,-147.0,-47.0,178.0,131.0,5869.0,
09/30/2015,5727.0,1534.0,1279.0,255.0,1006.0,1006.0,0.0,749.0,258.0,99.0,392.0,0.0,251.0,,0.0,,74.0,3540.0,1025.0,,,0.0,,1162.0,1006.0,843.0,163.0,,156.0,2187.0,,1554.0,827.0,,,727.0,6.0,6.0,,,,,0.0,,,0.0,1560.0,3418.0,3418.0,,,,721.0,,,,721.0,4139.0,5699.0,0.0,332.0,332.0,0.0,0.0,-332.0,-159.0,-159.0,187.0,28.0,5727.0,
12/31/2015,5664.0,1716.0,1468.0,248.0,853.0,853.0,0.0,687.0,238.0,91.0,358.0,0.0,72.0,0.0,,184.0,72.0,3328.0,1027.0,2574.0,-1547.0,0.0,,1309.0,999.0,839.0,160.0,,126.0,2336.0,,1397.0,749.0,,,648.0,1004.0,0.0,0.0,0.0,,1004.0,2.0,0.0,1.0,0.0,2403.0,2403.0,2403.0,0.0,0.0,,800.0,0.0,561.0,17.0,221.0,3203.0,5606.0,0.0,330.0,330.0,0.0,0.0,-300.0,-165.0,-135.0,193.0,58.0,5664.0,
03/31/2016,6554.0,2370.0,2175.0,195.0,1036.0,1036.0,0.0,755.0,244.0,91.0,420.0,0.0,87.0,,,,87.0,4248.0,1040.0,,,0.0,,1266.0,1002.0,844.0,158.0,,264.0,2306.0,,1486.0,834.0,,,652.0,1303.0,1303.0,,,,,0.0,,,0.0,2789.0,2993.0,2993.0,,,,688.0,,,,688.0,3681.0,6470.0,0.0,329.0,329.0,0.0,0.0,-310.0,-145.0,-126.0,210.0,84.0,6554.0,
06/30/2016,5324.0,1091.0,956.0,135.0,1113.0,1113.0,0.0,765.0,237.0,95.0,433.0,0.0,88.0,,,,88.0,3057.0,1039.0,,,0.0,,1228.0,996.0,840.0,156.0,,232.0,2267.0,,1629.0,913.0,,,716.0,3.0,3.0,,,,,0.0,,,0.0,1632.0,2993.0,2993.0,,,,629.0,,,,629.0,3622.0,5254.0,0.0,326.0,326.0,0.0,0.0,-273.0,-170.0,-117.0,187.0,70.0,5324.0,
09/30/2016,5373.0,1223.0,1041.0,182.0,1054.0,1054.0,0.0,758.0,243.0,93.0,422.0,0.0,87.0,,,,87.0,3122.0,1049.0,,,0.0,,1202.0,996.0,841.0,155.0,14.0,192.0,2251.0,,1507.0,866.0,,,641.0,3.0,3.0,,,,,1.0,,1.0,0.0,1511.0,2993.0,2993.0,,,,766.0,,,,765.0,3759.0,5270.0,0.0,325.0,325.0,0.0,0.0,-253.0,-170.0,-98.0,201.0,103.0,5373.0,
12/31/2016,5137.0,1191.0,990.0,201.0,917.0,917.0,0.0,712.0,254.0,92.0,366.0,0.0,114.0,0.0,,68.0,114.0,2934.0,1060.0,2618.0,-1558.0,0.0,,1143.0,986.0,832.0,154.0,,89.0,2203.0,,1456.0,800.0,,,656.0,2.0,0.0,0.0,0.0,,2.0,2.0,0.0,0.0,0.0,1460.0,2995.0,2995.0,0.0,0.0,,785.0,0.0,497.0,20.0,268.0,3780.0,5240.0,0.0,318.0,318.0,0.0,0.0,-381.0,-235.0,-298.0,195.0,-103.0,5137.0,
03/31/2017,5139.0,883.0,689.0,194.0,1144.0,1144.0,0.0,826.0,263.0,100.0,463.0,0.0,105.0,,,,105.0,2958.0,1074.0,,,0.0,,1107.0,989.0,835.0,154.0,,118.0,2181.0,,1421.0,903.0,,,518.0,3.0,3.0,,,,,0.0,,,0.0,1424.0,2996.0,2996.0,,,,778.0,,,,778.0,3774.0,5198.0,0.0,316.0,316.0,0.0,0.0,-370.0,-214.0,-268.0,209.0,-59.0,5139.0,
06/30/2017,5489.0,1136.0,992.0,144.0,1231.0,1231.0,0.0,850.0,277.0,102.0,471.0,0.0,89.0,,,,89.0,3306.0,1080.0,,,0.0,,1103.0,953.0,797.0,156.0,,150.0,2183.0,,1575.0,960.0,,,615.0,117.0,117.0,,,,,0.0,,,0.0,1692.0,2967.0,2967.0,,,,760.0,,,,760.0,3727.0,5419.0,0.0,315.0,315.0,0.0,0.0,-288.0,-158.0,-131.0,201.0,70.0,5489.0,
09/30/2017,5483.0,1218.0,1141.0,77.0,1128.0,1128.0,0.0,866.0,280.0,108.0,478.0,0.0,96.0,,,,96.0,3308.0,1097.0,,,0.0,,1078.0,957.0,801.0,156.0,,121.0,2175.0,,1591.0,916.0,,,675.0,117.0,117.0,,,,,0.0,,,0.0,1708.0,2969.0,2969.0,,,,746.0,,,,746.0,3715.0,5423.0,0.0,311.0,311.0,0.0,0.0,-343.0,-127.0,-159.0,219.0,60.0,5483.0,
12/31/2017,5488.0,1302.0,1194.0,108.0,1021.0,1021.0,0.0,796.0,277.0,105.0,414.0,0.0,96.0,0.0,,48.0,96.0,3215.0,1129.0,2665.0,-1536.0,0.0,,1144.0,1028.0,841.0,187.0,,68.0,2273.0,,1512.0,824.0,,,688.0,116.0,0.0,0.0,0.0,,116.0,0.0,0.0,0.0,0.0,1628.0,2969.0,2969.0,0.0,0.0,,715.0,0.0,423.0,26.0,266.0,3684.0,5312.0,0.0,310.0,310.0,0.0,0.0,-305.0,-65.0,-60.0,236.0,176.0,5488.0,
03/31/2018,5630.0,469.0,370.0,99.0,1356.0,1356.0,0.0,1050.0,300.0,107.0,643.0,0.0,118.0,,,,118.0,2993.0,1183.0,,,0.0,,1454.0,1320.0,891.0,429.0,,134.0,2637.0,,1654.0,1008.0,,,646.0,116.0,116.0,,,,,0.0,,,0.0,1770.0,2971.0,2971.0,,,,706.0,,,,706.0,3677.0,5447.0,0.0,308.0,308.0,0.0,0.0,-296.0,-84.0,-72.0,255.0,183.0,5630.0,
06/30/2018,5565.0,384.0,384.0,0.0,1444.0,1444.0,0.0,1017.0,317.0,108.0,592.0,0.0,117.0,,,,117.0,2962.0,1187.0,,,0.0,,1416.0,1307.0,890.0,417.0,,109.0,2603.0,,1768.0,1093.0,,,675.0,2.0,2.0,,,,,0.0,,,0.0,1770.0,2970.0,2970.0,,,,699.0,,,,699.0,3669.0,5439.0,0.0,305.0,305.0,0.0,0.0,-221.0,-118.0,-34.0,160.0,126.0,5565.0,
09/30/2018,5610.0,569.0,569.0,0.0,1298.0,1298.0,0.0,1005.0,318.0,109.0,578.0,0.0,118.0,,,,118.0,2990.0,1211.0,,,0.0,,1409.0,1308.0,896.0,412.0,,101.0,2620.0,,1751.0,1040.0,,,711.0,2.0,2.0,,,,,0.0,,,0.0,1753.0,2971.0,2971.0,,,,679.0,,,,679.0,3650.0,5403.0,0.0,303.0,303.0,0.0,0.0,-154.0,-113.0,36.0,171.0,207.0,5610.0,
