Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
09/30/1997,449.0,-275.899994,173.100006,-78.599998,94.500008,-13.8,0.0,8.7,89.400007,-22.200001,67.200005,0.0,0,67.200005,0,67.200005,,,67.200006,0.27,0.27,0.27,251.0,0.27,0.27,0.27,251.0,
12/31/1997,393.5,-222.100006,171.399994,-70.400002,100.999992,-14.2,0.0,14.8,101.599992,-24.1,77.499992,-3.3,0,74.199989,0,74.199989,,,77.499992,0.31,0.31,0.3,249.699997,0.309998,0.31,0.3,250.5,
03/31/1998,408.0,-270.299988,137.700012,-76.5,61.200001,-34.0,0.0,1.3,28.500001,-3.8,24.700001,6.5,0,31.200001,0,31.200001,,,24.700001,0.1,0.1,0.13,247.625,0.1,0.1,0.13,248.181,
06/30/1998,501.700012,-395.799988,105.900024,-119.099998,-13.2,-73.0,0.0,14.0,-72.2,38.400002,-33.799999,16.5,0,-17.299999,0,-17.299999,-67.0,,-100.799998,-0.24,-0.13,-0.07,247.600006,-0.24,-0.13,-0.07,247.600006,
09/30/1998,558.400024,-375.200012,183.200012,-102.0,81.199997,-72.5,0.0,-48.200001,-39.500004,26.4,-13.1,-4.2,0,-17.299999,0,-17.299999,,,-13.100004,-0.06,-0.06,-0.07,247.800003,-0.06,-0.06,-0.07,247.800003,
12/31/1998,372.899994,-332.100006,40.799988,-146.199997,-105.400002,-70.300003,0.0,-1229.400024,-1405.100029,544.200012,-860.900024,-34.5,0,-895.400024,0,-895.400024,822.0,0.0,-38.900017,-0.3,-3.48,-3.61,247.699219,-0.3,-3.48,-3.61,247.699997,
03/31/1999,415.100006,-274.100006,141.0,-67.199997,73.800003,-64.300003,9.0,-12.1,6.4,35.900002,42.299999,133.199997,0,175.5,0,175.5,-73.0,0.0,-30.699999,-0.12,0.17,0.71,248.649994,-0.12,0.17,0.71,248.664993,
06/30/1999,386.700012,-278.5,108.200012,-84.400002,23.799999,-50.700001,20.5,0.799988,-5.600014,20.9,15.3,0.0,0,15.3,0,15.3,-25.299999,0.0,-10.000013,-0.04,0.06,0.06,249.100006,-0.04,0.06,0.06,249.399994,
09/30/1999,463.100006,-358.600006,104.5,-65.900002,38.599998,-52.599998,0.5,8.2,-5.3,26.0,20.700001,0.0,0,20.700001,0,20.700001,,,20.7,0.08,0.08,0.08,249.0,0.08,0.08,0.08,249.600006,
12/31/1999,462.600006,-429.799988,32.800018,-21.799999,11.0,-51.099998,14.2,-20.799999,-46.699998,57.599998,10.9,3.4,0,14.3,0,14.3,19.5,0.0,30.400001,0.12,0.04,0.06,249.100006,0.12,0.04,0.06,249.100006,
03/31/2000,522.299988,-284.700012,237.599976,-49.099998,188.5,-48.900002,-1.7,-13.1,124.799998,-32.099998,92.699997,2.9,0,95.599998,0,95.599998,,,92.7,0.37,0.37,0.38,249.300003,0.37,0.37,0.38,249.399994,
