Date,P/E,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
03/31/2000,,,,,,,476.189796,530.046645,436.541892,,,,0.828125,460.910806,
06/30/2000,,,,,,,487.831699,535.321501,422.268001,,,,0.78125,439.161025,
09/30/2000,,,,,,,461.107895,594.614378,420.703301,,,,1.09375,618.281235,
12/31/2000,,,,,,,576.9954,653.335521,557.065147,1.799663,6.234096,11.326154,1.296875,654.866875,
03/31/2001,,,,,,,643.157324,670.233065,612.011656,1.518297,5.234689,8.845509,1.2375,613.5422,
06/30/2001,,,,,,,679.493928,765.948731,585.840685,1.664136,2.803368,3.532188,1.53125,668.38175,
09/30/2001,,,,,,,659.701097,699.595664,636.622413,1.713192,2.651933,3.343875,1.48125,660.76635,
12/31/2001,,,,,,7.811168,652.853046,682.943341,605.100988,1.809978,4.55123,7.551929,1.3,624.3104,
03/31/2002,,,,,,37.609217,640.765698,671.73708,613.79617,2.337058,5.448899,10.11038,1.5725,676.4754,
06/30/2002,,,,,,,709.436233,743.722331,674.730355,2.765013,6.410173,12.890556,1.89875,744.99677,
09/30/2002,,,,,,190.488811,658.111787,736.298592,608.303091,2.581828,6.154137,13.084871,1.5,674.198,
12/31/2002,,,,,,,658.695621,679.576833,645.109219,2.48654,6.318853,13.98205,1.43125,650.23525,
03/31/2003,,,,,,,695.975873,806.860068,641.277164,2.513306,6.244174,12.207067,1.6375,699.9532,
06/30/2003,,,,,,,744.069709,809.042879,676.862411,2.744348,6.420868,11.596922,1.87625,793.067131,
09/30/2003,,,,,,,841.958618,917.438764,771.106858,2.97101,6.567644,11.046104,2.2625,917.9202,
12/31/2003,,,,,,,1001.760939,1155.885272,926.332614,3.506679,7.353425,11.794397,2.9875,1148.0902,
03/31/2004,,,,,,,1095.090218,1160.260699,978.660921,3.230744,6.42906,9.967077,3.015,1126.03056,
06/30/2004,,,,,,,1198.780174,1323.750391,1125.78619,3.472439,6.679142,10.011311,3.58375,1314.23482,
09/30/2004,,,,,,,1527.071777,1825.297976,1359.828291,4.365758,8.125973,11.872294,5.24875,1828.39259,
12/31/2004,,,,,,,2062.59486,2296.510876,1800.342539,4.570894,8.399969,11.964335,6.33625,2180.942709,
03/31/2005,,,,,,,2307.379884,2577.770547,1961.959525,4.588823,8.577857,12.186335,7.095,2378.845754,
06/30/2005,,,,,,,2848.579605,3765.055673,2379.071384,6.839054,12.968667,18.574504,11.745,3791.817864,
09/30/2005,,,,,,,4594.03097,6536.508761,3952.451598,9.861691,18.666795,26.418095,18.35,5967.979858,
12/31/2005,,,,,,,5755.282239,6708.755037,5066.758113,8.683527,16.999407,23.881429,17.97,5872.921085,
03/31/2006,,,,,,,5862.833168,7127.337665,4828.613989,7.137355,13.71241,18.947399,16.095,5295.760195,
06/30/2006,,,,,,,5433.535366,6598.002543,4057.135457,6.82897,13.181282,18.580933,15.58,5214.014081,
09/30/2006,,,,,,,5434.160697,6275.162303,4659.686884,6.654028,12.944122,19.218035,14.935,5122.144332,
12/31/2006,,,,,,,6189.75125,7263.273034,4781.744664,7.898899,15.115047,24.475964,17.525,6027.7447,
03/31/2007,,,,,,,6476.588864,7263.671495,5636.93552,8.888521,17.357368,30.379711,20.49,7298.026881,
06/30/2007,,,,,,,7989.941787,8864.381832,7331.263896,8.624141,16.538305,29.503178,22.25,8082.071,
09/30/2007,,,,,,,7500.315354,8272.484525,6634.652407,7.379355,13.902347,25.361923,20.925,7869.145285,
12/31/2007,,,,,,,9337.97684,10485.30317,7978.265686,8.369649,15.521627,27.538512,27.86,10505.00608,
03/31/2008,,,,,,,11263.628524,12608.097552,9449.055972,8.431004,15.328198,25.969518,33.69,12600.851533,
06/30/2008,,,,,,,15829.227415,17738.232405,12635.453001,9.229178,16.856187,26.686283,47.61,16878.993679,
09/30/2008,,,,,,,12929.793155,17165.111259,10147.903247,4.874946,8.743515,12.818614,30.54,10794.349654,
12/31/2008,,,,,,,10438.126843,13099.070095,7462.087098,4.541343,8.056948,11.837991,28.97,10497.551277,
03/31/2009,,,,,,,10938.609235,12280.880219,9472.338106,4.664272,24.573296,,29.69,10859.651916,
06/30/2009,,,,,,,13857.805765,16350.20939,10975.609703,6.474905,32.810673,,38.85,14253.940877,
09/30/2009,,,,,,,14644.704949,16408.074476,13039.835717,7.760414,45.964998,,42.68,15686.612721,
12/31/2009,,,,,,,16519.597267,18438.576483,14835.729261,8.233169,38.378454,,48.2,17666.561716,
03/31/2010,,,,,,,16309.019167,18829.77363,14042.782025,6.644448,10.318762,15.837984,40.72,15103.354931,
06/30/2010,,,,,,,15060.611949,16590.023676,13429.286942,6.098293,9.738306,15.189934,38.64,14547.490607,
09/30/2010,,,,,,,13356.207604,14617.46441,12055.788457,5.022686,8.029091,12.496855,33.44,12881.808603,
12/31/2010,,,,,,,13674.418489,14619.61568,12613.225694,5.396315,8.733085,13.795117,37.43,14087.959708,
03/31/2011,,,,,,,14591.673992,16201.979637,13628.232434,6.161536,10.19364,16.707923,42.97,16136.328526,
06/30/2011,,,,,,,15737.798273,16445.637518,14408.331599,5.771014,9.557348,15.47466,42.88,16124.812744,
09/30/2011,,,,,,,15156.171536,18250.455094,12857.463215,4.467363,7.388284,12.047979,33.33,12862.373704,
12/31/2011,,,,,,,14333.639707,16658.991254,12453.632988,4.224125,6.996676,11.605351,31.94,12473.443007,
03/31/2012,,,,,,,12697.190704,13728.555141,11450.415557,4.144388,6.886287,11.835527,30.6,12148.884696,
06/30/2012,,,,,,,11586.113393,12795.60423,10480.007893,4.607878,14.648491,130.501128,31.93,12774.494464,
09/30/2012,,,,,,,12961.640018,14112.004539,12293.065833,5.140606,25.89046,,34.78,13863.124602,
12/31/2012,,,,,,,13870.217723,14500.912853,13162.56324,4.884793,,,33.41,13335.449935,
03/31/2013,,,,,,,13848.039837,15250.993435,12850.185461,5.261126,,,37.26,14777.487431,
06/30/2013,,,,,,,14726.87887,15576.422571,13957.863501,4.801104,20.564367,,36.53,14714.092498,
09/30/2013,,,,,,,15207.438949,15902.112144,14681.439084,4.532101,13.427911,46.897337,36.38,14690.215588,
12/31/2013,,,,,,,15100.915731,16026.830548,14252.593856,4.689574,7.928867,13.138007,39.33,15809.042198,
03/31/2014,,,,,,,16702.878438,18364.317707,15298.470618,4.863306,8.268968,13.390334,46.01,18054.802862,
06/30/2014,,,,,,89.902891,18167.60371,19084.875846,17461.654649,4.602635,7.87847,12.862505,45.49,17883.332238,
09/30/2014,,,,,,50.968909,15940.65788,17702.77615,14129.932529,3.581349,6.206483,10.334698,34.95,14128.741992,
12/31/2014,,,,,,32.842166,13212.1879,16550.507251,11405.851503,4.146926,7.284894,12.425246,27.29,16587.702901,
03/31/2015,,,,,,34.119233,16345.427978,17668.167102,15074.344822,4.054932,7.347559,13.862954,23.19,15789.904357,
06/30/2015,,,,,,214.597866,16727.280238,18120.229073,14968.931515,4.072781,23.757889,,22.73,14967.470247,
09/30/2015,,,,,,,12909.988303,14753.580805,10884.144955,3.174441,,,12.69,11253.393462,
12/31/2015,,,,,,,10142.077299,11599.186618,8354.06467,2.753536,,,7.11,9188.549854,
03/31/2016,,,,,,,9380.138768,10006.029906,8604.914261,3.288901,,,8.07,9715.414241,
06/30/2016,,,,,,,11360.607743,12808.026136,9563.570312,4.260983,,,12.58,11432.216694,
09/30/2016,,,,,,,13305.689238,14113.953474,11732.424617,4.644444,,,13.84,11731.865012,
12/31/2016,,,,,,,10570.782018,11845.91939,9555.306277,4.177096,,,10.82,10313.249022,
03/31/2017,,,,,,,9252.60644,10068.077825,8614.961749,3.363523,,,8.17,9078.148854,
06/30/2017,,,,,,,8452.202904,9250.424684,7755.283928,2.669819,39.059457,,6.08,7811.891422,
09/30/2017,,,,,,,7622.027856,8283.020458,7348.28518,2.728152,7.564083,12.86129,6.11,8282.670593,
12/31/2017,,,,,,,8146.201933,8589.879126,7743.301688,2.538606,6.681206,11.47797,5.58,8057.534974,
03/31/2018,,,,,,,7752.622618,8454.337553,5976.984375,1.828037,4.769236,8.393052,4.33,5975.85269,
06/30/2018,,,,,,,6153.980455,6644.829728,5758.735948,1.992473,5.241447,9.393089,5.3,6640.91381,
09/30/2018,,,,,,,6643.204046,6904.239214,6364.84094,1.852459,5.404153,10.161153,5.11,6533.621247,
12/31/2018,,,,,,,6406.569121,6986.726136,4099.157237,1.056245,3.151174,5.661355,3.41,3979.932684,
03/31/2019,,,,,,39.929277,4565.487176,4790.877797,4232.851126,1.196562,3.723607,6.895153,4.69,4591.206904,
06/30/2019,,,,,,,4157.425953,4662.158992,3692.704925,1.074272,3.538217,6.879152,3.16,3976.955382,
09/30/2019,,,,,,,3430.063192,3922.939627,3122.280495,0.989853,3.12959,5.966572,1.93,3445.678498,
12/31/2019,,,,,,,3519.632067,3710.938561,3359.130681,1.149693,3.829928,8.096504,2.42,3699.710532,
03/31/2020,,,,,,,3329.834848,3667.460745,3071.732982,1.141096,,,1.69,3335.422657,
06/30/2020,,,,,,,3967.985737,4478.416741,3301.924413,1.440819,,,2.56,3965.135209,
09/13/2020,6.55984008053833,1.54172818092241,1.54172818092241,0.459082004081509,1.87133457556039,,,,,1.451253405,,,2.34,3993.84937056,
09/30/2020,5.69343065693431,,,0.451441452923371,1.89320388349515,,,,,1.27253444975625,4.25945848387443,10.3262413043512,,,
12/31/2020,4.86486486486486,,,0.417241846425679,1.71554252199413,,,,,1.17613174425679,3.83030590877998,9.11837755835616,,,
