Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,,2290.806885,701.638977,105.197998,25651.224609,26213.148438,-561.924011,6876.170898,1083.639038,1314.20105,0,38022.878906,,5195.954102,27906.737305,15593.52832,12313.208984,0,33102.691406,1276.527954,0,725.328003,353.106995,35457.654358,215.470001,0,918.825012,1430.930054,2565.225067,38022.879425,
12/31/1992,,2749.315918,1472.354004,2.015,25503.125794,26050.841797,-547.716003,6823.520996,1056.927979,1857.490967,0,39464.75,,5954.588867,28733.972656,17240.970703,11493.001953,0,34688.5625,1123.916016,0,685.59198,410.627014,36908.69751,215.470001,0,936.65802,1403.925049,2556.05307,39464.75058,
03/31/1993,,2517.041016,383.674988,389.071014,25249.0,25789.136719,-540.137024,7246.956055,1087.480957,1206.166992,0,38079.390625,,5684.891113,27656.151367,16745.351562,10910.799805,0,33341.042969,1015.229004,0,695.406006,400.691986,35452.369965,215.408005,0,949.357971,1462.255981,2627.021957,38079.391922,
06/30/1993,,2271.814941,23.870001,458.97699,25314.765625,25854.851562,-540.085999,7011.194824,1073.165039,1101.425049,0,37255.210938,,5595.990234,26820.102539,16638.273438,10181.829102,0,32416.09375,1110.017944,0,685.421997,341.019989,34552.55368,215.395996,0,957.143005,1530.119995,2702.658997,37255.212677,
09/30/1993,,2693.554932,369.066986,10.024,25374.427734,25911.136719,-536.708984,6752.586914,1055.43396,1082.189941,0,37337.285156,,5917.567871,26716.262695,16943.076172,9773.186523,0,32633.832031,854.926025,0,684.929993,377.040009,34550.728058,215.350998,0,965.119019,1606.08606,2786.556076,37337.284134,
12/31/1993,,2765.725098,274.84201,2050.9021,25407.95813,25929.785156,-521.827026,5788.913086,1037.182983,1005.585022,0,38331.109375,,6016.750977,26617.014648,17447.25,9169.764648,0,32633.765625,1832.411011,0,681.723999,309.117004,35457.017639,215.350998,0,970.528015,1688.212036,2874.091049,38331.108688,
03/31/1994,,2572.048096,15.4,2350.250977,25630.115234,26151.878906,-521.763,5379.500977,1021.138,1014.497986,0,37982.953125,,5923.383789,26667.848633,17667.498047,9000.350586,0,32591.234375,1434.983032,0,681.143982,330.028992,35037.390381,215.341003,0,969.013977,1761.207031,2945.562012,37982.952393,
06/30/1994,,2144.624023,31.996,2237.406006,26171.96875,26693.8125,-521.843018,5277.315918,1016.922974,1182.927979,0,38063.160156,,5542.974121,26210.375977,17154.308594,9056.067383,0,31753.349609,2107.480957,0,680.732971,514.736023,35056.299561,215.330994,0,965.393982,1826.136963,3006.861938,38063.161499,
09/30/1994,,2236.388916,450.487,2153.052979,26849.675781,27371.546875,-521.870972,5115.955078,1009.109009,1147.009033,0,38961.675781,,5568.37207,26037.964844,17016.970703,9020.994141,0,31606.337891,3100.020996,0,680.296021,512.999023,35899.653931,215.317001,0,941.424011,1905.282959,3062.023972,38961.677902,
12/31/1994,,2872.85498,35.040001,2738.600098,28019.705353,28521.152344,-501.446991,4944.808105,1015.187012,1652.123047,0,41278.320312,,5957.700195,29150.930664,17617.759766,11533.170898,0,35108.632812,1679.703979,0,750.875977,604.924988,38144.137756,215.307007,0,935.119995,1983.755981,3134.182983,41278.320739,
03/31/1995,,2604.363037,99.75,2501.868896,28760.302734,29263.103516,-502.799988,4445.366211,1022.59198,2300.971924,0,41735.214844,,5599.78418,28737.636719,16581.261719,12156.375,0,34337.421875,2539.74707,0,898.380981,692.10498,38467.654907,215.307007,0,952.460022,2099.793945,3267.560974,41735.215881,
06/30/1995,,2508.888916,10.207,2521.883057,29449.818359,29952.339844,-502.520996,3982.49707,1025.468994,2288.156982,0,41786.921875,,5614.37207,28355.84082,16104.702148,12251.138672,0,33970.214844,2919.045898,0,925.176025,633.351013,38447.787781,215.307007,0,920.185974,2203.64209,3339.135071,41786.922852,
09/30/1995,,1903.020996,4.707,2550.272949,29965.71875,30468.751953,-503.032013,3395.000977,1035.725952,2320.631104,0,41175.078125,,5282.560059,27964.979492,15799.870117,12165.109375,0,33247.539062,2718.040039,0,1151.21106,730.116028,37846.906189,212.998993,0,816.763,2298.409912,3328.171906,41175.078094,
12/31/1995,,2658.660889,110.484001,5133.041016,29980.850037,30485.998047,-505.14801,200.960007,1078.057007,2391.490967,0,41553.546875,,5938.693848,28294.874024,16108.460938,12186.413086,0,34233.566406,2291.448975,0,978.314026,778.028015,38281.357422,97.752998,0,765.195007,2409.238037,3272.186042,41553.543464,
03/31/1996,,2197.379883,588.317993,5017.973145,29871.65625,30377.970703,-506.315002,192.498001,1084.666992,2566.549072,0,41519.039062,,5794.209961,28136.166992,15879.610352,12256.556641,0,33930.378906,2045.911011,0,1387.988037,867.390991,38231.668945,90.622002,0,710.294006,2486.458008,3287.374016,41519.042961,
06/30/1996,,2109.440918,1054.474976,5024.079102,29948.373047,30455.265625,-506.891998,173.082993,1076.948975,2288.053955,0,41674.453125,,5673.099121,28672.112305,14864.657227,13807.455078,0,34345.210938,1938.697021,0,1227.715942,869.153992,38380.777893,0.267,0,728.887024,2564.521973,3293.675997,41674.45389,
09/30/1996,,2506.181885,5.4,4965.286133,30130.851562,30637.960938,-507.109009,148.839996,1109.088989,2405.2229,0,41270.871094,,5788.432129,27449.689453,14639.210938,12810.478516,0,33238.121094,2455.626953,0,1227.499023,1026.85498,37948.102051,0.265,0,675.672974,2646.830078,3322.768052,41270.870103,
12/31/1996,,2781.145996,2.5,5031.123047,29775.814453,30252.523438,-476.709015,129.595001,1135.644043,2375.552002,0,41231.375,,6528.005859,27292.251953,15101.532227,12190.719727,0,33820.257812,1468.766968,0,1067.129028,1004.890015,37361.043823,0.212,500,615.379028,2754.73999,3870.331019,41231.374842,
03/31/1997,,2393.6521,653.0,4759.310059,30223.648438,30700.835938,-477.187988,125.899002,1166.937988,2525.342041,0,41847.789062,,6517.453125,27321.213867,15214.574219,12106.639648,0,33838.667969,2206.4021,0,1220.541016,966.893005,38232.504089,0.212,750,370.627991,2494.446045,3615.286036,41847.790125,
06/30/1997,,2388.144043,4.8,4579.543945,30441.677734,30923.642578,-481.964996,113.555,2974.269043,3503.082031,0,44005.070312,,6453.827148,26931.198242,14731.132812,12200.06543,0,33385.023438,3239.320068,0,1933.626953,1161.307983,39719.278442,0.212,750,915.679016,2619.899902,4285.790918,44005.069361,
09/30/1997,,2297.164062,1.5,4003.177979,30351.451172,30834.699219,-483.248993,107.428001,3137.875977,3320.731934,0,43219.328125,,6289.818848,26629.837891,14715.100586,11914.737305,0,32919.65625,2826.301025,0,1819.31604,1262.790039,38828.063354,0.212,750,941.380005,2699.673096,4391.265101,43219.328455,
