Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2005,1558.481,60.581,53.35,7.231,246.505,246.505,,179.876,94.943,40.887,44.046,,30.882,,,,517.844,202.047,645.602,-443.555,,,838.59,761.277,664.988,96.289,77.313,1040.637,,121.999,121.999,,,,6.843,,,,,,134.504,,,134.504,263.346,485.814,,,,,89.64,,,,,,89.64,575.454,838.8,,61.692,,,-17.568,699.817,-24.26,719.681,,719.681,1558.481,
09/30/2005,1603.99,47.64,40.082,7.558,240.043,240.043,,189.462,98.681,48.327,42.454,,40.255,,,,517.4,203.364,652.815,-449.451,,,883.226,805.872,704.131,101.741,77.354,1086.59,,119.298,119.298,,,,25.585,,,,,,128.602,,,128.602,273.485,488.841,,,,,85.854,,,,,,85.854,574.695,848.18,,67.325,,,-17.635,731.098,-24.978,755.81,,755.81,1603.99,
12/31/2005,1780.6,43.788,35.545,8.243,269.395,269.395,,193.099,107.188,45.819,40.092,-28.4,50.025,,,,556.307,228.45,682.26,-453.81,,,995.843,903.133,785.185,117.948,92.71,1224.293,,132.506,132.506,,,,156.13,156.13,0.0,0.0,,,117.156,,,117.156,405.792,475.309,475.309,0.0,0.0,,89.979,,,,,,89.979,565.288,971.08,0.0,108.161,,,-17.247,739.522,-20.916,809.52,0.0,809.52,1780.6,
03/31/2006,1847.828,48.123,38.993,9.13,289.957,289.957,,207.809,116.332,50.2,41.277,,53.818,,,,599.707,225.689,690.206,-464.517,103.86,,918.572,918.572,799.578,118.994,0.0,1248.121,,145.486,145.486,,,,139.225,,,,,,136.025,,,136.025,420.736,478.372,,,,,91.108,,,,,,91.108,569.48,990.216,,116.616,,,-17.257,775.546,-17.293,857.612,,857.612,1847.828,
06/30/2006,2037.235,53.923,44.511,9.412,315.538,315.538,,235.205,125.9,60.115,49.19,,53.863,,,,658.529,239.932,718.888,-478.956,104.503,,1034.271,1034.271,895.575,138.696,0.0,1378.706,,155.316,155.316,,,,182.062,,,,,,159.032,,,159.032,496.41,509.765,,,,,120.245,,,,,,120.245,630.01,1126.42,,125.321,,,-22.723,817.821,-9.604,910.815,,910.815,2037.235,
09/30/2006,2040.236,58.505,51.108,7.397,317.679,317.679,,229.937,126.377,54.984,48.576,0.0,53.334,,,,659.455,240.045,727.065,-487.02,100.993,,1039.743,1039.743,860.047,179.696,0.0,1380.781,,146.42,146.42,,,,167.105,,,,,,159.205,,,159.205,472.73,506.295,,,,,120.167,,,,,,120.167,626.462,1099.192,,127.224,,,-37.352,861.018,-9.846,941.044,,941.044,2040.236,
12/31/2006,2130.876,58.22,49.091,9.129,328.762,328.762,,236.783,134.133,56.502,46.148,-34.1,60.298,,,,684.063,258.008,749.822,-491.814,107.644,,1081.161,1081.161,881.433,199.728,0.0,1446.813,,160.614,160.614,,,,163.608,163.608,0.0,0.0,,,156.678,,,156.678,480.9,518.267,518.267,0.0,0.0,,165.037,,,,,,165.037,683.304,1164.204,0.0,135.086,,,-37.241,902.379,-33.552,966.672,0.0,966.672,2130.876,
03/31/2007,2177.781,66.503,57.404,9.099,347.571,347.571,,244.187,137.273,60.568,46.346,0.0,54.418,,,,712.679,255.7,754.686,-498.986,106.169,,1103.233,1103.233,899.558,203.675,0.0,1465.102,,169.255,169.255,,,,127.855,,,,,,164.534,,,164.534,461.644,520.483,,,,,180.745,,,,,,180.745,701.228,1162.872,0.0,146.172,,,-40.186,940.996,-32.073,1014.909,0.0,1014.909,2177.781,
06/30/2007,2326.347,86.69,76.316,10.374,367.322,367.322,,265.469,155.761,59.724,49.984,0.0,59.447,,,,778.928,266.179,761.138,-494.959,106.114,,1175.126,1175.126,922.016,253.11,0.0,1547.419,,170.891,170.891,,,,184.498,,,,,,175.768,,,175.768,531.157,526.057,,,,,184.858,,,,,,184.858,710.915,1242.072,0.0,162.9,,,-40.282,992.603,-30.946,1084.275,0.0,1084.275,2326.347,
09/30/2007,2514.15,83.442,72.557,10.885,377.934,377.934,,313.267,156.134,95.541,61.592,0.0,70.916,,,,845.559,285.437,796.464,-511.027,110.435,,1272.719,1272.719,992.473,280.246,0.0,1668.591,,189.276,189.276,,,,233.111,,,,,,187.196,,,187.196,609.583,547.219,,,,,205.374,,,,,,205.374,752.593,1362.176,0.0,171.576,,,-43.07,1043.789,-20.321,1151.974,0.0,1151.974,2514.15,
12/31/2007,2745.7,180.981,170.139,10.842,395.631,395.631,,301.679,162.615,86.858,52.206,0.0,73.913,,,,952.204,293.107,817.558,-524.451,142.307,,1358.082,1358.082,1045.733,312.349,0.0,1793.496,,206.17,206.17,,,,236.005,235.105,0.9,0.9,,,198.575,,,198.575,640.75,666.953,,,,,197.29,,,,,,197.29,864.243,1504.993,0.0,175.547,,,-39.321,1099.111,5.37,1240.707,0.0,1240.707,2745.7,
03/31/2008,2848.497,124.607,114.708,9.899,430.178,430.178,,326.77,178.345,93.716,54.709,0.0,69.343,,,,950.898,307.367,847.254,-539.887,143.502,,1446.73,1446.73,1122.745,323.985,0.0,1897.599,,236.838,236.838,,,,236.517,,,,,,219.348,,,219.348,692.703,667.731,,,,,208.081,,,,,,208.081,875.812,1568.515,0.0,181.599,,,-82.895,1159.082,22.196,1279.982,0.0,1279.982,2848.497,
06/30/2008,3109.139,151.659,141.608,10.051,442.566,442.566,,357.115,192.668,98.576,65.871,0.0,77.013,,,,1028.353,320.367,859.961,-539.594,148.363,,1612.056,1612.056,1245.138,366.918,0.0,2080.786,,253.377,253.377,,,,422.083,,,,,,204.977,,,204.977,880.437,667.854,,,,,214.717,,,,,,214.717,882.571,1763.008,0.0,196.943,,,-92.154,1218.523,22.819,1346.131,0.0,1346.131,3109.139,
09/30/2008,3165.144,170.964,166.498,4.466,438.143,438.143,,362.897,203.662,92.533,66.702,0.0,67.941,,,,1039.945,314.95,848.484,-533.534,149.135,,1661.114,1661.114,1236.484,424.63,0.0,2125.199,,222.763,222.763,,,,188.896,,,,,,200.711,,,200.711,612.37,969.043,,,,,220.759,,,,,,220.759,1189.802,1802.172,0.0,201.292,,,-92.198,1283.044,-29.166,1362.972,0.0,1362.972,3165.144,
12/31/2008,3055.542,91.21,86.98,4.23,406.012,406.012,,349.509,201.811,81.282,66.416,0.0,107.855,,,,954.586,307.908,839.512,-531.604,111.211,,1681.837,1681.837,1240.052,441.785,0.0,2100.956,,203.742,203.742,,,,18.438,17.538,0.9,0.9,,,225.333,,,225.333,447.513,1093.243,,,,,227.014,,,,,,227.014,1320.257,1767.77,0.0,204.102,,,-92.033,1320.47,-144.767,1287.772,0.0,1287.772,3055.542,
03/31/2009,3048.724,140.747,135.752,4.995,376.898,376.898,0.0,340.779,208.216,77.49,55.073,0.0,83.32,,28.021,55.299,941.744,300.403,,,111.128,111.128,1695.449,1695.449,1241.349,454.1,0.0,2106.98,,409.226,182.062,58.632,,168.532,9.239,9.239,,,,,0.0,,,0.0,418.465,1085.139,1085.139,,,,219.178,,,,,137.948,81.23,1304.317,1722.782,0.0,208.766,1.103,207.663,-92.279,1373.121,-163.666,1325.942,0.0,1325.942,3048.724,
06/30/2009,3112.922,142.944,137.402,5.542,356.83,356.83,0.0,325.472,207.726,68.365,49.381,0.0,87.059,,29.744,57.315,912.305,309.263,,,112.327,112.327,1779.027,1779.027,1281.579,497.448,0.0,2200.617,,384.752,176.494,50.636,,157.622,5.11,5.11,,,,,0.0,,,0.0,389.862,1053.886,1053.886,,,,245.143,,,,,180.308,64.835,1299.029,1688.891,0.0,218.15,1.106,217.044,-92.278,1418.484,-120.325,1424.031,0.0,1424.031,3112.922,
09/30/2009,3169.015,207.127,200.963,6.164,349.184,349.184,0.0,312.536,197.607,70.117,44.812,0.0,91.741,,37.065,54.676,960.588,308.331,,,115.869,115.869,1784.227,1784.227,1280.581,503.646,0.0,2208.427,,363.61,170.958,37.073,,155.579,85.426,85.426,,,,,0.0,,,0.0,449.036,974.287,974.287,,,,261.555,,,,,193.053,68.502,1235.842,1684.878,0.0,228.274,1.109,227.165,-92.355,1455.05,-106.832,1484.137,0.0,1484.137,3169.015,
12/31/2009,3246.032,251.35,246.356,4.994,331.383,331.383,0.0,311.542,199.013,65.752,46.777,0.0,75.155,0.0,30.669,44.486,969.43,310.053,870.702,-560.649,167.37,167.37,1799.179,1799.179,1277.291,521.888,0.0,2276.602,,338.481,191.779,13.345,0.0,133.357,85.801,85.801,,,,,0.0,0.0,0.0,0.0,424.282,955.88,955.88,,,,298.846,0.0,7.98,7.98,0.0,206.354,84.512,1254.726,1679.008,0.0,225.167,1.665,223.502,-83.333,1500.471,-75.281,1567.024,0.0,1567.024,3246.032,
03/31/2010,3225.017,260.928,255.632,5.296,356.187,356.187,0.0,305.96,194.992,65.747,45.221,0.0,73.206,,26.09,47.116,996.281,298.207,,,165.092,165.092,1765.437,1765.437,1261.03,504.407,0.0,2228.736,,369.107,203.532,27.532,,138.043,80.221,80.221,,,,,0.0,,,0.0,449.328,946.448,946.448,,,,303.361,,,,,204.849,98.512,1249.809,1699.137,0.0,233.362,1.112,232.25,-150.953,1552.019,-108.548,1525.88,0.0,1525.88,3225.017,
06/30/2010,3267.048,235.385,230.793,4.592,367.127,367.127,0.0,315.747,197.087,70.019,48.641,0.0,66.686,,22.771,43.915,984.945,290.437,,,163.256,163.256,1828.41,1828.41,1296.586,531.824,0.0,2282.103,,385.597,213.927,26.431,,145.239,76.795,76.795,,,,,0.0,,,0.0,462.392,937.292,937.292,,,,313.988,,,,,217.192,96.796,1251.28,1713.672,0.0,232.586,1.114,231.472,-153.483,1613.171,-138.898,1553.376,0.0,1553.376,3267.048,
09/30/2010,3579.305,140.193,135.017,5.176,390.113,390.113,0.0,332.431,205.336,77.449,49.646,0.0,68.2,,20.735,47.465,930.937,304.181,,,164.253,164.253,2179.934,2179.934,1489.574,690.36,0.0,2648.368,,430.988,227.567,32.552,,170.869,32.351,32.351,,,,,0.0,,,0.0,463.339,1074.671,1074.671,,,,373.191,,,,,278.755,94.436,1447.862,1911.201,0.0,241.584,1.115,240.469,-153.562,1684.14,-104.058,1668.104,0.0,1668.104,3579.305,
12/31/2010,3818.915,168.853,163.208,5.645,399.913,399.913,0.0,335.253,214.744,73.556,46.953,0.0,70.473,0.0,27.106,43.367,974.492,318.126,893.536,-575.41,191.096,191.096,2335.201,2335.201,1573.645,761.556,0.0,2844.423,,453.707,236.6,39.026,0.0,178.081,97.152,0.0,0.9,0.9,,96.252,0.0,0.0,0.0,0.0,550.859,1071.36,1071.36,,,,421.492,0.0,13.449,13.449,0.0,311.466,96.577,1492.852,2043.711,0.0,264.971,1.681,263.29,-153.551,1755.742,-91.958,1775.204,0.0,1775.204,3818.915,
03/31/2011,3893.298,161.674,155.009,6.665,434.517,434.517,0.0,351.424,224.807,73.388,53.229,0.0,75.211,,32.868,42.343,1022.826,317.635,,,200.092,200.092,2352.745,2352.745,1591.779,760.966,0.0,2870.472,,488.371,261.579,61.34,,165.452,2.652,2.652,,,,,0.0,,,0.0,491.023,1080.696,1080.696,,,,439.36,,,,,320.326,119.034,1520.056,2011.079,0.0,272.903,1.682,271.221,-153.552,1836.529,-73.661,1882.219,0.0,1882.219,3893.298,
06/30/2011,4154.774,203.11,196.593,6.517,439.865,439.865,0.0,364.317,235.386,70.603,58.328,0.0,75.84,,34.203,41.637,1083.132,331.614,,,200.527,200.527,2539.501,2539.501,1712.781,826.72,0.0,3071.642,,474.182,266.709,32.154,,175.319,127.713,127.713,,,,,0.0,,,0.0,601.895,1083.284,1083.284,,,,483.952,,,,,361.726,122.226,1567.236,2169.131,0.0,297.217,1.685,295.532,-166.039,1921.008,-66.543,1985.643,0.0,1985.643,4154.774,
09/30/2011,4116.301,223.764,218.274,5.49,425.011,425.011,0.0,363.838,227.169,75.571,61.098,0.0,67.924,,33.247,34.677,1080.537,318.636,,,203.237,203.237,2513.891,2513.891,1677.319,836.572,0.0,3035.764,,477.572,263.143,34.094,,180.335,40.635,40.635,,,,,0.0,,,0.0,518.207,1070.54,1070.54,,,,479.694,,,,,361.791,117.903,1550.234,2068.441,0.0,312.031,1.689,310.342,-171.581,2009.321,-101.911,2047.86,0.0,2047.86,4116.301,
12/31/2011,4319.49,170.392,170.392,0.0,438.245,438.245,0.0,380.471,237.48,72.676,70.315,0.0,70.011,0.0,29.268,40.743,1059.119,325.329,922.678,-597.349,145.848,145.848,2789.194,2789.194,1806.237,982.957,0.0,3260.371,,488.367,283.068,24.127,0.0,181.172,140.508,0.0,0.9,0.9,,139.608,0.0,0.0,0.0,0.0,628.875,1123.416,1123.416,,,,514.394,0.0,16.449,16.449,0.0,389.088,108.857,1637.81,2266.685,0.0,318.226,2.538,315.688,-209.773,2101.615,-157.263,2052.805,0.0,2052.805,4319.49,
03/31/2012,4608.592,224.459,219.304,5.155,468.321,468.321,0.0,393.259,252.42,73.697,67.142,0.0,66.822,,27.703,39.119,1152.861,334.369,,,141.962,141.962,2979.4,2979.4,1929.063,1050.337,0.0,3455.731,,522.966,291.026,57.38,,174.56,227.176,227.176,,,,,0.0,,,0.0,750.142,1133.165,1133.165,,,,535.852,,,,,409.025,126.827,1669.017,2419.159,,333.432,1.696,331.736,-210.275,2202.122,-135.846,2189.433,,2189.433,4608.592,
06/30/2012,4885.204,168.472,163.595,4.877,482.799,482.799,0.0,415.61,267.311,76.683,71.616,0.0,65.129,,28.93,36.199,1132.01,361.485,,,142.165,142.165,3249.544,3249.544,2052.547,1196.997,0.0,3753.194,,507.672,299.731,23.942,,183.999,388.708,388.708,,,,,0.0,,,0.0,896.38,1122.893,1122.893,,,,575.377,,,,,433.815,141.562,1698.27,2594.65,0.0,364.557,2.555,362.002,-214.312,2301.259,-160.95,2290.554,0.0,2290.554,4885.204,
09/30/2012,4893.511,168.104,162.851,5.253,492.864,492.864,0.0,407.898,268.05,73.206,66.642,0.0,66.966,,30.825,36.141,1135.832,361.68,,,142.074,142.074,3253.925,3253.925,2065.772,1188.153,0.0,3757.679,,519.612,288.221,34.717,,196.674,242.781,242.781,,,,,0.0,,,0.0,762.393,1129.383,1129.383,,,,577.867,,,,,432.797,145.07,1707.25,2469.643,0.0,378.913,2.561,376.352,-215.852,2402.092,-141.285,2423.868,0.0,2423.868,4893.511,
12/31/2012,5190.056,157.984,157.984,0.0,507.85,507.85,0.0,428.935,282.69,83.522,62.723,0.0,69.974,0.0,33.301,36.673,1164.743,383.483,979.883,-596.4,123.864,123.864,3517.966,3517.966,2208.239,1309.727,0.0,4025.313,,559.315,321.183,40.598,0.0,197.534,320.654,0.0,1.0,1.0,,319.654,0.0,0.0,0.0,0.0,879.969,1133.121,1133.121,,,,641.815,0.0,41.879,41.879,0.0,482.852,117.084,1774.936,2654.905,0.0,390.436,2.565,387.871,-211.374,2507.419,-151.33,2535.151,0.0,2535.151,5190.056,
03/31/2013,5174.475,177.335,177.335,0.0,529.182,529.182,0.0,434.044,282.806,84.547,66.691,0.0,73.603,,34.332,39.271,1214.164,375.66,,,124.134,124.134,3460.517,3460.517,2177.533,1282.984,0.0,3960.311,,591.045,342.565,60.61,,187.87,208.092,208.092,,,,,0.0,,,0.0,799.137,1115.603,1115.603,,,,637.624,,,,,480.562,157.062,1753.227,2552.364,0.0,406.286,2.568,403.718,-218.954,2617.998,-183.219,2622.111,0.0,2622.111,5174.475,
06/30/2013,5192.534,207.614,207.614,0.0,521.547,521.547,0.0,438.912,285.328,87.779,65.805,0.0,75.728,,35.889,39.839,1243.801,372.715,,,120.91,120.91,3455.108,3455.108,2181.997,1273.111,0.0,3948.733,,553.798,332.038,32.819,,188.941,125.658,125.658,,,,,0.0,,,0.0,679.456,1118.086,1118.086,,,,637.849,,,,,482.487,155.362,1755.935,2435.391,0.0,415.198,2.571,412.627,-214.967,2731.732,-174.82,2757.143,0.0,2757.143,5192.534,
09/30/2013,5461.222,254.878,254.878,0.0,532.092,532.092,0.0,449.133,288.205,88.052,72.876,0.0,72.454,,39.757,32.697,1308.557,383.594,,,125.67,125.67,3643.401,3643.401,2300.466,1342.935,0.0,4152.665,,567.295,330.801,28.278,,208.216,164.926,164.926,,,,,0.0,,,0.0,732.221,1135.164,1135.164,,,,659.609,,,,,498.494,161.115,1794.773,2526.994,0.0,436.189,2.577,433.612,-216.029,2844.992,-130.924,2934.228,0.0,2934.228,5461.222,
12/31/2013,5877.902,295.203,295.203,0.0,536.701,536.701,0.0,452.848,291.244,85.518,76.086,0.0,84.377,0.0,38.815,45.562,1369.129,402.79,1044.297,-641.507,223.694,223.694,3882.289,3882.289,2408.363,1473.926,0.0,4508.773,,601.23,347.638,40.007,0.0,213.585,273.315,0.0,1.1,1.1,,272.215,0.0,0.0,0.0,0.0,874.545,1141.75,1141.75,,,,725.486,0.0,38.378,38.378,0.0,558.555,128.553,1867.236,2741.781,0.0,451.281,2.581,448.7,-215.936,2966.015,-65.239,3136.121,0.0,3136.121,5877.902,
03/31/2014,6088.843,265.335,265.335,0.0,592.407,592.407,0.0,483.448,310.904,91.095,81.449,0.0,92.981,,41.43,51.551,1434.171,405.913,,,225.592,225.592,4023.167,4023.167,2476.845,1546.322,0.0,4654.672,,666.736,370.047,82.341,,214.348,265.069,265.069,,,,,0.0,,,0.0,931.805,1142.818,1142.818,,,,741.588,,,,,576.387,165.201,1884.406,2816.211,0.0,462.16,2.583,459.577,-215.94,3091.938,-65.526,3272.632,0.0,3272.632,6088.843,
06/30/2014,6485.003,282.771,282.771,0.0,594.151,594.151,0.0,538.287,320.63,96.491,121.166,0.0,115.461,,50.022,65.439,1530.67,459.187,,,226.557,226.557,4268.589,4268.589,2610.381,1658.208,0.0,4954.333,,667.407,382.574,45.532,,239.301,454.418,454.418,,,,,0.0,,,0.0,1121.825,1148.248,1148.248,,,,793.012,,,,,623.092,169.92,1941.26,3063.085,0.0,473.721,2.586,471.135,-213.721,3219.978,-58.06,3421.918,0.0,3421.918,6485.003,
09/30/2014,6571.061,369.613,369.613,0.0,593.452,593.452,0.0,526.674,331.37,107.83,87.474,0.0,100.391,,47.404,52.987,1590.13,451.551,,,231.159,231.159,4298.221,4298.221,2633.188,1665.033,0.0,4980.931,,668.507,381.82,35.441,,251.246,163.202,163.202,,,,,0.0,,,0.0,831.709,1473.482,1473.482,,,,798.063,,,,,634.611,163.452,2271.545,3103.254,0.0,483.729,2.587,481.142,-214.2,3339.749,-141.471,3467.807,0.0,3467.807,6571.061,
12/31/2014,6420.963,377.615,377.615,0.0,585.462,585.462,0.0,495.896,321.291,94.298,80.307,0.0,119.631,0.0,45.053,74.578,1578.604,448.446,1113.256,-664.81,154.322,154.322,4239.591,4239.591,2614.03,1625.561,0.0,4842.359,,649.943,386.207,27.157,0.0,236.579,286.201,0.0,,,,286.201,0.0,0.0,0.0,0.0,936.144,1427.825,1427.825,,,,817.433,0.0,55.068,55.068,0.0,618.385,143.98,2245.258,3181.402,0.0,494.339,2.589,491.75,-457.807,3469.923,-266.894,3239.561,0.0,3239.561,6420.963,
03/31/2015,6335.24,406.587,406.587,0.0,592.301,592.301,0.0,506.086,326.397,96.797,82.892,0.0,103.78,,46.081,57.699,1608.754,434.401,,,146.071,146.071,4146.014,4146.014,2566.962,1579.052,0.0,4726.486,,644.464,381.054,30.959,,232.451,254.038,254.038,,,,,0.0,,,0.0,898.502,1418.638,1418.638,,,,754.238,,,,,607.547,146.691,2172.876,3071.378,0.0,518.67,2.595,516.075,-483.499,3590.387,-361.696,3263.862,0.0,3263.862,6335.24,
06/30/2015,6557.811,326.588,326.588,0.0,619.08,619.08,0.0,541.919,339.747,115.412,86.76,0.0,111.755,,41.652,70.103,1599.342,484.932,,,147.644,147.644,4325.893,4325.893,2668.625,1657.268,0.0,4958.469,,646.228,384.254,22.184,,239.79,183.903,183.903,,,,,0.0,,,0.0,830.131,1481.906,1481.906,,,,792.44,,,,,632.891,159.549,2274.346,3104.477,0.0,549.092,2.605,546.487,-507.553,3724.314,-312.519,3453.334,0.0,3453.334,6557.811,
09/30/2015,6644.024,328.034,328.034,0.0,610.019,610.019,0.0,541.994,344.783,115.358,81.853,0.0,110.693,,40.231,70.462,1590.74,483.029,,,148.132,148.132,4422.123,4422.123,2722.871,1699.252,0.0,5053.284,,630.218,375.187,20.671,,234.36,295.259,295.259,,,,,0.0,,,0.0,925.477,1621.812,1621.812,,,,781.466,,,,,627.376,154.09,2403.278,3328.755,0.0,561.667,2.607,559.06,-756.579,3859.394,-349.213,3315.269,0.0,3315.269,6644.024,
12/31/2015,6660.45,381.005,381.005,0.0,603.295,603.295,0.0,514.451,325.963,105.259,83.229,0.0,120.076,0.0,46.724,73.352,1618.827,484.548,1184.611,-700.063,177.481,177.481,4379.594,4379.594,2706.633,1672.961,0.0,5041.623,,639.097,365.355,32.738,0.0,241.004,384.924,0.0,0.0,0.0,,384.924,0.0,0.0,0.0,0.0,1024.021,1553.116,1553.116,0.0,0.0,,828.687,0.0,47.146,47.146,0.0,624.046,157.495,2381.803,3405.824,0.0,570.894,2.608,568.286,-885.43,3974.793,-405.631,3254.626,0.0,3254.626,6660.45,
03/31/2016,6994.702,386.94,386.94,0.0,606.888,606.888,0.0,548.777,343.332,119.438,86.007,0.0,119.985,,51.758,68.227,1662.59,488.331,,,179.172,179.172,4664.609,4664.609,2857.999,1806.61,0.0,5332.112,,624.868,366.236,44.125,,214.507,665.686,665.686,,,,,0.0,,,0.0,1290.554,1552.674,1552.674,,,,854.788,,,,,649.136,205.652,2407.462,3698.016,0.0,581.3,2.61,578.69,-1002.045,4087.956,-370.525,3296.686,0.0,3296.686,6994.702,
06/30/2016,6955.78,456.195,456.195,0.0,596.589,596.589,0.0,536.971,341.102,112.3,83.569,0.0,117.867,,53.186,64.681,1707.622,475.471,,,177.762,177.762,4594.925,4594.925,2827.46,1767.465,0.0,5248.158,,608.133,358.423,25.121,,224.589,599.329,599.329,,,,,0.0,,,0.0,1207.462,1542.823,1542.823,,,,848.918,,,,,652.07,196.848,2391.741,3599.203,0.0,584.64,2.612,582.028,-1009.953,4205.199,-423.309,3356.577,0.0,3356.577,6955.78,
09/30/2016,6977.062,445.469,445.469,0.0,595.143,595.143,0.0,537.227,342.592,115.657,78.978,0.0,119.051,,56.637,62.414,1696.89,478.647,,,175.134,175.134,4626.391,4626.391,2846.106,1780.285,0.0,5280.172,,603.054,345.49,24.22,,233.344,613.684,613.684,,,,,0.0,,,0.0,1216.738,1540.742,1540.742,,,,846.383,,,,,655.327,191.056,2387.125,3603.863,0.0,599.184,2.614,596.57,-1111.261,4315.137,-429.861,3373.199,0.0,3373.199,6977.062,
12/31/2016,7100.674,717.259,717.259,0.0,592.326,592.326,0.0,492.104,314.793,101.484,75.827,0.0,126.501,0.0,50.004,76.497,1928.19,473.23,1164.447,-691.217,146.283,146.283,4552.971,4552.971,2818.95,1734.021,0.0,5172.484,,645.52,369.537,29.913,0.0,246.07,278.921,0.0,,,,278.921,0.0,0.0,0.0,0.0,924.441,2062.644,2062.644,,,,857.076,0.0,75.317,75.317,0.0,621.776,159.983,2919.72,3844.161,0.0,606.758,2.615,604.143,-1211.539,4403.683,-542.389,3256.513,0.0,3256.513,7100.674,
03/31/2017,7298.81,570.233,570.233,0.0,603.9,603.9,0.0,529.927,331.381,109.653,88.893,0.0,83.383,,0.0,83.383,1787.443,482.908,,,152.416,152.416,4876.043,4876.043,2975.039,1901.004,0.0,5511.367,,678.847,382.805,44.401,,251.641,337.951,337.951,,,,,0.0,,,0.0,1016.798,2076.577,2076.577,,,,801.2,,,,,582.838,218.362,2877.777,3894.575,0.0,626.142,2.622,623.52,-1211.757,4521.986,-532.136,3404.235,0.0,3404.235,7298.81,
06/30/2017,7535.013,516.483,516.483,0.0,642.263,642.263,0.0,541.213,343.31,114.777,83.126,0.0,89.314,,0.0,89.314,1789.273,492.507,,,155.042,155.042,5098.191,5098.191,3117.129,1981.062,0.0,5745.74,,722.596,405.937,41.361,,275.298,272.55,272.55,,,,,0.0,,,0.0,995.146,2128.838,2128.838,,,,818.833,,,,,596.735,222.098,2947.671,3942.817,0.0,640.113,2.626,637.487,-1205.409,4651.79,-494.298,3592.196,0.0,3592.196,7535.013,
09/30/2017,7783.301,736.415,736.415,0.0,640.815,640.815,0.0,546.876,348.0,118.979,79.897,0.0,100.377,,0.0,100.377,2024.483,494.973,,,159.13,159.13,5104.715,5104.715,3138.742,1965.973,0.0,5758.818,,760.774,409.357,47.604,,303.813,509.567,509.567,,,,,0.0,,,0.0,1270.341,1920.879,1920.879,,,,825.926,,,,,608.971,216.955,2746.805,4017.146,0.0,652.437,2.63,649.807,-1208.238,4784.618,-462.662,3766.155,0.0,3766.155,7783.301,
12/31/2017,7796.064,646.3,646.3,0.0,668.176,668.176,0.0,540.504,348.353,107.362,84.789,0.0,79.675,0.0,0.0,79.675,1934.655,493.296,1261.268,-767.972,239.129,239.129,5128.984,5128.984,3115.619,2013.365,0.0,5861.409,,830.54,437.329,34.66,0.0,358.551,308.123,0.0,,,,308.123,0.0,0.0,0.0,0.0,1138.663,1866.166,1866.166,,,,763.602,0.0,63.73,63.73,0.0,512.526,187.346,2629.768,3768.431,0.0,663.525,2.631,660.894,-1209.135,5002.419,-429.176,4027.633,0.0,4027.633,7796.064,
03/31/2018,8058.361,556.776,556.776,0.0,684.617,684.617,0.0,596.312,383.355,128.258,84.699,0.0,122.5,,,122.5,1960.205,492.35,,,240.541,240.541,5365.265,5365.265,3238.599,2126.666,0.0,6098.156,,716.393,382.313,51.685,,282.395,308.069,308.069,,,,,135.461,,,135.461,1159.923,1897.633,1897.633,,,,796.408,,,,,541.874,254.534,2694.041,3853.964,0.0,676.15,2.634,673.516,-1210.717,5153.722,-414.758,4204.397,0.0,4204.397,8058.361,
06/30/2018,8152.452,557.693,557.693,0.0,710.956,710.956,0.0,614.39,391.655,132.651,90.084,0.0,135.087,,,135.087,2018.126,490.126,,,244.846,244.846,5399.354,5399.354,3252.002,2147.352,0.0,6134.326,,737.911,394.283,35.567,,308.061,307.661,307.661,,,,,136.945,,,136.945,1182.517,1838.224,1838.224,,,,793.615,,,,,557.704,235.911,2631.839,3814.356,0.0,683.5,2.637,680.863,-1206.556,5315.232,-454.08,4338.096,0.0,4338.096,8152.452,
