Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/30/2007,5506.4,535.4,349.3,186.1,316.2,316.2,,580.9,442.7,,138.2,,305.1,,,,,1737.6,2993.0,5538.4,-2545.4,,,775.8,258.5,216.1,42.4,270.3,247.0,3768.8,,340.8,340.8,,,,530.3,,,,,,1382.1,,,1382.1,2253.2,550.0,,,,,450.0,,,,,,450.0,1000.0,3253.2,,40.1,,,,2148.6,64.5,2253.2,,2253.2,5506.4,
03/30/2008,5534.1,371.5,303.4,68.1,300.3,300.3,,607.3,485.1,,122.2,,300.1,,,,,1579.2,3052.3,5706.5,-2654.2,70.5,,832.1,281.5,223.4,58.1,305.6,245.0,3954.9,,313.4,313.4,,,,702.5,,,,,,1063.5,,,1063.5,2079.4,549.9,,,,,464.0,,,,,,464.0,1013.9,3093.3,,40.1,,,,2315.6,85.1,2440.8,,2440.8,5534.1,
06/29/2008,5552.3,349.7,297.0,52.7,284.1,284.1,,662.7,558.8,,103.9,,360.8,,,,,1657.3,2947.4,5725.0,-2777.6,77.6,,870.0,300.6,234.8,65.8,311.1,258.3,3895.0,,329.4,329.4,,,,616.6,,,,,,1115.9,,,1115.9,2061.9,549.8,,,,,463.3,,,,,,463.3,1013.1,3075.0,,40.1,,,,2357.6,79.6,2477.3,,2477.3,5552.3,
09/28/2008,5672.6,322.3,269.8,52.5,329.5,329.5,,692.8,572.2,,120.6,,403.4,,,,,1748.0,2956.4,5717.3,-2760.9,71.4,,896.8,333.1,266.5,66.6,302.6,261.1,3924.6,,324.9,324.9,,,,713.7,,,,,,1151.1,,,1151.1,2189.7,549.6,,,,,442.4,,,,,,442.4,992.0,3181.7,,40.1,,,0.0,2402.4,48.4,2490.9,,2490.9,5672.6,
12/28/2008,5530.4,395.5,356.8,38.7,332.0,332.0,0.0,590.4,397.0,0.0,96.9,96.5,376.0,,,,159.7,1693.9,2822.5,5634.9,-2812.4,80.0,80.0,934.0,328.7,261.9,66.8,311.1,294.2,3836.5,,918.6,268.6,112.3,,537.7,290.8,290.2,,,,0.6,743.6,,,145.3,1953.0,549.5,549.5,,,,443.3,,,,,,443.3,992.8,2945.8,0.0,73.0,0.7,72.3,0.0,2466.7,44.9,2584.6,,2584.6,5530.4,
03/29/2009,5281.3,294.5,253.2,41.3,309.3,309.3,0.0,627.8,424.7,0.0,96.1,107.0,372.5,24.9,,,129.8,1604.1,2658.0,5590.2,-2932.2,77.2,77.2,942.0,328.4,261.1,67.3,310.2,278.5,3677.2,,868.4,266.5,101.6,,500.3,226.5,226.0,,,,0.5,591.0,,1.4,148.3,1685.9,549.4,549.4,,,,415.6,,,,,,414.2,965.0,2650.9,0.0,101.3,0.7,100.6,0.0,2491.7,37.4,2630.4,,2630.4,5281.3,
06/28/2009,5333.1,336.7,292.0,44.7,295.2,295.2,0.0,703.6,507.9,0.0,92.2,103.5,382.2,13.7,,,133.5,1717.7,2594.2,5662.8,-3068.6,68.1,68.1,953.1,324.9,257.2,67.7,340.3,274.2,3615.4,,961.9,258.9,131.9,,571.1,0.4,0.0,,,,0.4,595.6,,5.2,153.0,1557.9,549.4,549.4,,,,407.8,,,,,,402.6,957.2,2515.1,0.0,127.0,0.7,126.3,0.0,2643.2,47.8,2818.0,,2818.0,5333.1,
09/27/2009,5576.8,666.1,599.8,66.3,271.0,271.0,,664.9,458.3,0.0,116.0,90.6,433.8,5.5,,,139.5,2035.8,2536.4,5700.9,-3164.5,71.2,71.2,933.4,327.3,259.1,68.2,352.3,248.3,3541.0,,1016.6,267.1,255.6,,493.9,0.2,0.0,,,,0.2,564.2,0.0,12.0,154.3,1581.0,549.3,549.3,,,,400.8,0.0,0.0,0.0,0.0,,388.8,950.1,2531.1,,187.1,0.7,186.4,0.0,2793.2,65.4,3045.7,,3045.7,5576.8,
12/27/2009,6101.6,1356.7,1306.3,50.4,263.4,263.4,0.0,544.9,365.7,0.0,94.9,84.3,418.9,,,,141.0,2583.9,2482.7,5696.0,-3213.3,78.0,78.0,957.0,331.1,262.5,68.6,315.4,310.5,3517.7,,1052.8,241.9,188.8,,622.1,0.2,0.0,,,,0.2,726.2,,,156.3,1779.2,549.3,549.3,,,,409.0,,,,,,409.0,958.3,2737.5,0.0,258.5,0.7,257.8,0.0,3034.6,58.2,3351.3,12.8,3364.1,6101.6,
03/28/2010,6144.7,1293.9,1086.0,207.9,299.7,299.7,0.0,488.7,324.0,0.0,85.2,79.5,408.1,,,,136.1,2490.4,2414.6,5705.6,-3291.0,270.0,270.0,969.7,331.9,262.8,69.1,318.8,319.0,3654.3,,1060.1,286.8,66.1,,707.2,0.1,0.0,,,,0.1,586.4,,,152.5,1646.6,549.3,549.3,,,,394.1,,,,,,394.1,943.4,2590.0,0.0,276.6,0.7,275.9,0.0,3177.1,87.3,3541.0,13.7,3554.7,6144.7,
06/27/2010,6206.9,1395.1,1125.2,269.9,282.5,282.5,0.0,496.6,319.5,0.0,81.8,95.3,436.7,,,,156.0,2610.9,2361.5,5746.4,-3384.9,263.9,263.9,970.6,330.6,260.9,69.7,328.9,311.1,3596.0,,1146.8,288.2,69.1,,789.5,0.0,0.0,,,,0.0,579.8,,,145.5,1726.6,549.4,549.4,,,,396.3,,,,,,396.3,945.7,2672.3,0.0,162.8,0.7,162.1,0.0,3288.3,69.8,3520.9,13.7,3534.6,6206.9,
10/03/2010,6385.9,1449.7,1164.0,285.7,302.7,302.7,0.0,543.3,333.4,0.0,115.6,94.3,460.7,0.0,,,156.4,2756.4,2416.5,5888.7,-3472.2,191.8,191.8,1021.2,333.2,262.4,70.8,341.5,346.5,3629.5,,1304.7,282.6,200.4,96.5,725.2,0.0,0.0,,,,0.0,474.4,0.0,6.4,49.7,1779.1,549.4,549.4,,,,375.1,0.0,0.0,0.0,0.0,,368.7,924.5,2703.6,0.0,146.3,0.7,145.6,0.0,3471.2,57.2,3674.7,7.6,3682.3,6385.9,
01/02/2011,6931.1,2050.6,1792.0,258.6,316.1,316.1,0.0,620.5,426.0,0.0,105.6,88.9,413.2,,,,151.0,3400.4,2393.6,5956.8,-3563.2,130.6,130.6,1006.5,335.7,263.8,71.9,352.9,317.9,3530.7,,1294.2,296.8,115.8,97.3,784.3,0.0,0.0,,,,,662.2,,,54.0,1956.4,549.4,549.4,,,,365.0,,,,,,365.0,914.4,2870.8,0.0,269.0,0.7,268.3,0.0,3720.1,62.6,4051.7,8.6,4060.3,6931.1,
04/03/2011,7027.6,1927.5,1645.2,282.3,355.7,355.7,0.0,772.4,553.2,0.0,99.4,119.8,484.7,,,,226.7,3540.3,2378.5,6041.5,-3663.0,93.5,93.5,1015.3,337.9,265.3,72.6,354.0,323.4,3487.3,,1259.5,330.2,63.9,97.8,767.6,0.0,0.0,,,,,534.7,,,47.7,1794.2,549.4,549.4,,,,356.8,,,,,,356.8,906.2,2700.4,0.0,349.5,0.8,348.7,0.0,3883.7,84.6,4317.8,9.4,4327.2,7027.6,
07/03/2011,7097.8,1952.5,1720.8,231.7,361.5,361.5,0.0,856.7,613.8,0.0,116.0,126.9,416.3,,,,152.8,3587.0,2384.8,6160.0,-3775.2,89.6,89.6,1036.4,340.2,265.7,74.5,384.1,312.1,3510.8,,1320.4,339.9,82.1,97.3,801.1,0.0,0.0,,,,,539.0,,,49.1,1859.4,549.4,549.4,,,,347.5,,,,,,347.5,896.9,2756.3,0.0,175.7,0.7,175.0,0.0,4065.7,97.5,4338.9,2.6,4341.5,7097.8,
10/02/2011,7360.4,2050.7,1148.1,902.6,386.5,386.5,0.0,965.8,677.8,0.0,150.8,137.2,391.9,0.0,,,161.3,3794.9,2355.0,6163.1,-3808.1,107.0,107.0,1103.5,433.5,321.6,111.9,372.3,297.7,3565.5,,1596.5,540.0,218.4,126.6,711.5,0.0,0.0,,,,0.0,479.3,0.0,3.0,19.0,2075.8,549.5,549.5,,,,347.8,0.0,0.0,0.0,0.0,,344.8,897.3,2973.1,0.0,41.2,0.7,40.5,0.0,4297.4,46.3,4384.9,2.4,4387.3,7360.4,
01/01/2012,7835.6,2273.2,1569.6,703.6,431.0,431.0,0.0,1124.0,871.1,0.0,133.2,119.7,408.9,,,,180.1,4237.1,2347.3,6268.9,-3921.6,146.1,146.1,1105.1,447.9,337.1,110.8,382.0,275.2,3598.5,,1456.9,365.9,151.7,127.9,811.4,0.0,0.0,,,,,701.9,,,28.1,2158.8,549.5,549.5,,,,352.0,,,,,,352.0,901.5,3060.3,0.0,179.5,0.8,178.7,0.0,4551.2,42.1,4772.8,2.5,4775.3,7835.6,
04/01/2012,8006.5,2234.3,1432.2,802.1,437.4,437.4,0.0,1205.0,942.8,0.0,131.3,130.9,474.8,,,,259.6,4351.5,2382.5,6436.0,-4053.5,145.9,145.9,1126.6,453.2,340.7,112.5,393.8,279.6,3655.0,,1413.4,388.3,76.6,128.8,819.7,0.0,0.0,,,,,558.0,,,27.1,1971.4,549.6,549.6,,,,348.8,,,,,,348.8,898.4,2869.8,0.0,360.1,0.8,359.3,0.0,4732.1,41.7,5133.9,2.8,5136.7,8006.5,
07/01/2012,8308.9,2497.6,1501.3,996.3,433.0,433.0,0.0,1249.2,974.9,0.0,133.4,140.9,389.8,,,,172.9,4569.6,2444.2,6579.9,-4135.7,140.1,140.1,1155.0,454.5,336.7,117.8,414.3,286.2,3739.3,,1466.9,402.2,99.7,129.1,835.9,0.0,0.0,,,,,551.3,,,30.5,2018.2,549.6,549.6,,,,353.1,,,,,,353.1,902.7,2920.9,0.0,451.7,0.8,450.9,0.0,4935.8,-2.5,5385.0,3.0,5388.0,8308.9,
09/30/2012,8219.2,2037.0,1188.6,848.4,485.9,485.9,0.0,1241.5,933.5,0.0,181.6,126.4,435.2,,,,196.5,4199.6,2658.9,6903.1,-4244.2,116.0,116.0,1244.7,542.8,399.1,143.7,459.9,242.0,4019.6,,1689.3,398.1,138.3,157.4,995.5,0.0,0.0,0.0,0.0,,0.0,520.5,0.0,,10.3,2209.8,549.6,549.6,0.0,0.0,,345.3,0.0,0.0,0.0,0.0,,345.3,894.9,3104.7,0.0,40.1,0.7,39.4,0.0,5046.2,22.7,5109.0,5.5,5114.5,8219.2,
12/30/2012,8490.1,2459.7,1852.1,607.6,469.2,469.2,0.0,1093.2,815.6,0.0,161.3,116.3,393.9,,,,178.3,4416.0,2711.1,7053.0,-4341.9,80.0,80.0,1283.0,546.8,400.2,146.6,454.3,281.9,4074.1,,1436.3,380.8,114.3,157.3,783.9,0.0,0.0,,,,,954.6,,,169.1,2390.9,549.6,549.6,,,,374.6,,,,,,374.6,924.2,3315.1,0.0,40.1,0.7,39.4,0.0,5117.3,11.9,5169.3,5.7,5175.0,8490.1,
03/31/2013,8502.8,1697.7,1223.2,474.5,520.0,520.0,0.0,1124.5,804.7,0.0,200.7,119.1,468.0,7.5,68.2,,242.3,3810.2,2845.3,7278.5,-4433.2,44.4,44.4,1802.9,1131.0,863.6,267.4,424.5,171.7,4692.6,,1407.4,355.7,81.7,157.2,812.8,0.0,0.0,,,,,862.3,,1.1,170.7,2269.7,549.6,549.6,,,,356.0,,,,,,354.9,905.6,3175.3,0.0,40.1,0.7,39.4,0.0,5298.6,-17.3,5321.4,6.1,5327.5,8502.8,
06/30/2013,9062.4,2044.3,1430.8,613.5,506.8,506.8,0.0,1173.8,835.0,0.0,204.2,134.6,514.8,,30.9,,292.5,4239.7,2987.1,7460.1,-4473.0,45.5,45.5,1790.1,1129.7,860.9,268.8,443.4,186.1,4822.7,,1703.7,415.2,82.4,157.7,1048.4,0.0,0.0,,,,,720.7,,3.0,19.8,2424.4,549.7,549.7,,,,340.7,,,,,,337.7,890.4,3314.8,0.0,168.5,0.8,167.7,0.0,5558.5,14.5,5741.5,6.1,5747.6,9062.4,
09/29/2013,11516.7,3233.8,2575.7,658.1,561.4,561.4,0.0,1111.2,728.4,0.0,243.3,139.5,565.0,0.0,967.0,,278.2,5471.4,3200.5,7782.1,-4581.6,58.3,58.3,2786.5,1137.7,862.9,274.8,496.5,185.3,6045.3,,4526.2,491.7,125.0,195.8,3713.7,0.0,0.0,0.0,0.0,,0.0,851.1,0.0,3.0,178.5,5377.3,1299.4,1299.4,0.0,0.0,,357.7,0.0,0.0,0.0,0.0,10.1,344.6,1657.1,7034.4,0.0,282.9,0.8,282.1,0.0,4130.3,67.0,4480.2,2.1,4482.3,11516.7,
12/29/2013,10255.2,1702.8,1545.8,157.0,589.8,589.8,0.0,943.3,611.3,0.0,198.8,133.2,523.5,22.3,949.0,,246.5,3759.4,3233.0,7937.6,-4704.6,480.0,480.0,2782.8,1138.7,862.6,276.1,489.3,183.5,6495.8,,1753.1,444.2,231.6,196.7,880.6,0.0,0.0,,,,,1199.9,,,186.2,2953.0,2047.9,2047.9,,,,364.8,,,,,,364.8,2412.7,5365.7,0.0,344.5,0.8,343.7,0.0,4474.2,68.7,4887.4,2.1,4889.5,10255.2,
03/30/2014,10097.0,1489.5,1190.3,299.2,590.0,590.0,0.0,954.7,589.5,0.0,210.1,155.1,544.8,11.8,943.4,,258.4,3579.0,3278.1,8118.7,-4840.6,449.8,449.8,2790.1,1138.0,860.8,277.2,512.8,184.1,6518.0,,1732.3,472.6,133.6,196.1,930.0,0.0,0.0,,,,,1001.2,,0.2,184.5,2733.5,2048.0,2048.0,,,,368.4,,,,,,368.2,2416.4,5149.9,0.0,175.4,0.8,174.6,0.0,4705.4,64.3,4945.1,2.0,4947.1,10097.0,
06/29/2014,10385.3,1196.3,1019.4,176.9,580.9,580.9,0.0,1025.8,657.4,0.0,213.8,154.6,553.9,6.2,947.1,,271.3,3356.9,3373.7,8370.1,-4996.4,832.7,832.7,2822.0,1140.4,861.7,278.7,541.5,186.8,7028.4,,1846.7,474.5,150.8,195.2,1026.2,0.0,0.0,,,,,1037.2,,1.9,202.6,2883.9,2048.1,2048.1,,,,382.5,,,,,,380.6,2430.6,5314.5,0.0,40.2,0.8,39.4,0.0,4957.7,70.9,5068.8,2.0,5070.8,10385.3,
09/28/2014,10752.9,1843.8,1708.4,135.4,631.0,631.0,0.0,1090.9,671.2,0.0,265.7,154.0,603.0,0.0,903.3,,256.9,4168.7,3519.0,8581.1,-5062.1,318.4,318.4,2746.8,1129.7,856.2,273.5,514.9,198.9,6584.2,,2045.7,533.7,272.0,0.0,1240.0,0.0,0.0,0.0,0.0,,,993.0,0.0,18.0,196.1,3038.7,2048.3,2048.3,0.0,0.0,,392.2,0.0,0.0,0.0,0.0,6.9,367.3,2440.5,5479.2,0.0,40.1,0.7,39.4,0.0,5206.6,25.3,5272.0,1.7,5273.7,10752.9,
12/28/2014,12351.1,1953.1,1857.0,96.1,664.9,664.9,0.0,1018.3,641.4,0.0,230.2,146.7,909.8,75.5,831.7,,552.9,4546.1,3822.3,8999.9,-5177.6,307.5,307.5,3675.2,2140.4,1584.9,555.5,320.9,306.7,7805.0,,2092.7,547.7,268.5,240.1,1036.4,0.0,0.0,,,,,1464.8,,8.4,217.2,3557.5,2048.4,2048.4,,,,587.4,,,,,,579.0,2635.8,6193.3,0.0,40.2,0.8,39.4,0.0,5832.2,-97.0,5775.4,382.4,6157.8,12351.1,
03/29/2015,12190.7,1849.8,1750.4,99.4,655.6,655.6,0.0,1061.1,684.0,0.0,210.5,166.6,678.9,71.2,851.1,,310.5,4245.4,3897.7,9195.6,-5297.9,325.1,325.1,3722.5,2139.2,1592.2,547.0,337.0,324.0,7945.3,,2274.6,601.3,188.1,240.1,1245.1,0.0,0.0,,,,,1246.6,,11.1,215.5,3521.2,2048.5,2048.5,,,,610.3,,,,,,599.2,2658.8,6180.0,0.0,42.6,1.5,41.1,0.0,6083.0,-116.9,6008.7,2.0,6010.7,12190.7,
06/28/2015,12868.8,2175.2,2080.5,94.7,672.7,672.7,0.0,1166.0,770.1,0.0,226.2,169.7,746.8,104.4,851.2,,367.1,4760.7,3977.7,9431.8,-5454.1,390.1,390.1,3740.3,2086.4,1560.6,525.8,359.4,338.9,8108.1,,2246.9,603.2,170.1,,1473.6,549.8,0.0,,,,549.8,1252.5,,10.5,214.7,4049.2,2347.4,2347.4,,,,613.9,,,,,,603.4,2961.3,7010.5,0.0,42.6,1.5,41.1,0.0,5945.0,-131.1,5856.5,1.8,5858.3,12868.8,
09/27/2015,12416.3,1611.4,1530.1,81.3,719.0,719.0,0.0,1306.4,809.1,0.0,318.3,179.0,334.2,54.7,1180.8,,283.4,3971.0,4088.3,9641.8,-5553.5,312.5,312.5,4044.5,2095.8,1575.4,520.4,352.0,361.2,8445.3,,2420.3,684.2,259.0,0.0,1477.1,0.0,0.0,,,,0.0,1227.8,0.0,14.5,224.8,3648.1,2347.5,2347.5,,,,600.9,0.0,0.0,0.0,0.0,43.4,543.0,2948.4,6596.5,0.0,42.6,1.5,41.1,0.0,5974.8,-199.4,5818.0,1.8,5819.8,12416.3,
12/27/2015,12943.5,2379.9,2263.5,116.4,764.4,764.4,0.0,1242.6,815.8,0.0,270.8,156.0,340.8,50.1,938.5,,286.1,4727.7,4122.5,9788.3,-5665.8,366.9,366.9,3726.4,2081.4,1572.3,509.1,289.6,366.8,8215.8,,2306.5,648.0,236.0,,1422.5,399.8,0.0,,,,399.8,1713.8,,14.2,237.5,4420.1,1947.9,1947.9,,,,592.1,,,,,,577.9,2540.0,6960.1,0.0,42.6,1.5,41.1,0.0,6164.0,-225.1,5981.5,1.9,5983.4,12943.5,
03/27/2016,12519.4,1417.6,1294.4,123.2,743.7,743.7,0.0,1293.1,847.3,0.0,255.0,190.8,429.1,13.0,910.2,,393.4,3883.5,4246.9,10090.7,-5843.8,605.0,605.0,3784.0,2140.2,1625.0,515.2,332.4,388.2,8635.9,,2329.6,662.7,184.8,0.0,1482.1,548.9,149.1,,,,399.8,1472.7,,32.7,240.4,4351.2,2447.6,2447.6,,,,624.2,,,,,,591.5,3071.8,7423.0,0.0,42.6,1.5,41.1,0.0,5241.2,-189.2,5094.6,1.8,5096.4,12519.4,
06/26/2016,13833.2,2316.3,2141.8,174.5,747.3,747.3,0.0,1325.1,895.0,0.0,243.7,186.4,467.5,10.3,822.8,,440.1,4856.2,4359.2,10301.8,-5942.6,819.5,819.5,3798.3,2231.8,1705.1,526.7,352.6,380.8,8977.0,,2357.7,675.7,185.6,0.0,1496.4,399.8,0.0,,,,399.8,1487.7,,67.7,238.6,4245.2,3202.4,3202.4,,,,661.6,,,,,,593.9,3864.0,8109.2,0.0,148.4,1.5,146.9,0.0,5702.0,-128.6,5721.8,2.2,5724.0,13833.2,
10/02/2016,14329.5,2263.2,2128.8,134.4,768.8,768.8,0.0,1378.5,862.0,0.0,308.6,207.9,350.0,6.4,885.4,,322.3,4760.5,4533.8,10573.3,-6039.5,1141.7,1141.7,3893.5,2235.9,1719.6,516.3,354.5,411.3,9569.0,,2711.7,730.6,368.4,0.0,1612.7,400.0,0.0,,,,400.0,1435.2,0.0,71.6,246.0,4546.9,3202.2,3202.2,,,,689.7,0.0,0.0,0.0,0.0,,618.1,3891.9,8438.8,0.0,42.6,1.5,41.1,0.0,5949.8,-108.4,5884.0,6.7,5890.7,14329.5,
01/01/2017,14017.3,2175.4,2034.6,140.8,865.1,865.1,0.0,1218.7,806.2,0.0,256.2,156.3,357.0,46.5,806.1,,271.2,4616.2,4478.5,10611.7,-6133.2,1278.3,1278.3,3644.3,2069.6,1599.0,470.6,373.7,348.4,9401.1,,2593.9,662.5,355.1,,1576.3,0.0,0.0,,,,0.0,1803.4,,9.2,211.6,4397.3,3185.7,3185.7,,,,631.2,,,,,,622.0,3816.9,8214.2,0.0,42.6,1.5,41.1,0.0,5996.3,-242.3,5796.6,6.5,5803.1,14017.3,
04/02/2017,14227.9,2394.9,2163.9,231.0,791.0,791.0,0.0,1323.6,872.0,0.0,244.6,207.0,409.9,22.5,811.2,,388.2,4919.4,4564.5,10887.3,-6322.8,1070.1,1070.1,3673.9,2103.5,1635.8,467.7,391.2,345.5,9308.5,,2403.9,686.9,201.8,,1515.2,25.0,25.0,,,,0.0,1571.2,,14.9,217.9,4000.1,3942.5,3942.5,,,,673.9,,,,,,659.0,4616.4,8616.5,0.0,42.5,1.4,41.1,0.0,5768.9,-206.4,5605.0,6.4,5611.4,14227.9,
07/02/2017,14522.7,3006.1,2716.2,289.9,791.1,791.1,0.0,1357.3,873.1,0.0,261.3,222.9,354.8,26.2,805.9,,333.9,5509.3,4699.8,11233.9,-6534.1,708.3,708.3,3605.3,2003.9,1549.1,454.8,430.2,339.1,9013.4,,2452.1,702.2,171.6,0.0,1578.3,0.0,0.0,,,,0.0,1574.4,,19.9,211.5,4026.5,3935.5,3935.5,,,,711.2,,,,,,691.3,4646.7,8673.2,0.0,42.5,1.4,41.1,0.0,5986.0,-185.1,5843.4,6.1,5849.5,14522.7,
10/01/2017,14365.6,2690.9,2462.3,228.6,870.4,870.4,0.0,1364.0,842.1,0.0,301.1,220.8,358.1,13.4,795.4,,333.7,5283.4,4919.5,11584.0,-6664.5,542.3,542.3,3620.4,1980.6,1539.2,441.4,481.6,349.4,9082.2,,2700.6,782.5,226.6,0.0,1691.5,0.0,0.0,,,,0.0,1520.1,0.0,22.1,215.2,4220.7,3932.6,3932.6,,,,755.3,0.0,0.0,0.0,0.0,,733.2,4687.9,8908.6,0.0,42.5,1.4,41.1,0.0,5563.2,-155.6,5450.1,6.9,5457.0,14365.6,
12/31/2017,18518.5,3768.0,3661.4,106.6,851.8,851.8,0.0,1313.2,843.8,0.0,260.6,208.8,950.5,16.2,157.9,,926.4,6883.5,5378.7,12229.4,-6850.7,363.5,363.5,5892.8,4921.0,3674.8,1246.2,287.6,510.1,11635.0,,4592.4,852.1,421.5,,3318.8,349.9,0.0,,,,349.9,1898.8,,27.4,210.0,6841.1,4566.5,4566.5,,,,1352.0,,,,,,1324.6,5918.5,12759.6,0.0,42.5,1.4,41.1,0.0,5834.9,-125.3,5752.1,6.8,5758.9,18518.5,
04/01/2018,17553.5,2242.5,2142.0,100.5,869.6,869.6,0.0,1375.9,861.7,0.0,264.1,250.1,1169.0,1.6,165.3,,1145.6,5657.0,5576.8,12541.6,-6964.8,293.1,293.1,6026.6,5021.9,3793.5,1228.4,297.6,540.2,11896.5,,3112.6,869.7,330.1,,1912.8,349.7,0.0,,,,349.7,1724.7,,64.1,222.0,5187.0,6185.1,6185.1,,,,1463.7,,,,,,1399.6,7648.8,12835.8,0.0,42.5,1.4,41.1,0.0,4635.8,32.9,4711.2,6.5,4717.7,17553.5,
07/01/2018,17182.1,1976.6,1892.1,84.5,854.8,854.8,0.0,1387.4,892.1,0.0,248.1,247.2,1364.6,6.9,149.1,,1339.5,5583.4,5689.6,12801.0,-7111.4,261.4,261.4,5647.7,4770.5,3647.6,1122.9,323.4,397.8,11598.7,,3234.8,921.1,280.1,0.0,2033.6,649.8,300.0,,,,349.8,1667.0,,53.6,215.4,5551.6,6149.1,6149.1,,,,1484.7,,,,,,1431.1,7633.8,13185.4,0.0,42.5,1.4,41.1,0.0,4150.9,-202.7,3990.7,6.0,3996.7,17182.1,
09/30/2018,24156.4,8937.8,8756.3,181.5,693.1,693.1,0.0,1400.5,869.8,0.0,273.1,257.6,1462.8,24.5,134.7,,1452.4,12494.2,5929.1,13197.1,-7268.0,267.7,267.7,5465.4,4583.8,3541.6,1042.2,334.7,387.7,11662.2,,3684.9,1179.3,286.6,445.4,1773.6,349.9,0.0,,,,349.9,1649.4,6775.7,43.5,0.0,5684.2,9090.2,9090.2,,,,8206.2,0.0,0.0,0.0,0.0,,1387.0,17296.4,22980.6,0.0,42.4,1.3,41.1,0.0,1457.4,-330.3,1169.5,6.3,1175.8,24156.4,
12/30/2018,19981.3,4991.8,4761.6,230.2,721.4,721.4,0.0,1354.6,851.1,0.0,267.5,236.0,608.5,9.5,650.0,,583.4,7676.3,6039.3,13468.9,-7429.6,265.0,265.0,6000.7,4541.9,3560.3,981.6,336.1,463.2,12305.0,,3645.1,1100.5,773.7,,1770.9,0.0,0.0,,,,0.0,1782.4,6823.7,51.8,208.8,5427.5,9130.7,9130.7,,,,8301.9,,,,,,1426.4,17432.6,22860.1,0.0,42.3,1.2,41.1,0.0,-2584.0,-343.2,-2884.9,6.1,-2878.8,19981.3,
03/31/2019,17641.9,2131.7,2055.1,76.6,703.6,703.6,0.0,1443.0,919.6,0.0,248.3,275.1,674.0,10.8,1006.6,196.4,457.7,4952.3,6135.5,13667.2,-7531.7,251.9,251.9,6302.2,4521.8,3603.5,918.3,309.3,453.7,12689.6,,3654.2,1096.7,785.2,435.6,1336.7,75.0,75.0,,,,0.0,1544.2,6761.9,44.5,221.0,5273.4,9141.5,9141.5,,,,8262.2,,,,,,1455.8,17403.7,22677.1,0.0,42.3,1.2,41.1,0.0,-4807.7,-271.5,-5036.9,1.7,-5035.2,17641.9,
06/30/2019,20894.4,4835.4,4763.3,72.1,790.6,790.6,0.0,1517.2,973.2,0.0,252.2,291.8,591.6,10.3,1533.0,,578.1,7734.8,6187.8,13855.0,-7667.2,222.6,222.6,6749.2,4417.9,3564.7,853.2,340.3,447.7,13159.6,,4370.6,1145.4,1265.1,434.3,1525.8,0.0,0.0,,,,0.0,1525.2,6717.9,14.2,211.5,5895.8,11159.1,11159.1,,,,8158.5,,,,,,1426.4,19317.6,25213.4,0.0,42.3,1.2,41.1,0.0,-4013.9,-349.0,-4320.6,1.6,-4319.0,20894.4,
09/29/2019,19219.6,2757.1,2686.6,70.5,879.2,879.2,0.0,1529.4,933.0,0.0,288.0,308.4,488.2,26.3,1765.8,,475.6,5653.9,6431.7,14273.5,-7841.8,220.0,220.0,6914.0,4272.6,3490.8,781.8,396.0,453.3,13565.7,,4894.0,1189.7,1468.4,485.7,1750.2,0.0,0.0,,,,0.0,1274.7,6744.4,12.5,0.0,6168.7,11167.0,11167.0,,,,8114.9,0.0,0.0,0.0,0.0,,1358.0,19281.9,25450.6,0.0,42.3,1.2,41.1,0.0,-5771.2,-503.3,-6232.2,1.2,-6231.0,19219.6,
