Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2006,1522.901,8.821,8.821,,307.313,307.313,,,,,108.639,,,,,,424.773,1078.706,1631.545,-552.839,,19.422,0.0,0.0,0.0,19.422,1098.128,,167.934,167.934,,0.0,0.0,0.0,0.0,,,99.974,,,,99.974,267.908,47.4,47.4,0.0,0.0,,347.122,,,,,347.122,394.522,662.43,,,,,,,860.471,860.471,,860.471,1522.901,
06/30/2006,1544.524,9.21,9.21,0.0,325.305,325.305,,,,,85.676,,,,,,420.191,1107.133,1678.977,-571.844,0.0,17.2,0.0,0.0,0.0,17.2,1124.333,,176.994,176.994,,40.0,40.0,0.0,0.0,,,72.6,,,,72.6,289.594,177.0,177.0,0.0,0.0,,356.038,,,,,356.038,533.038,822.632,0.0,,,,,,721.892,721.892,0.0,721.892,1544.524,
09/30/2006,1710.81,18.076,18.076,0.0,343.473,343.473,,0.0,,,77.747,,,,,,439.296,1256.103,1856.699,-600.596,0.0,15.411,0.0,0.0,0.0,15.411,1271.514,,177.251,177.251,,214.0,214.0,0.0,0.0,,,87.045,,,,87.045,478.296,166.0,166.0,0.0,0.0,,363.404,,,,,363.404,529.404,1007.7,0.0,,,,,,703.11,703.11,0.0,703.11,1710.81,
12/31/2006,1770.057,7.371,7.371,0.0,346.251,346.251,,13.921,,,103.7,,,,,,471.243,1283.551,1884.318,-600.767,0.0,15.263,,,,15.263,1298.814,,170.672,170.672,,214.0,,,,,,94.058,,,,94.058,478.73,182.4,,,,,349.19,,,,,349.19,531.59,1010.32,0.0,178.736,,,-454.655,1035.804,-0.148,759.737,0.0,759.737,1770.057,
03/31/2007,1773.386,9.484,9.484,0.0,329.751,329.751,,,,0.0,90.19,,,,,,429.425,1328.915,1961.23,-632.315,0.0,15.046,0.0,0.0,0.0,15.046,1343.961,,175.162,175.162,,164.0,164.0,0.0,0.0,,,178.158,,,,178.158,517.32,285.0,285.0,0.0,0.0,,282.553,,,,,282.553,567.553,1084.873,0.0,,,,,,688.513,688.513,0.0,688.513,1773.386,
06/30/2007,1831.871,6.174,6.174,0.0,351.001,351.001,,,,0.0,66.062,,,,,,423.237,1393.871,2064.146,-670.275,0.0,14.763,0.0,0.0,0.0,14.763,1408.634,,180.068,180.068,,234.0,234.0,0.0,0.0,,,101.137,,,,101.137,515.205,469.5,469.5,0.0,0.0,,290.67,,,,,290.67,760.17,1275.375,0.0,,,,,,556.496,556.496,0.0,556.496,1831.871,
09/30/2007,1826.152,4.113,4.113,0.0,359.22,359.22,,,,0.0,48.196,,,,,,411.529,1399.68,2114.91,-715.23,0.0,14.943,0.0,0.0,0.0,14.943,1414.623,,202.968,202.968,,234.0,234.0,0.0,0.0,,,98.728,,,,98.728,535.696,623.2,623.2,0.0,0.0,,307.981,,,,,307.981,931.181,1466.877,0.0,,,,,,359.275,359.275,0.0,359.275,1826.152,
12/31/2007,1862.746,14.957,14.957,0.0,330.202,330.202,,15.445,,0.0,128.29,,,,,,488.894,1358.723,2080.893,-722.17,0.0,15.129,0.0,0.0,0.0,15.129,1373.852,,189.987,189.987,,234.0,234.0,0.0,0.0,,,100.445,,,,100.445,524.432,679.1,679.1,0.0,0.0,,316.017,,,,,316.017,995.117,1519.549,0.0,172.207,,,-1020.645,1192.628,-0.993,343.197,0.0,343.197,1862.746,
03/31/2008,1858.069,16.218,16.218,0.0,340.42,340.42,,,,0.0,115.019,,,,,,471.657,1375.52,2103.202,-727.682,0.0,10.892,0.0,0.0,0.0,10.892,1386.412,,189.164,189.164,,164.0,164.0,0.0,0.0,,,103.646,,,,103.646,456.81,701.2,701.2,0.0,0.0,,328.862,,,,,328.862,1030.062,1486.872,0.0,,,,,,371.197,371.197,0.0,371.197,1858.069,
06/30/2008,1859.815,1.26,1.26,0.0,382.121,382.121,,,,0.0,82.968,,,,,,466.349,1382.394,2125.382,-742.988,0.0,11.072,0.0,0.0,0.0,11.072,1393.466,,188.325,188.325,,209.0,209.0,0.0,0.0,,,105.496,,,,105.496,502.821,615.7,615.7,0.0,0.0,,315.039,,,,,315.039,930.739,1433.56,0.0,,,,,,426.255,426.255,0.0,426.255,1859.815,
09/30/2008,1803.831,2.45,2.45,0.0,379.372,379.372,,,,0.0,57.039,,,,,,438.861,1353.72,2109.048,-755.328,0.0,11.25,0.0,0.0,0.0,11.25,1364.97,,182.808,182.808,,147.0,147.0,0.0,0.0,,,106.32,,,,106.32,436.128,545.2,545.2,0.0,0.0,,339.606,,,,,339.606,884.806,1320.934,0.0,,,,,,482.897,482.897,0.0,482.897,1803.831,
12/31/2008,1793.453,2.373,2.373,0.0,280.614,280.614,,18.214,0.0,0.0,95.086,,,,,,396.287,1386.53,2169.893,-783.363,0.0,10.636,0.0,0.0,0.0,10.636,1397.166,,196.059,196.059,,118.5,118.5,0.0,0.0,,,93.329,,,,93.329,407.888,515.0,515.0,0.0,0.0,,341.554,,,,,341.554,856.554,1264.442,0.0,172.602,,,-985.482,1343.077,-1.186,529.011,0.0,529.011,1793.453,
03/31/2009,1781.377,3.576,3.576,0.0,278.543,278.543,0.0,,,,90.577,,,13.185,,77.392,372.696,1390.751,2185.715,-794.964,0.0,17.93,,,,17.93,1408.681,,252.135,157.608,94.527,65.0,0.0,,,,65.0,10.024,,,308.382,0.0,327.159,564.0,564.0,,,,339.022,,,,,30.64,903.022,1230.181,0.0,,,,,,551.196,551.196,0.0,551.196,1781.377,
06/30/2009,1820.886,3.57,3.57,0.0,308.313,308.313,0.0,,,,74.351,,,18.018,,56.333,386.234,1414.557,2165.261,-750.704,0.0,20.095,,,,20.095,1434.652,,278.462,173.125,105.337,61.5,0.0,,,,61.5,10.048,,,275.962,0.0,350.01,586.7,586.7,,,,307.037,,,,,31.075,893.737,1243.747,0.0,,,,,,577.139,577.139,0.0,577.139,1820.886,
09/30/2009,1858.095,4.711,4.711,0.0,340.33,340.33,0.0,,,,56.861,,,11.402,,45.459,401.902,1435.912,2181.247,-745.335,0.0,20.281,,,,20.281,1456.193,,254.674,180.712,73.962,0.0,0.0,,,,0.0,13.859,,,325.907,0.0,268.533,625.8,625.8,,,,356.108,,,,,30.201,981.908,1250.441,0.0,,,,,,607.654,607.654,0.0,607.654,1858.095,
12/31/2009,1856.914,7.843,7.843,0.0,310.339,310.339,0.0,17.273,,,57.01,32.241,0.0,,,24.769,392.465,1444.671,2192.947,-748.276,0.0,19.778,0.0,0.0,0.0,19.778,1464.449,,258.713,191.347,67.366,0.0,0.0,0.0,0.0,,0.0,10.505,0.0,0.0,343.262,0.0,269.218,565.0,565.0,0.0,0.0,,378.843,0.0,0.0,0.0,0.0,35.581,943.843,1213.061,0.0,177.68,1.671,176.009,-957.647,1423.82,0.0,643.853,0.0,643.853,1856.914,
03/31/2010,1889.133,7.787,7.787,0.0,341.659,341.659,0.0,,,,70.467,,,,,70.467,419.913,1449.459,2198.855,-749.396,0.0,19.761,,,,19.761,1469.22,,274.26,180.085,94.175,200.0,0.0,,,,200.0,11.147,,,354.138,0.0,485.407,341.0,341.0,,,,390.211,,,,,36.073,731.211,1216.618,0.0,,,,,,672.515,672.515,0.0,672.515,1889.133,
06/30/2010,1900.941,7.714,7.714,0.0,363.669,363.669,0.0,,,,52.188,,,,,52.188,423.571,1457.66,2242.48,-784.82,0.0,19.71,,,,19.71,1477.37,,316.731,196.73,120.001,200.0,0.0,,,,200.0,11.116,,,346.87,0.0,527.847,417.1,417.1,,,,384.935,,,,,38.065,802.035,1329.882,0.0,,,,,,571.059,571.059,0.0,571.059,1900.941,
09/30/2010,1956.009,68.56,68.56,0.0,371.12,371.12,0.0,,,,46.585,,,,,46.585,486.265,1450.032,2277.087,-827.055,0.0,19.712,,,,19.712,1469.744,,314.108,218.703,95.405,200.0,0.0,,,,200.0,11.108,,,346.056,0.0,525.216,449.164,449.164,,,,387.171,,,,,41.115,836.335,1361.551,0.0,,,,,,594.458,594.458,0.0,594.458,1956.009,
12/31/2010,1961.66,7.651,7.651,0.0,351.187,351.187,0.0,17.336,,,86.471,38.163,0.0,,0.0,48.308,462.645,1479.484,2338.336,-858.852,0.0,19.531,0.0,0.0,0.0,19.531,1499.015,,301.084,192.103,108.981,200.0,0.0,0.0,0.0,,200.0,8.865,0.0,0.0,385.003,0.0,509.949,454.207,454.207,0.0,0.0,,424.483,0.0,0.0,0.0,0.0,39.48,878.69,1388.639,0.0,182.657,1.671,180.986,-1173.163,1563.527,0.0,573.021,0.0,573.021,1961.66,
03/31/2011,2040.372,5.393,5.393,0.0,402.922,402.922,0.0,,,,67.252,,,,,67.252,475.567,1545.125,2402.559,-857.434,0.0,19.68,,,,19.68,1564.805,,360.4,249.73,110.67,49.0,0.0,,,,49.0,15.577,,,366.457,0.0,424.977,649.249,649.249,,,,406.88,,,,,40.423,1056.129,1481.106,0.0,,,,,,559.266,559.266,0.0,559.266,2040.372,
06/30/2011,2120.861,11.149,11.149,0.0,440.755,440.755,0.0,,,,56.247,,,,,56.247,508.151,1593.25,2479.869,-886.619,0.0,19.46,,,,19.46,1612.71,,408.772,270.961,137.811,15.0,0.0,,,,15.0,22.362,,,384.554,0.0,446.134,649.292,649.292,,,,427.096,,,,,42.542,1076.388,1522.522,0.0,,,,,,598.339,598.339,0.0,598.339,2120.861,
09/30/2011,2162.656,7.747,7.747,0.0,424.634,424.634,0.0,,,,45.009,,,,,45.009,477.39,1656.384,2567.669,-911.285,0.0,28.882,,,,28.882,1685.266,,414.853,275.673,139.18,50.0,0.0,,,,50.0,22.362,,,413.483,0.0,487.215,718.034,718.034,,,,459.776,,,,,46.293,1177.81,1665.025,0.0,,,,,,497.631,497.631,0.0,497.631,2162.656,
12/31/2011,2267.332,5.45,5.45,0.0,411.479,411.479,0.0,20.932,,,75.681,29.649,0.0,,5.136,40.896,513.542,1726.87,2658.143,-931.273,0.0,26.92,0.0,0.0,0.0,26.92,1753.79,,388.515,251.625,136.89,50.0,0.0,0.0,0.0,,50.0,0.0,0.0,0.0,516.715,0.0,438.515,699.177,699.177,0.0,0.0,,562.097,0.0,0.0,0.0,0.0,45.382,1261.274,1699.789,0.0,194.141,1.671,192.47,-1384.888,1758.29,0.0,567.543,0.0,567.543,2267.332,
03/31/2012,2322.862,5.713,5.713,0.0,447.706,447.706,0.0,,,,82.667,,,,,82.667,536.086,1760.514,2713.194,-952.68,0.0,26.262,,,,26.262,1786.776,,443.42,301.636,141.784,100.0,0.0,,,,100.0,0.0,,,500.039,0.0,543.42,602.119,602.119,,,,547.027,,,,,46.988,1149.146,1692.566,0.0,,,,,,630.296,630.296,0.0,630.296,2322.862,
06/30/2012,2365.276,5.887,5.887,0.0,472.077,472.077,0.0,,,,62.461,,,,,62.461,540.425,1795.79,2777.107,-981.317,0.0,29.061,,,,29.061,1824.851,,424.361,298.587,125.774,100.0,0.0,,,,100.0,0.0,,,498.457,0.0,524.361,579.462,579.462,,,,548.18,,,,,49.723,1127.642,1652.003,0.0,,,,,,713.273,713.273,0.0,713.273,2365.276,
09/30/2012,2438.342,5.659,5.659,0.0,504.252,504.252,0.0,,,,53.346,,,,,53.346,563.257,1848.453,2862.385,-1013.932,0.0,26.632,,,,26.632,1875.085,,448.675,328.757,119.918,100.0,0.0,,,,100.0,0.0,,,516.724,0.0,548.675,544.904,544.904,,,,563.573,,,,,46.849,1108.477,1657.152,0.0,,,,,,781.19,781.19,0.0,781.19,2438.342,
12/31/2012,2464.641,5.589,5.589,0.0,466.011,466.011,0.0,23.065,,,59.867,32.474,0.0,,0.0,27.393,554.532,1885.474,2904.706,-1019.232,0.0,24.635,0.0,0.0,0.0,24.635,1910.109,,402.01,266.722,135.288,100.0,0.0,0.0,0.0,,100.0,0.75,0.0,0.0,531.624,0.0,502.76,585.347,585.347,0.0,0.0,,584.674,0.0,0.0,0.0,0.0,53.05,1170.021,1672.781,0.0,208.744,1.671,207.073,-1402.097,1985.213,0.0,791.86,0.0,791.86,2464.641,
03/31/2013,2586.119,5.747,5.747,0.0,529.333,529.333,0.0,,,,80.118,,,,,80.118,615.198,1941.426,2982.697,-1041.271,0.0,29.495,,,,29.495,1970.921,,526.471,374.968,151.503,200.0,0.0,,,,200.0,0.75,,,536.022,0.0,727.221,393.289,393.289,,,,589.837,,,,,53.815,983.126,1710.347,0.0,,,,,,875.772,875.772,0.0,875.772,2586.119,
06/30/2013,2656.316,5.923,5.923,0.0,579.643,579.643,0.0,,,,65.996,,,,,65.996,651.562,1976.226,3053.616,-1077.39,0.0,28.528,,,,28.528,2004.754,,498.356,364.195,134.161,200.0,0.0,,,,200.0,0.75,,,528.151,0.0,699.106,474.132,474.132,,,,580.839,,,,,52.688,1054.971,1754.077,0.0,,,,,,902.239,902.239,0.0,902.239,2656.316,
09/30/2013,2712.434,5.968,5.968,0.0,584.914,584.914,0.0,,,,57.15,,,,,57.15,648.032,2037.386,3150.319,-1112.933,0.0,27.016,,,,27.016,2064.402,,439.588,304.799,134.789,250.0,0.0,,,,250.0,0.75,,,547.422,0.0,690.338,437.474,437.474,,,,604.145,,,,,56.723,1041.619,1731.957,0.0,,,,,,980.477,980.477,0.0,980.477,2712.434,
12/31/2013,2819.404,5.831,5.831,0.0,568.519,568.519,0.0,26.248,,,79.605,42.588,0.0,,,37.017,680.203,2112.204,3259.814,-1147.61,0.0,26.997,0.0,0.0,0.0,26.997,2139.201,,459.811,305.465,154.346,250.0,0.0,0.0,0.0,,250.0,2.485,0.0,0.0,577.965,0.0,712.296,458.417,458.417,0.0,0.0,,636.239,0.0,0.0,0.0,0.0,58.274,1094.656,1806.952,0.0,228.266,1.671,226.595,-1490.598,2274.784,0.0,1012.452,0.0,1012.452,2819.404,
03/31/2014,3115.725,124.212,124.212,0.0,635.111,635.111,0.0,,,,82.745,,2.8,,,82.745,842.068,2236.101,3399.27,-1163.169,0.0,37.556,,,,34.756,2273.657,,560.319,371.235,189.084,100.0,0.0,,,,100.0,2.485,,,572.679,0.0,662.804,752.207,752.207,,,,632.589,,,,,59.91,1384.796,2047.6,0.0,,,,,,1068.125,1068.125,0.0,1068.125,3115.725,
06/30/2014,3091.359,5.87,5.87,0.0,667.62,667.62,0.0,,,,65.735,,,,,65.735,739.225,2316.545,3488.606,-1172.061,0.0,35.589,,,,35.589,2352.134,,512.149,338.063,174.086,0.0,0.0,,,,0.0,2.485,,,560.293,0.0,514.634,874.028,874.028,,,,621.58,,,,,61.287,1495.608,2010.242,0.0,,,,,,1081.117,1081.117,0.0,1081.117,3091.359,
09/30/2014,3158.918,5.859,5.859,0.0,671.298,671.298,0.0,,,,60.521,,,,,60.521,737.678,2385.106,3584.953,-1199.847,0.0,36.134,,,,36.134,2421.24,,526.505,352.645,173.86,250.0,0.0,,,,250.0,13.787,,,556.349,0.0,790.292,587.074,587.074,,,,621.733,,,,,65.384,1208.807,1999.099,0.0,,,,,,1159.819,1159.819,0.0,1159.819,3158.918,
12/31/2014,3378.486,5.961,5.961,0.0,653.795,653.795,0.0,27.74,,,174.003,78.546,0.0,,,95.457,861.499,2482.532,3719.757,-1237.225,0.0,34.455,0.0,0.0,0.0,34.455,2516.987,,521.07,325.838,195.232,250.0,0.0,0.0,0.0,,250.0,0.0,0.0,0.0,659.793,0.0,771.07,683.539,683.539,0.0,0.0,,719.354,0.0,0.0,0.0,0.0,59.561,1402.893,2173.963,0.0,249.312,1.671,247.641,-1600.761,2555.972,0.0,1204.523,0.0,1204.523,3378.486,
03/31/2015,3428.997,5.646,5.646,0.0,631.172,631.172,0.0,,,,166.694,,2.1,,18.631,148.063,803.512,2552.863,3801.192,-1248.329,0.0,72.622,,,,70.522,2625.485,,512.331,328.111,184.22,250.0,0.0,,,,250.0,0.0,,,700.518,0.0,762.331,628.203,628.203,,,,761.083,,,,,60.565,1389.286,2151.617,0.0,,,,,,1277.38,1277.38,0.0,1277.38,3428.997,
06/30/2015,3485.35,5.586,5.586,0.0,665.241,665.241,0.0,,,,115.803,,,,18.631,97.172,786.63,2626.104,3881.077,-1254.973,0.0,72.616,,,,72.616,2698.72,,526.605,341.52,185.085,250.0,0.0,,,,250.0,0.0,,,667.141,0.0,776.605,643.202,643.202,,,,726.338,,,,,59.197,1369.54,2146.145,0.0,,,,,,1339.205,1339.205,0.0,1339.205,3485.35,
09/30/2015,3519.264,5.542,5.542,0.0,671.398,671.398,0.0,,,,91.231,,,,,91.231,768.171,2670.509,3957.722,-1287.213,0.0,80.584,,,,80.584,2751.093,,544.048,355.671,188.377,0.0,0.0,,,,0.0,0.0,,,673.03,0.0,544.048,993.353,993.353,,,,732.676,,,,,59.646,1726.029,2270.077,0.0,,,,,,1249.187,1249.187,0.0,1249.187,3519.264,
12/31/2015,3629.544,5.566,5.566,0.0,624.294,624.294,0.0,23.191,,,204.874,97.888,0.0,,,106.986,857.925,2701.329,4019.451,-1318.122,0.0,70.29,0.0,0.0,0.0,70.29,2771.619,,532.417,340.332,192.085,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,740.22,0.0,532.417,998.003,998.003,0.0,0.0,,798.772,0.0,0.0,0.0,0.0,58.552,1796.775,2329.192,0.0,270.399,1.671,268.728,-1855.89,2885.843,0.0,1300.352,0.0,1300.352,3629.544,
03/31/2016,3646.958,5.992,5.992,0.0,690.352,690.352,0.0,,,,118.586,,17.1,,,118.586,814.93,2739.366,4078.641,-1339.275,0.0,92.662,,,,75.562,2832.028,,580.714,381.185,199.529,0.0,0.0,,,,0.0,0.0,,,755.477,0.0,580.714,961.346,961.346,,,,818.818,,,,,63.341,1780.164,2360.878,0.0,,,,,,1286.08,1286.08,0.0,1286.08,3646.958,
06/30/2016,3697.364,11.277,11.277,0.0,744.026,744.026,0.0,,,,71.705,,,,,71.705,827.008,2766.915,4128.542,-1361.627,0.0,103.441,,,,103.441,2870.356,,552.716,343.652,209.064,0.0,0.0,,,,0.0,0.0,,,742.574,0.0,552.716,957.574,957.574,,,,807.649,,,,,65.075,1765.223,2317.939,0.0,,,,,,1379.425,1379.425,0.0,1379.425,3697.364,
09/30/2016,3729.994,5.481,5.481,0.0,775.02,775.02,0.0,,,,61.9,,16.6,,,61.9,842.401,2808.741,4209.08,-1400.339,0.0,78.852,,,,62.252,2887.593,,600.845,402.913,197.932,0.0,0.0,,,,0.0,0.0,,,731.068,0.0,600.845,943.696,943.696,,,,800.37,,,,,69.302,1744.066,2344.911,0.0,,,,,,1385.083,1385.083,0.0,1385.083,3729.994,
12/31/2016,3950.727,6.377,6.377,0.0,745.288,745.288,0.0,18.577,,,297.178,107.513,2.9,,,189.665,1067.42,2818.791,4258.915,-1440.124,0.0,64.516,0.0,0.0,0.0,61.616,2883.307,,694.873,384.308,310.565,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,790.634,0.0,694.873,986.278,986.278,0.0,0.0,,855.515,0.0,0.0,0.0,0.0,64.881,1841.793,2536.666,0.0,294.758,1.671,293.087,-2099.64,3218.943,0.0,1414.061,0.0,1414.061,3950.727,
03/31/2017,3770.395,12.261,12.261,0.0,707.433,707.433,0.0,,,,173.647,,,,,173.647,893.341,2830.628,4331.1,-1500.472,0.0,46.426,,,,46.426,2877.054,,586.525,369.763,216.762,0.0,0.0,,,,,0.0,,3.2,792.561,0.0,586.525,950.558,950.558,,,,861.018,,,,,65.257,1811.576,2398.101,0.0,,,,,,1372.294,1372.294,0.0,1372.294,3770.395,
06/30/2017,3778.382,7.274,7.274,0.0,749.042,749.042,0.0,,,,152.035,,,,,152.035,908.351,2820.03,4384.981,-1564.951,0.0,50.001,,0.0,,50.001,2870.031,,608.092,419.306,188.786,0.0,0.0,,,,,0.0,,,753.277,0.0,608.092,943.174,943.174,,,,819.395,,,,,66.118,1762.569,2370.661,0.0,,,,,,1407.721,1407.721,0.0,1407.721,3778.382,
09/30/2017,4053.923,7.707,7.707,0.0,858.72,858.72,0.0,,,,140.164,,,,,140.164,1006.591,2875.809,4507.917,-1632.108,0.0,171.523,55.737,55.737,0.0,115.786,3047.332,,681.755,493.585,188.17,0.0,0.0,,,,,0.0,,,746.833,0.0,681.755,1084.801,1084.801,,,,815.397,,,,,68.564,1900.198,2581.953,0.0,,,,,,1471.97,1471.97,0.0,1471.97,4053.923,
12/31/2017,4465.349,14.612,14.612,0.0,920.767,920.767,0.0,20.688,,,382.661,99.162,0.0,,,283.499,1338.728,2983.331,4670.464,-1687.133,0.0,143.29,39.764,39.764,0.0,103.526,3126.621,,921.844,598.594,323.25,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.4,541.87,0.0,921.844,1085.649,1085.649,0.0,0.0,,618.531,0.0,0.0,0.0,0.0,75.261,1704.18,2626.024,0.0,312.482,1.671,310.811,-2277.001,3803.844,0.0,1839.325,0.0,1839.325,4465.349,
03/31/2018,4421.657,7.082,7.082,0.0,900.903,900.903,0.0,,,,328.079,,,,,328.079,1236.064,3044.276,4764.722,-1720.446,0.0,141.317,,,,141.317,3185.593,,844.907,503.829,341.078,247.609,0.0,,,,247.609,0.0,,13.1,545.282,0.0,1092.516,752.423,752.423,,,,633.655,,,,,75.273,1386.078,2478.594,0.0,,,,,,1943.063,1943.063,0.0,1943.063,4421.657,
06/30/2018,4589.243,15.191,15.191,0.0,1019.622,1019.622,0.0,,,,272.608,,,,,272.608,1307.421,3142.387,4924.684,-1782.297,0.0,139.435,,,,139.435,3281.822,,909.101,551.715,357.386,249.436,0.0,,,,249.436,0.0,,10.8,552.866,0.0,1158.537,755.575,755.575,,,,641.769,,,,,78.103,1397.344,2555.881,0.0,,,,,,2033.362,2033.362,0.0,2033.362,4589.243,
09/30/2018,4721.671,7.587,7.587,0.0,1095.638,1095.638,0.0,,,,239.257,,,,,239.257,1342.482,3241.507,5064.126,-1822.619,0.0,137.682,,,,137.682,3379.189,,963.98,569.453,394.527,248.68,0.0,,,,248.68,0.0,,,518.428,0.0,1212.66,820.864,820.864,,,,607.569,,,,,89.141,1428.433,2641.093,0.0,,,,,,2080.578,2080.578,0.0,2080.578,4721.671,
12/31/2018,5091.647,7.6,7.6,0.0,1051.698,1051.698,0.0,21.977,,,421.706,147.195,0.0,,,274.511,1502.981,3445.111,5329.243,-1884.132,0.0,143.555,40.087,40.087,0.0,103.468,3588.666,,1101.642,709.736,391.906,250.706,0.0,0.0,0.0,,250.706,0.0,0.0,4.8,643.461,0.0,1352.348,898.398,898.398,0.0,0.0,,739.517,0.0,0.0,0.0,0.0,91.256,1637.915,2990.263,0.0,342.128,1.671,340.457,-2429.179,4188.435,0.0,2101.384,0.0,2101.384,5091.647,
03/31/2019,5327.282,52.363,52.363,0.0,1002.483,1002.483,0.0,,,,383.313,,,,,383.313,1438.159,3539.738,5453.569,-1913.831,0.0,349.385,196.94,,,152.445,3889.123,,959.739,594.704,365.035,38.5,0.0,38.5,,38.5,0.0,0.0,,4.9,668.49,0.0,998.239,1362.75,1284.55,78.2,,78.2,762.529,,,,,89.139,2125.279,3123.518,0.0,353.552,1.671,351.881,-2429.552,4279.764,0.0,2203.764,0.0,2203.764,5327.282,
06/30/2019,5420.739,6.875,6.875,0.0,1040.153,1040.153,0.0,,,,337.336,,,,,337.336,1384.364,3678.085,5635.867,-1957.782,0.0,358.29,193.403,,,164.887,4036.375,,1020.022,640.324,379.698,41.5,0.0,41.5,,41.5,0.0,0.0,,4.2,676.062,0.0,1061.522,1454.043,1372.143,81.9,,81.9,769.818,,,,,89.556,2223.861,3285.383,0.0,368.837,1.671,367.166,-2618.872,4385.391,0.0,2135.356,0.0,2135.356,5420.739,
09/30/2019,5386.337,75.132,75.132,0.0,1051.027,1051.027,0.0,,,,257.297,,,,,257.297,1383.456,3650.362,5615.289,-1964.927,0.0,352.519,189.863,,,162.656,4002.881,,1032.824,654.959,377.865,42.2,0.0,42.2,,42.2,0.0,0.0,,0.0029,644.105,0.0,1075.024,1373.012,1293.312,79.7,,79.7,744.772,,,,,100.6641,2117.784,3192.808,0.0,369.614,1.671,367.943,-2652.077,4475.992,0.0,2193.529,0.0,2193.529,5386.337,
12/31/2019,5470.854,35.0,35.0,0.0,1011.829,1011.829,0.0,21.106,,,413.364,183.033,4.8,,,230.331,1481.299,3620.866,5640.806,-2019.94,0.0,368.689,96.326,96.326,0.0,267.563,3989.555,,991.366,602.601,388.765,44.4,0.0,44.4,,44.4,0.0,0.0,0.0,0.0,699.078,0.0,1035.766,1375.84,1295.74,80.1,,80.1,792.219,0.0,0.0,0.0,0.0,93.141,2168.059,3203.825,0.0,375.72,1.671,374.049,-2701.629,4592.938,0.0,2267.029,0.0,2267.029,5470.854,
03/31/2020,5380.042,48.454,48.454,0.0,978.28,978.28,0.0,,,,371.235,,,,,371.235,1397.969,3618.3,5682.573,-2064.273,0.0,363.773,199.437,199.437,0.0,164.336,3982.073,,909.376,497.649,411.727,0.0,0.0,,,,,0.0,,11.4,714.548,0.0,909.376,1302.756,1302.756,,,,885.492,,,,,159.544,2188.248,3097.624,0.0,390.248,1.671,388.577,-2776.914,4669.084,0.0,2282.418,0.0,2282.418,5380.042,
06/30/2020,5553.632,274.654,274.654,0.0,950.636,950.636,0.0,,,,319.407,,,,,319.407,1544.697,3626.396,5730.544,-2104.148,0.0,382.539,196.042,196.042,0.0,186.497,4008.935,,970.682,513.517,457.165,0.0,0.0,,,,,0.0,,15.1,699.698,0.0,970.682,1307.019,1307.019,,,,885.088,,,,,170.29,2192.107,3162.789,0.0,404.324,1.671,402.653,-2775.776,4762.295,,2390.843,0.0,2390.843,5553.632,
