Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
09/30/1999,,,19.700001,,19.700001,19.700001,,,,,,,,,,,
12/31/1999,,,39.099998,,39.099998,39.099998,,,,,,,,,,,
03/31/2000,,,38.700001,,38.699999,38.699999,,,,,,,,,,,
06/30/2000,,,30.5,,30.5,30.5,,,,,,,,,,,
09/30/2000,,,27.200001,,-62.800001,-62.800001,,,,,,,,,,,
12/31/2000,,,40.0,,40.0,40.0,,,,,,,,,,,
03/31/2001,,,38.700001,,38.699999,38.699999,,,,,,,,,,,
06/30/2001,,,25.5,,26.600001,26.600001,,,,,,,,,,,
09/30/2001,,,27.4,,32.9,32.9,,,,,,,,,,,
12/31/2001,,,44.700001,,45.200001,45.200001,,,,,,,,,,,
03/31/2002,,,39.900002,,36.5,36.5,,,,,,,,,,,
06/30/2002,,,22.299999,,22.3,22.3,,,,,,,,,,,
09/30/2002,,,29.700001,,29.699999,29.699999,,,,,,,,,,,
12/31/2002,,,39.299999,,39.299999,39.299999,,,,,,,,,,,
03/31/2003,,,50.400002,,45.900002,45.900002,,,,,,,,,,,
06/30/2003,,,8.85,,23.799999,23.799999,,,,,,,,,,,
09/30/2003,,,0.5,,0.5,0.5,,,,,,,,,,,
12/31/2003,,,34.544998,,34.999998,34.999998,,,,,,,,,,,
03/31/2004,,,44.625,,19.6,19.6,,,,,,,,,,,
06/30/2004,,,19.5,,19.5,19.5,,,,,,,,,,,
09/30/2004,,,-11.6,,-11.6,-11.6,,,,,,,,,,,
12/31/2004,,,43.764999,,47.599998,47.599998,,,,,,,,,,,
03/31/2005,,,43.200001,,43.700001,43.700001,,,,,,,,,,,
06/30/2005,,,15.64,,33.400002,33.400002,,6.06060606060605,,,,,,,,,
09/30/2005,,,-2.8,,-2.7,-2.7,,,,,,,,,,,
12/31/2005,,,45.0,,62.0,62.0,,5.15463917525774,,,,,,,,,
03/31/2006,,42.0,43.900002,-24.4329883161512,43.900002,43.900002,,-1.0,,,,,,,,4.52381428571429,
06/30/2006,,18.0,18.5,-16.2708742115028,8.5,8.5,,1.23456790123456,,,,,,,,2.77777777777778,
09/30/2006,,-4.0,17.0,-0.538241926345607,17.6,17.6,,347.058823529412,,,,,,,,,
12/31/2006,,44.0,58.235001,-22.4606834412581,58.3,58.3,,30.2020202020202,,,,,,,,32.352275,
03/31/2007,,41.0,42.228001,22.2252702380952,47.200001,47.200001,,-5.10204081632652,,,,,,,,2.9951243902439,
06/30/2007,,,17.547001,8.13592699029127,18.0,18.0,,5.40540540540541,,,,,,,,,
09/30/2007,,18.0,13.72,-10.4901931372549,14.5,14.5,,-5.3627760252366,,,,,,,,-23.7777777777778,
12/31/2007,,50.0,55.5,-12.5950570342205,55.5,55.5,,13.6999068033551,,,,,,,,11.0,
03/31/2008,,33.1,41.400002,12.0575808286517,41.400002,41.400002,,24.3169398907104,,,,,,,,25.0755347432024,
06/30/2008,,13.45,28.9,21.5986078192876,28.9,28.9,,128.571428571429,,,,,,,,114.869888475836,
09/30/2008,,6.375,1.17,12.9939122378852,1.3,1.3,,-77.2727272727273,,,,,,,,-81.6470588235294,
12/31/2008,,30.0,47.900002,3.76869880358923,47.9,47.9,,57.8947368421053,,,,,,,,59.6666733333333,
03/31/2009,,40.0,36.779999,-23.8656580534613,43.8,37.235,,5.88235294117648,,,,,,,,-8.05000250000001,
06/30/2009,,19.55,22.9,-26.8627441176471,22.9,22.9,,18.4834123222749,,,,,,,,17.1355498721228,
09/30/2009,,-0.22,13.6,-18.3959884711779,13.6,13.6,,68.5393258426966,,,,,,,,,
12/31/2009,,,55.200001,,55.2,55.2,,16.3461538461538,,,,,,,,,
03/31/2010,,80.4,60.5,37.5893914648212,60.5,60.5,,-0.374531835205985,,,,,,,,-24.7512437810945,
06/30/2010,,19.95,24.200001,-4.89385340782123,24.2,24.2,,20.4545454545455,,,,,,,,21.3032631578947,
09/30/2010,,15.05,12.755,7.96324655436447,13.6,13.6,,-1.06007067137807,,,,,,,,-15.2491694352159,
12/31/2010,,42.0,40.099998,3.90998424753868,40.1,40.1,,-6.45161290322581,,,,,,,,-4.52381428571429,
03/31/2011,,46.0,45.200001,-12.2673434856176,45.2,45.2,,-2.0,,,,,,,,-1.73912826086956,
06/30/2011,,15.0,19.2,21.6836734693878,19.2,19.2,,31.25,,0.57142857142858,,,,76.8181818181818,,28.0,
09/30/2011,,14.0,6.545,-1.02272727272728,5.7,5.7,,-53.3333333333333,,-36.7741935483871,,,,16.1904761904762,,-53.25,
