Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2018,1651.2,1651.2,-947.3,947.3,703.9,0.0,-386.6,386.6,0.0,317.3,-17.7,,17.3,,,0.4,299.6,-72.2,227.4,0.0,0.0,0.0,227.4,0.0,227.4,0.0,-0.2,227.2,242.6,15.4,126.9,1.79,1.79,1.911742,128.5,1.77,1.77,1.889844,
06/30/2018,1698.7,1698.7,-954.0,954.0,744.7,0.0,-399.6,399.6,0.0,345.1,-93.4,16.5,16.5,0.0,,76.9,251.7,-53.1,198.6,0.0,0.0,0.0,198.6,0.0,198.6,0.0,-0.1,198.5,272.658,74.158,124.4,1.6,1.6,2.191785,125.8,1.58,1.58,2.169491,
09/30/2018,1729.5,1729.5,-993.4,993.4,736.1,0.0,-415.1,415.1,0.0,321.0,160.7,19.2,19.2,0.0,,-179.9,481.7,-135.8,345.9,0.0,0.0,0.0,345.9,0.0,345.9,0.0,-0.3,345.6,259.7,-85.9,123.5,2.8,2.8,2.102834,123.5,2.8,2.8,2.102834,
12/31/2018,1642.3,1642.3,-903.6,903.6,738.7,0.0,-599.4,386.7,212.7,139.3,-18.5,20.7,20.7,0.0,,-2.2,120.8,-40.5,80.3,0.0,0.0,0.0,80.3,0.0,80.3,0.0,-0.1,80.2,268.9,188.7,120.3,0.67,0.67,2.235245,121.5,0.66,0.66,2.213086,
03/31/2019,1657.2,1657.2,-949.0,949.0,708.2,0.0,-385.0,385.0,0.0,323.2,79.2,23.7,23.7,0.0,,-102.9,402.4,-56.4,346.0,0.0,0.0,0.0,346.0,0.0,346.0,0.0,-0.4,345.6,245.516,-100.084,118.9,2.91,2.91,2.064895,120.0,2.88,2.88,2.045967,
06/30/2019,1665.1,1665.1,-934.8,934.8,730.3,0.0,-361.7,361.7,0.0,368.6,-47.2,26.8,26.8,0.0,,20.4,321.4,-60.0,261.4,0.0,0.0,0.0,261.4,0.0,261.4,0.0,-0.3,261.1,277.058,15.958,117.6,2.22,2.22,2.355935,118.6,2.2,2.2,2.334553,
09/30/2019,1730.2,1730.2,-1007.3,1007.3,722.9,0.0,-405.1,405.1,0.0,317.8,-261.4,27.0,27.0,0.0,,234.4,56.4,-48.3,8.1,0.0,0.0,0.0,8.1,0.0,8.1,0.0,0.0,8.1,235.9,227.8,117.0,0.07,0.07,2.016239,117.0,0.07,0.07,2.016239,
12/31/2019,1684.5,1684.5,-981.6,981.6,702.9,0.0,-332.2,403.2,-71.0,370.7,-36.1,26.4,26.4,0.0,,9.7,334.6,-19.2,315.4,0.0,0.0,0.0,315.4,-4.7,310.7,0.0,-0.3,310.4,245.7,-64.7,115.7,2.68,2.68,2.123596,116.6,2.66,2.66,2.105111,
03/31/2020,1681.3,1681.3,-982.5,982.5,698.8,0.0,-352.0,352.0,0.0,346.8,-179.4,,25.5,,,153.9,167.4,-37.5,129.9,0.0,0.0,0.0,129.9,2.3,132.2,0.0,0.0,132.2,282.252,150.052,116.0,1.14,1.14,2.433207,116.6,1.13,1.13,2.416895,
06/30/2020,1394.0,1394.0,-839.8,839.8,554.2,0.0,-370.2,370.2,0.0,184.0,150.5,25.4,25.4,0.0,,-175.9,334.5,-20.3,314.2,0.0,0.0,0.0,314.2,3.6,317.8,0.0,-0.3,317.5,139.273,-178.227,115.7,2.74,2.74,1.203742,116.4,2.73,2.73,1.19884,
09/30/2020,1563.0,,,,642.48678,,,,,281.231,,,,,,,238.0,,192.846,,,,,,192.846,,,192.846,201.467,,,1.648,1.648,1.727,,1.648,1.648,1.727,
12/31/2020,1583.75,,,,662.5301375,,,,,297.857,,,,,,,249.714,,198.429,,,,,,198.429,,,198.429,206.6,,,1.685,1.685,1.781,,1.685,1.685,1.781,
