Date,P/E,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
03/31/2015,,,,,,,8106.64767,9815.268962,7556.647569,0.850672,13.289719,16.704383,20.861704,9816.982232,
06/30/2015,,,,,,,10404.041572,11295.532214,9818.935408,0.97873,17.289161,23.074656,22.724189,11294.490164,
09/30/2015,,,,,,,10635.07003,11632.858407,9695.778402,0.991439,37.804029,95.279405,18.961782,10817.547269,
12/31/2015,,,,,,,10280.608495,11216.607532,9304.021735,0.913568,25.857689,47.354709,16.275685,9801.382986,
03/31/2016,,,,,,,9210.730592,10598.733443,8729.881044,1.108213,,,15.13386,10600.123487,
06/30/2016,,,,,,10.945581,10909.28368,11299.437176,10151.077898,1.079986,,,16.21953,10117.711934,
09/30/2016,,,,,,17.136283,10550.631048,10888.729583,9988.029294,1.083228,71.783047,,17.819957,10505.018276,
12/31/2016,,,,,,29.562228,11171.099712,12297.402611,10104.868984,1.199551,36.891972,76.055059,21.760189,11934.331668,
03/31/2017,,,,,,10.594807,12572.222204,13364.462037,11804.200378,1.219569,10.926168,12.709752,24.333975,13208.469914,
06/30/2017,,,,,,10.911242,13000.118907,13337.786767,12629.232529,1.388052,10.760727,12.484613,24.483722,12610.96964,
09/30/2017,,,,,,7.851203,12208.86798,12976.303968,11215.637342,1.616825,12.385947,14.607259,23.632033,11765.621389,
12/31/2017,,,,,,10.083472,11965.410292,12266.507262,11696.470353,1.569816,10.994184,12.828265,24.792576,11773.011972,
03/31/2018,,,,,,9.420445,11365.373392,12315.766635,10120.680981,1.992867,20.043309,28.068485,21.273509,11018.08743,
06/30/2018,,,,,,,11042.791197,11696.797642,9531.372771,1.662181,18.813054,25.708684,21.282869,9276.001867,
09/30/2018,,,,,,,9528.691603,10227.345541,7973.690784,1.354861,10.748353,13.168603,20.552849,7931.607475,
11/30/2018,,,,,,,7703.776763,8300.356236,7340.359806,,,,20.449898,7510.783063,
02/28/2019,,,,,,,7010.6444,8207.822881,6086.734093,,,,18.971141,8127.179882,
05/31/2019,,,,,,,7860.538249,8292.464434,7356.345037,,,,16.537744,7738.117357,
08/31/2019,,,,,,,8425.890893,9517.958509,7589.46908,,,,17.445588,7586.955439,
11/30/2019,,,,,,,7735.834128,8303.713215,6841.329929,1.776267,18.3105,29.703736,20.9,6669.379798,
02/29/2020,,,,,,,7036.867325,8013.749956,6249.307417,1.823311,12.026361,17.702783,19.71,7862.931047,
05/31/2020,,,,,,7.942096,6114.893721,8264.339799,-4908.784408,,,,14.65,-4933.965224,
09/12/2020,,0.493751013772409,0.620924780047209,1.18398173216623,6.38267542249767,9.34619316082885,,,,,,,17.24,-4250.5959256,
08/31/2020,27.584,0.50930576070901,,1.29243554055954,,,,,,-1.19516263899902,,,,,
11/30/2020,19.9306358381503,0.504609980974682,,1.25110152422428,,,,,,-1.15693955514426,,,,,
