Date,Revenue,Net Premiums Earned,Net Premiums Earned (NL),Net Premiums Earned (L),Other Premiums Earned (NL & L),Investment Income,Other Operating Income,Policy Charges & Fees,Other Income,Claims & Losses,Claims & Losses (NL),Claims & Losses (L),LT Charges (L),Underwriting Expense & Acq Cost,Underwriting & Acq Cost (NL),Underwriting Cost (NL),Amort Def Acq Cost (NL),Operating Income (Loss),Interest Expense,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2009,5735.0,5301.0,5301.0,,0.0,328.0,106.0,73.0,33.0,-3190.0,3190.0,,,-1726.0,1726.0,782.0,944.0,819.0,-92.0,0.0,727.0,-65.0,662.0,0.0,0.0,0.0,662.0,0.0,662.0,0.0,0.0,662.0,525.0,-137.0,584.6,1.12,1.12,0.89805,590.4,1.11,1.11,0.877954,
06/30/2009,6162.0,5353.0,5353.0,,0.0,671.0,138.0,89.0,49.0,-3335.0,3335.0,,,-1792.0,1792.0,839.0,953.0,1035.0,-94.0,0.0,941.0,-201.0,740.0,0.0,0.0,0.0,740.0,,740.0,0.0,0.0,740.0,748.0,8.0,575.8,1.27,1.27,1.299062,579.8,1.27,1.27,1.283798,
09/30/2009,6327.0,5421.0,5421.0,,0.0,792.0,114.0,72.0,42.0,-3123.0,3123.0,,,-1856.0,1856.0,889.0,967.0,1348.0,-98.0,0.0,1250.0,-315.0,935.0,0.0,0.0,0.0,935.0,0.0,935.0,0.0,0.0,935.0,956.0,21.0,558.4,1.66,1.66,1.712034,564.1,1.65,1.65,1.61,
12/31/2009,6456.0,5343.0,5343.0,,0.0,1002.0,111.0,72.0,39.0,-2760.0,2760.0,,,-1805.0,1805.0,856.0,949.0,1891.0,-98.0,0.0,1793.0,-508.0,1285.0,0.0,0.0,0.0,1285.0,0.0,1285.0,0.0,-10.0,1275.0,1405.0,130.0,532.8,2.39,2.39,2.637012,540.1,2.36,2.36,2.600696,
03/31/2010,6119.0,5230.0,5230.0,,0.0,778.0,111.0,79.0,32.0,-3388.0,3388.0,,,-1776.0,1776.0,847.0,929.0,955.0,-98.0,0.0,857.0,-210.0,647.0,0.0,0.0,0.0,647.0,0.0,647.0,-1.0,0.0,646.0,662.0,16.0,508.4,1.26,1.26,1.302124,515.1,1.25,1.25,1.22,
06/30/2010,6179.0,5340.0,5340.0,,0.0,731.0,108.0,76.0,32.0,-3419.0,3419.0,,,-1782.0,1782.0,832.0,950.0,978.0,-97.0,0.0,881.0,-211.0,670.0,0.0,0.0,0.0,670.0,0.0,670.0,,-5.0,665.0,645.0,-20.0,484.5,1.37,1.37,1.331269,490.8,1.35,1.35,1.30925,
09/30/2010,6482.0,5422.0,5422.0,,0.0,961.0,99.0,64.0,35.0,-3213.0,3213.0,,,-1803.0,1803.0,837.0,966.0,1466.0,-95.0,0.0,1371.0,-366.0,1005.0,0.0,0.0,0.0,1005.0,,1005.0,-9.0,0.0,996.0,849.0,-147.0,465.9,2.14,2.14,1.83,472.0,2.11,2.11,1.81,
12/31/2010,6332.0,5440.0,5440.0,,0.0,853.0,39.0,68.0,-29.0,-3190.0,3190.0,,,-1847.0,1847.0,890.0,957.0,1295.0,-98.0,0.0,1197.0,-303.0,894.0,0.0,0.0,0.0,894.0,0.0,894.0,-1.0,-7.0,886.0,916.0,30.0,447.9,1.98,1.98,2.045099,454.7,1.95,1.95,2.015978,
03/31/2011,6278.0,5371.0,5371.0,,0.0,799.0,108.0,74.0,34.0,-3382.0,3382.0,,,-1831.0,1831.0,883.0,948.0,1065.0,-96.0,0.0,969.0,-130.0,839.0,0.0,0.0,0.0,839.0,0.0,839.0,-1.0,-7.0,831.0,844.0,13.0,428.2,1.94,1.94,1.971042,434.4,1.92,1.92,1.89,
06/30/2011,6388.0,5503.0,5503.0,,0.0,777.0,108.0,74.0,34.0,-5141.0,5141.0,,,-1877.0,1877.0,907.0,970.0,-630.0,-97.0,0.0,-727.0,363.0,-364.0,0.0,0.0,0.0,-364.0,0.0,-364.0,0.0,0.0,-364.0,-351.0,13.0,418.6,-0.88,-0.88,-0.838509,418.6,-0.88,-0.88,-0.91,
09/30/2011,6407.0,5605.0,5605.0,,0.0,692.0,110.0,79.0,31.0,-4136.0,4136.0,,,-1842.0,1842.0,860.0,982.0,429.0,-97.0,0.0,332.0,1.0,333.0,0.0,0.0,0.0,333.0,0.0,333.0,0.0,0.0,333.0,334.0,1.0,415.0,0.8,0.8,0.79,418.5,0.79,0.79,0.79,
12/31/2011,6373.0,5611.0,5611.0,,0.0,666.0,96.0,69.0,27.0,-3617.0,3617.0,,,-1882.0,1882.0,906.0,976.0,874.0,-96.0,0.0,778.0,-160.0,618.0,0.0,0.0,0.0,618.0,0.0,618.0,0.0,0.0,618.0,627.0,9.0,403.0,1.52,1.52,1.555831,407.0,1.51,1.51,1.48,
03/31/2012,6392.0,5523.0,5523.0,,0.0,750.0,119.0,82.0,37.0,-3364.0,3364.0,,,-1855.0,1855.0,884.0,971.0,1173.0,-96.0,0.0,1077.0,-271.0,806.0,0.0,0.0,0.0,806.0,0.0,806.0,0.0,-6.0,800.0,805.0,5.0,392.0,2.04,2.04,2.053571,395.8,2.02,2.02,2.032633,
06/30/2012,6359.0,5529.0,5529.0,,0.0,742.0,88.0,59.0,29.0,-3786.0,3786.0,,,-1869.0,1869.0,893.0,976.0,704.0,-96.0,0.0,608.0,-109.0,499.0,0.0,0.0,0.0,499.0,0.0,499.0,0.0,0.0,499.0,503.0,4.0,388.0,1.27,1.27,1.27,391.6,1.26,1.26,1.26,
09/30/2012,6512.0,5666.0,5666.0,,0.0,720.0,126.0,92.0,34.0,-3359.0,3359.0,,,-1890.0,1890.0,904.0,986.0,1263.0,-93.0,0.0,1170.0,-306.0,864.0,0.0,0.0,0.0,864.0,0.0,864.0,0.0,6.0,870.0,867.0,-3.0,384.0,2.265625,2.265625,2.257813,387.9,2.21191,2.21191,2.204176,
12/31/2012,6477.0,5639.0,5639.0,,0.0,728.0,110.0,90.0,20.0,-4167.0,4167.0,,,-1906.0,1906.0,929.0,977.0,404.0,-93.0,0.0,311.0,-7.0,304.0,0.0,0.0,0.0,304.0,0.0,304.0,0.0,-2.0,302.0,328.0,26.0,381.0,0.792651,0.792651,0.860892,385.3,0.783805,0.783805,0.851285,
03/31/2013,6328.0,5517.0,5517.0,,0.0,680.0,131.0,97.0,34.0,-3153.0,3153.0,,,-1863.0,1863.0,915.0,948.0,1312.0,-92.0,0.0,1220.0,-324.0,896.0,0.0,0.0,0.0,896.0,0.0,896.0,0.0,-6.0,890.0,883.5,-6.5,377.7,2.36,2.36,2.339158,381.9,2.33,2.33,2.31298,
06/30/2013,6674.0,5603.0,5603.0,,0.0,854.0,217.0,82.0,135.0,-3530.0,3530.0,,,-1881.0,1881.0,931.0,950.0,1263.0,-86.0,0.0,1177.0,-252.0,925.0,0.0,0.0,0.0,925.0,0.0,925.0,0.0,0.0,925.0,1034.0,109.0,375.9,2.460761,2.460761,2.750732,379.9,2.416425,2.416425,2.703343,
09/30/2013,6452.0,5666.0,5666.0,,0.0,635.0,151.0,107.0,44.0,-3297.0,3297.0,,,-1887.0,1887.0,934.0,953.0,1268.0,-91.0,0.0,1177.0,-313.0,864.0,0.0,0.0,0.0,864.0,0.0,864.0,0.0,-6.0,858.0,839.0,-19.0,368.9,2.33,2.33,2.274329,372.9,2.3,2.3,2.249048,
12/31/2013,6737.0,5851.0,5851.0,,0.0,713.0,173.0,109.0,64.0,-3327.0,3327.0,,,-1947.0,1947.0,977.0,970.0,1463.0,-92.0,0.0,1371.0,-383.0,988.0,0.0,0.0,0.0,988.0,0.0,988.0,0.0,-8.0,980.0,987.0,7.0,359.1,2.729045,2.729045,2.748538,363.4,2.696753,2.696753,2.716015,
03/31/2014,6708.0,5823.0,5823.0,,0.0,737.0,148.0,107.0,41.0,-3315.0,3315.0,,,-1831.0,1831.0,881.0,950.0,1562.0,-92.0,0.0,1470.0,-418.0,1052.0,0.0,0.0,0.0,1052.0,0.0,1052.0,0.0,-7.0,1045.0,1044.35,-0.65,350.9,2.98,2.98,2.976204,354.6,2.95,2.95,2.948167,
06/30/2014,6785.0,5928.0,5928.0,,0.0,711.0,146.0,112.0,34.0,-3826.0,3826.0,,,-1966.0,1966.0,1001.0,965.0,993.0,-92.0,0.0,901.0,-218.0,683.0,0.0,0.0,0.0,683.0,0.0,683.0,0.0,-5.0,678.0,688.0,10.0,343.0,1.98,1.98,2.005831,346.7,1.95,1.95,1.978843,
09/30/2014,6886.0,5983.0,5983.0,,0.0,759.0,144.0,110.0,34.0,-3520.0,3520.0,,,-2015.0,2015.0,1031.0,984.0,1351.0,-93.0,0.0,1258.0,-339.0,919.0,0.0,0.0,0.0,919.0,0.0,919.0,0.0,-7.0,912.0,938.0,26.0,335.1,2.72,2.72,2.799164,338.9,2.69,2.69,2.766719,
12/31/2014,6783.0,5979.0,5979.0,,0.0,659.0,145.0,109.0,36.0,-3209.0,3209.0,,,-2022.0,2022.0,1039.0,983.0,1552.0,-92.0,0.0,1460.0,-422.0,1038.0,0.0,0.0,0.0,1038.0,0.0,1038.0,0.0,-8.0,1030.0,1045.0,15.0,326.8,3.151775,3.151775,3.197674,331.0,3.111782,3.111782,3.1571,
03/31/2015,6629.0,5888.0,5888.0,,0.0,602.0,139.0,114.0,25.0,-3431.0,3431.0,,,-1958.0,1958.0,995.0,963.0,1240.0,-92.0,0.0,1148.0,-315.0,833.0,0.0,0.0,0.0,833.0,0.0,833.0,0.0,-6.0,827.0,833.0,6.0,320.8,2.58,2.58,2.596633,324.5,2.55,2.55,2.56849,
06/30/2015,6710.0,5931.0,5931.0,,0.0,642.0,137.0,115.0,22.0,-3547.0,3547.0,,,-1995.0,1995.0,1032.0,963.0,1168.0,-92.0,0.0,1076.0,-264.0,812.0,0.0,0.0,0.0,812.0,0.0,812.0,0.0,-6.0,806.0,812.0,6.0,314.8,2.56,2.56,2.579416,318.0,2.53,2.53,2.548868,
09/30/2015,6798.0,6032.0,6032.0,,0.0,629.0,137.0,116.0,21.0,-3382.0,3382.0,,,-2015.0,2015.0,1028.0,987.0,1401.0,-94.0,0.0,1307.0,-379.0,928.0,0.0,0.0,0.0,928.0,0.0,928.0,0.0,-6.0,922.0,932.0,10.0,307.6,3.0,3.0,3.029909,311.0,2.97,2.97,3.002154,
12/31/2015,6678.0,6023.0,6023.0,,0.0,509.0,146.0,115.0,31.0,-3363.0,3363.0,,,-2011.0,2011.0,1039.0,972.0,1304.0,-95.0,0.0,1209.0,-343.0,866.0,0.0,0.0,0.0,866.0,0.0,866.0,0.0,-6.0,860.0,840.0,-20.0,299.7,2.87,2.87,2.802803,303.3,2.83,2.83,2.764059,
03/31/2016,6686.0,5981.0,5981.0,,0.0,535.0,170.0,117.0,53.0,-3712.0,3712.0,,,-1966.0,1966.0,995.0,971.0,1008.0,-91.0,0.0,917.0,-226.0,691.0,0.0,0.0,0.0,691.0,0.0,691.0,0.0,-5.0,686.0,679.0,-7.0,294.2,2.33,2.33,2.307954,297.9,2.3,2.3,2.276502,
06/30/2016,6785.0,6067.0,6067.0,,0.0,568.0,150.0,119.0,31.0,-3762.0,3762.0,,,-2043.0,2043.0,1054.0,989.0,980.0,-93.0,0.0,887.0,-223.0,664.0,0.0,0.0,0.0,664.0,0.0,664.0,0.0,-5.0,659.0,674.0,15.0,290.1,2.27,2.27,2.323337,293.6,2.24,2.24,2.29109,
09/30/2016,6961.0,6209.0,6209.0,,0.0,605.0,147.0,116.0,31.0,-3856.0,3856.0,,,-2069.0,2069.0,1057.0,1012.0,1036.0,-89.0,0.0,947.0,-231.0,716.0,0.0,0.0,0.0,716.0,0.0,716.0,0.0,-6.0,710.0,725.0,15.0,286.0,2.48,2.48,2.534965,289.8,2.45,2.45,2.50176,
12/31/2016,7193.0,6277.0,6277.0,,0.0,662.0,254.0,106.0,148.0,-3740.0,3740.0,,,-2061.0,2061.0,1048.0,1013.0,1392.0,-90.0,0.0,1302.0,-359.0,943.0,0.0,0.0,0.0,943.0,0.0,943.0,0.0,-7.0,936.0,912.0,-24.0,282.1,3.32,3.32,3.232896,285.1,3.28,3.28,3.195819,
03/31/2017,6942.0,6183.0,6183.0,,0.0,615.0,144.0,113.0,31.0,-4094.0,4094.0,,,-1999.0,1999.0,996.0,1003.0,849.0,-89.0,0.0,760.0,-143.0,617.0,0.0,0.0,0.0,617.0,0.0,617.0,0.0,-4.0,613.0,616.0,3.0,279.7,2.19,2.19,2.20236,282.4,2.17,2.17,2.180623,
06/30/2017,7184.0,6351.0,6351.0,,0.0,678.0,155.0,116.0,39.0,-4225.0,4225.0,,,-2077.0,2077.0,1045.0,1032.0,882.0,-92.0,0.0,790.0,-195.0,595.0,0.0,0.0,0.0,595.0,0.0,595.0,0.0,-5.0,590.0,538.0,-52.0,277.5,2.13,2.13,1.938739,280.0,2.11,2.11,1.924286,
09/30/2017,7325.0,6523.0,6523.0,,0.0,649.0,153.0,113.0,40.0,-4806.0,4806.0,,,-2104.0,2104.0,1045.0,1059.0,415.0,-95.0,0.0,320.0,-27.0,293.0,0.0,0.0,0.0,293.0,0.0,293.0,0.0,-2.0,291.0,331.0,40.0,274.1,1.06,1.06,1.207588,276.6,1.05,1.05,1.194613,
12/31/2017,7451.0,6626.0,6626.0,,0.0,671.0,154.0,105.0,49.0,-4342.0,4342.0,,,-2156.0,2156.0,1084.0,1072.0,953.0,-93.0,0.0,860.0,-309.0,551.0,0.0,0.0,0.0,551.0,0.0,551.0,0.0,-4.0,547.0,629.0,82.0,272.8,2.0,2.0,2.305718,275.7,1.98,1.98,2.277425,
03/31/2018,7286.0,6537.0,6537.0,,0.0,592.0,157.0,103.0,54.0,-4296.0,4296.0,,,-2123.0,2123.0,1062.0,1061.0,867.0,-89.0,0.0,778.0,-109.0,669.0,0.0,0.0,0.0,669.0,0.0,669.0,0.0,-5.0,664.0,673.0,9.0,271.0,2.45,2.45,2.483395,273.9,2.42,2.42,2.452859,
06/30/2018,7477.0,6695.0,6695.0,,0.0,631.0,151.0,112.0,39.0,-4562.0,4562.0,,,-2194.0,2194.0,1113.0,1081.0,721.0,-90.0,0.0,631.0,-107.0,524.0,0.0,0.0,0.0,524.0,0.0,524.0,0.0,-4.0,520.0,490.0,-30.0,268.7,1.93,1.93,1.823595,271.1,1.92,1.92,1.80934,
09/30/2018,7723.0,6882.0,6882.0,,0.0,675.0,166.0,109.0,57.0,-4655.0,4655.0,,,-2176.0,2176.0,1059.0,1117.0,892.0,-86.0,0.0,806.0,-97.0,709.0,0.0,0.0,0.0,709.0,0.0,709.0,0.0,-5.0,704.0,682.0,-22.0,266.1,2.65,2.65,2.562946,268.4,2.62,2.62,2.538033,
12/31/2018,7796.0,6945.0,6945.0,,0.0,690.0,161.0,108.0,53.0,-4778.0,4778.0,,,-2185.0,2185.0,1063.0,1122.0,833.0,-87.0,0.0,746.0,-125.0,621.0,0.0,0.0,0.0,621.0,0.0,621.0,0.0,-5.0,616.0,566.0,-50.0,263.9,2.33,2.33,2.144752,266.0,2.32,2.32,2.13203,
03/31/2019,7671.0,6855.0,6855.0,,0.0,635.0,181.0,109.0,72.0,-4442.0,4442.0,,,-2174.0,2174.0,1057.0,1117.0,1055.0,-88.0,0.0,967.0,-171.0,796.0,0.0,0.0,0.0,796.0,0.0,796.0,0.0,-5.0,791.0,750.0,-41.0,262.9,3.01,3.01,2.852796,264.8,2.99,2.99,2.835166,
06/30/2019,7834.0,6988.0,6988.0,,0.0,673.0,173.0,116.0,57.0,-4821.0,4821.0,,,-2259.0,2259.0,1125.0,1134.0,754.0,-89.0,0.0,665.0,-108.0,557.0,0.0,0.0,0.0,557.0,0.0,557.0,0.0,-4.0,553.0,573.0,20.0,261.3,2.11,2.11,2.192882,263.7,2.1,2.1,2.175844,
09/30/2019,8013.0,7179.0,7179.0,,0.0,645.0,189.0,121.0,68.0,-5230.0,5230.0,,,-2267.0,2267.0,1098.0,1169.0,516.0,-84.0,0.0,432.0,-36.0,396.0,0.0,0.0,0.0,396.0,0.0,396.0,0.0,-3.0,393.0,375.0,-18.0,259.2,1.52,1.52,1.446759,261.8,1.5,1.5,1.431245,
12/31/2019,8063.0,7250.0,7250.0,,0.0,628.0,185.0,113.0,72.0,-4640.0,4640.0,,,-2266.0,2266.0,1085.0,1181.0,1157.0,-83.0,0.0,1074.0,-201.0,873.0,0.0,0.0,0.0,873.0,0.0,873.0,0.0,-7.0,866.0,860.0,-6.0,256.8,3.37,3.37,3.34891,259.0,3.35,3.35,3.326834,
03/31/2020,7908.0,7229.0,7229.0,,0.0,513.0,166.0,108.0,58.0,-4789.0,4789.0,,,-2315.0,2315.0,1137.0,1178.0,804.0,-84.0,0.0,720.0,-120.0,600.0,0.0,0.0,0.0,600.0,0.0,600.0,0.0,-5.0,595.0,671.0,76.0,254.4,2.34,2.34,2.637579,255.9,2.33,2.33,2.626991,
06/30/2020,7401.0,6955.0,6955.0,,0.0,281.0,165.0,114.0,51.0,-5107.0,5107.0,,,-2294.0,2294.0,1121.0,1173.0,0.0,-85.0,0.0,-85.0,45.0,-40.0,0.0,0.0,0.0,-40.0,0.0,-40.0,0.0,-1.0,-41.0,-51.0,-10.0,251.6,-0.16,-0.16,-0.202703,251.6,-0.16,-0.16,-0.202703,
09/30/2020,8059.667,,,,,,,,,,,,,,,,,,,,1053.444,,887.4,,,,,,887.4,,,887.4,877.167,,,3.362,3.362,3.316,,3.362,3.362,3.316,
12/31/2020,8041.0,,,,,,,,,,,,,,,,,,,,910.0,,755.2,,,,,,755.2,,,755.2,762.417,,,2.918,2.918,2.991,,2.918,2.918,2.991,
