Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2015,631.0,310.0,246.0,-21.0,12.0,-33.0,96.0,23.0,-32.0,105.0,0.0,-378.0,-376.0,16.0,16.0,0.0,-392.0,-392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-702.0,-181.0,-101.0,0.0,0.0,-101.0,-420.0,0.0,-420.0,0.0,0.0,-449.0,12.0,71.0,
06/30/2015,842.0,433.0,248.0,17.0,23.0,-6.0,144.0,-23.0,-9.0,176.0,0.0,-474.0,-478.0,16.0,16.0,0.0,-494.0,-494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-3.0,-179.0,493.0,,494.0,-1.0,-317.0,28.0,-345.0,0.0,0.0,365.0,43.0,178.0,
09/30/2015,735.0,452.0,276.0,-36.0,21.0,-57.0,43.0,-48.0,-11.0,102.0,0.0,-855.0,-880.0,11.0,11.0,0.0,-891.0,-891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,-336.0,-177.0,100.0,,,,-259.0,,,0.0,0.0,-456.0,295.0,71.0,
12/31/2015,700.0,361.0,289.0,219.0,264.0,-45.0,-169.0,157.0,17.0,-343.0,0.0,-380.0,-588.0,20.0,20.0,0.0,-608.0,-608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,348.0,-176.0,591.0,,591.0,0.0,-67.0,11.0,-78.0,0.0,0.0,668.0,36.0,198.0,
03/31/2016,879.0,387.0,253.0,14.0,44.0,-30.0,225.0,-15.0,-44.0,284.0,0.0,-408.0,-386.0,12.0,12.0,0.0,-398.0,-398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,-983.0,-176.0,-600.0,0.0,0.0,-600.0,-207.0,0.0,-207.0,0.0,0.0,-512.0,2.0,70.0,
06/30/2016,553.0,405.0,258.0,39.0,57.0,-18.0,-149.0,-2.0,9.0,-156.0,0.0,-504.0,-506.0,28.0,28.0,0.0,-534.0,-534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,228.0,-174.0,594.0,0.0,594.0,0.0,-192.0,1.0,-193.0,0.0,0.0,277.0,249.0,190.0,
09/30/2016,880.0,460.0,259.0,-20.0,76.0,-96.0,181.0,25.0,5.0,151.0,0.0,-418.0,-325.0,47.0,47.0,0.0,-372.0,-372.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-93.0,-344.0,-173.0,0.0,,,,-171.0,32.0,-203.0,0.0,0.0,118.0,158.0,77.0,
12/31/2016,722.0,416.0,260.0,-2.0,50.0,-52.0,48.0,15.0,72.0,-39.0,0.0,-502.0,-540.0,43.0,43.0,0.0,-583.0,-583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-248.0,-172.0,100.0,,100.0,0.0,-176.0,24.0,-200.0,0.0,0.0,-28.0,184.0,206.0,
03/31/2017,846.0,433.0,260.0,11.0,56.0,-45.0,142.0,-53.0,-24.0,219.0,0.0,-404.0,-403.0,35.0,35.0,0.0,-438.0,-438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-443.0,-177.0,-100.0,0.0,0.0,-100.0,-166.0,34.0,-200.0,0.0,0.0,-1.0,12.0,70.0,
06/30/2017,730.0,497.0,265.0,13.0,58.0,-45.0,-45.0,41.0,-8.0,-78.0,0.0,-420.0,-420.0,25.0,25.0,0.0,-445.0,-445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-623.0,-177.0,-252.0,0.0,298.0,-550.0,-194.0,8.0,-202.0,0.0,0.0,-313.0,329.0,200.0,
09/30/2017,889.0,506.0,266.0,28.0,105.0,-77.0,89.0,-47.0,44.0,92.0,0.0,-350.0,-355.0,77.0,77.0,0.0,-432.0,-432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-457.0,-175.0,-5.0,,,,-277.0,33.0,-310.0,0.0,0.0,82.0,253.0,75.0,
12/31/2017,788.0,3968.0,268.0,-3320.0,-3078.0,-242.0,-128.0,18.0,23.0,-169.0,0.0,-307.0,-343.0,65.0,65.0,0.0,-408.0,-408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,-515.0,-174.0,-55.0,0.0,0.0,-55.0,-286.0,14.0,-300.0,0.0,0.0,-34.0,111.0,183.0,
03/31/2018,816.0,552.0,272.0,16.0,45.0,-29.0,-24.0,-26.0,-23.0,25.0,0.0,-371.0,-370.0,13.0,13.0,0.0,-383.0,-383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-63.0,-205.0,443.0,0.0,543.0,-100.0,-301.0,0.0,-301.0,0.0,0.0,382.0,7.0,69.0,
06/30/2018,1010.0,710.0,274.0,-21.0,44.0,-65.0,47.0,-66.0,-15.0,128.0,0.0,-415.0,-418.0,35.0,35.0,0.0,-453.0,-453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1237.0,-203.0,-650.0,0.0,0.0,-650.0,-384.0,15.0,-399.0,0.0,0.0,-642.0,119.0,177.0,
09/30/2018,1058.0,702.0,276.0,32.0,49.0,-17.0,48.0,-10.0,-7.0,65.0,0.0,-355.0,-445.0,45.0,45.0,0.0,-490.0,-490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,-316.0,-219.0,1480.0,0.0,1480.0,0.0,-1577.0,23.0,-1600.0,0.0,0.0,387.0,188.0,81.0,
12/31/2018,842.0,702.0,282.0,-193.0,35.0,-228.0,51.0,32.0,60.0,-41.0,0.0,-517.0,-514.0,111.0,111.0,0.0,-625.0,-625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-696.0,-217.0,0.0,0.0,0.0,0.0,-479.0,2.0,-481.0,0.0,0.0,-371.0,205.0,169.0,
03/31/2019,881.0,677.0,283.0,-4.0,57.0,-61.0,-75.0,-39.0,-21.0,-15.0,0.0,-350.0,-315.0,152.0,152.0,0.0,-467.0,-467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,-478.0,-230.0,250.0,0.0,250.0,0.0,-498.0,2.0,-500.0,0.0,0.0,53.0,9.0,112.0,
06/30/2019,1071.0,722.0,284.0,44.0,76.0,-32.0,21.0,9.0,-28.0,40.0,0.0,-502.0,-450.0,62.0,62.0,0.0,-512.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.0,-708.0,-228.0,54.0,0.0,804.0,-750.0,-534.0,16.0,-550.0,0.0,0.0,-139.0,206.0,159.0,
09/30/2019,1045.0,657.0,287.0,104.0,92.0,12.0,-3.0,64.0,-10.0,-57.0,0.0,-471.0,-447.0,68.0,68.0,0.0,-515.0,-515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,-394.0,-247.0,350.0,0.0,350.0,0.0,-497.0,3.0,-500.0,0.0,0.0,180.0,189.0,121.0,
12/31/2019,895.0,666.0,285.0,26.0,105.0,-79.0,-82.0,53.0,22.0,-157.0,0.0,-441.0,-430.0,95.0,95.0,0.0,-525.0,-525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-414.0,-244.0,350.0,0.0,788.0,-438.0,-543.0,6.0,-549.0,23.0,0.0,40.0,139.0,163.0,
03/31/2020,955.0,381.0,292.0,344.0,11.0,333.0,-62.0,32.0,-21.0,-73.0,0.0,-233.0,-208.0,158.0,158.0,0.0,-366.0,-366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-694.0,-242.0,0.0,0.0,0.0,0.0,-452.0,14.0,-466.0,0.0,0.0,28.0,16.0,121.0,
06/30/2020,803.0,392.0,282.0,-48.0,45.0,-93.0,177.0,66.0,8.0,103.0,0.0,-307.0,-269.0,100.0,100.0,0.0,-369.0,-369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.0,39.0,-240.0,470.0,0.0,784.0,-314.0,-191.0,12.0,-203.0,0.0,0.0,535.0,-15.0,166.0,
