Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2016,30404.0,30404.0,-19180.0,19180.0,11224.0,0.0,-9939.0,2126.0,1546.0,580.0,3880.0,3933.0,1285.0,-106.0,92.0,116.0,-24.0,,-15.0,14.0,1179.0,-307.0,857.0,0.0,0.0,0.0,857.0,0.0,857.0,0.0,0.0,857.0,857.0,0.0,473.0,1.81,1.81,1.81,483.0,1.78,1.78,1.78,
09/30/2016,32714.0,32714.0,-21260.0,21260.0,11454.0,0.0,-10879.0,2377.0,1738.0,639.0,4135.0,4367.0,575.0,-84.0,92.0,118.0,-26.0,,-10.0,-8.0,491.0,-229.0,252.0,0.0,0.0,0.0,252.0,0.0,252.0,0.0,0.0,252.0,252.0,0.0,474.0,0.53,0.53,0.53,485.0,0.52,0.52,0.52,
12/31/2016,43741.0,43741.0,-28959.0,28959.0,14782.0,0.0,-13527.0,3229.0,2513.0,716.0,4544.0,5754.0,1255.0,-89.0,104.0,133.0,-29.0,,-3.0,-15.0,1166.0,-414.0,749.0,0.0,0.0,0.0,749.0,0.0,749.0,0.0,0.0,749.0,754.2,5.2,478.0,1.566946,1.566946,1.577824,487.0,1.537988,1.537988,1.548665,
03/31/2017,35714.0,35714.0,-22440.0,22440.0,13274.0,0.0,-12269.0,2715.0,1920.0,795.0,4813.0,4741.0,1005.0,-52.0,100.0,139.0,-39.0,,0.0,-48.0,953.0,-229.0,724.0,0.0,0.0,0.0,724.0,0.0,724.0,0.0,0.0,724.0,724.0,0.0,477.0,1.52,1.52,1.52,490.0,1.48,1.48,1.48,
06/30/2017,37955.0,37955.0,-23451.0,23451.0,14504.0,0.0,-13876.0,3103.0,2229.0,874.0,5549.0,5224.0,628.0,38.0,99.0,143.0,-44.0,,-2.0,-137.0,666.0,-467.0,197.0,0.0,0.0,0.0,197.0,0.0,197.0,0.0,0.0,197.0,197.0,0.0,479.0,0.41,0.41,0.41,492.0,0.4,0.4,0.4,
09/30/2017,43744.0,43744.0,-27549.0,27549.0,16195.0,0.0,-15848.0,3439.0,2479.0,960.0,5944.0,6465.0,347.0,-31.0,174.0,228.0,-54.0,,-2.0,-143.0,316.0,-58.0,256.0,0.0,0.0,0.0,256.0,0.0,256.0,0.0,0.0,256.0,256.0,0.0,481.0,0.53,0.53,0.53,494.0,0.52,0.52,0.52,
12/31/2017,60453.0,60453.0,-38494.0,38494.0,21959.0,0.0,-19832.0,4484.0,3440.0,1044.0,6314.0,9034.0,2127.0,-255.0,273.0,339.0,-66.0,,0.0,-18.0,1872.0,-16.0,1856.0,0.0,0.0,0.0,1856.0,0.0,1856.0,0.0,0.0,1856.0,1856.0,0.0,483.0,3.85,3.85,3.85,496.0,3.75,3.75,3.75,
03/31/2018,51042.0,51042.0,-30735.0,30735.0,20307.0,0.0,-18380.0,3766.0,2699.0,1067.0,6759.0,7855.0,1927.0,-11.0,250.0,330.0,-80.0,,0.0,-239.0,1916.0,-287.0,1629.0,0.0,0.0,0.0,1629.0,0.0,1629.0,0.0,0.0,1629.0,1629.0,0.0,484.0,3.36,3.36,3.36,498.0,3.27,3.27,3.27,
06/30/2018,52886.0,52886.0,-30632.0,30632.0,22254.0,0.0,-19271.0,4012.0,2901.0,1111.0,7247.0,8012.0,2983.0,-378.0,249.0,343.0,-94.0,,3.0,129.0,2605.0,-74.0,2534.0,0.0,0.0,0.0,2534.0,0.0,2534.0,0.0,0.0,2534.0,1938.0,-596.0,486.0,5.21,5.21,3.987654,500.0,5.07,5.07,3.878,
09/30/2018,56576.0,56576.0,-33003.0,33003.0,23573.0,0.0,-19849.0,4344.0,3303.0,1041.0,7162.0,8343.0,3724.0,-334.0,241.0,358.0,-117.0,,1.0,93.0,3390.0,-508.0,2883.0,0.0,0.0,0.0,2883.0,0.0,2883.0,0.0,0.0,2883.0,2883.0,0.0,488.0,5.91,5.91,5.91,501.0,5.75,5.75,5.75,
12/31/2018,72383.0,72383.0,-44786.0,44786.0,27597.0,0.0,-23811.0,6028.0,4911.0,1117.0,7669.0,10114.0,3786.0,-436.0,237.0,387.0,-150.0,,4.0,199.0,3350.0,-327.0,3027.0,0.0,0.0,0.0,3027.0,0.0,3027.0,0.0,0.0,3027.0,3027.0,0.0,490.0,6.18,6.18,6.18,501.0,6.04,6.04,6.04,
03/31/2019,59700.0,59700.0,-33920.0,33920.0,25780.0,0.0,-21360.0,4837.0,3664.0,1173.0,7927.0,8596.0,4420.0,-19.0,183.0,366.0,-183.0,,-4.0,-164.0,4401.0,-836.0,3561.0,0.0,0.0,0.0,3561.0,0.0,3561.0,0.0,0.0,3561.0,3561.0,0.0,491.0,7.24,7.24,7.24,502.0,7.09,7.09,7.09,
06/30/2019,63404.0,63404.0,-36337.0,36337.0,27067.0,0.0,-23983.0,5561.0,4291.0,1270.0,9065.0,9357.0,3084.0,-195.0,168.0,383.0,-215.0,,-7.0,27.0,2889.0,-257.0,2625.0,0.0,0.0,0.0,2625.0,0.0,2625.0,0.0,0.0,2625.0,2625.0,0.0,493.0,5.32,5.32,5.32,503.0,5.22,5.22,5.22,
09/30/2019,69981.0,69981.0,-41302.0,41302.0,28679.0,0.0,-25522.0,6100.0,4752.0,1348.0,9200.0,10222.0,3157.0,-525.0,172.0,396.0,-224.0,,-4.0,353.0,2632.0,-494.0,2134.0,0.0,0.0,0.0,2134.0,0.0,2134.0,0.0,0.0,2134.0,2134.0,0.0,495.0,4.31,4.31,4.31,504.0,4.23,4.23,4.23,
12/31/2019,87437.0,87437.0,-53977.0,53977.0,33460.0,0.0,-29581.0,7584.0,6172.0,1412.0,9740.0,12257.0,3879.0,174.0,244.0,455.0,-211.0,,1.0,-418.0,4053.0,-786.0,3268.0,0.0,0.0,0.0,3268.0,0.0,3268.0,0.0,0.0,3268.0,3268.0,0.0,496.0,6.58,6.58,6.58,505.0,6.47,6.47,6.47,
03/31/2020,75452.0,75452.0,-44257.0,44257.0,31195.0,0.0,-27206.0,6280.0,4828.0,1452.0,9325.0,11601.0,3989.0,-606.0,200.0,402.0,-202.0,,-104.0,406.0,3383.0,-744.0,2535.0,0.0,0.0,0.0,2535.0,0.0,2535.0,0.0,0.0,2535.0,2535.0,0.0,498.0,5.09,5.09,5.09,506.0,5.01,5.01,5.01,
06/30/2020,88912.0,88912.0,-52660.0,52660.0,36252.0,0.0,-30409.0,5925.0,4345.0,1580.0,10388.0,14096.0,5843.0,378.0,268.0,403.0,-135.0,,6.0,-646.0,6221.0,-984.0,5243.0,0.0,0.0,0.0,5243.0,0.0,5243.0,0.0,0.0,5243.0,5243.0,0.0,500.0,10.5,10.5,10.5,509.0,10.3,10.3,10.3,
09/30/2020,91914.333,,,,37195.89227844,,,,,,,,4528.588,,,,,,,,4649.556,,3755.697,,,,,,3755.697,,,3755.697,5547.889,,,7.26,7.26,11.136,,7.26,7.26,11.136,
12/31/2020,111159.821,,,,42672.03208548,,,,,,,,5728.294,,,,,,,,5564.846,,4505.563,,,,,,4505.563,,,4505.563,6581.333,,,8.91,8.91,13.022,,8.91,8.91,13.022,
