Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/2018,52.922219,53.685216,52.883063,,11.117283,10.880251,5.332369,3.69,3.69,3.69,3.63,3.63,3.63,0.0,6.588196,6.442271,49.494977,83.432745,83.432745,
06/30/2018,53.210627,53.776,53.064,,12.701455,12.421453,6.111733,4.48,4.48,4.48,4.42,4.42,4.42,0.0,-0.019297,-0.153739,50.969161,87.532383,87.532383,
09/30/2018,53.250255,53.919,53.235,,13.588485,13.211083,7.075665,5.16,5.16,5.16,5.1,5.1,5.1,0.0,6.697173,6.436686,71.720614,92.47597,92.47597,
12/31/2018,52.586498,53.684512,53.125046,,13.73371,13.198426,7.151636,5.01,5.01,5.01,4.96,4.96,4.96,0.0,4.32297,4.000204,67.917415,97.291305,97.291305,
03/31/2019,52.322105,53.109173,52.58695,,15.809816,15.084769,7.588328,5.49,5.49,5.491345,5.44,5.44,5.440774,0.0,6.479744,6.37508,135.06496,102.113113,98.420237,
06/30/2019,51.561719,52.336178,51.954761,,17.698417,16.61355,8.770804,6.12,6.12,6.123272,6.08,6.08,6.082793,0.0,2.113781,1.8611,174.953923,107.716405,103.973686,
09/30/2019,51.555831,51.85847,51.544807,,17.031803,15.804754,7.504015,5.19,5.19,5.188246,5.15,5.15,5.152818,0.0,5.028111,4.732465,134.73153,114.258269,110.570791,
12/31/2019,51.655607,51.95925,51.587074,,17.486532,16.419074,7.15057,5.1,5.1,5.172475,5.06,5.06,5.136538,0.0,8.808117,8.195406,131.288419,118.673835,115.049059,
03/31/2020,51.490342,51.944091,51.565499,,16.858869,16.019839,3.549001,2.56,2.56,2.56,2.55,2.55,2.55,0.0,3.260416,2.77389,185.694008,130.016829,126.40654,
06/30/2020,51.740714,51.795,51.581,,17.300382,17.094957,6.507396,4.44,4.44,4.44,4.42,4.42,4.42,0.0,11.193133,10.686629,274.486085,134.888649,131.321845,
09/30/2020,,,,,,,,3.957,3.957,3.986,3.957,3.957,3.986,0.0,3.71,,,140.619,,
12/31/2020,,,,,,,,3.548,3.548,3.502,3.548,3.548,3.502,0.0,3.65,,,143.951,,
