Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",General & Administrative,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2012,4355.0,4355.0,-3388.0,3388.0,967.0,0.0,-64.0,64.0,64.0,0.0,903.0,-2186.0,308.0,396.0,-88.0,7.0,25.0,1871.0,-1283.0,-172.0,-1430.0,-28.0,-28.0,0.0,-1402.0,-166.0,-1568.0,,0.0,-1568.0,277.07,1873.07,747.0,-2.1,-2.12,0.37091,747.0,-2.1,-2.12,0.37091,
12/31/2012,3645.0,3645.0,-2836.0,2836.0,809.0,0.0,-49.0,49.0,49.0,0.0,760.0,-253.0,257.0,342.0,-85.0,60.0,-13.0,-64.0,507.0,-166.0,328.0,5.0,5.0,0.0,323.0,-148.0,175.0,,0.0,175.0,232.65,52.65,743.0,0.235532,0.242261,0.313122,743.0,0.235532,0.242261,0.313122,
03/31/2013,4150.0,4150.0,-3401.0,3401.0,749.0,0.0,-54.0,54.0,54.0,0.0,695.0,-385.0,305.0,370.0,-65.0,30.0,4.0,50.0,310.0,-83.0,231.0,32.0,32.0,0.0,199.0,-117.0,82.0,0.0,0.0,82.0,169.09,55.09,745.0,0.11,0.15,0.226966,749.0,0.11,0.15,0.223551,
06/30/2013,3945.0,3945.0,-3044.0,3044.0,901.0,0.0,-53.0,53.0,53.0,0.0,848.0,-441.0,274.0,337.0,-63.0,18.0,2.0,149.0,407.0,-76.0,333.0,0.0,0.0,0.0,333.0,-166.0,167.0,,0.0,167.0,241.35,74.35,747.0,0.22,0.22,0.323092,751.0,0.22,0.22,0.319001,
09/30/2013,3996.0,3996.0,-3069.0,3069.0,927.0,0.0,-53.0,53.0,53.0,0.0,874.0,-424.0,273.0,358.0,-85.0,-32.0,15.0,198.0,450.0,-126.0,339.0,116.0,116.0,0.0,223.0,-152.0,71.0,,0.0,71.0,241.6,54.6,742.0,0.09,0.23,0.325606,747.0,0.09,0.23,0.303092,
12/31/2013,3800.0,3800.0,-3130.0,3130.0,670.0,0.0,-60.0,60.0,60.0,0.0,610.0,-729.0,355.0,417.0,-62.0,6.0,4.0,368.0,-119.0,-58.0,-173.0,31.0,31.0,0.0,-204.0,-2.0,-206.0,,0.0,-206.0,200.985714,375.985714,735.714286,-0.28,-0.23,0.273184,735.714286,-0.28,-0.23,0.273184,
03/31/2014,4262.0,4262.0,-3468.0,3468.0,794.0,0.0,-51.0,51.0,51.0,0.0,743.0,-625.0,310.0,373.0,-63.0,19.0,25.0,296.0,118.0,-54.0,89.0,23.0,23.0,0.0,66.0,-124.0,-58.0,0.0,0.0,-58.0,171.66,206.66,724.0,-0.08,-0.05,0.237099,724.0,-0.08,-0.05,0.235442,
06/30/2014,4311.0,4311.0,-3492.0,3492.0,819.0,0.0,-52.0,52.0,52.0,0.0,767.0,-349.0,250.0,323.0,-73.0,-7.0,20.0,106.0,418.0,-157.0,281.0,6.0,6.0,0.0,275.0,-142.0,133.0,,0.0,133.0,193.34,54.34,725.0,0.18,0.2,0.266676,728.0,0.18,0.2,0.266676,
09/30/2014,4441.0,4441.0,-3674.0,3674.0,767.0,0.0,-45.0,45.0,45.0,0.0,722.0,-116.0,321.0,390.0,-69.0,79.0,-6.0,-278.0,606.0,-92.0,508.0,0.0,0.0,0.0,508.0,-20.0,488.0,,0.0,488.0,306.25,-181.75,721.0,0.68,0.68,0.424757,740.0,0.67,0.67,0.424392,
12/31/2014,4132.0,4132.0,-3424.0,3424.0,708.0,0.0,-39.0,39.0,39.0,0.0,669.0,-235.0,225.0,385.0,-160.0,-102.0,-20.0,112.0,434.0,-116.0,298.0,0.0,0.0,0.0,298.0,-92.0,206.0,0.0,0.0,206.0,218.965517,12.965517,710.344828,0.29,0.29,0.308252,710.344828,0.29,0.29,0.308252,
03/31/2015,3984.0,3984.0,-3263.0,3263.0,721.0,0.0,-55.0,55.0,55.0,0.0,666.0,-331.0,273.0,363.0,-90.0,23.0,15.0,35.0,335.0,-96.0,254.0,0.0,0.0,0.0,254.0,-112.0,142.0,,0.0,142.0,169.12,27.12,704.0,0.2,0.2,0.240227,706.0,0.2,0.2,0.238414,
06/30/2015,3656.0,3656.0,-2901.0,2901.0,755.0,0.0,-50.0,50.0,50.0,0.0,705.0,-309.0,171.0,287.0,-116.0,-13.0,1.0,151.0,396.0,-123.0,274.0,10.0,10.0,0.0,264.0,-195.0,69.0,,0.0,69.0,182.8,103.8,693.0,0.1,0.11,0.263781,695.0,0.1,0.11,0.259353,
09/30/2015,3522.0,3522.0,-2857.0,2857.0,665.0,0.0,-45.0,45.0,45.0,0.0,620.0,-460.0,239.0,365.0,-126.0,-12.0,81.0,233.0,160.0,-43.0,198.0,-5.0,-5.0,0.0,203.0,-23.0,180.0,,0.0,180.0,260.8,85.8,679.0,0.27,0.26,0.384094,682.0,0.26,0.26,0.384094,
12/31/2015,3219.0,3219.0,-2502.0,2502.0,717.0,0.0,-46.0,46.0,46.0,0.0,671.0,-420.0,210.0,349.0,-139.0,-103.0,9.0,313.0,251.0,-206.0,54.0,13.0,13.0,0.0,41.0,-126.0,-85.0,0.0,0.0,-85.0,165.05,237.05,653.8462,-0.13,-0.11,0.252429,653.8462,-0.13,-0.11,0.252429,
03/31/2016,3271.0,3271.0,-2762.0,2762.0,509.0,0.0,-48.0,48.0,48.0,0.0,461.0,-288.0,225.0,342.0,-117.0,-40.0,6.0,103.0,173.0,-96.0,83.0,9.0,9.0,0.0,74.0,52.0,126.0,,0.0,126.0,101.85,-33.15,661.0,0.19,0.2,0.154085,663.0,0.19,0.2,0.15,
06/30/2016,3229.0,3229.0,-2655.0,2655.0,574.0,0.0,-47.0,47.0,47.0,0.0,527.0,-549.0,252.0,390.0,-138.0,36.0,7.0,261.0,-22.0,7.0,-8.0,379.0,379.0,0.0,-387.0,-95.0,-482.0,,0.0,-482.0,116.98,219.98,659.0,-0.73,-0.16,0.177511,659.0,-0.73,-0.16,0.173809,
09/30/2016,3542.0,3542.0,-2854.0,2854.0,688.0,0.0,-40.0,40.0,40.0,0.0,648.0,-354.0,244.0,354.0,-110.0,20.0,11.0,90.0,294.0,-75.0,230.0,1.0,1.0,0.0,229.0,-54.0,175.0,,0.0,175.0,218.25,42.25,659.0,0.26,0.26,0.331184,662.0,0.26,0.26,0.323822,
12/31/2016,2660.0,2660.0,-2028.0,2028.0,632.0,0.0,-59.0,59.0,59.0,0.0,573.0,-875.0,219.0,283.0,-64.0,-1.0,11.0,657.0,-302.0,155.0,-136.0,557.0,557.0,0.0,-693.0,-256.0,-949.0,0.0,0.0,-949.0,16.2,408.2,656.9767,-1.44,-0.35,0.268198,656.9767,-1.44,-0.35,0.268198,
03/31/2017,2581.0,2581.0,-2024.0,2024.0,557.0,0.0,-54.0,54.0,54.0,0.0,503.0,-346.0,224.0,287.0,-63.0,20.0,7.0,102.0,157.0,-67.0,97.0,-1.0,-1.0,0.0,98.0,-122.0,-24.0,,0.0,-24.0,59.49,84.49,659.0,-0.04,-0.04,0.091791,659.0,-0.04,-0.04,0.088209,
06/30/2017,2613.0,2613.0,-1990.0,1990.0,623.0,0.0,-49.0,49.0,49.0,0.0,574.0,-348.0,217.0,276.0,-59.0,-12.0,2.0,143.0,226.0,-86.0,142.0,-8.0,-8.0,0.0,150.0,-97.0,53.0,,0.0,53.0,181.52,136.52,660.0,0.08,0.08,0.287152,662.0,0.08,0.08,0.286224,
09/30/2017,2693.0,2693.0,-2053.0,2053.0,640.0,0.0,-52.0,52.0,52.0,0.0,588.0,-284.0,234.0,297.0,-63.0,-22.0,24.0,72.0,304.0,-93.0,235.0,-26.0,-26.0,0.0,261.0,-109.0,152.0,,0.0,152.0,157.2,31.2,660.0,0.23,0.23,0.27,663.0,0.23,0.23,0.27,
12/31/2017,2643.0,2643.0,-1998.0,1998.0,645.0,0.0,-60.0,60.0,60.0,0.0,585.0,-501.0,251.0,310.0,-59.0,-28.0,38.0,278.0,84.0,-744.0,-622.0,664.0,664.0,0.0,-1286.0,-56.0,-1342.0,0.0,0.0,-1342.0,477.65,1155.65,653.8462,-2.03,-1.03,0.722876,653.8462,-2.03,-1.03,0.722876,
03/31/2018,2740.0,2740.0,-2084.0,2084.0,656.0,0.0,-56.0,56.0,56.0,0.0,600.0,398.0,205.0,281.0,-76.0,19.0,11.0,-622.0,998.0,-231.0,778.0,1.0,1.0,0.0,777.0,-93.0,684.0,,0.0,684.0,94.58,-590.42,661.0,1.04,1.036309,0.143086,663.0,1.03,1.031508,0.14098,
06/30/2018,2537.0,2537.0,-1937.0,1937.0,600.0,0.0,-35.0,35.0,35.0,0.0,565.0,-223.0,187.0,263.0,-76.0,30.0,14.0,6.0,342.0,-132.0,224.0,-192.0,-192.0,0.0,416.0,-126.0,290.0,,0.0,290.0,112.0,14.0,661.0,0.44,0.15,0.166415,664.0,0.44,0.15,0.166415,
09/30/2018,2837.0,2837.0,-2166.0,2166.0,671.0,0.0,-43.0,43.0,43.0,0.0,628.0,-296.0,176.0,255.0,-79.0,-5.0,6.0,125.0,332.0,-146.0,192.0,1.0,1.0,0.0,191.0,-90.0,101.0,,0.0,101.0,213.21,111.21,662.0,0.15,0.15,0.322069,665.0,0.15,0.15,0.317233,
12/31/2018,2622.0,2622.0,-1976.0,1976.0,646.0,0.0,-58.0,58.0,58.0,0.0,588.0,-242.0,178.0,257.0,-79.0,28.0,8.0,36.0,346.0,-199.0,155.0,-26.0,-26.0,0.0,181.0,-53.0,128.0,0.0,0.0,128.0,157.95,55.95,665.0,0.19,0.15,0.237519,665.0,0.19,0.15,0.234135,
03/31/2019,2650.0,2650.0,-2064.0,2064.0,586.0,0.0,-46.0,46.0,46.0,0.0,540.0,-186.0,186.0,265.0,-79.0,4.0,-6.0,-4.0,354.0,-115.0,233.0,0.0,0.0,0.0,233.0,-79.0,154.0,0.0,0.0,154.0,181.53,27.53,663.0,0.23,0.23,0.273801,667.0,0.23,0.23,0.271274,
06/30/2019,2483.0,2483.0,-1981.0,1981.0,502.0,0.0,-49.0,49.0,49.0,0.0,453.0,-335.0,191.0,273.0,-82.0,-22.0,5.0,166.0,118.0,-57.0,66.0,-1.0,-1.0,0.0,67.0,-50.0,17.0,,0.0,17.0,170.11,154.11,664.0,0.02,0.02,0.25619,667.0,0.02,0.02,0.251049,
09/30/2019,2625.0,2625.0,-1924.0,1924.0,701.0,0.0,-41.0,41.0,41.0,0.0,660.0,-236.0,169.0,250.0,-81.0,87.0,4.0,-20.0,424.0,-130.0,298.0,0.0,0.0,0.0,298.0,-88.0,210.0,,0.0,210.0,304.95,94.95,664.0,0.32,0.32,0.459262,667.0,0.32,0.32,0.459262,
12/31/2019,2431.0,2431.0,-1871.0,1871.0,560.0,0.0,-60.0,60.0,60.0,0.0,500.0,-395.0,186.0,262.0,-76.0,-2.0,-175.0,211.0,105.0,-50.0,-120.0,0.0,0.0,0.0,-120.0,42.0,-78.0,0.0,0.0,-78.0,292.79,370.79,664.0,-0.12,-0.12,0.440949,664.0,-0.12,-0.12,0.438419,
03/31/2020,2338.0,2338.0,-1831.0,1831.0,507.0,0.0,-38.0,38.0,38.0,0.0,469.0,-149.0,163.0,233.0,-70.0,-24.0,-2.0,10.0,320.0,-89.0,229.0,0.0,0.0,0.0,229.0,-85.0,144.0,,0.0,144.0,152.82,8.82,664.0,0.22,0.22,0.230151,668.0,0.22,0.22,0.230151,
06/30/2020,2217.0,2217.0,-1693.0,1693.0,524.0,0.0,-40.0,40.0,40.0,0.0,484.0,-379.0,154.0,218.0,-64.0,6.0,8.0,219.0,105.0,-113.0,0.0,-3.0,-3.0,0.0,3.0,-86.0,-83.0,,0.0,-83.0,170.58,256.58,665.0,-0.12,-0.13,0.256511,665.0,-0.12,-0.13,0.255835,
09/30/2020,2731.0,,,,,,,,,,,,,,,,,,622.0,,326.0,,,,,,326.0,,,326.0,319.333,,,0.467,0.467,0.47,,0.467,0.467,0.47,
12/31/2020,2729.0,,,,,,,,,,,,,,,,,,532.0,,236.0,,,,,,236.0,,,236.0,247.5,,,0.225,0.225,0.38,,0.225,0.225,0.38,
