Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Enterprise Value,EV/Total Revenues,EV/EBITDA,Source: Bloomberg
09/30/2013,9.359713,,,,2.144686,2.346822,2.111811,6.815384,8.896322,10856.4,,159613.4,30.071253,,
12/31/2013,12.514119,,,,9.566257,9.620219,3.00727,11.425292,9.389371,11110.92961,1.234335,8932.73661,2.302485,,
03/31/2014,16.399241,,,,2.054606,2.242362,4.346821,28.796534,8.746263,10330.56,,154961.56,62.820488,,
06/30/2014,17.101017,5.650347,5.650347,5.650347,2.995577,3.006444,4.50702,,8.31,3514.602132,0.395334,2555.426132,3.222447,5.653197,
09/30/2014,14.84951,6.066177,6.429774,5.127651,2.888782,2.897411,4.215313,,8.56,3620.88,0.394731,2615.502,3.018885,5.128717,
12/31/2014,21.099143,5.946952,6.60434,5.053011,3.411055,3.419774,5.195141,,10.19,4314.841861,0.409356,2520.061861,3.030458,5.550332,
03/31/2015,19.548612,4.857045,7.804035,4.413293,3.033005,3.039676,4.671627,,9.28,3945.675884,0.376936,3635.053884,4.321765,7.838138,
06/30/2015,17.799338,8.575493,9.151622,6.345137,3.008549,3.01391,4.381074,,9.87,4203.463522,0.406501,3489.600522,3.651378,6.348699,
09/30/2015,16.630671,5.579525,7.674001,4.508509,2.201444,2.204699,3.454736,,7.4,3153.202419,0.297167,3740.097417,4.108683,7.677428,
12/31/2015,10.963935,7.084144,7.604063,3.37586,1.815095,,2.737538,,6.52,2779.497151,0.241954,2007.554151,1.980401,3.377998,
03/31/2016,10.105857,3.071229,5.435517,2.558493,1.736249,1.737883,2.530719,,6.36,2741.406698,0.237488,3452.939698,3.223477,5.483215,
06/30/2016,11.298072,5.558401,6.015841,4.921771,1.621118,,2.501711,,6.18,2645.520748,0.222311,3205.634748,3.040277,5.526328,
09/30/2016,13.049494,6.269676,6.617295,5.473112,1.887994,,2.822063,,7.47,3199.159913,0.247205,4236.930913,3.745906,6.619512,
12/31/2016,20.673405,7.622731,9.32936,6.291653,2.652258,2.652258,4.114459,,11.02,4726.478,0.351786,5540.664,4.834524,8.790742,
03/31/2017,20.091858,9.367644,10.833258,8.738918,2.788544,2.788544,4.28132,,12.1,5215.569347,0.390332,7540.340347,6.224541,10.867048,
06/30/2017,17.988847,10.397155,11.338429,9.21829,2.561171,2.561171,3.830314,,11.5,4962.806244,0.359759,6916.869244,5.364251,9.22157,
09/30/2017,16.665746,8.840933,9.399926,8.41034,2.450132,2.450132,3.613142,,11.47,4953.774446,0.329504,7144.672446,5.229308,8.980604,
12/31/2017,16.975659,8.689973,9.159752,8.095726,2.355472,2.355472,3.348181,,11.3,4885.851625,0.315107,7026.782625,4.827854,8.44347,
03/31/2018,15.325786,8.409681,8.769,8.084308,2.207675,2.207675,3.085279,,11.21,4878.592,0.295697,7587.288,4.83028,8.442891,
06/30/2018,13.876063,8.600598,8.859653,7.681358,2.140819,2.140819,2.93328,,11.45,4985.33,0.297703,7558.66,4.468587,7.683439,
09/30/2018,12.466556,7.749586,8.144689,7.546017,1.990733,1.990733,2.796587,,11.15,4858.055,0.271805,7951.222,4.593119,8.148338,
12/31/2018,7.724269,7.584525,8.171459,5.119264,1.407306,1.407306,1.919566,,8.31,3620.513165,0.191125,5745.711165,3.05062,5.119412,
03/31/2019,8.654213,5.913646,6.330757,5.204662,1.618519,1.618519,2.139941,,9.91,4285.084,0.217915,7005.233,3.476049,5.693252,
06/30/2019,8.070985,5.674787,5.895558,4.135279,1.53727,1.53727,1.970414,,9.72,4146.503303,0.195792,5410.752303,2.530103,4.093553,
09/30/2019,6.991013,3.867447,4.225878,3.486794,1.33865,1.33865,1.628355,,8.825,3725.640772,0.164642,5173.720772,2.216451,3.478218,
12/31/2019,6.982791,3.424897,3.569006,2.160395,1.288514,1.288514,1.5994,,8.91,3751.941873,0.154503,3231.331873,1.357726,2.154007,
03/31/2020,4.166292,2.351605,3.108774,0.476508,1.567428,1.567428,1.132991,25.738863,7.19,2696.889622,0.110322,511.996622,0.192163,0.285777,
06/30/2020,5.858919,0.408298,1.716624,0.176937,1.631441,1.631441,1.109897,,7.03,2637.907583,0.111813,2498.713583,0.96667,1.717297,
09/13/2020,6.20895406979459,,,,1.72890945160484,1.72890945160484,1.17620699825958,,7.45,2795.50661315,0.118493239761549,2656.31261315,1.02763955960227,1.82561053035442,
09/30/2020,5.50628233555063,,,,1.70363594786188,,1.72526696672844,,,,,,1.63936216391939,,
12/31/2020,5.48197203826343,,,,1.61081081081081,,1.71083659730722,,,,,,1.62565031404529,,
