Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2005,444.207,65.808,65.179,0.629,48.556,48.556,,8.12,,,,,40.475,,,,162.959,57.873,,,,,223.375,190.085,119.476,70.609,,33.29,281.248,,12.405,12.405,,,,0.0,,,,,,181.331,,,181.331,193.736,0.0,,,,,75.269,,,,,,75.269,75.269,269.005,,78.398,,,-1.084,131.291,-33.403,175.202,,175.202,444.207,
09/30/2005,454.898,79.489,79.489,0.0,48.954,48.954,,7.358,7.358,,,,39.748,,,,175.549,57.928,,,9.866,,211.555,189.893,121.054,68.839,,21.662,279.349,,14.901,14.901,,,,0.0,0.0,0.0,0.0,,,186.501,,,186.501,201.402,0.0,0.0,0.0,0.0,,74.813,,,,,,74.813,74.813,276.215,0.0,84.517,,,-1.62,128.16,-32.374,178.683,0.0,178.683,454.898,
12/31/2005,439.636993,43.064999,43.064999,0.0,47.705002,47.705002,,9.082,9.082,0.0,0.0,0.0,37.832001,,,,137.684006,65.931999,134.733002,-68.801003,9.368,,226.653,205.584,133.742996,71.841003,,21.069,301.952999,,17.204,17.204,,,,0.825,0.0,0.825,0.825,,,172.855994,,,172.855994,190.884995,0.56,0.0,0.56,0.56,,71.240997,,,,,,71.240997,71.800997,262.685992,0.0,84.542999,,,-2.068,123.621002,-29.145005,176.950996,0.0,176.950996,439.636988,
03/31/2006,447.324005,53.229,53.229,0.0,45.314999,45.314999,,8.899,8.899,0.0,0.0,0.0,33.18,,,,140.623001,68.314003,,,8.669,,229.718002,207.201004,133.697006,73.503998,,22.516998,306.701005,,18.146,18.146,,,,0.797,0.0,0.797,0.797,,,174.165994,,,174.165994,193.108994,0.44,0.0,0.44,0.44,,69.620003,,,,,,69.620003,70.060003,263.168996,0.0,79.585999,,,-2.103,130.018005,-23.346005,184.154999,0.0,184.154999,447.323995,
06/30/2006,443.222,37.221,37.221,0.0,56.617,56.617,,8.545,,,,,34.006,,,,136.389,70.908,,,10.17,,225.755,205.063,134.006,71.057,,20.692,306.833,,14.74,14.74,,,,0.705,0.0,0.705,0.705,,,177.765,,,177.765,193.21,0.287,0.0,0.287,0.287,,61.684,,,,,,61.684,61.971,255.181,0.0,80.296,,,-2.771,132.871,-22.355,188.041,0.0,188.041,443.222,
09/30/2006,454.185,53.787,53.787,0.0,57.817,57.817,,8.398,8.398,0.0,0.0,0.0,30.028,,,,150.03,72.09,,,9.111,,222.954,201.556,134.017,67.539,,21.398,304.155,,14.092,14.092,,,,0.623,0.0,0.623,0.623,,,180.15,,,180.15,194.865,0.197,0.0,0.197,0.197,,60.244,,,,,,60.244,60.441,255.306,0.0,81.098,,,-2.898,143.336,-22.657,198.879,0.0,198.879,454.185,
12/31/2006,453.175,63.344,63.344,0.0,52.693,52.693,,8.401,8.401,0.0,0.0,0.0,26.635,,,,151.073,72.141,150.009,-77.868,8.796,,221.165,192.922,125.161,67.761,,28.243,302.102,,16.309,16.309,,,,0.498,0.0,0.498,0.498,,,168.399,,,168.399,185.206,0.124,0.0,0.124,0.124,,56.386,,,,,,56.386,56.51,241.716,0.0,117.921,,,-2.898,115.669,-19.233,211.459,0.0,211.459,453.175,
03/31/2007,448.184,54.994,54.994,0.0,50.711,50.711,,8.691,,0.0,0.0,,29.574,,,,143.97,76.85,,,8.519,,218.845,200.375,125.23,75.145,,18.47,304.214,,16.965,16.965,,,,1.183,0.0,1.183,1.183,,,165.487,,,165.487,183.635,0.939,0.0,0.939,0.939,,58.745,,,,,,58.745,59.684,243.319,0.0,83.729,,,-3.439,143.592,-19.017,204.865,0.0,204.865,448.184,
06/30/2007,463.374,57.044,57.044,0.0,62.118,62.118,,8.74,8.74,0.0,0.0,0.0,28.149,,,,156.051,77.634,,,8.908,,220.781,202.022,125.974,76.048,,18.759,307.323,,24.712,24.712,,,,1.27,0.0,1.27,1.27,,,168.006,,,168.006,193.988,1.013,0.0,1.013,1.013,,60.063,,,,,,60.063,61.076,255.064,0.0,84.549,,,-4.103,145.42,-17.556,208.31,0.0,208.31,463.374,
09/30/2007,483.412,81.821,81.821,0.0,61.43,61.43,,8.244,8.244,0.0,0.0,0.0,25.351,,,,176.846,77.633,,,8.921,,220.012,201.385,126.577,74.808,,18.627,306.566,,22.589,22.589,,,,1.24,0.0,1.24,1.24,,,172.628,,,172.628,196.457,0.881,0.0,0.881,0.881,,61.412,,,,,,61.412,62.293,258.75,0.0,81.728,,,0.0,159.15,-16.216,224.662,0.0,224.662,483.412,
12/31/2007,475.228,71.28,71.28,0.0,54.457,54.457,,8.846,,,,,25.657,,,,160.24,77.37,167.746,-90.376,8.409,,229.209,189.74,126.684,63.056,,39.469,314.988,,19.14,19.14,,,,1.186,0.0,1.186,1.186,,,167.375,,,167.375,187.701,0.601,0.0,0.601,0.601,,53.373,,,,,,53.373,53.974,241.675,0.0,115.82,,,0.0,121.783,-4.05,233.553,0.0,233.553,475.228,
03/31/2008,474.733,71.365,71.365,,53.908,53.908,,8.715,,,,,27.016,,,,161.004,76.823,,,8.918,,227.988,196.315,126.296,70.019,,31.673,313.729,,18.562,18.562,,,,0.798,0.0,0.798,0.798,,,165.089,,,165.089,184.449,0.757,0.0,0.757,0.757,,52.979,,,,,,52.979,53.736,238.185,0.0,116.035,,,0.0,125.527,-5.014,236.548,0.0,236.548,474.733,
06/30/2008,588.807983,15.272,15.272,0.0,67.601997,67.601997,,10.26,10.26,0.0,0.0,0.0,35.306999,,,,128.440994,78.805,,,9.998,,371.563995,339.192993,183.082993,156.110001,,32.371002,460.366996,,36.444,36.444,,,,54.821999,53.999999,0.822,0.822,,,190.793999,,,190.793999,282.059998,0.46,0.0,0.46,0.46,,56.812,,,,,,56.812,57.272,339.331998,0.0,116.667,,,0.0,138.052002,-5.242996,249.476006,0.0,249.476006,588.808003,
09/30/2008,577.301025,16.334,16.334,0.0,68.031998,68.031998,,11.117,11.117,0.0,0.0,0.0,28.360001,,,,123.843002,77.962997,,,9.009,,366.485992,333.313995,182.834,150.479996,,33.171997,453.45799,,20.037001,20.037001,,,,42.160999,41.499999,0.661,0.661,,,197.287992,,,197.287992,259.485992,0.36,0.0,0.36,0.36,,54.394001,,,,,,54.394001,54.754001,314.239993,0.0,117.841003,,,0.0,150.740005,-5.520004,263.061005,0.0,263.061005,577.300998,
12/31/2008,572.517,13.716,13.716,0.0,56.884,56.884,,10.893,10.893,0.0,0.0,0.0,35.345,,,,116.838,78.625,177.739,-99.114,11.124,,365.93,342.077,187.266,154.811,,23.853,455.679,,18.782,18.782,,,,65.45,65.0,0.45,0.45,,,188.595,,,188.595,272.827,0.171,0.0,0.171,0.171,,71.086,,,,,,71.086,71.257,344.084,0.0,118.128,,,0.0,145.063,-34.758,228.433,0.0,228.433,572.517,
03/31/2009,566.916,14.957,14.957,0.0,58.783,58.783,0.0,11.555,,,,,32.665,,17.514,12.773,117.96,78.325,,,8.946,8.946,361.685,337.775,188.101,149.674,,6.396,448.956,,83.599,18.712,,,64.887,62.356,62.0,0.356,0.356,,,119.346,,,28.561,265.301,0.12,0.0,0.12,0.12,,73.3,73.3,,,,,0.0,73.42,338.721,0.0,117.989,99.882,18.107,0.0,145.282,-35.076,228.195,0.0,228.195,566.916,
06/30/2009,578.642,22.575,22.575,0.0,68.123,68.123,0.0,11.196,,,,,30.121,,17.032,11.376,132.015,77.183,,,10.17,10.17,359.274,335.128,188.83,146.298,,7.114,446.627,,93.874,19.245,,,74.629,55.314,55.0,0.314,0.314,,,118.573,,,23.218,267.761,0.085,0.0,0.085,0.085,,73.426,53.314,20.112,,,,0.0,73.511,341.272,0.0,118.538,99.168,19.37,0.0,152.659,-33.827,237.37,0.0,237.37,578.642,
09/30/2009,585.527,26.221,26.221,0.0,70.75,70.75,0.0,10.341,,,,,34.109,,16.669,16.481,141.421,77.223,,,9.599,9.599,357.284,332.607,189.355,143.252,,8.008,444.106,,94.429,16.616,,,77.813,45.263,45.0,0.263,0.263,,,120.971,,,25.61,260.663,0.06,0.0,0.06,0.06,,71.576,56.584,14.992,,,,0.0,71.636,332.299,0.0,119.889,99.04,20.849,0.0,165.999,-32.66,253.228,0.0,253.228,585.527,
12/31/2009,566.496,9.504,9.504,0.0,60.59,60.59,0.0,10.208,,,,,40.228,0.0,17.901,14.389,120.53,74.644,185.739,-111.095,9.356,9.356,361.966,335.619,189.658,145.961,,8.446,445.966,,89.785,15.841,0.0,0.0,73.944,30.0,30.0,,,,,112.968,0.0,0.0,27.085,232.753,0.0,0.0,,,,69.177,54.282,14.895,,,,0.0,69.177,301.93,0.0,171.012,148.357,22.655,0.0,125.681,-32.127,264.566,0.0,264.566,566.496,
03/31/2010,565.333,14.149,14.149,0.0,60.709,60.709,0.0,10.957,,,,,39.83,,17.644,14.07,125.645,72.203,,,9.021,9.021,358.464,331.63,189.925,141.705,,9.19,439.688,,88.733,20.671,,,68.062,15.0,15.0,,,,,121.13,,,31.526,224.863,0.0,0.0,,,,68.807,54.076,14.731,,,,0.0,68.807,293.67,0.0,121.974,99.336,22.638,0.0,181.414,-31.725,271.663,0.0,271.663,565.333,
06/30/2010,582.407,19.286,19.286,0.0,71.494,71.494,0.0,11.122,,0.0,0.0,0.0,44.408,,17.332,18.218,146.31,71.26,,,10.578,10.578,354.259,328.058,189.668,138.39,,8.869,436.097,,93.198,17.599,,,75.599,25.0,25.0,,,,,119.272,,,25.822,237.47,0.0,0.0,,,,69.367,55.448,13.919,,,,0.0,69.367,306.837,0.0,122.822,98.559,24.263,0.0,184.897,-32.149,275.57,0.0,275.57,582.407,
09/30/2010,607.625,20.25,20.25,0.0,76.973,76.973,0.0,11.167,,,,,42.471,,19.841,15.379,150.861,70.782,,,10.416,10.416,375.566,346.171,200.639,145.532,,9.554,456.764,,107.619,25.693,,,81.926,24.0,24.0,,,,,124.037,,,28.326,255.656,0.0,0.0,,,,65.528,54.163,11.365,,,,0.0,65.528,321.184,0.0,124.155,98.107,26.048,0.0,194.13,-31.844,286.441,0.0,286.441,607.625,
12/31/2010,619.014,20.913,20.913,0.0,67.185,67.185,0.0,11.899,,,,,51.024,0.0,15.106,23.628,151.021,74.013,195.553,-121.54,10.193,10.193,383.787,358.335,210.779,147.556,,10.346,467.993,,106.409,25.94,0.0,0.0,80.469,26.0,26.0,,,,,114.032,0.0,0.0,28.543,246.441,0.0,0.0,,,,74.603,62.088,12.515,,,,0.0,74.603,321.044,0.0,174.997,147.181,27.816,0.0,155.463,-32.49,297.97,0.0,297.97,619.014,
03/31/2011,614.205,23.34,23.34,0.0,69.524,69.524,0.0,12.68,,,,,41.7,,14.336,14.522,147.244,73.444,,,9.786,9.786,383.731,358.872,212.13,146.742,,10.523,466.961,,94.696,23.081,,,71.615,25.0,25.0,,,,,122.22,,,30.027,241.916,0.0,0.0,,,,71.069,62.679,8.39,,,,0.0,71.069,312.985,0.0,173.826,147.428,26.398,0.0,159.197,-31.803,301.22,0.0,301.22,614.205,
06/30/2011,637.132,25.82,25.82,0.0,71.457,71.457,0.0,12.305,,0.0,0.0,0.0,59.894,,13.156,32.266,169.476,74.026,,,11.319,11.319,382.311,358.652,213.705,144.947,,10.503,467.656,,113.384,31.853,,,81.531,10.0,10.0,,,,,125.865,,,32.478,249.249,0.0,0.0,,,,47.87,39.617,8.253,,,,0.0,47.87,297.119,0.0,201.986,173.734,28.252,0.0,170.158,-32.131,340.013,0.0,340.013,637.132,
09/30/2011,632.423,30.219,30.219,0.0,71.715,71.715,0.0,10.607,,,,,59.339,,12.223,28.764,171.88,76.046,,,11.108,11.108,373.389,351.496,210.898,140.598,,9.67,460.543,,105.117,23.951,,,81.166,0.0,0.0,,,,,130.796,,,35.774,235.913,0.0,0.0,,,,70.012,62.439,7.573,,,,0.0,70.012,305.925,0.0,180.829,146.292,34.537,0.0,179.217,-33.548,326.498,0.0,326.498,632.423,
12/31/2011,645.65,46.275,46.275,0.0,61.687,61.687,0.0,11.125,,,,,56.735,0.0,22.604,25.463,175.822,76.858,202.525,-125.667,11.298,11.298,381.672,348.545,211.019,137.526,,10.523,469.828,,105.565,22.584,0.0,0.0,82.981,0.0,0.0,0.0,0.0,,,120.286,0.0,0.0,34.65,225.851,0.0,0.0,0.0,0.0,,95.802,63.935,31.867,,,,0.0,95.802,321.653,0.0,182.805,146.251,36.554,0.0,189.282,-48.09,323.997,0.0,323.997,645.65,
03/31/2012,662.806,59.684,59.684,0.0,75.176,63.79,11.386,10.874,,,,,44.841,,21.775,15.123,190.575,77.146,,,11.441,11.441,383.644,350.817,211.237,139.58,,11.052,472.231,,92.236,19.214,,,73.022,0.0,0.0,,,,,136.347,,,43.569,228.583,0.0,0.0,,,,97.968,68.118,29.85,,,,0.0,97.968,326.551,0.0,184.342,146.803,37.539,0.0,199.373,-47.46,336.255,0.0,336.255,662.806,
06/30/2012,680.774,62.06,62.06,0.0,86.606,73.784,12.822,12.162,,0.0,0.0,0.0,49.481,,21.088,19.004,210.309,76.963,,,12.569,12.569,380.933,348.836,210.971,137.865,,11.009,470.465,,108.154,29.676,,,78.478,0.0,0.0,,,,,132.586,,,36.459,240.74,0.0,0.0,,,,95.727,65.934,29.793,,,,0.0,95.727,336.467,0.0,186.126,146.071,40.055,0.0,206.474,-48.293,344.307,0.0,344.307,680.774,
09/30/2012,706.029,93.713,93.713,0.0,91.144,78.748,12.396,10.919,,,,,45.902,,18.809,15.784,241.678,77.521,,,12.491,12.491,374.339,344.223,211.373,132.85,,11.307,464.351,,110.009,24.679,,,85.33,0.0,0.0,,,,,130.592,,,34.865,240.601,0.0,0.0,,,,96.768,67.002,29.766,,,,0.0,96.768,337.369,0.0,188.601,146.038,42.563,0.0,227.013,-46.954,368.66,0.0,368.66,706.029,
12/31/2012,692.506,65.082,65.082,0.0,80.743,68.92,11.823,11.847,,,,,48.32,0.0,26.841,14.982,205.992,82.263,216.631,-134.368,11.681,11.681,392.57,354.266,212.477,141.789,,11.463,486.514,,109.06,24.854,0.0,0.0,84.206,0.0,0.0,0.0,0.0,,,119.356,0.0,0.0,31.603,228.416,0.0,0.0,0.0,0.0,,109.134,65.863,43.271,,,,0.0,109.134,337.55,0.0,191.171,146.015,45.156,0.0,220.752,-56.967,354.956,0.0,354.956,692.506,
03/31/2013,707.438,82.479,82.479,0.0,79.092,68.194,10.898,11.801,,,,,51.834,,26.582,18.995,225.206,83.295,,,11.214,11.214,387.723,348.738,212.28,136.458,,12.403,482.232,,98.225,23.078,,,75.147,0.0,0.0,,,,,135.633,,,39.382,233.858,0.0,0.0,,,,108.614,65.597,43.017,,,,0.0,108.614,342.472,0.0,191.925,146.279,45.646,0.0,230.785,-57.744,364.966,0.0,364.966,707.438,
06/30/2013,737.069,91.597,91.597,0.0,91.458,79.015,12.443,12.117,,,,,62.62,,26.245,28.321,257.792,84.47,,,12.834,12.834,381.973,343.126,212.004,131.122,,12.602,479.277,,114.204,30.724,,,83.48,0.0,0.0,,,,,132.862,,,32.805,247.066,0.0,0.0,,,,105.196,62.933,42.263,,,,0.0,105.196,352.262,0.0,194.296,146.078,48.218,0.0,249.59,-59.079,384.807,0.0,384.807,737.069,
09/30/2013,760.864,116.734,116.734,0.0,93.642,80.902,12.74,11.836,,,,,54.469,,25.903,19.804,276.681,85.348,,,12.722,12.722,386.113,346.964,212.201,134.763,,13.246,484.183,,116.352,26.106,,,90.246,0.0,0.0,,,,,132.207,,,32.093,248.559,0.0,0.0,,,,105.013,63.504,41.509,,,,0.0,105.013,353.572,0.0,196.843,145.879,50.964,0.0,268.667,-58.218,407.292,0.0,407.292,760.864,
12/31/2013,739.217,118.216,118.216,0.0,85.069,72.849,12.22,12.251,,,,,58.906,0.0,4.544,19.388,274.442,87.215,232.092,-144.877,11.608,11.608,365.952,340.416,211.847,128.569,7.113,13.879,464.775,,115.0,23.194,0.0,0.0,91.806,0.0,0.0,0.0,0.0,,,120.792,0.0,0.0,29.778,235.792,0.0,0.0,0.0,0.0,,65.17,64.479,0.691,,,,0.0,65.17,300.962,0.0,199.629,145.864,53.765,0.0,270.397,-31.771,438.255,0.0,438.255,739.217,
03/31/2014,765.661,83.129,83.129,0.0,86.537,75.307,11.23,12.688,,,,,58.65,,4.75,19.087,241.004,92.026,,,11.246,11.246,421.385,392.271,235.257,157.014,10.253,14.111,524.657,,109.779,26.581,,,83.198,0.0,0.0,,,,,140.723,,,42.262,250.502,0.0,0.0,,,,65.393,64.935,0.458,,,,0.0,65.393,315.895,0.0,200.017,146.024,53.993,0.0,279.986,-30.237,449.766,0.0,449.766,765.661,
06/30/2014,804.589,101.519,101.519,0.0,98.977,86.156,12.821,13.136,,0.0,0.0,0.0,59.833,,4.564,19.052,273.465,94.678,,,12.955,12.955,423.491,394.746,255.515,139.231,10.393,13.788,531.124,,115.592,27.972,,,87.62,0.0,0.0,,,,,143.839,,,38.384,259.431,0.0,0.0,,,,69.616,69.141,0.475,,,,0.0,69.616,329.047,0.0,203.291,145.953,57.338,-0.193,299.975,-27.531,475.542,0.0,475.542,804.589,
09/30/2014,826.634,114.216,114.216,0.0,100.622,87.755,12.867,12.526,,,,,59.981,,,17.701,287.345,101.986,,,12.276,12.276,425.027,400.826,250.54,150.286,10.533,13.668,539.289,,123.391,26.293,,,97.098,0.0,0.0,,,,,144.466,,,40.17,267.857,0.0,0.0,,,,67.764,66.874,0.493,,,0.397,0.0,67.764,335.621,0.0,205.742,145.726,60.016,-0.2,319.691,-34.22,491.013,0.0,491.013,826.634,
12/31/2014,808.162,108.372,108.372,0.0,90.088,77.854,12.234,14.078,,,,,71.42,0.0,7.881,28.656,283.958,101.669,258.609,-156.94,11.787,11.787,410.748,389.035,255.563,133.472,,13.832,524.204,,121.172,22.878,,,98.294,0.0,0.0,0.0,0.0,,,131.507,0.0,0.0,37.451,252.679,0.0,0.0,0.0,0.0,,92.807,63.249,29.558,,,0.0,0.0,92.807,345.486,0.0,281.322,218.483,62.839,-0.2,247.042,-65.488,462.676,0.0,462.676,808.162,
03/31/2015,801.262,93.389,93.389,0.0,88.487,76.523,11.964,13.766,,,,,59.589,,8.912,18.84,255.231,105.448,,,11.65,11.65,428.933,406.01,269.375,136.635,,14.011,546.031,,106.531,21.426,,,85.105,0.0,0.0,,,,,137.926,,,37.822,244.457,0.0,0.0,,,,89.825,63.774,26.051,,,,0.0,89.825,334.282,0.0,280.522,218.841,61.681,-0.2,259.295,-72.637,466.98,0.0,466.98,801.262,
06/30/2015,848.761,109.684,109.684,0.0,102.326,88.267,14.059,14.034,,,,,73.013,,8.614,32.377,299.057,110.375,,,14.37,14.37,424.959,402.262,269.867,132.395,0.0,14.083,549.704,,125.192,28.55,,,96.642,0.0,0.0,0.0,0.0,,,138.743,,,31.416,263.935,0.0,0.0,0.0,0.0,,87.583,61.538,26.045,,,,0.0,87.583,351.518,0.0,282.26,218.795,63.465,-0.2,286.892,-71.709,497.243,0.0,497.243,848.761,
09/30/2015,862.339,134.31,134.31,0.0,104.993,90.782,14.211,12.964,,,,,66.836,,8.308,24.695,319.103,115.731,,,14.217,14.217,413.288,391.432,248.792,142.64,0.0,13.548,543.236,,126.422,21.092,,,105.33,0.0,0.0,,,,,138.452,,,32.727,264.874,0.0,0.0,,,,78.035,53.497,24.538,,,0.0,0.0,78.035,342.909,0.0,285.597,218.791,66.806,-0.2,314.461,-80.428,519.43,0.0,519.43,862.339,
12/31/2015,848.651,134.574,134.574,0.0,93.694,79.864,13.83,12.801,,,,,28.365,0.0,40.665,28.365,269.434,121.356,289.354,-167.998,13.636,13.636,444.225,388.87,249.939,138.931,,14.69,579.217,,123.4,24.919,,,98.481,0.0,0.0,0.0,0.0,,,129.586,0.0,0.0,33.394,252.986,0.0,0.0,0.0,0.0,,71.636,61.901,9.735,,,,0.0,71.636,324.622,0.0,288.515,218.753,69.762,-0.2,306.892,-71.178,524.029,0.0,524.029,848.651,
03/31/2016,873.015,131.238,131.238,0.0,99.162,86.012,13.15,13.616,,,,,26.105,,36.829,26.105,270.121,127.427,,,13.359,13.359,462.108,410.161,252.618,157.543,,15.118,602.894,,118.192,21.657,,,96.535,0.0,0.0,,,,,144.676,,,42.373,262.868,0.0,0.0,,,,68.588,58.991,9.597,,,,0.0,68.588,331.456,0.0,287.169,218.698,68.471,0.0,315.676,-61.286,541.559,0.0,541.559,873.015,
06/30/2016,905.601,126.465,126.465,0.0,112.222,96.959,15.263,14.635,,,,,33.265,,34.403,33.265,286.587,133.519,,,16.617,16.617,468.878,418.605,254.001,164.604,0.0,15.87,619.014,,124.828,27.628,,,97.2,0.0,0.0,,,,,146.471,,,36.738,271.299,0.0,0.0,,,,75.982,66.523,9.459,,,,0.0,75.982,347.281,0.0,289.943,218.3,71.643,0.0,332.176,-63.799,558.32,0.0,558.32,905.601,
09/30/2016,921.515,139.263,139.263,0.0,115.097,99.113,15.984,13.787,,,,,31.759,,32.749,31.759,299.906,134.166,,,16.282,16.282,471.161,422.039,260.154,161.885,0.0,16.373,621.609,,125.549,26.436,,,99.113,0.0,0.0,,,,,146.097,,,35.249,271.646,0.0,0.0,,,,75.64,69.32,6.32,,,,0.0,75.64,347.286,0.0,292.119,217.83,74.289,0.0,348.866,-66.756,574.229,0.0,574.229,921.515,
12/31/2016,916.538,142.785,142.785,0.0,104.458,88.49,15.968,13.724,,,,,29.204,,41.877,29.204,290.171,133.477,323.756,-190.279,16.748,16.748,476.142,417.441,255.665,161.776,,16.824,626.367,,132.324,30.284,,,102.04,0.0,0.0,0.0,0.0,,,144.667,0.0,,44.847,276.991,0.0,0.0,0.0,0.0,,71.002,68.122,2.88,,,,0.0,71.002,347.993,0.0,295.244,217.792,77.452,0.0,343.376,-70.075,568.545,0.0,568.545,916.538,
03/31/2017,924.865,162.478,162.478,0.0,100.355,85.178,15.177,14.736,,,,,28.186,,36.414,28.186,305.755,132.101,,,16.344,16.344,470.665,416.658,257.612,159.046,,17.593,619.11,,119.222,31.946,,,87.276,0.0,0.0,,,,,148.293,,,43.968,267.515,0.0,0.0,,,,73.799,71.293,2.506,,,,0.0,73.799,341.314,0.0,291.031,218.009,73.022,0.0,358.588,-66.068,583.551,0.0,583.551,924.865,
06/30/2017,980.526,194.837,194.837,0.0,118.063,101.229,16.834,15.507,,,,,33.219,,34.203,33.219,361.626,131.443,,,19.467,19.467,467.99,415.26,258.263,156.997,,18.527,618.9,,132.908,33.777,,,99.131,0.0,0.0,,,,,154.189,,,41.216,287.097,0.0,0.0,,,,75.967,73.835,2.132,,,,0.0,75.967,363.064,0.0,293.93,217.991,75.939,0.0,387.218,-63.686,617.462,0.0,617.462,980.526,
09/30/2017,1046.527,113.396,113.396,0.0,127.533,110.325,17.208,15.38,,,,,26.617,0.0,32.491,26.617,282.926,132.865,,,18.995,18.995,611.741,560.282,372.924,187.358,,18.968,763.601,,139.112,36.195,,,102.917,0.0,0.0,,,,,169.674,,,50.571,308.786,0.0,0.0,,,,87.302,85.543,1.759,,,,0.0,87.302,396.088,0.0,296.457,217.975,78.482,0.0,413.583,-59.601,650.439,0.0,650.439,1046.527,
12/31/2017,1033.663,107.05,107.05,0.0,115.065,97.802,17.263,14.983,,,,,25.697,0.0,18.42,25.697,262.795,134.088,347.897,-213.809,20.414,20.414,616.366,560.931,346.514,214.417,17.595,19.42,770.868,,127.195,26.161,,,101.034,0.0,0.0,0.0,0.0,,,167.374,0.0,0.0,58.275,294.569,0.0,0.0,0.0,0.0,,85.17,85.17,0.0,0.0,0.0,,0.0,85.17,379.739,0.0,299.397,217.992,81.405,0.0,400.483,-45.956,653.924,0.0,653.924,1033.663,
03/31/2018,1050.696,84.319,84.319,0.0,113.438,96.459,16.979,15.885,,,,,27.062,0.073,10.428,27.06,240.704,136.272,,,22.305,22.305,651.415,602.689,364.606,238.083,18.237,19.988,809.992,,123.696,30.624,,,93.072,0.0,0.0,,,,,175.377,,,57.443,299.073,0.0,0.0,,,,88.86,88.86,,,,,0.0,88.86,387.933,0.0,293.265,218.186,75.079,0.0,418.406,-48.908,662.763,0.0,662.763,1050.696,
06/30/2018,1105.182,87.885,87.885,0.0,134.031,115.672,18.359,16.098,,,,,50.458,0.112,7.923,50.448,288.472,137.654,,,26.235,26.235,664.399,605.53,359.107,246.423,18.88,20.376,828.288,,133.363,32.073,,,101.29,0.0,0.0,,,,,185.868,,,61.074,319.231,0.0,0.0,,,,90.14,90.101,0.039,,,,0.0,90.14,409.371,0.0,296.429,218.217,78.212,0.0,453.408,-54.026,695.811,0.0,695.811,1105.182,
09/30/2018,1129.573,118.652,118.652,0.0,142.759,122.375,20.384,16.093,,,,,25.576,0.01,5.863,25.554,303.08,136.857,,,26.882,26.882,651.167,616.394,365.48,250.914,19.522,20.965,814.906,,131.542,29.991,,,101.551,0.0,0.0,,,,,177.839,,,53.882,309.381,0.0,0.0,,,,85.434,85.376,0.058,,,,0.0,85.434,394.815,0.0,299.894,218.212,81.682,0.0,489.501,-54.637,734.758,0.0,734.758,1129.573,
12/31/2018,1094.124,115.485,115.485,0.0,122.47,104.016,18.454,15.788,,,,,32.278,0.121,6.915,32.26,286.021,136.885,377.205,-240.32,28.227,28.227,642.991,611.739,368.481,243.258,5.274,18.942,808.103,,132.618,27.168,,,105.45,0.0,0.0,0.0,0.0,,0.0,166.411,0.0,0.0,50.401,299.029,0.0,0.0,0.0,0.0,,83.187,49.32,0.0,0.0,0.0,0.0,33.867,83.187,382.216,0.0,412.694,327.308,85.386,0.0,370.292,-71.078,711.908,0.0,711.908,1094.124,
03/31/2019,1272.072,116.607,116.607,0.0,123.851,104.593,19.258,16.572,,,,,32.909,0.047,0.961,32.903,289.939,318.982,,,26.376,26.376,582.841,609.915,370.492,239.423,5.274,20.578,928.199,,114.289,27.496,,,86.793,60.454,0.0,60.454,,60.454,,177.969,,,53.991,352.712,121.775,0.0,121.775,,121.775,78.461,78.461,,,,,0.0,200.236,552.948,0.0,407.462,327.53,79.932,0.0,380.398,-68.736,719.124,0.0,719.124,1272.072,
06/30/2019,1729.777,98.466,98.466,0.0,152.294,130.696,21.598,17.579,,,,,51.506,0.008,0.0,51.506,319.845,392.379,,,30.611,30.611,986.942,960.598,563.075,397.523,5.274,21.062,1409.932,,145.286,37.644,,,107.642,74.695,0.0,62.195,,62.195,12.5,194.36,,,60.597,414.341,464.748,335.375,129.373,,129.373,98.424,98.424,,,,,0.0,563.172,977.513,0.0,410.446,327.486,82.96,0.0,410.326,-68.508,752.264,0.0,752.264,1729.777,
