Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2002,110.554001,,,-24.392,,86.162001,,-85.203003,,,,0.959,-23.365,1.031,1.407,-0.376,0.0,,22.334,-22.406,4.098,-18.308001,0.0,,,-18.308,0.0,-18.308001,0.0,0.0,-18.308001,-18.308001,,102.064003,-0.18,-0.18,0.25,102.064003,-0.18,-0.18,0.25,
12/31/2002,113.490997,,,-27.768999,,85.721998,,-39.168999,,,,46.553001,-7.055,0.089,0.22,-0.131,0.0,,6.966,39.498001,-17.754,21.743999,0.0,,,21.744002,0.0,21.743999,0.0,0.0,21.743999,21.743999,,102.064003,0.21,0.21,0.29,102.103996,0.21,0.21,0.29,
03/31/2003,152.274002,,,-27.577,,124.697002,,-98.045998,,,,26.650999,-0.131,0.131,0.222,-0.091,0.0,,0.0,26.519999,-10.161,16.358999,0.0,,,16.358999,0.0,16.358999,0.0,0.0,16.358999,16.358999,,118.217003,0.14,0.14,0.41,131.987,0.12,0.12,0.36,
06/30/2003,152.026993,,,-26.257999,,125.768993,,-52.604,,,,73.165001,-0.022,0.022,0.218,-0.196,0.0,,0.0,73.143001,-27.975,45.167999,0.0,,,45.168001,0.0,45.167999,0.0,0.0,45.167999,45.167999,,131.733994,0.34,0.34,0.34,132.667007,0.34,0.34,0.34,
09/30/2003,149.354996,,,-27.049999,,122.304996,,-57.993,,,,64.311996,-0.012,0.012,0.221,-0.209,0.0,,0.0,64.299996,-24.375999,39.924,0.0,,,39.923997,0.0,39.924,0.0,0.0,39.924,39.924,,131.761002,0.3,0.3,0.3,132.636002,0.3,0.3,0.3,
12/31/2003,141.951996,,,-54.785999,,87.165997,,-149.003998,,,,-61.838001,6.873,0.093,0.257,-0.164,0.0,,-6.966,-54.965001,23.304001,-31.660999,0.0,,,-31.661,0.0,-31.660999,0.0,0.0,-31.660999,-31.660999,,131.768997,-0.24,-0.24,0.28,132.934006,-0.24,-0.24,0.28,
03/31/2004,153.488998,,,-32.873001,,120.615997,,-50.325001,,,,70.291,-3.81,0.01,0.215,-0.205,0.0,,3.8,66.481,-25.306999,41.174,0.0,,,41.174001,0.0,41.174,0.0,0.0,41.174,41.174,,131.779007,0.31,0.31,0.33,132.720001,0.31,0.31,0.33,
06/30/2004,143.968002,,,-28.915001,,115.053001,,-54.523998,,,,60.528999,-9.772,-0.228,0.235,-0.463,0.0,,10.0,50.757,-19.209,31.548,0.0,,,31.548,0.0,31.548,0.0,0.0,31.548,31.548,,131.792007,0.24,0.24,0.28,132.789001,0.24,0.24,0.28,
09/30/2004,160.348999,,,-38.202999,,122.146,,-55.998001,,,,66.148003,0.578,,0.29,-0.868,0.0,,0.0,66.726003,-25.349001,41.376999,0.0,,,41.377002,0.0,41.376999,0.0,0.0,41.376999,41.376999,,131.804001,0.31,0.31,0.31,132.460007,0.31,0.31,0.31,
12/31/2004,157.294,,,-40.998,,116.296,,-70.529,,,,45.767,1.365,,0.515,-1.88,0.0,,0.0,47.132,-17.922,29.21,0.0,,,29.21,0.0,29.21,0.0,0.0,29.21,29.21,,131.842,0.22,0.22,0.23,132.749,0.22,0.22,0.23,
03/31/2005,137.753998,,,-29.584999,,108.168999,,-87.938004,,,,20.231001,1.859,-1.385,0.474,-1.859,0.0,,-0.474,22.090001,-8.275,13.815,0.0,,,13.815001,0.0,13.815,0.0,0.0,13.815,13.815,,131.871002,0.1,0.1,0.2,132.828995,0.1,0.1,0.2,
06/30/2005,196.38,,,-42.258,,154.122,0.0,-77.003,56.081,,20.922,77.119,2.109,-2.109,0.485,-2.594,0.0,,0.0,79.228,-30.182,49.046,0.0,,,49.046,0.0,49.046,0.0,0.0,49.046,49.046,,131.973,0.37,0.37,0.37,132.929,0.37,0.37,0.37,
09/30/2005,245.240997,,,-61.398998,,183.841999,,-72.615997,,,,111.225998,-3.811,-2.236,0.453,-2.689,0.0,,6.047,107.414998,-40.862,66.553001,0.0,,,66.552998,0.0,66.553001,0.0,0.0,66.553001,66.553001,,132.376007,0.5,0.5,0.58,133.531998,0.5,0.5,0.58,
12/31/2005,240.789001,,,-53.108002,,187.681,,-77.492996,,,,110.188004,5.323,,0.332,-6.091,0.0,,0.436,115.511004,-42.630001,72.880997,0.0,,,72.881003,0.0,72.880997,0.0,0.0,72.880997,72.880997,,132.735992,0.55,0.55,0.579,133.744003,0.54,0.54,0.569,
03/31/2006,205.043,,,-48.737,,156.306,,-129.283,,,,27.023,4.563,-4.081,0.482,-4.563,0.0,,-0.482,31.586,-11.048,20.538,0.0,,,20.538,0.0,20.538,0.0,0.0,20.538,20.538,34.7,132.877,0.15,0.15,0.41,133.79,0.15,0.15,0.41,
06/30/2006,228.02,,,-50.408,,177.612,0.0,-88.382,64.264,,24.118,89.23,5.658,-5.658,0.373,-6.031,0.0,,0.0,94.888,-37.252,57.636,0.0,,,57.636,0.0,57.636,0.0,0.0,57.636,57.636,,133.051,0.43,0.43,0.43,133.936,0.43,0.43,0.43,
09/30/2006,217.125,,,-44.406,,172.719,,-106.942,,,,65.777,6.851,-6.851,0.217,-7.068,0.0,,0.0,72.628,-27.737,44.891,0.0,,,44.891,0.0,44.891,0.0,0.0,44.891,44.891,,133.27,0.34,0.34,0.34,134.147,0.33,0.33,0.33,
12/31/2006,259.471,,,-57.87,,201.601,,-115.793,,,,85.808,-51.176,-5.556,0.204,-5.76,,,56.732,34.632,-19.858,14.774,0.0,,,14.774,0.0,14.774,0.0,0.0,14.774,14.774,21.775,133.505,0.11,0.11,0.27,134.136,0.11,0.11,0.27,
03/31/2007,254.409,,,-48.395,,206.014,,-117.504,,,,88.51,1.418,-7.018,0.05,-7.068,0.0,,5.6,89.928,-32.779,57.149,0.0,,,57.149,0.0,57.149,0.0,0.0,57.149,57.149,3.556,133.629,0.43,0.43,0.457,134.277,0.43,0.43,0.456,
06/30/2007,257.147,,,-54.69,,202.457,0.0,-116.085,88.465,,27.62,86.372,8.264,-8.264,0.0,-8.264,0.0,,0.0,94.636,-34.09,60.546,0.0,,,60.546,0.0,60.546,0.0,0.0,60.546,60.546,,133.82,0.45,0.45,0.46,134.504,0.45,0.45,0.46,
09/30/2007,269.47,,,-49.779,,219.691,,-139.353,,,,80.338,9.733,-9.733,,,0.0,,0.0,90.071,-30.924,59.147,0.0,,,59.147,0.0,59.147,0.0,0.0,59.147,59.147,0.289,133.915,0.44,0.44,0.44,134.611,0.44,0.44,0.44,
12/31/2007,304.582,,,-62.045,,242.537,,-174.042,119.451,,54.591,68.495,10.12,-11.076,,-11.076,0.0,,0.956,78.615,-28.017,50.598,0.0,,,50.598,0.0,50.598,0.0,0.0,50.598,50.598,17.999,134.105,0.38,0.38,0.51,134.632,0.38,0.38,0.51,
03/31/2008,290.270996,,,-56.534,,233.736996,,-148.584,,,,85.153,8.983,-8.983,,-8.983,0.0,,0.0,94.136,-34.608002,59.528,0.0,,,59.527998,0.0,59.528,0.0,0.0,59.528,59.528,,134.141006,0.44,0.44,0.49,134.651993,0.44,0.44,0.49,
06/30/2008,306.161,,,-62.993,,243.168,0.0,-153.021,126.524,,26.497,90.147,-6.529,-0.428,,,,,6.957,83.618,-26.49,57.128,,,,57.128,,57.128,0.0,0.0,57.128,57.128,,122.985,0.46,0.46,0.53,123.531,0.46,0.46,0.53,
09/30/2008,316.768,,,-71.027,,245.741,0.0,-138.414,116.249,,22.165,107.327,-1.41,1.401,6.427,-5.026,,,0.009,105.917,-39.923,65.994,,,,65.994,,65.994,0.0,0.0,65.994,65.994,,119.439,0.55,0.55,0.54,119.954,0.55,0.55,0.54,
12/31/2008,347.336,,,-76.681,,270.655,0.0,-158.255,130.288,,27.967,112.4,-4.243,8.079,12.61,-4.531,0.0,,-3.836,108.157,-35.471,72.686,0.0,,,72.686,0.0,72.686,0.0,0.0,72.686,72.686,,116.894,0.62,0.62,0.66,116.894,0.62,0.62,0.66,
03/31/2009,335.3,335.3,0.0,-83.009,83.009,252.291,0.0,-174.825,120.006,28.414,26.405,77.466,-8.698,7.593,8.733,-1.14,,,1.105,68.768,-29.731,39.037,0.0,0.0,0.0,39.037,0.0,39.037,0.0,0.0,39.037,60.197076,21.160076,116.822,0.33,0.33,0.515289,117.209,0.33,0.33,0.510533,
06/30/2009,373.108,370.625,2.483,-95.069,95.069,278.039,0.0,-213.123,129.592,48.508,35.023,64.916,-8.901,10.416,11.471,-1.055,,,-1.515,56.015,-25.986,30.029,0.0,0.0,0.0,30.029,0.0,30.029,0.0,0.0,30.029,56.723522,26.694522,117.158,0.26,0.26,0.484163,117.35,0.26,0.26,0.484163,
09/30/2009,361.027,358.344,2.683,-97.307,97.307,263.72,0.0,-179.406,139.922,59.69,-20.206,84.314,-4.985,10.204,10.95,-0.746,,,-5.219,79.329,-29.907,49.422,0.0,0.0,0.0,49.422,0.0,49.422,0.0,0.0,49.422,38.654782,-10.767218,117.207,0.42,0.42,0.329799,117.643,0.42,0.42,0.328475,
12/31/2009,391.406,388.605,2.801,-99.673,99.673,291.733,0.0,-128.405,145.003,48.705,-65.303,163.328,-7.78,9.505,10.093,-0.588,,,-1.725,155.548,-7.7,147.848,0.0,0.0,0.0,147.848,0.0,147.848,0.0,0.0,147.848,20.139075,-127.708925,117.859,1.25,1.25,0.170874,117.859,1.25,1.25,0.166426,
03/31/2010,364.412,360.349,4.063,-94.073,94.073,270.339,0.0,-164.032,133.335,29.168,1.529,106.307,-9.585,9.804,10.228,-0.424,,,-0.219,96.722,-36.367,60.355,0.0,0.0,0.0,60.355,0.0,60.355,0.0,0.0,60.355,66.103011,5.748011,117.347,0.51,0.51,0.563312,118.031,0.51,0.51,0.558699,
06/30/2010,396.524,394.121,2.403,-107.216,107.216,289.308,0.0,-195.703,133.251,44.656,17.796,93.605,-9.783,9.984,10.407,-0.423,,,-0.201,83.822,-32.362,51.46,0.0,0.0,0.0,51.46,0.0,51.46,0.0,0.0,51.46,67.438483,15.978483,116.06,0.44,0.44,0.581066,116.66,0.44,0.44,0.576966,
09/30/2010,444.103,389.264,54.839,-133.92,133.92,310.183,0.0,-194.251,137.816,31.445,24.99,115.932,-12.92,12.979,13.147,-0.168,,,-0.059,103.012,-33.54,69.472,0.0,0.0,0.0,69.472,-15.266,54.206,0.0,0.0,54.206,81.418033,27.212033,115.469,0.47,0.47,0.705107,116.597,0.46,0.46,0.693385,
12/31/2010,511.19,457.458,53.732,-169.548,169.548,341.642,0.0,-192.12,143.203,39.256,9.661,149.522,-12.38,13.834,14.174,-0.34,,,-1.454,137.142,-31.409,105.733,0.0,0.0,0.0,105.733,-12.748,92.985,0.0,0.0,92.985,102.704917,9.719917,120.516,0.77,0.77,0.85221,120.516,0.77,0.77,0.850653,
03/31/2011,560.026,505.784,54.242,-231.558,231.558,328.468,0.0,-207.589,159.386,42.13,6.073,120.879,-19.138,18.79,18.917,-0.127,,,0.348,101.741,-33.446,68.295,0.0,0.0,0.0,68.295,-12.508,55.787,0.0,0.0,55.787,75.600597,19.813597,116.354,0.48,0.48,0.649746,120.761,0.46,0.46,0.624073,
06/30/2011,607.611,580.799,26.812,-236.697,236.697,370.914,0.0,-236.599,178.133,40.84,17.626,134.315,-33.983,25.56,25.731,-0.171,,,8.423,100.332,-32.78,67.552,0.0,0.0,0.0,67.552,-12.969,54.583,0.0,0.0,54.583,79.772676,25.189676,116.663,0.47,0.47,0.683787,122.686,0.44,0.44,0.645318,
09/30/2011,759.078,627.559,131.519,-302.172,302.172,456.906,0.0,-316.752,244.359,43.884,28.509,140.154,-49.792,52.792,52.939,-0.147,,,-3.0,90.362,-34.057,56.305,0.0,0.0,0.0,56.305,-15.656,40.649,0.0,0.0,40.649,98.946745,58.297745,116.816,0.35,0.35,0.847031,120.847,0.34,0.34,0.82241,
12/31/2011,803.406,661.438,141.968,-294.781,294.781,508.625,0.0,-395.607,231.393,55.432,108.782,113.018,-53.762,50.882,51.036,-0.154,,,2.88,59.256,-9.343,49.913,0.0,0.0,0.0,49.913,-13.319,36.594,0.0,0.0,36.594,125.995516,89.401516,120.418,0.3,0.3,1.046318,120.418,0.3,0.3,1.042427,
03/31/2012,690.633,560.467,130.166,-364.82,364.82,325.813,0.0,-386.891,254.454,88.688,43.749,-61.078,-52.773,46.896,47.008,-0.112,,,5.877,-113.851,39.326,-74.525,0.0,0.0,0.0,-74.525,-12.82,-87.345,0.0,0.0,-87.345,-42.248861,45.096139,117.052,-0.75,-0.75,-0.360941,117.052,-0.75,-0.75,-0.364734,
06/30/2012,785.188,657.057,128.131,-294.57,294.57,490.618,0.0,-420.465,233.622,45.427,141.416,70.153,-46.282,45.985,46.078,-0.093,,,0.297,23.871,-1.776,22.095,0.0,0.0,0.0,22.095,-12.63,9.465,0.0,0.0,9.465,108.427889,98.962889,116.992,0.08,0.08,0.926797,121.08,0.08,0.08,0.897335,
09/30/2012,750.482,637.178,113.304,-294.267,294.267,456.215,0.0,-312.699,210.446,48.952,53.301,143.516,-47.044,45.505,45.62,-0.115,,,1.539,96.472,-28.287,68.185,0.0,0.0,0.0,68.185,-14.376,53.809,0.0,0.0,53.809,103.912014,50.103014,116.022,0.46,0.46,0.895623,119.579,0.45,0.45,0.868995,
12/31/2012,749.82,749.82,,-277.835,277.835,471.985,0.0,-1134.058,192.387,41.34,900.331,-662.073,-43.793,44.448,44.534,-0.086,,,-0.655,-705.866,21.185,-684.681,31.585,31.585,0.0,-716.266,,-716.266,0.0,0.0,-716.266,136.24707,820.92807,112.811,-6.35,-6.07,1.207746,112.811,-6.35,-6.07,1.207021,
03/31/2013,658.494,535.744,122.75,-254.381,254.381,404.113,0.0,-335.891,227.232,38.769,69.89,68.222,-37.319,44.276,44.293,-0.017,,,-6.957,30.903,-9.25,21.653,6.304,6.304,0.0,15.349,0.0,15.349,0.0,0.0,15.349,83.71454,62.06154,111.216,0.14,0.19,0.75272,113.189,0.14,0.19,0.7383,
06/30/2013,712.148,584.303,127.845,-273.413,273.413,438.735,0.0,-342.34,244.302,33.393,64.645,96.395,-25.634,42.334,42.951,-0.617,,,-16.7,70.761,-29.012,41.749,6.75,6.75,0.0,34.999,0.0,34.999,0.0,0.0,34.999,121.717512,79.968512,112.531,0.31,0.37,1.081635,117.221,0.3,0.36,1.042203,
09/30/2013,661.319,519.843,141.476,-257.836,257.836,403.483,0.0,-261.244,191.362,36.687,33.195,142.239,-28.409,43.081,43.184,-0.103,,,-14.672,113.83,-44.655,69.175,28.952,28.952,0.0,40.223,0.0,40.223,0.0,0.0,40.223,113.248343,44.073343,114.327,0.35,0.61,0.990565,120.261,0.33,0.58,0.946481,
12/31/2013,584.946,584.946,,-253.886,253.886,331.06,0.0,-1063.541,186.443,33.623,843.475,-732.481,-42.58,43.91,44.501,-0.591,,,-1.33,-775.061,106.984,-668.077,107.833,107.833,0.0,-775.91,0.0,-775.91,0.0,0.0,-775.91,81.739274,749.816274,115.105,-6.74,-5.8,0.710128,115.105,-6.74,-5.8,0.710128,
03/31/2014,470.842,470.842,,-212.679,212.679,258.163,0.0,-236.281,160.066,30.946,45.269,21.882,-56.58,53.392,54.171,-0.779,0.606,-1.907,4.489,-34.698,-12.703,-47.401,389.411,389.411,0.0,-436.812,-0.1,-436.912,0.0,0.0,-436.912,-0.325849,47.175151,128.135,-3.41,-0.37,-0.002543,128.135,-3.41,-0.37,-0.002543,
06/30/2014,592.848,592.848,,-303.445,303.445,289.403,0.0,-178.344,124.366,30.406,23.572,111.059,-65.676,52.183,53.483,-1.3,3.665,-5.233,15.061,45.383,-4.808,40.575,20.189,20.189,0.0,20.386,0.774,21.16,0.0,0.0,21.16,82.044957,40.695957,152.368,0.14,0.27,0.538466,163.369,0.13,0.25,0.499105,
09/30/2014,654.116,654.116,,-341.193,341.193,312.923,0.0,-175.577,148.901,20.813,5.863,137.346,-58.253,61.95,62.435,-0.485,-6.204,0.839,1.668,79.093,-30.14,48.953,301.002,301.002,0.0,-252.049,-0.035,-252.084,0.0,0.0,-252.084,63.294596,14.376596,153.309,-1.64,0.32,0.412856,158.975,-1.64,0.31,0.400433,
12/31/2014,662.877,662.877,,-374.18,374.18,288.697,0.0,-232.502,134.653,30.543,67.306,56.195,-46.098,59.589,61.067,-1.478,-8.121,-2.024,-3.346,10.097,9.384,19.481,72.724,72.724,0.0,-53.243,-0.24,-53.483,0.0,0.0,-53.483,72.325641,53.084641,159.213,-0.34,0.12,0.45427,159.213,-0.34,0.12,0.453419,
03/31/2015,714.128,714.128,,-384.266,384.266,329.862,0.0,-284.115,211.578,17.897,54.64,45.747,-62.124,73.139,73.849,-0.71,-23.134,0.851,11.268,-16.377,166.869,150.492,226.21,226.21,0.0,-75.718,0.0,-75.718,0.0,0.0,-75.718,171.50237,21.01037,169.653,-0.45,0.89,1.010901,176.825,-0.45,0.85,0.96882,
06/30/2015,735.166,735.166,,-438.858,438.858,296.308,0.0,-294.818,154.491,18.984,121.343,1.49,-105.104,80.611,80.98,-0.369,2.578,0.9,21.015,-103.614,12.72,-90.894,159.632,159.632,0.0,-250.526,0.107,-250.419,0.0,0.0,-250.419,82.330331,173.117331,185.328,-1.35,-0.49,0.444241,185.328,-1.35,-0.49,0.444113,
09/30/2015,745.727,745.727,,-442.459,442.459,303.268,0.0,-1080.467,163.221,21.327,895.919,-777.199,-187.446,96.446,98.701,-2.255,-4.095,1.899,93.196,-964.645,160.939,-803.706,246.782,246.782,0.0,-1050.488,0.046,-1050.442,0.0,0.0,-1050.442,85.759867,889.419867,209.274,-5.02,-3.84,0.409797,209.274,-5.02,-3.84,0.409797,
12/31/2015,1073.697,1073.697,,-810.068,810.068,263.629,0.0,-467.142,212.014,43.989,211.139,-203.513,-149.715,123.018,125.371,-2.353,1.593,-0.433,25.537,-353.228,796.937,443.709,562.302,562.302,0.0,-118.593,0.13,-118.463,0.0,0.0,-118.463,417.621411,-26.217589,224.147,-0.53,1.98,1.863159,225.321,-0.53,1.97,1.853643,
03/31/2016,963.539,963.539,,-688.705,688.705,274.834,0.0,-367.426,178.355,41.692,147.379,-92.592,-114.886,116.793,117.47,-0.677,0.996,-2.344,-0.559,-207.478,118.715,-88.763,45.108,45.108,0.0,-133.871,0.002,-133.869,0.0,0.0,-133.869,94.714092,183.475092,222.302,-0.6,-0.4,0.42606,222.302,-0.6,-0.4,0.425342,
06/30/2016,920.887,920.887,,-632.218,632.218,288.669,0.0,-337.04,193.07,50.589,93.381,-48.371,-117.094,111.919,113.097,-1.178,1.554,3.828,-0.207,-165.465,555.277,389.812,46.216,46.216,0.0,343.596,-0.018,343.578,0.0,0.0,343.578,-70.463653,-460.257653,222.667,1.54,1.75,-0.316453,222.863,1.54,1.75,-0.316453,
09/30/2016,884.335,884.335,,-557.472,557.472,326.863,0.0,-362.856,186.735,44.885,131.236,-35.993,-109.318,112.184,113.088,-0.904,-0.123,-2.023,-0.72,-145.311,-46.185,-191.496,27.423,27.423,0.0,-218.919,0.0,-218.919,0.0,0.0,-218.919,-15.879892,175.616108,222.767,-0.98,-0.86,-0.071285,222.767,-0.98,-0.86,-0.07166,
12/31/2016,1241.513,1241.513,,-756.578,756.578,484.935,0.0,-3779.494,212.568,46.206,3520.72,-3294.559,-111.043,111.783,112.741,-0.958,0.564,-0.651,-0.653,-3405.602,72.277,-3333.325,4.531,4.531,0.0,-3337.856,0.0,-3337.856,0.0,0.0,-3337.856,165.51221,3498.83721,222.87,-14.98,-14.96,0.74264,222.87,-14.98,-14.96,0.739005,
03/31/2017,1037.6,1037.6,,-668.962,668.962,368.638,0.0,-436.027,177.24,43.009,215.778,-67.389,-109.962,111.999,113.453,-1.454,-2.984,1.002,-0.055,-177.351,11.928,-165.423,8.405,8.405,0.0,-173.828,0.0,-173.828,0.0,0.0,-173.828,45.049572,210.472572,223.014,-0.78,-0.74,0.202003,223.014,-0.78,-0.74,0.202003,
06/30/2017,875.731,875.731,,-539.401,539.401,336.33,0.0,-923.058,155.555,40.869,726.634,-586.728,-166.772,121.747,123.354,-1.607,-3.87,-1.09,49.985,-753.5,57.48,-696.02,700.498,700.498,0.0,-1396.518,,-1396.518,0.0,0.0,-1396.518,38.365565,734.385565,223.158,-6.26,-3.12,0.171921,223.158,-6.26,-3.12,0.170877,
09/30/2017,786.887,786.887,,-514.522,514.522,272.365,0.0,-274.737,135.88,39.644,99.213,-2.372,-125.424,127.521,128.672,-1.151,2.549,-1.075,-3.571,-127.796,28.109,-99.687,-3.017,-3.017,0.0,-96.67,0.0,-96.67,0.0,0.0,-96.67,58.671364,158.358364,223.299,-0.43,-0.45,0.262748,223.299,-0.43,-0.45,0.259176,
12/31/2017,768.64,768.64,,-505.645,505.645,262.995,0.0,-566.571,161.199,48.545,356.827,-303.576,-120.781,126.961,129.215,-2.254,1.504,2.061,-9.745,-424.357,152.776,-271.581,96.836,96.836,0.0,-368.417,0.0,-368.417,0.0,0.0,-368.417,54.178298,325.759298,223.322,-1.65,-1.22,0.242602,223.322,-1.65,-1.22,0.238698,
03/31/2018,700.527,700.527,,-403.598,403.598,296.929,0.0,-658.064,166.667,38.646,452.751,-361.135,-121.112,123.99,127.513,-3.523,-2.085,2.626,-3.419,-482.247,-15.491,-497.738,7.751,7.751,0.0,-505.489,0.0,-505.489,0.0,0.0,-505.489,-0.204021,497.533979,223.521,-2.26,-2.23,-0.000913,223.521,-2.26,-2.23,-0.004106,
06/30/2018,714.696,714.696,,-381.905,381.905,332.791,0.0,-277.807,148.157,82.102,47.548,54.984,-101.228,130.059,133.339,-3.28,-0.003,-0.305,-28.523,-46.244,-6.235,-52.479,8.388,8.388,0.0,-60.867,0.0,-60.867,0.0,0.0,-60.867,-3.944908,48.534092,223.834,-0.27,-0.23,-0.017624,223.834,-0.27,-0.23,-0.017624,
09/30/2018,745.466,745.466,,-412.965,412.965,332.501,0.0,-345.229,163.791,39.683,141.755,-12.728,-130.34,131.847,134.829,-2.982,1.354,0.842,-3.703,-143.068,-3.003,-146.071,27.134,27.134,0.0,-173.205,0.0,-173.205,0.0,0.0,-173.205,-1.439217,144.631783,224.132,-0.77,-0.65,-0.006421,224.132,-0.77,-0.65,-0.006421,
12/31/2018,786.389,786.389,,-433.214,433.214,353.175,0.0,-503.425,167.422,25.395,310.608,-150.25,-117.023,135.76,139.169,-3.409,-3.028,0.281,-15.99,-267.273,1.794,-265.479,26.429,26.429,0.0,-291.908,0.0,-291.908,0.0,0.0,-291.908,33.665701,299.144701,224.353,-1.3,-1.18,0.150057,224.353,-1.3,-1.18,0.150057,
03/31/2019,720.411,720.411,,-391.909,391.909,328.502,0.0,-312.562,151.123,33.486,127.953,15.94,-17.649,132.675,137.106,-4.431,1.716,2.086,-118.828,-1.709,-10.903,-12.612,5.961,5.961,0.0,-18.573,0.0,-18.573,0.0,0.0,-18.573,31.69974,44.31174,224.594,-0.08,-0.06,0.141142,224.594,-0.08,-0.06,0.137297,
