Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2011,4185.0,4185.0,-1781.0,1781.0,2404.0,0.0,-1436.0,1421.0,,15.0,968.0,-11.0,11.0,,,,0.0,957.0,-311.0,646.0,0.0,0.0,0.0,646.0,-24.0,622.0,0.0,0.0,622.0,626.55,4.55,979.0,0.635,0.635,0.63999,986.6,0.63,0.63,0.634612,
09/30/2011,4383.0,4383.0,-1921.0,1921.0,2462.0,0.0,-1427.0,1489.0,,-62.0,1035.0,-10.0,10.0,,,,0.0,1025.0,-349.0,676.0,0.0,0.0,0.0,676.0,-33.0,643.0,0.0,0.0,643.0,642.3,-0.7,973.4,0.66,0.66,0.659852,981.0,0.655,0.655,0.654286,
12/31/2011,4172.0,4172.0,-1779.0,1779.0,2393.0,0.0,-1470.0,1444.0,,26.0,923.0,-15.0,15.0,,,,0.0,908.0,-283.0,625.0,0.0,0.0,0.0,625.0,-35.0,590.0,0.0,0.0,590.0,643.1,53.1,967.6,0.61,0.61,0.664634,975.0,0.605,0.605,0.659462,
03/31/2012,4200.0,4200.0,-1763.0,1763.0,2437.0,0.0,-1499.0,1478.0,,21.0,938.0,-10.0,10.0,,,,0.0,928.0,-295.0,633.0,0.0,0.0,0.0,633.0,-40.0,593.0,0.0,0.0,593.0,601.0,8.0,960.2,0.62,0.62,0.625911,967.8,0.615,0.615,0.623266,
06/30/2012,4267.0,4267.0,-1806.0,1806.0,2461.0,0.0,-1479.0,1464.0,,15.0,982.0,-6.0,6.0,,,,0.0,976.0,-311.0,665.0,0.0,0.0,0.0,665.0,-38.0,627.0,0.0,0.0,627.0,641.0,14.0,954.6,0.655,0.655,0.671485,962.6,0.65,0.65,0.664544,
09/30/2012,4332.0,4332.0,-1803.0,1803.0,2529.0,0.0,-1502.0,1501.0,,1.0,1027.0,-4.0,4.0,,,,0.0,1023.0,-326.0,697.0,0.0,0.0,0.0,697.0,-43.0,654.0,0.0,0.0,654.0,661.0,7.0,949.8,0.69,0.69,0.695936,958.4,0.68,0.68,0.687304,
12/31/2012,4286.0,4286.0,-1781.0,1781.0,2505.0,0.0,-1563.0,1487.0,,76.0,942.0,5.0,-5.0,,,,0.0,947.0,-311.0,636.0,0.0,0.0,0.0,636.0,-38.0,598.0,0.0,0.0,598.0,675.55,77.55,472.0,1.27,1.27,1.43125,476.0,1.26,1.26,1.42292,
03/31/2013,4315.0,4315.0,-1800.0,1800.0,2515.0,0.0,-1773.0,1536.0,,237.0,742.0,3.0,-3.0,,,,0.0,745.0,-239.0,506.0,0.0,0.0,0.0,506.0,-46.0,460.0,0.0,0.0,460.0,626.0,166.0,936.6,0.49,0.49,0.668375,945.0,0.48,0.48,0.655662,
06/30/2013,4346.0,4346.0,-1812.0,1812.0,2534.0,0.0,-1628.0,1526.0,,102.0,906.0,5.0,-5.0,,,,0.0,911.0,-307.0,604.0,0.0,0.0,0.0,604.0,-43.0,561.0,0.0,0.0,561.0,662.0,101.0,933.1,0.6,0.6,0.709463,942.3,0.6,0.6,0.707185,
12/31/2013,4361.0,4361.0,-1794.0,1794.0,2567.0,0.0,-1675.0,1612.0,,63.0,892.0,1.0,-1.0,,,,0.0,893.0,-292.0,601.0,0.0,0.0,0.0,601.0,-37.0,564.0,0.0,0.0,564.0,697.0,133.0,925.7,0.61,0.61,0.752944,935.3,0.6,0.6,0.7422,
03/31/2014,4325.0,4325.0,-1801.0,1801.0,2524.0,0.0,-1890.0,1544.0,,346.0,634.0,-7.0,7.0,,,,0.0,627.0,-195.0,432.0,0.0,0.0,0.0,432.0,-44.0,388.0,0.0,0.0,388.0,636.0,248.0,919.5,0.42,0.42,0.69168,928.6,0.42,0.42,0.687069,
06/30/2014,4352.0,4352.0,-1800.0,1800.0,2552.0,0.0,-1572.0,1507.0,,65.0,980.0,-9.0,9.0,,,,0.0,971.0,-310.0,661.0,0.0,0.0,0.0,661.0,-39.0,622.0,0.0,0.0,622.0,676.0,54.0,916.1,0.68,0.68,0.737911,925.9,0.67,0.67,0.728322,
09/30/2014,4379.0,4379.0,-1821.0,1821.0,2558.0,0.0,-1610.0,1497.0,,113.0,948.0,-4.0,4.0,,,,0.0,944.0,-364.0,580.0,0.0,0.0,0.0,580.0,-38.0,542.0,0.0,0.0,542.0,701.0,159.0,913.8,0.59,0.59,0.767126,922.8,0.59,0.59,0.762302,
12/31/2014,4221.0,4221.0,-1746.0,1746.0,2475.0,0.0,-1480.0,1434.0,,46.0,995.0,-4.0,4.0,,,,0.0,991.0,-325.0,666.0,0.0,0.0,0.0,666.0,-38.0,628.0,0.0,0.0,628.0,699.0,71.0,911.3,0.69,0.69,0.767036,920.0,0.68,0.68,0.757174,
03/31/2015,4070.0,4070.0,-1678.0,1678.0,2392.0,0.0,-1532.0,1450.0,,82.0,860.0,-8.0,8.0,,,,0.0,852.0,-269.0,583.0,0.0,0.0,0.0,583.0,-41.0,542.0,0.0,0.0,542.0,609.0,67.0,907.7,0.6,0.6,0.670927,916.3,0.59,0.59,0.66312,
06/30/2015,4066.0,4066.0,-1699.0,1699.0,2367.0,0.0,-1435.0,1381.0,,54.0,932.0,-6.0,6.0,,,,0.0,926.0,-310.0,616.0,0.0,0.0,0.0,616.0,-42.0,574.0,0.0,0.0,574.0,639.0,65.0,904.6,0.63,0.63,0.70639,912.4,0.63,0.63,0.701241,
09/30/2015,3999.0,3999.0,-1652.0,1652.0,2347.0,0.0,-1211.0,1347.0,,-136.0,1136.0,-5.0,5.0,,,,0.0,1131.0,-361.0,770.0,0.0,0.0,0.0,770.0,-44.0,726.0,0.0,0.0,726.0,653.0,-73.0,900.1,0.81,0.81,0.725475,906.9,0.8,0.8,0.719506,
12/31/2015,3899.0,3899.0,-1606.0,1606.0,2293.0,0.0,-2432.0,1286.0,,1146.0,-139.0,-7.0,7.0,,,,0.0,-146.0,-275.0,-421.0,0.0,0.0,0.0,-421.0,-37.0,-458.0,0.0,0.0,-458.0,655.0,1113.0,896.5,-0.51,-0.51,0.730619,896.5,-0.51,-0.51,0.730619,
03/31/2016,3762.0,3762.0,-1514.0,1514.0,2248.0,0.0,-1381.0,1354.0,,27.0,867.0,-28.0,28.0,,,,0.0,839.0,-265.0,574.0,0.0,0.0,0.0,574.0,-41.0,533.0,0.0,0.0,533.0,571.0,38.0,893.7,0.6,0.6,0.638917,900.2,0.59,0.59,0.632213,
06/30/2016,3845.0,3845.0,-1541.0,1541.0,2304.0,0.0,-1360.0,1320.0,,40.0,944.0,-25.0,25.0,,,,0.0,919.0,-281.0,638.0,0.0,0.0,0.0,638.0,-38.0,600.0,0.0,0.0,600.0,631.0,31.0,893.9,0.67,0.67,0.705896,901.1,0.67,0.67,0.704402,
09/30/2016,3867.0,3867.0,-1543.0,1543.0,2324.0,0.0,-1253.0,1322.0,,-69.0,1071.0,-25.0,25.0,,,,0.0,1046.0,-300.0,746.0,0.0,0.0,0.0,746.0,-44.0,702.0,0.0,0.0,702.0,653.0,-49.0,891.9,0.79,0.79,0.732145,899.2,0.78,0.78,0.725507,
12/31/2016,3721.0,3721.0,-1474.0,1474.0,2247.0,0.0,-1174.0,1147.0,,27.0,1073.0,-139.0,21.0,,,,118.0,934.0,-306.0,628.0,0.0,0.0,0.0,628.0,-22.0,606.0,0.0,0.0,606.0,667.0,61.0,887.6,0.68274,0.68274,0.751465,893.0,0.678611,0.678611,0.74692,
03/31/2017,3762.0,3762.0,-1493.0,1493.0,2269.0,0.0,-1357.0,1336.0,,21.0,912.0,-50.0,23.0,,,,27.0,862.0,-251.0,611.0,0.0,0.0,0.0,611.0,-41.0,570.0,0.0,0.0,570.0,601.0,31.0,884.7,0.64,0.64,0.679326,891.0,0.64,0.64,0.674792,
06/30/2017,3826.0,3826.0,-1526.0,1526.0,2300.0,0.0,-1422.0,1309.0,,113.0,878.0,-49.0,24.0,,,,25.0,829.0,-269.0,560.0,0.0,0.0,0.0,560.0,-36.0,524.0,,,524.0,639.0,115.0,883.8,0.59,0.59,0.723014,890.8,0.59,0.59,0.719097,
09/30/2017,3974.0,3974.0,-1591.0,1591.0,2383.0,0.0,-1426.0,1410.0,,16.0,957.0,-57.0,27.0,,,,30.0,900.0,-250.0,650.0,0.0,0.0,0.0,650.0,-43.0,607.0,0.0,0.0,607.0,646.0,39.0,880.7,0.69,0.69,0.733507,886.3,0.68,0.68,0.724003,
12/31/2017,3892.0,3892.0,-1564.0,1564.0,2328.0,0.0,-1368.0,1345.0,,23.0,960.0,-64.0,28.0,,,,36.0,896.0,-543.0,353.0,0.0,0.0,0.0,353.0,-30.0,323.0,0.0,0.0,323.0,659.0,336.0,878.0,0.37,0.37,0.750569,883.3,0.37,0.37,0.750392,
03/31/2018,4002.0,4002.0,-1594.0,1594.0,2408.0,0.0,-1425.0,1392.0,,33.0,983.0,-59.0,35.0,,,,24.0,924.0,-246.0,678.0,0.0,0.0,0.0,678.0,-44.0,634.0,0.0,0.0,634.0,654.0,20.0,875.4,0.72,0.72,0.747087,879.9,0.72,0.72,0.74273,
06/30/2018,3886.0,3886.0,-1585.0,1585.0,2301.0,0.0,-1355.0,1300.0,,55.0,946.0,-58.0,35.0,,,,23.0,888.0,-213.0,675.0,0.0,0.0,0.0,675.0,-38.0,637.0,0.0,0.0,637.0,688.0,51.0,871.7,0.73,0.73,0.789262,874.0,0.73,0.73,0.788352,
09/30/2018,3845.0,3845.0,-1576.0,1576.0,2269.0,0.0,-1395.0,1369.0,,26.0,874.0,-54.0,36.0,,,,18.0,820.0,-258.0,562.0,0.0,0.0,0.0,562.0,-39.0,523.0,0.0,0.0,523.0,625.0,102.0,868.8,0.6,0.6,0.719383,871.1,0.6,0.6,0.717093,
12/31/2018,3811.0,3811.0,-1558.0,1558.0,2253.0,0.0,-1362.0,1328.0,,34.0,891.0,-59.0,37.0,,,,22.0,832.0,-189.0,643.0,0.0,0.0,0.0,643.0,-37.0,606.0,0.0,0.0,606.0,638.0,32.0,866.6,0.7,0.7,0.73621,867.5,0.7,0.7,0.73621,
03/31/2019,3884.0,3884.0,-1597.0,1597.0,2287.0,0.0,-1408.0,1365.0,,43.0,879.0,-65.0,40.0,,,,25.0,814.0,-214.0,600.0,0.0,0.0,0.0,600.0,-40.0,560.0,0.0,0.0,560.0,582.0,22.0,862.0,0.65,0.65,0.675174,863.2,0.65,0.65,0.675174,
06/30/2019,3866.0,3866.0,-1558.0,1558.0,2308.0,0.0,-1420.0,1369.0,,51.0,888.0,-65.0,38.0,,,,27.0,823.0,-205.0,618.0,0.0,0.0,0.0,618.0,-32.0,586.0,0.0,0.0,586.0,617.0,31.0,859.4,0.68,0.68,0.717943,861.9,0.68,0.68,0.715967,
09/30/2019,3928.0,3928.0,-1612.0,1612.0,2316.0,0.0,-1460.0,1429.0,,31.0,856.0,-62.0,35.0,,,,27.0,794.0,-167.0,627.0,0.0,0.0,0.0,627.0,-49.0,578.0,0.0,0.0,578.0,614.0,36.0,858.7,0.67,0.67,0.715034,861.2,0.67,0.67,0.711802,
12/31/2019,4015.0,4015.0,-1601.0,1601.0,2414.0,0.0,-1483.0,1412.0,,71.0,931.0,-61.0,32.0,,,,29.0,870.0,-188.0,682.0,0.0,0.0,0.0,682.0,-39.0,643.0,0.0,0.0,643.0,627.0,-16.0,856.7,0.75,0.75,0.731878,858.0,0.75,0.75,0.731352,
03/31/2020,4097.0,4097.0,-1632.0,1632.0,2465.0,0.0,-1513.0,1473.0,,40.0,952.0,-57.0,36.0,,,,21.0,895.0,-147.0,748.0,0.0,0.0,0.0,748.0,-33.0,715.0,0.0,0.0,715.0,719.0,4.0,856.9,0.83,0.83,0.839071,858.4,0.83,0.83,0.83466,
06/30/2020,3897.0,3897.0,-1528.0,1528.0,2369.0,0.0,-1423.0,1395.0,,28.0,946.0,-55.0,35.0,,,,20.0,891.0,-216.0,675.0,0.0,0.0,0.0,675.0,-40.0,635.0,0.0,0.0,635.0,631.05,-3.95,857.4,0.74,0.74,0.736004,858.9,0.74,0.74,0.735401,
09/30/2020,3978.231,,,,2376.23715861,,,,,,903.0,,,,,,,844.455,,590.0,,,,,,590.0,,,590.0,598.7,,,0.697,0.697,0.704,,0.697,0.697,0.704,
12/31/2020,4031.231,,,,2460.82465164,,,,,,977.667,,,,,,,919.818,,662.25,,,,,,662.25,,,662.25,661.6,,,0.773,0.773,0.768,,0.773,0.773,0.768,
