Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/27/2014,3671.0,907.5,660.9,246.6,209.0,209.0,0.0,597.4,,,,,224.9,,,,,129.4,1938.8,701.2,,,467.7,467.7,563.3,349.2,339.4,9.8,214.1,1732.2,,647.5,173.7,,,473.8,170.0,0.0,,,,170.0,0.0,,,0.0,817.5,0.0,0.0,,,,413.4,,,,,,413.4,413.4,1230.9,0.0,2669.0,2.8,2666.2,0,-193.3,-35.6,2440.1,0.0,2440.1,3671.0,
12/27/2014,3617.2,1064.9,836.3,228.6,228.5,228.5,0.0,447.2,,,,,206.8,,,,,96.8,1947.4,684.0,,,464.6,464.6,521.2,325.3,315.5,9.8,195.9,1669.8,,695.4,160.5,,,534.9,20.0,0.0,,,,20.0,0.0,,,0.0,715.4,0.0,0.0,,,,383.8,,,,,,383.8,383.8,1099.2,0.0,2691.2,2.8,2688.4,0,-102.9,-70.3,2518.0,0.0,2518.0,3617.2,
03/28/2015,4512.7,2021.2,1782.0,239.2,196.9,196.9,0.0,456.9,,,,,223.0,,,,,123.5,2898.0,668.4,,,399.7,399.7,546.6,325.4,315.6,9.8,221.2,1614.7,,683.1,165.3,,,517.8,7.5,0.0,,,,7.5,0.4,,,0.0,691.0,889.2,889.2,,,,392.2,,,,,,392.2,1281.4,1972.4,0.0,2722.5,2.8,2719.7,0,-107.9,-74.3,2540.3,0.0,2540.3,4512.7,
06/27/2015,4666.9,1525.8,1291.8,234.0,219.5,219.5,0.0,485.1,,,,,276.1,73.1,0.0,115.8,,101.2,2506.5,732.6,1573.6,-841.0,406.0,406.0,1021.8,794.1,434.2,359.9,111.9,2160.4,,823.2,222.8,0.0,93.3,507.1,11.3,0.0,0.0,0.0,,11.3,0.2,0.0,0.0,0.0,834.7,879.1,879.1,0.0,0.0,,463.2,0.0,0.0,0.0,0.0,60.0,403.2,1342.3,2177.0,0.0,2757.2,2.8,2754.4,0,-189.6,-77.7,2489.9,0.0,2489.9,4666.9,
09/26/2015,4554.4,1276.2,966.0,310.2,246.9,246.9,0.0,574.7,,,,,253.8,85.2,,,,89.2,2351.6,727.4,,,480.4,480.4,995.0,790.3,436.3,354.0,204.7,2202.8,,736.0,215.7,,,520.3,15.0,0.0,,,,15.0,0.0,,,0.0,751.0,875.6,875.6,,,,454.3,,,,,,454.3,1329.9,2080.9,0.0,2763.4,2.8,2760.6,0,-186.8,-103.1,2473.5,0.0,2473.5,4554.4,
12/26/2015,4603.7,1337.1,843.8,493.3,303.6,303.6,0.0,438.5,,,,,222.4,85.8,,,,53.0,2301.6,784.4,,,515.1,515.1,1002.6,787.8,437.1,350.7,214.8,2302.1,,689.0,147.7,,,541.3,15.0,0.0,,,,15.0,0.0,,,0.0,704.0,872.0,872.0,,,,460.4,,,,,,460.4,1332.4,2036.4,0.0,2786.0,2.8,2783.2,0,-110.4,-108.3,2567.3,0.0,2567.3,4603.7,
03/26/2016,4676.5,1282.4,821.6,460.8,263.2,263.2,0.0,464.1,,,,,255.4,76.8,,,,85.9,2265.1,823.2,,,567.9,567.9,1020.3,803.2,453.4,349.8,217.1,2411.4,,716.5,174.6,,,541.9,15.0,0.0,,,,15.0,0.0,,,0.0,731.5,868.5,868.5,,,,451.1,,,,,,451.1,1319.6,2051.1,0.0,2809.2,2.8,2806.4,0,-91.7,-92.1,2625.4,0.0,2625.4,4676.5,
07/02/2016,4892.7,1319.4,859.0,460.4,245.2,245.2,0.0,459.2,,,,,149.1,58.0,0.0,248.8,13.6,76.9,2172.9,919.5,1781.3,-861.8,558.6,558.6,1241.7,849.2,502.4,346.8,143.7,2719.8,,800.6,186.7,0.0,93.9,520.0,15.0,0.0,0.0,0.0,,15.0,11.1,0.0,0.0,0.0,826.7,861.2,861.2,0.0,0.0,,521.9,0.0,0.0,0.0,0.0,57.3,464.6,1383.1,2209.8,0.0,2859.9,2.8,2857.1,0,-104.1,-72.9,2682.9,0.0,2682.9,4892.7,
10/01/2016,4584.6,1533.2,1000.0,533.2,245.1,245.1,0.0,546.8,,,,,180.1,66.1,,248.8,,113.4,2505.2,774.6,,,74.4,74.4,1230.4,851.0,505.9,345.1,130.6,2079.4,,691.8,173.5,,,518.3,0.0,0.0,,,,0.0,5.4,,,0.0,697.2,591.4,591.4,,,,567.5,,,,,,567.5,1158.9,1856.1,0.0,2877.4,2.8,2874.6,0,-81.3,-67.6,2728.5,0.0,2728.5,4584.6,
12/31/2016,4678.7,1835.9,1309.7,526.2,269.6,269.6,0.0,464.9,,,,,195.3,,,228.3,45.5,140.5,2765.7,641.2,,,110.1,110.1,1161.7,811.9,467.3,344.6,121.5,1913.0,,713.2,152.5,,,560.7,0.0,0.0,,,,0.0,2.0,,,0.0,715.2,591.6,591.6,,,,560.8,,,,,,560.8,1152.4,1867.6,0.0,2903.1,2.8,2900.3,0,23.7,-115.7,2811.1,0.0,2811.1,4678.7,
04/01/2017,4661.0,1891.9,1394.5,497.4,203.4,203.4,0.0,478.7,,,,,195.6,,,176.4,58.0,133.9,2769.6,661.2,,,104.4,104.4,1125.8,824.0,481.1,342.9,125.4,1891.4,,634.3,129.2,,,505.1,0.0,0.0,,,,0.0,2.0,,,0.0,636.3,591.8,591.8,,,,541.0,,,,,,541.0,1132.8,1769.1,0.0,2934.6,2.8,2931.8,0,51.1,-93.8,2891.9,0.0,2891.9,4661.0,
07/01/2017,5831.6,3083.6,2672.9,410.7,268.0,268.0,0.0,469.7,,,,,132.0,58.6,0.0,170.5,41.5,28.4,3953.3,691.4,1489.5,-798.1,75.1,75.1,1111.8,821.3,480.5,340.8,120.0,1878.3,,752.1,194.6,0.0,95.1,462.4,0.0,0.0,0.0,0.0,,0.0,1.7,0.0,0.0,0.0,753.8,1579.5,1579.5,0.0,0.0,,496.4,0.0,0.0,0.0,0.0,63.3,433.1,2075.9,2829.7,0.0,2981.1,2.8,2978.3,0,107.7,-86.9,3001.9,0.0,3001.9,5831.6,
09/30/2017,7454.4,1670.9,1373.3,297.6,302.7,302.7,0.0,852.8,,,,,195.9,130.9,,204.1,65.0,0.0,3022.3,860.8,,,70.0,70.0,3501.3,3163.3,1410.2,1753.1,133.9,4432.1,,934.3,292.7,,,641.6,800.6,0.0,0.6,0.6,,800.0,0.0,,,0.0,1734.9,1888.2,1880.4,7.8,7.8,,891.3,,,,,,891.3,2779.5,4514.4,0.0,3027.2,2.8,3024.4,0,-5.9,-81.3,2940.0,0.0,2940.0,7454.4,
12/30/2017,7481.2,2091.8,2065.0,26.8,347.8,347.8,0.0,666.2,,,,,176.5,,,26.2,45.6,128.4,3282.3,877.0,,,27.3,27.3,3294.6,3147.7,1400.8,1746.9,120.7,4198.9,,927.2,234.8,,,692.4,800.6,0.0,0.6,0.6,,800.0,3.6,,1.7,0.0,1731.4,1887.5,1881.1,6.4,6.4,,912.9,,,,,173.4,737.8,2800.4,4531.8,0.0,3060.5,2.8,3057.7,0,-38.8,-72.3,2949.4,0.0,2949.4,7481.2,
03/31/2018,6588.0,1038.3,1031.7,6.6,292.3,292.3,0.0,714.3,,,,,243.4,,,32.0,99.6,140.3,2288.3,889.4,,,0.1,0.1,3410.2,3253.8,1513.5,1740.3,124.4,4299.7,,852.9,221.9,,,631.0,0.7,0.0,0.7,0.7,,0.0,6.5,,0.1,0.0,860.1,1599.5,1593.2,6.3,6.3,,990.4,,,,,240.1,750.2,2589.9,3450.0,0.0,3179.9,2.9,3177.0,0,4.5,-46.4,3138.0,0.0,3138.0,6588.0,
06/30/2018,6678.3,1250.0,1243.4,6.6,314.1,314.1,0.0,673.8,,,,,194.7,82.6,0.0,24.3,25.8,80.3,2432.6,885.4,1839.8,-954.4,0.0,0.0,3360.3,3217.2,1484.3,1732.9,118.8,4245.7,,935.1,264.3,,97.2,573.6,0.7,0.0,0.7,0.7,,0.0,2.4,0.0,0.0,0.0,938.2,1599.9,1593.9,6.0,6.0,,895.6,0.0,0.0,0.0,0.0,206.2,689.4,2495.5,3433.7,0.0,3208.4,2.9,3205.5,0,119.0,-82.8,3244.6,0.0,3244.6,6678.3,
09/29/2018,6703.3,1063.2,904.7,158.5,283.1,283.1,0.0,820.9,,,,,300.3,109.1,,22.8,92.8,98.4,2467.5,888.3,,,0.0,,3347.5,3213.5,1485.0,1728.5,111.2,4235.8,,898.7,292.9,,,605.8,0.7,0.0,0.7,0.7,,0.0,0.0,,,0.0,899.4,1600.5,1594.5,6.0,6.0,,893.8,,,,,225.5,668.3,2494.3,3393.7,0.0,3234.0,2.9,3231.1,0,163.7,-88.1,3309.6,0.0,3309.6,6703.3,
12/29/2018,7119.3,1495.2,1237.0,258.2,360.5,360.5,0.0,732.4,,,,,240.4,86.9,,31.8,58.1,91.3,2828.5,896.0,,,0.1,0.1,3394.7,3225.3,1503.4,1721.9,137.6,4290.8,,1077.4,299.1,,,778.3,0.7,0.0,0.7,0.7,,0.0,3.0,,0.3,0.0,1081.1,1601.0,1595.0,6.0,6.0,,948.8,,,,,243.1,705.4,2549.8,3630.9,0.0,3259.2,2.9,3256.3,0,320.7,-91.5,3488.4,0.0,3488.4,7119.3,
03/30/2019,6969.9,1337.3,1075.3,262.0,285.7,285.7,0.0,811.1,,,,,228.3,87.9,,26.0,40.9,96.6,2662.4,921.6,,,0.1,0.1,3385.8,3220.9,1504.1,1716.8,138.9,4307.5,,995.9,260.6,76.3,,659.0,0.7,0.0,0.7,0.7,,0.0,0.0,,5.3,0.0,996.6,1601.5,1595.9,5.6,5.6,,840.6,,,,,245.3,590.0,2442.1,3438.7,0.0,3281.5,2.9,3278.6,0,340.2,-90.5,3531.2,0.0,3531.2,6969.9,
06/29/2019,6877.3,1233.8,969.2,264.6,298.1,298.1,0.0,778.3,,,,,246.6,99.8,0.0,19.4,55.8,80.4,2556.8,938.8,2139.3,-1200.5,0.1,0.1,3381.6,3228.1,1516.2,1711.9,134.1,4320.5,,915.9,243.6,,96.8,575.5,0.8,0.0,0.8,0.8,,0.0,1.3,0.0,0.0,0.0,918.0,1601.9,1596.6,5.3,5.3,,844.0,0.0,0.0,0.0,0.0,234.1,609.9,2445.9,3363.9,0.0,3305.0,2.9,3302.1,0,291.6,-83.2,3513.4,0.0,3513.4,6877.3,
09/28/2019,8450.1,788.4,522.1,266.3,313.1,313.1,0.0,880.2,,,,,222.2,65.2,,28.7,52.6,104.4,2203.9,2946.4,,,0.0,,3299.8,3163.1,1511.6,1651.5,108.0,6246.2,,882.3,254.3,,,628.0,329.7,0.0,329.7,0.8,328.9,0.0,0.0,,,0.0,1212.0,3562.7,1592.2,1970.5,5.1,1965.4,588.5,,,,,196.9,391.6,4151.2,5363.2,0.0,3317.2,2.8,3314.4,0,-134.3,-96.0,3086.9,0.0,3086.9,8450.1,
12/28/2019,8700.1,1166.7,896.9,269.8,363.5,363.5,0.0,748.3,,,,,232.9,65.2,,36.1,43.3,124.4,2511.4,2882.8,,,0.0,,3305.9,3161.1,1511.3,1649.8,108.7,6188.7,,915.8,252.4,,,663.4,330.6,0.0,330.6,0.8,329.8,0.0,5.9,,0.7,0.0,1252.3,3499.2,1593.1,1906.1,4.9,1901.2,626.2,,,,,230.5,395.0,4125.4,5377.7,0.0,3336.1,2.8,3333.3,0,71.3,-85.0,3322.4,0.0,3322.4,8700.1,
03/28/2020,7743.0,898.2,742.6,155.6,190.4,190.4,0.0,852.9,,,,,190.4,60.2,,35.9,35.1,95.1,2131.9,2789.6,,,0.0,,2821.5,2679.6,1298.5,1381.1,106.0,5611.1,,773.2,200.1,,,573.1,365.7,0.0,354.2,0.8,353.4,11.5,0.0,,0.0,0.0,1138.9,3484.5,1582.5,1902.0,4.7,1897.3,566.5,,,,,204.6,361.9,4051.0,5189.9,0.0,3348.8,2.8,3346.0,0,-699.0,-96.7,2553.1,0.0,2553.1,7743.0,
06/27/2020,7924.2,1434.4,1426.3,8.1,193.3,193.3,0.0,736.9,,,,,188.5,57.5,0.0,55.9,46.0,65.7,2553.1,2532.2,3661.7,-1129.5,0.1,0.1,2838.8,2680.5,1301.1,1379.4,102.4,5371.1,,637.0,130.8,,0.0,506.2,1101.2,0.0,389.7,0.9,388.8,711.5,3.9,0.0,0.0,0.0,1742.1,3387.7,1583.5,1804.2,4.4,1799.8,518.0,0.0,,,,155.1,362.9,3905.7,5647.8,0.0,3361.3,2.8,3358.5,0,-992.7,-92.2,2276.4,0.0,2276.4,7924.2,
