Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",General & Administrative,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2016,2846.734,2846.734,,-2013.613,2013.613,833.121,0.0,-725.541,643.366,643.366,86.994,-4.819,107.58,27.185,33.331,34.79,-1.459,,-57.301,-3.215,134.765,-50.125,84.64,0.0,0.0,0.0,84.64,-2.473,82.167,0.0,0.0,82.167,79.4494,-2.7176,333.992935,0.25,0.25,0.237877,337.506232,0.24,0.24,0.231948,
06/30/2016,3207.537,3207.537,,-2254.233,2254.233,953.304,0.0,-770.71,680.442,680.442,90.268,0.0,182.594,4.89,33.921,36.987,-3.066,,-34.929,-3.882,187.484,-64.039,123.445,0.0,0.0,0.0,123.445,-1.777,121.668,0.0,0.0,121.668,128.20757,6.53957,335.076746,0.36,0.36,0.382622,338.080641,0.36,0.36,0.379343,
09/30/2016,3193.487,3193.487,,-2252.783,2252.783,940.704,0.0,-768.212,686.53,686.53,92.725,-11.043,172.492,-10.225,36.253,37.273,-1.02,,-24.672,-1.356,162.267,-51.414,110.853,0.0,0.0,0.0,110.853,-6.69,104.163,0.0,0.0,104.163,13.903286,-90.259714,335.770122,0.31,0.31,0.041407,338.488975,0.31,0.31,0.041407,
12/31/2016,3823.831,3823.831,,-2603.098,2603.098,1220.733,6.482,-874.394,777.454,777.454,96.94,0.0,352.821,43.389,33.295,35.801,-2.506,,-80.449,3.765,396.21,-131.084,265.126,0.0,0.0,0.0,265.126,-1.151,263.975,0.0,0.0,263.975,259.693488,-4.281512,336.843925,0.78,0.78,0.770961,338.839469,0.78,0.78,0.767364,
03/31/2017,4050.966,4050.966,,-3146.477,3146.477,904.489,0.0,-699.278,606.626,606.626,94.037,-1.385,205.211,-12.466,31.599,34.01,-2.411,,-15.018,-4.115,192.745,-53.819,138.926,0.0,0.0,0.0,138.926,-1.906,137.02,0.0,0.0,137.02,116.469242,-20.550758,336.907836,0.41,0.41,0.345701,339.690579,0.4,0.4,0.339502,
06/30/2017,4439.571,4439.571,,-3409.54,3409.54,1030.031,0.0,-801.703,712.615,712.615,100.386,-11.298,228.328,44.567,34.003,35.43,-1.427,,-75.384,-3.186,272.895,-69.887,203.008,0.0,0.0,0.0,203.008,-1.231,201.777,0.0,0.0,201.777,174.144362,-27.632638,336.975149,0.6,0.6,0.516787,340.882603,0.59,0.59,0.508938,
09/30/2017,4638.596,2328.361,2310.235,-3598.279,3598.279,1040.317,0.0,-801.361,704.95,704.95,102.591,-6.18,238.956,38.248,31.354,34.483,-3.129,,-67.834,-1.768,277.204,-77.072,200.132,0.0,0.0,0.0,200.132,-1.044,199.088,0.0,0.0,199.088,161.31195,-37.77605,337.948324,0.59,0.59,0.477327,341.186431,0.58,0.58,0.46928,
12/31/2017,5499.654,2945.872,2553.782,-4150.803,4150.803,1348.851,0.0,-942.664,834.529,834.529,109.1,-0.965,406.187,22.302,30.005,32.891,-2.886,,-51.971,-0.336,428.489,-266.979,161.51,0.0,0.0,0.0,161.51,-2.286,159.224,0.0,0.0,159.224,256.67675,97.45275,338.777028,0.47,0.47,0.757657,341.728078,0.47,0.47,0.755176,
03/31/2018,4673.952,4673.952,,-3619.961,3619.961,1053.991,0.0,-840.382,732.235,732.235,108.165,-0.018,213.609,-17.32,25.237,28.858,-3.621,,-40.179,32.262,196.289,-46.164,150.125,0.0,0.0,0.0,150.125,0.163,150.288,0.0,0.0,150.288,139.693705,-10.594295,338.890098,0.44,0.44,0.412209,342.58981,0.44,0.44,0.409076,
06/30/2018,5111.434,2535.6,2575.834,-3958.748,3958.748,1152.686,0.0,-927.37,826.282,826.282,113.399,-12.311,225.316,74.634,25.396,25.396,0.0,,-96.021,-4.009,299.95,-70.319,229.631,0.0,0.0,0.0,229.631,-0.964,228.667,0.0,0.0,228.667,215.7742,-12.8928,339.081556,0.67,0.67,0.636349,343.471513,0.67,0.67,0.632463,
09/30/2018,5260.954,2621.011,2639.943,-4098.904,4098.904,1162.05,0.0,-972.333,859.085,859.085,113.484,-0.236,189.717,196.935,25.42,26.651,-1.231,,-126.84,-95.515,386.652,-94.963,291.689,0.0,0.0,0.0,291.689,-1.22,290.469,0.0,0.0,290.469,201.303982,-89.165018,339.477316,0.86,0.86,0.592982,343.733947,0.85,0.85,0.590599,
12/31/2018,6293.748,3404.042,2889.706,-4771.599,4771.599,1522.149,0.0,-1062.802,948.171,948.171,116.94,-2.309,459.347,36.768,22.632,24.876,-2.244,,-61.624,2.224,496.115,-101.612,394.503,0.0,0.0,0.0,394.503,-0.708,393.795,0.0,0.0,393.795,359.209349,-34.585651,339.823278,1.16,1.16,1.057048,342.68372,1.15,1.15,1.049074,
03/31/2019,5135.51,5135.51,,-4022.034,4022.034,1113.476,0.0,-968.489,792.876,792.876,105.823,69.79,144.987,69.717,21.192,22.726,-1.534,,-72.664,-18.245,214.704,-43.878,170.826,0.0,0.0,0.0,170.826,-6.417,164.409,0.0,0.0,164.409,213.582103,49.173103,336.020431,0.49,0.49,0.635622,340.158399,0.48,0.48,0.624559,
06/30/2019,5714.073,2849.494,2864.579,-4445.79,4445.79,1268.283,0.0,-983.866,877.397,877.397,106.479,-0.01,284.417,1.542,24.6,24.6,0.0,,-21.773,-4.369,285.959,-62.521,223.438,0.0,0.0,0.0,223.438,0.293,223.731,0.0,0.0,223.731,252.566833,28.835833,336.222471,0.67,0.67,0.75119,340.508931,0.66,0.66,0.744685,
09/30/2019,5925.101,2910.453,3014.648,-4687.336,4687.336,1237.765,0.0,-921.135,809.584,809.584,111.56,-0.009,316.63,4.891,21.846,21.846,0.0,,-25.796,-0.941,321.521,-63.468,258.053,0.0,0.0,0.0,258.053,-1.454,256.599,0.0,0.0,256.599,258.768334,2.169334,336.203747,0.76,0.76,0.769677,341.100182,0.75,0.75,0.75636,
12/31/2019,7119.407,3672.173,3447.234,-5533.853,5533.853,1585.554,0.0,-1071.713,956.152,956.152,115.362,0.199,513.841,25.32,18.116,18.116,0.0,,-40.692,-2.744,539.161,99.972,639.133,0.0,0.0,0.0,639.133,-1.515,637.618,0.0,0.0,637.618,524.547747,-113.070253,334.745003,1.9,1.9,1.567007,340.333005,1.87,1.87,1.537766,
03/31/2020,5889.168,2693.292,3195.876,-4712.674,4712.674,1176.494,0.0,-956.204,790.066,790.066,113.794,52.344,220.29,4.422,16.016,16.016,0.0,,-20.631,0.193,224.712,-51.182,173.53,0.0,0.0,0.0,173.53,-1.335,172.195,0.0,0.0,172.195,204.828483,32.633483,334.969826,0.51,0.51,0.611483,339.737911,0.51,0.51,0.606055,
06/30/2020,5381.384,2256.045,3125.339,-4399.537,4399.537,981.847,0.0,-887.682,770.806,770.806,116.384,0.492,94.165,6.75,17.95,17.95,0.0,,-19.48,-5.22,100.915,-18.803,82.112,0.0,0.0,0.0,82.112,-0.215,81.897,0.0,0.0,81.897,79.781912,-2.115088,335.126126,0.24,0.24,0.238065,337.361419,0.24,0.24,0.23373,
09/30/2020,5314.6,,,,,1170.912672,,,,,,,173.0,,,,,,,,180.0,,126.0,,,,,,126.0,,,126.0,137.333,,,0.383,0.383,0.421,,0.383,0.383,0.421,
12/31/2020,6199.8,,,,,1428.74391,,,,,,,327.333,,,,,,,,369.75,,254.167,,,,,,254.167,,,254.167,266.5,,,0.759,0.759,0.794,,0.759,0.759,0.794,
