Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
09/30/2014,1945.0,1854.0,417.0,-456.0,69.0,195.0,-720.0,130.0,360.0,-52.0,,-178.0,-82.0,-519.0,-475.0,0.0,0.0,0.0,-475.0,-324.0,-151.0,0.0,0.0,0.0,-206.0,88.0,-294.0,0.0,162.0,-1312.0,-512.0,-204.0,-156.0,0.0,-48.0,-407.0,18.0,-425.0,-107.0,-41.0,73.0,
12/31/2014,2314.0,1473.0,468.0,-109.0,32.0,172.0,-313.0,140.0,63.0,207.0,,-130.0,70.0,-913.0,-665.0,0.0,0.0,0.0,-665.0,-531.0,-134.0,0.0,0.0,0.0,76.0,100.0,-24.0,0.0,-211.0,-1104.0,-510.0,-194.0,-209.0,92.0,-77.0,-349.0,56.0,-405.0,-121.0,-97.0,200.0,
03/31/2015,1310.0,1426.0,458.0,35.0,46.0,153.0,-164.0,-273.0,-357.0,-458.0,,542.0,-1.0,173.0,-455.0,0.0,0.0,0.0,-455.0,-323.0,-132.0,0.0,0.0,0.0,-72.0,158.0,-230.0,0.0,733.0,-1384.0,-553.0,2186.0,2177.0,9.0,0.0,-2976.0,24.0,-3000.0,-40.0,-53.0,46.0,
06/30/2015,1538.0,1542.0,457.0,-173.0,46.0,182.0,-401.0,-450.0,-61.0,-115.0,,-274.0,-4.0,-729.0,-446.0,0.0,0.0,0.0,-446.0,-331.0,-115.0,0.0,0.0,0.0,-18.0,8.0,-26.0,0.0,-238.0,-162.0,-543.0,461.0,468.0,,-7.0,2.0,2.0,0.0,-78.0,5.0,652.0,
09/30/2015,898.0,1362.0,486.0,139.0,16.0,109.0,14.0,-966.0,,,,-966.0,4.0,-927.0,-474.0,0.0,0.0,0.0,-474.0,-390.0,-84.0,0.0,0.0,0.0,-67.0,0.0,-67.0,0.0,-379.0,-316.0,-547.0,249.0,247.0,2.0,0.0,100.0,1100.0,-1000.0,-122.0,-95.0,-440.0,
12/31/2015,2630.0,3278.0,462.0,-1927.0,50.0,218.0,-2195.0,890.0,,,,890.0,-8.0,7908.0,-714.0,0.0,0.0,0.0,-714.0,-608.0,-106.0,0.0,0.0,0.0,-181.0,0.0,-181.0,0.0,-263.0,-8922.0,-541.0,-2120.0,-2096.0,0.0,-24.0,-6000.0,0.0,-6000.0,-253.0,-31.0,1585.0,
03/31/2016,-1429.0,1183.0,466.0,-220.0,48.0,145.0,-413.0,-631.0,-110.0,-310.0,,-211.0,0.0,-493.0,-384.0,0.0,0.0,0.0,-384.0,-286.0,-98.0,0.0,0.0,0.0,-63.0,16.0,-79.0,0.0,-46.0,2030.0,-509.0,2630.0,306.0,2324.0,0.0,2.0,2.0,0.0,-93.0,17.0,125.0,
06/30/2016,1572.0,1379.0,494.0,-123.0,48.0,75.0,-246.0,58.0,-569.0,-156.0,,783.0,0.0,-881.0,-464.0,0.0,0.0,0.0,-464.0,-363.0,-101.0,0.0,0.0,0.0,113.0,-16.0,129.0,0.0,-536.0,-1116.0,-526.0,-486.0,-484.0,142.0,-144.0,0.0,0.0,0.0,-66.0,-7.0,-432.0,
09/30/2016,1938.0,1480.0,496.0,111.0,16.0,53.0,42.0,-126.0,43.0,-344.0,,175.0,0.0,-519.0,-496.0,0.0,0.0,0.0,-496.0,-394.0,-102.0,0.0,0.0,0.0,-437.0,148.0,-585.0,0.0,414.0,-1117.0,-526.0,74.0,115.0,16.0,-57.0,-524.0,4.0,-528.0,-141.0,18.0,320.0,
12/31/2016,1799.0,1013.0,506.0,788.0,40.0,125.0,623.0,-462.0,,,,-462.0,,-611.0,-735.0,0.0,0.0,0.0,-735.0,-656.0,-79.0,0.0,0.0,0.0,-112.0,0.0,-112.0,0.0,236.0,-985.0,-508.0,1468.0,-268.0,1736.0,0.0,-1726.0,0.0,-1726.0,-219.0,-148.0,55.0,
03/31/2017,993.0,1386.0,512.0,-430.0,47.0,109.0,-586.0,-475.0,-268.0,-654.0,,447.0,,-139.0,-426.0,0.0,0.0,0.0,-426.0,-325.0,-101.0,596.0,596.0,0.0,-100.0,-5.0,-95.0,0.0,-209.0,-929.0,-505.0,540.0,567.0,12.0,-39.0,-922.0,11.0,-933.0,-42.0,69.0,-6.0,
06/30/2017,2146.0,1439.0,527.0,259.0,49.0,393.0,-183.0,-79.0,-683.0,-412.0,,1016.0,0.0,-851.0,-540.0,0.0,0.0,0.0,-540.0,-446.0,-94.0,0.0,0.0,0.0,-49.0,24.0,-73.0,0.0,-262.0,877.0,-503.0,1894.0,-535.0,4001.0,-1572.0,-426.0,11.0,-437.0,-88.0,26.0,2198.0,
09/30/2017,-29.0,1330.0,543.0,-2098.0,49.0,222.0,-2369.0,196.0,,,,196.0,0.0,-668.0,-538.0,0.0,0.0,0.0,-538.0,-443.0,-95.0,0.0,0.0,0.0,-10.0,-10.0,0.0,0.0,-120.0,-241.0,-533.0,423.0,368.0,55.0,0.0,-60.0,0.0,-60.0,-71.0,113.0,-825.0,
12/31/2017,2521.0,397.0,558.0,1260.0,47.0,-662.0,1875.0,306.0,503.0,-8.0,,7.0,0.0,-1361.0,-890.0,0.0,0.0,0.0,-890.0,-800.0,-90.0,0.0,0.0,0.0,-2.0,61.0,-63.0,0.0,-469.0,-700.0,-533.0,222.0,,,,-14.0,9.0,-23.0,-375.0,2.0,462.0,
03/31/2018,453.0,1297.0,581.0,-218.0,55.0,42.0,-315.0,-1207.0,-1140.0,-631.0,,564.0,0.0,-976.0,-415.0,0.0,0.0,0.0,-415.0,-337.0,-78.0,0.0,0.0,0.0,-90.0,35.0,-125.0,0.0,-471.0,-910.0,-535.0,-309.0,666.0,18.0,-993.0,-20.0,5.0,-25.0,-46.0,119.0,-1314.0,
06/30/2018,2102.0,2048.0,592.0,-1850.0,62.0,3.0,-1915.0,1312.0,-521.0,-331.0,,2164.0,0.0,738.0,-475.0,0.0,0.0,0.0,-475.0,-372.0,-103.0,0.0,0.0,0.0,1050.0,1059.0,-9.0,0.0,163.0,699.0,-535.0,1288.0,-24.0,2411.0,-1099.0,-26.0,1.0,-27.0,-28.0,-137.0,3402.0,
09/30/2018,1762.0,1238.0,593.0,85.0,64.0,25.0,-4.0,-154.0,,,,-154.0,0.0,-781.0,-534.0,0.0,0.0,0.0,-534.0,-413.0,-121.0,0.0,0.0,0.0,-38.0,-38.0,0.0,0.0,-209.0,11050.0,-536.0,11565.0,586.0,10979.0,0.0,-20.0,0.0,-20.0,41.0,-93.0,11938.0,
12/31/2018,2005.0,686.0,667.0,542.0,70.0,665.0,-193.0,110.0,-765.0,425.0,,296.0,0.0,-15954.0,-878.0,0.0,0.0,0.0,-878.0,-780.0,-98.0,0.0,0.0,0.0,-15215.0,49.0,-15264.0,0.0,139.0,-2874.0,-564.0,-1537.0,-1584.0,47.0,0.0,-223.0,30.0,-253.0,-550.0,-9.0,-16832.0,
03/31/2019,1500.0,1346.0,942.0,28.0,64.0,21.0,-57.0,-816.0,849.0,-697.0,,-968.0,0.0,-394.0,-450.0,0.0,0.0,0.0,-450.0,-363.0,-87.0,0.0,0.0,0.0,114.0,133.0,-19.0,0.0,-58.0,-1077.0,-609.0,-343.0,-349.0,32.0,-26.0,-24.0,5.0,-29.0,-101.0,41.0,70.0,
06/30/2019,1496.0,1900.0,650.0,-879.0,69.0,3.0,-951.0,-175.0,-146.0,-317.0,,288.0,0.0,-714.0,-466.0,0.0,0.0,0.0,-466.0,-384.0,-82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.0,-511.0,-610.0,-24.0,-18.0,3.0,-9.0,-34.0,6.0,-40.0,157.0,-25.0,246.0,
09/30/2019,2490.0,1148.0,967.0,390.0,105.0,-25.0,310.0,-15.0,,,,-15.0,0.0,-756.0,-619.0,0.0,0.0,0.0,-619.0,-529.0,-90.0,0.0,0.0,0.0,-6.0,-6.0,0.0,0.0,-131.0,-1128.0,-611.0,-406.0,223.0,0.0,-629.0,-42.0,0.0,-42.0,-69.0,-81.0,525.0,
12/31/2019,2782.0,1143.0,952.0,557.0,95.0,54.0,408.0,130.0,-350.0,-108.0,,573.0,0.0,-1119.0,-989.0,0.0,0.0,0.0,-989.0,-897.0,-92.0,0.0,0.0,0.0,-13.0,11.0,-24.0,0.0,-117.0,-1670.0,-612.0,-1073.0,1031.0,32.0,-2136.0,-24.0,16.0,-40.0,39.0,46.0,39.0,
03/31/2020,,1760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2020,210.0,-3835.0,1111.0,3268.0,72.0,-274.0,3470.0,-334.0,773.0,-155.0,,-952.0,0.0,3096.0,-486.0,0.0,0.0,0.0,-486.0,-458.0,-28.0,0.0,0.0,0.0,234.0,234.0,0.0,0.0,3348.0,-2372.0,-724.0,-626.0,-1382.0,1984.0,-1228.0,4.0,4.0,0.0,-1026.0,9.0,943.0,
