Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/02/2004,10464.0,33.0,33.0,0.0,1240.0,1240.0,,2063.0,866.0,,1197.0,,196.0,,,,,3532.0,3964.0,6811.0,-2847.0,0.0,2968.0,2707.0,2558.0,149.0,261.0,6932.0,,945.0,945.0,,,,338.0,338.0,0.0,0.0,,,1010.0,,,1010.0,2293.0,3024.0,3024.0,0.0,0.0,,855.0,,,,855.0,3879.0,6172.0,0.0,1886.0,,,-264.0,2728.0,-58.0,4292.0,0.0,4292.0,10464.0,
01/01/2005,10344.0,41.0,41.0,,1168.0,1168.0,,2021.0,860.0,,1161.0,,131.0,,,,,3361.0,3957.0,6882.0,-2925.0,,3026.0,2705.0,2558.0,147.0,321.0,6983.0,,1006.0,1006.0,,,,364.0,364.0,0.0,0.0,,,1070.0,,,1070.0,2440.0,2706.0,2706.0,0.0,0.0,,856.0,,,,856.0,3562.0,6002.0,,1885.0,,,-252.0,2763.0,-54.0,4342.0,,4342.0,10344.0,
04/02/2005,10371.0,35.0,35.0,0.0,1115.0,1115.0,,2085.0,869.0,,1216.0,,147.0,,,,,3382.0,3936.0,6889.0,-2953.0,0.0,3053.0,2700.0,2554.0,146.0,353.0,6989.0,,840.0,840.0,,,,499.0,,,,,,1064.0,,,1064.0,2403.0,2703.0,,,,,861.0,,,,861.0,3564.0,5967.0,0.0,1876.0,,,-246.0,2825.0,-51.0,4404.0,0.0,4404.0,10371.0,
07/02/2005,10366.0,32.0,32.0,,1190.0,1190.0,,2022.0,867.0,,1155.0,,115.0,,,,,3359.0,3972.0,6998.0,-3026.0,,3035.0,2673.0,2529.0,144.0,362.0,7007.0,,896.0,896.0,,,,302.0,302.0,0.0,0.0,,,1182.0,,,1182.0,2380.0,2593.0,2593.0,0.0,0.0,,865.0,,,,865.0,3458.0,5838.0,,1874.0,,,-241.0,2928.0,-33.0,4528.0,,4528.0,10366.0,
10/01/2005,10504.0,40.0,40.0,0.0,1214.0,1214.0,,2062.0,852.0,0.0,1210.0,0.0,169.0,,,,,3485.0,4007.0,7069.0,-3062.0,0.0,3012.0,2644.0,2502.0,142.0,368.0,7019.0,,961.0,961.0,,,,126.0,,,,,,1070.0,,,1070.0,2157.0,2869.0,,,,,826.0,,,,826.0,3695.0,5852.0,0.0,1904.0,,,-238.0,3013.0,-27.0,4652.0,0.0,4652.0,10504.0,
12/31/2005,10699.0,30.0,30.0,0.0,1254.0,1254.0,,2154.0,896.0,0.0,1258.0,0.0,182.0,,,,,3620.0,4069.0,7196.0,-3127.0,0.0,3010.0,2643.0,2502.0,141.0,367.0,7079.0,,1155.0,1155.0,,,,878.0,878.0,0.0,0.0,,,1030.0,,,1030.0,3063.0,2110.0,2110.0,0.0,0.0,,815.0,,,,815.0,2925.0,5988.0,0.0,1852.0,,,-230.0,3057.0,32.0,4711.0,0.0,4711.0,10699.0,
04/01/2006,11272.0,790.0,39.0,751.0,1145.0,1145.0,,2118.0,564.0,,1227.0,327.0,118.0,,,,,4171.0,4050.0,7260.0,-3210.0,0.0,3051.0,2642.0,2502.0,140.0,409.0,7101.0,,990.0,990.0,,,,803.0,,,,,,978.0,,,978.0,2771.0,3183.0,,,,,741.0,,,,741.0,3924.0,6695.0,0.0,1858.0,,,-231.0,2917.0,33.0,4577.0,0.0,4577.0,11272.0,
07/01/2006,11246.0,804.0,44.0,760.0,1209.0,1209.0,,2095.0,885.0,0.0,1210.0,0.0,113.0,,,,,4221.0,4040.0,7349.0,-3309.0,0.0,2985.0,2639.0,2500.0,139.0,346.0,7025.0,,954.0,954.0,,,,1049.0,,,,,,914.0,,,914.0,2917.0,3063.0,,,,,756.0,,,,756.0,3819.0,6736.0,0.0,1861.0,,,-230.0,2851.0,28.0,4510.0,0.0,4510.0,11246.0,
09/30/2006,11121.0,798.0,28.0,770.0,1183.0,1183.0,,2057.0,865.0,0.0,1192.0,0.0,149.0,,,,,4187.0,3945.0,7318.0,-3373.0,0.0,2989.0,2648.0,2512.0,136.0,341.0,6934.0,,942.0,942.0,,,,992.0,,,,,,912.0,,,912.0,2846.0,2987.0,,,,,848.0,,,,848.0,3835.0,6681.0,0.0,1872.0,,,-230.0,2781.0,17.0,4440.0,0.0,4440.0,11121.0,
12/30/2006,10197.0,45.0,45.0,0.0,1135.0,1135.0,,2046.0,895.0,0.0,1151.0,0.0,139.0,,,,,3365.0,3854.0,7302.0,-3448.0,0.0,2978.0,2647.0,2512.0,135.0,331.0,6832.0,,1064.0,1064.0,,,,184.0,184.0,0.0,0.0,,,770.0,,,770.0,2018.0,2777.0,2777.0,0.0,0.0,,891.0,,,,891.0,3668.0,5686.0,0.0,1862.0,,,-222.0,2824.0,47.0,4511.0,0.0,4511.0,10197.0,
03/31/2007,10194.0,34.0,34.0,0.0,1176.0,1176.0,,2140.0,939.0,0.0,1201.0,0.0,88.0,,,,,3438.0,3786.0,7321.0,-3535.0,0.0,2970.0,2639.0,2511.0,128.0,331.0,6756.0,,960.0,960.0,,,,187.0,,,,,,845.0,,,845.0,1992.0,2755.0,,,,,870.0,,,,870.0,3625.0,5617.0,0.0,1868.0,,,-212.0,2878.0,43.0,4577.0,0.0,4577.0,10194.0,
06/30/2007,10316.0,48.0,48.0,0.0,1306.0,1306.0,,2201.0,904.0,,1297.0,,97.0,,,,,3652.0,3697.0,7335.0,-3638.0,0.0,2967.0,2640.0,2512.0,128.0,327.0,6664.0,,997.0,997.0,,,,150.0,,,,,,802.0,,,802.0,1949.0,2827.0,,,,,857.0,,,,857.0,3684.0,5633.0,0.0,1870.0,,,-199.0,2975.0,37.0,4683.0,0.0,4683.0,10316.0,
09/29/2007,10227.0,42.0,42.0,0.0,1246.0,1246.0,,2238.0,951.0,0.0,1287.0,0.0,70.0,,,,,3596.0,3693.0,7366.0,-3673.0,0.0,2938.0,2611.0,2485.0,126.0,327.0,6631.0,,1050.0,1050.0,,,,137.0,,,,,,928.0,,,928.0,2115.0,2642.0,,,,,739.0,,,,739.0,3381.0,5496.0,0.0,1914.0,,,-226.0,2993.0,50.0,4731.0,0.0,4731.0,10227.0,
12/29/2007,10250.0,55.0,55.0,0.0,1184.0,1184.0,,2250.0,659.0,0.0,1259.0,332.0,152.0,,,,,3641.0,3661.0,7439.0,-3778.0,0.0,2948.0,2612.0,2487.0,125.0,336.0,6609.0,,1192.0,1192.0,,,,132.0,,,,,,803.0,,,803.0,2127.0,2574.0,,,,,797.0,,,,797.0,3371.0,5498.0,0.0,1923.0,,,-227.0,2996.0,60.0,4752.0,0.0,4752.0,10250.0,
03/29/2008,10367.0,53.0,53.0,0.0,1074.0,1074.0,,2439.0,699.0,0.0,1384.0,356.0,213.0,,,,,3779.0,3615.0,7485.0,-3870.0,0.0,2973.0,2612.0,2487.0,125.0,361.0,6588.0,,1014.0,1014.0,,,,265.0,,,,,,830.0,,,830.0,2109.0,2689.0,,,,,815.0,,,,815.0,3504.0,5613.0,0.0,1928.0,,,-232.0,2977.0,81.0,4754.0,0.0,4754.0,10367.0,
06/28/2008,10648.0,55.0,55.0,0.0,1252.0,1252.0,,2473.0,1048.0,0.0,1425.0,0.0,355.0,,,,,4135.0,3535.0,7434.0,-3899.0,0.0,2978.0,2623.0,2500.0,123.0,355.0,6513.0,,1123.0,1123.0,,,,353.0,,,,,,854.0,,,854.0,2330.0,2725.0,,,,,818.0,,,,818.0,3543.0,5873.0,0.0,1938.0,,,-234.0,2972.0,99.0,4775.0,0.0,4775.0,10648.0,
09/27/2008,10850.0,250.0,250.0,0.0,1271.0,1271.0,,2538.0,1047.0,0.0,1491.0,0.0,302.0,,,,,4361.0,3519.0,7473.0,-3954.0,0.0,2970.0,2639.0,2511.0,128.0,331.0,6489.0,,1217.0,1217.0,,,,8.0,,,,,,878.0,,,878.0,2103.0,2888.0,,,,,845.0,,,,845.0,3733.0,5836.0,0.0,2200.0,,,-233.0,3006.0,41.0,5014.0,0.0,5014.0,10850.0,
12/27/2008,10484.0,166.0,166.0,0.0,1106.0,1106.0,0.0,2233.0,578.0,0.0,1321.0,334.0,392.0,,,125.0,261.0,3897.0,3524.0,7542.0,-4018.0,0.0,3063.0,2672.0,2520.0,152.0,391.0,6587.0,,1094.0,1094.0,,,,17.0,0.0,,,,17.0,747.0,,,713.0,1858.0,2997.0,2997.0,,,,835.0,,,271.0,564.0,3832.0,5690.0,0.0,2200.0,39.0,2161.0,-227.0,2879.0,-58.0,4794.0,,4794.0,10484.0,
03/28/2009,10937.0,817.0,817.0,0.0,1083.0,1083.0,0.0,2064.0,617.0,0.0,1096.0,351.0,396.0,,,,365.0,4360.0,3484.0,7634.0,-4150.0,0.0,3093.0,2618.0,2470.0,148.0,475.0,6577.0,,957.0,957.0,,,,275.0,0.0,,,,275.0,778.0,,,681.0,2010.0,3477.0,3477.0,,,,817.0,,,231.0,586.0,4294.0,6304.0,0.0,2207.0,39.0,2168.0,-230.0,2760.0,-104.0,4633.0,0.0,4633.0,10937.0,
06/27/2009,10887.0,845.0,845.0,0.0,1126.0,1126.0,0.0,2079.0,676.0,0.0,1059.0,344.0,261.0,,,,238.0,4311.0,3474.0,7674.0,-4200.0,0.0,3102.0,2610.0,2462.0,148.0,492.0,6576.0,,924.0,924.0,,,,182.0,0.0,,,,182.0,797.0,,,759.0,1903.0,3336.0,3336.0,,,,833.0,,,248.0,585.0,4169.0,6072.0,0.0,2217.0,39.0,2178.0,-237.0,2879.0,-44.0,4815.0,,4815.0,10887.0,
10/03/2009,10595.0,1004.0,1004.0,0.0,1100.0,1100.0,0.0,2009.0,631.0,0.0,1043.0,335.0,262.0,0.0,,,241.0,4375.0,3576.0,7830.0,-4254.0,0.0,2644.0,2104.0,1917.0,187.0,540.0,6220.0,,1013.0,1013.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,,219.0,761.0,0.0,0.0,721.0,1993.0,3258.0,3258.0,0.0,0.0,,848.0,0.0,105.0,309.0,434.0,4106.0,6099.0,0.0,2275.0,39.0,2236.0,-242.0,2399.0,-34.0,4398.0,98.0,4496.0,10595.0,
01/02/2010,10851.0,1364.0,1364.0,0.0,1052.0,1052.0,0.0,1942.0,680.0,0.0,923.0,339.0,268.0,,,,262.0,4626.0,3589.0,7908.0,-4319.0,0.0,2636.0,2099.0,1918.0,181.0,537.0,6225.0,,1001.0,1001.0,,,,227.0,0.0,,,,227.0,967.0,,,933.0,2195.0,3189.0,3189.0,,,,828.0,,,308.0,520.0,4017.0,6212.0,0.0,2264.0,39.0,2225.0,-237.0,2542.0,-26.0,4543.0,96.0,4639.0,10851.0,
04/03/2010,10411.0,812.0,812.0,0.0,1125.0,1125.0,0.0,2112.0,748.0,0.0,1036.0,328.0,180.0,,,,167.0,4229.0,3628.0,8020.0,-4392.0,0.0,2554.0,2094.0,1918.0,176.0,460.0,6182.0,,963.0,963.0,,,,90.0,0.0,,,,90.0,864.0,,,785.0,1917.0,2889.0,2889.0,,,,817.0,,,309.0,508.0,3706.0,5623.0,0.0,2266.0,39.0,2227.0,-231.0,2685.0,-27.0,4693.0,95.0,4788.0,10411.0,
07/03/2010,10467.0,834.0,834.0,0.0,1229.0,1229.0,0.0,2132.0,677.0,0.0,1122.0,333.0,169.0,,,,138.0,4364.0,3631.0,8059.0,-4428.0,0.0,2472.0,2084.0,1916.0,168.0,388.0,6103.0,,996.0,996.0,,,,93.0,0.0,,,,93.0,1073.0,,,1048.0,2162.0,2489.0,2489.0,,,,797.0,,,284.0,513.0,3286.0,5448.0,0.0,2271.0,39.0,2232.0,-226.0,2916.0,-37.0,4924.0,95.0,5019.0,10467.0,
10/02/2010,10752.0,978.0,978.0,0.0,1198.0,1198.0,0.0,2274.0,759.0,0.0,1183.0,332.0,168.0,,,,137.0,4618.0,3674.0,8153.0,-4479.0,,2460.0,2059.0,1893.0,166.0,401.0,6134.0,,1110.0,1110.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,,401.0,1034.0,,,916.0,2545.0,2135.0,2135.0,0.0,0.0,,807.0,,110.0,321.0,376.0,2942.0,5487.0,,2282.0,39.0,2243.0,-229.0,3113.0,0.0,5166.0,99.0,5265.0,10752.0,
01/01/2011,11190.0,1122.0,1122.0,0.0,1180.0,1180.0,0.0,2489.0,870.0,0.0,1272.0,347.0,162.0,,,,113.0,4953.0,3714.0,8259.0,-4545.0,0.0,2523.0,2057.0,1894.0,163.0,466.0,6237.0,,1212.0,1212.0,,,,424.0,0.0,,,,424.0,1009.0,,,908.0,2645.0,2124.0,2124.0,,,,874.0,,,354.0,520.0,2998.0,5643.0,0.0,2284.0,39.0,2245.0,-226.0,3395.0,-8.0,5445.0,102.0,5547.0,11190.0,
04/02/2011,11226.0,794.0,794.0,0.0,1256.0,1256.0,0.0,2730.0,1034.0,0.0,1316.0,380.0,157.0,,,,70.0,4937.0,3762.0,8388.0,-4626.0,0.0,2527.0,2056.0,1895.0,161.0,471.0,6289.0,,1126.0,1126.0,,,,390.0,0.0,,,,390.0,963.0,,,722.0,2479.0,2105.0,2105.0,,,,889.0,,,389.0,500.0,2994.0,5473.0,0.0,2291.0,39.0,2252.0,-197.0,3538.0,17.0,5649.0,104.0,5753.0,11226.0,
07/02/2011,11488.0,981.0,981.0,0.0,1334.0,1334.0,,2711.0,964.0,0.0,1369.0,378.0,146.0,,,,103.0,5172.0,3802.0,8468.0,-4666.0,,2514.0,2053.0,1895.0,158.0,461.0,6316.0,,1193.0,1193.0,,,,362.0,0.0,,,,362.0,1206.0,,,1073.0,2761.0,2094.0,2094.0,,,,850.0,,,393.0,457.0,2944.0,5705.0,,2296.0,39.0,2257.0,-276.0,3719.0,13.0,5752.0,31.0,5783.0,11488.0,
10/01/2011,11071.0,716.0,716.0,0.0,1321.0,1321.0,0.0,2587.0,928.0,0.0,1296.0,363.0,156.0,0.0,,,115.0,4780.0,3823.0,8522.0,-4699.0,0.0,2468.0,2041.0,1892.0,149.0,427.0,6291.0,,1264.0,1264.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,,70.0,1040.0,0.0,0.0,875.0,2374.0,2112.0,2112.0,0.0,0.0,,900.0,0.0,131.0,424.0,345.0,3012.0,5386.0,0.0,2300.0,39.0,2261.0,-365.0,3801.0,-79.0,5657.0,28.0,5685.0,11071.0,
12/31/2011,11227.0,857.0,857.0,0.0,1281.0,1281.0,0.0,2598.0,859.0,0.0,1325.0,414.0,122.0,,,,80.0,4858.0,3888.0,8553.0,-4665.0,0.0,2481.0,2036.0,1891.0,145.0,445.0,6369.0,,1358.0,1358.0,,,,84.0,0.0,,,,84.0,932.0,,,868.0,2374.0,2131.0,2131.0,,,,913.0,,,420.0,493.0,3044.0,5418.0,0.0,2298.0,39.0,2259.0,-385.0,3943.0,-75.0,5781.0,28.0,5809.0,11227.0,
03/31/2012,11170.0,723.0,723.0,0.0,1253.0,1253.0,0.0,2622.0,888.0,0.0,1337.0,397.0,152.0,,,,80.0,4750.0,3943.0,8682.0,-4739.0,0.0,2477.0,2035.0,1892.0,143.0,442.0,6420.0,,1191.0,1191.0,,,,84.0,0.0,,,,84.0,895.0,,,833.0,2170.0,2136.0,2136.0,,,,929.0,,,433.0,496.0,3065.0,5235.0,,2305.0,39.0,2266.0,-453.0,4094.0,-40.0,5906.0,29.0,5935.0,11170.0,
06/30/2012,11461.0,828.0,828.0,0.0,1350.0,1350.0,0.0,2672.0,917.0,0.0,1375.0,380.0,155.0,,,,82.0,5005.0,3992.0,8804.0,-4812.0,0.0,2464.0,2027.0,1891.0,136.0,437.0,6456.0,,1189.0,1189.0,,,,119.0,0.0,,,,119.0,913.0,,,807.0,2221.0,2345.0,2345.0,,,,990.0,,,473.0,517.0,3335.0,5556.0,0.0,2310.0,39.0,2271.0,-521.0,4155.0,-73.0,5871.0,34.0,5905.0,11461.0,
09/29/2012,11896.0,1071.0,1071.0,0.0,1378.0,1378.0,0.0,2809.0,952.0,0.0,1365.0,492.0,145.0,0.0,,,91.0,5403.0,4022.0,8883.0,-4861.0,0.0,2471.0,2020.0,1891.0,129.0,451.0,6493.0,,1372.0,1372.0,0.0,0.0,0.0,515.0,0.0,0.0,0.0,,515.0,943.0,0.0,0.0,838.0,2830.0,1917.0,1917.0,0.0,0.0,,1107.0,0.0,160.0,558.0,389.0,3024.0,5854.0,0.0,2317.0,39.0,2278.0,-569.0,4327.0,-63.0,6012.0,30.0,6042.0,11896.0,
12/29/2012,11874.0,951.0,951.0,0.0,1365.0,1365.0,0.0,2932.0,1038.0,0.0,1419.0,475.0,139.0,,,,104.0,5387.0,4043.0,8993.0,-4950.0,0.0,2444.0,2017.0,1891.0,126.0,427.0,6487.0,,1435.0,1435.0,,,,519.0,0.0,,,,519.0,892.0,,,802.0,2846.0,1907.0,1907.0,,,,1063.0,,,536.0,527.0,2970.0,5816.0,0.0,2320.0,39.0,2281.0,-656.0,4444.0,-74.0,6034.0,24.0,6058.0,11874.0,
03/30/2013,11789.0,762.0,762.0,0.0,1428.0,1428.0,0.0,2921.0,1025.0,0.0,1458.0,438.0,188.0,,,,149.0,5299.0,4002.0,9081.0,-5079.0,0.0,2488.0,2007.0,1892.0,115.0,481.0,6490.0,,1265.0,1265.0,,,,512.0,0.0,,,,512.0,955.0,,,797.0,2732.0,1904.0,1904.0,,,,1039.0,,,498.0,541.0,2943.0,5675.0,0.0,2314.0,39.0,2275.0,-667.0,4522.0,-93.0,6076.0,38.0,6114.0,11789.0,
06/29/2013,12102.0,943.0,943.0,0.0,1454.0,1454.0,,2901.0,1003.0,0.0,1492.0,406.0,229.0,,,,219.0,5527.0,4042.0,9123.0,-5081.0,,2533.0,2046.0,1903.0,143.0,487.0,6575.0,,1309.0,1309.0,,,,508.0,0.0,,,,508.0,1121.0,,,1045.0,2938.0,1899.0,1899.0,,,,1018.0,,,467.0,551.0,2917.0,5855.0,0.0,2327.0,39.0,2288.0,-746.0,4754.0,-122.0,6213.0,34.0,6247.0,12102.0,
09/28/2013,12177.0,1145.0,1145.0,0.0,1497.0,1497.0,0.0,2817.0,1002.0,0.0,1423.0,392.0,145.0,0.0,,,113.0,5604.0,4053.0,9202.0,-5149.0,0.0,2520.0,2040.0,1902.0,138.0,480.0,6573.0,,1359.0,1359.0,0.0,0.0,0.0,513.0,0.0,0.0,0.0,,513.0,1138.0,0.0,0.0,1036.0,3010.0,1895.0,1895.0,0.0,0.0,,1039.0,0.0,157.0,479.0,403.0,2934.0,5944.0,0.0,2331.0,39.0,2292.0,-1021.0,4999.0,-108.0,6201.0,32.0,6233.0,12177.0,
12/28/2013,11844.0,825.0,825.0,0.0,1497.0,1497.0,,2778.0,982.0,0.0,1402.0,394.0,130.0,,,,103.0,5230.0,4072.0,9305.0,-5233.0,,2542.0,2040.0,1907.0,133.0,502.0,6614.0,,1477.0,1477.0,,,,52.0,0.0,,,,52.0,1077.0,,,1020.0,2606.0,1890.0,1890.0,,,,1032.0,,,450.0,582.0,2922.0,5528.0,0.0,2427.0,39.0,2388.0,-1245.0,5219.0,-116.0,6285.0,31.0,6316.0,11844.0,
03/29/2014,11886.0,438.0,438.0,0.0,1548.0,1548.0,,2968.0,1109.0,0.0,1458.0,401.0,230.0,,,,230.0,5184.0,4105.0,9416.0,-5311.0,,2597.0,2081.0,1925.0,156.0,516.0,6702.0,,1429.0,1429.0,,,,52.0,0.0,,,,52.0,1024.0,,,1024.0,2505.0,1888.0,1888.0,,,,1029.0,,,444.0,585.0,2917.0,5422.0,0.0,2220.0,39.0,2181.0,-1088.0,5407.0,-103.0,6436.0,28.0,6464.0,11886.0,
06/28/2014,12055.0,587.0,587.0,0.0,1624.0,1624.0,,3061.0,1120.0,0.0,1558.0,383.0,241.0,,,,195.0,5513.0,3941.0,9317.0,-5376.0,,2601.0,2076.0,1925.0,151.0,525.0,6542.0,,1496.0,1496.0,,,,41.0,0.0,,,,41.0,1075.0,,,886.0,2612.0,1784.0,1784.0,,,,949.0,,,404.0,545.0,2733.0,5345.0,0.0,2161.0,39.0,2122.0,-1011.0,5640.0,-96.0,6694.0,16.0,6710.0,12055.0,
09/27/2014,23956.0,438.0,438.0,0.0,1684.0,1684.0,0.0,3274.0,1066.0,0.0,1794.0,414.0,825.0,0.0,,,816.0,6221.0,5130.0,10381.0,-5251.0,0.0,12605.0,11982.0,6706.0,5276.0,623.0,17735.0,,1806.0,1806.0,,,0.0,643.0,0.0,0.0,0.0,,643.0,1348.0,0.0,0.0,1336.0,3797.0,7535.0,7535.0,0.0,0.0,,3720.0,0.0,532.0,2450.0,738.0,11255.0,15052.0,0.0,4299.0,42.0,4257.0,-1010.0,5748.0,-147.0,8890.0,14.0,8904.0,23956.0,
12/27/2014,23758.0,381.0,381.0,0.0,1777.0,1777.0,0.0,3192.0,1073.0,0.0,1703.0,416.0,588.0,,,,526.0,5938.0,5211.0,10575.0,-5364.0,0.0,12609.0,11946.0,6700.0,5246.0,663.0,17820.0,,2147.0,2147.0,,,,596.0,0.0,,,,596.0,1211.0,,,1143.0,3954.0,6931.0,6931.0,,,,3736.0,,,2473.0,1263.0,10667.0,14621.0,0.0,4307.0,42.0,4265.0,-1071.0,6011.0,-124.0,9123.0,14.0,9137.0,23758.0,
03/28/2015,23526.0,223.0,223.0,0.0,1632.0,1632.0,,3262.0,1060.0,0.0,1788.0,414.0,551.0,,,,505.0,5668.0,5278.0,10753.0,-5475.0,,12580.0,11912.0,6689.0,5223.0,668.0,17858.0,,1694.0,1694.0,,,,1236.0,0.0,,,,1236.0,1121.0,,,1089.0,4051.0,6438.0,6438.0,,,,3667.0,,,2452.0,1215.0,10105.0,14156.0,0.0,4324.0,42.0,4282.0,-1106.0,6285.0,-148.0,9355.0,15.0,9370.0,23526.0,
06/27/2015,23443.0,471.0,471.0,0.0,1633.0,1633.0,0.0,3082.0,979.0,0.0,1686.0,417.0,403.0,,189.0,,171.0,5589.0,5312.0,10871.0,-5559.0,0.0,12542.0,11892.0,6690.0,5202.0,650.0,17854.0,,1621.0,1621.0,,,,1205.0,0.0,,,,1205.0,1202.0,,,1183.0,4028.0,6029.0,6029.0,,,,3703.0,,,2447.0,1256.0,9732.0,13760.0,0.0,4345.0,42.0,4303.0,-1112.0,6591.0,-157.0,9667.0,16.0,9683.0,23443.0,
10/03/2015,22969.0,688.0,688.0,0.0,1620.0,1620.0,0.0,2878.0,831.0,0.0,1631.0,416.0,195.0,,,,195.0,5381.0,5176.0,10816.0,-5640.0,0.0,12412.0,11835.0,6667.0,5168.0,577.0,17588.0,,1662.0,1662.0,0.0,0.0,0.0,715.0,0.0,0.0,0.0,,715.0,1158.0,0.0,,1158.0,3535.0,5975.0,5975.0,0.0,0.0,,3753.0,0.0,495.0,2449.0,809.0,9728.0,13263.0,0.0,4349.0,42.0,4307.0,-1381.0,6813.0,-90.0,9691.0,15.0,9706.0,22969.0,
01/02/2016,23290.0,1187.0,1187.0,0.0,1514.0,1514.0,0.0,2818.0,905.0,0.0,1501.0,412.0,158.0,,,,158.0,5677.0,5184.0,10941.0,-5757.0,0.0,12429.0,11814.0,6669.0,5145.0,615.0,17613.0,,1781.0,1781.0,,,,717.0,0.0,,,,717.0,1170.0,,,1170.0,3668.0,5988.0,5988.0,,,,3857.0,,,2514.0,1343.0,9845.0,13513.0,0.0,4335.0,42.0,4293.0,-1678.0,7203.0,-98.0,9762.0,15.0,9777.0,23290.0,
04/02/2016,22511.0,254.0,254.0,0.0,1493.0,1493.0,0.0,2993.0,928.0,0.0,1648.0,417.0,187.0,,,,187.0,4927.0,5166.0,10992.0,-5826.0,,12418.0,11795.0,6670.0,5125.0,623.0,17584.0,,1456.0,1456.0,,,,79.0,0.0,,,,79.0,1075.0,,,1075.0,2610.0,6270.0,6270.0,,,,3824.0,,,2516.0,1308.0,10094.0,12704.0,0.0,4364.0,43.0,4321.0,-2065.0,7580.0,-88.0,9791.0,16.0,9807.0,22511.0,
07/02/2016,22410.0,197.0,197.0,0.0,1599.0,1599.0,0.0,2918.0,933.0,0.0,1559.0,426.0,167.0,,0.0,,167.0,4881.0,5157.0,11111.0,-5954.0,0.0,12372.0,11773.0,6669.0,5104.0,599.0,17529.0,,1466.0,1466.0,,,,79.0,0.0,,,,79.0,1168.0,,,1168.0,2713.0,6099.0,6099.0,,,,3792.0,,,2486.0,1306.0,9891.0,12604.0,0.0,4386.0,43.0,4343.0,-2515.0,8010.0,-90.0,9791.0,15.0,9806.0,22410.0,
10/01/2016,22373.0,349.0,349.0,0.0,1542.0,1542.0,0.0,2732.0,772.0,0.0,1530.0,430.0,265.0,,,,265.0,4888.0,5170.0,11167.0,-5997.0,0.0,12315.0,11753.0,6669.0,5084.0,562.0,17485.0,,1511.0,1511.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,,79.0,1172.0,0.0,,1172.0,2762.0,6200.0,6200.0,0.0,0.0,,3787.0,0.0,359.0,2545.0,883.0,9987.0,12749.0,0.0,4398.0,43.0,4355.0,-3093.0,8348.0,-45.0,9608.0,16.0,9624.0,22373.0,
12/31/2016,22257.0,307.0,307.0,0.0,1512.0,1512.0,0.0,2767.0,851.0,0.0,1517.0,399.0,156.0,,,,156.0,4742.0,5206.0,11320.0,-6114.0,0.0,12309.0,11733.0,6669.0,5064.0,576.0,17515.0,,1591.0,1591.0,,,,66.0,0.0,,,,66.0,1315.0,,,1315.0,2972.0,5901.0,5901.0,,,,3817.0,,,2538.0,1279.0,9718.0,12690.0,0.0,4386.0,44.0,4342.0,-3613.0,8837.0,-60.0,9550.0,17.0,9567.0,22257.0,
04/01/2017,22596.0,243.0,243.0,0.0,1589.0,1589.0,0.0,2970.0,903.0,0.0,1668.0,399.0,215.0,,,,215.0,5017.0,5283.0,11500.0,-6217.0,0.0,12296.0,11705.0,6669.0,5036.0,591.0,17579.0,,1466.0,1466.0,,,,543.0,0.0,,,,543.0,1097.0,,,1097.0,3106.0,5905.0,5905.0,,,,3796.0,,,2516.0,1280.0,9701.0,12807.0,0.0,4399.0,44.0,4355.0,-3675.0,9098.0,-51.0,9771.0,18.0,9789.0,22596.0,
