Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
01/29/2011,20661.0,20661.0,,-14458.0,14458.0,6203.0,0.0,-4425.0,3720.0,,538.0,167.0,1778.0,-190.0,190.0,191.0,-1.0,,0.0,1588.0,-553.0,1035.0,0.0,0.0,0.0,1035.0,0.0,1035.0,0.0,0.0,1035.0,984.992,-50.008,708.1,1.46,1.46,1.391035,714.4,1.45,1.45,1.38,
04/30/2011,15935.0,15935.0,,-10838.0,10838.0,5097.0,0.0,-3833.0,3233.0,,512.0,88.0,1264.0,-183.0,183.0,183.0,0.0,,0.0,1081.0,-392.0,689.0,0.0,0.0,0.0,689.0,0.0,689.0,0.0,0.0,689.0,689.0,0.0,693.0,0.99,0.99,0.99,697.0,0.99,0.99,0.99,
07/30/2011,16240.0,16240.0,,-10872.0,10872.0,5368.0,0.0,-4068.0,3473.0,,509.0,86.0,1300.0,-191.0,191.0,192.0,-1.0,,0.0,1109.0,-405.0,704.0,0.0,0.0,0.0,704.0,0.0,704.0,0.0,0.0,704.0,704.0,0.0,680.8,1.03,1.03,1.03,685.1,1.03,1.03,1.03,
10/29/2011,16402.0,16402.0,,-11165.0,11165.0,5237.0,0.0,-4180.0,3525.0,,546.0,109.0,1057.0,-200.0,200.0,,,,0.0,857.0,-302.0,555.0,0.0,0.0,0.0,555.0,0.0,555.0,0.0,0.0,555.0,555.0,0.0,673.2,0.82,0.82,0.82,678.3,0.82,0.82,0.82,
01/28/2012,21288.0,21288.0,,-14986.0,14986.0,6302.0,0.0,-4602.0,3876.0,,564.0,162.0,1700.0,-292.0,292.0,293.0,-1.0,,0.0,1408.0,-427.0,981.0,0.0,0.0,0.0,981.0,0.0,981.0,0.0,0.0,981.0,1037.55,56.55,669.7,1.46,1.46,1.549276,675.0,1.45,1.45,1.533778,
04/28/2012,16867.0,16867.0,,-11541.0,11541.0,5326.0,0.0,-4041.0,3392.0,,529.0,120.0,1285.0,-184.0,184.0,184.0,0.0,,0.0,1101.0,-404.0,697.0,0.0,0.0,0.0,697.0,0.0,697.0,0.0,0.0,697.0,690.276,-6.724,666.3,1.05,1.05,1.035984,672.4,1.04,1.04,1.03,
07/28/2012,16779.0,16779.0,,-11297.0,11297.0,5482.0,0.0,-4227.0,3588.0,,531.0,108.0,1255.0,-184.0,184.0,184.0,0.0,,0.0,1071.0,-367.0,704.0,0.0,0.0,0.0,704.0,0.0,704.0,0.0,0.0,704.0,684.113,-19.887,656.7,1.07,1.07,1.041744,662.9,1.06,1.06,1.03,
10/27/2012,16929.0,16929.0,,-11569.0,11569.0,5360.0,0.0,-4196.0,3704.0,,542.0,-50.0,1164.0,-192.0,192.0,192.0,0.0,,0.0,972.0,-335.0,637.0,0.0,0.0,0.0,637.0,0.0,637.0,0.0,0.0,637.0,511.182,-125.818,654.8,0.97,0.97,0.780669,662.2,0.96,0.96,0.77,
02/02/2013,22726.0,22726.0,,-16160.0,16160.0,6566.0,0.0,-4898.0,4229.0,,539.0,130.0,1668.0,-204.0,204.0,204.0,0.0,,0.0,1464.0,-503.0,961.0,0.0,0.0,0.0,961.0,0.0,961.0,0.0,0.0,961.0,951.192,-9.808,648.8,1.48,1.48,1.466079,655.8,1.47,1.47,1.455044,
05/04/2013,16706.0,16706.0,,-11563.0,11563.0,5143.0,0.0,-3735.0,3590.0,,536.0,-391.0,1408.0,-629.0,629.0,629.0,0.0,,0.0,779.0,-281.0,498.0,0.0,0.0,0.0,498.0,0.0,498.0,0.0,0.0,498.0,530.475,32.475,642.1,0.78,0.78,0.826156,649.5,0.77,0.77,0.82,
08/03/2013,17117.0,17117.0,,-11745.0,11745.0,5372.0,0.0,-4240.0,3698.0,,542.0,0.0,1132.0,-171.0,171.0,171.0,0.0,,0.0,961.0,-350.0,611.0,0.0,0.0,0.0,611.0,0.0,611.0,0.0,0.0,611.0,611.0,0.0,634.8,0.96,0.96,0.96,642.0,0.95,0.95,0.95,
11/02/2013,17258.0,17258.0,,-12133.0,12133.0,5125.0,0.0,-4422.0,3853.0,,569.0,0.0,703.0,-165.0,165.0,165.0,0.0,,0.0,538.0,-197.0,341.0,0.0,0.0,0.0,341.0,0.0,341.0,0.0,0.0,341.0,341.0,0.0,631.3,0.54,0.54,0.54,637.4,0.54,0.54,0.54,
02/01/2014,20893.0,20893.0,,-15124.0,15124.0,5769.0,0.0,-4454.0,3946.0,,508.0,0.0,1315.0,-142.0,142.0,142.0,0.0,,0.0,1173.0,-393.0,780.0,260.0,260.0,0.0,520.0,0.0,520.0,0.0,0.0,520.0,826.65,46.65,632.3,0.82,1.23,1.30737,638.1,0.81,1.22,1.293108,
05/03/2014,16657.0,16657.0,,-11748.0,11748.0,4909.0,0.0,-3887.0,3376.0,,511.0,0.0,1022.0,-152.0,152.0,152.0,0.0,,0.0,870.0,-299.0,571.0,153.0,153.0,0.0,418.0,0.0,418.0,0.0,0.0,418.0,584.8,13.8,633.3,0.66,0.9,0.923417,638.2,0.66,0.89,0.911623,
08/02/2014,16957.0,16957.0,,-11798.0,11798.0,5159.0,0.0,-4136.0,3599.0,,537.0,0.0,1023.0,-433.0,433.0,433.0,0.0,,0.0,590.0,-199.0,391.0,157.0,157.0,0.0,234.0,0.0,234.0,0.0,0.0,234.0,632.95,241.95,633.5,0.37,0.62,0.999132,638.4,0.37,0.61,0.988994,
11/01/2014,17254.0,17254.0,,-12171.0,12171.0,5083.0,0.0,-4179.0,3644.0,,535.0,0.0,904.0,-146.0,146.0,146.0,0.0,,0.0,758.0,-232.0,526.0,174.0,174.0,0.0,352.0,0.0,352.0,0.0,0.0,352.0,503.0,-23.0,634.0,0.55,0.83,0.793375,639.6,0.55,0.82,0.78404,
01/31/2015,21751.0,21751.0,,-15563.0,15563.0,6188.0,0.0,-4603.0,4058.0,,545.0,0.0,1585.0,-151.0,151.0,151.0,0.0,,0.0,1434.0,-474.0,960.0,3600.0,3600.0,0.0,-2640.0,0.0,-2640.0,0.0,0.0,-2640.0,947.85,-12.15,637.9,-4.14,1.51,1.485891,644.0,-4.14,1.49,1.471134,
05/02/2015,17119.0,17119.0,,-11911.0,11911.0,5208.0,0.0,-4054.0,3514.0,,540.0,0.0,1154.0,-155.0,155.0,155.0,0.0,,0.0,999.0,-348.0,651.0,16.0,16.0,0.0,635.0,0.0,635.0,0.0,0.0,635.0,714.0,63.0,640.9,0.99,1.02,1.114058,646.4,0.98,1.01,1.107463,
08/01/2015,17427.0,17427.0,,-12051.0,12051.0,5376.0,0.0,-4046.0,3495.0,,551.0,0.0,1330.0,-148.0,148.0,148.0,0.0,,0.0,1182.0,-409.0,773.0,20.0,20.0,0.0,753.0,0.0,753.0,0.0,0.0,753.0,781.0,8.0,635.8,1.18,1.21,1.228374,641.0,1.18,1.21,1.22248,
10/31/2015,17613.0,17613.0,,-12440.0,12440.0,5173.0,0.0,-4297.0,3736.0,,561.0,0.0,876.0,-151.0,151.0,151.0,0.0,,0.0,725.0,-249.0,476.0,-73.0,-73.0,0.0,549.0,0.0,549.0,0.0,0.0,549.0,544.0,68.0,623.7,0.88,0.76,0.872214,628.8,0.87,0.76,0.868142,
01/30/2016,21626.0,21626.0,,-15594.0,15594.0,6032.0,0.0,-3863.0,3921.0,,562.0,-620.0,2169.0,-152.0,152.0,152.0,0.0,,0.0,2017.0,-596.0,1421.0,-5.0,-5.0,0.0,1426.0,0.0,1426.0,0.0,0.0,1426.0,937.65,-483.35,610.5,2.33,2.33,1.535872,615.3,2.32,2.31,1.524448,
04/30/2016,16196.0,16196.0,,-11185.0,11185.0,5011.0,0.0,-3699.0,3153.0,,546.0,0.0,1312.0,-415.0,415.0,415.0,0.0,,0.0,897.0,-283.0,614.0,-18.0,-18.0,0.0,632.0,0.0,632.0,0.0,0.0,632.0,778.0,164.0,598.3,1.06,1.03,1.300351,603.8,1.05,1.02,1.291613,
07/30/2016,16169.0,16169.0,,-11172.0,11172.0,4997.0,0.0,-3749.0,3249.0,,500.0,0.0,1248.0,-307.0,307.0,307.0,0.0,,0.0,941.0,-316.0,625.0,-55.0,-55.0,0.0,680.0,0.0,680.0,0.0,0.0,680.0,719.0,94.0,582.2,1.17,1.07,1.234971,586.8,1.16,1.07,1.230191,
10/29/2016,16441.0,16441.0,,-11536.0,11536.0,4905.0,0.0,-3844.0,3339.0,,505.0,0.0,1061.0,-142.0,142.0,142.0,0.0,,0.0,919.0,-311.0,608.0,0.0,0.0,0.0,608.0,0.0,608.0,0.0,0.0,608.0,603.0,-5.0,570.1,1.07,1.07,1.057709,574.8,1.06,1.06,1.051301,
01/28/2017,20690.0,20690.0,,-15188.0,15188.0,5502.0,0.0,-4154.0,3614.0,,540.0,0.0,1348.0,-140.0,140.0,140.0,0.0,,0.0,1208.0,-387.0,821.0,4.0,4.0,0.0,817.0,0.0,817.0,0.0,0.0,817.0,816.4,-4.6,559.7,1.46,1.47,1.458639,564.5,1.46,1.46,1.451851,
04/29/2017,16223.0,15995.0,228.0,-11199.0,11199.0,5024.0,0.0,-3869.0,3353.0,,516.0,0.0,1155.0,-125.0,140.0,140.0,0.0,,-15.0,1030.0,-355.0,675.0,-3.0,-3.0,0.0,678.0,0.0,678.0,0.0,0.0,678.0,668.0,-7.0,552.4,1.23,1.22,1.209269,555.2,1.22,1.21,1.197392,
07/29/2017,16634.0,16410.0,224.0,-11419.0,11419.0,5215.0,0.0,-4122.0,3601.0,,521.0,0.0,1093.0,-116.0,131.0,131.0,0.0,,-15.0,977.0,-307.0,670.0,-1.0,-1.0,0.0,671.0,0.0,671.0,0.0,0.0,671.0,675.0,5.0,549.3,1.22,1.22,1.228837,551.9,1.22,1.21,1.21906,
10/28/2017,16874.0,16647.0,227.0,-11712.0,11712.0,5162.0,0.0,-4315.0,3733.0,,582.0,0.0,847.0,-236.0,251.0,251.0,0.0,,-15.0,611.0,-135.0,476.0,-2.0,-2.0,0.0,478.0,0.0,478.0,0.0,0.0,478.0,496.0,20.0,544.5,0.88,0.87,0.910927,547.9,0.87,0.87,0.906503,
02/03/2018,22983.0,22734.0,249.0,-16795.0,16795.0,6188.0,0.0,-5059.0,4454.0,,605.0,0.0,1129.0,-117.0,131.0,131.0,0.0,,-14.0,1012.0,76.0,1088.0,1.0,1.0,0.0,1087.0,0.0,1087.0,0.0,0.0,1087.0,741.0,-347.0,541.5,2.01,2.01,1.368421,545.9,1.99,1.99,1.354352,
05/05/2018,16781.0,16556.0,225.0,-11625.0,11625.0,5156.0,0.0,-4115.0,3545.0,,570.0,0.0,1041.0,-114.0,121.0,121.0,0.0,,-7.0,927.0,-210.0,717.0,-1.0,-1.0,0.0,718.0,0.0,718.0,0.0,0.0,718.0,712.0,-5.0,536.9,1.34,1.34,1.326131,541.0,1.33,1.33,1.320758,
08/04/2018,17776.0,17552.0,224.0,-12239.0,12239.0,5537.0,0.0,-4404.0,3865.0,,539.0,0.0,1133.0,-111.0,115.0,115.0,0.0,,-4.0,1022.0,-223.0,799.0,0.0,0.0,0.0,799.0,0.0,799.0,0.0,0.0,799.0,787.0,-12.0,531.7,1.5,1.5,1.480158,536.3,1.49,1.49,1.467624,
11/03/2018,17821.0,17590.0,231.0,-12535.0,12535.0,5286.0,0.0,-4467.0,3937.0,,530.0,0.0,819.0,-106.0,115.0,115.0,0.0,,-9.0,713.0,-97.0,616.0,-6.0,-6.0,0.0,622.0,0.0,622.0,0.0,0.0,622.0,578.816,-37.184,525.9,1.18,1.17,1.10062,531.2,1.17,1.16,1.09,
02/02/2019,22977.0,22734.0,243.0,-16900.0,16900.0,6077.0,0.0,-4960.0,4376.0,,584.0,0.0,1117.0,-103.0,110.0,110.0,0.0,,-7.0,1014.0,-216.0,798.0,-1.0,-1.0,0.0,799.0,0.0,799.0,0.0,0.0,799.0,801.0,3.0,519.9,1.54,1.53,1.540681,524.3,1.52,1.52,1.525722,
05/04/2019,17627.0,17401.0,226.0,-12248.0,12248.0,5379.0,0.0,-4244.0,3663.0,,581.0,0.0,1135.0,-114.0,126.0,126.0,0.0,,-12.0,1021.0,-229.0,792.0,-3.0,-3.0,0.0,795.0,0.0,795.0,0.0,0.0,795.0,792.0,0.0,515.7,1.54,1.54,1.54,519.5,1.53,1.53,1.53,
08/03/2019,18422.0,18183.0,239.0,-12625.0,12625.0,5797.0,0.0,-4473.0,3912.0,,561.0,0.0,1324.0,-107.0,120.0,120.0,0.0,,-13.0,1217.0,-279.0,938.0,0.0,0.0,0.0,938.0,0.0,938.0,0.0,0.0,938.0,938.0,0.0,512.1,1.83,1.83,1.83,516.1,1.82,1.82,1.82,
11/02/2019,18665.0,18414.0,251.0,-12935.0,12935.0,5730.0,0.0,-4728.0,4153.0,,575.0,0.0,1002.0,-101.0,113.0,113.0,0.0,,-12.0,901.0,-195.0,706.0,-8.0,-8.0,0.0,714.0,0.0,714.0,0.0,0.0,714.0,705.53,-0.47,509.7,1.4,1.38,1.384206,514.8,1.39,1.37,1.369087,
02/01/2020,23398.0,23133.0,265.0,-17056.0,17056.0,6342.0,0.0,-5144.0,4504.0,0.0,640.0,0.0,1198.0,-147.0,118.0,118.0,0.0,0.0,29.0,1051.0,-218.0,833.0,-1.0,-1.0,0.0,834.0,0.0,834.0,0.0,0.0,834.0,866.0,33.0,506.2,1.65,1.64,1.710786,511.9,1.63,1.63,1.694466,
05/02/2020,19615.0,19371.0,244.0,-14510.0,14510.0,5105.0,0.0,-4637.0,4060.0,,577.0,0.0,468.0,-139.0,117.0,117.0,0.0,,22.0,329.0,-45.0,284.0,0.0,0.0,0.0,284.0,0.0,284.0,0.0,0.0,284.0,299.0,15.0,501.0,0.57,0.57,0.596806,505.8,0.56,0.56,0.589656,
08/01/2020,22975.0,22696.0,279.0,-15673.0,15673.0,7302.0,0.0,-5002.0,4460.0,,542.0,0.0,2300.0,-111.0,122.0,,,,-11.0,2189.0,-499.0,1690.0,0.0,0.0,0.0,1690.0,0.0,1690.0,0.0,0.0,1690.0,1684.0,-6.0,500.1,3.38,3.38,3.367327,504.4,3.35,3.35,3.338105,
10/31/2020,20438.222,,,,,5963.05565072,,,,,,,1069.941,,,,,,,987.789,,738.5,,,,,,738.5,,,738.5,751.667,,,1.48,1.48,1.49,,1.48,1.48,1.49,
01/31/2021,24728.667,,,,,6408.92862639,,,,,,,1246.882,,,,,,,1131.444,,894.3,,,,,,894.3,,,894.3,872.667,,,1.761,1.761,1.748,,1.761,1.761,1.748,
