Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/27/2004,3967.558,56.053,44.565,11.488,343.286,343.286,,29.193,,,,,41.639,,,,,,,470.171,1063.654,2228.127,-1164.473,259.535,259.535,2174.198,1509.005,1014.458,494.547,,57.498,607.695,3497.387,,363.244,363.244,,,,75.519,,,,,,210.922,,,,210.922,649.685,429.401,,,,,685.731,,,685.731,1115.132,1764.817,12.267,196.018,,,-1514.274,3458.057,50.673,2202.741,0.0,2202.741,3967.558,
09/26/2004,4097.378,144.165,74.322,69.843,356.29,356.29,,32.148,,,,,42.114,,,,,,,574.717,1068.323,2277.022,-1208.699,256.731,256.731,2197.607,1516.592,1017.109,499.483,,60.865,620.15,3522.661,,393.456,393.456,,,,73.953,,,,,,227.341,,,,227.341,694.75,425.295,,,,,699.668,,,699.668,1124.963,1819.713,12.267,196.942,,,-1513.999,3523.293,59.162,2277.665,0.0,2277.665,4097.378,
01/02/2005,4316.641,268.703,119.4,149.303,362.862,362.862,,25.127,,,,,97.675,,,,,,,754.367,1089.952,2287.327,-1197.375,260.433,260.433,2211.889,1524.211,1023.14,501.071,,61.814,625.864,3562.274,,443.332,443.332,,,,58.236,,,,,,186.593,,,,186.593,688.161,425.889,,,,,777.842,,,777.842,1203.731,1891.892,12.267,206.827,,,-1512.888,3629.222,89.321,2424.749,0.0,2424.749,4316.641,
04/03/2005,4314.526,273.001,140.031,132.97,349.442,349.442,,27.043,,,,,88.987,,,,,,,738.473,1095.316,2337.632,-1242.316,251.604,251.604,2229.133,1545.106,1037.855,507.251,,61.085,622.942,3576.053,,390.907,390.907,,,,8.667,8.667,0.0,0.0,,,254.594,,,,254.594,654.168,422.99,422.99,0.0,0.0,,782.932,,,782.932,1205.922,1860.09,12.267,219.029,,,-1510.679,3659.788,74.031,2454.436,0.0,2454.436,4314.526,
07/03/2005,4370.318,231.223,105.724,125.499,363.198,363.198,,29.041,,,,,91.203,,,,,,,714.665,1097.644,2389.069,-1291.425,248.243,248.243,2309.766,1601.169,1088.615,512.554,,65.53,643.067,3655.653,,403.896,403.896,,,,23.59,,,,,,232.324,,,,232.324,659.81,422.411,,,,,782.982,,,782.982,1205.393,1865.203,12.267,220.774,,,-1510.181,3720.582,61.673,2505.115,,2505.115,4370.318,
10/02/2005,4444.905,238.415,170.31,68.105,387.849,387.849,,24.72,,,,,86.614,,,,,,,737.598,1107.834,2434.044,-1326.21,242.875,242.875,2356.598,1637.318,1120.566,516.752,,67.593,651.687,3707.307,,420.404,420.404,,,,22.527,,,,,,271.678,,,,271.678,714.609,406.624,,,,,778.914,,,778.914,1185.538,1900.147,12.267,221.694,,,-1509.776,3769.139,51.434,2544.758,,2544.758,4444.905,
01/01/2006,4584.773,283.457,215.861,67.596,398.552,398.552,,15.079,,,,,121.238,,,,,,,818.326,1142.632,2468.308,-1325.676,262.325,,2361.49,1643.076,1125.57,517.506,,,718.414,3766.447,,438.693,438.693,,,,24.82,,,,,,231.208,,,,231.208,694.721,403.635,,,,,835.727,,,835.727,1239.362,1934.083,12.267,227.328,,,-1509.188,3871.587,48.696,2650.69,0.0,2650.69,4584.773,
04/02/2006,4679.779,365.237,249.965,115.272,395.999,395.999,,22.972,,,,,98.298,,,,,,,882.506,1151.287,2506.222,-1354.935,267.635,267.635,2378.351,1653.591,1137.449,516.142,,66.533,658.227,3797.273,,383.626,383.626,,,,21.769,21.769,0.0,0.0,,,322.601,,,,322.601,727.996,401.781,401.781,0.0,0.0,,849.597,,,849.597,1251.378,1979.374,12.267,214.62,,,-1509.105,3910.512,72.111,2700.405,0.0,2700.405,4679.779,
07/02/2006,4716.826,312.799,264.89,47.909,405.335,405.335,,26.863,,,,,116.94,,,,,,,861.937,1175.986,2575.311,-1399.325,271.388,271.388,2407.515,1714.774,1199.26,515.514,,68.498,624.243,3854.889,,424.732,424.732,,,,23.517,,,,,,266.886,,,,266.886,715.135,401.723,,,,,841.966,,,841.966,1243.689,1958.824,12.12,218.822,,,-1508.118,3970.267,64.911,2758.002,,2758.002,4716.826,
10/01/2006,4817.887,359.585,321.513,38.072,404.891,404.891,,30.427,,,,,126.47,,,,,,,921.373,1193.843,2640.033,-1446.19,283.585,283.585,2419.086,1713.458,1198.973,514.485,,67.874,637.754,3896.514,,437.987,437.987,,,,6.759,6.759,0.0,0.0,,,292.198,,,,292.198,736.944,400.428,400.428,0.0,0.0,,854.941,,,854.941,1255.369,1992.313,12.12,221.701,,,-1507.701,4024.583,74.871,2825.574,0.0,2825.574,4817.887,
12/31/2006,5381.372,377.071,348.148,28.923,423.403,423.403,,19.973,,,,,114.378,,,,,,,934.825,1218.309,2651.369,-1433.06,325.805,325.805,2902.433,1789.792,1240.251,549.541,,53.51,1059.131,4446.547,,509.375,509.375,,,,5.622,5.622,0.0,0.0,,,288.203,,,,288.203,803.2,401.571,401.571,0.0,0.0,,1004.967,,,1004.967,1406.538,2209.738,12.12,225.82,,,-1564.01,4120.143,377.561,3171.634,0.0,3171.634,5381.372,
04/01/2007,5459.226,324.904,292.344,32.56,404.623,404.623,,18.379,,,,,120.703,,,,,,,868.609,1239.388,2717.111,-1477.723,322.915,322.915,3028.314,1872.877,1351.835,521.042,,72.017,1083.42,4590.617,,478.728,478.728,,,,4.901,4.901,0.0,0.0,,,386.783,,,,386.783,870.412,400.379,400.379,0.0,0.0,,1003.673,,,1003.673,1404.052,2274.464,11.826,226.116,,,-1577.338,4144.928,379.23,3184.762,0.0,3184.762,5459.226,
09/30/2007,5714.983,375.13,330.55,44.58,440.866,440.866,,19.744,,,,,117.789,,,,,,,953.529,1276.1,2849.496,-1573.396,351.063,351.063,3134.291,1977.63,1414.401,563.229,,99.204,1057.457,4761.454,,562.547,562.547,,,,4.825,4.825,0.0,0.0,,,397.821,,,,397.821,965.193,400.972,400.972,0.0,0.0,,1041.892,,,1041.892,1442.864,2408.057,11.826,233.076,,,-1602.378,4246.832,417.57,3306.926,0.0,3306.926,5714.983,
12/30/2007,6004.509,373.144,321.466,51.678,480.743,480.743,,23.194,,,,,117.889,,,,,,,994.97,1280.737,2877.435,-1596.698,417.781,,3311.021,2089.579,1498.237,591.342,,,1221.442,5009.539,,564.744,564.744,,,,89.585,89.585,0.0,0.0,,,359.144,,,,359.144,1013.473,400.519,400.519,0.0,0.0,,1117.532,,,1117.532,1518.051,2531.524,11.826,237.78,,,-1600.883,4329.726,494.536,3472.985,0.0,3472.985,6004.509,
03/30/2008,5955.668,313.651,228.128,85.523,453.334,453.334,,33.177,,,,,123.918,,,,,,,924.08,1286.694,2939.311,-1652.617,396.523,396.523,3348.371,2138.312,1542.424,595.888,,104.353,1105.706,5031.588,,502.713,502.713,,,,466.974,466.974,0.0,0.0,,,444.694,,,,444.694,1414.381,0.103,0.103,0.0,0.0,,1089.383,,,1089.383,1089.486,2503.867,11.826,243.369,,,-1600.863,4327.589,469.88,3451.801,0.0,3451.801,5955.668,
06/29/2008,5887.053,326.473,196.273,130.2,459.536,459.536,,36.629,,,,,126.801,,,,,,,949.439,1300.444,3010.326,-1709.882,357.203,357.203,3279.967,2150.298,1553.827,596.471,,99.468,1030.201,4937.614,,551.363,551.363,,,,499.038,,,,,,383.401,,,,383.401,1433.802,0.016,,,,,1076.038,,,1076.038,1076.054,2509.856,11.826,247.187,,,-1662.485,4304.145,476.524,3377.197,0.0,3377.197,5887.053,
09/28/2008,5943.944,416.336,247.932,168.404,480.934,480.934,,36.928,,,,,128.272,,,,,,,1062.47,1295.8,3070.487,-1774.687,399.154,399.154,3186.52,2058.753,1468.234,590.519,,99.398,1028.369,4881.474,,540.862,540.862,,,,509.099,,,,,,433.453,,,,433.453,1483.414,0.007,,,,,1101.897,,,1101.897,1101.904,2585.318,11.826,249.692,,,-1697.089,4294.453,499.744,3358.626,0.0,3358.626,5943.944,
12/28/2008,5158.434,747.846,390.509,357.337,479.361,479.361,,40.213,,,,,84.12,,,,,,,1351.54,1302.334,3107.953,-1805.619,0.0,,2504.56,2015.74,1390.157,625.583,,76.437,412.383,3806.894,,544.92,544.92,,,,153.822,153.822,0.0,0.0,,,395.506,,,,395.506,1094.248,400.003,400.003,0.0,0.0,,794.817,,,794.817,1194.82,2289.068,11.826,252.201,,,-1697.268,4313.287,-10.68,2869.366,0.0,2869.366,5158.434,
03/29/2009,4947.83,658.554,258.421,400.133,419.902,419.902,0.0,32.387,,,,,98.214,,,,20.105,,78.109,1209.057,1269.316,3145.514,-1876.198,0.0,,2469.457,1997.657,1379.089,618.568,341.751,72.008,58.041,3738.773,,520.988,,,20.452,500.536,3.184,0.0,,,,3.184,436.214,,,359.953,0.0,960.386,395.961,395.961,,,,757.602,223.549,72.227,101.873,1153.563,2113.949,11.826,257.381,20.0,237.381,-1692.481,4253.645,-4.56,2825.811,8.07,2833.881,4947.83,
06/28/2009,4939.021,714.192,349.288,364.904,386.545,386.545,0.0,28.047,,,,,90.924,,,,9.853,,69.906,1219.708,1258.096,3181.037,-1922.941,0.0,,2461.217,2035.576,1419.757,615.819,287.367,77.937,60.337,3719.313,,546.99,,,20.44,526.55,3.081,0.0,,,,3.081,402.254,,,346.962,0.0,952.325,396.065,396.065,,,,752.344,229.545,72.391,103.446,1148.409,2100.734,11.526,259.084,20.0,239.084,-1692.409,4245.753,6.801,2830.755,7.532,2838.287,4939.021,
09/27/2009,5072.475,903.778,500.635,403.143,415.516,415.516,0.0,25.06,,,,,66.979,,,,,,66.979,1411.333,1236.46,3166.018,-1929.558,0.0,,2424.682,2023.267,1415.314,607.953,290.021,55.261,56.133,3661.142,,567.045,,0.278,20.44,546.327,3.062,0.0,,,,3.062,477.099,,,338.103,0.0,1047.206,396.157,396.157,,,,756.569,242.229,73.247,102.99,1152.726,2199.932,11.526,261.368,20.0,241.368,-1692.467,4242.592,42.144,2865.163,7.38,2872.543,5072.475,
01/03/2010,5186.206,827.56,442.559,385.001,415.688,415.688,0.0,16.019,,,,,128.797,0.0,,,0.0,,114.164,1388.064,1239.692,3193.996,-1954.304,0.0,,2558.45,2034.788,1423.462,611.326,409.445,54.722,59.495,3798.142,,563.526,,8.048,,555.478,3.059,0.0,0.0,0.0,,3.059,422.998,0.0,0.0,422.838,0.0,989.583,396.236,396.236,0.0,0.0,,841.933,210.64,73.672,134.783,1238.169,2227.752,11.526,261.435,20.0,241.435,-1750.686,4324.289,104.512,2951.076,7.378,2958.454,5186.206,
04/04/2010,5270.523,1046.515,575.314,471.201,402.985,402.985,0.0,11.13,,,,,71.367,,,,,,71.367,1531.997,1198.291,,,0.0,,2540.235,2027.544,1422.548,604.996,410.976,42.136,59.579,3738.526,,544.387,,34.6,21.067,488.72,3.048,0.0,,,,3.048,501.282,,,414.721,0.0,1048.717,396.339,396.339,,,,843.569,216.326,74.245,138.277,1239.908,2288.625,11.526,263.358,20.0,243.358,-1778.409,4328.014,150.042,2974.531,7.367,2981.898,5270.523,
07/04/2010,5230.055,1051.542,659.027,392.515,374.901,374.901,0.0,9.064,,,,,108.721,,,,,14.174,65.622,1544.228,1175.493,,,0.0,,2510.334,1970.557,1368.605,601.952,412.838,42.308,57.43,3685.827,,597.465,,24.214,20.93,552.321,3.037,0.0,,,,3.037,426.215,,,404.382,0.0,1026.717,396.443,396.443,,,,827.517,210.448,74.817,123.696,1223.96,2250.677,11.526,263.987,20.0,243.987,-1794.034,4399.356,91.185,2972.02,7.358,2979.378,5230.055,
10/03/2010,5122.207,977.343,577.875,399.468,402.06,402.06,0.0,5.638,,,,,74.684,,,,,,63.905,1459.725,1184.615,,,0.0,,2477.867,1965.637,1371.92,593.717,407.194,44.994,60.042,3662.482,,652.059,,7.886,21.002,623.171,3.0,0.0,,,,3.0,452.953,,,401.293,0.0,1108.012,396.547,396.547,,,,808.433,220.161,66.807,120.172,1204.98,2312.992,11.526,267.853,20.0,247.853,-2030.039,4439.577,113.531,2802.448,6.767,2809.215,5122.207,
01/02/2011,5158.367,811.49,437.74,373.75,379.48,379.48,0.0,4.984,,,,,165.944,0.0,,,33.307,,117.319,1361.898,1200.726,3192.517,-1991.791,0.0,,2595.743,1968.415,1376.357,592.058,538.753,31.637,56.938,3796.469,,626.188,,,,626.188,3.0,0.0,0.0,0.0,,3.0,379.089,0.0,0.0,506.405,0.0,1008.277,396.65,396.65,0.0,0.0,,920.817,231.034,64.342,119.036,1317.467,2325.744,11.526,269.719,20.0,249.719,-2157.826,4520.332,182.139,2825.89,6.733,2832.623,5158.367,
04/03/2011,5005.131,711.258,329.17,382.088,356.361,356.361,0.0,4.38,,,,,145.606,,,,29.528,,104.762,1217.605,1178.907,,,0.0,,2608.619,1982.343,1390.282,592.061,539.484,29.223,57.569,3787.526,,599.151,,,18.923,580.228,3.024,0.024,,,,3.0,393.731,,,514.273,0.0,995.906,396.76,396.76,,,,896.206,204.024,65.674,112.235,1292.966,2288.872,11.526,264.466,20.0,244.466,-2271.552,4497.633,207.439,2709.512,6.747,2716.259,5005.131,
07/03/2011,5092.494,665.502,299.362,366.14,388.106,388.106,0.0,8.142,,,,,143.498,,,,26.245,1.715,100.881,1205.248,1168.596,,,0.0,,2718.65,2059.017,1463.191,595.826,541.974,32.687,72.257,3887.246,,661.823,,,18.866,642.957,3.219,0.0,,,,3.219,379.487,,,522.029,0.0,1044.529,402.328,402.328,,,,918.794,213.912,66.374,114.764,1321.122,2365.651,11.295,267.118,20.0,247.118,-2281.617,4524.621,198.719,2720.136,6.707,2726.843,5092.494,
10/02/2011,4986.152,632.073,311.159,320.914,382.418,382.418,0.0,7.252,,,,,160.163,,,,23.695,0.2,94.579,1181.906,1149.054,,,0.0,,2655.192,2002.325,1415.18,587.145,544.366,25.45,83.051,3804.246,,593.808,,,18.392,575.416,3.107,0.0,,,,3.107,401.103,,,538.508,0.0,998.018,450.071,450.071,,,,915.9,198.406,67.072,111.714,1365.971,2363.989,11.295,269.948,20.0,249.948,-2329.565,4500.249,163.514,2615.441,6.722,2622.163,4986.152,
12/31/2011,5016.986,719.773,381.099,338.674,375.577,375.577,0.0,6.571,,,,,143.704,0.0,,,16.99,,113.371,1245.625,1152.39,3271.449,-2119.059,0.0,,2618.971,2000.26,1414.997,585.263,537.262,17.101,64.348,3771.361,,495.041,,,,495.041,112.983,0.0,0.0,0.0,,112.983,387.532,0.0,0.0,545.361,0.0,995.556,452.229,452.229,0.0,0.0,,949.27,228.304,67.864,107.741,1401.499,2397.055,11.295,272.767,20.0,252.767,-2398.189,4561.989,165.329,2613.191,6.74,2619.931,5016.986,
03/31/2012,4939.823,697.797,294.991,402.806,359.099,359.099,0.0,4.555,,,,,112.108,,,,4.815,0.47,98.979,1173.559,1129.131,,,0.0,,2637.133,1988.273,1404.783,583.49,536.521,19.329,59.004,3766.264,,511.763,,,18.883,492.88,3.25,0.0,,,,3.25,397.159,,,525.503,0.0,912.172,453.128,453.128,,,,929.793,222.416,68.749,112.655,1382.921,2295.093,11.096,270.469,20.0,250.469,-2393.119,4555.716,193.758,2637.92,6.81,2644.73,4939.823,
06/30/2012,4877.602,688.064,264.119,423.945,355.753,355.753,0.0,6.673,,,,,114.268,,,,12.343,,98.713,1164.758,1117.421,,,0.0,,2595.423,1979.792,1398.503,581.289,537.467,21.721,56.443,3712.844,,510.705,,,18.461,492.244,3.173,0.0,,,,3.173,360.492,,,542.241,0.0,874.37,452.569,452.569,,,,947.875,224.086,69.44,112.108,1400.444,2274.814,11.096,265.393,20.0,245.393,-2458.622,4589.287,188.813,2595.967,6.821,2602.788,4877.602,
09/30/2012,4966.45,729.931,305.654,424.277,391.003,391.003,0.0,4.424,,,,,152.761,,,,51.16,,98.666,1278.119,1100.885,,,0.0,,2587.446,1979.557,1406.93,572.627,528.438,25.219,54.232,3688.331,,511.339,,,18.299,493.04,3.043,0.0,,,,3.043,390.65,,,536.515,0.0,905.032,453.471,453.471,,,,947.31,225.625,69.749,115.421,1400.781,2305.813,11.096,268.937,20.0,248.937,-2481.703,4665.007,190.55,2653.887,6.75,2660.637,4966.45,
12/31/2012,5105.069,931.369,512.431,418.938,379.355,379.355,0.0,7.985,,,,,135.053,0.0,,,0.0,,131.079,1453.762,1081.237,3406.469,-2325.232,0.0,,2570.07,1903.22,1317.915,585.305,604.823,15.535,46.492,3651.307,,487.122,,0.726,,486.396,243.327,0.0,0.0,0.0,,243.327,395.837,0.0,1.567,529.427,0.0,1126.286,453.384,453.384,0.0,0.0,,915.43,216.28,59.949,108.207,1368.814,2495.1,11.096,260.746,20.0,240.746,-2474.347,4546.775,252.854,2597.124,12.845,2609.969,5105.069,
03/31/2013,4876.506,770.675,300.652,470.023,372.466,372.466,0.0,3.929,,,,,128.911,,,,,,128.911,1275.981,1045.67,,,0.0,,2554.855,1891.444,1309.663,581.781,589.23,22.068,52.113,3600.525,,448.186,,2.992,0.222,444.972,3.169,0.0,0.0,0.0,,3.169,418.695,,,530.667,0.0,870.05,453.726,453.726,,,,913.426,214.745,60.804,107.21,1367.152,2237.202,11.096,264.176,20.0,244.176,-2477.245,4551.493,276.842,2626.362,12.942,2639.304,4876.506,
06/30/2013,4924.02,881.786,386.567,495.219,364.963,364.963,0.0,4.541,,,,,114.578,,,,,,114.578,1365.868,1031.754,,,0.0,,2526.398,1866.682,1288.419,578.263,579.303,27.386,53.027,3558.152,,462.812,,15.061,0.213,447.538,3.129,0.0,,,,3.129,397.575,,,531.384,0.0,863.516,446.904,446.904,,,,911.812,216.222,61.369,102.837,1358.716,2222.232,10.665,272.767,20.0,252.767,-2477.248,4596.167,293.087,2695.438,6.35,2701.788,4924.02,
09/30/2013,5095.881,938.472,440.81,497.662,375.223,375.223,0.0,2.484,,,,,194.501,,,,,45.732,124.141,1510.68,910.636,,,0.0,,2674.565,1878.502,1293.482,585.02,529.165,32.997,49.161,3585.201,,501.374,,22.341,0.206,478.827,3.022,0.0,,,,3.022,489.566,,,521.489,0.0,993.962,448.067,448.067,,,,905.192,215.649,36.301,86.021,1353.259,2347.221,10.665,281.751,20.0,261.751,-2476.613,4626.311,300.271,2742.385,6.275,2748.66,5095.881,
12/31/2013,5811.046,1092.037,569.719,522.318,398.014,398.014,0.0,2.924,,,,,209.412,0.0,,,17.991,,191.421,1702.387,927.542,3011.399,-2083.857,0.0,,3181.117,1869.488,1288.622,580.866,1245.505,15.754,50.37,4108.659,,505.699,,0.0,,505.699,3.168,0.0,0.0,0.0,,3.168,425.242,0.0,1.047,778.735,0.0,934.109,447.608,447.608,0.0,0.0,,1112.48,211.526,36.219,84.953,1560.088,2494.197,10.665,308.129,20.0,288.129,-2490.333,4782.777,699.494,3310.732,6.117,3316.849,5811.046,
03/31/2014,5920.562,1288.427,642.833,645.594,406.293,406.293,0.0,3.234,,,,,132.863,,0.397,,0.0,,132.466,1830.817,845.868,,,0.0,,3243.877,1797.571,1241.949,555.622,1250.658,20.953,174.695,4089.745,,468.291,,55.278,19.051,393.962,49.389,0.0,0.0,0.0,,49.389,463.736,,,779.803,0.0,981.416,403.16,403.16,,,,1107.278,207.346,35.709,84.42,1510.438,2491.854,10.665,309.402,20.0,289.402,-2487.492,4877.2,713.085,3422.86,5.848,3428.708,5920.562,
06/30/2014,5289.706,573.975,325.023,248.952,404.989,404.989,0.0,8.922,,,,,147.7,,,,0.0,,116.011,1135.586,847.97,,,0.0,,3306.15,1945.818,1348.708,597.11,1261.294,21.006,78.032,4154.12,,497.134,,52.591,14.983,429.56,53.74,0.0,,,,53.74,364.892,,,795.339,0.0,915.766,398.202,398.202,0.0,0.0,,1128.083,210.667,35.184,86.893,1526.285,2442.051,10.51,311.464,20.0,291.464,-3648.308,5612.518,556.199,2842.383,5.272,2847.655,5289.706,
09/30/2014,5488.436,648.624,441.786,206.838,460.6,460.6,0.0,10.774,,,,,144.119,,1.473,,,,116.872,1264.117,870.182,,,0.0,,3354.137,2003.529,1353.089,650.44,1267.415,21.976,61.217,4224.319,,528.019,,50.176,14.983,462.86,50.46,0.0,,,,50.46,436.07,,,795.005,1.306,1014.549,398.298,398.298,,,,1141.672,223.213,34.614,88.84,1539.97,2554.519,10.51,316.108,20.0,296.108,-3648.032,5674.096,547.885,2900.567,33.35,2933.917,5488.436,
12/31/2014,5752.319,999.503,772.751,226.752,538.532,538.532,0.0,11.309,,,,,141.359,0.0,,,0.0,,139.185,1690.703,860.829,2817.841,-1957.012,0.0,,3200.787,1962.41,1348.71,613.7,1152.488,19.811,65.258,4061.616,,593.237,,128.895,,464.342,46.375,0.0,0.0,0.0,,46.375,411.18,0.0,0.0,754.96,0.0,1050.792,399.545,399.545,0.0,0.0,,1128.793,244.082,37.962,91.789,1528.338,2579.13,10.51,323.789,20.0,303.789,-3645.476,6008.506,453.48,3150.809,22.38,3173.189,5752.319,
03/31/2015,5525.39,834.347,619.367,214.98,495.631,495.631,0.0,11.634,,,,,144.474,0.0,17.498,,,,122.761,1486.086,823.376,,,0.0,,3215.928,1916.171,1314.351,601.82,1164.001,36.12,99.636,4039.304,,441.035,,11.235,15.645,414.155,5.171,0.0,,,,5.171,401.974,0.0,0.0,755.014,25.85,848.18,399.645,399.645,,,,1122.996,240.089,37.269,90.624,1522.641,2370.821,10.51,322.205,20.0,302.205,-3635.633,5998.241,436.552,3131.875,22.694,3154.569,5525.39,
06/30/2015,6181.94,1420.184,1219.334,200.85,533.144,533.144,0.0,12.019,,,,,147.687,,18.999,,,,120.272,2113.034,819.343,,,0.0,,3249.563,1923.547,1325.761,597.786,1175.521,50.898,99.597,4068.906,,526.211,,8.23,15.669,502.312,7.537,0.0,,,,7.537,369.996,,,757.542,21.14,903.744,947.219,947.219,,,,1118.478,239.804,38.325,82.807,2065.697,2969.441,10.51,331.901,20.0,311.901,-3628.443,6040.539,434.863,3189.37,23.129,3212.499,6181.94,
09/30/2015,4524.329,1321.067,977.991,343.076,498.71,498.71,0.0,12.206,,,,,124.148,0.051,0.0,,41.035,,78.518,1956.131,203.113,,,0.0,,2365.085,1043.815,947.356,96.459,1189.181,53.198,78.84,2568.198,,416.907,,0.0,6.715,410.192,3.0,0.0,,,,3.0,344.838,,,447.158,10.51,764.745,399.822,399.822,,,,773.924,215.077,38.507,73.182,1173.746,1938.491,0.0,365.074,20.0,345.074,-3629.309,5396.508,430.15,2562.423,23.415,2585.838,4524.329,
12/31/2015,4352.951,1133.652,754.207,379.445,553.78,553.78,0.0,32.068,,,,,141.222,0.0,,,48.383,,92.839,1860.722,231.123,750.975,-519.852,0.0,,2261.106,1146.589,1017.513,129.076,979.97,59.229,75.318,2492.229,,428.014,,0.0,,428.014,0.0,0.0,0.0,0.0,,0.0,297.135,0.0,0.0,403.316,0.0,725.149,399.926,399.926,0.0,0.0,,711.221,203.28,33.947,70.678,1111.147,1836.296,0.0,376.887,20.0,356.887,-3648.546,5447.677,314.68,2490.698,25.957,2516.655,4352.951,
03/31/2016,4312.525,914.762,530.587,384.175,535.574,535.574,0.0,31.729,,,,,123.424,0.0,,,29.826,,93.598,1605.489,224.986,,,0.0,,2482.05,1361.624,1180.924,180.7,992.103,60.582,67.741,2707.036,,405.947,,,6.82,399.127,0.0,0.0,,,,,329.885,0.0,,416.116,0.0,735.832,399.914,399.914,,,,710.254,189.808,33.808,70.522,1110.168,1846.0,0.0,380.229,20.0,360.229,-3729.709,5471.698,317.915,2440.133,26.392,2466.525,4312.525,
06/30/2016,4328.639,967.924,600.34,367.584,522.759,522.759,0.0,32.281,,,,,104.449,,,,8.429,,96.02,1627.413,222.408,,,0.0,,2478.818,1324.822,1153.975,170.847,1004.445,63.834,85.717,2701.226,,457.841,,,6.797,451.044,0.0,0.0,,,,,286.502,0.0,,403.89,0.0,744.343,400.028,400.028,,,,711.788,191.66,34.831,81.407,1111.816,1856.159,0.0,377.178,20.0,357.178,-3737.532,5525.689,307.145,2472.48,0.0,2472.48,4328.639,
09/30/2016,4438.645,1001.853,593.183,408.67,567.348,567.348,0.0,35.283,,,,,111.093,0.051,,,19.92,,91.173,1715.577,225.673,,,0.0,,2497.395,1333.862,1150.446,183.416,1016.908,64.815,81.759,2723.068,,412.982,,,6.797,406.185,6.498,0.0,,,,6.498,334.577,0.0,,377.564,0.0,754.057,490.91,490.91,,,,684.829,194.693,35.267,77.305,1175.739,1929.796,0.0,380.515,20.0,360.515,-3738.085,5552.019,314.35,2508.799,0.05,2508.849,4438.645,
12/31/2016,4432.67,1097.126,648.885,448.241,591.854,591.854,0.0,34.818,,,,,147.548,0.0,,17.246,41.635,,105.913,1871.346,233.664,778.658,-544.994,0.0,,2327.66,1296.919,1122.954,173.965,881.593,58.806,73.096,2561.324,,500.726,,0.0,,500.726,6.128,0.0,0.0,0.0,,6.128,312.107,0.0,0.365,379.092,0.0,818.961,485.719,485.719,0.0,0.0,,674.999,195.91,21.859,77.773,1160.718,1979.679,0.0,384.363,20.0,364.363,-3756.85,5588.942,236.486,2452.941,0.05,2452.991,4432.67,
03/31/2017,4416.105,1089.345,632.787,456.558,493.804,493.804,0.0,35.736,,,,,141.006,,,15.818,47.734,,93.272,1759.891,243.33,,,0.0,,2412.884,1426.558,1179.431,247.127,836.43,60.287,73.791,2656.214,,451.777,,,7.1,444.677,6.158,0.0,,,,6.158,321.058,0.0,,373.534,0.0,778.993,487.186,487.186,,,,669.298,193.06,22.27,80.434,1156.484,1935.477,0.0,383.361,20.0,363.361,-3753.377,5595.826,254.768,2480.578,0.05,2480.628,4416.105,
06/30/2017,4508.439,902.14,432.147,469.993,509.38,509.38,0.0,58.76,,,,,127.145,,,15.817,36.131,,91.014,1597.425,263.1,,,0.0,,2647.914,1638.291,1279.894,358.397,850.262,67.812,75.732,2911.014,,458.557,,,7.081,451.476,6.492,0.0,,,,6.492,290.175,,,430.406,0.0,755.224,489.717,489.717,,,,723.408,192.837,22.625,77.54,1213.125,1968.349,0.0,385.942,20.0,365.942,-3752.22,5630.743,271.907,2536.372,3.718,2540.09,4508.439,
09/30/2017,4619.915,914.595,395.009,519.586,525.779,525.779,0.0,62.531,,,,,114.954,,,15.82,28.108,,86.846,1617.859,259.809,,,0.0,,2742.247,1648.279,1299.226,349.053,863.098,122.166,92.884,3002.056,,453.101,,,7.025,446.076,6.713,0.0,,,,6.713,353.367,0.0,,454.027,0.0,813.181,486.242,486.242,,,,756.036,198.907,22.929,80.173,1242.278,2055.459,0.0,388.505,20.0,368.505,-3787.459,5648.479,311.152,2560.677,3.779,2564.456,4619.915,
