Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2004,11149.570312,213.46,205.334,8.126,354.769989,,,95.286003,,,,,390.351013,,,,,1053.866943,4497.600098,,,1326.47998,,,4271.620117,3187.310059,1472.642944,1714.667115,,1084.310058,10095.700195,,358.143005,358.143005,,,,113.990997,98.850997,15.14,15.14,,1185.669953,,,,1185.669953,1657.803955,6840.209961,6774.58596,65.624001,65.624001,2538.949951,,,2538.949951,9379.159912,11036.963867,1624.300049,1153.060059,,,-359.75,,-2889.899902,-472.289794,584.892029,112.602235,11149.566102,
06/30/2004,11141.016,259.617,254.641,4.976,446.809,366.915,,105.347,,,,,485.588,,,,,1297.361,4446.263,,,89.593,,,5307.799,3422.965,,,23.001,1861.833,9843.655,,358.608,358.608,,,,264.108,250.68,13.428,13.428,,1163.232,,,,1163.232,1785.948,9966.042,9903.052,62.99,62.99,934.943,,,934.943,10900.985,12686.933,80.001,1164.686,,,-359.75,-3076.063,-0.952,-2192.078,646.161,-1545.917,11141.016,
09/30/2004,11794.825,1183.321,922.924,260.397,458.904,368.372,,27.84,,,,,515.905,,,,,2185.97,4413.563,,,78.94,,,5116.352,2202.962,,,26.32,2887.07,9608.855,,366.605,366.605,,,,483.077,469.408,13.669,13.669,,1113.402,,,,1113.402,1963.084,10619.747,10557.964,61.783,61.783,881.335,,,881.335,11501.082,13464.166,,1170.717,,,-359.75,-3139.238,-0.952,-2329.223,659.882,-1669.341,11794.825,
12/31/2004,11393.206,870.635,866.816,3.819,395.091,395.091,,107.86,0.024,,,,1001.201,,,,,2374.787,4231.514,8915.946,-4684.432,46.892,,,4740.013,4386.824,,,,353.189,9018.419,,348.441,348.441,,,,634.444,622.863,11.581,11.581,,1144.129,,,,1144.129,2127.014,10368.228,10308.246,59.982,59.982,842.421,,,842.421,11210.649,13337.663,0.0,1178.415,,,-359.75,-3445.064,-3.935,-2630.334,685.877,-1944.457,11393.206,
03/31/2005,11141.212,1147.579,753.542,394.037,353.284,353.284,,96.665,,,,,1032.793,,,,,2630.321,3946.419,8777.0,-4830.581,41.157,,,4523.315,3168.984,,,28.687,1325.644,8510.891,,367.646,367.646,,,,761.672,751.304,10.368,10.368,,1090.829,,,,1090.829,2220.147,10068.516,10010.828,57.688,57.688,887.361,,,887.361,10955.877,13176.024,0.0,1203.654,,,-359.75,-3563.999,-2.264,-2722.359,687.547,-2034.812,11141.212,
06/30/2005,10110.988,674.705,217.405,457.3,479.375,382.754,,100.137,,,,,750.836,,,,,2005.053,3928.826,8990.707,-5061.881,41.892,,,4135.217,2676.26,,,31.277,1427.68,8105.935,,324.805,324.805,,,,2112.951,2103.727,9.224,9.224,,1174.701,,,,1174.701,3612.457,8053.752,7998.198,55.554,55.554,874.377,,,874.377,8928.129,12540.586,0.0,1222.783,,,-359.75,-3341.978,-2.204,-2481.149,51.551,-2429.598,10110.988,
09/30/2005,10204.476,1100.752,351.401,749.351,451.87,391.906,,108.967,,,,,621.794,,,,,2283.383,3871.686,9141.179,-5269.493,42.468,,,4006.939,1119.882,,,37.959,2849.098,7921.093,,336.462,336.462,,,,2382.691,2374.356,8.335,8.335,,1445.724,,,,1445.724,4164.877,7762.375,7708.986,53.389,53.389,762.877,,,762.877,8525.252,12690.129,0.0,1227.822,,,-359.75,-3404.858,-2.204,-2538.99,53.337,-2485.653,10204.476,
12/31/2005,9851.112,1131.38,397.496,733.884,527.378,453.167,,108.607,,,,,394.259,,,,,2161.624,3868.077,9363.071,-5494.994,242.417,,,3578.994,3626.685,993.426,2633.259,,-47.691,7689.488,,373.362,373.362,,,,883.358,874.772,8.586,8.586,,1332.76,,,,1332.76,2589.48,8953.341,8902.14,51.201,51.201,746.481,,,746.481,9699.822,12289.302,0.0,1310.902,,,-359.753,-3440.967,-3.562,-2493.38,55.19,-2438.19,9851.112,
03/31/2006,12832.054,4158.414,3491.68,666.734,453.729,385.539,,105.093,,,,,295.768,,,,,5013.004,3897.685,9623.153,-5725.468,43.783,,,3877.582,2496.193,995.439,1500.754,41.064,1340.325,7819.05,,365.266,365.266,,,,785.949,777.206,8.743,8.743,,1219.043,,,,1219.043,2370.258,12169.839,12109.219,60.62,60.62,760.308,,,760.308,12930.147,15300.405,0.0,1255.874,,,-360.058,-3409.696,-3.562,-2517.442,49.091,-2468.351,12832.054,
06/30/2006,9714.825,1002.126,535.393,466.733,443.148,407.994,,107.321,,,,,323.247,,,,,1875.842,3847.076,9801.069,-5953.993,45.165,,,3946.742,1376.253,,,43.219,2527.27,7838.983,,389.3,389.3,,,,613.629,605.625,8.004,8.004,,1267.685,,,,1267.685,2270.614,12031.076,11973.303,57.773,57.773,774.671,,,774.671,12805.747,15076.361,0.0,26.134,,,-360.058,-5069.749,-3.562,-5407.235,45.699,-5361.536,9714.825,
09/30/2006,9776.714,532.46,522.475,9.985,447.8,410.988,,110.299,,,,,583.082,,,,,1673.641,3793.937,9991.639,-6197.702,43.476,,,4265.66,1358.466,,,46.127,2861.067,8103.073,,398.036,398.036,,,,309.645,302.195,7.45,7.45,,1365.685,,,,1365.685,2073.366,12243.233,12187.141,56.092,56.092,860.118,,,860.118,13103.351,15176.717,0.0,43.756,,,-360.058,-5128.704,-3.562,-5448.568,48.565,-5400.003,9776.714,
12/31/2006,9844.857,578.558,548.862,29.696,582.972,536.057,,124.778,,,,,381.139,,,,,1667.447,3714.842,9971.92,-6257.078,29.659,,,4432.909,3574.268,1032.117,2542.151,49.95,808.691,8177.41,,392.605,392.605,,,,720.865,713.796,7.069,7.069,,1317.228,,,,1317.228,2430.698,11764.477,11710.088,54.389,54.389,939.265,,,939.265,12703.742,15134.44,0.0,60.229,,,-360.059,-5027.473,-11.95,-5339.253,49.67,-5289.583,9844.857,
03/31/2007,9653.616,531.076,531.076,0.0,476.985,476.985,,123.229,,,,,557.219,,,,,1688.509,3608.121,10082.316,-6474.195,32.794,,,4324.192,2890.484,,,51.075,1382.633,7965.107,,401.647,401.647,,,,701.214,694.627,6.587,6.587,,1223.604,,,,1223.604,2326.465,11754.676,11701.834,52.842,52.842,921.453,,,921.453,12676.129,15002.594,0.0,78.772,,,-409.752,-5051.458,-11.95,-5394.388,45.41,-5348.978,9653.616,
06/30/2007,10071.96,1198.476,1041.571,156.905,487.506,487.506,,121.241,,,,,572.96,,,,,2380.183,3521.189,10175.135,-6653.946,40.441,,,4130.147,1023.86,,,1.294,3104.993,7691.777,,376.061,376.061,,,,774.832,768.77,6.062,6.062,,1211.916,,,,1211.916,2362.809,11591.953,11540.242,51.711,51.711,1180.996,,,1180.996,12772.949,15135.758,0.0,110.115,,,-428.537,-4733.933,-11.958,-5064.313,0.515,-5063.798,10071.96,
09/30/2007,9806.521,1003.377,808.247,195.13,503.123,503.123,,125.065,,,,,626.931,,,,,2258.496,3483.713,,,41.421,,,4022.891,1023.86,,,,2999.031,7548.025,,396.664,396.664,,,,1304.591,1298.83,5.761,5.761,,1187.677,,,,1187.677,2888.932,10844.134,10791.633,52.501,52.501,1204.288,,,1204.288,12048.422,14937.354,0.0,122.553,,,-429.037,-4813.179,-11.954,-5131.617,0.784,-5130.833,9806.521,
12/31/2007,9140.577,556.752,360.662,196.09,543.151,543.151,,0.0,,,,,644.384,,,,,1744.287,3472.203,10428.902,-6956.699,40.874,,,3883.213,2411.772,,,,1471.441,7396.29,,370.044,370.044,,,,835.441,830.09,5.351,5.351,,1146.053,,,,1146.053,2351.538,10785.346,10725.29,60.056,60.056,1101.301,,,1101.301,11886.647,14238.185,0.0,133.98,,,-429.084,-4806.543,2.857,-5098.79,1.182,-5097.608,9140.577,
03/31/2008,9179.508,399.106,399.106,0.0,507.322,507.322,,136.142,,,,,813.181,,,,,1855.751,3412.582,10570.963,-7158.381,37.012,,,3874.163,2828.458,,,,1045.705,7323.757,,414.709,414.709,,,,876.593,871.839,4.754,4.754,,1040.568,,,,1040.568,2331.87,10721.374,10662.501,58.873,58.873,1240.617,,,1240.617,11961.991,14293.861,0.0,146.299,,,-429.085,-4838.149,2.611,-5118.324,3.971,-5114.353,9179.508,
06/30/2008,9483.067,1008.989,805.274,203.715,520.341,520.341,,,,,,,731.095,,,,,2260.425,3361.239,10732.291,-7371.052,35.41,,,3825.993,2201.208,1100.604,1100.604,,1624.785,7222.642,,391.1,391.1,,,,1419.184,1414.56,4.624,4.624,,1083.201,,,,1083.201,2893.485,10452.145,10394.472,57.673,57.673,1138.776,,,1138.776,11590.921,14484.406,0.0,164.821,,,-429.305,-4739.81,2.955,-5001.339,,-5001.339,9483.067,
09/30/2008,9716.985,553.614,342.811,210.803,557.066,557.066,,0.0,0.0,0.0,0.0,0.0,731.445,,,,,1842.125,3436.085,,,38.64,,,4400.135,1873.102,,,,2527.033,7874.86,,391.713,391.713,,,,1874.049,1868.9,5.149,5.149,,1159.523,,,,1159.523,3425.285,10105.387,10047.513,57.874,57.874,1152.167,,,1152.167,11257.554,14682.839,0.0,156.889,,,-429.306,-4712.709,2.119,-4983.007,17.153,-4965.854,9716.985,
12/31/2008,9383.208,504.026,322.755,181.271,604.801,604.801,,0.0,0.0,0.0,0.0,0.0,750.042,,,,,1858.869,3472.64,11250.999,-7778.359,,,,4051.699,5555.105,1100.333,4454.772,,-1503.406,7524.339,,385.966,385.966,,,,704.693,699.375,5.318,5.318,,1208.27,,,,1208.27,2298.929,11285.73,11229.199,56.531,56.531,1154.195,,,1154.195,12439.925,14738.854,0.0,135.646,,,-433.326,-5035.286,-35.025,-5367.991,12.345,-5355.646,9383.208,
03/31/2009,9551.042,454.177,344.967,109.21,544.6,544.6,0.0,0.0,0.0,0.0,0.0,0.0,824.23,77.822,,,377.826,1823.007,3407.988,11414.183,-8006.195,40.607,,40.607,4279.44,3346.319,1100.723,2245.596,,855.299,7728.035,,1212.537,375.941,,,836.596,677.441,362.085,5.356,5.356,310.0,300.457,12.645,247.587,254.735,129.15,2190.435,11513.819,11458.684,55.135,55.135,1195.828,,,680.861,12709.647,14900.082,0.0,120.546,3.272,117.274,-433.328,-5013.788,-34.363,-5360.933,11.893,-5349.04,9551.042,
06/30/2009,9307.95,562.507,406.902,155.605,556.782,556.782,0.0,0.0,0.0,0.0,0.0,0.0,908.863,32.181,,,406.16,2028.152,3357.438,11561.467,-8204.029,38.8,,38.8,3883.56,3315.085,1100.702,2214.383,,536.294,7279.798,,1193.297,390.545,,,802.752,707.306,391.849,5.457,5.457,310.0,326.173,16.012,205.323,322.334,128.219,2226.776,11057.578,11003.861,53.717,53.717,1307.832,,,764.163,12365.41,14592.186,0.0,109.422,3.273,106.149,-445.127,-4926.914,-33.7,-5296.319,12.083,-5284.236,9307.95,
09/30/2009,10127.998,517.949,336.571,181.378,557.679,557.679,0.0,0.0,0.0,0.0,0.0,0.0,932.219,3.136,,,418.71,2007.847,3324.566,11687.924,-8363.358,36.715,,36.715,4758.87,3309.623,1100.702,2208.921,,1446.111,8120.151,,1183.229,362.451,,,820.778,559.742,244.161,5.581,5.581,310.0,376.551,14.951,227.808,418.247,126.852,2119.522,11811.824,11759.557,52.267,52.267,1390.014,,,729.008,13201.838,15321.36,0.0,102.249,3.28,98.969,-445.704,-4827.972,-33.33,-5204.757,11.395,-5193.362,10127.998,
12/31/2009,9555.73,381.091,245.032,136.059,484.4,484.4,0.0,0.0,0.0,0.0,0.0,0.0,1414.959,8.361,,0.0,855.023,2280.45,2973.581,11128.319,-8154.738,226.054,226.054,,4075.645,2250.632,358.21,1892.422,,1816.652,7275.28,,1044.436,394.243,0.0,162.398,487.795,537.146,531.401,5.745,5.745,,713.743,13.944,211.696,47.197,637.57,2295.325,10839.677,10788.881,50.796,50.796,1563.987,0.0,105.461,1185.689,12403.664,14698.989,0.0,93.026,3.285,89.741,-449.507,-4749.714,-49.76,-5155.955,12.696,-5143.259,9555.73,
03/31/2010,7364.192,521.078,318.866,202.212,442.838,442.838,0.0,0.0,0.0,0.0,0.0,0.0,681.811,1.842,,64.618,331.458,1645.727,2902.214,11234.732,-8332.518,27.49,,27.49,2788.761,2269.686,358.21,1911.476,,452.615,5718.465,,993.91,421.743,,,572.167,369.047,199.455,5.82,5.82,163.772,227.963,13.11,218.599,,151.652,1590.92,11073.534,11024.189,49.345,49.345,901.277,,,669.568,11974.811,13565.731,0.0,3.33,3.329084,0.000916,-467.131,-5713.269,-37.68,-6214.75,13.211,-6201.539,7364.192,
06/30/2010,7631.595,703.991,517.458,186.533,494.886,494.886,0.0,0.0,0.0,0.0,0.0,0.0,750.835,15.079,,37.133,383.995,1949.712,2892.01,11407.652,-8515.642,33.164,,33.164,2756.709,2248.79,358.21,1890.58,,455.707,5681.883,,1031.139,413.592,,,617.547,682.3,501.982,5.956,5.956,174.362,232.512,12.606,201.042,,152.585,1945.951,10967.824,10919.235,48.589,48.589,901.381,,,687.733,11869.205,13815.156,0.0,10.39,3.333,7.057,-494.312,-5678.698,-36.934,-6199.554,15.993,-6183.561,7631.595,
09/30/2010,7501.616,622.549,428.391,194.158,513.112,513.112,0.0,0.0,0.0,0.0,0.0,0.0,687.945,16.952,,,326.453,1823.606,2900.376,,,31.145,,31.145,2746.489,2280.076,358.21,1921.866,,449.461,5678.01,,1064.239,439.736,,,624.503,676.668,483.61,5.976,5.976,187.082,240.404,12.165,194.079,43.461,150.153,1981.311,10822.038,10775.056,46.982,46.982,921.073,,,671.368,11743.111,13724.422,0.0,5.943,3.336,2.607,-624.213,-5585.93,-36.157,-6240.357,17.551,-6222.806,7501.616,
12/31/2010,8867.092,549.923,313.991,235.932,295.149,295.149,0.0,0.0,0.0,0.0,0.0,0.0,821.21,0.0,,99.287,717.565,1666.282,3361.59,11926.474,-8564.884,235.932,235.932,,3603.288,2041.334,442.067,1599.267,,1462.667,7200.81,,1070.291,435.816,0.0,148.734,485.741,646.114,644.583,1.531,1.531,,467.991,10.946,179.327,0.0,368.008,2184.396,11062.432,11032.726,29.706,29.706,1900.999,0.0,78.885,1631.841,12963.431,15147.827,0.0,9.802,3.337,6.465,-788.566,-5494.829,-23.325,-6296.918,16.183,-6280.735,8867.092,
03/31/2011,8962.908,807.949,610.025,197.924,478.588,478.588,0.0,0.0,0.0,0.0,0.0,0.0,574.804,3.559,,0.127,384.951,1861.341,3326.968,12254.62,-8927.652,333.003,333.003,,3441.596,3170.871,525.24,2645.631,,267.039,7101.567,,1129.03,523.797,,,605.233,761.194,755.865,5.329,5.329,,280.59,10.373,173.364,,154.45,2170.814,12339.441,12294.703,44.738,44.738,915.033,,,731.296,13254.474,15425.288,0.0,5.223,3.356,1.867,-1055.72,-5405.05,-23.007,-6478.554,16.174,-6462.38,8962.908,
06/30/2011,6975.055,628.972,356.851,272.121,280.065,280.065,0.0,0.0,0.0,0.0,0.0,0.0,354.206,7.234,,,176.661,1263.243,3248.536,12128.739,-8880.203,0.0,,,2463.276,2012.888,442.067,1570.821,,443.154,5711.812,,1041.003,464.521,,,576.482,668.062,664.168,3.894,3.894,,257.561,9.776,11.822,108.513,30.72,1966.626,10029.867,9998.191,31.676,31.676,418.369,0.0,,288.258,10448.236,12414.862,0.0,1110.804,3.359,1107.445,-1199.603,-5345.432,-23.37,-5457.601,17.794,-5439.807,6975.055,
09/30/2011,6740.144,413.058,188.617,224.441,298.409,298.409,0.0,0.0,0.0,0.0,0.0,0.0,344.063,37.005,,,181.236,1055.53,3237.31,12305.857,-9068.547,0.0,,,2447.304,2014.671,441.356,1573.315,,395.628,5684.614,,1064.423,469.025,,,595.398,692.886,690.183,2.703,2.703,,184.296,10.717,0.0,122.432,33.421,1941.605,9922.477,9891.462,31.015,31.015,401.946,,,268.797,10324.423,12266.028,0.0,1080.166,3.359,1076.807,-1293.684,-5306.112,-23.151,-5542.781,16.897,-5525.884,6740.144,
12/31/2011,7143.325,803.285,611.947,191.338,295.277,295.277,0.0,0.0,0.0,0.0,0.0,0.0,256.39,18.617,,,171.465,1354.952,3269.232,12490.926,-9221.694,317.896,317.896,,2201.245,1991.767,442.773,1548.994,,190.861,5788.373,,1059.894,455.654,,146.885,457.355,366.03,356.856,9.174,9.174,,169.504,10.896,3.141,80.546,32.682,1595.428,10792.752,10759.163,33.589,33.589,315.448,0.0,50.297,170.568,11108.2,12703.628,0.0,1054.794,3.359,1051.435,-1363.698,-5245.483,-21.468,-5575.855,15.552,-5560.303,7143.325,
03/31/2012,7088.532,815.815,493.543,322.272,251.653,251.653,0.0,0.0,0.0,0.0,0.0,0.0,293.896,,,,184.184,1361.364,3243.197,12618.004,-9374.807,0.0,,,2483.971,1979.146,442.773,1536.373,,504.825,5727.168,,946.904,411.203,,,535.701,431.964,422.908,9.056,9.056,,200.51,10.843,39.2,143.187,32.858,1579.378,10697.052,10665.732,31.32,31.32,421.705,,,228.475,11118.757,12698.135,0.0,1028.021,3.392,1024.629,-1442.615,-5188.236,-21.419,-5624.249,14.646,-5609.603,7088.532,
06/30/2012,6991.689,681.265,337.945,343.32,283.296,283.296,0.0,0.0,0.0,0.0,0.0,0.0,240.468,5.385,,,150.142,1205.029,3298.574,12632.753,-9334.179,0.0,,,2488.086,1966.526,442.773,1523.753,,516.175,5786.66,,945.899,438.87,,,507.029,395.694,383.611,12.083,12.083,,149.495,10.648,36.762,158.984,32.781,1491.088,10685.472,10647.954,37.518,37.518,456.763,,,250.369,11142.235,12633.323,,1000.811,3.394,997.417,-1511.036,-5124.707,-21.266,-5656.198,14.564,-5641.634,6991.689,
09/30/2012,7285.306,822.792,438.665,384.127,281.023,281.023,0.0,0.0,0.0,0.0,0.0,0.0,338.672,6.157,,,142.362,1442.487,3321.871,12848.255,-9526.384,0.0,,,2520.948,1953.251,442.773,1510.478,,561.54,5842.819,,922.253,426.713,,,495.54,424.337,409.847,14.49,14.49,,181.147,9.468,32.492,273.207,34.65,1527.737,10902.306,10854.384,47.922,47.922,585.327,,,270.16,11487.633,13015.37,0.0,976.513,3.401,973.112,-1572.133,-5128.498,-21.166,-5745.284,15.22,-5730.064,7285.306,
12/31/2012,7250.289,734.027,332.61,401.417,315.113,315.113,0.0,0.0,0.0,0.0,0.0,0.0,328.412,3.143,51.709,,137.18,1377.552,2929.933,12160.259,-9230.326,401.417,401.417,,2541.387,1100.348,264.69,835.658,,1437.896,5872.737,,962.007,457.076,0.0,117.999,386.932,435.779,424.77,11.009,11.009,,299.227,6.946,13.739,210.347,108.614,1697.013,9591.747,9546.187,45.56,45.56,1587.536,0.0,99.307,1257.197,11179.283,12876.296,0.0,975.693,3.419,972.274,-1572.134,-5011.96,-30.763,-5639.164,13.157,-5626.007,7250.289,
03/31/2013,7143.153,580.498,244.14,336.358,248.518,248.518,0.0,0.0,0.0,0.0,0.0,0.0,342.792,4.002,50.893,,157.167,1171.808,2931.605,12233.851,-9302.246,565.916,565.916,,2473.824,1099.466,264.69,834.776,,1370.356,5971.345,,871.347,402.709,,,468.638,240.936,230.212,10.724,10.724,,326.002,6.468,35.438,184.359,114.335,1438.285,9807.011,9754.57,52.441,52.441,1573.848,,,1347.583,11380.859,12819.144,0.0,952.903,3.452,949.451,-1583.518,-5028.101,-30.553,-5689.269,13.278,-5675.991,7143.153,
06/30/2013,7588.1,899.251,449.51,449.741,256.389,256.389,0.0,0.0,0.0,0.0,0.0,0.0,502.561,18.252,34.513,,142.67,1658.201,2967.316,12191.746,-9224.43,,,,2962.583,1096.308,264.69,831.618,,1848.023,5929.899,,898.529,427.234,,,471.295,531.339,520.545,10.794,10.794,,242.377,5.471,4.845,439.059,81.838,1672.245,9654.121,9604.521,49.6,49.6,1827.218,,,1377.843,11481.339,13153.584,0.0,928.589,3.454,925.135,-1583.521,-4892.742,-30.344,-5578.018,12.534,-5565.484,7588.1,
09/30/2013,6482.136,1309.155,824.298,484.857,270.256,270.256,0.0,0.0,0.0,0.0,0.0,0.0,229.229,5.48,0.0,,143.709,1808.64,2946.034,12135.353,-9189.319,0.0,,,1727.462,1093.104,264.69,828.414,,628.878,4673.496,,865.1,397.093,,,468.007,417.656,406.01,11.646,11.646,,183.646,5.339,1.06,472.492,34.339,1466.402,9477.65,9455.519,22.131,22.131,822.228,,,343.337,10299.878,11766.28,0.0,914.726,3.462,911.264,-1583.578,-4598.141,-30.064,-5297.057,12.913,-5284.144,6482.136,
12/31/2013,6591.076,1121.578,702.224,419.354,283.079,283.079,0.0,0.0,0.0,0.0,0.0,0.0,319.777,3.385,0.0,,159.953,1724.434,2978.353,12243.201,-9264.848,696.73,696.73,,1191.559,1053.94,264.69,789.25,,134.234,4866.642,,923.854,422.929,0.0,114.569,386.356,339.451,327.426,12.025,12.025,,177.747,5.235,47.37,570.056,30.941,1441.052,9419.783,9400.518,19.265,19.265,1004.491,0.0,162.812,219.018,10424.274,11865.326,0.0,889.067,3.466,885.601,-1584.404,-4546.299,-42.694,-5284.33,10.08,-5274.25,6591.076,
03/31/2014,6542.875,1168.613,768.122,400.491,253.127,253.127,0.0,0.0,0.0,0.0,0.0,0.0,296.805,6.836,,,158.229,1718.545,2939.974,12397.638,-9457.664,,,,1884.356,1051.912,264.69,787.222,,825.608,4824.33,,903.522,412.698,,,490.824,359.729,344.043,15.686,15.686,,173.534,5.139,21.062,569.187,31.742,1436.785,9405.779,9379.311,26.468,26.468,911.232,,,315.844,10317.011,11753.796,0.0,873.292,3.501,869.791,-1590.924,-4456.536,-47.518,-5221.686,10.765,-5210.921,6542.875,
06/30/2014,6701.128,1483.248,906.789,576.459,287.285,287.285,0.0,0.0,0.0,0.0,0.0,0.0,184.262,8.98,0.0,,161.663,1954.795,2960.014,12316.877,-9356.863,,,,1786.319,1049.75,264.69,785.06,,727.589,4746.333,,957.462,427.396,,,530.066,508.823,494.09,14.733,14.733,,150.077,4.928,9.431,516.645,31.173,1616.362,9366.79,9342.621,24.169,24.169,851.19,,,320.186,10217.98,11834.342,0.0,853.27,3.51,849.76,-1591.018,-4362.326,-43.127,-5143.201,9.987,-5133.214,6701.128,
09/30/2014,6563.745,1391.391,813.858,577.533,281.213,281.213,0.0,0.0,0.0,0.0,0.0,0.0,141.976,20.454,0.0,,141.976,1814.58,2962.069,12342.874,-9380.805,0.0,,,1787.096,1047.842,264.69,783.152,,718.8,4749.165,,966.026,409.894,,,556.132,538.656,522.765,15.891,15.891,,150.959,4.826,0.951,514.872,29.61,1655.641,9179.649,9150.046,29.603,29.603,796.462,,,275.813,9976.111,11631.752,0.0,844.907,3.535,841.372,-1591.02,-4290.835,-40.524,-5077.472,9.465,-5068.007,6563.745,
12/31/2014,6765.171,1473.371,850.413,622.958,277.526,277.526,0.0,0.0,0.0,0.0,0.0,0.0,179.769,7.317,0.0,,141.826,1930.666,3025.747,12480.062,-9454.315,622.958,622.958,,1185.8,1040.569,264.69,775.879,,137.914,4834.505,,1016.207,431.761,0.0,117.354,467.092,558.368,541.152,17.216,17.216,,175.593,4.701,9.207,611.088,29.651,1750.168,9134.654,9105.458,29.196,29.196,912.363,0.0,120.644,166.723,10047.017,11797.185,0.0,826.647,3.544,823.103,-1591.021,-4234.86,-42.235,-5041.469,9.455,-5032.014,6765.171,
03/31/2015,6701.203,1336.556,884.422,452.134,249.852,249.852,0.0,0.0,0.0,0.0,0.0,0.0,202.018,25.497,,,160.39,1788.426,2954.073,12497.433,-9543.36,,,,1958.704,1044.871,264.69,780.181,,888.336,4912.777,,954.584,419.996,,,534.588,643.663,626.256,17.407,17.407,,139.362,4.509,5.093,651.174,31.12,1737.609,9075.715,9050.215,25.5,25.5,910.476,,,249.7,9986.191,11723.8,0.0,799.837,3.569,796.268,-1609.124,-4190.227,-32.248,-5031.762,9.165,-5022.597,6701.203,
06/30/2015,6712.069,1442.397,796.565,645.832,286.057,286.057,0.0,0.0,0.0,0.0,0.0,0.0,168.015,30.361,,,167.562,1896.469,2978.229,12493.301,-9515.072,645.832,645.832,,1191.539,1043.352,264.69,778.662,,117.826,4815.6,,1007.565,424.083,,,583.482,613.2,593.948,19.252,19.252,,214.661,5.174,,590.534,30.514,1835.426,8992.322,8967.044,25.278,25.278,835.5,,,239.792,9827.822,11663.248,0.0,789.92,3.578,786.342,-1609.289,-4114.632,-25.146,-4959.147,7.968,-4951.179,6712.069,
09/30/2015,6745.748,1483.459,872.636,610.823,279.705,279.705,0.0,0.0,0.0,0.0,0.0,0.0,151.562,59.517,0.0,,138.993,1914.726,3005.26,12595.697,-9590.437,610.823,610.823,,1214.939,1039.341,262.345,776.996,,116.081,4831.022,,1049.634,445.048,,,604.586,656.531,634.437,22.094,22.094,,169.167,4.75,0.0,604.148,29.646,1875.332,8974.697,8944.865,29.832,29.832,853.463,,,244.565,9828.16,11703.492,0.0,776.921,3.581,773.34,-1609.29,-4091.529,-33.548,-4957.446,-0.298,-4957.744,6745.748,
12/31/2015,6867.293,1458.665,1003.279,455.386,266.383,266.383,0.0,0.0,0.0,0.0,0.0,0.0,150.538,72.075,0.0,,125.609,1875.586,3017.015,12642.363,-9625.348,756.596,756.596,,1218.096,1038.394,262.345,776.049,,107.627,4991.707,,1086.648,453.653,,119.005,513.99,1014.014,993.664,20.35,20.35,,87.98,4.244,0.0,704.835,29.729,2188.642,8620.404,8594.788,25.616,25.616,969.831,0.0,99.228,161.524,9590.235,11778.877,0.0,795.934,3.583,792.351,-1610.167,-4059.411,-37.672,-4911.316,-0.268,-4911.584,6867.293,
03/31/2016,6732.386,1422.502,933.457,489.045,260.979,260.979,0.0,0.0,0.0,0.0,0.0,0.0,153.38,31.461,,,146.073,1836.861,2957.893,12517.05,-9559.157,822.808,822.808,,1114.824,1036.924,262.345,774.579,,46.439,4895.525,,932.367,452.984,,,479.383,1037.519,1018.334,19.185,19.185,,124.127,4.026,0.0,727.947,30.129,2094.013,8510.557,8489.01,21.547,21.547,960.699,,,228.726,9471.256,11565.269,0.0,824.704,3.592,821.112,-1651.637,-3965.034,-40.582,-4832.549,-0.334,-4832.883,6732.386,
06/30/2016,26965.633,966.018,265.955,700.063,267.206,267.206,0.0,0.0,0.0,0.0,0.0,0.0,243.199,14.966,48.979,,184.045,1476.423,4985.552,5018.538,-32.986,700.063,700.063,,19803.595,19751.184,5665.972,14085.212,,37.445,25489.21,,1581.726,513.61,,504.35,563.766,669.081,653.16,15.921,15.921,,76.761,0.0,0.73,6752.868,29.692,2327.568,15088.542,15070.901,17.641,17.641,6939.312,,,185.714,22027.854,24355.422,0.0,2950.974,3.583344,2947.390656,0.0,-339.546,-0.589,2610.839,-0.628,2610.211,26965.633,
