Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,3424.849121,20.916,12.279,8.637,402.807007,402.807007,,40.772999,,,,,179.095001,,,,,,,643.591003,496.194,971.177002,-474.983002,234.029999,,,2051.033936,1784.041016,1358.72998,425.311035,266.99292,2781.257935,,106.474998,106.474998,,,,0.0,0.0,0.0,0.0,,,268.883003,,,268.883003,375.358002,532.685974,532.685974,0.0,0.0,,347.054993,,,,,347.054993,879.740967,1255.098969,0.0,321.990997,,,0.0,1787.220947,-13.090942,2096.121002,73.628998,2169.75,3424.848969,
03/31/2005,3400.892,27.439,23.17,4.269,362.658,362.658,,10.256,,,,,548.763,,,,,,,949.116,456.364,931.772,-475.408,230.496,,,1764.916,1509.379,1257.598,251.781,255.537,2451.776,,70.308,70.308,,,,0.0,0.0,0.0,0.0,,,339.433,,,339.433,409.741,453.137,453.137,0.0,0.0,,295.352,,,,,295.352,748.489,1158.23,0.0,330.625,,,0.0,1840.906,-13.47,2158.061,84.601,2242.662,3400.892,
06/30/2005,4056.0271,40.23,26.434,13.796,451.049988,,,40.768002,,,,,198.104996,,,,,,,730.153015,509.278015,1010.278015,-501.0,226.595993,,,2590.0,2162.610107,1754.509033,408.101074,427.389893,3325.874008,,108.158997,108.158997,,,,0.0,0.0,0.0,0.0,,,276.317993,,,276.317993,384.47699,899.844971,,,,,522.10498,,,,,522.10498,1421.949951,1806.426941,0.0,342.636993,,,0.0,1920.485962,-13.522949,2249.600006,0.0,2249.600006,4056.026947,
09/30/2005,4056.964111,24.908,23.879,1.029,408.423004,408.423004,,45.888,,,,,215.574997,,,,,,,694.794006,515.33197,1031.786987,-516.455017,222.322998,,,2624.514893,2334.831055,1761.620972,573.210083,289.683838,3362.169861,,101.707001,101.707001,,,,0.0,0.0,0.0,0.0,,,266.346008,,,266.346008,368.053009,857.893005,,,,,523.02002,,,,,523.02002,1380.913025,1748.966034,0.0,359.471985,,,0.0,1958.040039,-9.514038,2307.997986,0.0,2307.997986,4056.96402,
12/31/2005,4032.628,32.043,19.243,12.8,493.075,493.075,,43.317,,,,,228.134,,,,,,,796.569,526.221,1057.151,-530.93,210.021,,,2499.817,2208.603,1647.794,560.809,291.214,3236.059,,92.163,92.163,,,,0.0,0.0,0.0,0.0,,,256.261,,,256.261,348.424,825.775,825.775,0.0,0.0,,480.089,,,,,480.089,1305.864,1654.288,0.0,365.053,,,0.0,1930.994,-8.968,2287.079,91.261,2378.34,4032.628,
03/31/2006,4435.593,56.089,32.771,23.318,454.459,454.459,,11.218,,,,,498.362,,,,,,,1020.128,475.506,990.645,-515.139,234.994,,,2704.965,2427.27,1918.784,508.486,277.695,3415.465,,68.715,68.715,,,,40.462,40.462,0.0,0.0,,,360.469,,,360.469,469.646,1048.483,1048.483,0.0,0.0,,471.734,,,,,471.734,1520.217,1989.863,0.0,388.439,,,0.0,1968.89,-14.659,2342.67,103.06,2445.73,4435.593,
06/30/2006,4420.647949,34.843002,33.733002,1.11,524.164001,0.0,,12.341,,,,,423.462006,,,,,,,994.809998,475.632996,1004.034973,-528.401978,231.399002,,,2718.805908,2264.415039,1940.374023,324.041016,454.390869,3425.837906,,85.375,85.375,,,,0.0,0.0,0.0,0.0,,,300.567993,,,300.567993,385.942993,1042.43396,1042.43396,0.0,0.0,,478.68399,,,,,478.68399,1521.11795,1907.060944,0.0,397.248993,,,0.0,2008.43396,10.121094,2415.804047,97.782997,2513.587044,4420.647987,
09/30/2006,4388.555176,33.202001,30.804001,2.398,478.640991,478.640991,,11.889,,,,,407.529999,,,,,,,931.262024,478.22699,1012.986023,-534.758972,225.615997,,,2753.449951,2493.621094,1944.853027,548.768066,259.828857,3457.292938,,79.105003,79.105003,,,,0.0,0.0,0.0,0.0,,,297.26899,,,297.26899,376.373993,966.16803,966.16803,0.0,0.0,,480.756012,,,,,480.756012,1446.924042,1823.298035,0.0,406.192993,,,0.0,2044.807983,15.546021,2466.546997,98.709999,2565.256996,4388.555031,
12/31/2006,4344.334,33.322,30.45,2.872,535.901,535.901,,11.524,,,,,294.572,,,,,,,875.319,511.738,1037.519,-525.781,225.349,,,2731.928,2519.478,1961.051,558.427,212.45,3469.015,,77.945,77.945,,,,0.0,0.0,0.0,0.0,,,321.323,,,321.323,399.268,766.381,766.381,0.0,0.0,,474.821,,,,,474.821,1241.202,1640.47,0.0,433.068,,,,2145.875,2.492,2581.435,122.429,2703.864,4344.334,
03/31/2007,4294.256836,23.859,22.25,1.609,487.604004,487.604004,,0.0,0.0,0.0,0.0,0.0,319.401001,,,,,,,830.864014,517.408997,1058.801025,-541.392029,215.147003,,,2730.836914,2524.327881,1946.248047,578.079834,206.509033,3463.392914,,78.585999,78.585999,,,,0.0,,,,,,250.890015,,,250.890015,329.476013,746.426025,,,,,514.570984,,,,,514.570984,1260.997009,1590.473022,0.0,452.981995,,,0.0,2146.895996,3.041016,2602.919006,100.864998,2703.784004,4294.257027,
06/30/2007,4303.03418,20.842,18.778,2.064,538.210999,538.210999,,0.0,0.0,0.0,0.0,0.0,256.428009,,,,,,,815.481018,528.325989,1086.243042,-557.916992,220.639008,,,2738.587891,2410.72998,1955.285034,455.444946,327.85791,3487.552887,,74.281998,74.281998,,,,0.0,0.0,0.0,0.0,,,280.319016,,,280.319016,354.601013,623.880981,623.880981,0.0,0.0,,521.867004,,,,,521.867004,1145.747986,1500.348999,0.0,463.197998,,,0.0,2210.302979,14.873047,2688.374023,114.310997,2802.68502,4303.034019,
09/30/2007,4331.285156,58.946001,19.684,39.262001,500.065002,500.065002,,0.0,0.0,0.0,0.0,0.0,260.756012,,,,,,,819.767029,544.067993,1118.312012,-574.244019,216.263,,,2751.187012,2553.99292,1984.103027,569.889893,197.194092,3511.518005,,77.164001,77.164001,,,,0.0,0.0,0.0,0.0,,,280.281006,,,280.281006,357.445007,605.892029,605.892029,0.0,0.0,,513.276978,,,,,513.276978,1119.169006,1476.614014,0.0,468.096985,,,0.0,2250.613037,19.859863,2738.569885,116.100998,2854.670883,4331.284897,
12/31/2007,4005.292,76.463,31.632,44.831,562.909,562.909,,0.0,0.0,0.0,0.0,0.0,287.421,,,,,,,926.793,559.673,1146.938,-587.265,226.66,,,2292.166,2120.371,1666.206,454.165,171.795,3078.499,,78.935,78.935,,,,0.0,0.0,0.0,0.0,,,267.867,,,267.867,346.802,504.663,504.663,0.0,0.0,,561.536,,,,,561.536,1066.199,1413.001,0.0,476.685,,,0.0,1971.848,1.828,2450.361,141.93,2592.291,4005.292,
03/31/2008,4005.591,91.883,57.424,34.459,550.11,550.11,,0.0,,,,,301.026,,,,,,,943.019,570.636,1175.12,-604.484,220.259,,,2271.677,2354.804,1659.519,695.285,-83.127,3062.572,,85.43,85.43,,,,0.0,,,,,,260.806,,,260.806,346.236,473.68,,,,,567.85,,,,,567.85,1041.53,1387.766,0.0,488.083,,,0.0,2022.592,-0.882,2509.793,108.032,2617.825,4005.591,
06/30/2008,3114.034,99.244,49.309,49.935,557.785,557.785,,0.0,,,,,304.77,,,,,,,961.799,584.534,1202.147,-617.613,94.209,,0.0,1473.492,1318.311,880.619,437.692,155.181,2152.235,,65.693,65.693,,,,0.0,,,,,,236.245,,,236.245,301.938,386.236,,,,,317.516,,,,,317.516,703.752,1005.69,0.0,508.721,,,0.0,1468.466,-1.308,1975.879,132.465,2108.344,3114.034,
09/30/2008,1061.588,46.632,15.617,31.015,156.852,156.852,,0.0,0.0,0.0,0.0,0.0,71.208,,,,,,,274.692,407.942,,,25.816,,,353.138,271.675,215.432,56.243,81.463,786.896,,53.994,53.994,,,,0.0,,,,,,123.996,,,123.996,177.99,60.3,,,,,104.023,,,,,104.023,164.323,342.313,0.0,524.047,,,0.0,232.951,-41.232,715.766,3.509,719.275,1061.588,
12/31/2008,1088.976,26.506,5.376,21.13,169.01,169.01,,11.952,,,,,78.068,,,,,,,285.536,426.671,883.489,-456.818,12.72,,,364.049,241.896,215.432,26.464,122.153,803.44,,55.889,55.889,,,,0.0,0.0,0.0,0.0,,,131.695,,,131.695,187.584,61.166,61.166,0.0,0.0,,245.259,,,,,245.259,306.425,494.009,0.0,524.397,,,0.0,200.827,-133.655,591.569,3.398,594.967,1088.976,
03/31/2009,846.058,44.847,9.958,34.889,116.564,116.564,0.0,9.964,,,,,73.697,,,126.906,,,39.075,245.072,429.73,,,11.722,11.722,,159.534,24.743,0.0,24.743,7.885,600.986,,108.13,30.285,0.497,,77.348,0.0,0.0,,,,,41.444,,,41.444,149.574,73.13,73.13,,,,228.221,,,,,228.221,301.351,450.925,0.0,527.482,0.538,526.944,0.0,-19.873,-115.727,391.882,3.251,395.133,846.058,
06/30/2009,813.583,41.915,10.093,31.822,106.039,106.039,0.0,7.503,,,,,106.539,,,76.486,57.099,,14.818,261.996,428.689,,,14.876,14.876,,108.022,24.361,0.0,24.361,7.175,551.587,,87.915,23.097,0.544,,64.274,0.0,0.0,,,,,36.216,,,36.216,124.131,73.093,73.093,,,,192.607,,,,,192.607,265.7,389.831,0.0,530.021,0.539,529.482,0.0,-17.62,-91.9,420.501,3.251,423.752,813.583,
09/30/2009,790.633,31.662,10.408,21.254,105.531,105.531,0.0,7.064,,,,,102.035,,,63.075,37.341,,26.472,246.292,432.107,,,10.812,10.812,,101.422,23.98,0.0,23.98,14.367,544.341,,93.615,25.814,,,67.801,0.0,0.0,,,,,41.418,,,41.418,135.033,29.455,29.455,,,,190.855,,,,,190.855,220.31,355.343,0.0,533.922,0.545,533.377,0.0,-13.132,-88.751,432.039,3.251,435.29,790.633,
12/31/2009,786.348,19.861,7.681,12.18,115.245,115.245,0.0,6.989,,,,,116.08,0.0,,57.132,62.559,0.369,11.959,258.175,417.745,866.871,-449.126,10.66,10.66,,99.768,23.635,0.0,23.635,13.176,528.173,,76.059,25.172,0.0,0.0,50.887,0.0,0.0,0.0,0.0,,,59.201,0.0,0.844,34.839,135.26,35.916,35.916,0.0,0.0,,181.921,0.0,124.412,,,56.296,217.837,353.097,0.0,532.3,0.546,531.754,0.0,-10.946,-91.459,429.895,3.356,433.251,786.348,
03/31/2010,772.419,28.84,5.968,22.872,109.093,109.093,0.0,7.087,,,,,105.441,,,58.77,70.655,,18.172,250.461,414.168,,,10.668,10.668,,97.122,24.136,0.0,24.136,14.216,521.958,,91.271,27.042,,,64.229,0.0,0.0,,,,,45.175,,,45.175,136.446,11.376,11.376,,,,183.353,,,,,183.353,194.729,331.175,0.0,540.47,0.567,539.903,0.0,-11.826,-90.756,437.888,3.356,441.244,772.419,
06/30/2010,801.419,139.811,122.45,17.361,102.865,102.865,0.0,7.548,,,,,62.185,,,43.675,24.597,,20.974,312.409,398.527,,,10.685,10.685,,79.798,23.785,0.0,23.785,12.338,489.01,,70.612,28.209,9.28,,33.123,0.0,0.0,,,,,58.388,,0.424,58.388,129.0,0.935,0.935,,,,124.057,,,,,123.633,124.992,253.992,0.0,547.625,0.575,547.05,0.0,87.681,-90.612,544.694,2.733,547.427,801.419,
09/30/2010,818.356,194.087,169.488,24.599,99.122,99.122,0.0,7.707,,,,,45.46,,,33.391,17.12,,11.726,346.376,392.132,,,10.469,10.469,,69.379,23.444,0.0,23.444,12.544,471.98,,82.401,30.5,11.114,,40.787,0.0,0.0,,,,,67.149,,0.204,67.149,149.55,0.893,0.893,,,,114.586,,,,,114.382,115.479,265.029,0.0,551.518,0.578,550.94,0.0,86.816,-87.74,550.594,2.733,553.327,818.356,
12/31/2010,827.542,204.924,204.924,0.0,115.568,115.568,0.0,7.859,,,,,34.228,0.0,,30.844,14.596,,10.718,362.579,389.65,843.375,-453.725,10.652,10.652,,64.661,23.107,0.0,23.107,10.71,464.963,,103.91,34.091,7.31,0.0,62.509,0.0,0.0,0.0,0.0,,,34.574,0.0,0.0,34.574,138.484,0.85,0.85,0.0,0.0,,96.676,0.0,46.135,,,50.541,97.526,236.01,0.0,558.808,0.583,558.225,0.0,111.641,-81.547,588.902,2.63,591.532,827.542,
03/31/2011,796.75,181.595,181.595,0.0,99.326,99.326,0.0,6.77,,,,,55.476,,,28.336,26.536,,20.026,343.167,380.798,,,10.661,10.661,,62.124,22.791,0.0,22.791,10.997,453.583,,83.707,21.386,,,62.321,0.0,0.0,,,,,35.374,,,35.374,119.081,0.0,0.0,,,,98.66,,,,,98.66,98.66,217.741,0.0,554.722,0.594,554.128,0.0,102.746,-81.089,576.379,2.63,579.009,796.75,
06/30/2011,768.673,156.974,156.974,0.0,101.735,101.735,0.0,6.951,,,,,58.719,,,25.618,30.359,,19.446,324.379,371.216,,,12.08,12.08,,60.998,22.473,0.0,22.473,12.907,444.294,,46.447,18.515,,,27.932,0.0,0.0,,,,,60.651,,,60.651,107.098,0.0,0.0,,,,98.606,,,,,98.606,98.606,205.704,0.0,540.433,0.577,539.856,0.0,100.535,-80.629,560.339,2.63,562.969,768.673,
09/30/2011,748.716,147.474,147.474,0.0,96.538,96.538,0.0,6.984,,,,,65.5,,,25.311,38.246,,18.34,316.496,354.889,,,17.411,17.411,,59.92,22.154,0.0,22.154,12.455,432.22,,50.464,19.075,,,31.389,0.0,0.0,,,,,60.135,,,60.135,110.599,0.0,0.0,,,,99.418,,,,,99.418,99.418,210.017,0.0,526.275,0.558,525.717,0.0,89.813,-80.019,536.069,2.63,538.699,748.716,
12/31/2011,970.528,127.889,127.889,0.0,135.537,135.537,0.0,6.783,,,,,55.201,0.0,,32.705,29.785,,18.188,325.41,387.972,819.003,-431.031,23.214,23.214,,233.932,180.449,28.591,151.858,20.778,645.118,,52.942,17.697,0.0,0.0,35.245,15.9,0.0,0.0,0.0,,15.9,56.206,0.0,0.0,56.206,125.048,196.1,196.1,0.0,0.0,,132.379,0.0,77.994,,,54.385,328.479,453.527,0.0,515.964,0.543,515.421,0.0,96.105,-97.548,514.521,2.48,517.001,970.528,
03/31/2012,963.218,139.979,139.979,0.0,121.724,121.724,0.0,6.681,,,,,62.296,0.054,,31.504,37.757,,18.983,330.68,378.389,,,23.27,23.27,,230.879,178.673,28.591,150.082,20.648,632.538,,50.292,16.222,,,34.07,15.9,0.0,,,,15.9,59.676,,,59.676,125.868,192.125,192.125,,,,132.511,,78.331,16.061,,38.119,324.636,450.504,0.0,515.477,0.558,514.919,0.0,91.69,-96.933,510.234,2.48,512.714,963.218,
06/30/2012,957.549,167.106,167.106,0.0,128.043,128.043,0.0,6.34,,,,,33.85,,,30.269,10.516,,16.71,335.339,372.31,,,22.925,22.925,,226.975,176.875,28.591,148.284,19.831,622.21,,49.439,14.477,,,34.962,15.9,0.0,,,,15.9,63.267,,1.187,63.267,128.606,188.15,188.15,,,,130.241,,78.2,13.199,,37.655,318.391,446.997,0.0,508.104,0.546,507.558,0.0,97.106,-97.138,508.072,2.48,510.552,957.549,
09/30/2012,984.209,209.668,209.668,0.0,119.444,119.444,0.0,6.484,,,,,34.761,,,25.435,9.358,,17.741,370.357,369.909,,,25.546,25.546,,218.397,174.501,27.966,146.535,18.461,613.852,,61.364,19.215,,,42.149,15.9,0.0,,,,15.9,69.792,,1.758,69.792,147.056,184.175,184.175,,,,127.121,,78.854,12.983,,33.526,311.296,458.352,0.0,511.188,0.548,510.64,0.0,109.108,-96.919,523.377,2.48,525.857,984.209,
12/31/2012,1030.768,242.642,242.642,0.0,125.639,125.639,0.0,6.437,,,,,27.982,0.0,,36.095,2.926,,17.846,402.7,374.931,826.217,-451.286,21.115,21.115,,232.022,172.749,27.966,144.783,23.178,628.068,,60.447,23.329,0.0,0.0,37.118,15.9,0.0,0.0,0.0,,15.9,69.686,0.0,1.619,69.686,146.033,180.2,180.2,0.0,0.0,,164.625,0.0,112.556,15.814,,34.636,344.825,490.858,0.0,518.243,0.555,517.688,0.0,136.293,-116.84,537.696,2.214,539.91,1030.768,
03/31/2013,1002.779,221.2,221.2,0.0,124.345,124.345,0.0,6.774,,,,,30.315,,,36.139,6.452,,16.653,382.634,370.211,,,21.231,21.231,,228.703,171.038,27.966,143.072,21.526,620.145,,47.152,18.152,,,29.0,18.55,0.0,,,,18.55,58.965,,1.525,58.965,124.667,173.575,173.575,,,,163.904,,112.237,21.524,,28.618,337.479,462.146,0.0,520.727,0.57,520.157,0.0,133.622,-115.93,538.419,2.214,540.633,1002.779,
06/30/2013,992.931,218.101,218.101,0.0,130.059,130.059,0.0,6.864,,,,,29.112,,,32.36,6.093,,15.809,384.136,367.567,,,20.33,20.33,,220.898,169.3,27.966,141.334,19.238,608.795,,41.422,16.791,,,24.631,27.2,0.0,,,,27.2,63.712,,0.541,63.712,132.334,160.95,160.95,,,,159.704,,112.446,21.349,,25.368,320.654,452.988,0.0,520.767,0.571,520.196,0.0,131.175,-114.213,537.729,2.214,539.943,992.931,
09/30/2013,963.737,202.136,202.136,0.0,122.832,122.832,0.0,6.826,,,,,28.354,,,35.823,5.177,,15.967,360.148,359.058,,,19.696,19.696,,224.835,167.563,27.966,139.597,21.449,603.589,,48.346,17.055,,,31.291,38.85,0.0,,,,38.85,65.187,,0.825,65.187,152.383,145.325,145.325,,,,160.792,,112.692,21.317,,25.958,306.117,458.5,0.0,505.042,0.557,504.485,0.0,111.192,-113.211,503.023,2.214,505.237,963.737,
12/31/2013,966.13,221.255,221.255,0.0,139.703,139.703,0.0,6.543,,,,,34.553,0.0,,8.733,0.436,,16.256,402.054,353.797,813.761,-459.964,16.567,16.567,,193.712,165.828,27.966,137.862,19.151,564.076,,43.515,16.529,0.0,0.0,26.986,2.0,0.0,0.0,0.0,,2.0,67.606,0.0,0.723,67.606,113.121,198.0,198.0,0.0,0.0,,107.272,0.0,62.02,19.756,,24.773,305.272,418.393,0.0,509.803,0.56,509.243,0.0,116.893,-80.923,545.773,1.964,547.737,966.13,
03/31/2014,951.164,187.119,187.119,0.0,124.91,124.91,0.0,6.18,,,,,34.221,,,7.875,0.731,,15.629,352.43,347.071,,,16.025,16.025,,235.638,198.521,56.682,141.839,29.242,598.734,,43.469,14.811,,,28.658,2.0,0.0,,,,2.0,67.213,,0.674,67.213,112.682,197.5,197.5,,,,104.787,,62.4,19.184,,22.529,302.287,414.969,0.0,505.719,0.561,505.158,0.0,108.932,-80.42,534.231,1.964,536.195,951.164,
06/30/2014,954.857,91.502,91.502,0.0,128.932,128.932,0.0,6.346,,,,,33.484,,,9.743,0.671,,14.952,260.264,355.125,,,16.382,16.382,,323.086,294.714,105.571,189.143,18.629,694.593,,43.158,15.556,,,27.602,2.0,0.0,,,,2.0,69.219,,0.785,69.219,114.377,197.0,197.0,,,,110.077,,62.836,19.257,,27.199,307.077,421.454,0.0,507.238,0.562,506.676,0.0,104.317,-79.917,531.638,1.765,533.403,954.857,
09/30/2014,978.443,124.369,124.369,0.0,125.096,125.096,0.0,7.495,,,,,32.92,,,7.89,6.2,,15.21,289.88,348.979,,,16.765,16.765,,322.819,298.595,106.423,192.172,16.334,688.563,,53.521,16.719,,,36.802,2.0,0.0,,,,2.0,81.139,,0.423,81.139,136.66,196.5,196.5,,,,108.432,,62.903,18.578,,26.528,304.932,441.592,0.0,511.63,0.566,511.064,0.0,102.976,-79.417,535.189,1.662,536.851,978.443,
12/31/2014,1031.104,158.459,158.459,0.0,99.609,99.609,0.0,0.0,0.0,0.0,0.0,0.0,57.756,,,65.366,0.0,13.089,13.331,315.824,157.841,384.833,-226.992,9.454,9.454,,547.985,293.52,106.261,187.259,14.116,715.28,,34.888,13.987,0.0,0.0,20.901,2.0,0.0,0.0,0.0,,2.0,97.65,0.0,0.471,50.008,134.538,194.373,194.373,0.0,0.0,,182.26,0.0,136.429,15.914,,16.357,376.633,511.171,0.0,526.026,0.57,525.456,0.0,118.693,-126.443,518.276,1.657,519.933,1031.104,
03/31/2015,1032.526,159.489,159.489,0.0,136.695,136.695,0.0,5.831,,,,,34.185,,,35.936,,,17.039,336.2,336.588,,,14.698,14.698,,345.04,293.324,106.261,187.063,15.78,696.326,,50.364,17.123,,,33.241,2.0,0.0,,,,2.0,85.765,,0.645,85.765,138.129,195.5,195.5,,,,181.942,,140.694,20.555,,20.048,377.442,515.571,0.0,527.331,0.578,526.753,0.0,113.593,-125.626,515.298,1.657,516.955,1032.526,
06/30/2015,1698.72,101.42,101.42,0.0,171.985,171.985,0.0,0.0,0.0,0.0,0.0,0.0,58.731,,,8.993,1.365,0.0,32.849,332.136,275.013,,,13.915,13.915,,1077.656,1030.432,555.046,475.386,38.231,1366.584,,45.138,17.141,,,27.997,6.656,0.0,,,,6.656,45.351,,0.581,45.351,97.145,400.467,400.467,,,,276.218,,229.397,17.846,,28.394,676.685,773.83,0.0,1168.379,0.842,1167.537,0.0,-117.616,-125.873,924.89,0.0,924.89,1698.72,
09/30/2015,1681.71,81.342,81.342,0.0,164.972,164.972,0.0,0.0,0.0,0.0,0.0,0.0,47.959,,,0.0,1.622,0.0,17.784,294.273,269.792,,,14.876,14.876,,1102.769,1064.348,586.342,478.006,38.421,1387.437,,51.756,21.994,,,29.762,6.792,0.0,,,,6.792,52.956,,0.596,52.956,111.504,396.812,396.812,,,,280.94,,230.967,16.844,3.201,29.332,677.752,789.256,0.0,1165.475,0.838,1164.637,0.0,-147.969,-125.052,892.454,0.0,892.454,1681.71,
12/31/2015,1680.86,108.061,108.061,0.0,171.901,171.901,0.0,0.0,0.0,0.0,0.0,0.0,22.668,,,13.64,4.626,0.0,18.042,302.63,271.047,522.217,-251.17,13.856,13.856,,1093.327,1064.974,585.787,479.187,14.713,1378.23,,65.275,31.606,0.0,0.0,33.669,6.656,0.0,0.0,0.0,,6.656,47.892,0.0,0.299,47.892,119.823,392.487,392.487,0.0,0.0,,267.567,0.0,221.965,16.808,,28.495,660.054,779.877,0.0,1164.823,0.838,1163.985,0.0,-174.038,-89.802,900.983,0.0,900.983,1680.86,
03/31/2016,1673.425,96.252,96.252,0.0,172.793,172.793,0.0,0.0,0.0,0.0,0.0,0.0,21.599,0.0,,28.08,5.583,,16.016,290.644,265.829,,,14.992,14.992,,1101.96,1059.217,585.787,473.43,14.663,1382.781,,46.473,27.736,,,18.737,6.656,0.0,,,,6.656,44.076,,0.312,44.076,97.205,391.656,391.656,,,,266.328,,223.829,17.424,,24.763,657.984,755.189,0.0,1162.922,0.84,1162.082,0.0,-155.578,-89.108,918.236,0.0,918.236,1673.425,
06/30/2016,1687.289,66.479,66.479,0.0,191.243,191.243,0.0,0.0,0.0,0.0,0.0,0.0,19.861,,,20.698,1.16,,18.701,277.583,263.696,,,14.84,14.84,,1131.17,1096.853,617.08,479.773,13.619,1409.706,,55.449,29.024,,,26.425,6.656,0.0,,,,6.656,42.754,,0.235,42.754,104.859,390.825,390.825,,,,267.204,,225.297,18.138,,23.534,658.029,762.888,0.0,1157.066,0.835,1156.231,0.0,-144.249,-88.416,924.401,0.0,924.401,1687.289,
09/30/2016,1684.874,88.378,88.378,0.0,184.487,184.487,0.0,0.0,0.0,0.0,0.0,0.0,19.349,,,10.533,1.189,,18.16,292.214,262.87,,,14.344,14.344,,1115.446,1090.369,616.78,473.589,14.544,1392.66,,50.324,27.573,,,22.751,9.312,0.0,,,,9.312,47.268,,0.099,47.268,106.904,387.339,387.339,,,,264.158,,221.11,18.536,,24.413,651.497,758.401,0.0,1146.517,0.829,1145.688,0.0,-132.386,-87.658,926.473,0.0,926.473,1684.874,
12/31/2016,1735.906,134.352,134.352,0.0,178.537,178.537,0.0,0.0,0.0,0.0,0.0,0.0,33.006,,14.221,16.608,,,18.785,345.895,225.437,498.54,-273.103,14.221,14.221,,1150.353,988.331,575.78,412.551,145.414,1390.011,,47.174,15.976,0.0,0.0,31.198,6.571,0.0,0.0,0.0,,6.571,50.386,0.0,,50.386,104.131,386.614,386.614,0.0,0.0,,299.226,0.0,232.788,18.356,,48.082,685.84,789.971,0.0,1132.659,0.119,1132.54,0.0,-94.077,-93.347,945.235,0.7,945.935,1735.906,
03/31/2017,1714.263,132.268,132.268,0.0,190.11,190.11,0.0,0.0,0.0,0.0,0.0,0.0,19.421,,,9.575,,,19.421,341.799,256.07,,,14.499,14.499,,1101.895,1078.941,616.78,462.161,13.379,1372.464,,49.864,30.518,,,19.346,2.656,0.0,,,,2.656,38.401,,,38.401,90.921,389.719,389.719,,,,286.169,,234.33,19.524,13.486,18.829,675.888,766.809,0.0,1136.635,0.823,1135.812,0.0,-96.513,-92.668,947.454,0.0,947.454,1714.263,
06/30/2017,1741.381,149.649,149.649,0.0,200.215,200.215,0.0,0.0,0.0,0.0,0.0,0.0,30.193,,,9.538,,,30.193,380.057,252.044,,,13.52,13.52,,1095.76,1073.446,616.78,456.666,12.776,1361.324,,54.837,25.701,,,29.136,2.656,0.0,,,,2.656,41.534,,,41.534,99.027,395.599,395.599,,,,289.206,,231.424,19.789,19.57,18.423,684.805,783.832,0.0,1136.112,0.821,1135.291,0.0,-88.717,-91.989,955.406,2.143,957.549,1741.381,
09/30/2017,1686.61,126.535,126.535,0.0,197.152,197.152,0.0,0.0,0.0,0.0,0.0,0.0,31.245,,,10.488,,,31.245,354.932,247.156,,,14.137,14.137,,1070.385,1043.775,587.377,456.398,16.122,1331.678,,67.897,28.708,,,39.189,2.656,0.0,,,,2.656,38.125,,,38.125,108.678,393.179,393.179,,,,255.779,,217.39,19.01,3.889,15.49,648.958,757.636,0.0,1134.303,0.819,1133.484,0.0,-116.202,-91.27,926.831,2.143,928.974,1686.61,
12/31/2017,2129.548,148.699,148.699,0.0,245.365,245.365,0.0,0.0,0.0,0.0,0.0,0.0,211.47,,136.004,20.076,,,75.466,605.534,209.995,510.621,-300.626,7.699,7.699,,1306.32,1181.924,755.949,425.975,104.32,1524.014,,65.586,23.647,0.0,0.0,41.939,5.656,0.0,0.0,0.0,,5.656,139.546,0.0,0.242,139.546,210.788,687.619,687.619,0.0,0.0,,293.656,0.0,207.406,18.52,,67.488,981.275,1192.063,0.0,1129.836,0.816,1129.02,0.0,-90.061,-102.922,936.853,0.632,937.485,2129.548,
03/31/2018,2083.982,130.385,130.385,0.0,236.199,236.199,0.0,0.0,0.0,0.0,0.0,0.0,194.459,,113.779,22.037,,0.0,80.68,561.043,212.04,,,7.776,7.776,,1303.123,1174.602,755.949,418.653,106.484,1522.939,,54.025,27.77,,,26.255,5.656,0.0,,,,5.656,134.496,,,134.496,194.177,687.106,687.106,,,,298.011,,206.053,20.354,,71.604,985.117,1179.294,0.0,1127.505,0.817,1126.688,0.0,-120.635,-102.182,904.688,0.0,904.688,2083.982,
