Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/25/2005,4694.467773,1017.832977,437.006989,580.825989,1301.047974,139.759003,,232.240005,177.033005,,77.736,-22.528999,114.568001,,,,,2665.688965,981.848022,,,784.784973,,262.145996,56.909,56.909,0.0,,,205.236996,2028.778992,,322.700012,322.700012,,,,0.0,,,,,,540.51001,,,540.51001,863.210022,776.625977,,,,,192.518005,,,,192.518005,969.143982,1832.354004,0,,,,,,2862.114014,2862.114014,0,2862.114014,4694.468018,
12/31/2005,5255.208984,1046.172028,140.975006,905.197021,1763.853027,122.086998,,221.417999,90.955002,,153.753006,-23.290001,113.793999,,,,,3145.237061,1011.612,2334.0979,-1322.485962,600.830994,,497.528992,56.563,56.563,0.0,,,440.965992,2109.971985,,270.614014,270.614014,,,,204.973007,,,,,,397.524979,,,397.524979,873.112,1000.0,,,,,298.492004,,,,298.492004,1298.492004,2171.604004,0,599.549011,,,-2204.987061,4630.390137,58.652832,3083.604919,0,3083.604919,5255.208923,
03/26/2006,5399.847,1111.898,196.464,915.434,1826.367,148.561,,256.788,86.682,,103.587,66.519,103.953,,,,,3299.006,992.328,,,625.664,,482.849,56.892,56.892,0.0,,,425.957,2100.841,,334.84,334.84,,,,93.61,,,,,,506.836,,,506.836,935.286,1000.0,,,,,299.973,,,,299.973,1299.973,2235.259,0,,,,,,3164.588,3164.588,0,3164.588,5399.847,
06/25/2006,5043.329102,1004.475006,391.96701,612.507996,1485.280029,150.526001,,292.756989,179.764999,,137.281998,-24.290001,114.612999,,,,,2897.125,992.270996,,,678.937988,,474.994995,57.687,57.687,0.0,,,417.307995,2146.203979,,305.73999,305.73999,,,,34.605,,,,,,433.77,,,433.77,774.11499,1000.0,,,,,301.381012,,,,301.381012,1301.381012,2075.496002,0,,,,,,2967.833008,2967.833008,0,2967.833008,5043.32901,
09/24/2006,5033.062012,952.682007,506.139008,446.542999,1523.901001,149.951004,,281.536011,196.097,,113.009003,-27.57,124.836998,,,,,2882.956055,982.203979,,,706.695007,,461.207001,58.151001,58.151001,0.0,,,403.056,2150.105988,,348.605011,348.605011,,,,96.374001,,,,,,531.689018,,,531.689018,976.66803,900.0,,,,,310.02301,,,,310.02301,1210.02301,2186.69104,0,,,,,,2846.371094,2846.371094,0,2846.371094,5033.062134,
12/31/2006,5532.15,896.53,238.397,658.133,2244.415,143.049,,287.798,123.376,,193.148,-28.726,121.89,,,,,3550.633,1024.469,2532.503,-1508.034,725.957,,231.091,58.8,58.8,0.0,,,172.291,1981.517,,283.477,283.477,,,,832.491,,,,,,479.709,,,479.709,1595.677,870.0,,,,,309.736,,,,309.736,1179.736,2775.413,0,769.725,,,-3266.955,5460.629,-206.662,2756.737,0,2756.737,5532.15,
04/01/2007,5446.498047,928.512024,310.01001,618.502014,1995.618042,147.731995,,369.417999,242.787003,,157.427002,30.796,122.626999,,,,,3416.175049,1013.104004,,,767.528992,,249.690002,59.035,59.035,0.0,,,190.655003,2030.322998,,373.368011,373.368011,,,,463.529999,,,,,,481.096008,,,481.096008,1317.994019,890.0,,,,,403.016998,,,,403.016998,1293.016998,2611.011017,0,,,,,,2835.487061,2835.487061,0,2835.487061,5446.498077,
07/01/2007,5121.594238,723.431,416.084015,307.346985,1481.394043,163.369003,,344.968994,252.804993,,123.262001,-31.098,504.269012,,,,,3054.062988,1004.862976,,,817.026978,,245.641006,59.372002,59.372002,0.0,,,186.269005,2067.53096,,414.031006,414.031006,,,,204.817001,,,,,,458.251968,,,458.251968,1077.099976,975.0,,,,,411.649994,,,,411.649994,1386.649994,2463.749969,0,,,,,,2657.843994,2657.843994,0,2657.843994,5121.593964,
09/30/2007,4970.959961,456.740009,401.38501,55.355,1892.640991,185.207993,,376.950012,243.807999,,164.744003,-31.601999,130.126007,,,,,2856.457031,1009.075012,,,861.138,,244.289993,60.519001,60.519001,0.0,,,183.770992,2114.503006,,383.718994,383.718994,,,,250.167999,,,,,,578.530975,,,578.530975,1212.417969,980.0,,,,,415.539001,,,,415.539001,1395.539001,2607.95697,0,,,,,,2363.00293,2363.00293,0,2363.00293,4970.9599,
12/31/2007,5656.606,405.329,402.854,2.475,2537.78,181.217,,349.697,149.954,,231.877,-32.134,174.508,,,,,3467.314,1060.59,2757.944,-1697.354,845.044,,283.658,61.401,61.401,0.0,,,222.257,2189.292,,300.188,300.188,,,,1119.955,,,,,,484.936,,,484.936,1905.079,980.0,,,,,396.036,,,,396.036,1376.036,3281.115,0,815.576,,,-4420.394,6117.567,-137.258,2375.491,0,2375.491,5656.606,
03/30/2008,5864.399,333.163,332.639,0.524,2624.983,330.147,,441.205,282.503,,192.268,-33.566,187.436,,,,,3586.787,1056.076,,,937.495,,284.041,63.204,63.204,0.0,,,220.837,2277.612,,345.807,345.807,,,,1111.036,,,,,,579.207,,,579.207,2036.05,980.0,,,,,416.924,,,,416.924,1396.924,3432.974,0,,,,,,2431.425,2431.425,0,2431.425,5864.399,
06/29/2008,6783.753,803.924,803.4,0.524,3154.281,290.139,,341.396,260.579,,114.59,-33.773,206.624,,,,,4506.225,1059.897,,,934.534,,283.097,63.103,63.103,0.0,,,219.994,2277.528,,322.449,322.449,,,,927.934,,,,,,518.814,,,518.814,1769.197,2050.0,,,,,431.719,,,,431.719,2481.719,4250.916,0,,,,,,2532.837,2532.837,0,2532.837,6783.753,
09/28/2008,7199.737,504.909,504.385,0.524,3691.438,331.388,,401.277,268.83,,170.14,-37.693,222.89,,,,,4820.514,1088.179,,,906.244,,384.8,144.678,144.678,0.0,,,240.122,2379.223,,435.291,435.291,,,,1138.982,,,,,,635.479,,,635.479,2209.752,2033.0,,,,,456.626,,,,456.626,2489.626,4699.378,0,,,,,,2500.359,2500.359,0,2500.359,7199.737,
12/31/2008,7828.625,568.894,568.894,0.0,4087.745,265.319,,379.141,,,175.438,203.703,490.772,,,,,5526.552,1056.928,2938.033,-1881.105,817.102,,428.043,60.131,60.131,0.0,,,367.912,2302.073,,303.277,303.277,,,,1738.649,,,,,,581.407,,,581.407,2623.333,2176.238,,,,,913.451,,,,913.451,3089.689,5713.022,0,850.153,,,-4670.802,6458.778,-522.526,2115.603,0,2115.603,7828.625,
03/29/2009,8619.594,884.623,884.623,0.0,4049.128,284.853,3764.275,421.577,0.0,0.0,210.302,211.275,474.475,,,74.488,214.517,5829.803,1016.043,,,1377.468,1377.468,396.28,59.046,59.046,0.0,,,337.234,2789.791,,911.252,363.282,,,547.97,1724.375,1724.375,,,,,95.285,,,0.0,2730.912,2757.185,2757.185,,,,898.684,,744.459,,154.225,3655.869,6386.781,0,,,,0.0,,2232.813,2232.813,0,2232.813,8619.594,
06/28/2009,8764.686,1023.401,1023.401,0.0,1905.244,253.544,1651.7,403.524,0.0,0.0,206.297,197.227,590.224,,,72.349,328.019,3922.393,983.05,,,3472.325,3472.325,386.918,31.892,31.892,0.0,,,355.026,4842.293,,776.517,272.989,,,503.528,1690.91,1690.91,,,,,92.054,,,0.0,2559.481,3038.387,3038.387,,,,914.035,,754.733,,159.302,3952.422,6511.903,0,,,,0.0,,2252.783,2252.783,0,2252.783,8764.686,
09/27/2009,9353.068,1518.799,1518.799,0.0,1829.574,304.41,1525.164,398.852,0.0,0.0,228.703,170.149,644.192,,,71.058,395.37,4391.417,939.446,,,3652.987,3652.987,369.218,32.498,32.498,0.0,,,336.72,4961.651,,869.011,276.789,,,592.222,1993.508,1325.303,,,,668.205,99.19,,,0.0,2961.709,3176.648,3176.648,,,,924.739,,768.474,,156.265,4101.387,7063.096,0,,,,0.0,,2289.972,2289.972,0,2289.972,9353.068,
12/31/2009,9155.518,1670.118,1630.433,39.685,1705.485,269.371,1436.114,323.029,0.0,0.0,168.002,155.027,643.317,0.0,177.504,69.535,282.069,4341.949,906.906,2959.09,-2052.184,3621.048,3621.048,285.615,31.4,31.4,0.0,,,76.711,4813.569,,660.306,162.515,16.038,0.0,481.753,1522.09,1522.09,0.0,0.0,,0.0,85.828,0.0,0.0,0.0,2268.224,4114.039,4114.039,0.0,0.0,,665.137,0.0,509.804,,155.333,4779.176,7047.4,0,874.468,3.368,871.1,-4672.72,6324.268,-417.898,2108.118,0,2108.118,9155.518,
03/28/2010,10702.903,1482.214,1442.798,39.416,2348.717,286.518,2062.199,322.238,0.0,0.0,163.093,159.145,868.34,,,61.726,701.865,5021.509,847.48,,,4573.804,4573.804,260.11,29.818,29.818,0.0,,,230.292,5681.394,,852.836,265.905,,,586.931,1455.941,160.837,,,,1295.104,74.615,,,0.0,2383.392,5570.473,5570.473,,,,661.639,,504.562,,157.077,6232.112,8615.504,0,,,,0.0,,2087.399,2087.399,0,2087.399,10702.903,
06/27/2010,10223.893,1501.43,1414.912,86.518,2053.915,248.62,1805.295,296.92,0.0,0.0,144.671,152.249,733.736,,,61.501,638.78,4586.001,810.104,,,4568.328,4568.328,259.46,28.11,28.11,0.0,,,231.35,5637.892,,824.11,241.719,,,582.391,1481.995,322.941,,,,1159.054,71.295,,,0.0,2377.4,5052.359,5052.359,,,,657.13,,509.441,,147.689,5709.489,8086.889,0,,,,0.0,,2137.004,2137.004,0,2137.004,10223.893,
09/26/2010,10040.96,1549.53,1494.301,55.229,2045.559,306.085,1739.474,319.101,0.0,0.0,144.794,174.307,584.77,,,,582.601,4498.96,779.991,,,4471.037,4471.037,290.972,29.992,29.992,0.0,,,260.98,5542.0,,914.727,243.84,,,670.887,1521.24,587.981,,,,933.259,19.924,,,0.0,2455.891,4615.937,4615.937,,,,779.182,,626.128,,153.054,5395.119,7851.01,0,,,,0.0,,2189.95,2189.95,0,2189.95,10040.96,
12/31/2010,9430.74,1162.051,1021.933,140.118,2041.84,262.382,1779.458,326.446,0.0,0.0,158.425,168.021,536.289,0.0,213.989,0.0,389.841,4066.626,815.112,2771.938,-1956.826,4238.111,4238.111,310.891,29.59,29.59,0.0,,,67.312,5364.114,,761.934,225.346,63.115,0.0,473.473,1231.765,480.472,0.0,0.0,,751.293,20.083,0.0,0.0,0.0,2013.782,4520.591,4520.591,0.0,0.0,,689.501,0.0,536.847,,152.654,5210.092,7223.874,0,911.437,3.382,908.055,-4674.426,6336.077,-366.222,2206.866,0,2206.866,9430.74,
03/27/2011,9405.142,1047.724,932.515,115.209,2212.211,297.671,1914.54,372.323,0.0,0.0,187.687,184.636,538.33,,,,538.33,4170.588,799.091,,,4110.883,4110.883,324.58,30.988,30.988,0.0,,,293.592,5234.554,,866.665,292.676,,,573.989,1114.572,393.393,,,,721.179,6.094,,,0.0,1987.331,4566.959,4566.959,,,,510.604,,354.132,,156.472,5077.563,7064.894,0,,,,0.0,,2340.248,2340.248,0,2340.248,9405.142,
06/26/2011,9361.979,1218.033,973.478,244.555,1983.757,265.663,1718.094,337.472,0.0,0.0,147.787,189.685,461.716,,,,461.716,4000.978,788.943,,,4245.346,4245.346,326.712,31.156,31.156,0.0,,,295.556,5361.001,,852.558,277.395,,,575.163,1329.741,694.137,,,,635.604,14.933,,,0.0,2197.232,4111.24,4111.24,,,,522.111,,362.392,,159.719,4633.351,6830.583,0,,,,0.0,,2531.396,2531.396,0,2531.396,9361.979,
09/25/2011,9704.359,1608.038,1428.753,179.285,1975.532,285.332,1690.2,345.963,0.0,0.0,154.273,191.69,455.653,,,,445.31,4385.186,775.213,,,4215.628,4215.628,328.332,30.004,30.004,0.0,,,298.328,5319.173,,1014.599,289.49,,,725.109,1419.75,774.971,,,,644.779,6.834,,,0.0,2441.183,4154.899,4154.899,,,,507.017,,368.891,,138.126,4661.916,7103.099,0,,,,0.0,,2601.26,2601.26,0,2601.26,9704.359,
12/31/2011,9674.164,1680.33,1526.95,153.38,1979.506,219.039,1760.467,418.006,0.0,0.0,226.261,191.745,464.364,0.0,202.439,,315.59,4542.206,809.459,2605.369,-1795.91,4026.214,4026.214,296.285,29.081,29.081,0.0,,,64.765,5131.958,,814.748,255.713,57.706,0.0,501.329,1878.733,838.486,0.0,0.0,,1040.247,5.137,0.0,0.0,0.0,2698.618,3843.886,3843.886,0.0,0.0,,711.404,0.0,571.065,,140.339,4555.29,7253.908,0,971.783,3.391,968.392,-4898.974,6824.18,-476.733,2420.256,0,2420.256,9674.164,
04/01/2012,9605.347,1411.283,1276.337,134.946,2149.761,264.272,1885.489,467.941,0.0,0.0,252.979,214.962,484.545,,,,478.2,4513.53,791.064,,,3991.914,3991.914,308.839,29.74,29.74,0.0,,,279.099,5091.817,,931.287,355.902,,,575.385,1649.706,629.143,,,,1020.563,2.234,,,0.0,2583.227,3918.384,3918.384,,,,529.077,,384.083,,144.994,4447.461,7030.688,0,,,,0.0,,2574.659,2574.659,0,2574.659,9605.347,
07/01/2012,9316.784,1207.344,1071.496,135.848,2105.106,250.268,1854.838,323.046,0.0,0.0,120.199,202.847,434.371,,,,425.492,4069.867,776.793,,,4161.731,4161.731,308.393,28.604,28.604,0.0,,,279.789,5246.917,,785.294,252.239,,,533.055,1753.257,845.868,,,,907.389,2.042,,,0.0,2540.593,3576.994,3576.994,,,,532.81,,385.791,,147.019,4109.804,6650.397,0,1035.838,3.408,1032.43,-5071.715,7171.82,-469.556,2666.387,0,2666.387,9316.784,
09/30/2012,10015.183,1931.517,1795.141,136.376,1982.254,256.193,1726.061,379.129,0.0,0.0,169.515,209.614,454.796,,,,453.157,4747.696,764.835,,,4189.606,4189.606,313.046,28.928,28.928,0.0,,,284.118,5267.487,,897.33,293.71,,,603.62,1401.887,404.693,,,,997.194,2.458,,,0.0,2301.675,4472.413,4472.413,,,,537.732,,387.228,,150.504,5010.145,7311.82,0,1046.83,3.409,1043.421,-5156.954,7270.906,-457.419,2703.363,0,2703.363,10015.183,
12/31/2012,9170.773,1203.772,1068.138,135.634,1973.124,230.079,1743.045,393.524,0.0,0.0,205.66,187.864,480.516,0.0,171.845,,369.346,4050.936,815.464,2684.844,-1869.38,4038.807,4038.807,265.566,29.53,29.53,0.0,,,64.191,5119.837,,763.071,257.386,19.923,0.0,485.762,732.105,294.943,0.0,0.0,,437.162,7.906,0.0,0.0,0.0,1503.082,4370.544,4370.544,0.0,0.0,,739.523,0.0,608.356,,131.167,5110.067,6613.149,0,1069.482,3.413,1066.069,-5210.604,7306.424,-607.678,2557.624,0,2557.624,9170.773,
03/31/2013,9335.121,1154.005,1018.759,135.246,2333.709,259.673,2074.036,416.05,0.0,0.0,203.275,212.775,429.215,,156.319,,309.65,4332.979,790.245,,,3959.903,3959.903,251.994,28.861,28.861,0.0,,0.0,66.814,5002.142,,822.17,360.018,,,462.152,1402.848,687.705,,,,715.143,2.165,,,0.0,2227.183,3892.469,3892.469,,,,558.421,,426.729,0.0,131.692,4450.89,6678.073,0,1108.467,3.423,1105.044,-5337.015,7483.248,-597.652,2657.048,0,2657.048,9335.121,
06/30/2013,9707.198,1434.321,1300.69,133.631,2264.793,253.819,2010.974,307.717,0.0,0.0,111.188,196.529,447.64,,,,436.426,4454.471,790.563,,,4214.612,4214.612,247.552,29.183,29.183,0.0,,,218.369,5252.727,,794.1,344.423,,,449.677,1302.019,525.745,,,,776.274,0.57,,,0.0,2096.689,4234.352,4234.352,,,,554.918,,420.096,,134.822,4789.27,6885.959,0,1131.493,3.414,1128.079,-5419.302,7708.238,-599.19,2821.239,0,2821.239,9707.198,
09/29/2013,9484.008,1152.189,1029.955,122.234,2119.77,290.158,1829.612,401.199,0.0,0.0,181.239,219.96,419.517,,,,417.784,4092.675,795.235,,,4355.278,4355.278,240.82,30.041,30.041,0.0,,,210.779,5391.333,,864.788,326.713,,,538.075,1115.776,394.46,,,,721.316,1.152,,,0.0,1981.716,4067.733,4067.733,,,,552.712,,412.482,,140.23,4620.445,6602.161,0,1156.251,3.429,1152.822,-5512.234,7824.236,-586.406,2881.847,0,2881.847,9484.008,
12/31/2013,9405.04,1165.621,1066.612,99.009,2034.751,261.065,1773.686,424.507,0.0,0.0,205.416,219.091,363.924,0.0,3.339,,258.367,3988.803,842.477,2802.984,-1960.507,4225.877,4225.877,347.883,30.452,30.452,0.0,,244.871,69.221,5416.237,,663.204,239.794,21.97,,401.44,1842.457,666.317,0.0,0.0,,1176.14,3.925,0.0,0.0,0.0,2509.586,3416.713,3416.713,0.0,0.0,,469.255,0.0,252.536,49.499,167.22,3885.968,6395.554,0,1178.484,3.432,1175.052,-5689.051,7852.729,-332.676,3009.486,0,3009.486,9405.04,
03/30/2014,9729.791,1028.76,935.82,92.94,2548.178,324.979,2223.199,449.044,0.0,0.0,222.649,226.395,334.489,,3.023,,245.314,4360.471,823.061,,,4214.496,4214.496,331.763,30.427,30.427,0.0,,250.575,47.738,5369.32,,1017.44,454.366,,,563.074,1822.993,974.153,,,,848.84,3.681,,,0.0,2844.114,3271.648,3271.648,,,,454.194,,250.148,35.973,168.073,3725.842,6569.956,0,1202.09,3.435,1198.655,-5776.445,8058.119,-323.929,3159.835,0,3159.835,9729.791,
06/29/2014,10076.296,1057.16,999.346,57.814,2571.452,289.94,2281.512,371.597,0.0,0.0,179.314,192.283,373.489,,2.915,,280.05,4373.698,826.467,,,4537.405,4537.405,338.726,30.252,30.252,0.0,,256.279,49.28,5702.598,,887.633,388.342,,,499.291,1564.537,619.622,,,,944.915,1.478,,,0.0,2453.648,3794.396,3794.396,,,,461.992,,247.486,38.919,175.587,4256.388,6710.036,0,1235.352,3.439,1231.913,-5912.209,8352.168,-309.051,3366.26,0,3366.26,10076.296,
09/28/2014,10025.506,1037.445,979.866,57.579,2298.722,286.256,2012.466,460.958,0.0,0.0,242.133,218.825,405.353,,2.559,,325.483,4202.478,826.764,,,4653.034,4653.034,343.23,28.638,28.638,0.0,,261.983,50.05,5823.028,,835.853,329.288,,,506.565,1870.75,352.43,,,,1518.32,0.441,,,0.0,2707.044,3573.118,3573.118,,,,460.981,,243.484,42.326,175.171,4034.099,6741.143,0,1246.115,3.439,1242.676,-6081.693,8443.005,-323.064,3284.363,0,3284.363,10025.506,
12/31/2014,9528.097,964.005,906.68,57.325,2164.256,247.621,1916.635,448.871,0.0,0.0,230.309,218.562,370.963,0.0,77.835,,248.803,3948.095,883.077,2995.707,-2112.63,4516.246,4516.246,180.679,27.752,27.752,0.0,,0.0,75.092,5580.002,,645.771,196.868,28.333,0.0,420.57,1743.101,731.786,0.0,0.0,,1011.315,0.414,0.0,0.0,0.0,2389.286,3761.528,3761.528,0.0,0.0,,467.997,0.0,279.192,0.0,188.805,4229.525,6618.811,0,1268.699,3.442,1265.257,-6303.51,8459.04,-514.943,2909.286,0,2909.286,9528.097,
03/29/2015,10247.86,1225.943,1168.724,57.219,2638.49,280.497,2357.993,480.941,0.0,0.0,253.922,227.019,362.121,,72.176,,180.022,4707.495,873.518,,,4490.599,4490.599,176.248,25.632,25.632,0.0,,0.0,78.44,5540.365,,936.061,440.92,,,495.141,1564.63,70.329,,,,1494.301,1.886,,,0.0,2502.577,4347.884,4347.884,,,,461.559,,270.908,0.0,190.651,4809.443,7312.02,0,1290.436,3.445,1286.991,-6495.862,8663.427,-522.161,2935.84,0,2935.84,10247.86,
06/28/2015,10564.872,1300.095,1247.579,52.516,2609.292,277.569,2331.723,395.044,0.0,0.0,186.326,208.718,391.959,3.365,66.755,,274.045,4696.39,873.007,,,4816.772,4816.772,178.703,26.105,26.105,0.0,,,82.478,5868.482,,856.275,407.636,,,448.639,1666.351,114.983,,,,1551.368,0.098,,,0.0,2522.724,4560.349,4560.349,,,,458.172,,263.155,,195.017,5018.521,7541.245,0,1308.303,3.448,1304.855,-6661.109,8898.959,-522.526,3023.627,0,3023.627,10564.872,
09/27/2015,10712.034,1415.912,1368.554,47.358,2362.927,294.054,2068.873,466.657,0.0,0.0,228.243,238.414,364.724,,71.952,,246.151,4610.22,877.787,,,5009.473,5009.473,214.554,73.628,54.267,19.361,,,68.974,6101.814,,779.937,316.894,,,463.043,1875.938,990.049,,,,885.889,1.309,,,0.0,2657.184,5040.644,5040.644,,,,454.533,,254.864,,199.669,5495.177,8152.361,0,1318.141,3.448,1314.693,-7197.111,8977.6,-538.957,2559.673,0,2559.673,10712.034,
12/31/2015,9972.977,767.401,722.209,45.192,2300.987,247.405,2053.582,585.907,0.0,0.0,327.952,257.955,323.588,0.0,99.614,,204.652,3977.883,942.418,3173.653,-2231.235,4814.571,4814.571,238.105,71.136,54.182,16.954,,0.0,67.355,5995.094,,707.238,235.614,18.535,33.925,419.164,2039.729,1201.38,0.0,0.0,,838.349,0.34,0.0,0.0,0.0,2747.307,4832.469,4832.469,0.0,0.0,,553.547,0.0,358.547,0.0,195.0,5386.016,8133.323,0,1332.01,3.449,1328.561,-7839.136,8961.985,-615.205,1839.654,0,1839.654,9972.977,
03/27/2016,10467.671,739.135,694.013,45.122,2876.568,311.96,2564.608,553.75,0.0,0.0,291.834,261.916,322.297,,82.188,,203.061,4491.75,932.836,,,4811.958,4811.958,231.127,54.585,54.585,0.0,,0.0,94.354,5975.921,,932.617,348.289,,,584.328,1652.213,870.073,,,,782.14,3.176,,,0.0,2588.006,5460.553,5460.553,,,,526.292,,326.383,0.0,199.909,5986.845,8574.851,0,1337.399,3.452,1333.947,-7989.258,9148.017,-603.338,1892.82,0,1892.82,10467.671,
06/26/2016,10348.44,869.74,864.67,5.07,2769.93,311.956,2457.974,371.196,0.0,0.0,152.035,219.161,348.158,0.0,83.047,,222.416,4359.024,951.309,,,4824.071,4824.071,214.036,69.123,54.542,14.581,,,61.866,5989.416,,758.149,273.696,,,484.453,1753.26,1020.487,,,,732.773,1.358,,,0.0,2512.767,5308.063,5308.063,,,,506.603,,318.311,,188.292,5814.666,8327.433,0,1353.208,3.453,1349.755,-8107.145,9365.105,-590.161,2021.007,0,2021.007,10348.44,
09/25/2016,10212.226,795.322,790.284,5.038,2551.82,346.176,2205.644,426.547,0.0,0.0,182.019,244.528,328.655,,80.831,,198.44,4102.344,954.475,,,4944.322,4944.322,211.085,67.324,54.663,12.661,,,62.93,6109.882,,796.739,291.594,,,505.145,1755.58,1055.428,,,,700.152,1.388,,,0.0,2553.707,5170.609,5170.609,,,,495.542,,303.319,,192.223,5666.151,8219.858,0,1368.148,3.454,1364.694,-8211.585,9416.583,-580.778,1992.368,0,1992.368,10212.226,
12/31/2016,9890.24,765.503,759.984,5.519,2361.367,285.106,2076.261,499.917,,,285.281,214.636,227.065,,167.729,,198.36,3853.852,981.593,3261.525,-2279.932,4759.197,4759.197,295.598,63.938,53.391,10.547,,0.0,63.931,6036.388,,721.828,235.318,26.14,42.788,417.582,2140.592,1055.708,0.0,0.0,,1084.884,0.142,,,0.0,2862.562,4666.975,4666.975,0.0,0.0,,440.545,,257.709,0.0,182.836,5107.52,7970.082,0,1383.668,1.806,1381.862,-235.802,1337.673,-565.381,1920.158,0,1920.158,9890.24,
03/26/2017,10281.855,844.704,839.7,5.004,2689.673,335.578,2354.095,485.476,0.0,0.0,263.408,222.068,218.067,,165.196,,205.621,4237.92,953.044,,,4792.027,4792.027,298.864,53.967,53.967,0.0,0.0,0.0,79.701,6043.935,,905.269,358.684,,,546.585,1650.418,953.357,,,,697.061,1.052,,,0.0,2556.739,5320.797,5320.797,,,,410.91,,223.702,0.0,187.208,5731.707,8288.446,0,1398.985,1.813,1397.172,-313.377,1459.431,-551.63,1993.409,0,1993.409,10281.855,
06/25/2017,10487.771,988.476,988.476,0.0,2669.466,330.933,2338.533,372.012,0.0,0.0,186.244,185.768,214.648,,170.358,,214.19,4244.602,946.326,,,4994.002,4994.002,302.841,54.63,54.63,0.0,,0.0,77.853,6243.169,,855.893,327.346,,,528.547,2494.003,928.445,,,,1565.558,4.865,,,0.0,3354.761,4678.35,4678.35,,,,408.493,,217.82,,190.673,5086.843,8441.604,0,1406.241,1.813,1404.428,-470.586,1654.457,-543.945,2046.167,0,2046.167,10487.771,
09/24/2017,10088.359,683.134,683.134,0.0,2401.292,343.124,2058.168,469.091,0.0,0.0,232.141,236.95,234.625,,180.575,,233.901,3788.142,934.615,,,5042.857,5042.857,322.745,55.898,55.898,0.0,,0.0,86.272,6300.217,,818.661,277.117,,,541.544,2365.276,834.875,,,,1530.401,32.414,,,0.0,3216.351,4607.791,4607.791,,,,407.397,,215.396,,192.001,5015.188,8231.539,0,1415.067,1.813,1413.254,-690.162,1660.997,-529.082,1856.82,0,1856.82,10088.359,
12/31/2017,9972.672,687.521,687.521,0.0,2435.648,329.986,2105.662,538.202,0.0,0.0,289.53,248.672,223.371,0.0,109.073,,221.983,3884.742,967.781,3285.322,-2317.541,4859.424,4859.424,260.725,62.857,55.947,6.91,,19.816,68.979,6087.93,,736.111,227.597,25.944,40.347,442.223,2400.751,1273.482,0.0,0.0,,1127.269,21.308,0.0,0.0,0.0,3158.17,4587.258,4587.258,0.0,0.0,,382.967,0.0,173.359,,209.608,4970.225,8128.395,0,1424.621,1.813,1422.808,-687.865,1607.57,-500.049,1844.277,0,1844.277,9972.672,
04/01/2018,10277.621,753.517,753.517,0.0,2697.025,355.107,2341.918,564.571,0.0,0.0,289.046,275.525,205.041,,77.624,,201.428,4220.154,934.645,,,4784.524,4784.524,338.298,56.524,56.524,0.0,122.23,0.0,81.92,6057.467,,862.598,319.04,,,543.558,2909.655,1036.976,,,,1872.679,22.85,,,0.0,3795.103,4108.511,4108.511,,,,378.058,,167.952,0.0,210.106,4486.569,8281.672,0,1434.51,1.818,1432.692,-757.583,1725.626,-406.604,1995.949,0,1995.949,10277.621,
07/01/2018,10546.022,978.749,978.749,0.0,2588.55,335.594,2252.956,465.373,0.0,0.0,222.711,242.662,210.748,,67.505,,197.302,4243.42,904.113,,,5060.246,5060.246,338.243,55.451,55.451,0.0,0.0,131.497,83.79,6302.602,,859.029,287.214,,,571.815,2272.77,1327.307,,,,945.463,0.625,,,0.0,3132.424,4868.346,4868.346,,,,383.726,,169.283,,214.443,5252.072,8384.496,0,1444.398,1.818,1442.58,-792.123,1906.015,-396.764,2161.526,0,2161.526,10546.022,
09/30/2018,10503.8,937.003,926.992,10.011,2448.695,332.309,2116.386,516.247,0.0,0.0,251.794,264.453,187.513,,63.559,,174.982,4089.458,884.96,,,5187.176,5187.176,342.206,55.318,55.318,0.0,0.0,140.763,82.566,6414.342,,874.868,310.967,,,563.901,2900.015,1373.859,,,,1526.156,0.931,,,0.0,3775.814,4196.517,4196.517,,,,378.497,,166.936,,211.561,4575.014,8350.828,0,1454.854,1.819,1453.035,-873.875,1958.445,-386.452,2152.972,0,2152.972,10503.8,
