Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/02/2003,1492.630005,82.086998,82.086998,0.0,184.020996,,,233.412003,0.0,0.0,233.412003,0.0,43.522999,,,,,,543.04303,142.363998,,,0.0,807.223022,782.096985,153.309006,628.787979,,,25.126038,949.587021,,52.917,52.917,,,,0.0,0.0,0.0,0.0,,,136.543007,,,,136.543007,189.460007,399.075989,399.075989,0.0,0.0,,330.395996,,,330.395996,729.471985,918.931992,264.746002,183.643997,,,-0.454,160.084,-34.322001,573.697998,0.0,573.697998,1492.62999,
02/01/2004,1439.282959,132.988007,132.988007,0.0,96.691002,96.691002,,218.427994,0.0,0.0,218.427994,0.0,40.805,,,,,,488.911987,138.537003,321.21701,-182.679993,0.0,811.833984,789.164001,160.391006,628.772995,,,22.669983,950.370987,,49.771999,49.771999,,,,0.0,0.0,0.0,0.0,,,133.091999,,,,133.091999,182.863998,399.096985,399.096985,0.0,0.0,,296.419006,,,296.419006,695.515991,878.37999,264.746002,186.042999,,,-0.454,145.649002,-35.081004,560.903,0.0,560.903,1439.28299,
05/02/2004,1421.719971,122.985001,122.985001,0.0,114.832001,,,194.026001,0.0,0.0,194.026001,0.0,32.394001,,,,,,464.237,136.416,,,0.0,821.064026,794.408997,165.651001,628.757996,,,26.655029,957.480026,,42.514,42.514,,,,0.0,0.0,0.0,0.0,,,121.458,,,,121.458,163.972,399.503998,399.503998,0.0,0.0,,301.447998,,,301.447998,700.951996,864.923996,264.746002,188.091995,,,-0.549,139.654999,-35.150997,556.792999,0.0,556.792999,1421.716995,
08/01/2004,1470.380005,143.703003,143.703003,0.0,109.416,,,217.378998,0.0,0.0,217.378998,0.0,32.464001,,,,,,502.962006,141.136993,,,0.0,826.283997,799.25,170.507004,628.742996,,,27.033997,967.42099,,64.496002,64.496002,,,,0.0,0.0,0.0,0.0,,,125.160004,,,,125.160004,189.656006,399.506989,399.506989,0.0,0.0,,314.259003,,,314.259003,713.765991,903.421997,264.746002,190.580002,,,-0.579,147.365005,-35.151003,566.961006,0.0,566.961006,1470.383003,
10/31/2004,1509.27002,94.303001,94.303001,0.0,160.212997,,,242.671005,0.0,0.0,242.671005,0.0,33.217999,,,,,,530.405029,146.263,,,0.0,832.60199,802.223999,173.496994,628.727005,,,30.377991,978.86499,,60.264999,60.264999,,,,0.0,0.0,0.0,0.0,,,134.682007,,,,134.682007,194.947006,399.51001,399.51001,0.0,0.0,,327.144989,,,327.144989,726.654999,921.602005,264.746002,192.072006,,,-0.579,166.496994,-35.067988,587.668015,0.0,587.668015,1509.27002,
01/30/2005,1549.582,124.114,124.114,0.0,93.447,93.447,,242.885,0.0,0.0,242.885,0.0,31.246,,,,,,491.692,154.63,364.32,-209.69,0.0,903.26,875.442,176.19,699.252,,,27.818,1057.89,,54.531,54.531,,,,0.0,0.0,0.0,0.0,,,153.962,,,,153.962,208.493,399.512,399.512,0.0,0.0,,312.805,,,312.805,712.317,920.81,264.746,218.122,,,-0.579,178.507,-32.024,628.772,,628.772,1549.582,
05/01/2005,1576.657,126.884,126.884,0.0,128.345,128.345,,234.203,0.0,0.0,234.203,0.0,22.88,,,,,,512.312,153.78,,,0.0,910.565,882.332,182.936,699.396,,,28.233,1064.345,,47.497,47.497,,,,0.0,0.0,0.0,0.0,,,126.135,,,,126.135,173.632,399.515,399.515,0.0,0.0,,338.071,,,338.071,737.586,911.218,264.746,237.661,,,-0.648,195.722,-32.042,665.439,0.0,665.439,1576.657,
07/31/2005,1643.633,171.15,171.15,0.0,118.224,118.224,,261.302,0.0,0.0,261.302,0.0,21.721,,,,,,572.397,155.06,,,0.0,916.176,887.402,188.022,699.38,,,28.774,1071.236,,62.942,62.942,,,,0.0,0.0,0.0,0.0,,,136.941,,,,136.941,199.883,399.519,399.519,0.0,0.0,,356.823,,,356.823,756.342,956.225,161.926,355.84,,,0.0,201.768,-32.126,687.408,0.0,687.408,1643.633,
10/30/2005,1723.724,170.265,170.265,0.0,189.679,189.679,,262.874,0.0,0.0,262.874,0.0,20.995,,,,,,643.813,155.566,,,0.0,924.345,894.897,195.532,699.365,,,29.448,1079.911,,57.358,57.358,,,,0.0,0.0,0.0,0.0,,,159.812,,,,159.812,217.17,399.522,399.522,0.0,0.0,,381.665,,,381.665,781.187,998.357,161.926,359.895,,,0.0,235.671,-32.125,725.367,0.0,725.367,1723.724,
01/29/2006,1753.482,267.357,267.357,0.0,102.8,102.8,,257.719,0.0,0.0,257.719,0.0,41.815,,,,,,669.691,158.492,389.938,-231.446,0.0,925.299,899.385,199.999,699.386,,,25.914,1083.791,,61.596,61.596,,,,0.0,0.0,0.0,0.0,,,169.063,,,,169.063,230.659,399.525,399.525,0.0,0.0,,350.71,,,350.71,750.235,980.894,161.926,389.297,,,0.0,255.36,-33.995,772.588,0.0,772.588,1753.482,
04/30/2006,1803.871948,305.153992,305.153992,0.0,140.630005,140.630005,,233.470993,0.0,0.0,233.470993,0.0,38.330002,,,,,,717.585022,154.966003,,,0.0,931.320984,906.106995,206.735992,699.371002,,,25.213989,1086.286987,,47.943001,47.943001,,,,0.0,0.0,0.0,0.0,,,155.060997,,,,155.060997,203.003998,399.528015,399.528015,0.0,0.0,,374.88501,,,374.88501,774.413025,977.417023,161.925995,401.322998,,,,297.174011,-33.968018,826.454987,0.0,826.454987,1803.872009,
07/30/2006,1855.239014,367.70401,367.70401,0.0,105.127998,105.127998,,255.024002,0.0,0.0,255.024002,0.0,36.119999,,,,,,763.976013,154.078995,,,0.0,937.184021,912.296997,212.940994,699.356003,,,24.887024,1091.263016,,70.440002,70.440002,,,,0.0,0.0,0.0,0.0,,,163.998001,,,,163.998001,234.438004,399.531006,399.531006,0.0,0.0,,371.445007,,,371.445007,770.976013,1005.414017,0.0,568.609985,,,,315.179993,-33.964996,849.824982,0.0,849.824982,1855.238998,
10/29/2006,1944.909058,358.60199,358.60199,0.0,168.742004,168.742004,,280.761993,0.0,0.0,280.761993,0.0,34.396999,,,,,,842.502991,157.688995,,,0.0,944.71698,920.408997,221.067993,699.341003,,,24.307983,1102.405975,,74.693001,74.693001,,,,0.0,0.0,0.0,0.0,,,173.381004,,,,173.381004,248.074005,399.535004,399.535004,0.0,0.0,,393.915985,,,393.915985,793.450989,1041.524994,0.0,573.471985,,,,363.877014,-33.965027,903.383972,0.0,903.383972,1944.908966,
02/04/2007,2013.345,366.099,366.099,0.0,92.948,92.948,,284.894,0.0,0.0,284.894,0.0,55.922,,,,,,799.863,677.548,424.794,-252.754,0.0,1041.442,1013.916,271.111,742.805,,,27.526,1718.99,,81.874,81.874,,,,0.0,0.0,0.0,0.0,,,216.152,,,,216.152,298.026,399.538,399.538,0.0,0.0,,373.624,,,373.624,773.162,1071.188,0.0,585.852,,,-0.05,388.555,-32.2,942.157,0.0,942.157,2013.345,
05/06/2007,2022.204,299.732,299.732,0.0,177.249,177.249,,281.427,0.0,0.0,281.427,0.0,44.015,,,,,,802.423,170.767,,,0.0,1049.014,1019.59,277.392,742.198,,,29.424,1219.781,,75.9,75.9,,,,0.0,0.0,0.0,0.0,,,153.983,,,,153.983,229.883,399.541,399.541,0.0,0.0,,397.583,,,397.583,797.124,1027.007,0.0,594.485,,,-0.234,432.469,-31.523,995.197,0.0,995.197,2022.204,
08/05/2007,2133.722,366.271,366.271,,152.103,152.103,,322.068,,,,,51.354,,,,,,891.796,185.179,,,0.0,1056.747,1026.466,285.205,741.261,,,30.281,1241.926,,104.948,104.948,,,,0.0,,,,,,173.186,,,,173.186,278.134,399.545,,,,,406.017,,,406.017,805.562,1083.696,,609.41,,,-0.234,471.571,-30.721,1050.026,,1050.026,2133.722,
11/04/2007,2238.35,336.629,336.629,0.0,267.982,267.982,,332.107,0.0,0.0,332.107,0.0,33.279,,,,,,969.997,202.748,,,0.0,1065.605,1002.498,295.363,707.135,,,63.107,1268.353,,128.09,128.09,,,,0.0,,,,,,181.71,,,,181.71,309.8,399.549,,,,,418.469,,,418.469,818.018,1127.818,0.0,612.543,,,-0.234,528.204,-29.981,1110.532,0.0,1110.532,2238.35,
02/03/2008,2172.394,269.914,269.914,0.0,154.355,154.355,,322.223,0.0,0.0,322.223,0.0,89.727,,,,,,836.219,232.028,516.559,-284.531,0.0,1104.147,1062.379,322.001,740.378,,,41.768,1336.175,,112.829,112.829,,,,0.0,0.0,0.0,0.0,,,247.319,,,,247.319,360.148,399.552,399.552,0.0,0.0,,456.411,,,456.411,855.963,1216.111,0.0,615.466,,,-200.337,558.538,-17.384,956.283,0.0,956.283,2172.394,
05/04/2008,2157.71,184.223,184.223,0.0,243.909,243.909,0.0,294.956,,,,,67.817,44.986,,,,22.831,790.905,242.691,,,0.0,1124.114,1079.375,333.604,745.771,,,44.739,1366.805,,262.158,70.106,,,192.052,0.0,0.0,,,,,29.575,,,219.448,0.0,291.733,399.556,399.556,,,,462.778,,,243.33,862.334,1154.067,0.0,620.072,56.607,563.465,-200.342,601.101,-17.188,1003.643,0.0,1003.643,2157.71,
08/03/2008,2199.535,260.505,260.505,0.0,173.915,173.915,0.0,325.14,,,,,52.656,34.042,,,,18.614,812.216,248.351,,,0.0,1138.968,1094.498,349.434,745.064,,,44.47,1387.319,,252.569,94.678,,,157.891,0.0,0.0,,,,,41.282,,,219.672,0.0,293.851,399.56,399.56,,,,468.215,,,248.543,867.775,1161.626,0.0,624.788,56.681,568.107,-200.363,630.307,-16.823,1037.909,0.0,1037.909,2199.535,
11/02/2008,2283.899,197.557,197.557,0.0,301.173,301.173,0.0,329.001,,,,,49.678,29.65,,,,20.028,877.409,253.284,,,0.0,1153.206,1108.986,366.943,742.043,,,44.22,1406.49,,313.133,104.473,,,208.66,0.0,0.0,,,,,36.464,,,219.828,0.0,349.597,399.564,399.564,,,,443.673,,,223.845,843.237,1192.834,0.0,628.272,56.7,571.572,-200.364,680.117,-16.96,1091.065,0.0,1091.065,2283.899,
02/01/2009,2200.184,328.167,328.167,0.0,187.642,187.642,0.0,282.678,,,,,65.942,35.28,0.0,,,20.613,864.429,192.809,468.39,-275.581,0.0,1142.946,1118.404,377.027,741.377,,,24.542,1335.755,,305.714,92.618,0.0,0.0,213.096,0.0,0.0,0.0,0.0,,,43.524,0.0,0.0,180.387,0.0,349.238,399.567,399.567,0.0,0.0,,452.584,0.0,98.395,173.802,852.151,1201.389,0.0,629.996,56.709,573.287,-200.364,642.183,-73.02,998.795,0.0,998.795,2200.184,
05/03/2009,2194.18,282.005,282.005,0.0,210.693,210.693,,281.489,,,,,74.332,46.519,,,,17.764,848.519,188.754,,,0.0,1156.907,1130.304,388.432,741.872,,,26.603,1345.661,,280.393,72.774,,,207.619,0.0,0.0,,,,,34.911,,,180.773,0.0,315.304,399.572,399.572,,,,455.872,,,275.099,855.444,1170.748,0.0,633.345,56.787,576.558,-200.535,663.009,-72.387,1023.432,,1023.432,2194.18,
08/02/2009,2233.188,369.596,369.596,0.0,160.486,160.486,0.0,302.286,,,,,53.223,24.266,,,,18.908,885.591,183.53,,,0.0,1164.067,1137.15,396.184,740.966,,,26.917,1347.597,,323.124,98.703,,,224.421,0.0,0.0,0.0,0.0,,,35.266,,,181.446,0.0,358.39,399.576,399.576,,,,420.326,,,238.88,819.902,1178.292,0.0,637.305,56.858,580.447,-200.699,689.566,-71.276,1054.896,0.0,1054.896,2233.188,
11/01/2009,2303.985,356.614,356.614,0.0,272.098,272.098,0.0,281.856,,,,,47.226,21.111,,,,16.066,957.794,172.115,,,0.0,1174.076,1147.751,407.69,740.061,,,26.325,1346.191,,323.847,101.391,,,222.456,0.0,0.0,,,,,32.447,,,181.921,0.0,356.294,399.58,399.58,,,,404.659,,,222.738,804.239,1160.533,0.0,643.458,56.962,586.496,-200.735,771.224,-70.495,1143.452,0.0,1143.452,2303.985,
01/31/2010,2339.679,480.882,480.882,0.0,188.844,188.844,0.0,263.788,,,,,61.369,41.038,0.0,,,14.71,994.883,167.474,554.936,-387.462,0.0,1177.322,1158.37,419.179,739.191,,,18.952,1344.796,,323.907,108.494,0.0,0.0,215.413,0.0,0.0,0.0,0.0,,,38.974,0.0,0.0,176.449,0.0,362.881,399.584,399.584,0.0,0.0,,408.661,0.0,106.272,125.94,808.245,1171.126,0.0,653.483,57.139,596.344,-200.764,796.282,-80.448,1168.553,0.0,1168.553,2339.679,
05/02/2010,2730.017,791.595,791.595,0.0,233.473,233.473,0.0,284.84,,,,,66.479,45.126,,,,15.732,1376.387,161.452,,,0.0,1192.178,1166.584,428.191,738.393,,,25.594,1353.63,,362.346,99.971,,,262.375,0.0,0.0,,,,0.0,35.122,,,176.8,0.0,397.468,399.588,399.588,,,,419.713,,,242.913,819.301,1216.769,0.0,829.501,57.953,771.548,-0.878,764.495,-79.87,1513.248,0.0,1513.248,2730.017,
08/01/2010,6488.595,475.34,475.34,0.0,293.057,293.057,0.0,693.872,,,,,204.39,123.605,,,,48.11,1666.659,394.929,,,0.0,4427.007,4310.136,1745.847,2564.289,,,116.871,4821.936,,734.906,315.432,,,419.474,4.617,4.617,,,,0.0,56.43,,,511.076,0.0,795.953,2491.635,2491.635,,,,1037.544,,,526.468,3529.179,4325.132,188.595,1319.695,66.449,1253.246,-6.227,693.393,-31.993,2163.463,0.0,2163.463,6488.595,
10/31/2010,6872.753,491.437,491.437,0.0,541.554,541.554,0.0,688.556,,,,,174.874,93.873,,,,50.856,1896.421,399.461,,,0.0,4576.871,4456.277,1832.444,2623.833,,,120.594,4976.332,,807.159,307.543,,,499.616,0.0,0.0,,,,0.0,59.7,,,526.134,0.0,866.859,2523.916,2523.916,,,,1067.214,,,541.08,3591.13,4457.989,188.595,1353.589,67.109,1286.48,-10.747,790.55,92.777,2414.764,0.0,2414.764,6872.753,
01/30/2011,6784.35,498.718,498.718,0.0,433.9,433.9,0.0,710.868,,,,,191.803,80.974,0.0,,7.202,42.105,1835.289,404.577,862.138,-457.561,0.0,4544.484,4421.516,1820.487,2601.029,,,115.766,4949.061,,862.58,335.482,0.0,0.0,527.098,4.868,4.868,0.0,0.0,,0.0,63.807,0.0,0.0,525.594,0.0,931.255,2364.002,2364.002,0.0,0.0,,1046.549,0.0,107.585,413.37,3410.551,4341.806,188.595,1368.882,67.235,1301.647,-10.749,840.072,55.744,2442.544,0.0,2442.544,6784.35,
05/01/2011,6854.418,294.958,294.958,0.0,502.416,502.416,0.0,690.537,,,,,182.994,72.901,,,7.805,38.911,1670.905,418.224,,,0.0,4765.289,4628.07,1929.797,2698.273,,,129.414,5183.513,,733.018,267.727,,,465.291,58.575,12.277,,,,46.298,70.449,,,561.956,0.0,862.042,2208.191,2208.191,,,,1113.196,,,551.24,3321.387,4183.429,188.595,1389.393,67.553,1321.84,-12.804,892.325,213.48,2670.989,0.0,2670.989,6854.418,
07/31/2011,6920.129,287.691,287.691,0.0,402.736,402.736,0.0,912.988,,,,,179.824,70.986,,,7.583,39.4,1783.239,426.367,,,0.0,4710.523,4569.737,1904.388,2665.349,,,133.203,5136.89,,875.474,387.286,,,488.188,64.822,13.006,,,,51.816,67.434,,,549.208,0.0,1007.73,2090.062,2090.062,,,,1111.132,,,561.924,3201.194,4208.924,188.595,1405.126,67.798,1337.328,-15.936,959.034,174.386,2711.205,0.0,2711.205,6920.129,
10/30/2011,6922.179,159.981,159.981,0.0,609.552,609.552,0.0,841.928,,,,,181.029,65.268,,,7.364,45.072,1792.49,436.286,,,0.0,4693.403,4519.889,1884.699,2635.19,,,166.15,5129.689,,877.654,310.217,,,567.437,73.931,12.82,,,,61.111,43.877,,,542.854,0.0,995.462,2030.445,2030.445,,,,1121.379,,,578.525,3151.824,4147.286,188.595,1416.7,67.825,1348.875,-16.006,1068.554,117.05,2774.893,0.0,2774.893,6922.179,
01/29/2012,6752.361,233.197,233.197,0.0,467.628,467.628,0.0,809.009,,,,,229.401,111.228,0.0,,11.989,50.736,1739.235,458.891,995.746,-536.855,0.0,4554.235,4380.853,1822.475,2558.378,,,161.393,5013.126,,913.007,366.138,0.0,0.0,546.869,82.991,13.04,,,,69.951,47.873,0.0,0.0,507.023,0.0,1043.871,1832.925,1832.925,,,,1160.116,0.0,171.899,481.194,2993.041,4036.912,188.595,1446.22,68.298,1377.922,-16.019,1147.079,-50.426,2715.449,0.0,2715.449,6752.361,
04/29/2012,6780.397,238.612,238.612,0.0,530.771,530.771,0.0,735.848,,,,,222.722,107.303,,,4.938,51.922,1727.953,479.486,,,0.0,4572.958,4406.826,1845.237,2561.589,,,161.194,5052.444,,753.373,255.507,,,497.866,186.87,107.393,,,,79.477,41.65,,,508.962,0.0,981.893,1794.862,1794.862,,,,1174.517,,,665.555,2969.379,3951.272,94.298,1557.764,70.679,1487.085,-22.201,1112.811,86.453,2829.125,0.0,2829.125,6780.397,
07/29/2012,6731.488,261.986,261.986,0.0,411.381,411.381,0.0,909.447,,,,,237.124,117.826,,,5.315,47.275,1819.938,484.443,,,0.0,4427.107,4261.467,1777.724,2483.743,,,160.325,4911.55,,919.014,372.531,,,546.483,140.812,52.791,,,,88.021,49.567,,,501.858,0.0,1109.393,1715.464,1715.464,,,,1125.803,,,623.945,2841.267,3950.66,94.298,1570.984,70.952,1500.032,-29.652,1202.722,-57.524,2780.828,0.0,2780.828,6731.488,
10/28/2012,6985.971,276.63,276.63,0.0,587.603,587.603,0.0,855.359,,,,,192.527,80.925,,0.0,3.671,54.347,1912.119,519.863,,,0.0,4553.989,4383.52,1855.195,2528.325,,,166.798,5073.852,,880.346,300.468,,,579.878,226.514,142.514,,,,84.0,33.106,,,522.676,0.0,1139.966,1647.596,1647.596,,,,1152.342,,,629.666,2799.938,3939.904,94.298,1582.611,71.037,1511.574,-29.974,1367.673,31.459,3046.067,0.0,3046.067,6985.971,
02/03/2013,7731.687,892.209,892.209,0.0,418.251,418.251,0.0,878.415,,,,,248.131,157.802,0.0,,61.465,47.326,2437.006,561.335,1184.698,-623.363,0.0,4733.346,4539.892,1958.887,2581.005,0.0,,131.989,5294.681,,1004.843,377.231,0.0,0.0,627.612,98.847,10.847,,,,88.0,58.757,0.0,0.0,589.796,0.0,1162.447,2211.642,2180.582,31.06,31.06,,1105.029,0.0,104.284,410.949,3316.671,4479.118,0.0,1697.017,73.324,1623.693,-30.003,1445.673,139.882,3252.569,0.0,3252.569,7731.687,
05/05/2013,11592.7,746.3,746.3,0.0,765.8,765.8,0.0,1135.8,,,,,408.5,225.0,,,82.4,82.2,3056.4,680.1,,,0.0,7856.2,7543.6,3426.5,4117.1,,,230.2,8536.3,,1128.5,418.7,,,709.8,113.5,14.7,,,,98.8,48.0,,,1068.8,0.0,1290.0,4362.3,4362.3,,,,1813.7,,,744.9,6176.0,7466.0,0.0,2675.7,81.2,2594.5,-19.9,1429.3,35.9,4121.0,5.7,4126.7,11592.7,
08/04/2013,11534.5,628.9,628.9,0.0,707.9,707.9,0.0,1338.8,,,,,392.9,233.3,,,70.2,62.2,3068.5,685.8,,,0.0,7780.2,7480.0,3431.0,4049.0,,,230.0,8466.0,,1296.8,552.3,,,744.5,88.4,3.4,,,,85.0,43.7,,,1072.8,0.0,1428.9,4195.2,4195.2,,,,1836.2,,,763.4,6031.4,7460.3,0.0,2705.8,82.1,2623.7,-56.9,1419.1,0.6,4068.6,5.6,4074.2,11534.5,
11/03/2013,11653.5,542.5,542.5,0.0,875.3,875.3,0.0,1164.1,,,,,480.2,227.4,,47.5,104.3,110.7,3062.1,689.3,,,0.0,7902.1,7562.9,3496.6,4066.3,,,234.9,8591.4,,1166.6,436.1,,,730.5,97.4,12.4,,,,85.0,36.2,,,1049.1,0.0,1300.2,4174.6,4174.6,,,,1814.4,,,765.3,5989.0,7289.2,0.0,2728.5,82.1,2646.4,-60.2,1612.5,77.9,4358.7,5.6,4364.3,11653.5,
02/02/2014,11575.578,593.159,593.159,0.0,730.251,730.251,0.0,1280.958,,,,,394.224,151.911,0.0,,35.191,79.258,2998.592,712.078,1434.848,-722.77,0.0,7864.908,7558.96,3506.771,4052.189,49.505,,221.252,8576.986,,1412.916,582.916,0.0,0.0,830.0,91.796,6.796,,,,85.0,47.685,0.0,0.0,1016.647,0.0,1552.397,3878.221,3878.221,,,,1804.181,0.0,93.693,693.841,5682.402,7234.799,0.0,2779.258,82.68,2696.578,-61.169,1574.768,42.322,4335.179,5.6,4340.779,11575.578,
05/04/2014,11629.0,513.0,513.0,0.0,817.4,817.4,0.0,1177.8,,,,,419.1,174.2,,,34.3,87.5,2927.3,708.5,,,0.0,7993.2,7663.0,3577.7,4085.3,,,295.9,8701.7,,1179.9,428.7,,,751.2,244.1,144.8,,,,99.3,42.4,,,1009.6,0.0,1466.4,3862.0,3862.0,,,,1821.1,,,811.5,5683.1,7149.5,0.0,2798.0,82.9,2715.1,-69.1,1607.0,143.6,4479.5,0.0,4479.5,11629.0,
08/03/2014,11585.3,461.1,461.1,0.0,730.1,730.1,0.0,1365.4,,,,,437.9,185.7,,,31.0,80.1,2994.5,703.6,,,0.0,7887.2,7558.8,3530.3,4028.5,,,297.4,8590.8,,1298.4,576.7,,,721.7,264.5,165.2,,,,99.3,41.2,,,1183.2,0.0,1604.1,3642.9,3642.9,,,,1808.0,,,624.8,5450.9,7055.0,0.0,2814.9,83.0,2731.9,-71.5,1727.2,59.7,4530.3,0.0,4530.3,11585.3,
11/02/2014,11265.7,365.1,365.1,0.0,879.7,879.7,0.0,1239.9,,,,,382.0,177.9,,0.0,32.8,65.7,2866.7,707.6,,,0.0,7691.4,7361.4,3435.0,3926.4,,,297.2,8399.0,,1211.5,476.2,,,735.3,139.2,39.9,,,,99.3,28.0,,,1102.5,0.0,1378.7,3618.7,3618.7,,,,1684.5,,,582.0,5303.2,6681.9,0.0,2835.3,83.0,2752.3,-71.7,1949.8,-129.6,4583.8,0.0,4583.8,11265.7,
02/01/2015,10824.9,479.3,479.3,0.0,705.7,705.7,0.0,1257.3,,,,,343.5,141.1,0.0,,15.6,91.4,2785.8,725.7,1512.9,-787.2,0.0,7313.4,7040.7,3259.1,3781.6,0.0,108.3,148.8,8039.1,,1272.5,565.3,,,707.2,107.8,8.5,,,,99.3,47.8,0.0,0.0,897.9,0.0,1428.1,3438.7,3420.6,18.1,18.1,,1593.8,0.0,187.4,508.5,5032.5,6460.6,0.0,2851.8,83.1,2768.7,-72.3,2001.3,-416.5,4364.3,0.0,4364.3,10824.9,
05/03/2015,10649.7,419.3,419.3,0.0,733.6,733.6,0.0,1173.3,,,,,297.1,162.6,,,17.7,59.5,2623.3,720.9,,,0.0,7305.5,7018.6,3261.0,3757.6,,,269.2,8026.4,,1073.2,411.7,,,661.5,109.9,10.6,,,,99.3,43.8,,,893.3,0.0,1226.9,3362.8,3343.8,19.0,19.0,,1615.5,,,722.2,4978.3,6205.2,0.0,2865.5,83.4,2782.1,-81.4,2109.2,-448.8,4444.5,0.0,4444.5,10649.7,
08/02/2015,10632.1,466.7,466.7,0.0,590.2,590.2,0.0,1402.6,,,,,256.2,147.1,,,15.7,44.0,2715.7,708.9,,,0.0,7207.5,6920.8,3220.2,3700.6,,,271.0,7916.4,,1200.2,551.0,,,649.2,119.8,8.1,,,,111.7,49.0,,,889.4,0.0,1369.0,3236.8,3219.8,17.0,17.0,,1616.5,,,727.1,4853.3,6222.3,0.0,2880.6,83.5,2797.1,-99.1,2208.2,-579.9,4409.8,0.0,4409.8,10632.1,
11/01/2015,10704.5,369.9,369.9,0.0,824.3,824.3,0.0,1332.0,,,,,238.7,130.6,,0.0,22.5,69.2,2764.9,731.8,,,0.0,7207.8,6921.9,3237.1,3684.8,,,263.4,7939.6,,1176.3,495.3,,,681.0,151.7,27.6,,,,124.1,38.4,,,875.0,0.0,1366.4,3191.3,3174.3,17.0,17.0,,1601.2,,,726.2,4792.5,6158.9,0.0,2893.4,83.5,2809.9,-159.6,2427.0,-615.2,4545.6,0.0,4545.6,10704.5,
01/31/2016,10673.8,556.4,556.4,0.0,657.2,657.2,0.0,1322.3,,,,,268.6,150.5,0.0,,12.2,73.9,2804.5,744.6,1636.9,-892.3,0.0,7124.7,6865.7,3219.3,3646.4,,,246.8,7869.3,,1310.0,636.1,,,673.9,162.5,25.9,,,,136.6,54.7,0.0,0.0,836.4,0.0,1527.2,3031.7,3017.1,14.6,14.6,,1562.6,0.0,179.3,546.9,4594.3,6121.5,0.0,2906.0,83.5,2822.5,-210.7,2561.2,-704.2,4552.3,0.0,4552.3,10673.8,
05/01/2016,10885.1,365.1,365.1,0.0,661.5,661.5,0.0,1281.4,,,,,220.2,154.5,,,17.1,64.4,2528.2,749.9,,,0.0,7607.0,7381.0,3572.3,3808.7,,,208.9,8356.9,,1150.9,497.7,,,653.2,167.7,41.0,,,,126.7,76.3,,,880.1,0.0,1394.9,2991.6,2974.6,17.0,17.0,,1636.3,,,756.2,4627.9,6022.8,0.0,2916.5,83.6,2832.9,-265.9,2786.6,-574.9,4862.3,0.0,4862.3,10885.1,
07/31/2016,11179.8,741.7,741.7,0.0,569.6,569.6,0.0,1412.1,,,,,215.6,156.0,,,11.4,50.0,2939.0,736.0,,,0.0,7504.8,7288.1,3536.1,3752.0,,,205.3,8240.8,,1304.8,631.8,,,673.0,19.4,19.4,,,,0.0,64.0,,,872.5,0.0,1388.2,3358.2,3342.2,16.0,16.0,,1629.8,,,757.3,4988.0,6376.2,0.0,2928.7,83.9,2844.8,-346.6,2874.1,-652.7,4803.5,0.1,4803.6,11179.8,
10/30/2016,11068.6,662.4,662.4,0.0,765.4,765.4,0.0,1258.3,,,,,262.0,140.2,,49.1,2.9,52.4,2948.1,730.2,,,0.0,7390.3,7154.8,3495.4,3659.4,,,232.6,8120.5,,1275.8,496.5,,,779.3,20.8,20.8,,,,0.0,59.8,,,868.8,26.0,1356.4,3303.1,3285.1,18.0,18.0,,1613.6,,,744.8,4916.7,6273.1,0.0,2940.2,83.9,2856.3,-443.5,2997.3,-699.7,4794.3,1.2,4795.5,11068.6,
01/29/2017,11067.9,730.1,730.1,0.0,616.0,616.0,0.0,1317.9,,,,,215.6,133.2,0.0,0.0,17.4,53.3,2879.6,759.9,1814.3,-1054.4,0.0,7428.4,7079.9,3469.9,3610.0,,,331.1,8188.3,,1505.3,682.6,,,822.7,19.1,19.1,,,,0.0,40.4,0.0,0.0,877.7,0.0,1564.8,3197.3,3180.9,16.4,16.4,,1499.3,0.0,89.6,532.0,4696.6,6261.4,0.0,2950.1,83.9,2866.2,-532.8,3098.0,-710.8,4804.5,2.0,4806.5,11067.9,
