Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Prov For Doubtful Accts,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
07/31/2012,886.569,886.569,-387.407,387.407,499.162,0.0,-344.582,344.582,,,0.0,154.58,-14.25,,,,,14.25,140.33,-48.529,91.801,0.0,0.0,0.0,91.801,,91.801,0.0,0.0,91.801,91.801,0.0,126.631,0.72,0.72,0.72,127.663,0.72,0.72,0.72,
10/31/2012,852.741,852.741,-388.452,388.452,464.289,0.0,-346.994,346.994,,,0.0,117.295,-14.783,,,,,14.783,102.512,-39.333,63.179,0.0,0.0,0.0,63.179,,63.179,0.0,0.0,63.179,63.179,0.0,126.737,0.5,0.5,0.5,127.902,0.49,0.49,0.49,
01/31/2013,1235.769,1235.769,-504.954,504.954,730.815,0.0,-440.458,440.458,,,0.0,290.357,-14.054,,,,,14.054,276.303,-96.66,179.643,0.0,0.0,0.0,179.643,,179.643,0.0,0.0,179.643,179.643,0.0,126.857,1.42,1.42,1.42,127.992,1.4,1.4,1.4,
04/30/2013,895.484,895.484,-392.26,392.26,503.224,0.0,-362.066,362.066,,,0.0,141.158,-12.712,,,,,12.712,128.446,-44.869,83.577,0.0,0.0,0.0,83.577,,83.577,0.0,0.0,83.577,89.362,5.785,127.318,0.66,0.66,0.70188,128.441,0.65,0.65,0.69504,
07/31/2013,925.884,925.884,-393.755,393.755,532.129,0.0,-355.243,355.243,,,0.0,176.886,-14.694,,,,,14.694,162.192,-55.411,106.781,0.0,0.0,0.0,106.781,,106.781,0.0,0.0,106.781,106.781,0.0,127.826,0.84,0.84,0.84,128.771,0.83,0.83,0.83,
10/31/2013,911.478,911.478,-391.997,391.997,519.481,0.0,-365.863,365.863,,,0.0,153.618,-13.922,,,,,13.922,139.696,-45.086,94.61,0.0,0.0,0.0,94.61,,94.61,0.0,0.0,94.61,94.61,0.0,128.004,0.74,0.74,0.74,128.974,0.73,0.73,0.73,
01/31/2014,1298.284,1298.284,-512.675,512.675,785.609,0.0,-952.942,472.731,,,480.211,-167.333,-8.135,,,,,8.135,-175.468,71.869,-103.599,0.0,0.0,0.0,-103.599,,-103.599,0.0,0.0,-103.599,208.53815,312.13715,128.192,-0.81,-0.81,1.626764,128.192,-0.81,-0.81,1.624919,
04/30/2014,1012.132,1012.132,-422.606,422.606,589.526,0.0,-379.733,379.733,,,0.0,209.793,-16.276,,,,,16.276,193.517,-67.908,125.609,0.0,0.0,0.0,125.609,,125.609,0.0,0.0,125.609,125.609,0.0,128.933,0.97,0.97,0.97,129.795,0.97,0.97,0.97,
07/31/2014,992.93,992.93,-397.767,397.767,595.163,0.0,-386.642,386.642,,,0.0,208.521,-16.151,,,,,16.151,192.37,-68.25,124.12,0.0,0.0,0.0,124.12,,124.12,0.0,0.0,124.12,124.12,0.0,129.252,0.96,0.96,0.96,129.908,0.96,0.96,0.96,
10/31/2014,959.589,959.589,-388.718,388.718,570.871,0.0,-402.38,402.38,,,0.0,168.491,-109.154,,,,,109.154,59.337,-21.069,38.268,0.0,0.0,0.0,38.268,,38.268,0.0,0.0,38.268,99.224,60.956,129.352,0.3,0.3,0.767085,129.978,0.29,0.29,0.758972,
01/31/2015,1285.262,1285.262,-503.647,503.647,781.615,0.0,-476.991,476.991,,,0.0,304.624,-12.311,,,,,12.311,292.313,-96.131,196.182,0.0,0.0,0.0,196.182,,196.182,0.0,0.0,196.182,196.182,0.0,129.347,1.52,1.52,1.52,129.991,1.51,1.51,1.51,
04/30/2015,962.4,962.4,-393.4,393.4,569.0,0.0,-399.0,399.0,,,0.0,170.0,-9.3,,,,,9.3,160.7,-55.8,104.9,0.0,0.0,0.0,104.9,,104.9,0.0,0.0,104.9,104.9,0.0,129.2,0.81,0.81,0.81,129.8,0.81,0.81,0.81,
07/31/2015,990.5,990.5,-397.5,397.5,593.0,0.0,-420.2,420.2,,,0.0,172.8,-13.6,,,,,13.6,159.2,-54.3,104.9,0.0,0.0,0.0,104.9,,104.9,0.0,0.0,104.9,111.2,6.3,129.0,0.81,0.81,0.862016,129.6,0.81,0.81,0.858611,
10/31/2015,938.2,938.2,-373.7,373.7,564.5,0.0,-408.1,408.1,,,0.0,156.4,-15.2,,,,,15.2,141.2,-50.2,91.0,0.0,0.0,0.0,91.0,,91.0,0.0,0.0,91.0,91.0,0.0,128.6,0.71,0.71,0.71,129.1,0.7,0.7,0.7,
01/31/2016,1213.6,1213.6,-448.8,448.8,764.8,0.0,-503.9,503.9,,,0.0,260.9,-12.1,,,,,12.1,248.8,-85.6,163.2,0.0,0.0,0.0,163.2,,163.2,0.0,0.0,163.2,186.8,23.6,127.4,1.28,1.28,1.466248,127.9,1.28,1.28,1.464519,
04/30/2016,891.3,891.3,-345.7,345.7,545.6,0.0,-411.0,411.0,,,0.0,134.6,-11.5,,,,,11.5,123.1,-35.6,87.5,0.0,0.0,0.0,87.5,,87.5,0.0,0.0,87.5,81.175,-6.325,126.1,0.69,0.69,0.643735,126.5,0.69,0.69,0.64,
07/31/2016,931.6,931.6,-354.5,354.5,577.1,0.0,-402.2,402.2,,,0.0,174.9,-13.4,,,,,13.4,161.5,-55.8,105.7,0.0,0.0,0.0,105.7,,105.7,0.0,0.0,105.7,105.7,0.0,125.3,0.84,0.84,0.84,125.6,0.84,0.84,0.84,
10/31/2016,949.3,949.3,-369.8,369.8,579.5,0.0,-424.3,424.3,,,0.0,155.2,-9.7,,,,,9.7,145.5,-50.4,95.1,0.0,0.0,0.0,95.1,,95.1,0.0,0.0,95.1,95.1,0.0,124.6,0.76,0.76,0.76,124.9,0.76,0.76,0.76,
01/31/2017,1229.6,1229.6,-441.4,441.4,788.2,0.0,-531.7,531.7,,,0.0,256.5,-10.0,,,,,10.0,246.5,-88.7,157.8,0.0,0.0,0.0,157.8,,157.8,0.0,0.0,157.8,181.8,24.0,124.5,1.27,1.27,1.460241,125.0,1.26,1.26,1.452,
04/30/2017,899.6,899.6,-340.5,340.5,559.1,0.0,-409.5,409.5,,,0.0,149.6,-13.5,,,,,13.5,136.1,-43.2,92.9,0.0,0.0,0.0,92.9,,92.9,0.0,0.0,92.9,92.9,0.0,124.6,0.75,0.75,0.75,125.3,0.74,0.74,0.74,
07/31/2017,959.7,959.7,-360.1,360.1,599.6,0.0,-414.9,414.9,,,0.0,184.7,-12.2,,,,,12.2,172.5,-57.5,115.0,0.0,0.0,0.0,115.0,,115.0,0.0,0.0,115.0,115.0,0.0,124.5,0.92,0.92,0.92,125.1,0.92,0.92,0.92,
10/31/2017,976.2,976.2,-376.2,376.2,600.0,0.0,-436.0,436.0,,,0.0,164.0,-13.6,,,,,13.6,150.4,-50.2,100.2,0.0,0.0,0.0,100.2,,100.2,0.0,0.0,100.2,100.2,0.0,124.4,0.81,0.81,0.81,125.0,0.8,0.8,0.8,
01/31/2018,1334.3,1334.3,-483.7,483.7,850.6,0.0,-543.4,543.4,,,0.0,307.2,-5.8,,,,,5.8,301.4,-239.5,61.9,0.0,0.0,0.0,61.9,,61.9,0.0,0.0,61.9,207.9,146.0,124.2,0.5,0.5,1.673913,124.9,0.5,0.5,1.668935,
04/30/2018,1033.2,1033.2,-382.3,382.3,650.9,0.0,-446.6,446.6,,,0.0,204.3,-13.8,,9.9,,,3.9,190.5,-48.2,142.3,0.0,0.0,0.0,142.3,,142.3,0.0,0.0,142.3,145.5,3.2,124.4,1.14,1.14,1.169614,125.0,1.14,1.14,1.1656,
07/31/2018,1075.9,1075.9,-387.1,387.1,688.8,0.0,-497.6,497.6,,,0.0,191.2,-9.2,,9.7,,,-0.5,182.0,-37.3,144.7,0.0,0.0,0.0,144.7,,144.7,0.0,0.0,144.7,144.7,0.0,123.2,1.17,1.17,1.17,124.0,1.17,1.17,1.17,
10/31/2018,1012.4,1012.4,-383.1,383.1,629.3,0.0,-502.9,502.9,,,0.0,126.4,-11.9,,10.1,,,1.8,114.5,-19.6,94.9,0.0,0.0,0.0,94.9,,94.9,0.0,0.0,94.9,94.9,0.0,122.3,0.78,0.78,0.78,123.1,0.77,0.77,0.77,
01/31/2019,1320.6,1320.6,-478.6,478.6,842.0,0.0,-573.6,573.6,0.0,,0.0,268.4,-11.9,,,,0.0,11.9,256.5,-52.0,204.5,0.0,0.0,0.0,204.5,,204.5,0.0,0.0,204.5,204.5,0.0,121.7,1.68,1.68,1.68,122.1,1.67,1.67,1.67,
04/30/2019,1003.1,1003.1,-383.9,383.9,619.2,0.0,-458.3,458.3,,,0.0,160.9,-9.4,,10.4,,,-1.0,151.5,-26.3,125.2,0.0,0.0,0.0,125.2,,125.2,0.0,0.0,125.2,125.2,0.0,121.4,1.03,1.03,1.03,121.9,1.03,1.03,1.03,
07/31/2019,1048.5,1048.5,-390.8,390.8,657.7,0.0,-473.4,473.4,,,0.0,184.3,-8.9,,9.8,,,-0.9,175.4,-39.1,136.3,0.0,0.0,0.0,136.3,,136.3,0.0,0.0,136.3,136.3,0.0,121.1,1.13,1.13,1.13,121.4,1.12,1.12,1.12,
10/31/2019,1014.6,1014.6,-388.9,388.9,625.7,0.0,-507.2,507.2,,,0.0,118.5,-13.4,,9.2,,,4.2,105.1,-26.7,78.4,0.0,0.0,0.0,78.4,,78.4,0.0,0.0,78.4,78.4,0.0,120.3,0.65,0.65,0.65,120.6,0.65,0.65,0.65,
01/31/2020,1357.8,1357.8,-498.5,498.5,859.3,0.0,-590.4,590.4,,,0.0,268.9,-10.6,,9.1,,,1.5,258.3,-57.1,201.2,0.0,0.0,0.0,201.2,,201.2,0.0,0.0,201.2,218.3,17.1,120.4,1.67,1.67,1.813123,121.2,1.66,1.66,1.801089,
04/30/2020,555.5,555.5,-246.5,246.5,309.0,0.0,-414.4,414.4,,,0.0,-105.4,15.6,,9.8,,,-25.4,-89.8,25.2,-64.6,0.0,0.0,0.0,-64.6,0.0,-64.6,0.0,0.0,-64.6,-39.483,25.117,121.2,-0.53,-0.53,-0.325767,121.2,-0.53,-0.53,-0.325767,
07/31/2020,747.1,747.1,-285.5,285.5,461.6,0.0,-401.9,401.9,,,0.0,59.7,-10.3,,11.1,,,-0.8,49.4,-17.5,31.9,0.0,0.0,0.0,31.9,,31.9,0.0,0.0,31.9,38.6,6.7,121.4,0.26,0.26,0.317957,121.7,0.26,0.26,0.315053,
10/31/2020,958.818,,,,582.68328678,,,,,,,86.888,,,,,,,75.6,,58.25,,,,,,58.25,,,58.25,58.25,,,0.464,0.464,0.464,,0.464,0.464,0.464,
01/31/2021,1339.545,,,,844.08749085,,,,,,,280.375,,,,,,,269.0,,210.0,,,,,,210.0,,,210.0,210.0,,,1.754,1.754,1.754,,1.754,1.754,1.754,
