Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),(Income) Loss from Affiliates,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2008,542.966,204.948,331.554,257.146,74.408,-126.606,337.56,0.0,0.0,,0.0,313.121,24.439,-280.0,262.966,-349.658,0.0,349.658,-86.692,0.0,0.0,-86.692,30.988,,-55.704,,,,-55.704,,-55.704,,0.0,-55.704,-55.704,,234.325919,-0.236074,-0.236074,-0.174869,234.325919,-0.236074,-0.236074,-0.174869,
03/31/2009,604.456,196.587,270.093,206.604,63.489,-73.506,407.869,0.967,0.0,0.967,0.0,382.743,24.159,-300.0,304.456,-417.328,0.0,417.328,-112.872,0.0,0.0,-112.872,47.777,,-65.095,0.0,0.0,0.0,-65.095,-2.75,-67.845,-14.956,0.0,-82.801,-80.50195,2.29905,234.399646,-0.35009,-0.35009,-0.343439,234.399646,-0.35009,-0.35009,-0.343439,
06/30/2009,491.364,199.086,255.495,198.391,57.104,-56.409,292.278,0.222,0.0,0.222,0.0,258.982,33.074,-260.0,231.364,-411.932,0.0,411.932,-180.568,0.0,0.0,-180.568,74.538,,-106.03,-0.548,-0.548,0.0,-105.482,-2.844,-108.326,-14.856,0.0,-123.182,-115.3554,8.3746,234.40103,-0.528864,-0.528864,-0.492128,234.40103,-0.528864,-0.528864,-0.493137,
09/30/2009,494.719,190.901,236.36,185.265,51.095,-45.459,303.818,2.22,0.0,2.22,0.0,243.246,58.352,-185.0,309.719,-349.901,0.0,349.901,-40.182,0.0,0.0,-40.182,15.368,,-24.814,10.2,10.2,0.0,-35.014,-2.969,-37.983,-14.876,0.0,-52.859,-36.22465,6.43435,234.457597,-0.22232,-0.185267,-0.154504,234.457597,-0.22232,-0.185267,-0.157823,
12/31/2009,436.091,189.894,230.991,181.853,49.138,-41.097,246.197,-0.911,0.0,-0.911,0.0,224.199,22.909,-135.0,301.091,-390.356,0.0,390.356,-89.265,0.0,0.0,-89.265,38.111,,-51.154,1.69,1.69,0.0,-52.844,-2.839,-55.683,-14.897,0.0,-70.58,-34.8569,34.0331,249.369828,-0.282061,-0.272659,-0.13978,249.369828,-0.282061,-0.272659,-0.13978,
03/31/2010,423.644,180.395,219.496,173.659,45.837,-39.101,243.249,-1.906,0.0,-1.906,0.0,199.037,46.118,-105.0,318.644,-337.978,0.0,337.978,-19.334,0.0,0.0,-19.334,16.518,,-2.816,7.077,7.077,0.0,-9.893,-2.844,-12.737,-14.918,0.0,-27.655,-23.2724,-2.6944,245.802399,-0.114467,-0.08585,-0.09468,245.802399,-0.114467,-0.08585,-0.096811,
06/30/2010,426.001,182.064,220.365,174.258,46.107,-38.301,243.937,0.075,0.0,0.075,0.0,217.409,26.453,-70.0,356.001,-337.311,0.0,337.311,18.69,0.0,0.0,18.69,1.659,,20.349,-0.129,-0.129,0.0,20.478,-2.844,17.634,-14.938,0.0,2.696,5.50565,2.93865,242.762933,0.009662,0.009662,0.022679,249.399284,0.009662,0.009662,0.021445,
09/30/2010,428.848,186.143,223.165,177.231,45.934,-37.022,242.705,-2.928,0.0,-2.928,0.0,214.96,30.673,-50.0,378.848,-341.49,0.0,341.49,37.358,0.0,0.0,37.358,-3.29,,34.068,0.358,0.358,0.0,33.71,-2.875,30.835,-14.96,0.0,15.875,16.97595,0.74295,238.89011,0.068754,0.068754,0.071062,243.195748,0.068754,0.068754,0.071062,
12/31/2010,387.4,182.236,217.26,134.064,83.196,-35.024,205.164,15.681,0.0,15.681,0.0,158.195,31.288,-45.0,342.4,-328.294,0.0,328.294,14.106,0.0,0.0,14.106,6.637,,20.743,3.435,3.435,0.0,17.308,-2.84,14.468,-63.154,0.0,-48.686,-36.55465,8.69635,239.095,-0.2,-0.2,-0.152888,239.095,-0.2,-0.2,-0.163628,
03/31/2011,369.09,172.755,207.605,163.912,43.693,-34.85,196.335,0.798,0.0,0.798,0.0,165.266,30.271,-1.0,368.09,-313.796,0.0,313.796,54.294,0.0,0.0,54.294,-12.162,,42.132,-0.871,-0.871,0.0,43.003,-2.844,40.159,0.0,0.0,40.159,47.9021,8.6141,261.174,0.15,0.15,0.183411,265.556,0.15,0.15,0.182438,
06/30/2011,360.453,172.86,206.757,161.016,45.741,-33.897,187.593,0.001,0.0,0.001,0.0,159.858,27.734,-1.0,359.453,-344.455,0.0,344.455,14.998,0.0,0.0,14.998,4.167,,19.165,-3.671,-3.671,0.0,22.836,-2.844,19.992,0.0,0.0,19.992,20.94575,4.62475,261.289,0.08,0.06,0.080163,262.756,0.08,0.06,0.077601,
09/30/2011,397.227,176.34,208.36,162.462,45.898,-32.02,220.887,35.162,0.0,35.162,0.0,164.41,21.315,-32.0,365.227,-322.708,0.0,322.708,42.519,0.0,0.0,42.519,-8.367,,34.152,-4.828,-4.828,0.0,38.98,-2.875,36.105,0.0,0.0,36.105,26.7803,-4.4967,261.284,0.14,0.12,0.102495,262.803,0.14,0.12,0.102495,
12/31/2011,360.073,178.877,209.715,167.84,41.875,-30.838,181.196,0.203,0.0,0.203,0.0,149.203,31.79,-10.0,350.073,-312.036,0.0,312.036,38.037,0.0,0.0,38.037,0.526,,38.563,0.752,0.752,0.0,37.811,-2.871,34.94,0.0,0.0,34.94,38.3414,2.6494,260.372,0.14,0.14,0.147256,260.372,0.13,0.13,0.140175,
03/31/2012,374.37,171.929,201.503,162.023,39.48,-29.574,202.441,0.328,0.0,0.328,0.0,173.697,28.416,-8.0,366.37,-321.994,0.0,321.994,44.376,0.0,0.0,44.376,-10.57,,33.806,0.435,0.435,0.0,33.371,-2.844,30.527,,0.0,30.527,30.8372,-0.1248,253.527,0.12,0.12,0.121633,255.369,0.12,0.12,0.119511,
06/30/2012,331.582,172.675,200.735,161.514,39.221,-28.06,158.907,5.065,0.0,5.065,0.0,130.991,22.851,-15.0,316.582,-527.177,0.0,527.177,-210.595,0.0,0.0,-210.595,88.178,,-122.417,-0.487,-0.487,0.0,-121.93,-2.844,-124.774,0.0,0.0,-124.774,-124.28665,0.97435,249.104,-0.5,-0.5,-0.498935,249.104,-0.5,-0.5,-0.498935,
09/30/2012,337.003,173.465,200.516,164.18,36.336,-27.051,163.538,0.0,0.0,0.0,0.0,137.198,26.34,-40.0,297.003,-263.169,0.0,263.169,33.834,0.0,0.0,33.834,-5.26,,28.574,-0.108,-0.108,0.0,28.682,-2.875,25.807,0.0,0.0,25.807,27.38315,1.68415,246.628,0.1,0.1,0.11103,248.306,0.1,0.1,0.106783,
12/31/2012,317.041,170.598,196.199,162.517,33.682,-25.601,146.443,-4.7,0.0,-4.7,0.0,127.485,23.658,-15.0,302.041,-271.361,0.0,271.361,30.68,0.0,0.0,30.68,12.914,,43.594,0.012,0.012,0.0,43.582,-2.901,40.681,0.0,0.0,40.681,52.5932,11.9002,246.132,0.17,0.17,0.213679,246.132,0.17,0.17,0.213679,
03/31/2013,317.809,161.382,186.399,153.754,32.645,-25.017,156.427,0.024,0.0,0.024,0.0,132.468,23.935,-15.0,302.809,-240.54,0.0,240.54,62.269,0.0,0.0,62.269,-17.73,,44.539,-0.43,-0.43,0.0,44.969,-2.813,42.156,-1.188,0.0,40.968,40.9397,0.4017,240.87,0.17,0.17,0.169966,242.799,0.17,0.17,0.169966,
06/30/2013,302.651,160.019,183.991,151.388,32.603,-23.972,142.632,-0.351,0.0,-0.351,0.0,121.328,21.655,-15.0,287.651,-227.408,0.0,227.408,60.243,0.0,0.0,60.243,-15.008,,45.235,-0.001,-0.001,0.0,45.236,-2.843,42.393,-1.55,0.0,40.843,41.21965,0.37765,239.248,0.17,0.17,0.172288,240.891,0.17,0.17,0.171568,
09/30/2013,309.313,158.838,182.61,149.889,32.721,-23.772,150.475,-0.096,0.0,-0.096,0.0,126.272,24.299,-10.0,299.313,-433.556,0.0,433.556,-134.243,0.0,0.0,-134.243,31.094,,-103.149,-0.123,-0.123,0.0,-103.026,-2.875,-105.901,-1.55,0.0,-107.451,-106.86745,0.70655,236.895,-0.45,-0.45,-0.451117,236.895,-0.45,-0.45,-0.451117,
12/31/2013,292.178,157.135,179.053,145.705,33.348,-21.918,135.043,2.183,0.0,2.183,0.0,114.905,17.955,-15.0,277.178,-260.097,0.0,260.097,17.081,0.0,0.0,17.081,36.555,,53.636,0.006,0.006,0.0,53.63,-2.934,50.696,-1.55,0.0,49.146,91.051,41.899,236.753,0.21,0.21,0.384582,236.753,0.21,0.21,0.384582,
03/31/2014,298.089,152.359,173.584,139.064,34.52,-21.225,145.73,5.657,0.0,5.657,0.0,129.147,10.926,-10.0,288.089,-218.044,0.0,218.044,70.045,0.0,0.0,70.045,-20.066,,49.979,0.0,0.0,0.0,49.979,-2.813,47.166,-1.55,0.0,45.616,52.1463,6.5303,235.183,0.19,0.19,0.221726,237.401,0.19,0.19,0.217507,
06/30/2014,283.669,156.768,177.359,142.747,34.612,-20.591,126.901,-1.923,0.0,-1.923,0.0,116.277,12.547,-5.0,278.669,-163.162,0.0,163.162,115.507,0.0,0.0,115.507,-33.578,,81.929,0.0,0.0,0.0,81.929,-2.859,79.07,-1.55,0.0,77.52,46.5529,-30.9671,235.797,0.33,0.33,0.197428,237.25,0.33,0.33,0.197428,
09/30/2014,317.356,159.541,178.858,144.538,34.32,-19.317,157.815,-0.862,0.0,-0.862,0.0,145.984,12.693,-6.0,311.356,-244.016,0.0,244.016,67.34,0.0,0.0,67.34,-16.842,,50.498,0.0,0.0,0.0,50.498,-2.875,47.623,-1.55,0.0,46.073,69.71025,23.63725,235.329,0.2,0.2,0.296225,236.862,0.19,0.19,0.289793,
12/31/2014,278.648,159.05,179.448,112.99,66.458,-20.398,119.598,0.0,0.0,0.0,0.0,107.107,12.491,-6.0,272.648,-207.309,0.0,207.309,65.339,0.0,0.0,65.339,-13.699,,51.64,0.0,0.0,0.0,51.64,-2.98,48.66,-1.55,0.0,47.11,24.10715,-23.00285,235.448,0.2,0.2,0.102388,235.448,0.2,0.2,0.102302,
03/31/2015,286.555,156.866,178.068,144.576,33.492,-21.202,129.689,0.276,0.0,0.276,0.0,116.481,12.932,-5.0,281.555,-376.221,0.0,376.221,-94.666,0.0,0.0,-94.666,22.261,,-72.405,0.0,0.0,0.0,-72.405,-2.758,-75.163,-1.55,0.0,-76.713,47.777,124.49,232.816,-0.33,-0.33,0.205214,232.816,-0.33,-0.33,0.204714,
06/30/2015,296.941,166.64,187.03,153.375,33.655,-20.39,130.301,0.008,0.0,0.008,0.0,114.5,15.793,-2.0,294.941,-218.394,0.0,218.394,76.547,0.0,0.0,76.547,-21.59,,54.957,0.0,0.0,0.0,54.957,-2.851,52.106,-1.55,0.0,50.556,48.801,-1.755,232.8,0.22,0.22,0.209626,234.669,0.22,0.22,0.209626,
09/30/2015,288.665,163.562,183.687,151.021,32.666,-20.125,125.103,-0.345,0.0,-0.345,0.0,108.823,16.625,-1.0,287.665,-215.436,0.0,215.436,72.229,0.0,0.0,72.229,-8.897,,63.332,0.0,0.0,0.0,63.332,-2.977,60.355,-1.55,0.0,58.805,56.7432,-2.0618,233.111,0.25,0.25,0.243417,235.058,0.25,0.25,0.241229,
12/31/2015,298.884,166.652,187.62,152.993,34.627,-20.968,132.232,1.439,0.0,1.439,0.0,118.794,11.999,-1.0,297.884,-243.74,0.0,243.74,54.144,0.0,0.0,54.144,-2.715,,51.429,0.0,0.0,0.0,51.429,-2.848,48.581,-1.55,0.0,47.031,60.03165,13.00065,237.983,0.2,0.2,0.252252,240.072,0.2,0.2,0.252252,
03/31/2016,306.379,172.074,193.664,159.981,33.683,-21.59,134.305,1.574,0.0,1.574,0.0,116.053,16.678,-3.0,303.379,-226.927,0.0,226.927,76.452,0.0,0.0,76.452,-24.239,,52.213,0.0,0.0,0.0,52.213,-2.851,49.362,-1.55,0.0,47.812,52.49785,4.68585,234.651,0.2,0.2,0.223727,236.666,0.2,0.2,0.219799,
06/30/2016,321.778,176.264,197.376,164.007,33.369,-21.112,145.514,0.099,0.0,0.099,0.0,129.949,15.466,-4.0,317.778,-226.822,0.0,226.822,90.956,0.0,0.0,90.956,-30.016,,60.94,0.0,0.0,0.0,60.94,-2.852,58.088,-1.55,0.0,56.538,73.74415,17.20615,231.573,0.24,0.24,0.318449,233.576,0.24,0.24,0.313664,
09/30/2016,333.74,185.195,206.972,174.882,32.09,-21.777,148.545,-0.2,0.0,-0.2,0.0,122.942,25.803,-4.0,329.74,-233.558,0.0,233.558,96.182,0.0,0.0,96.182,-28.547,,67.635,0.0,0.0,0.0,67.635,-2.883,64.752,-1.55,0.0,63.202,62.3076,-0.8944,231.856,0.27,0.27,0.268734,234.092,0.27,0.27,0.266179,
12/31/2016,319.628,195.551,219.897,185.294,34.603,-24.346,124.077,-0.132,0.0,-0.132,0.0,110.354,13.855,0.0,319.628,-237.897,0.0,237.897,81.731,0.0,0.0,81.731,-24.008,,57.723,0.0,0.0,0.0,57.723,-2.879,54.844,-1.55,0.0,53.294,56.3386,3.0446,232.731,0.23,0.23,0.242076,235.59,0.23,0.23,0.242076,
03/31/2017,306.647,189.708,218.811,185.343,33.468,-29.103,116.939,0.044,0.0,0.044,0.0,100.518,16.377,1.0,307.647,-222.205,0.0,222.205,85.442,0.0,0.0,85.442,-27.054,,58.388,0.0,0.0,0.0,58.388,-2.82,55.568,-1.55,0.0,54.018,53.8282,-0.1898,233.076,0.23,0.23,0.230947,236.855,0.23,0.23,0.229199,
06/30/2017,328.374,200.701,235.341,196.624,38.717,-34.64,127.673,0.405,0.0,0.405,0.0,109.568,17.7,2.0,330.374,-217.917,0.0,217.917,112.457,0.0,0.0,112.457,-17.253,,95.204,0.0,0.0,0.0,95.204,-2.852,92.352,-1.55,0.0,90.802,97.38845,6.58645,233.482,0.39,0.39,0.417113,236.263,0.38,0.38,0.407878,
09/30/2017,322.234,209.817,248.145,208.054,40.091,-38.328,112.417,0.006,0.0,0.006,0.0,113.704,-1.293,0.0,322.234,-236.869,0.0,236.869,85.365,0.0,0.0,85.365,-13.596,,71.769,0.0,0.0,0.0,71.769,-2.883,68.886,-1.55,0.0,67.336,81.95515,14.61915,233.749,0.29,0.29,0.350612,236.34,0.28,0.28,0.341856,
12/31/2017,375.278,242.088,287.633,241.791,45.842,-45.545,133.19,0.137,0.0,0.137,0.0,117.955,15.098,-3.0,372.278,-346.67,0.0,346.67,25.608,0.0,0.0,25.608,-73.989,,-48.381,0.0,0.0,0.0,-48.381,-2.91,-51.291,-1.55,0.0,-52.841,73.3281,126.1691,265.169,-0.2,-0.2,0.276533,265.169,-0.2,-0.2,0.275806,
03/31/2018,437.19,301.173,363.355,303.825,59.53,-62.182,136.017,0.086,0.0,0.086,0.0,110.465,25.466,1.0,438.19,-313.265,0.0,313.265,124.925,0.0,0.0,124.925,-29.931,,94.994,0.0,0.0,0.0,94.994,-2.82,92.174,-1.55,0.0,90.624,113.78186,23.15786,326.489,0.28,0.28,0.348501,330.344,0.27,0.27,0.340102,
06/30/2018,438.457,310.932,387.811,329.075,58.736,-76.879,127.525,0.031,0.0,0.031,0.0,105.278,22.216,0.0,438.457,-332.768,0.0,332.768,105.689,0.0,0.0,105.689,-19.697,,85.992,0.0,0.0,0.0,85.992,-2.852,83.14,-1.55,0.0,81.59,117.85764,36.26764,325.153,0.25,0.25,0.362468,328.426,0.25,0.25,0.360429,
09/30/2018,654.672,305.7,393.669,337.04,56.629,-87.969,348.972,212.859,0.0,212.859,0.0,115.808,20.305,-2.0,652.672,-294.031,0.0,294.031,358.641,0.0,0.0,358.641,-83.925,,274.716,0.0,0.0,0.0,274.716,-2.883,271.833,-1.55,0.0,270.283,116.5214,-153.7616,324.406,0.83,0.83,0.359184,327.252,0.83,0.83,0.359184,
12/31/2018,412.786,302.512,401.186,341.388,59.798,-98.674,110.274,-0.028,0.0,-0.028,0.0,100.254,10.048,-6.0,406.786,-281.932,0.0,281.932,124.854,0.0,0.0,124.854,-24.049,,100.805,0.0,0.0,0.0,100.805,-2.91,97.895,-1.55,0.0,96.345,117.74455,21.39955,321.505,0.3,0.3,0.366229,323.885,0.3,0.3,0.366071,
03/31/2019,435.553,294.508,400.615,345.216,55.399,-106.107,141.045,0.031,0.0,0.031,0.0,118.36,22.654,-9.0,426.553,-296.09,0.0,296.09,130.463,0.0,0.0,130.463,-27.058,,103.405,0.0,0.0,0.0,103.405,-2.82,100.585,-1.55,0.0,99.035,122.95157,23.91657,317.435,0.31,0.31,0.387328,319.581,0.31,0.31,0.384837,
06/30/2019,461.603,303.61,412.089,359.428,52.661,-108.479,157.993,0.316,0.0,0.316,0.0,129.723,27.954,-13.0,448.603,-300.394,0.0,300.394,148.209,0.0,0.0,148.209,-34.467,0.0,113.742,0.0,0.0,0.0,113.742,-2.852,110.89,-1.55,0.0,109.34,132.96416,23.62416,314.063,0.35,0.35,0.423368,315.786,0.35,0.35,0.423368,
09/30/2019,472.411,300.676,407.494,362.012,45.482,-106.818,171.735,0.097,0.0,0.097,0.0,142.38,29.258,-15.0,457.411,-307.672,0.0,307.672,149.739,0.0,0.0,149.739,-35.796,0.0,113.943,0.0,0.0,0.0,113.943,-2.883,111.06,-1.55,0.0,109.51,131.16074,21.65074,311.888,0.35,0.35,0.420538,313.805,0.35,0.35,0.418994,
12/31/2019,494.7,311.393,404.142,358.898,45.244,-92.749,183.307,-0.003,0.0,-0.003,0.0,153.936,29.374,-10.0,484.7,-327.447,0.0,327.447,157.253,0.0,0.0,157.253,-35.97,,121.283,0.0,0.0,0.0,121.283,-2.91,118.373,-1.55,0.0,116.823,137.07702,20.25402,311.25,0.38,0.38,0.440408,313.353,0.37,0.37,0.434636,
03/31/2020,477.558,302.802,378.368,330.465,47.903,-75.566,174.756,0.025,0.0,0.025,0.0,164.217,10.514,-145.0,332.558,-311.319,0.0,311.319,21.239,0.0,0.0,21.239,-4.767,,16.472,0.0,0.0,0.0,16.472,-2.852,13.62,-1.55,0.0,12.07,17.00753,4.93753,311.597,0.04,0.04,0.054582,313.17,0.04,0.04,0.054582,
06/30/2020,511.613,305.344,346.624,306.196,40.428,-41.28,206.269,-1.493,0.0,-1.493,0.0,180.514,27.248,-110.0,401.613,-332.168,0.0,332.168,69.445,0.0,0.0,69.445,-12.78,0.0,56.665,0.0,0.0,0.0,56.665,-2.851,53.814,-1.55,0.0,52.264,75.36356,23.09956,312.09,0.17,0.17,0.24148,312.936,0.17,0.17,0.24148,
09/30/2020,881.727,,,,,,,,,,,,,,,,,,,,,146.033,,,272.688,,,,,,272.688,,,272.688,109.475,,,0.547,0.547,0.18,,0.547,0.547,0.18,
12/31/2020,790.273,,,,,,,,,,,,,,,,,,,,,237.0,,,155.875,,,,,,155.875,,,155.875,192.125,,,0.269,0.269,0.329,,0.269,0.269,0.329,
