Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1989,1950.166016,23.065001,23.065001,0.0,372.091003,,,664.906982,,,,,50.266998,,,,,1110.329956,744.247986,1320.982056,-576.734009,0.0,95.587997,,,,,95.587997,839.835983,,135.404999,135.404999,,,,123.810997,,,,,,209.965004,,,209.965004,469.181,518.508972,,,,,108.445,,,,108.445,626.953972,1096.134972,0.0,180.960007,,,0.0,,673.070984,854.030991,0.0,854.030991,1950.165962,
12/31/1989,1921.579956,25.297001,25.297001,0.0,353.30899,,,662.632019,,,,,50.708,,,,,1091.946045,724.836975,1298.03894,-573.202026,0.0,104.796997,,,,,104.796997,829.633972,,112.296997,112.296997,,,,126.650002,,,,,,203.090996,,,203.090996,442.037994,486.420013,,,,,110.874001,,,,110.874001,597.294014,1039.332008,0.0,181.276001,,,0.0,,700.971985,882.247986,0.0,882.247986,1921.579994,
03/31/1990,1970.314941,23.497999,23.497999,0.0,374.018005,,,672.927002,,,,,53.355999,,,,,1123.79895,738.200989,1334.755981,-596.554993,0.0,108.315002,,,,,108.315002,846.515991,,122.565002,122.565002,,,,131.451996,,,,,,217.337006,,,217.337006,471.354004,475.743988,,,,,112.828003,,,,112.828003,588.571991,1059.925995,0.0,181.783997,,,0.0,,728.60498,910.388977,0.0,910.388977,1970.314972,
06/30/1990,1996.156982,21.780001,21.780001,0.0,381.924011,,,686.504028,,,,,38.981998,,,,,1129.189941,752.66803,1358.817017,-606.148987,0.0,114.299004,,,,,114.299004,866.967034,,147.235992,147.235992,,,,93.988998,,,,,,197.147019,,,197.147019,438.372009,511.681,,,,,107.699997,,,,107.699997,619.380997,1057.753006,0.0,182.371002,,,0.0,,756.03302,938.404022,0.0,938.404022,1996.157028,
09/30/1990,2011.400024,25.582001,25.582001,0.0,381.381989,,,684.36499,,,,,43.271,,,,,1134.599976,763.695007,1403.220947,-639.526001,0.0,113.105003,,,,,113.105003,876.800011,,130.313004,130.313004,,,,72.986,,,,,,217.75901,,,217.75901,421.058014,515.664001,,,,,111.138,,,,111.138,626.802002,1047.860016,0.0,182.880005,,,-7.06,,787.719973,963.539978,0.0,963.539978,2011.399994,
12/31/1990,1985.891968,29.212,29.212,0.0,347.367004,,,681.093018,,,,,42.416,,,,,1100.088013,770.929016,1438.204956,-667.276001,0.0,114.875,,,,,114.875,885.804016,,114.120003,114.120003,,,,67.415001,,,,,,205.966003,,,205.966003,387.501007,518.026001,,,,,109.681,,,,109.681,627.707001,1015.208008,0.0,183.257996,,,-20.280001,,807.706026,970.684021,0.0,970.684021,1985.892029,
03/31/1991,1972.963989,29.351999,29.351999,0.0,360.285004,,,663.396973,,,,,31.167,,,,,1084.20105,772.830994,1456.052979,-683.221985,0.0,115.931999,,,,,115.931999,888.762993,,118.288002,118.288002,,,,51.205002,,,,,,209.307991,,,209.307991,378.800995,516.195007,,,,,106.320999,,,,106.320999,622.516006,1001.317001,0.0,183.951004,,,-22.985001,,810.680984,971.646988,0.0,971.646988,1972.963989,
06/30/1991,1890.406006,38.842999,38.842999,0.0,340.471008,,,608.249023,,,,,31.455999,,,,,1019.018982,757.937012,1431.944946,-674.007996,0.0,113.449997,,,,,113.449997,871.387009,,130.792999,130.792999,,,,41.051998,,,,,,186.256016,,,186.256016,358.101013,476.585999,,,,,112.244003,,,,112.244003,588.830002,946.931015,0.0,187.110992,,,-22.985001,,779.349015,943.475006,0.0,943.475006,1890.406021,
09/30/1991,1859.553955,50.605,50.605,0.0,325.947998,,,584.265991,,,,,35.897999,,,,,996.71698,748.434021,1444.911987,-696.478027,0.0,114.403,,,,,114.403,862.837021,,99.696999,99.696999,,,,41.834,,,,,,185.407997,,,185.407997,326.938995,474.325989,,,,,113.526001,,,,113.526001,587.85199,914.790985,0.0,187.263,,,-22.985001,,780.485001,944.763,0.0,944.763,1859.553986,
12/31/1991,1866.196045,50.470001,50.470001,0.0,326.936005,,,584.877991,,,,,39.334999,,,,,1001.619019,751.945984,1479.359985,-727.414001,0.0,112.630997,,,,,112.630997,864.576981,,103.903,103.903,,,,46.757999,,,,,,179.134014,,,179.134014,329.795013,467.053986,,,,,107.379997,,,,107.379997,574.433983,904.228996,0.0,187.927002,,,-22.985001,,797.024979,961.96698,0.0,961.96698,1866.195976,
03/31/1992,1866.26001,60.853001,60.853001,0.0,347.928009,,,565.374023,,,,,36.560001,,,,,1010.715027,744.385986,1488.83606,-744.450012,0.0,111.158997,,,,,111.158997,855.544983,,108.764999,108.764999,,,,27.114,,,,,,193.993986,,,193.993986,329.872986,459.618011,,,,,106.113998,,,,106.113998,565.73201,895.604996,0.0,188.255997,,,-20.348,,802.746986,970.654984,0.0,970.654984,1866.259979,
06/30/1992,1920.906982,100.053001,100.053001,0.0,357.091003,,,552.963989,,,,,45.667999,,,,,1055.776001,752.48999,1519.087036,-766.596985,0.0,112.640999,,,,,112.640999,865.130989,,132.431,132.431,,,,33.418999,,,,,,192.879005,,,192.879005,358.729004,446.973999,,,,,181.184998,,,,181.184998,628.158997,986.888001,0.0,188.673004,,,-19.186001,,764.532009,934.019012,0.0,934.019012,1920.907013,
09/30/1992,1953.453979,108.366997,108.366997,0.0,364.479004,,,557.953979,,,,,47.212002,,,,,1078.011963,760.130981,1570.177002,-810.046021,0.0,115.310997,,,,,115.310997,875.441978,,110.226997,110.226997,,,,38.894001,,,,,,197.582005,,,197.582005,346.703003,449.325012,,,,,191.654999,,,,191.654999,640.980011,987.683014,0.0,188.662994,,,-19.023001,,796.130972,965.770966,0.0,965.770966,1953.453979,
12/31/1992,1877.762939,134.160004,134.160004,0.0,324.105988,,,536.942017,,,,,43.703999,,,,,1038.911987,725.973022,1531.042969,-805.070007,0.0,112.877998,,,,,112.877998,838.851021,,122.379997,122.379997,,,,44.748001,,,,,,175.960991,,,175.960991,343.088989,427.605988,,,,,181.992996,,,,181.992996,609.598984,952.687973,0.0,188.580002,,,-18.601,,755.095995,925.074997,0.0,925.074997,1877.76297,
03/31/1993,1892.980957,159.227005,159.227005,0.0,343.665985,,,512.882996,,,,,38.951,,,,,1054.727051,720.388977,1538.724976,-818.335999,0.0,117.864998,,,,,117.864998,838.253975,,118.778,118.778,,,,47.201,,,,,,202.423008,,,202.423008,368.402008,422.703003,,,,,181.822006,,,,181.822006,604.525009,972.927017,0.0,188.307007,,,-17.040001,,748.78701,920.054016,0.0,920.054016,1892.981033,
06/30/1993,1963.589966,159.985001,159.985001,0.0,354.338013,,,499.708008,,,,,42.411999,,,,,1056.442993,736.05603,1569.348999,-833.29303,0.0,171.091003,,,,,171.091003,907.147033,,125.126999,125.126999,,,,86.640999,,,,,,256.486,,,256.486,468.253998,378.476013,,,,,183.960007,,,,183.960007,562.43602,1030.690018,0.0,189.063004,,,-14.899,,758.735975,932.899979,0.0,932.899979,1963.589997,
09/30/1993,1983.182983,192.481995,192.481995,0.0,347.428986,,,495.223999,,,,,43.514,,,,,1078.649048,731.22699,1592.435059,-861.208008,0.0,173.307007,,,,,173.307007,904.533997,,126.861,126.861,,,,98.754997,,,,,,250.393005,,,250.393005,476.009003,377.276001,,,,,190.595993,,,,190.595993,567.871994,1043.880997,0.0,189.134995,,,-14.19,,764.356992,939.301987,0.0,939.301987,1983.182983,
12/31/1993,1818.379028,29.756001,29.756001,0.0,327.195007,,,497.417999,,,,,48.221001,,,,,902.590027,723.018005,1598.397949,-875.380005,0.0,192.770996,,,,,192.770996,915.789001,,110.264,110.264,,,,83.351997,,,,,,231.272003,,,231.272003,424.888,269.276001,,,,,187.595001,,,,187.595001,456.871002,881.759003,0.0,188.514999,,,-12.77,,760.874981,936.61998,0.0,936.61998,1818.378983,
03/31/1994,1857.833008,70.252998,70.252998,0.0,383.328003,,,480.455994,,,,,56.876999,,,,,990.914001,703.39801,1587.130005,-883.731995,0.0,163.520996,,,,,163.520996,866.919006,,131.725998,131.725998,,,,69.633003,,,,,,294.311012,,,294.311012,495.670013,267.552002,,,,,184.615005,,,,184.615005,452.167007,947.837021,0.0,188.658997,,,-10.783,,732.119975,909.995972,0.0,909.995972,1857.832993,
06/30/1994,1925.744019,81.589996,81.589996,0.0,388.515015,,,492.929993,,,,,68.273003,,,,,1031.307983,717.299988,1621.828003,-904.528015,0.0,177.136002,,,,,177.136002,894.43599,,181.147995,181.147995,,,,26.973,,,,,,296.323005,,,296.323005,504.444,257.259003,,,,,197.690002,,,,197.690002,454.949005,959.393005,0.0,190.574997,,,-7.305,,783.081001,966.350998,0.0,966.350998,1925.744003,
09/30/1994,1976.17395,33.904999,33.904999,0.0,422.44101,,,514.281006,,,,,53.464001,,,,,1024.090942,750.932007,1681.755981,-930.823975,0.0,201.151001,,,,,201.151001,952.083008,,166.626007,166.626007,,,,53.984001,,,,,,304.608986,,,304.608986,525.218994,252.880005,,,,,189.906006,,,,189.906006,442.786011,968.005005,0.0,191.237,,,-6.705,,823.637007,1008.169007,0.0,1008.169007,1976.174012,
12/31/1994,2044.56604,43.553001,43.553001,0.0,408.878998,,,552.59198,,,,,54.172001,,,,,1059.196045,751.140015,1701.322998,-950.182983,0.0,234.229996,,,,,234.229996,985.370011,,170.945999,170.945999,,,,95.776001,,,,,,286.121018,,,286.121018,552.843018,252.768997,,,,,191.052994,,,,191.052994,443.821991,996.665009,0.0,193.789001,,,-2.987,,857.099,1047.901001,0.0,1047.901001,2044.56601,
03/31/1995,2198.668945,44.515999,44.515999,0.0,493.873993,,,576.137024,,,,,60.459,,,,,1174.985962,788.914001,1777.416016,-988.502014,0.0,234.768997,,,,,234.768997,1023.682998,,200.854996,200.854996,,,,107.668999,,,,,,313.794975,,,313.794975,622.31897,250.903,,,,,200.110992,,,,200.110992,451.013992,1073.332962,0.0,193.869003,,,-2.901,,934.36798,1125.335983,0.0,1125.335983,2198.668945,
06/30/1995,2302.208984,63.830002,63.830002,0.0,484.962006,,,625.906006,,,,,71.683998,,,,,1246.381958,815.770996,1812.666992,-996.895996,0.0,240.056,,,,,240.056,1055.826996,,227.481995,227.481995,,,,97.372002,,,,,,327.766975,,,327.766975,652.620972,237.156998,,,,,220.917007,,,,220.917007,458.074005,1110.694977,0.0,195.455002,,,0.0,,996.059021,1191.514023,0.0,1191.514023,2302.209,
09/30/1995,2317.061035,47.046001,47.046001,0.0,473.903992,,,649.526978,,,,,79.480003,,,,,1249.957031,822.374023,1836.880981,-1014.507019,0.0,244.729996,,,,,244.729996,1067.104019,,194.649002,194.649002,,,,108.851997,,,,,,336.066994,,,336.066994,639.567993,236.783997,,,,,207.160995,,,,207.160995,443.944992,1083.512985,0.0,197.222,,,0.0,,1036.32605,1233.54805,0.0,1233.54805,2317.061035,
12/31/1995,2340.176025,73.777,73.777,0.0,444.63501,,,655.021973,,,,,80.510002,,,,,1253.94397,841.559998,1871.354004,-1029.793945,0.0,244.671997,,,,,244.671997,1086.231995,,185.358002,185.358002,,,,127.598999,,,,,,309.626007,,,309.626007,622.583008,234.643997,,,,,209.399994,,,,209.399994,444.043991,1066.626999,0.0,197.466995,,,0.0,,1076.082031,1273.549026,0.0,1273.549026,2340.176025,
03/31/1996,2583.60498,63.935001,63.935001,0.0,521.745972,,,663.656006,,,,,79.068001,,,,,1328.405029,920.437988,1965.456055,-1045.017944,0.0,334.761993,,,,,334.761993,1255.199982,,196.867996,196.867996,,,,171.834,,,,,,346.084991,,,346.084991,714.786987,302.562012,,,,,240.904999,,,,240.904999,543.46701,1258.253998,0.0,198.464005,,,0.0,,1126.886963,1325.350967,0.0,1325.350967,2583.604965,
06/30/1996,2887.124023,63.952999,63.952999,0.0,538.64502,,,707.224976,,,,,92.301003,,,,,1402.124023,991.776978,2048.292969,-1056.515991,0.0,493.222992,,,,,493.222992,1484.99997,,236.871002,236.871002,,,,173.789001,,,,,,356.222016,,,356.222016,766.882019,439.796997,,,,,296.487,,,,296.487,736.283997,1503.166016,0.0,202.404999,,,0.0,,1181.552979,1383.957978,0.0,1383.957978,2887.123994,
09/30/1996,2897.376953,67.123001,67.123001,0.0,520.648987,,,709.588989,,,,,95.025002,,,,,1392.385986,1000.760986,2090.51001,-1089.749023,0.0,504.230011,,,,,504.230011,1504.990997,,200.257004,200.257004,,,,162.436996,,,,,,374.324005,,,374.324005,737.018005,433.635986,,,,,304.278015,,,,304.278015,737.914001,1474.932007,0.0,204.604004,,,-1.518,,1219.358942,1422.444946,0.0,1422.444946,2897.376953,
12/31/1996,2887.62207,42.731998,42.731998,0.0,526.867004,,,714.843994,,,,,98.150002,,,,,1382.593018,992.448975,2112.068115,-1119.619019,0.0,512.580017,,,,,512.580017,1505.028992,,192.350998,192.350998,,,,145.811005,,,,,,353.197006,,,353.197006,691.359009,429.533997,,,,,305.404999,,,,305.404999,734.938996,1426.298005,0.0,203.884995,,,,,1257.438965,1461.32396,0.0,1461.32396,2887.621965,
03/31/1997,2906.797119,45.945999,45.945999,0.0,597.21698,,,696.244019,,,,,104.685997,,,,,1444.093018,980.70697,2111.547119,-1130.839966,0.0,481.997009,,,,,481.997009,1462.703979,,197.998993,197.998993,,,,124.190002,,,,,,376.83902,,,376.83902,699.028015,421.677002,,,,,297.208008,,,,297.208008,718.88501,1417.913025,0.0,205.940994,,,-2.594,,1285.536993,1488.883987,0.0,1488.883987,2906.797012,
06/30/1997,2998.946045,68.997002,68.997002,0.0,601.723999,,,727.846985,,,,,100.992996,,,,,1499.561035,1020.742981,2138.591064,-1117.848022,0.0,478.641998,,,,,478.641998,1499.384979,,266.847992,266.847992,,,,69.737999,,,,,,379.424995,,,379.424995,716.010986,432.88501,,,,,302.748993,,,,302.748993,735.634003,1451.644989,0.0,206.606995,,,-10.258,,1350.95197,1547.300965,0.0,1547.300965,2998.945954,
09/30/1997,3197.700928,39.456001,39.456001,0.0,629.476013,,,777.72699,,,,,102.388,,,,,1549.046997,1059.86499,2209.249023,-1149.384033,0.0,588.789001,,,,,588.789001,1648.653992,,256.803986,256.803986,,,,188.755997,,,,,,398.651016,,,398.651016,844.210999,433.302002,,,,,324.618011,,,,324.618011,757.920013,1602.131012,0.0,194.656998,,,-7.669,,1408.581964,1595.569962,0.0,1595.569962,3197.700974,
12/31/1997,3197.591064,36.681,36.681,0.0,578.432983,,,825.041992,,,,,109.183998,,,,,1549.339966,1057.167969,2234.620117,-1177.452026,0.0,591.083008,,,,,591.083008,1648.250977,,249.975006,249.975006,,,,205.733002,,,,,,346.679016,,,346.679016,802.387024,474.436005,,,,,323.561005,,,,323.561005,797.99701,1600.384034,0.0,193.406998,,,-40.453999,,1444.254048,1597.207047,0.0,1597.207047,3197.591081,
03/31/1998,3388.555908,42.445,42.445,0.0,677.609985,,,873.289978,,,,,108.929001,,,,,1702.274048,1081.489014,2282.687988,-1201.198975,0.0,604.79303,,,,,604.79303,1686.282044,,283.937988,283.937988,,,,255.160995,,,,,,396.515031,,,396.515031,935.614014,487.484985,,,,,329.597992,,,,329.597992,817.082977,1752.696991,0.0,189.341995,,,-53.576,,1500.092968,1635.858963,0.0,1635.858963,3388.555954,
06/30/1998,3524.821045,30.488001,30.488001,0.0,699.179016,,,944.270996,135.356995,392.880005,416.033997,,106.137001,,,,,1780.074951,1135.224976,2345.108887,-1209.884033,0.0,609.520996,399.681,,,,209.839996,1744.745972,,338.248993,338.248993,,,,265.484985,,,,,,385.036042,,,385.036042,988.77002,512.942993,,,,,339.65799,,,,339.65799,852.600983,1841.371003,0.0,195.632004,,,-83.472,,1571.289993,1683.449997,0.0,1683.449997,3524.821,
09/30/1998,3760.07,44.201,44.201,0.0,714.364,714.364,,1010.062,146.175,380.559,483.328,0.0,107.16,,,,,1875.787,1177.344,2439.894,-1262.55,0.0,706.939,,,,,706.939,1884.283,,285.642,285.642,,,,355.218,,,,,,369.959,,,369.959,1010.819,639.049,,,,,369.108,,,,369.108,1008.157,2018.976,0.0,195.434,,,-112.515,1693.002,-34.827,1741.094,0.0,1741.094,3760.07,
12/31/1998,3721.352051,39.939999,39.939999,0.0,661.260986,661.260986,,1011.723022,143.526001,364.907013,506.290009,0.0,108.195,,,,,1821.119019,1191.293945,2487.666016,-1296.371948,0.0,708.939026,,,,,708.939026,1900.232971,,282.165985,282.165985,,,,350.604004,,,,,,317.084015,,,317.084015,949.854004,634.203003,,,,,367.548004,,,,367.548004,1001.751007,1951.605011,0.0,193.007996,,,-128.190994,1740.265015,-35.335007,1769.747009,0.0,1769.747009,3721.35202,
03/31/1999,3691.326904,41.077,41.077,0.0,718.710999,718.710999,,939.041016,134.436005,343.644989,460.959991,0.0,100.382004,,,,,1799.21106,1186.771973,2487.053955,-1300.281982,0.0,705.343994,,,,,705.343994,1892.115967,,268.192993,268.192993,,,,172.751999,,,,,,359.044998,,,359.044998,799.98999,733.504028,,,,,374.203003,,,,374.203003,1107.707031,1907.697021,0.0,186.322006,,,-9.052,1798.332031,-191.972048,1783.62999,0.0,1783.62999,3691.327011,
06/30/1999,3705.887939,33.277,33.277,0.0,738.77301,738.77301,,915.130005,125.392998,347.376007,442.360992,0.0,87.503998,,,,,1774.68396,1200.869019,2506.812012,-1305.942993,0.0,730.335022,441.489014,441.489014,0.0,,288.846008,1931.204041,,313.173004,313.173004,,,,60.609001,60.609001,0.0,0.0,,,380.730995,,,380.730995,754.513,724.757019,724.757019,0.0,0.0,,372.756012,,,,372.756012,1097.513031,1852.026031,0.0,188.199997,,,-1.836,1872.355957,-204.85797,1853.861984,0.0,1853.861984,3705.888016,
09/30/1999,3770.362061,64.420998,64.420998,0.0,739.682007,739.682007,,920.843018,127.820999,321.221008,471.800995,0.0,87.047997,,,,,1811.994019,1207.011963,2547.146973,-1340.13501,0.0,751.356018,,,,,751.356018,1958.367981,,288.520996,288.520996,,,,59.462002,,,,,,393.11002,,,393.11002,741.093018,717.598999,,,,,381.498993,,,,381.498993,1099.097992,1840.19101,0.0,189.059006,,,-2.131,1927.428955,-184.185894,1930.171066,0.0,1930.171066,3770.362076,
12/31/1999,3722.410889,74.352997,74.352997,0.0,692.356995,692.356995,,915.036987,123.627998,302.533997,488.875,0.0,85.742996,,,,,1767.48999,1214.202026,2572.87793,-1358.676025,0.0,740.718994,,,,,740.718994,1954.921021,,253.798004,253.798004,,,,61.123001,,,,,,338.872025,,,338.872025,653.79303,713.59198,,,,,386.082001,,,,386.082001,1099.673981,1753.46701,0.0,190.600998,,,-1.893,1983.832031,-203.596014,1968.944016,0.0,1968.944016,3722.411026,
03/31/2000,3902.321045,60.715,60.715,0.0,800.241028,,,909.835022,124.346001,309.302002,476.187012,0.0,83.753998,,,,,1854.545044,1237.603027,2609.943115,-1372.339966,0.0,810.172974,,,,,810.172974,2047.776001,,301.192993,301.192993,,,,83.350998,,,,,,388.589981,,,388.589981,773.133972,706.596008,,,,,386.863007,,,,386.863007,1093.459015,1866.592987,0.0,192.707001,,,-12.057,2071.955078,-216.877082,2035.727997,0.0,2035.727997,3902.320984,
06/30/2000,4646.299,68.46,68.46,0.0,840.04,840.04,,974.196,146.375,344.804,483.017,-141.187,270.417,,,,,2153.113,1340.915,2714.25,-1373.335,574.241,578.03,570.74,570.74,0.0,,7.29,2493.186,,372.666,372.666,,,,335.298,335.298,0.0,0.0,,,478.339,,,478.339,1186.303,701.762,701.762,0.0,0.0,,448.776,,,,448.776,1150.538,2336.841,0.0,387.239,,,-8.434,2165.625,-234.972,2309.458,0.0,2309.458,4646.299,
06/30/2001,5337.661,23.565,23.565,0.0,922.325,922.325,,1008.864,168.299,344.861,495.704,0.0,241.608,,,,,2196.362,1548.688,3006.064,-1457.376,0.0,1592.611,962.715,953.648,9.067,,629.896,3141.299,,367.806,367.806,,,,546.502,546.502,0.0,0.0,,,498.821,,,498.821,1413.129,857.078,857.078,0.0,0.0,,538.539,,,,538.539,1395.617,2808.746,0.0,404.933,,,-3.932,2426.496,-298.582,2528.915,0.0,2528.915,5337.661,
09/30/2001,5495.975,35.384,35.384,0.0,920.958,920.958,,1047.713,166.851,334.256,546.606,0.0,239.948,,,,,2244.003,1600.157,3142.175,-1542.018,0.0,1651.815,1100.959,1083.467,17.492,,550.856,3251.972,,380.009,380.009,,,,583.428,,,,,,534.136,,,534.136,1497.573,874.228,,,,,543.536,,,,543.536,1417.764,2915.337,0.0,407.916,,,-7.064,2466.347,-286.561,2580.638,0.0,2580.638,5495.975,
12/31/2001,5548.818,28.883,28.883,0.0,813.638,813.638,,1110.732,166.925,358.364,585.443,0.0,237.27,,,,,2190.523,1701.925,3256.942,-1555.017,0.0,1656.37,1074.5,1074.5,0.0,,581.87,3358.295,,336.454,336.454,,,,493.278,,,,,,509.632,,,509.632,1339.364,1063.061,,,,,561.349,,,,561.349,1624.41,2963.774,0.0,407.61,,,-11.32,2474.709,-285.955,2585.044,0.0,2585.044,5548.818,
03/31/2002,5755.017,31.917,31.917,0.0,981.972,981.972,,1070.287,168.816,345.708,555.763,0.0,239.78,,,,,2323.956,1683.768,3266.538,-1582.77,0.0,1747.293,1099.413,1099.413,0.0,,647.88,3431.061,,378.951,378.951,,,,547.764,,,,,,556.894,,,556.894,1483.609,1052.174,,,,,593.005,,,,593.005,1645.179,3128.788,0.0,408.653,,,-3.722,2506.438,-285.14,2626.229,0.0,2626.229,5755.017,
06/30/2002,5752.583,46.384,46.384,,1006.313,1006.313,,1051.968,166.737,353.41,531.821,-151.329,130.953,,,,,2235.618,1696.965,3354.258,-1657.293,675.877,1144.123,1135.054,1083.768,51.286,,9.069,3516.965,,443.525,443.525,,,,416.693,416.693,0.0,0.0,,,499.619,,,499.619,1359.837,1088.883,1088.883,0.0,0.0,,720.347,,,,720.347,1809.23,3169.067,,437.98,,,-3.648,2473.808,-324.624,2583.516,,2583.516,5752.583,
09/30/2002,5626.417,45.73,45.73,,945.861,945.861,,1046.342,154.942,383.495,507.905,,125.384,,,,,2163.317,1681.958,3387.886,-1705.928,,1781.142,1122.412,1063.925,58.487,,658.73,3463.1,,413.912,413.912,,,,453.13,,,,,,470.097,,,470.097,1337.139,955.312,,,,,720.808,,,,720.808,1676.12,3013.259,,439.523,,,-4.346,2513.941,-335.96,2613.158,,2613.158,5626.417,
12/31/2002,5591.22,35.365,35.365,,898.888,898.888,,1058.579,137.503,386.932,534.144,,128.781,,,,,2121.613,1674.837,3446.055,-1771.218,,1794.77,1136.588,1079.808,56.78,,658.182,3469.607,,371.835,371.835,,,,580.816,,,,,,464.025,,,464.025,1416.676,773.733,,,,,729.685,,,,729.685,1503.418,2920.094,,440.459,,,-3.906,2530.64,-296.067,2671.126,,2671.126,5591.22,
03/31/2003,5756.086914,52.695999,52.695999,0.0,991.130981,991.130981,,1027.938965,129.589005,384.329987,514.02002,0.0,128.593994,,,,,2200.360107,1661.713989,3483.936035,-1822.222046,0.0,1894.012939,1148.017944,1091.795044,56.2229,,745.994995,3555.726929,,395.65799,395.65799,,,,410.278015,,,,,,503.444,,,503.444,1309.380005,948.164001,,,,,774.651978,,,,774.651978,1722.815979,3032.195984,0.0,442.428986,,,-5.005,2557.259033,-270.792119,2723.8909,0.0,2723.8909,5756.086884,
06/30/2003,5985.632,245.85,245.85,0.0,1002.06,,,997.167,122.536,399.574,475.057,0.0,151.73,,,,,2396.807,1657.425,3536.783,-1879.358,0.0,1931.4,1168.054,1108.61,59.444,,763.346,3588.825,,437.103,437.103,,,,424.235,417.607,6.628,6.628,,,562.389,,,562.389,1423.727,966.332,965.849,0.483,0.483,,1074.662,,,,1074.662,2040.994,3464.721,0.0,448.164,,,-4.468,2584.268,-507.053,2520.911,0.0,2520.911,5985.632,
09/30/2003,5882.592,205.409,205.409,,967.866,967.866,,991.306,118.512,370.731,502.063,,141.374,,,,,2305.955,1632.563,3566.281,-1933.718,,1944.074,1171.368,1113.603,57.765,,772.706,3576.637,,415.38,415.38,,,,289.041,,,,,,551.942,,,551.942,1256.363,956.356,,,,,1082.012,,,,1082.012,2038.368,3294.731,,461.504,,,-4.141,2618.828,-488.33,2587.861,,2587.861,5882.592,
12/31/2003,5799.495,138.047,138.047,,926.393,926.393,,999.779,120.889,372.448,506.442,,142.709,,,,,2206.928,1632.764,3648.758,-2015.994,,1959.803,1200.665,1140.104,60.561,,759.138,3592.567,,444.076,444.076,,,,36.142,,,,,,535.747,,,535.747,1015.965,975.235,,,,,1104.022,,,,1104.022,2079.257,3095.222,,480.36,,,-4.113,2652.294,-424.268,2704.273,,2704.273,5799.495,
03/31/2004,6230.801,169.956,169.956,,1190.598,1190.598,,984.9,127.6,387.985,469.315,0.0,147.601,,,,,2493.055,1628.708,3673.042,-2044.334,,2109.038,1298.743,1240.269,58.474,,810.295,3737.746,,501.899,501.899,,,,165.448,,,,,,664.069,,,664.069,1331.416,968.326,,,,,1140.395,,,,1140.395,2108.721,3440.137,0.0,492.629,,,-6.489,2737.733,-433.209,2790.664,0.0,2790.664,6230.801,
06/30/2004,6235.233,183.847,183.847,0.0,1174.601,1174.601,,976.258,123.113,415.44,437.705,0.0,156.735,,,,,2491.441,1585.989,3616.567,-2030.578,798.242,1359.561,1279.617,1177.532,102.085,,79.944,3743.792,,525.113,525.113,,,,35.198,34.939,0.259,0.259,,,678.333,,,678.333,1238.644,953.796,953.422,0.374,0.374,,1060.339,,,,1060.339,2014.135,3252.779,0.0,511.747,,,-11.849,2840.787,-358.231,2982.454,0.0,2982.454,6235.233,
09/30/2004,6339.81,290.717,290.717,0.0,1185.357,1185.357,,1044.583,141.132,438.501,464.95,,156.263,,,,,2676.92,1575.865,3669.532,-2093.667,0.0,2087.025,1309.267,1206.685,102.582,,777.758,3662.89,,509.171,509.171,,,,33.033,,,,,,680.837,,,680.837,1223.041,955.145,,,,,1045.159,,,,1045.159,2000.304,3223.345,0.0,512.739,,,-12.938,2951.088,-334.424,3116.465,0.0,3116.465,6339.81,
12/31/2004,6681.094238,116.861,116.861,0.0,1158.785034,1158.785034,,1119.993042,160.009003,439.122986,520.861023,0.0,157.257004,,,,,2552.895996,1667.78894,3851.894043,-2184.10498,0.0,2460.408936,1669.406982,1464.322021,205.084961,,791.001953,4128.197876,,490.134003,490.134003,,,,81.082001,,,,,,634.662048,,,634.662048,1205.878052,988.828003,,,,,1098.985962,,,,1098.985962,2087.813965,3293.692017,0.0,534.997009,,,-14.845,3099.63208,-232.382051,3387.402039,0.0,3387.402039,6681.094055,
