Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,3627.168945,106.488998,106.488998,,778.596008,778.596008,,20.916,20.916,,,,147.440002,,,,,1053.44104,1422.718018,2672.289062,-1249.571045,,1151.01001,1100.45105,632.140991,468.310059,,50.55896,2573.728027,,194.171997,194.171997,,,,367.316986,,,,,,638.250031,,,,638.250031,1199.739014,403.535004,,,,,809.703979,,,809.703979,1213.238983,2412.977997,,745.807007,,,-38.462002,550.484009,-43.638004,1214.19101,,1214.19101,3627.169006,
03/31/2005,3645.974,101.385,101.385,0.0,814.202,814.202,,0.0,0.0,0.0,0.0,0.0,166.414,,,,,1082.001,1415.005,2671.736,-1256.731,0.0,1148.968,1099.339,634.364,464.975,,49.629,2563.973,,257.774,257.774,,,,404.4,,,,,,630.479,,,,630.479,1292.653,252.32,,,,,830.679,,,830.679,1082.999,2375.652,0.0,765.446,,,-39.621,600.377,-55.88,1270.322,0.0,1270.322,3645.974,
06/30/2005,5685.014,62.395,62.395,0.0,1182.117,1182.117,,0.0,0.0,0.0,0.0,0.0,222.957,,,,,1467.469,2273.56,3569.409,-1295.849,0.0,1943.985,1861.583,1206.886,654.697,,82.402,4217.545,,354.427,354.427,,,,740.455,,,,,,957.277,,,,957.277,2052.159,822.88,,,,,1013.21,,,1013.21,1836.09,3888.249,0.0,1215.964,,,-39.621,676.482,-56.06,1796.765,0.0,1796.765,5685.014,
09/30/2005,5796.654,57.474,57.474,0.0,1249.604,1249.604,,0.0,0.0,0.0,0.0,0.0,221.401,,,,,1528.479,2258.792,3611.559,-1352.767,,2009.383,1901.438,1195.883,705.555,,107.945,4268.175,,358.847,358.847,,,,460.439,,,,,,959.538,,,,959.538,1778.824,1170.483,,,,,952.431,,,952.431,2122.914,3901.738,0.0,1223.761,,,-39.621,761.767,-50.991,1894.916,0.0,1894.916,5796.654,
12/31/2005,5734.189,82.361,82.361,0.0,1164.383,1164.383,,0.0,0.0,0.0,0.0,0.0,230.888,,,,,1477.632,2205.792,3607.415,-1401.623,0.0,2050.765,1944.458,1230.781,713.677,,106.307,4256.557,,263.806,263.806,,,,505.098,,,,,,895.87,,,,895.87,1664.774,1113.085,,,,,1019.842,,,1019.842,2132.927,3797.701,0.0,1232.589,,,-89.62,838.614,-45.095,1936.488,0.0,1936.488,5734.189,
03/31/2006,5778.68,55.022,55.022,0.0,1187.304,1187.304,,0.0,0.0,0.0,0.0,0.0,227.71,,,,,1470.036,2248.515,3699.642,-1451.127,0.0,2060.129,1947.991,1239.89,708.101,,112.138,4308.644,,372.965,372.965,,,,449.5,,,,,,835.486,,,,835.486,1657.951,1123.188,,,,,1009.031,,,1009.031,2132.219,3790.17,0.0,1222.696,,,-89.62,880.75,-25.316,1988.51,0.0,1988.51,5778.68,
06/30/2006,6001.965,83.603,83.603,0.0,1254.08,1254.08,,0.0,0.0,0.0,0.0,0.0,205.514,,,,,1543.197,2299.273,3803.874,-1504.601,0.0,2159.495,2057.099,1353.641,703.458,,102.396,4458.768,,368.325,368.325,,,,449.5,,,,,,867.271,,,,867.271,1685.096,1118.291,,,,,1110.333,,,1110.333,2228.624,3913.72,0.0,1227.943,,,-89.62,973.002,-23.08,2088.245,0.0,2088.245,6001.965,
09/30/2006,6033.286,69.964,69.964,0.0,1331.416,1331.416,,0.0,0.0,0.0,0.0,0.0,192.205,,,,,1593.585,2297.886,3842.815,-1544.929,0.0,2141.815,2044.945,1347.239,697.706,,96.87,4439.701,,381.331,381.331,,,,425.0,,,,,,951.35,,,,951.35,1757.681,1062.204,,,,,1041.151,,,1041.151,2103.355,3861.036,0.0,1236.365,,,-109.617,1068.787,-23.285,2172.25,0.0,2172.25,6033.286,
12/31/2006,5851.759,76.391,76.391,0.0,1190.818,1190.818,,26.6,26.6,0.0,0.0,0.0,196.804,,,,,1490.613,2269.846,3841.657,-1571.811,0.0,2091.3,2018.0,1326.583,691.417,,73.3,4361.146,,397.586,397.586,,,,225.0,,,,,,737.883,,,,737.883,1360.469,1058.496,,,,,1240.245,,,1240.245,2298.741,3659.21,0.0,1241.454,,,-109.617,1115.246,-54.534,2192.549,0.0,2192.549,5851.759,
03/31/2007,6068.534,107.488,107.488,0.0,1230.145,1230.145,,0.0,0.0,0.0,0.0,0.0,304.043,,,,,1641.676,2337.27,3921.394,-1584.124,0.0,2089.588,2017.175,1330.016,687.159,,72.413,4426.858,,402.596,402.596,,,,250.0,,,,,,800.294,,,,800.294,1452.89,1059.099,,,,,1350.952,,,1350.952,2410.051,3862.941,0.0,1256.948,,,-109.617,1110.779,-52.517,2205.593,0.0,2205.593,6068.534,
06/30/2007,6017.365,56.675,56.675,0.0,1214.541,1214.541,,0.0,0.0,0.0,0.0,0.0,294.129,,,,,1565.345,2374.386,3988.391,-1614.005,0.0,2077.634,2009.49,1325.318,684.172,,68.144,4452.02,,406.999,406.999,,,,400.0,,,,,,828.142,,,,828.142,1635.141,903.702,,,,,1201.644,,,1201.644,2105.346,3740.487,0.0,1262.954,,,-109.617,1166.146,-42.605,2276.878,0.0,2276.878,6017.365,
09/30/2007,6204.414,205.197,205.197,0.0,1252.759,1252.759,,0.0,0.0,0.0,0.0,0.0,286.708,,,,,1744.664,2386.057,4040.984,-1654.927,0.0,2073.693,2002.909,1321.775,681.134,,70.784,4459.75,,392.037,392.037,,,,460.0,,,,,,820.164,,,,820.164,1672.201,1052.275,,,,,1186.916,,,1186.916,2239.191,3911.392,0.0,1266.794,,,-144.614,1206.89,-36.048,2293.022,0.0,2293.022,6204.414,
12/31/2007,5062.623,58.233,58.233,0.0,1073.915,1073.915,,29.051,29.051,0.0,0.0,0.0,216.335,,,,,1377.534,2380.473,4083.791,-1703.318,0.0,1304.616,1233.986,700.659,533.327,,70.63,3685.089,,387.74,387.74,,,,412.6,,,,,,795.199,,,,795.199,1595.539,822.048,,,,,1032.732,,,1032.732,1854.78,3450.319,0.0,1273.47,,,-144.614,471.119,12.329,1612.304,0.0,1612.304,5062.623,
03/31/2008,5011.025,59.826,59.826,0.0,1055.575,1055.575,,0.0,0.0,0.0,0.0,0.0,246.645,,,,,1362.046,2349.284,4082.022,-1732.738,0.0,1299.695,1228.96,700.393,528.567,,70.735,3648.979,,386.703,386.703,,,,351.74,,,,,,833.332,,,,833.332,1571.775,822.77,,,,,1044.423,,,1044.423,1867.193,3438.968,0.0,1279.951,,,-144.614,425.244,11.476,1572.057,0.0,1572.057,5011.025,
06/30/2008,5019.48,61.324,61.324,0.0,1116.081,1116.081,,0.0,0.0,0.0,0.0,0.0,229.352,,,,,1406.757,2314.899,4085.288,-1770.389,0.0,1297.824,1224.981,700.546,524.435,,72.843,3612.723,,368.654,368.654,,,,471.295,,,,,,809.65,,,,809.65,1649.599,723.79,,,,,1039.021,,,1039.021,1762.811,3412.41,0.0,1280.555,,,-144.614,461.518,9.611,1607.07,0.0,1607.07,5019.48,
09/30/2008,4159.552,102.623,102.623,0.0,1095.184,1095.184,,0.0,0.0,0.0,0.0,0.0,218.962,,,,,1416.769,2234.887,4028.211,-1793.324,0.0,507.896,395.018,59.462,335.556,,112.878,2742.783,,342.583,342.583,,,,145.5,,,,,,820.284,,,,820.284,1308.367,1038.215,,,,,909.825,,,909.825,1948.04,3256.407,0.0,1284.513,,,-144.614,-258.864,22.11,903.145,0.0,903.145,4159.552,
12/31/2008,3966.113,325.349,325.349,,837.055,837.055,,24.719,,,,,273.382,,,,,1460.505,2200.977,3977.881,-1776.904,,304.631,184.769,0.0,184.769,,119.862,2505.608,,333.91,333.91,,,,562.321,,,,,,846.404,,,,846.404,1742.635,787.415,,,,,954.612,,,954.612,1742.027,3484.662,0.0,1301.999,,,-92.737,-555.261,-172.55,481.451,0.0,481.451,3966.113,
03/31/2009,3674.725,248.519,248.519,0.0,718.323,718.323,0.0,0.0,0.0,0.0,0.0,0.0,229.504,,,,229.504,1196.346,2129.021,3928.214,-1799.193,0.0,349.358,180.151,,,,169.207,2478.379,,1100.741,283.17,,,817.571,571.801,0.0,0.996,0.996,,570.805,0.0,,,182.693,0.0,1672.542,848.86,694.271,154.589,154.589,,945.788,,378.931,384.164,1794.648,3467.19,0.0,1301.61,62.513,1239.097,-92.737,-829.043,-172.295,207.535,0.0,207.535,3674.725,
06/30/2009,3418.32,164.509,164.509,0.0,670.078,670.078,0.0,,,,,,197.081,,,,197.081,1031.668,2063.225,3878.625,-1815.4,0.0,323.427,175.177,,,,148.25,2386.652,,958.078,250.767,,,707.311,769.769,0.0,1.3,1.3,,768.469,0.0,,,126.53,0.0,1727.847,832.952,553.352,279.6,279.6,,930.489,,380.767,423.192,1763.441,3491.288,0.0,1325.867,62.6,1263.267,-92.737,-1138.08,-168.018,-72.968,0.0,-72.968,3418.32,
09/30/2009,3281.003,162.771,162.771,0.0,648.891,648.891,0.0,,,,,,193.47,,,,193.47,1005.132,1959.371,3775.775,-1816.404,0.0,316.5,170.664,,170.664,,145.836,2275.871,,938.069,256.556,,,681.513,749.8,0.0,1.6,1.6,,748.2,0.0,,,131.487,0.0,1687.869,892.027,592.527,299.5,299.5,,926.672,,384.979,410.206,1818.699,3506.568,0.0,1327.508,62.617,1264.891,-92.737,-1296.816,-163.52,-225.565,0.0,-225.565,3281.003,
12/31/2009,3032.074,97.788,97.788,0.0,442.814,442.814,0.0,18.407,,,,,299.811,0.0,,0.954,117.236,858.82,1821.212,3529.583,-1708.371,0.0,352.042,160.407,0.0,160.407,,170.176,2173.254,,760.817,154.671,0.0,0.0,606.146,197.127,146.285,30.3,30.3,,20.542,51.884,0.0,0.0,146.576,0.0,1009.828,935.782,768.982,166.8,166.8,,919.274,0.0,351.861,419.883,1855.056,2864.884,4.346,1577.34,0.04,1577.3,-92.737,-1177.28,-144.479,167.19,0.0,167.19,3032.074,
03/31/2010,2919.206,130.263,130.263,0.0,517.093,517.093,0.0,,,,,,178.322,,,,178.322,825.678,1775.024,3520.447,-1745.423,0.0,318.504,153.389,,153.389,,165.115,2093.528,,991.291,214.525,,,776.766,211.603,0.0,,,,211.603,0.0,,,145.751,0.0,1202.894,948.864,948.864,,,,872.392,,353.398,373.243,1821.256,3024.15,0.0,1581.979,10.566,1571.413,-92.737,-1451.418,-142.768,-104.944,0.0,-104.944,2919.206,
06/30/2010,2843.283,144.289,144.289,0.0,477.032,477.032,0.0,,,,,,236.48,,,0.037,164.305,857.801,1681.236,3377.307,-1696.071,0.0,304.246,148.633,,148.633,,143.55,1985.482,,843.913,170.232,,,673.681,245.475,0.0,,,,245.475,59.496,,,146.258,0.0,1148.884,913.474,913.474,,,,858.179,,352.637,359.247,1771.653,2920.537,0.0,1626.299,11.223,1615.076,-92.737,-1460.889,-149.191,-76.518,-0.736,-77.254,2843.283,
09/30/2010,2673.07,114.944,114.944,0.0,496.466,496.466,0.0,,,,,,180.342,,,,180.342,791.752,1607.646,3290.814,-1683.168,0.0,273.672,143.871,,143.871,,129.801,1881.318,,869.695,155.704,,,713.991,210.258,0.0,,,,210.258,0.0,,,149.711,0.0,1079.953,850.052,850.052,,,,864.719,,352.224,362.784,1714.771,2794.724,0.0,1643.089,0.476,1642.613,-92.737,-1522.631,-147.923,-120.202,-1.452,-121.654,2673.07,
12/31/2010,2571.556,143.017,143.017,0.0,442.5,442.5,0.0,16.463,,,,,166.052,0.0,,,47.779,768.032,1529.197,3239.413,-1710.216,0.0,274.327,139.525,0.0,139.525,,134.802,1803.524,,795.824,147.112,0.0,0.0,648.712,222.873,0.0,222.873,222.873,,,0.0,0.0,0.0,118.624,0.0,1018.697,837.262,0.0,837.262,837.262,,926.991,0.0,447.928,360.439,1764.253,2782.95,,1643.754,0.002,1643.752,-92.737,-1520.891,-239.626,-209.5,-1.894,-211.394,2571.556,
03/31/2011,2624.343,156.685,156.685,0.0,497.915,497.915,0.0,,,,,,205.559,,,,205.559,860.159,1500.438,3210.515,-1710.077,0.0,263.746,135.151,,,,128.595,1764.184,,848.934,165.94,,,682.994,785.498,0.0,4.6,4.6,,780.898,0.0,,,119.588,0.0,1634.432,669.227,334.627,334.6,334.6,,608.33,,452.28,36.462,1277.557,2911.989,,1644.769,0.479,1644.29,-92.737,-1601.294,-235.988,-285.25,-2.396,-287.646,2624.343,
06/30/2011,2589.422,155.926,155.926,0.0,540.515,540.515,0.0,,,,,,190.053,,,0.0,190.053,886.494,1454.607,3171.235,-1716.628,0.0,248.321,130.348,,,,117.973,1702.928,,698.06,157.136,,,540.924,8.008,0.0,,,,8.008,0.0,,,104.391,0.0,706.068,1290.826,1290.826,,,,921.321,,450.087,366.843,2212.147,2918.215,0.0,1645.173,0.479,1644.694,-92.737,-1643.429,-234.71,-325.703,-3.09,-328.793,2589.422,
09/30/2011,2684.596,162.814,162.814,0.0,546.58,546.58,0.0,,,,,,248.672,,,,248.672,958.066,1411.156,3144.679,-1733.523,0.0,315.374,124.828,,,,190.546,1726.53,,682.01,145.932,,,536.078,9.513,0.0,,,,9.513,0.0,,,104.892,0.0,691.523,1331.585,1331.585,,,,924.166,,445.268,374.006,2255.751,2947.274,,1895.256,19.382,1875.874,-92.737,-1821.294,-241.271,-260.046,-2.632,-262.678,2684.596,
12/31/2011,2485.84,200.521,200.521,0.0,476.793,476.793,0.0,25.909,,,,,134.736,0.0,,,103.149,837.959,1336.554,3074.858,-1738.304,0.0,311.327,117.492,0.0,117.492,,193.835,1647.881,,666.277,151.922,0.0,0.0,514.355,9.459,0.0,9.459,9.459,,,0.0,0.0,0.0,31.687,0.0,675.736,1345.201,0.0,1345.201,1345.201,,823.515,0.0,440.265,351.563,2168.716,2844.452,,1903.025,0.068,1902.957,-92.737,-1930.202,-234.1,-354.014,-4.598,-358.612,2485.84,
03/31/2012,2481.47,226.334,226.334,0.0,489.393,489.393,0.0,,,,,,167.097,,,,167.097,882.824,1288.927,2904.541,-1615.614,0.0,309.719,113.147,,,,196.572,1598.646,,674.121,169.097,,,505.024,15.77,0.0,5.8,5.8,,9.97,0.0,,,31.77,0.0,689.891,1694.901,1385.901,309.0,309.0,,528.494,,436.766,59.958,2223.395,2913.286,0.0,1905.03,0.069,1904.961,-92.737,-2015.684,-228.425,-431.816,0.0,-431.816,2481.47,
06/30/2012,2427.7,216.8,216.8,0.0,506.5,506.5,0.0,,,,,,149.0,,,0.0,149.0,872.3,1253.0,2891.4,-1638.4,0.0,302.4,108.1,,,,194.3,1555.4,,667.7,167.5,,,500.2,15.8,0.0,5.8,5.8,,10.0,0.0,,,31.6,0.0,683.5,1675.8,1372.9,302.9,302.9,,511.4,,426.6,53.2,2187.2,2870.7,0.0,1915.9,0.1,1915.8,-92.7,-2038.3,-227.9,-443.0,0.0,-443.0,2427.7,
09/30/2012,2366.9,189.4,189.4,0.0,518.2,518.2,0.0,,,,,,114.8,,,,114.8,822.4,1215.3,2866.2,-1650.9,0.0,329.2,104.0,,,,225.2,1544.5,,666.1,169.2,,,496.9,16.0,0.0,5.9,5.9,,10.1,0.0,,,31.9,0.0,682.1,1669.8,1367.3,302.5,302.5,,444.9,,384.8,28.2,2114.7,2796.8,0.0,1922.3,0.1,1922.2,-92.7,-2035.3,-224.2,-429.9,0.0,-429.9,2366.9,
12/31/2012,2225.5,208.7,208.7,0.0,460.1,460.1,0.0,27.4,,,,,77.9,0.0,,,77.9,774.1,1191.4,2869.0,-1677.6,0.0,260.0,99.2,0.0,99.2,,160.8,1451.4,,579.6,162.0,0.0,0.0,417.6,15.6,0.0,6.5,6.5,,9.1,0.0,0.0,0.0,,0.0,595.2,1664.8,1366.3,298.5,298.5,,594.6,0.0,548.8,45.8,2259.4,2854.6,0.0,1926.6,0.1,1926.5,-92.7,-2070.6,-392.4,-629.1,0.0,-629.1,2225.5,
03/31/2013,2200.9,182.4,182.4,0.0,505.0,505.0,0.0,,,,,,103.4,,,,103.4,790.8,1167.2,2850.4,-1683.2,0.0,242.9,94.3,,,,148.6,1410.1,,599.2,171.0,,,428.2,80.5,0.0,6.8,6.8,,73.7,0.0,,,,0.0,679.7,1366.0,1296.0,70.0,70.0,,797.8,,538.1,259.7,2163.8,2843.5,0.0,1934.5,0.1,1934.4,-92.7,-2095.1,-389.3,-642.6,0.0,-642.6,2200.9,
06/30/2013,2172.5,165.9,165.9,0.0,524.6,524.6,0.0,,,,,,99.6,,,0.0,99.6,790.1,1145.1,2852.7,-1707.6,0.0,237.3,89.3,,,,148.0,1382.4,,600.9,174.3,,,426.6,83.7,0.0,7.8,7.8,,75.9,0.0,,,,0.0,684.6,1358.7,1290.3,68.4,68.4,,770.7,,525.2,245.5,2129.4,2814.0,0.0,1948.6,0.1,1948.5,-92.7,-2110.2,-387.2,-641.5,0.0,-641.5,2172.5,
09/30/2013,2133.9,170.5,170.5,0.0,519.0,519.0,0.0,,,,,,169.7,,,,169.7,859.2,1120.9,2854.5,-1733.6,0.0,153.8,84.9,,,,68.9,1274.7,,610.1,194.3,,,415.8,400.7,0.0,8.0,8.0,,392.7,0.0,,,,0.0,1010.8,1033.9,968.3,65.6,65.6,,755.0,,503.4,251.6,1788.9,2799.7,0.0,1964.1,0.1,1964.0,-92.7,-2154.6,-382.6,-665.8,0.0,-665.8,2133.9,
12/31/2013,2064.9,176.3,176.3,0.0,460.9,460.9,0.0,17.0,,,,,143.7,0.0,18.3,,143.7,797.9,1089.8,2844.2,-1754.4,0.0,177.2,79.8,0.0,79.8,,79.1,1267.0,,557.4,176.7,0.0,0.0,380.7,8.6,0.0,8.4,8.4,,0.2,18.6,0.0,0.0,1.8,0.0,584.6,1354.8,1291.1,63.7,63.7,,722.9,0.0,384.8,336.3,2077.7,2662.3,0.0,1964.5,0.1,1964.4,-92.7,-2154.2,-315.0,-597.4,0.0,-597.4,2064.9,
03/31/2014,2215.1,140.5,140.5,0.0,535.7,535.7,0.0,,,,,,272.9,,18.3,,272.9,949.1,1063.2,2844.4,-1781.2,0.0,202.8,74.8,,,,109.7,1266.0,,620.0,224.7,,,395.3,113.7,0.0,6.3,6.3,,107.4,21.8,,,1.7,0.0,755.5,1156.4,1097.5,58.9,58.9,,666.3,,373.7,290.9,1822.7,2578.2,0.0,2286.2,0.3,2285.9,-92.7,-2242.5,-314.1,-363.1,0.0,-363.1,2215.1,
06/30/2014,2179.5,173.9,173.9,0.0,556.6,556.6,0.0,,,,,,229.0,,18.4,0.0,229.0,959.5,1031.1,2831.3,-1800.2,0.0,188.9,70.5,,,,100.0,1220.0,,621.8,206.2,,,415.6,117.9,0.0,6.1,6.1,,111.8,18.6,,,1.8,0.0,758.3,1135.7,1083.4,52.3,52.3,,647.9,,359.9,286.2,1783.6,2541.9,0.0,2288.2,0.3,2287.9,-92.7,-2247.4,-310.5,-362.4,0.0,-362.4,2179.5,
09/30/2014,2046.6,181.4,181.4,0.0,551.7,551.7,0.0,,,,,,118.3,,18.4,,118.3,851.4,1015.9,2826.6,-1810.7,0.0,179.3,65.4,,,,95.5,1195.2,,600.8,198.9,,,401.9,36.3,0.0,6.5,6.5,,29.8,18.4,,,1.7,0.0,655.5,1135.2,1079.7,55.5,55.5,,617.1,,337.4,278.0,1752.3,2407.8,0.0,2288.8,0.3,2288.5,-92.7,-2246.2,-311.1,-361.2,0.0,-361.2,2046.6,
12/31/2014,1985.0,171.1,171.1,0.0,470.5,470.5,0.0,14.2,,,,,95.9,0.0,21.4,,95.9,751.7,994.2,2819.6,-1825.4,0.0,239.1,60.3,0.0,60.3,23.2,134.2,1233.3,,551.0,172.2,0.0,0.0,378.8,31.1,0.0,6.8,6.8,,24.3,21.4,0.0,0.0,1.5,0.0,603.5,1078.8,1024.9,53.9,53.9,,777.0,0.0,460.3,315.2,1855.8,2459.3,0.0,2291.2,0.3,2290.9,-92.7,-2240.0,-432.8,-474.3,0.0,-474.3,1985.0,
03/31/2015,1966.2,136.4,136.4,0.0,515.5,515.5,0.0,,,,,,107.7,,21.2,,107.7,759.6,971.0,2830.5,-1859.5,0.0,235.6,54.9,,,,159.5,1206.6,,575.5,204.6,,,370.9,14.2,0.0,7.0,7.0,,7.2,21.2,,,1.1,0.0,610.9,1074.0,1020.1,53.9,53.9,,761.0,,447.7,312.2,1835.0,2445.9,0.0,2308.0,0.3,2307.7,-92.7,-2261.6,-433.4,-479.7,0.0,-479.7,1966.2,
06/30/2015,1968.6,196.0,196.0,0.0,512.9,512.9,0.0,,,,,,97.9,,21.2,,97.9,806.8,948.6,2830.2,-1881.6,0.0,213.2,50.5,,,,141.5,1161.8,,570.4,188.3,,,382.1,14.8,0.0,7.8,7.8,,7.0,21.2,,,3.3,0.0,606.4,1069.4,1017.7,51.7,51.7,,738.0,,437.1,297.6,1807.4,2413.8,0.0,2311.1,0.3,2310.8,-92.7,-2235.6,-428.0,-445.2,0.0,-445.2,1968.6,
09/30/2015,1964.8,210.7,210.7,0.0,497.8,497.8,0.0,,,,,,102.9,,21.2,,102.9,811.4,938.9,2837.4,-1898.5,0.0,214.5,45.1,,,,148.2,1153.4,,577.4,185.6,,,391.8,15.5,0.0,8.5,8.5,,7.0,21.2,,,3.2,0.0,614.1,1065.3,1014.1,51.2,51.2,,712.7,,413.1,296.4,1778.0,2392.1,0.0,2311.1,0.3,2310.8,-92.7,-2215.8,-429.9,-427.3,0.0,-427.3,1964.8,
12/31/2015,1894.6,173.8,173.8,0.0,427.4,427.4,0.0,0.0,0.0,0.0,0.0,0.0,133.2,0.0,23.0,,133.2,734.4,937.3,2822.8,-1885.5,0.0,222.9,40.4,0.0,40.4,22.3,137.2,1160.2,,534.6,161.1,29.8,,343.7,15.9,0.0,8.9,8.9,,7.0,23.0,0.0,0.0,3.7,0.0,573.5,1061.7,1013.5,48.2,48.2,,638.8,0.0,339.9,295.2,1700.5,2274.0,0.0,2312.9,0.3,2312.6,-92.7,-2239.3,-360.3,-379.4,0.0,-379.4,1894.6,
03/31/2016,1863.8,184.9,184.9,0.0,463.5,463.5,0.0,0.0,0.0,0.0,0.0,0.0,104.8,,23.0,,104.8,753.2,916.8,2824.1,-1907.3,0.0,193.8,36.5,,,,134.3,1110.6,,536.1,164.7,31.3,,340.1,16.0,0.0,9.0,9.0,,7.0,23.0,,,3.8,0.0,575.1,1044.2,933.4,110.8,110.8,,637.2,,341.2,292.2,1681.4,2256.5,0.0,2314.2,0.3,2313.9,-92.7,-2251.3,-362.9,-392.7,0.0,-392.7,1863.8,
06/30/2016,1886.0,243.5,243.5,0.0,483.5,483.5,0.0,0.0,0.0,0.0,0.0,0.0,137.5,,23.0,,137.5,864.5,902.7,2819.2,-1916.5,0.0,118.8,34.2,,,,61.6,1021.5,,553.4,171.1,27.3,,355.0,16.4,0.0,9.4,9.4,,7.0,23.0,,,3.8,0.0,592.8,1028.0,925.9,102.1,102.1,,625.0,,329.5,291.7,1653.0,2245.8,0.0,2316.8,0.3,2316.5,-92.7,-2224.2,-359.7,-359.8,0.0,-359.8,1886.0,
09/30/2016,1870.6,276.4,276.4,0.0,477.8,477.8,0.0,0.0,0.0,0.0,0.0,0.0,118.3,,23.0,,118.3,872.5,887.8,2815.7,-1927.9,0.0,110.3,30.7,,,,56.6,998.1,,542.8,163.9,27.6,,351.3,16.6,0.0,9.6,9.6,,7.0,23.0,,,3.8,0.0,582.4,1023.9,984.1,39.8,39.8,,606.5,,311.4,291.3,1630.4,2212.8,0.0,2318.2,0.3,2317.9,-92.7,-2210.3,-357.4,-342.2,0.0,-342.2,1870.6,
12/31/2016,1770.0,136.7,136.7,0.0,448.7,448.7,0.0,0.0,0.0,0.0,0.0,0.0,195.4,0.0,24.9,,195.4,780.8,870.6,2787.0,-1916.4,0.0,118.6,27.2,0.0,27.2,0.0,66.5,989.2,,520.2,160.6,27.6,0.0,332.0,16.8,0.0,10.1,10.1,,6.7,24.9,0.0,0.0,3.6,0.0,561.9,980.3,943.3,37.0,37.0,,644.0,0.0,358.2,282.2,1624.3,2186.2,0.0,2319.5,0.3,2319.2,-92.7,-2217.8,-425.2,-416.2,0.0,-416.2,1770.0,
03/31/2017,1727.9,182.4,182.4,0.0,493.8,493.8,0.0,0.0,0.0,0.0,0.0,0.0,112.7,,0.0,,112.7,788.9,845.4,2755.0,-1909.6,0.0,93.6,27.2,,,,66.4,939.0,,527.9,156.7,28.8,,342.4,17.3,0.0,10.5,10.5,,6.8,0.0,,,3.1,0.0,545.2,972.9,938.7,34.2,34.2,,647.8,,357.4,287.3,1620.7,2165.9,0.0,2318.6,0.3,2318.3,-92.7,-2243.1,-420.8,-438.0,0.0,-438.0,1727.9,
06/30/2017,1759.1,215.2,215.2,0.0,510.7,510.7,0.0,0.0,0.0,0.0,0.0,0.0,131.1,,0.0,,131.1,857.0,826.8,2741.7,-1914.9,0.0,75.3,27.5,,,,47.8,902.1,,546.4,163.5,25.4,,357.5,17.7,0.0,10.9,10.9,,6.8,0.0,,,3.1,0.0,564.1,970.3,938.8,31.5,31.5,,635.2,,342.5,289.6,1605.5,2169.6,0.0,2321.1,0.3,2320.8,-92.7,-2224.1,-414.8,-410.5,0.0,-410.5,1759.1,
09/30/2017,1701.6,160.8,160.8,0.0,528.5,528.5,0.0,0.0,0.0,0.0,0.0,0.0,120.6,,0.0,,120.6,809.9,819.1,2751.7,-1932.6,0.0,72.6,27.8,,,,44.8,891.7,,554.9,175.0,27.6,,352.3,28.5,0.0,11.5,11.5,,17.0,0.0,,,3.1,0.0,583.4,913.0,884.6,28.4,28.4,,608.9,,316.3,289.5,1521.9,2105.3,0.0,2322.4,0.3,2322.1,-92.7,-2221.1,-412.3,-403.7,0.0,-403.7,1701.6,
12/31/2017,1585.5,91.6,91.6,0.0,488.3,488.3,0.0,0.0,0.0,0.0,0.0,0.0,120.2,,0.0,,120.2,700.1,812.7,2770.2,-1957.5,0.0,72.7,27.8,0.0,27.8,,44.9,885.4,,513.6,172.0,23.6,,318.0,30.6,0.0,11.1,11.1,,19.5,0.0,0.0,0.0,3.1,0.0,544.2,875.5,851.4,24.1,24.1,,519.3,,235.4,280.8,1394.8,1939.0,0.0,2323.6,0.3,2323.3,-92.7,-2228.6,-355.8,-353.5,0.0,-353.5,1585.5,
