Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/27/2004,297.366,4.022,4.022,0.0,40.507,40.507,,47.285,17.874,2.171,44.178,-16.938,10.863,,,,,102.677,40.243,147.708,-107.465,88.162,,,66.284,0.0,0.2,-0.2,,66.284,194.689,,19.948,19.948,,,,0.0,0.0,0.0,0.0,,,18.601,,,18.601,38.549,15.604,15.604,0.0,0.0,,22.001,,,22.001,37.605,76.154,0.0,60.053,,,0.0,158.341,2.818,221.212,0.0,221.212,297.366,
02/26/2005,303.721008,5.8,5.8,0.0,43.382,43.382,,48.208,18.77,2.077,44.041,-16.68,9.005,,,,,106.394997,39.716999,149.059006,-109.342003,90.182999,,,67.426003,0.0,0.0,0.0,,67.426003,197.326,,16.882999,16.882999,,,,0.432,0.432,0.0,0.0,,,21.256999,,,21.256999,38.571999,20.493999,20.493999,0.0,0.0,,23.104,,,23.104,43.598,82.169998,0.0,60.313999,,,0.0,158.354996,2.882004,221.550999,0.0,221.550999,303.720997,
05/28/2005,302.386993,7.914,7.914,0.0,40.509998,40.509998,,47.596001,16.438999,2.2,45.876999,-16.92,7.908,,,,,103.928001,40.699001,151.322006,-110.623001,86.834,,,70.926003,0.0,0.0,0.0,,70.926003,198.459003,,15.852,15.852,,,,0.441,0.441,0.0,0.0,,,23.428,,,23.428,39.721001,20.763,20.763,0.0,0.0,,21.239,,,21.239,42.002001,81.723001,0.0,60.823002,,,0.0,157.042999,2.798004,220.664005,0.0,220.664005,302.387007,
08/27/2005,310.877014,5.057,5.057,0.0,42.181999,42.181999,,49.827,29.492001,1.964,35.419998,-17.049,8.501,,,,,105.567001,39.959,154.339005,-114.379997,91.507004,,,73.844002,0.0,0.0,0.0,,73.844002,205.310005,,19.968,19.968,,,,0.45,0.45,0.0,0.0,,,25.493998,,,25.493998,45.911999,6.318,6.318,0.0,0.0,,38.205002,,,38.205002,44.523002,90.435,0.0,61.089001,,,0.0,156.567001,2.785995,220.441998,0.0,220.441998,310.876998,
11/26/2005,313.15799,7.109,7.109,0.0,37.069,37.069,,50.994999,12.113,1.779,51.467999,-14.365,9.999,,,,,105.171997,64.643997,182.604004,-117.959999,92.657997,,,50.683998,4.272,4.272,0.0,,46.411998,207.985992,,19.421,19.421,,,,0.46,0.46,0.0,0.0,,,28.236001,,,28.236001,48.117001,19.054001,19.054001,0.0,0.0,,26.690001,,,26.690001,45.744001,93.861002,0.0,61.09,,,0.0,155.554993,2.652008,219.297001,0.0,219.297001,313.158003,
02/25/2006,318.339996,4.512,4.512,0.0,39.824001,39.824001,,54.334999,12.818,1.081,54.880001,-14.444,9.156,,,,,107.827003,64.088997,181.031006,-116.942001,96.742996,,,49.681,0.0,0.0,0.0,,49.681,210.512993,,24.857,24.857,,,,0.469,,,,,,25.868,,,25.868,51.194,23.847,,,,,22.549,,,22.549,46.396,97.59,0.0,61.439999,,,0.0,156.416,2.893997,220.749996,0.0,220.749996,318.339996,
05/27/2006,313.412,5.321,5.321,0.0,40.82,40.82,,52.929,12.882,1.056,52.627,-13.636,8.659,,,,,107.729,61.306,170.804,-109.498,93.994,,,50.383,0.0,0.0,0.0,,50.383,205.683,,21.039,21.039,,,,,,,,,,25.535,,,25.535,46.574,26.606,,,,,20.491,,,20.491,47.097,93.671,0.0,60.672,,,0.0,156.938,2.131,219.741,0.0,219.741,313.412,
08/26/2006,309.261993,5.741,5.741,0.0,40.943001,40.943001,,50.876999,11.798,1.066,50.879002,-12.866,10.213,,,,,107.774002,60.085999,168.714005,-108.627998,91.911003,,,49.491001,0.0,0.0,0.0,,49.491001,201.488003,,17.271999,17.271999,,,,0.489,,,,,,27.092001,,,27.092001,44.853001,23.378,,,,,22.546,,,22.546,45.924,90.777,0.0,60.825001,,,0.0,155.011002,2.649002,218.485004,0.0,218.485004,309.262005,
11/25/2006,309.937012,6.051,6.051,0.0,38.252998,38.252998,,48.880001,10.111,0.987,48.631001,-10.849,12.58,,,,,105.764,58.924999,169.100006,-110.175003,93.722,,,51.526001,3.463,3.463,0.0,,48.063001,204.173,,16.927,16.927,,,,0.622,0.622,0.0,0.0,,,26.011001,,,26.011001,43.560001,23.521999,23.521999,0.0,0.0,,26.989,,,26.989,50.511,94.071001,0.0,61.011002,,,0.0,151.535004,3.319992,215.865997,0.0,215.865997,309.936998,
02/24/2007,306.391998,8.456,8.456,0.0,42.601002,42.601002,,45.111,8.758,0.77,45.561001,-9.978,12.642,,,,,108.809998,53.790001,165.328995,-111.539001,91.044998,,,52.747002,0.0,0.0,0.0,,52.747002,197.582001,,16.440001,16.440001,,,,5.0,,,,,,27.788,,,27.788,49.228001,19.360001,,,,,28.403,,,28.403,47.763,96.991001,0.0,61.403,,,0.0,144.981995,3.016006,209.401001,0.0,209.401001,306.392002,
05/26/2007,304.856,7.347,7.347,,39.922,39.922,,42.712,7.869,0.677,43.267,-9.101,16.482,,,,,106.463,52.542,165.784,-113.242,93.497,,,52.354,0.0,0.0,0.0,,52.354,198.393,,18.704,18.704,,,,5.0,,,,,,29.196,,,29.196,52.9,19.188,,,,,28.235,,,28.235,47.423,100.323,0.0,61.018,,,0.0,140.201,3.314,204.533,0.0,204.533,304.856,
08/25/2007,304.549988,4.36,4.36,0.0,40.703999,40.703999,,44.049,7.461,0.384,44.237,-8.033,15.212,,,,,104.324997,52.026001,155.225006,-103.198997,92.488998,,,55.709999,0.0,0.0,0.0,,55.709999,200.224998,,18.954,18.954,,,,6.0,,,,,,28.509001,,,28.509001,53.463001,19.021999,,,,,29.995001,,,29.995001,49.017,102.480001,0.0,61.132,,,0.0,138.514999,2.423004,202.070004,0.0,202.070004,304.550005,
11/24/2007,310.703,3.538,3.538,0.0,38.612,38.612,,50.55,7.887,0.247,49.825,-7.409,18.422,,,,,111.122,53.225,153.995,-100.77,91.052,,,55.304,0.0,,,,55.304,199.581,,26.104,26.104,,,,0.0,,,,,,30.49,,,30.49,56.594,28.85,,,,,30.407,,,30.407,59.257,115.851,0.0,61.213,,,0.0,131.725,1.914,194.852,0.0,194.852,310.703,
03/01/2008,310.552002,5.559,5.559,0.0,42.091999,42.091999,,50.078999,9.234,0.257,47.984001,-7.396,17.166,,,,,114.896004,58.978001,160.785004,-101.806999,82.514,,,54.164001,,,,,54.164001,195.656002,,19.686001,19.686001,,,,2.375,,,,,,27.837997,,,27.837997,49.898998,35.962002,,,,,33.612,,,33.612,69.574001,119.473,0.0,61.321999,,,0.0,129.134995,0.622009,191.079002,0.0,191.079002,310.552002,
05/31/2008,302.713989,6.28,6.28,0.0,42.93,42.93,,45.341,8.663,0.234,43.616001,-7.172,19.184999,,,,,113.736,56.981998,154.268997,-97.287003,78.264,,,53.731998,,,,,53.731998,188.977997,,18.233,18.233,,,,2.37,,,,,,26.619,,,26.619,47.222,37.757,,,,,31.958,,,31.958,69.715,116.937,0.0,59.210999,,,0.0,126.119003,0.446999,185.777,0.0,185.777,302.714001,
08/30/2008,282.678009,5.572,5.572,0.0,41.035999,41.035999,,42.113998,8.075,0.241,41.157001,-7.359,19.829,,,,,108.551003,56.910999,155.158005,-98.247002,60.283001,,,56.932999,,,,,56.932999,174.126999,,18.325001,18.325001,,,,2.355,,,,,,25.106998,,,25.106998,45.786999,33.553001,,,,,33.639,,,33.639,67.192001,112.979,0.0,57.931999,,,0.0,112.136002,-0.369003,169.698997,0.0,169.698997,282.677998,
11/29/2008,245.042,3.777,3.777,,40.793,40.793,,42.293,7.853,0.251,44.087,-9.898,13.628,,,,,100.491,57.155,156.068,-98.913,48.668,,,38.728,0.532,0.532,0.0,,38.196,144.551,,18.747,18.747,,,,0.812,,,,,,23.462,,,23.462,43.021,40.346,,,,,31.496,,,31.496,71.842,114.863,0.0,57.448,,,0.0,73.16,-0.429,130.179,0.0,130.179,245.042,
02/28/2009,234.332,11.604,11.604,0.0,37.887,37.887,0.0,43.404,7.71,0.214,42.989,-7.509,11.033,,,,11.033,103.928,58.585,157.807,-99.222,35.394,19.791,15.603,36.425,,,,,36.425,130.404,,31.742,15.321,,,16.421,6.389,0.0,,,,6.389,8.234,,,8.234,46.365,33.573,33.573,,,,32.866,,12.718,20.148,66.439,112.804,0.0,57.464,56.837,0.627,0.0,64.477,-0.413,121.528,0.0,121.528,234.332,
05/30/2009,223.271,15.655,15.655,0.0,36.639,36.639,0.0,41.002,7.267,0.213,42.817,-9.295,9.09,,,,9.09,102.386,57.388,156.859,-99.471,28.529,19.187,9.342,34.968,,,,,34.968,120.885,,32.557,16.517,,,16.04,8.67,0.0,,,,8.67,7.379,,,7.379,48.606,31.066,31.066,,,,33.688,,12.607,21.081,64.754,113.36,0.0,57.564,57.141,0.423,0.0,51.341,1.006,109.911,0.0,109.911,223.271,
08/29/2009,218.618,17.146,17.146,0.0,35.786,35.786,0.0,37.64,7.251,0.221,39.202,-9.034,8.997,,,,8.997,99.569,52.871,153.263,-100.392,27.549,18.514,9.035,38.629,,,,,38.629,119.049,,33.576,15.817,,,17.759,8.57,0.0,,,,8.57,5.642,,,5.642,47.788,30.989,30.989,,,,32.681,,12.244,20.437,63.67,111.458,0.0,57.66,57.223,0.437,0.0,47.895,1.605,107.16,0.0,107.16,218.618,
11/28/2009,216.229,23.221,23.221,0.0,34.605,34.605,0.0,33.388,6.299,0.199,34.905,-8.015,13.312,0.0,,,13.312,104.526,50.636,152.153,-101.517,23.24,14.931,8.309,37.827,0.0,0.0,0.0,,37.827,111.703,,32.931,14.711,,0.0,18.22,4.393,0.0,0.0,0.0,,4.393,5.946,0.0,0.0,5.946,43.27,31.953,31.953,0.0,0.0,,30.672,0.0,10.841,19.831,62.625,105.895,0.0,57.755,57.274,0.481,0.0,50.461,2.118,110.334,0.0,110.334,216.229,
02/27/2010,211.605,28.084,28.084,0.0,28.868,28.868,0.0,31.745,5.403,0.232,34.521,-8.411,14.394,,,,14.394,103.091,49.906,152.899,-102.993,23.767,14.86,8.907,34.841,,,,,34.841,108.514,,30.181,12.831,,,17.35,27.85,15.0,,,,12.85,10.273,,,10.273,68.304,7.194,7.194,,,,29.297,,10.743,18.554,36.491,104.795,0.0,57.88,57.327,0.553,0.0,48.769,0.161,106.81,0.0,106.81,211.605,
05/29/2010,193.477,13.093,13.093,0.0,29.591,29.591,0.0,34.281,4.821,0.211,37.554,-8.305,8.706,,,,8.706,85.671,47.512,142.458,-94.946,23.409,14.98,8.429,36.885,,,,,36.885,107.806,,34.659,18.255,,,16.404,7.115,0.0,,,,7.115,9.032,,,9.032,50.806,7.133,7.133,,,,28.461,,10.528,17.933,35.594,86.4,0.0,58.012,57.48,0.532,0.0,48.886,0.179,107.077,0.0,107.077,193.477,
08/28/2010,195.626,5.599,5.599,0.0,31.669,31.669,0.0,42.373,5.786,0.193,44.801,-8.407,9.303,,,,9.303,88.944,47.198,143.177,-95.979,23.058,15.103,7.955,36.426,,,,,36.426,106.682,,41.38,23.274,,,18.106,9.698,0.0,,,,9.698,8.998,,,8.998,60.076,4.339,4.339,,,,26.28,,10.427,15.853,30.619,90.695,0.0,58.137,57.745,0.392,0.0,46.518,0.276,104.931,0.0,104.931,195.626,
11/27/2010,197.317,11.071,11.071,0.0,31.621,31.621,0.0,41.81,6.1,0.244,43.744,-8.278,6.969,0.0,,,6.969,91.471,46.25,142.362,-96.112,22.619,15.111,7.508,36.977,0.0,0.0,0.0,,36.977,105.846,,43.139,24.893,0.0,0.0,18.246,9.521,0.0,0.0,0.0,,9.521,9.171,0.0,0.0,9.171,61.831,4.295,4.295,0.0,0.0,,24.886,0.0,11.004,13.882,29.181,91.012,0.0,58.273,57.795,0.478,0.0,48.459,-0.427,106.305,0.0,106.305,197.317,
02/26/2011,181.691,6.341,6.341,0.0,26.753,26.753,0.0,40.95,5.692,0.246,43.283,-8.271,6.307,,,,6.307,80.351,45.03,141.214,-96.184,19.779,15.112,4.667,36.531,,,,,36.531,101.34,,37.078,16.303,,,20.775,8.891,0.0,,,,8.891,10.628,,,10.628,56.597,4.267,4.267,,,,22.725,,10.887,11.838,26.992,83.589,0.0,58.398,57.843,0.555,0.0,40.204,-0.5,98.102,0.0,98.102,181.691,
05/28/2011,233.885,69.912,69.912,0.0,15.647,15.647,0.0,40.757,5.645,0.256,43.052,-8.196,9.508,,,,9.508,135.824,46.259,138.866,-92.607,16.967,15.197,1.77,34.835,,,,,34.835,98.061,,40.201,16.588,,,23.613,5.365,0.0,,,,5.365,8.062,,,8.062,53.628,4.224,4.224,,,,16.043,,10.774,5.269,20.267,73.895,0.0,58.026,57.724,0.302,0.0,102.403,-0.439,159.99,0.0,159.99,233.885,
08/27/2011,223.716,72.038,68.889,3.149,16.504,16.504,0.0,43.285,5.944,0.249,45.311,-8.219,7.76,,,,7.76,139.587,49.166,142.663,-93.497,2.716,0.832,1.884,32.247,,,,,32.247,84.129,,35.461,15.637,,,19.824,1.955,0.0,,,,1.955,8.363,,,8.363,45.779,4.181,4.181,,,,15.123,,10.661,4.462,19.304,65.083,0.0,57.138,57.183105,-0.045105,0.0,101.93,-0.435,158.633,0.0,158.633,223.716,
11/26/2011,223.174,72.54,69.601,2.939,14.756,14.756,0.0,45.129,5.66,0.222,47.377,-8.13,7.778,0.0,,,7.778,140.203,49.946,143.824,-93.878,2.608,0.806,1.802,30.417,0.0,0.0,0.0,,30.417,82.971,,42.387,18.821,0.0,6.063,17.503,0.202,0.0,0.0,0.0,,0.202,9.238,0.0,0.0,9.238,51.827,3.662,3.662,0.0,0.0,,15.25,0.0,11.226,4.024,18.912,70.739,0.0,56.712,56.71166,0.00034,0.0,96.331,-0.608,152.435,0.0,152.435,223.174,
02/25/2012,213.211,64.099,61.089,3.01,13.83,13.83,0.0,46.059,6.075,0.338,48.069,-8.423,6.808,,,,6.808,130.796,50.503,142.549,-92.046,1.792,,1.792,30.12,,,,,30.12,82.415,,33.508,15.763,,0.563,17.182,0.205,0.0,,,,0.205,10.776,,,10.776,44.489,3.61,3.61,,,,14.743,,11.118,3.625,18.353,62.842,0.0,56.332,56.304065,0.027935,0.0,95.094,-1.057,150.369,0.0,150.369,213.211,
05/26/2012,221.624,70.167,67.133,3.034,14.165,14.165,0.0,47.915,6.533,0.299,49.688,-8.605,6.532,,,,6.532,138.779,51.343,142.864,-91.521,1.783,,1.783,29.719,,,,,29.719,82.845,,36.129,16.457,,0.563,19.109,0.208,0.0,,,,0.208,9.918,,,9.918,46.255,3.556,3.556,,,,14.262,,11.015,3.247,17.818,64.073,0.0,56.16,56.030895,0.129105,0.0,102.417,-1.026,157.551,0.0,157.551,221.624,
08/25/2012,221.739,61.173,57.967,3.206,14.468,14.468,0.0,54.544,8.149,0.328,54.622,-8.555,7.614,,,,7.614,137.799,55.431,148.608,-93.177,1.703,,1.703,26.806,,,,,26.806,83.94,,38.345,19.17,,0.545,18.63,0.212,0.0,,,,0.212,11.072,,,11.072,49.629,3.502,3.502,,,,13.212,,10.919,2.293,16.714,66.343,0.0,54.411,54.460185,-0.049185,0.0,101.961,-0.976,155.396,0.0,155.396,221.739,
11/24/2012,227.18,45.566,45.566,0.0,15.755,15.755,0.0,57.916,8.586,0.273,57.048,-7.991,13.271,0.0,10.485,,6.439,132.508,56.624,148.157,-91.533,0.0,,,38.048,0.0,0.0,0.0,,27.563,94.672,,40.327,22.405,0.0,0.542,17.38,0.0,0.0,0.0,0.0,,,12.253,0.0,0.0,12.253,52.58,3.053,3.053,0.0,0.0,,14.267,0.0,11.577,2.69,17.32,69.9,0.0,54.184,54.1842,-0.0002,0.0,104.319,-1.223,157.28,0.0,157.28,227.18,
03/02/2013,226.987,47.159,47.159,0.0,14.838,14.838,0.0,57.807,8.538,0.316,57.51,-8.557,12.203,,10.28,,5.251,132.007,56.738,,,0.0,,,38.242,,,,,27.962,94.98,,36.276,18.427,,,17.849,0.0,0.0,,,,,15.955,,,15.955,52.231,2.991,2.991,,,,13.792,,11.501,2.291,16.783,69.014,0.0,54.42,54.236,0.184,0.0,104.757,-1.204,157.973,0.0,157.973,226.987,
06/01/2013,225.603,44.696,43.571,1.125,15.444,15.444,0.0,55.994,8.326,0.343,55.991,-8.666,15.696,,9.974,,8.58,131.83,57.922,,,0.0,,,35.851,,,,,25.877,93.773,,35.665,18.883,,,16.782,0.0,0.0,,,,,14.341,,,14.341,50.006,2.927,2.927,,,,13.259,,11.183,2.076,16.186,66.192,0.0,54.429,54.275,0.154,0.0,106.167,-1.185,159.411,0.0,159.411,225.603,
08/31/2013,225.572,37.029,8.904,28.125,16.219,16.219,0.0,58.475,8.491,0.309,58.577,-8.902,16.991,,9.565,,10.304,128.714,60.809,,,0.0,,,36.049,,,,,26.484,96.858,,34.984,19.048,,,15.936,0.0,0.0,,,,,15.04,,,15.04,50.024,2.862,2.862,,,,13.09,,11.118,1.972,15.952,65.976,0.0,54.695,54.623,0.072,0.0,106.067,-1.166,159.596,0.0,159.596,225.572,
11/30/2013,225.849,40.858,12.733,28.125,16.08,16.08,0.0,53.069,8.029,0.277,53.617,-8.854,16.367,0.0,10.734,,11.949,126.374,64.271,154.519,-90.248,0.0,,,35.204,0.0,0.0,0.0,,24.47,99.475,,35.227,19.892,0.0,2.172,13.163,0.0,0.0,0.0,0.0,,,16.214,0.0,0.0,16.214,51.441,2.467,2.467,0.0,0.0,,14.532,0.0,11.146,3.386,16.999,68.44,0.0,54.297,54.297,0.0,0.0,104.526,-1.414,157.409,0.0,157.409,225.849,
03/01/2014,226.037,37.651,14.526,23.125,14.598,14.598,0.0,53.845,8.155,0.333,54.196,-8.839,15.729,,10.691,,11.28,121.823,69.297,,,0.0,,,34.917,,,,,24.226,104.214,,25.611,18.638,,0.0,6.973,0.0,0.0,,,,,26.132,,,26.132,51.743,0.0,0.0,,,,16.615,,10.732,5.883,16.615,68.358,0.0,54.354,54.225,0.129,0.0,104.713,-1.388,157.679,0.0,157.679,226.037,
05/31/2014,226.858,40.007,16.882,23.125,14.957,14.957,0.0,52.702,8.02,0.32,53.512,-9.15,15.069,,10.72,,10.476,122.735,72.881,,,0.0,,,31.242,,,,,20.522,104.123,,32.907,18.473,,,14.434,0.0,0.0,,,,,19.336,,,19.336,52.243,2.32,2.32,,,,15.001,,10.708,4.293,17.321,69.564,0.0,53.36,53.155695,0.204305,0.0,105.297,-1.363,157.294,0.0,157.294,226.858,
08/30/2014,230.786,42.567,19.442,23.125,15.897,15.897,0.0,54.22,8.398,0.311,54.75,-9.239,13.303,,9.579,,8.612,125.987,74.169,,,0.0,,,30.63,,,,,21.051,104.799,,36.169,20.437,,0.0,15.732,0.0,0.0,,,,,20.084,,,20.084,56.253,2.245,2.245,,,,15.107,,10.354,4.753,17.352,73.605,0.0,52.661,52.475885,0.185115,0.0,105.858,-1.338,157.181,0.0,157.181,230.786,
11/29/2014,240.746,49.798,26.673,23.125,15.228,15.228,0.0,57.272,8.109,0.298,57.827,-8.962,7.796,0.0,14.969,,7.796,130.094,74.812,171.759,-96.947,0.0,,,35.84,1.73,0.0,1.73,,19.141,110.652,,44.255,22.251,,2.102,19.902,0.316,0.0,0.0,0.0,,0.316,22.202,0.0,0.0,22.202,66.773,1.902,1.902,0.0,0.0,,15.239,0.0,11.498,3.741,17.141,83.914,0.0,52.467,52.467,0.0,0.0,106.339,-1.974,156.832,0.0,156.832,240.746,
02/28/2015,260.415,35.381,12.256,23.125,17.683,17.683,0.0,61.676,9.663,0.357,60.598,-8.942,18.737,,5.412,,13.449,133.477,94.574,,,0.0,,,32.364,18.341,,,,8.611,126.938,,38.94,19.715,,0.0,19.225,4.586,0.0,,,,4.586,25.325,,,25.325,68.851,10.708,10.708,,,,15.145,,11.444,3.701,25.853,94.704,0.0,56.174,53.792,2.382,0.0,111.474,-1.937,165.711,0.0,165.711,260.415,
05/30/2015,271.983,45.592,22.467,23.125,20.346,20.346,0.0,62.978,9.948,0.324,62.313,-9.607,15.753,,5.418,,10.414,144.669,95.864,,,0.0,,,31.45,17.842,11.588,6.254,,8.19,127.314,,46.926,24.776,,0.0,22.15,4.428,0.0,,,,4.428,22.965,,,22.965,74.319,10.748,10.748,,,,15.154,,11.398,3.756,25.902,100.221,0.0,58.513,54.355,4.158,0.0,115.149,-1.9,171.762,0.0,171.762,271.983,
08/29/2015,270.617,43.725,20.6,23.125,19.545,19.545,0.0,65.437,12.007,0.334,62.73,-9.634,13.691,,5.813,,8.313,142.398,96.579,,,0.0,,,31.64,17.762,11.588,6.174,,8.065,128.219,,45.357,21.609,,0.0,23.748,4.476,0.0,,,,4.476,19.006,,,19.006,68.839,10.36,10.36,,,,15.339,,11.353,3.986,25.699,94.538,0.0,59.557,54.681,4.876,0.0,118.386,-1.864,176.079,0.0,176.079,270.617,
11/28/2015,282.543,59.393,36.268,23.125,21.197,21.197,0.0,59.896,9.793,0.318,58.933,-9.148,6.798,0.0,13.471,,6.798,147.284,96.104,202.066,-105.962,0.0,,,39.155,17.682,11.588,6.094,,8.002,135.259,,50.578,20.916,,2.184,27.478,5.273,0.0,0.0,0.0,,5.273,23.999,0.0,0.0,23.999,79.85,8.5,8.5,0.0,0.0,,16.827,0.0,12.694,4.133,25.327,105.177,0.0,59.14,54.58,4.56,0.0,120.904,-2.678,177.366,0.0,177.366,282.543,
02/27/2016,273.654,48.238,25.113,23.125,19.741,19.741,0.0,57.539,10.637,0.346,56.131,-9.575,8.124,,12.634,,8.124,133.642,101.81,,,0.0,,,38.202,17.601,11.588,6.013,,7.967,140.012,,41.897,20.234,,0.0,21.663,5.855,0.0,,,,5.855,23.284,,,23.284,71.036,7.793,7.793,,,,16.592,,12.674,3.918,24.385,95.421,0.0,57.678,54.463,3.215,0.0,123.176,-2.621,178.233,0.0,178.233,273.654,
05/28/2016,276.247,52.851,29.726,23.125,18.987,18.987,0.0,54.834,11.321,0.348,52.536,-9.371,8.249,,12.205,,8.249,134.921,104.075,,,0.0,,,37.251,17.521,11.588,5.933,,7.525,141.326,,42.719,20.198,,0.0,22.521,6.438,0.0,,,,6.438,20.132,,,20.132,69.289,9.22,9.22,,,,16.805,,12.654,4.151,26.025,95.314,0.0,57.934,54.525,3.409,0.0,125.563,-2.564,180.933,0.0,180.933,276.247,
08/27/2016,275.499,51.176,28.051,23.125,19.302,19.302,0.0,53.413,10.771,0.375,51.718,-9.451,11.519,,9.006,,11.519,135.41,105.595,,,0.0,,,34.494,17.44,11.588,5.852,,8.048,140.089,,42.573,19.569,,0.0,23.004,5.003,0.0,,,,5.003,20.132,,,20.132,67.708,9.077,9.077,,,,16.549,,12.634,3.915,25.626,93.334,0.0,56.038,54.114,1.924,0.0,128.635,-2.508,182.165,0.0,182.165,275.499,
11/26/2016,278.267,58.269,35.144,23.125,18.358,18.358,0.0,53.215,11.343,0.369,50.657,-9.154,10.727,0.0,8.071,,10.727,140.569,104.655,221.106,-116.451,0.0,,,33.043,17.36,11.588,5.772,,7.612,137.698,,48.542,21.281,,3.218,24.043,3.29,0.0,0.0,0.0,,3.29,25.181,0.0,0.0,25.181,77.013,3.821,3.821,0.0,0.0,,16.728,0.0,12.76,3.968,20.549,97.562,0.0,53.87,53.615,0.255,0.0,129.388,-2.553,180.705,0.0,180.705,278.267,
02/25/2017,269.649,46.643,23.518,23.125,18.47,18.47,0.0,55.473,13.437,0.364,50.782,-9.11,9.572,,7.932,,9.572,130.158,106.84,,,0.0,,,32.651,17.592,11.9,5.692,,7.127,139.491,,40.386,18.416,,0.0,21.97,3.32,0.0,,,,3.32,26.158,,,26.158,69.864,0.733,0.733,,,,16.544,,12.748,3.796,17.277,87.141,0.0,53.825,53.601,0.224,0.0,131.178,-2.495,182.508,0.0,182.508,269.649,
05/27/2017,277.096,52.923,29.798,23.125,19.486,19.486,0.0,58.093,12.63,0.386,54.146,-9.069,8.599,,8.112,,8.599,139.101,106.9,,,0.0,,,31.095,17.512,11.9,5.612,,5.471,137.995,,45.594,20.858,,0.0,24.736,3.346,0.0,,,,3.346,22.649,,,22.649,71.589,0.631,0.631,,,,17.891,,13.714,4.177,18.522,90.111,0.0,54.033,53.623,0.41,0.0,135.947,-2.995,186.985,0.0,186.985,277.096,
08/26/2017,279.756,59.622,36.497,23.125,19.514,19.514,0.0,57.748,11.961,0.395,54.695,-9.303,8.808,,8.235,,8.808,145.692,101.988,,,0.0,,,32.076,17.431,11.9,5.531,,6.41,134.064,,46.185,19.047,,0.0,27.138,3.373,0.0,,,,3.373,20.757,,,20.757,70.315,0.527,0.527,,,,18.188,,13.776,4.412,18.715,89.03,0.0,54.303,53.677,0.626,0.0,139.345,-2.922,190.726,0.0,190.726,279.756,
11/25/2017,293.748,77.074,53.949,23.125,19.64,19.64,0.0,54.476,11.808,0.388,52.318,-10.038,8.192,0.0,8.393,,8.192,159.382,103.244,230.712,-127.468,0.0,,,31.122,17.351,11.9,5.451,,5.378,134.366,,52.844,21.76,,3.759,27.325,3.405,0.0,0.0,0.0,,3.405,27.107,0.0,0.0,27.107,83.356,0.329,0.329,0.0,0.0,,18.603,0.0,13.326,5.277,18.932,102.288,0.0,54.652,53.69,0.962,0.0,139.378,-2.57,191.46,0.0,191.46,293.748,
02/24/2018,286.665,47.435,24.31,23.125,21.543,21.543,0.0,63.669,15.782,0.443,57.581,-10.137,9.61,,6.183,,9.61,142.257,103.766,,,0.0,,,40.642,28.84,16.119,12.721,,5.619,144.408,,50.877,25.551,,0.0,25.326,0.425,0.0,,,,0.425,26.943,,,26.943,78.245,0.22,0.22,,,,19.134,,13.6,5.534,19.354,97.599,0.0,54.275,53.776,0.499,0.0,137.827,-3.036,189.066,0.0,189.066,286.665,
05/26/2018,281.348,45.674,22.549,23.125,20.619,20.619,0.0,62.086,15.995,0.434,55.91,-10.253,10.539,,6.21,,10.539,138.918,101.658,,,0.0,,,40.772,28.616,15.99,12.626,,5.946,142.43,,47.305,21.787,,0.0,25.518,0.432,0.0,,,,0.432,22.093,,,22.093,69.83,0.109,0.109,,,,19.313,,13.672,5.641,19.422,89.252,0.0,54.118,53.736,0.382,0.0,140.934,-2.956,192.096,0.0,192.096,281.348,
08/25/2018,284.484,48.406,25.763,22.643,19.485,19.485,0.0,63.726,15.432,0.504,58.066,-10.276,8.724,,5.773,,8.724,140.341,103.205,,,0.0,,,40.938,28.541,16.009,12.532,,6.624,144.143,,50.684,24.219,,0.0,26.465,0.436,0.0,,,,0.436,21.168,,,21.168,72.288,0.0,0.0,,,,20.241,,13.677,6.564,20.241,92.529,0.0,53.326,53.326,0.0,0.0,141.505,-2.876,191.955,0.0,191.955,284.484,
