Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Enterprise Value,EV/Total Revenues,EV/EBITDA,Source: Bloomberg
09/28/2001,13.712121,6.377893,6.638111,5.971575,1.698081,1.853972,0.780251,,12.066667,1317.575444,0.364818,2520.442509,1.517073,6.043096,
12/28/2001,20.964286,6.559742,9.096689,5.889778,2.159123,2.349554,1.05772,,15.653333,1716.888395,0.468775,3200.349393,1.994611,9.106156,
03/28/2002,21.39375,8.979638,10.475356,8.513889,2.060809,2.233061,1.069628,,15.213333,1672.099499,0.455138,3139.572499,2.025829,10.48695,
06/28/2002,20.049296,10.306158,11.043705,9.602584,1.675349,1.811756,0.915855,,12.653333,1383.220864,0.383566,2758.739816,1.824127,11.013725,
09/27/2002,16.54375,10.709666,11.116524,8.042612,1.534475,1.658043,0.851186,,11.764444,1296.574901,0.345943,1912.22491,1.262039,8.087125,
12/27/2002,19.953948,8.753257,10.299687,7.391256,1.725591,1.860895,0.989951,,13.48,1501.678538,0.39234,2261.550547,1.512076,10.380228,
03/28/2003,18.241379,9.495991,11.315497,8.750964,1.481439,1.597416,0.879607,137.209623,11.755556,1290.050785,0.338025,2216.608785,1.512137,11.227884,
06/27/2003,21.532895,12.451696,14.800174,11.640219,1.780884,1.915722,1.085232,,14.546667,1600.089051,0.40633,2881.888978,1.963779,14.863449,
09/26/2003,20.537143,15.528055,16.238992,13.022742,1.88535,2.022188,1.16497,10.64694,15.973333,1764.239159,0.442874,2650.157159,1.769637,13.104733,
12/26/2003,18.779487,13.576155,14.287538,13.121328,1.868217,1.999056,1.12595,20.922949,16.275556,1786.1405,0.456224,2866.3455,1.816876,13.429091,
03/26/2004,14.796813,13.629902,14.181452,12.466283,1.808037,1.928354,1.050923,17.752477,16.506667,1813.2986,0.445717,3196.8656,1.860266,12.459673,
06/25/2004,15.091255,12.660645,12.999825,11.924519,1.88836,2.010146,1.087048,5.901728,17.64,1950.3666,0.488517,3171.4836,1.781465,11.938175,
09/24/2004,13.893204,11.286577,11.943906,10.691131,1.653404,1.756593,0.956755,,15.9,1761.2271,0.427305,3183.8261,1.740008,11.81536,
12/31/2004,16.219895,12.935965,13.825783,11.712127,,,1.183021,27.139569,20.653333,2312.753579,,,,,
03/24/2005,19.110429,6.751493,6.751493,6.751493,2.017111,2.132086,1.295216,15.988546,20.766667,2340.618851,0.502489,2160.618851,1.107755,6.802121,
06/24/2005,16.759036,6.065275,9.004433,5.634613,1.758764,1.856163,1.110138,11.267955,18.546667,2097.341318,0.460232,3090.063318,1.52575,9.042279,
09/30/2005,17.456522,9.422386,9.816795,8.63638,1.955309,2.059065,1.197378,6.278323,21.413333,2428.147736,0.501315,3359.427736,1.557456,8.780247,
12/31/2005,19.619792,9.263983,9.93093,8.342868,2.22451,2.335547,1.370849,17.725081,25.113333,2896.307209,0.523737,4126.648209,1.868981,10.044148,
03/31/2006,19.447368,10.739165,11.538621,8.138537,2.484918,2.602972,1.400329,25.722683,29.56,3428.496115,0.592992,4177.206115,1.773261,8.327664,
06/30/2006,18.089641,8.216414,8.835503,7.619864,2.440769,2.551367,1.336764,57.218673,30.27,3523.337644,0.578226,5351.139644,2.103464,8.869591,
09/30/2006,17.0,8.498983,8.873864,7.275433,2.33198,2.436115,1.247745,,29.24,3413.713421,0.463876,4972.087421,1.879396,7.30372,
12/31/2006,16.653846,7.635333,7.966075,6.191851,2.347972,2.448171,1.238122,,30.31,3607.151514,0.444717,4756.757514,1.71115,6.270723,
03/31/2007,15.829787,6.255466,6.544042,4.304149,2.218655,2.308856,1.188949,,29.76,3553.632464,0.35918,3444.182464,1.205057,4.332725,
06/30/2007,15.373134,4.522396,5.107478,4.26982,2.203101,2.288326,1.196915,,30.9,3701.570761,0.357435,4412.774761,1.487688,5.133049,
09/30/2007,15.642857,5.3554,6.094746,4.919094,2.245748,2.328644,1.222262,9.890668,32.85,3947.607659,0.350552,5722.509659,1.840284,6.115543,
12/31/2007,15.777778,6.150518,6.657028,4.094948,2.192025,2.270715,1.176328,5.256369,32.66,3958.101751,0.319656,4032.156751,1.248678,4.133099,
03/31/2008,11.101449,3.23557,4.008808,1.926509,1.549715,1.606435,0.813054,4.557762,22.98,2746.51261,0.19823,1840.57761,0.558088,1.884834,
06/30/2008,12.626794,2.487435,2.96053,1.807272,1.712865,1.772918,0.936698,4.26768,26.39,3164.308652,0.233157,2713.621652,0.826316,2.978179,
09/30/2008,16.741117,3.31443,4.531077,0.904163,2.109943,2.182434,1.198372,45.316368,32.98,3974.932705,0.272921,752.418705,0.234769,0.937291,
12/31/2008,8.565,0.577637,1.405649,0.05857,1.114572,1.153258,0.64864,7.234442,17.13,2079.144363,0.141175,999.591363,0.325433,1.432094,
03/31/2009,12.709677,1.513214,3.617632,0.465703,1.272957,1.316395,0.801443,12.2434,19.7,2413.945134,0.165531,1823.159134,0.638321,3.62478,
06/30/2009,13.137405,2.92228,4.003255,2.423225,1.07819,1.113708,0.74867,5.323258,17.21,2115.524535,0.149119,1632.760535,0.608251,4.007807,
09/30/2009,18.624,5.187061,6.461931,3.572157,1.412445,1.457313,1.049868,8.037815,23.28,2870.743029,0.217262,-666.131971,,,
12/31/2009,21.609091,10.216728,10.216728,10.216728,1.407957,1.451344,1.075174,,23.77,2947.105076,0.290338,2936.824076,1.125498,10.283105,
03/31/2010,17.826667,11.3185,12.147376,9.717544,1.537655,1.583533,1.145505,25.667632,26.74,3321.13113,0.332208,3766.26213,1.36084,9.749528,
06/30/2010,15.147239,10.277083,11.120529,8.410103,1.384688,1.424861,1.014959,,24.69,3073.165485,0.315883,3462.105485,1.196184,8.435354,
09/30/2010,13.84153,8.628027,9.244303,7.934914,1.374342,1.41273,1.015134,,25.33,3164.85647,0.30467,4097.65047,1.375274,8.93665,
12/31/2010,15.352113,10.071119,11.186998,7.760863,1.705541,1.751068,1.263071,13.4138,32.7,4104.796305,0.407844,4029.905305,1.296966,7.798212,
03/31/2011,16.482759,8.723596,9.476004,7.68108,1.925116,1.974381,1.433092,35.720098,38.24,4827.786692,0.464031,4600.158692,1.426876,8.455708,
06/30/2011,14.547511,7.703435,8.525943,6.857402,1.590403,1.636402,1.175717,439.719184,32.15,4069.30655,0.381257,3779.47655,1.135477,7.045741,
09/30/2011,11.8,6.232099,7.536776,4.400051,1.268165,1.304422,0.935659,2.076287,25.96,3281.5272,0.264006,2445.0922,0.719169,4.390446,
12/31/2011,14.884615,5.145659,6.418838,3.979456,1.47755,1.518986,1.130989,13.454447,30.96,3895.810578,0.311437,3426.899578,1.017376,6.40845,
03/31/2012,17.754237,7.746437,8.780759,6.663914,1.624262,1.662997,1.344396,10.272068,36.53,5015.480963,0.396014,4404.291963,1.298635,8.445528,
06/30/2012,5.418193,7.932586,8.836307,7.3593,1.49027,1.638902,1.20664,6.95669,34.24,4705.819871,0.360507,5267.529871,1.44751,8.813988,
09/30/2012,5.664941,9.027889,9.851894,8.266677,1.544246,1.773386,1.235532,15.829895,36.65,5048.04705,0.382881,5232.15405,1.342301,8.566979,
12/31/2012,5.814135,8.809094,9.30023,7.506788,1.579327,1.819792,1.222682,9.189719,38.53,5337.812462,0.368112,5046.101462,1.191076,7.512635,
03/31/2013,6.874565,8.758552,9.55651,7.776781,1.847285,2.111473,1.391694,15.434116,46.1,6411.475193,0.442208,6320.491193,1.399256,8.55414,
06/30/2013,15.770833,8.056603,8.628742,7.106722,1.688444,1.880918,1.298128,11.782497,42.98,5984.174856,0.416481,5143.659856,1.133214,7.082219,
09/30/2013,14.096838,7.171809,7.508579,6.4276,1.587624,1.761446,1.248902,9.777878,41.67,5815.344607,0.381629,4941.295607,1.075177,6.411938,
12/31/2013,16.952258,7.297677,8.309284,6.131807,1.934659,2.178788,1.547561,19.440136,52.19,7317.026779,0.515481,6217.742779,1.33226,7.77386,
03/31/2014,18.029239,7.84766,9.02097,7.106984,2.022271,2.267296,1.652597,13.851849,55.93,7863.204237,0.541274,7131.652237,1.516924,9.009822,
06/30/2014,15.368699,7.980793,9.04053,7.504186,1.779318,1.985297,1.47216,10.951314,50.73,7144.274549,0.503869,6293.100549,1.309713,7.489352,
09/30/2014,16.138554,7.81387,8.41393,7.26578,1.826913,1.997816,1.510092,16.788245,53.58,7565.677743,0.540984,7405.151743,1.491332,8.374955,
12/31/2014,16.949704,8.612556,9.107047,7.738472,1.90709,2.109327,1.59797,12.014895,57.29,8144.540957,0.538373,7471.775957,1.483517,8.249097,
03/31/2015,16.553936,8.079132,8.660219,7.414004,1.852714,2.042141,1.557177,11.488087,56.78,8106.413089,0.525591,7627.907089,1.482722,8.192924,
06/30/2015,17.071633,8.461911,8.955219,8.057215,1.914298,2.079159,1.609002,18.611917,59.58,8562.014324,0.56299,7992.370324,1.521788,8.364787,
09/30/2015,14.458104,7.780149,8.614192,6.721774,1.568558,1.711206,1.332939,8.578714,49.63,7093.068779,0.427526,6584.298779,1.24041,6.909161,
12/31/2015,17.562595,7.893957,8.402333,6.90903,1.792948,1.95007,1.55559,10.194056,57.97,8331.494138,0.477725,7807.859138,1.465115,8.438174,
03/31/2016,13.89158,6.536967,8.251097,5.606651,1.449288,1.577585,1.268847,19.25965,47.61,6717.872028,0.378243,7799.116028,1.455694,8.242732,
06/30/2016,14.051261,8.795894,9.606092,7.621384,1.468538,1.598102,1.299672,12.273824,49.3,6971.82359,0.373169,7244.07359,1.342503,7.615409,
09/30/2016,14.782385,8.53063,9.885004,7.302981,1.675833,1.866842,1.494388,,58.21,8239.305985,0.397895,9880.659985,1.789612,9.876877,
12/31/2016,15.71564,11.003116,12.141138,9.196593,1.949949,2.162404,1.705451,,69.27,9907.448495,0.466951,9721.484495,1.690978,9.266287,
03/31/2017,15.89727,10.25606,10.921827,9.252076,2.101981,2.323363,1.802858,32.974005,76.26,10946.586511,0.487574,10429.421511,1.735854,10.153629,
06/30/2017,15.854034,10.066702,10.813073,9.560975,2.142021,2.358718,1.821251,37.036609,80.22,11543.933235,0.522724,11502.194235,1.830293,10.33762,
09/30/2017,16.15859,10.431886,11.012716,9.657033,2.177048,2.388049,1.852091,,84.33,12151.659616,0.525041,12112.753616,1.856396,10.390471,
12/31/2017,15.87048,10.645074,11.194073,9.883184,2.275882,2.569687,1.900157,,89.3,12965.124177,0.528199,12684.401177,1.875806,9.938152,
03/31/2018,14.974119,10.399118,11.046289,8.837648,2.190508,2.458131,1.839506,,89.41,13013.781073,0.527612,12882.608073,1.835445,8.833772,
06/30/2018,14.257716,9.207947,10.085023,8.379337,2.115467,2.36162,1.786265,,89.35,13025.696933,0.530683,12837.700933,1.771527,8.453392,
09/30/2018,14.213564,8.741677,9.210932,7.992374,2.105122,2.339943,1.788906,17.795358,92.05,13406.386326,0.524377,12861.061326,1.720313,7.978326,
12/31/2018,11.185884,6.83115,8.243064,5.714953,1.703287,1.898964,1.400476,19.205009,74.41,10463.291251,0.38871,9328.291251,1.209268,5.595856,
03/31/2019,11.769383,6.132956,6.464948,5.468266,1.773915,1.968748,1.48643,69.340813,80.41,11292.739793,0.432921,10754.739793,1.380406,6.270985,
06/30/2019,11.938492,6.701071,7.184394,6.266791,1.816181,2.01275,1.527457,30.264078,84.55,11808.806464,0.445464,11107.806464,1.406051,6.30767,
09/30/2019,11.149534,6.055435,6.526258,5.381939,1.727161,1.903928,1.448663,26.146255,82.46,11366.447362,0.426636,10322.447362,1.286607,5.838488,
12/31/2019,11.937563,6.182869,6.574777,5.412429,1.816623,1.994117,1.544564,16.359625,89.46,12429.331484,0.446135,11426.331484,1.414325,6.107072,
03/31/2020,9.18072,5.703704,7.002077,0.951352,1.271692,1.395474,1.061387,2.609623,63.2,8644.962858,0.233024,1489.962858,0.180143,0.860256,
06/30/2020,10.901186,1.289979,4.428208,0.495382,1.354125,1.482238,1.166943,2.98019,68.83,9431.480583,0.301066,6950.480583,0.853134,4.427998,
09/12/2020,11.6582346969004,,,,1.44816419630637,1.58517423028035,1.24798333471141,3.18715336688992,73.61,10096.33147941,0.322288488505443,7615.33147941,0.934740576827053,4.85155965984922,
09/30/2020,11.9013742926435,,,,1.42104247104247,,1.28274389947968,,,,,,0.967531670438373,,
12/31/2020,11.5105551211884,,,,1.39465706707086,,1.26348648767027,,,,,,0.953006436037468,,
