Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,Secs Sold Under Repo,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2006,11004.7,400.0,70.8,,,896.3,,,,,3946.1,,,5087.6,,,0.0,9033.7,-74.0,8959.7,135.2,,105.5,101.5,4.0,,,0.0,437.2,,2342.8,6860.4,3560.2,3300.2,0.0,9203.2,116.0,,,,,,213.7,,,,,,,,145.5,9678.4,0.0,318.2,,,0.0,1037.1,-29.0,1326.3,0.0,1326.3,11004.7,
09/30/2006,10612.1,355.8,179.6,,,201.9,,,,,3996.7,,,5188.2,,,,9184.9,-74.0,9110.9,134.1,,105.3,101.5,3.8,,,,524.5,,2172.4,6806.2,3286.1,3520.1,,8978.6,13.6,,,,,,108.8,,,,,,,,159.7,9260.7,,319.9,,,,1038.6,-7.1,1351.4,,1351.4,10612.1,
12/31/2006,10686.9,344.1,224.6,,,77.5,,,,,4150.3,,,5221.4,,,0.0,9371.7,-74.0,9297.7,136.8,,105.0,101.5,3.5,,,0.0,501.2,,2294.4,6788.2,3205.2,3583.0,0.0,9082.6,4.1,,,,,,65.3,,,,,,,,195.4,9347.4,0.0,325.1,,,0.0,1062.4,-48.0,1339.5,0.0,1339.5,10686.9,
03/31/2007,11602.4,341.4,1212.9,,,72.7,,,,,4261.4,,,5048.6,,,0.0,9310.0,-74.4,9235.6,143.2,,104.8,101.5,3.3,,,0.0,491.8,,2332.5,6992.2,3297.7,3694.5,642.9,9967.6,7.8,,,,,,65.3,,,,,,,,202.9,10243.6,0.0,324.7,,,0.0,1080.5,-46.4,1358.8,0.0,1358.8,11602.4,
06/30/2007,13821.7,360.9,3654.7,,,63.7,,,,,4235.4,,,4811.1,,,,9046.5,-72.5,8974.0,147.4,,104.5,101.5,3.0,,,0.0,516.5,,2302.8,6788.1,3194.4,3593.7,0.0,9090.9,0.0,,,,,,65.3,,,,,,,,161.9,9318.1,0.0,3711.9,,,0.0,1055.2,-263.5,4503.6,0.0,4503.6,13821.7,
09/30/2007,13550.5,304.2,3550.1,,,65.7,,,,,4340.7,,,4594.9,,,0.0,8935.6,-73.5,8862.1,151.4,,104.2,101.5,2.7,,,0.0,512.8,,2081.0,6700.8,3003.5,3697.3,0.0,8781.8,0.0,,,,,,65.3,,,,,,,,169.7,9016.8,0.0,3713.4,,,0.0,1073.7,-253.4,4533.7,0.0,4533.7,13550.5,
12/31/2007,13554.8,296.2,3516.0,,,33.7,,,,,4486.0,,,4463.7,,,,8949.7,-72.7,8877.0,156.8,,104.0,101.5,2.5,,,,571.1,,2166.1,6714.5,3008.9,3705.6,,8880.6,0.0,,,,,,65.4,,,,,,,,163.4,9109.4,,3645.8,,,-51.8,1079.6,-228.2,4445.4,,4445.4,13554.8,
03/31/2008,21106.7,522.3,2755.7,,,928.1,,,,,8314.4,,,6177.6,,,0.0,14492.0,-151.7,14340.3,269.1,,1535.9,1245.7,290.2,,,0.0,755.3,,3278.8,11881.0,6444.2,5436.8,0.0,15159.8,111.2,111.2,,,,,216.6,,,,,,,,400.5,15888.1,0.0,4439.6,,,-58.2,1049.0,-211.8,5218.6,0.0,5218.6,21106.7,
06/30/2008,20392.4,585.7,2265.1,,,838.1,,,,,8831.4,,,5534.8,,,,14366.2,-151.7,14214.5,267.2,,1541.3,1256.4,284.9,,,0.0,680.5,,3340.3,11191.2,6161.2,5030.0,,14531.5,109.7,109.7,,,,,213.9,,,,,,,,326.2,15181.3,,4453.2,,,-60.6,1041.8,-223.3,5211.1,,5211.1,20392.4,
09/30/2008,20042.0,437.5,2533.5,,,404.1,,,,,8946.2,,,5384.4,,,,14330.6,-154.5,14176.1,265.6,,1536.9,1257.3,279.6,,,0.0,688.3,,3176.1,10975.7,6115.3,4860.4,0.0,14151.8,117.6,117.6,,,,,214.5,,,,,,,,319.5,14803.4,0.0,4479.1,,,-58.0,1037.6,-220.1,5238.6,0.0,5238.6,20042.0,
12/31/2008,20167.7,345.1,1138.8,,,1847.6,,,,,9193.7,,,5372.0,,,0.0,14565.7,-157.5,14408.2,262.4,,1535.8,1261.7,274.1,,,0.0,629.8,,3173.4,11096.0,6214.7,4881.3,0.0,14269.4,156.7,156.7,,,,,211.7,,,,,,,,354.4,14992.2,0.0,4488.6,,,-57.9,1022.6,-277.8,5175.5,0.0,5175.5,20167.7,
03/31/2009,20681.1,311.2,2755.7,,2755.7,805.7,16.3,757.5,0.8,31.1,9325.9,5086.7,4239.2,5321.9,3060.9,2261.0,0.0,14647.8,-159.0,14488.8,260.4,260.4,1530.6,1261.7,268.9,,7.6,0.0,521.1,,3238.0,11607.7,6553.0,5054.7,0.0,14845.7,170.5,170.5,,,,,195.6,,,,195.6,,,8.1,300.8,15520.7,0.0,4497.4,3.5,4493.9,-60.5,998.8,-275.3,5160.4,0.0,5160.4,20681.1,
06/30/2009,20811.5,343.0,3072.8,400.0,2672.8,490.9,12.2,446.8,0.8,31.1,9328.8,5234.2,4094.6,5223.8,2950.1,2273.7,0.0,14552.6,-167.0,14385.6,258.2,258.2,1525.3,1261.7,263.6,,7.5,0.0,728.2,,3310.4,11712.6,6609.7,5102.9,0.0,15023.0,,,,,,,341.3,,,,341.3,,,6.8,303.8,15674.9,0.0,4504.1,3.5,4500.6,-60.1,974.7,-282.1,5136.6,0.0,5136.6,20811.5,
09/30/2009,20810.1,410.9,3077.0,1144.0,1933.0,541.2,1.4,453.4,55.3,31.1,9377.2,5365.8,4011.4,4924.4,2654.0,2270.4,0.0,14301.6,-172.5,14129.1,261.7,261.7,1520.2,1261.7,258.5,,16.7,,853.3,,3192.8,11857.6,6926.0,4931.6,0.0,15050.4,,,,,,,335.5,,,,335.5,,,15.8,293.2,15694.9,,4509.8,3.5,4506.3,-59.6,943.4,-278.4,5115.2,,5115.2,20810.1,
12/31/2009,21257.2,326.0,3492.0,400.0,3092.0,901.8,75.7,739.7,55.3,31.1,9441.9,5399.4,4042.5,4791.9,2546.9,2245.0,0.0,14233.8,-172.5,14061.3,264.5,264.5,1515.2,1261.7,253.5,124.3,10.0,0.0,562.1,,3509.0,11936.6,7327.9,4608.7,0.0,15445.6,144.1,144.1,0.0,0.0,,0.0,196.6,0.0,0.0,,196.6,42.9,198.6,8.9,119.8,16156.5,0.0,4514.8,3.5,4511.3,-58.6,914.5,-270.0,5100.7,0.0,5100.7,21257.2,
03/31/2010,21588.1,296.3,2527.3,,2527.3,886.2,75.7,724.1,55.3,31.1,10620.4,5442.1,5178.3,4690.9,2468.3,2222.6,0.0,15311.3,-172.5,15138.8,258.2,258.2,1766.5,1517.7,248.8,,9.2,0.0,705.6,,3313.3,12084.1,7641.5,4442.6,0.0,15397.4,164.1,164.1,,,,,192.7,,,,192.7,,,8.2,347.1,16109.5,0.0,4928.4,3.8,4924.6,-58.2,874.5,-266.1,5478.6,0.0,5478.6,21588.1,
06/30/2010,21950.3,357.5,1944.2,745.0,1199.2,1786.6,75.6,1621.8,55.3,33.9,10528.5,5478.7,5049.8,4686.4,2489.4,2197.0,0.0,15214.9,-172.5,15042.4,255.0,255.0,1778.2,1533.4,244.8,,22.8,0.0,763.6,,3421.1,12413.2,7907.6,4505.6,0.0,15834.3,133.0,133.0,,,,,190.0,,,,190.0,,,21.4,358.3,16537.0,0.0,4944.4,3.8,4940.6,-110.2,831.1,-252.0,5413.3,0.0,5413.3,21950.3,
09/30/2010,21897.3,320.3,1218.1,740.0,478.1,2477.5,83.5,2305.0,55.1,33.9,10563.8,5493.1,5070.7,4651.0,2474.5,2176.5,0.0,15214.8,-172.5,15042.3,254.1,254.1,1772.3,1533.6,238.7,,32.2,0.0,780.5,,3427.2,12247.7,7880.1,4367.6,0.0,15674.9,244.2,244.2,,,,,192.6,,,,192.6,,,31.2,389.9,16532.8,0.0,4949.7,3.7,4946.0,-134.6,798.5,-249.1,5364.5,0.0,5364.5,21897.3,
12/31/2010,25037.1,354.7,1119.8,520.0,599.8,3033.3,83.5,2831.1,55.1,63.6,12502.3,7306.3,5196.0,5015.9,2838.0,2177.9,0.0,17518.2,-172.5,17345.7,325.1,325.1,1962.0,1723.4,238.6,171.5,17.1,0.0,707.9,,3872.6,14060.5,8897.8,5162.7,0.0,17933.1,501.3,501.3,0.0,0.0,,0.0,691.5,0.0,0.0,,691.5,48.1,120.1,14.9,508.8,19817.8,0.0,4982.5,3.7,4978.8,-248.9,772.6,-286.9,5219.3,0.0,5219.3,25037.1,
03/31/2011,24962.3,315.2,926.2,,926.2,3203.3,84.9,3003.8,55.1,59.5,12612.4,6565.7,6046.7,4910.7,2783.6,2127.1,18.0,17541.1,-177.5,17363.6,326.0,326.0,1952.6,1719.9,232.7,,15.9,0.0,859.5,,3789.5,14320.6,9255.7,5064.9,0.0,18110.1,676.3,476.3,,,,200.0,657.9,,,,657.9,,,13.5,344.2,19802.0,0.0,4985.2,3.7,4981.5,-307.6,767.2,-284.5,5160.3,0.0,5160.3,24962.3,
06/30/2011,25322.5,334.7,821.9,,821.9,3226.0,84.9,3025.6,56.0,59.5,12605.0,6530.9,6074.1,5082.0,2931.7,2150.3,36.8,17723.8,-176.0,17547.8,323.6,323.6,1946.7,1720.0,226.7,,15.9,0.0,1105.9,,3932.2,14346.1,9336.8,5009.3,0.0,18278.3,853.7,453.7,,,,400.0,636.6,,,,636.6,,,13.5,346.5,20128.6,0.0,4992.8,3.7,4989.1,-307.6,763.2,-254.5,5193.9,0.0,5193.9,25322.5,
09/30/2011,27213.0,370.9,779.1,,779.1,2540.0,69.9,2336.0,56.4,77.7,14405.4,7142.9,7262.5,5742.8,3502.0,2240.8,45.4,20193.6,-177.0,20016.6,363.1,363.1,2151.2,1921.4,229.8,,60.8,0.0,931.3,,4217.5,16269.2,10789.5,5479.7,0.0,20486.7,547.1,519.8,,,,27.3,492.8,,,,492.8,,,56.6,339.3,21922.5,0.0,5246.4,3.9,5242.5,-494.3,757.7,-219.3,5290.5,0.0,5290.5,27213.0,
12/31/2011,27558.3,370.2,410.7,,410.7,2931.4,71.8,2725.5,56.4,77.7,14539.0,7172.2,7366.8,5845.8,3628.4,2217.4,101.9,20486.7,-182.9,20303.8,339.6,339.6,2174.2,1951.4,222.8,272.0,62.6,0.0,693.8,,4506.2,16309.6,10970.4,5339.2,0.0,20815.8,497.2,497.2,0.0,0.0,,0.0,519.1,0.0,0.0,,519.1,97.9,181.5,58.9,172.5,22342.9,0.0,5250.9,3.9,5247.0,-493.5,734.5,-276.5,5215.4,0.0,5215.4,27558.3,
03/31/2012,27807.9,341.1,767.4,,767.4,2895.0,22.6,2742.3,56.4,73.7,14554.1,7063.1,7491.0,5935.4,3755.1,2180.3,56.7,20546.2,-183.2,20363.0,330.4,330.4,2169.2,1953.0,216.2,,55.5,0.0,886.3,,4636.9,16630.6,11477.9,5152.7,0.0,21267.5,479.6,452.8,,,,26.8,491.3,,,,491.3,,,52.2,336.7,22627.3,0.0,5256.2,3.9,5252.3,-549.1,745.5,-272.0,5180.6,0.0,5180.6,27807.9,
06/30/2012,28154.1,415.1,72.8,,72.8,3702.1,12.0,3560.0,56.4,73.7,14607.3,6999.7,7607.6,5998.6,3831.9,2166.7,57.1,20663.0,-180.3,20482.7,337.4,337.4,2166.4,1953.9,212.5,,81.2,0.0,896.4,,4799.2,16658.6,11617.9,5040.7,0.0,21457.8,629.3,452.7,,,,176.6,490.4,,,,490.4,,,79.2,350.8,23007.5,0.0,5262.4,3.9,5258.5,-602.9,754.4,-267.3,5146.6,0.0,5146.6,28154.1,
09/30/2012,28576.0,358.3,63.7,,63.7,3787.2,6.3,3651.0,56.2,73.7,14984.5,7032.8,7951.7,6055.5,3891.3,2164.2,60.0,21100.0,-186.0,20914.0,334.7,334.7,2160.3,1954.5,205.8,,88.0,0.0,869.8,,4746.9,16615.7,11729.0,4886.7,0.0,21362.6,894.0,479.0,,,,415.0,790.7,,,,790.7,,,85.7,335.6,23468.6,0.0,5267.8,3.9,5263.9,-656.2,750.1,-254.3,5107.4,0.0,5107.4,28576.0,
12/31/2012,30324.4,470.0,131.4,,131.4,4668.7,6.5,4532.3,56.2,73.7,15694.2,7294.2,8400.0,6042.4,3886.1,2156.3,77.0,21813.6,-188.0,21625.6,330.4,330.4,2153.5,1954.5,199.0,293.5,78.1,0.0,573.2,,5084.3,16666.2,11959.8,4706.4,0.0,21750.5,1207.2,588.2,0.0,0.0,,619.0,1838.3,0.0,0.0,,1838.3,108.3,240.6,73.8,66.9,25285.6,0.0,5265.2,3.9,5261.3,-712.2,756.2,-270.4,5038.8,0.0,5038.8,30324.4,
03/31/2013,30598.2,320.5,127.2,,127.2,4715.9,6.4,4570.4,56.1,83.0,16068.7,7599.2,8469.5,6092.2,3958.8,2133.4,50.7,22211.6,-187.3,22024.3,327.0,327.0,2147.0,1954.5,192.5,,73.6,0.0,862.7,,4994.3,16797.3,12210.8,4586.5,0.0,21791.6,1440.9,506.9,,,,934.0,2067.7,,,,2067.7,,,68.3,343.6,25712.1,0.0,5269.1,3.9,5265.2,-856.4,753.6,-280.2,4886.1,0.0,4886.1,30598.2,
06/30/2013,31344.9,379.6,119.5,,119.5,4617.8,6.4,4439.9,56.1,115.4,16638.1,8077.3,8560.8,6228.1,4084.2,2143.9,68.3,22934.5,-185.7,22748.8,320.1,320.1,2140.4,1954.5,185.9,,79.0,0.0,939.7,,5116.0,16865.8,12278.6,4587.2,0.0,21981.8,1418.7,487.7,,,,931.0,2846.3,,,,2846.3,,,69.1,351.1,26667.0,0.0,5272.7,3.9,5268.8,-1009.3,763.1,-348.6,4677.9,0.0,4677.9,31344.9,
09/30/2013,31510.6,447.3,147.9,,147.9,4379.1,6.3,4194.8,56.0,122.0,16850.3,8393.1,8457.2,6377.1,4235.8,2141.3,28.5,23255.9,-188.2,23067.7,314.2,314.2,2133.9,1954.5,179.4,,83.6,0.0,936.9,,5105.7,17083.9,12657.5,4426.4,0.0,22189.6,1243.5,539.5,,,,704.0,3016.9,,,,3016.9,,,71.9,351.1,26873.0,0.0,5276.6,3.9,5272.7,-1039.0,770.5,-370.5,4637.6,0.0,4637.6,31510.6,
12/31/2013,33213.7,350.8,123.6,,123.6,5032.7,8.3,4208.2,640.5,175.7,17816.8,8921.6,8895.2,6573.5,4416.6,2156.9,23.3,24413.6,-187.8,24225.8,304.1,304.1,2127.3,1954.5,172.8,323.9,91.9,0.0,633.6,,5312.2,17245.1,12862.2,4382.9,0.0,22557.3,1326.2,501.2,0.0,0.0,,825.0,4369.9,0.0,0.0,,4369.9,49.7,246.6,77.0,18.6,28645.3,0.0,5280.9,3.9,5277.0,-1170.2,779.0,-321.3,4568.4,0.0,4568.4,33213.7,
03/31/2014,33112.4,427.7,72.7,,72.7,4690.2,8.3,3848.1,658.1,175.7,17975.3,9003.7,8971.6,6653.9,4505.4,2148.5,17.4,24646.6,-190.3,24456.3,292.5,292.5,2121.1,1954.5,166.6,,83.3,0.0,968.6,,5372.8,18292.7,13858.1,4434.6,0.0,23665.5,1261.6,486.6,,,,775.0,3265.1,,,,3265.1,,,67.5,256.9,28516.6,0.0,5280.3,3.9,5276.4,-1160.8,778.2,-301.9,4595.8,0.0,4595.8,33112.4,
06/30/2014,33921.2,464.1,98.9,,98.9,4580.1,8.3,3724.0,672.1,175.7,18737.6,9193.2,9544.4,6717.4,4552.0,2165.4,34.4,25489.4,-192.6,25296.8,289.3,289.3,2114.9,1954.5,160.4,,95.0,0.0,982.1,,5542.3,18546.4,14115.0,4431.4,0.0,24088.7,972.3,641.3,,,,331.0,3840.7,,,,3840.7,,,75.8,308.2,29285.7,0.0,5285.0,3.9,5281.1,-1161.3,800.6,-288.8,4635.5,0.0,4635.5,33921.2,
09/30/2014,34774.9,312.0,507.6,300.0,207.6,4687.1,8.3,3873.0,630.1,175.7,19022.0,9310.6,9711.4,6932.3,4739.8,2192.5,33.4,25987.7,-196.9,25790.8,282.5,282.5,2108.7,1954.5,154.2,,94.4,0.0,991.8,,5500.4,19760.9,14747.3,5013.6,0.0,25261.3,944.6,475.6,,,,469.0,3492.7,,,,3492.7,,,72.9,348.4,30119.9,0.0,5289.6,3.9,5285.7,-1161.4,812.1,-285.3,4655.0,0.0,4655.0,34774.9,
12/31/2014,35997.1,345.1,768.6,100.0,668.6,5012.0,8.3,3993.7,834.3,175.7,19459.4,9404.3,10055.1,7132.6,4932.0,2200.6,34.2,26626.2,-198.3,26427.9,277.8,277.8,2102.5,1954.5,148.0,340.6,132.4,0.0,590.2,,5655.1,20483.1,15252.4,5230.7,0.0,26138.2,1399.0,486.0,0.0,0.0,,913.0,3326.2,0.0,0.0,,3326.2,82.6,265.5,97.0,55.5,31364.0,0.0,5295.1,3.9,5291.2,-1161.5,826.7,-327.2,4633.1,0.0,4633.1,35997.1,
03/31/2015,36407.3,306.8,250.0,,250.0,5576.7,8.3,4356.8,897.4,314.2,19697.2,9470.4,10226.8,7232.1,5050.6,2181.5,49.7,26979.0,-200.9,26778.1,268.4,268.4,2096.6,1954.5,142.1,,178.0,0.0,952.7,,5761.9,21388.0,16086.4,5301.6,0.0,27149.9,976.0,480.0,,,,496.0,3209.2,,,,3209.2,,,130.3,260.0,31725.4,0.0,5308.1,3.9,5304.2,-1161.6,833.2,-297.8,4681.9,0.0,4681.9,36407.3,
06/30/2015,37183.2,362.8,195.5,,195.5,5755.7,8.3,4518.7,913.6,315.1,20181.3,9600.4,10580.9,7381.0,5191.6,2189.4,56.8,27619.1,-205.4,27413.7,262.9,262.9,2090.6,1954.5,136.1,,128.3,0.0,973.7,,5893.1,21541.7,16084.2,5457.5,0.0,27434.8,946.6,472.6,,,,474.0,3646.0,,,,3646.0,,,93.0,377.1,32497.5,0.0,5323.5,3.9,5319.6,-1161.7,843.8,-319.9,4685.7,0.0,4685.7,37183.2,
09/30/2015,37477.7,300.3,244.6,,244.6,5921.3,8.3,4221.2,1377.1,314.7,20098.7,9785.4,10313.3,7573.5,5381.4,2192.1,36.2,27708.4,-207.5,27500.9,258.7,258.7,2084.7,1954.5,130.2,,200.2,0.0,967.0,,5877.2,22402.5,17236.6,5165.9,0.0,28279.7,832.3,472.3,,,,360.0,3209.4,,,,3209.4,,,148.1,277.4,32746.9,0.0,5331.2,3.9,5327.3,-1161.7,861.0,-299.7,4730.8,0.0,4730.8,37477.7,
12/31/2015,38946.7,334.8,380.5,,380.5,6449.4,6.7,4527.7,1609.6,305.4,20750.8,10028.8,10722.0,7660.1,5457.0,2203.1,34.5,28445.4,-211.0,28234.4,257.8,257.8,2087.8,1958.7,129.1,345.2,158.2,0.0,698.6,,6178.6,22238.8,17420.7,4818.1,0.0,28417.4,843.5,469.5,0.0,0.0,,374.0,4496.9,0.0,0.0,,4496.9,54.5,275.3,4.2,123.3,34215.1,0.0,5341.6,3.9,5337.7,-1161.8,880.8,-329.0,4731.6,0.0,4731.6,38946.7,
03/31/2016,39263.8,302.7,251.0,,251.0,6731.6,6.8,4746.1,1678.8,299.9,20731.3,10046.4,10684.9,7779.4,5600.8,2178.6,31.5,28542.2,-215.5,28326.7,252.1,252.1,2078.9,1955.6,123.3,,289.4,0.0,1031.4,,6091.4,23014.1,18134.9,4879.2,0.0,29105.5,654.2,351.2,,,,303.0,4113.5,,,,4113.5,,,223.0,376.4,34472.6,0.0,5348.2,3.9,5344.3,-1161.9,889.6,-284.7,4791.2,0.0,4791.2,39263.8,
06/30/2016,40150.0,343.9,363.9,,363.9,6785.4,6.8,4711.8,1749.4,317.4,21083.3,10011.3,11072.0,7955.0,5789.0,2166.0,61.4,29099.7,-220.4,28879.3,249.5,249.5,2076.1,1957.0,119.1,,362.3,0.0,1089.6,,6226.8,22772.3,18040.2,4732.1,0.0,28999.1,1000.8,320.8,,,,680.0,4620.6,,,,4620.6,,,285.5,414.3,35320.3,0.0,5354.3,3.9,5350.4,-1162.0,905.8,-268.4,4829.7,0.0,4829.7,40150.0,
09/30/2016,40692.1,347.5,372.8,,372.8,7046.3,6.8,4906.5,1817.5,315.5,21190.5,10001.7,11188.8,8177.3,6028.0,2149.3,46.5,29414.3,-226.3,29188.0,245.1,245.1,2070.3,1957.0,113.3,,330.0,0.0,1092.1,,6521.8,23133.7,18446.9,4686.8,0.0,29655.5,1174.7,330.7,,,,844.0,4315.7,,,,4315.7,,,255.3,428.6,35829.8,0.0,5363.8,4.0,5359.8,-1162.0,927.3,-266.8,4862.3,0.0,4862.3,40692.1,
12/31/2016,40609.8,432.4,181.7,,181.7,6737.9,6.8,4409.9,2005.4,315.8,21404.9,10247.3,11157.6,8340.0,6216.7,2123.3,39.3,29784.2,-229.3,29554.9,244.5,244.5,2142.1,1992.7,149.4,374.6,160.4,0.0,781.3,,6660.8,23200.0,18657.8,4542.2,0.0,29860.8,960.3,343.3,0.0,0.0,,617.0,4126.6,0.0,0.0,,4126.6,54.4,298.5,121.6,45.7,35467.9,250.0,5444.2,4.0,5440.2,-1162.0,949.3,-339.6,5141.9,0.0,5141.9,40609.8,
03/31/2017,40229.6,380.8,392.2,,392.2,6423.5,7.8,3772.1,2324.0,319.6,21113.1,10225.3,10887.8,8574.2,6487.7,2086.5,17.1,29704.4,-231.3,29473.1,239.4,239.4,2135.8,1992.7,143.1,,194.2,0.0,990.6,,6669.5,23836.2,19265.6,4570.6,0.0,30505.7,940.7,327.7,,,,613.0,3146.2,,,,3146.2,21.9,,125.5,294.6,35034.6,250.0,5470.9,4.1,5466.8,-1162.1,960.9,-324.7,5195.0,0.0,5195.0,40229.6,
06/30/2017,43023.2,455.9,216.3,,216.3,6880.0,7.8,3682.3,2875.6,314.3,22792.2,11164.2,11628.0,8819.0,6687.7,2131.3,26.5,31637.7,-231.6,31406.1,270.2,270.2,2426.3,2263.0,163.3,,107.4,0.0,1261.0,,7566.4,24248.3,19555.6,4692.7,0.0,31814.7,953.0,324.0,,,,629.0,4037.9,,,,4037.9,,,65.2,448.9,37319.7,250.0,5963.4,4.3,5959.1,-1162.1,967.8,-315.6,5703.5,0.0,5703.5,43023.2,
09/30/2017,43998.2,414.1,302.5,,302.5,6914.3,8.3,3197.5,3387.6,320.9,23510.8,11180.5,12330.3,8873.7,6781.0,2092.7,15.0,32399.5,-233.4,32166.1,264.7,264.7,2567.9,2411.4,156.5,,102.7,0.0,1265.9,,7655.3,24892.0,19656.2,5235.8,0.0,32547.3,838.8,295.8,,,,543.0,4211.4,,,,4211.4,,,61.4,593.2,38252.1,250.0,5970.6,4.3,5966.3,-1162.1,996.4,-308.8,5746.1,0.0,5746.1,43998.2,
12/31/2017,44453.4,505.1,377.5,,377.5,7042.6,8.2,3134.0,3588.1,312.3,23705.2,11068.7,12636.5,8870.1,6805.7,2064.4,16.6,32591.9,-234.4,32357.5,253.0,253.0,2560.0,2411.4,148.6,288.1,77.9,0.0,991.7,,8002.4,25053.9,19599.6,5454.3,0.0,33056.3,1121.6,301.6,0.0,0.0,,820.0,3883.8,0.0,0.0,,3883.8,60.9,219.6,87.9,203.4,38633.5,250.0,6010.8,4.4,6006.4,-1162.1,1040.2,-319.0,5819.9,0.0,5819.9,44453.4,
03/31/2018,44100.5,402.2,470.3,,470.3,7173.0,8.2,3163.3,3696.3,305.2,23272.4,10810.4,12462.0,8832.0,6834.2,1997.8,10.4,32114.8,-235.3,31879.5,250.0,250.0,2554.9,2411.4,143.5,,112.6,0.0,1258.0,,7938.6,24955.2,19699.7,5255.5,0.0,32893.8,1070.8,265.8,,,,805.0,3698.0,,,,3698.0,12.2,,307.7,272.5,38255.0,250.0,6027.5,4.4,6023.1,-1162.1,1121.4,-391.3,5845.5,0.0,5845.5,44100.5,
06/30/2018,44574.5,462.7,253.1,,253.1,7324.1,8.2,3255.0,3718.7,342.2,23688.3,10761.1,12927.2,8823.7,6866.2,1957.5,17.1,32529.1,-236.8,32292.3,246.3,246.3,2573.8,2435.2,138.6,,54.9,0.0,1367.3,,8002.4,24465.8,18844.3,5621.5,0.0,32468.2,1109.9,254.9,,,,855.0,4417.9,,,,4417.9,,,183.7,494.6,38674.3,250.0,6038.8,4.4,6034.4,-1162.1,1167.9,-394.4,5900.2,0.0,5900.2,44574.5,
09/30/2018,44133.2,410.5,127.5,,127.5,7384.6,8.3,3321.0,3742.9,312.4,23373.4,10595.5,12777.9,8825.9,6911.9,1914.0,15.2,32214.5,-238.0,31976.5,243.8,243.8,2568.9,2435.2,133.7,,50.3,0.0,1371.1,,8060.2,25150.0,19114.1,6035.9,0.0,33210.2,996.3,261.3,,,,735.0,3281.3,,,,3281.3,,,211.6,474.9,38174.3,250.0,6052.8,4.4,6048.4,-1162.1,1220.9,-402.7,5958.9,0.0,5958.9,44133.2,
12/31/2018,47877.3,665.7,266.3,,266.3,7233.2,8.4,3129.1,3792.3,303.4,25077.7,11649.6,13428.1,10163.7,8154.2,2009.5,19.5,35260.9,-240.4,35020.5,267.3,267.3,2865.7,2685.7,180.0,219.2,103.0,0.0,1236.4,,8543.0,27616.0,20699.8,6916.2,0.0,36159.0,1177.9,332.9,0.0,0.0,,845.0,3311.3,0.0,0.0,,3311.3,59.6,127.7,139.0,368.9,41343.4,250.0,6548.1,4.7,6543.4,-1162.1,1284.8,-386.9,6533.9,0.0,6533.9,47877.3,
03/31/2019,48091.9,508.5,106.0,,106.0,7175.5,8.3,3068.2,3823.4,275.6,25412.0,11591.2,13820.8,10103.2,8163.1,1940.1,7.8,35523.0,-240.9,35282.1,497.0,497.0,2896.5,2723.2,173.3,,156.5,0.0,1469.8,,8315.6,28585.3,21289.1,7296.2,0.0,36900.9,1330.9,264.8,46.1,,46.1,1020.0,2696.2,219.8,,219.8,2476.4,25.8,,79.4,437.5,41470.7,250.0,6557.6,4.7,6552.9,-1162.1,1328.6,-352.9,6621.2,0.0,6621.2,48091.9,
06/30/2019,51622.5,505.9,274.8,,274.8,7085.9,9.3,2979.7,3807.5,289.4,26963.5,12230.7,14732.8,11593.2,9532.6,2060.6,17.4,38574.1,-244.0,38330.1,490.8,490.8,3072.9,2868.1,204.8,,305.9,0.0,1556.2,,8747.2,30720.1,22272.2,8447.9,0.0,39467.3,1375.5,235.2,30.3,,30.3,1110.0,3189.4,223.5,,223.5,2965.9,58.4,,70.4,415.3,44576.3,250.0,6889.7,4.9,6884.8,-1162.1,1388.1,-319.5,7046.2,0.0,7046.2,51622.5,
