Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
01/03/2004,15096.7,174.8,174.8,0.0,383.2,383.2,,2642.2,0.0,0.0,2642.2,0.0,307.5,,,,,3507.7,8405.8,14024.8,-5619.0,0.0,3183.2,2404.9,2404.9,0.0,,191.8,586.5,11589.0,,1509.6,1509.6,,,,750.0,699.5,50.5,50.5,,1204.7,,,,1204.7,3464.3,7072.3,6404.0,668.3,668.3,915.8,,,915.8,7988.1,11452.4,0.0,3340.4,,,-3887.4,4117.8,73.5,3644.3,0.0,3644.3,15096.7,
03/27/2004,15030.1,177.1,177.1,0.0,396.5,396.5,,2623.9,0.0,0.0,2623.9,0.0,262.4,,,,,3459.9,8408.8,14072.4,-5663.6,0.0,3161.4,2402.7,2402.7,0.0,,191.3,567.4,11570.2,,1616.7,1616.7,,,,660.0,608.7,51.3,51.3,,1075.1,,,,1075.1,3351.8,6974.4,6319.8,654.6,654.6,1017.1,,,1017.1,7991.5,11343.3,0.0,3361.0,,,-3883.8,4160.9,48.7,3686.8,0.0,3686.8,15030.1,
06/14/2004,14887.0,206.4,206.4,0.0,323.5,323.5,,2629.5,0.0,0.0,2629.5,0.0,185.6,,,,,3345.0,8404.899,14255.1,-5850.2,0.0,3137.1,2399.4,2399.4,0.0,,192.3,545.4,11541.999,,1638.5,1638.5,,,,656.4999,608.4999,48.0,48.0,,1154.5001,,,,1154.5001,3449.5,6581.7,5930.8,650.9,650.9,1048.5,,,1048.5,7630.2,11079.7,0.0,3369.9,,,-3881.8,4316.1,3.1,3807.3,0.0,3807.3,14887.0,
09/11/2004,15242.3,476.7,476.7,0.0,336.5,336.5,,2638.1,0.0,0.0,2638.1,0.0,226.2,,,,,3677.5,8447.0,14547.9,-6100.9,0.0,3117.8,2401.3,2401.3,0.0,,192.1,524.4,11564.8,,1693.1,1693.1,,,,879.7,835.6,44.1,44.1,,1211.4,,,,1211.4,3784.2,6363.0,5719.3,643.7,643.7,1068.9,,,1068.9,7431.9,11216.1,0.0,3375.6,,,-3880.6,4475.3,55.9,4026.2,0.0,4026.2,15242.3,
01/01/2005,15377.4,266.8,266.8,0.0,339.0,339.0,,2740.7,0.0,0.0,2740.7,0.0,251.2,,,,,3597.7,8689.4,15042.7,-6353.3,0.0,3090.3,2406.6,2406.6,0.0,,,683.7,11779.7,,1759.4,1759.4,,,,639.7,596.9,42.8,42.8,,1393.0,,,,1393.0,3792.1,6123.7,5469.7,654.0,654.0,1154.7,,,1154.7,7278.4,11070.5,0.0,3378.9,,,-3879.7,4678.0,129.7,4306.9,0.0,4306.9,15377.4,
03/26/2005,15312.1,324.5,324.5,0.0,324.5,324.5,,2694.1,0.0,0.0,2694.1,0.0,233.8,,,,,3576.9,8659.0,15170.7,-6511.7,0.0,3076.2,2404.9,2404.9,0.0,,191.1,480.2,11735.2,,1734.1,1734.1,,,,1333.0,1292.1,40.9,40.9,,1186.9,,,,1186.9,4254.0,5459.4,4808.8,650.6,650.6,1157.1,,,1157.1,6616.5,10870.5,0.0,3392.8,,,-3879.1,4809.3,118.6,4441.6,0.0,4441.6,15312.1,
06/18/2005,15341.8,317.1,317.1,0.0,339.6,339.6,,2673.9,0.0,0.0,2673.9,0.0,258.8,,,,,3589.4,8699.9,15295.8,-6595.9,0.0,3052.5,2403.1,2403.1,0.0,,194.6,454.8,11752.4,,1806.0,1806.0,,,,1330.7,1291.9,38.8,38.8,,1170.3,,,,1170.3,4307.0,5297.7,4655.1,642.6,642.6,1175.1,,,1175.1,6472.8,10779.8,0.0,3415.0,,,-3876.0,4920.9,102.1,4562.0,0.0,4562.0,15341.8,
09/10/2005,15406.0,335.5,335.5,0.0,327.0,327.0,,2661.0,0.0,0.0,,0.0,243.9,,,,,3567.4,8811.0,15644.3,-6833.3,0.0,3027.6,2405.9,2405.9,0.0,,194.4,427.3,11838.6,,1930.4,1930.4,,,,1104.3,1064.9,39.4,39.4,,1256.4,,,,1256.4,4291.1,5294.6,4654.7,639.9,639.9,1080.5,,,1080.5,6375.1,10666.2,0.0,3439.2,,,-3875.3,5020.8,155.1,4739.8,0.0,4739.8,15406.0,
12/31/2005,15756.9,373.3,373.3,0.0,350.6,350.6,,2766.0,0.0,0.0,2766.0,-48.4,212.5,,,,,3702.4,9097.1,16128.8,-7031.7,0.0,2957.4,2402.4,2402.4,0.0,,,555.0,12054.5,,2151.5,2151.5,,,,753.3,714.2,39.1,39.1,,1359.1,,,,1359.1,4263.9,5605.3,4961.2,644.1,644.1,968.0,,,968.0,6573.3,10837.2,0.0,3461.1,,,-3875.7,5171.7,162.6,4919.7,0.0,4919.7,15756.9,
03/25/2006,15439.7,110.9,110.9,0.0,318.9,318.9,,2666.5,0.0,0.0,2666.5,0.0,217.1,,,,,3313.4,9179.7,16394.6,-7214.9,0.0,2946.6,2400.9,2400.9,0.0,,205.3,340.4,12126.3,,1887.7,1887.7,,,,142.9,102.4,40.5,40.5,,1147.0,,,,1147.0,3177.6,6248.1,5614.8,633.3,633.3,962.2,,,962.2,7210.3,10387.9,0.0,3478.9,,,-3872.4,5292.1,153.2,5051.8,0.0,5051.8,15439.7,
06/17/2006,15811.8,115.9,115.9,0.0,375.4,375.4,,2600.7,0.0,0.0,2600.7,0.0,482.7,,,,,3574.7,9296.1,16757.8,-7461.7,0.0,2941.0,2403.9,2403.9,0.0,,208.7,328.4,12237.1,,1999.4,1999.4,,,,102.7,60.7,42.0,42.0,,1108.4,,,,1108.4,3210.5,6170.0,5540.1,629.9,629.9,983.3,,,983.3,7153.3,10363.8,0.0,3745.8,,,-4010.7,5512.7,200.2,5448.0,0.0,5448.0,15811.8,
09/09/2006,15979.2,332.1,332.1,,365.9,365.9,,2622.5,,,2622.5,,230.5,,,,,3551.0,9485.1,17139.7,-7654.6,0.0,2943.1,2403.7,2403.7,0.0,,223.7,315.7,12428.2,,2127.9,2127.9,,,,587.0,544.5,42.5,42.5,,1364.4,,,,1364.4,4079.3,5360.0,4739.9,620.1,620.1,972.0,,,972.0,6332.0,10411.3,0.0,3780.8,,,-4081.5,5660.9,207.7,5567.9,0.0,5567.9,15979.2,
12/30/2006,16273.8,216.6,216.6,,461.2,461.2,,2642.5,,,2642.5,0.0,245.4,,,,,3565.7,9773.3,17640.5,-7867.2,,2934.8,2393.5,2393.5,0.0,,219.6,321.7,12708.1,,2464.4,2464.4,,,,831.5,790.7,40.8,40.8,,1305.5,,,,1305.5,4601.4,5036.6,4428.7,607.9,607.9,968.9,,,968.9,6005.5,10606.9,0.0,3817.3,,,-4188.7,5943.5,94.8,5666.9,0.0,5666.9,16273.8,
03/24/2007,16370.2,149.7,149.7,0.0,398.9,398.9,,2675.1,0.0,0.0,2675.1,0.0,283.8,,,,,3507.5,9835.5,17908.3,-8072.8,0.0,3027.2,2392.5,2392.5,0.0,,224.0,410.7,12862.7,,2044.8,2044.8,,,,783.0,742.0,41.0,41.0,,1067.3,,,,1067.3,3895.1,5382.6,4784.7,597.9,597.9,1082.6,,,1082.6,6465.2,10360.3,0.0,3887.3,,,-4188.7,6206.8,104.5,6009.9,0.0,6009.9,16370.2,
06/16/2007,16736.6,202.9,202.9,0.0,458.8,458.8,,2603.9,0.0,0.0,2603.9,0.0,365.7,,,,,3631.3,10071.2,18417.8,-8346.6,0.0,3034.1,2399.4,2399.4,0.0,,227.3,407.4,13105.3,,2230.7,2230.7,,,,783.3,742.3,41.0,41.0,,1138.1,,,,1138.1,4152.1,5233.3,4648.4,584.9,584.9,1133.5,,,1133.5,6366.8,10518.9,0.0,,,,-4309.9,6394.7,197.4,2282.2,0.0,2282.2,12801.1,
09/08/2007,16865.5,197.8,197.8,0.0,427.0,427.0,,2602.3,0.0,0.0,2602.3,0.0,272.9,,,,,3500.0,10351.4,18898.4,-8547.0,0.0,3014.1,2401.2,2401.2,0.0,,221.2,391.7,13365.5,,2211.1,2211.1,,,,296.9,258.1,38.8,38.8,,1167.3,,,,1167.3,3675.3,5601.0,5022.0,579.0,579.0,1112.0,,,1112.0,6713.0,10388.3,0.0,4012.8,,,-4322.4,6558.8,228.0,6477.2,0.0,6477.2,16865.5,
12/29/2007,17651.0,277.8,277.8,0.0,577.9,577.9,,2797.8,0.0,0.0,2797.8,0.0,354.0,,,,,4007.5,10622.0,19424.2,-8802.2,0.0,3021.5,2406.3,2406.3,0.0,,216.0,399.2,13643.5,,2825.4,2825.4,,,,997.4,954.9,42.5,42.5,,1313.6,,,,1313.6,5136.4,4657.7,4093.5,564.2,564.2,1155.1,,,1155.1,5812.8,10949.2,0.0,4044.1,,,-4418.0,6829.5,246.2,6701.8,0.0,6701.8,17651.0,
03/22/2008,17257.1,216.9,216.9,0.0,427.9,427.9,,2714.7,0.0,0.0,2714.7,0.0,320.5,,,,,3680.0,10570.4,19442.1,-8871.7,0.0,3006.7,2404.3,2404.3,0.0,,213.2,389.2,13577.1,,2085.2,2085.2,,,,1292.4,1248.2,44.2,44.2,,1131.1,,,,1131.1,4508.7,4802.3,4248.8,553.5,553.5,1153.3,,,1153.3,5955.6,10464.3,0.0,4067.4,,,-4492.3,6992.7,225.0,6792.8,0.0,6792.8,17257.1,
06/14/2008,17408.8,326.1,326.1,0.0,469.8,469.8,,2656.7,0.0,0.0,2656.7,0.0,395.1,,,,,3847.7,10563.2,19540.7,-8977.5,0.0,2997.9,2403.9,2403.9,0.0,,212.0,382.0,13561.1,,2286.1,2286.1,,,,1250.4,1205.6,44.8,44.8,,1195.9,,,,1195.9,4732.4,4601.1,4058.3,542.8,542.8,1160.0,,,1160.0,5761.1,10493.5,0.0,,,,-4593.1,7190.9,216.9,2814.7,0.0,2814.7,13308.2,
09/06/2008,17352.1,358.2,358.2,,437.2,437.2,,2686.7,,,2686.7,,267.5,,,,,3749.6,10606.4,19648.5,-9042.1,0.0,2996.1,2400.5,2400.5,0.0,,214.7,380.9,13602.5,,2288.6,2288.6,,,,1222.5,1177.2,45.3,45.3,,1198.0,,,,1198.0,4709.1,4622.9,4091.3,531.6,531.6,1156.0,,,1156.0,5778.9,10488.0,0.0,,,,-4777.2,7355.1,166.7,2744.6,0.0,2744.6,13232.6,
01/03/2009,17484.7,382.8,382.8,0.0,515.1,515.1,,2591.4,0.0,0.0,2591.4,0.0,486.9,,,,,3976.2,10643.1,19692.3,-9049.2,0.0,2865.4,2390.2,2390.2,0.0,,207.1,268.1,13508.5,,2448.5,2448.5,,,,799.0,758.4,40.6,40.6,,1251.7,,,,1251.7,4499.2,4700.8,4184.2,516.6,516.6,1498.5,,,1498.5,6199.3,10698.5,0.0,4134.2,,,-4776.8,7657.5,-228.7,6786.2,0.0,6786.2,17484.7,
03/28/2009,17037.4,112.4,112.4,0.0,400.4,400.4,0.0,2730.2,,,,,490.8,,,195.3,295.5,3733.8,10436.3,19602.1,-9165.8,0.0,2867.3,2385.7,2385.7,0.0,,207.3,274.3,13303.6,,2911.2,1965.9,,,945.3,546.4,0.0,39.2,39.2,507.2,110.5,,,257.4,0.0,3568.1,5182.0,4675.5,506.5,506.5,1503.9,,590.7,655.8,6685.9,10254.0,0.0,4149.5,5.9,4143.6,-4841.3,7766.5,-291.3,6783.4,0.0,6783.4,17037.4,
06/20/2009,17131.6,219.4,219.4,0.0,442.0,442.0,0.0,2639.4,,,,,505.6,,,190.7,314.9,3806.4,10428.7,19857.0,-9428.3,0.0,2896.5,2392.1,2392.1,0.0,,210.0,294.4,13325.2,,3119.2,2105.7,,,1013.5,545.0,0.0,38.1,38.1,506.9,114.6,,,268.2,0.0,3778.8,4882.9,4382.6,500.3,500.3,1531.1,,607.3,655.6,6414.0,10192.8,0.0,4162.3,5.9,4156.4,-5027.1,7963.5,-159.9,6938.8,0.0,6938.8,17131.6,
09/12/2009,17024.5,380.3,380.3,0.0,404.8,404.8,0.0,2601.0,,,,,348.0,,,95.1,252.9,3734.1,10385.8,20104.9,-9719.1,0.0,2904.6,2397.3,2397.3,0.0,,213.0,294.3,13290.4,,3028.9,1965.3,,,1063.6,1042.7,0.0,36.1,36.1,1006.6,114.7,,,273.7,0.0,4186.3,4325.4,3829.5,495.9,495.9,1553.4,,619.2,660.5,5878.8,10065.1,0.0,4180.1,5.9,4174.2,-5218.7,8051.6,-53.6,6959.4,0.0,6959.4,17024.5,
01/02/2010,14963.6,471.5,471.5,0.0,522.4,522.4,0.0,2508.9,,,,,322.5,0.0,,,322.5,3825.3,10282.7,20248.0,-9965.3,0.0,855.6,426.6,426.6,0.0,,169.9,259.1,11138.3,,3593.9,2458.9,0.0,0.0,1135.0,540.8,0.0,31.6,31.6,509.2,103.1,0.0,6.6,150.5,0.0,4237.8,4360.9,3874.3,486.6,486.6,1418.5,0.0,635.4,626.0,5779.4,10017.2,0.0,4218.3,5.9,4212.4,-5661.8,6403.7,-13.8,4946.4,0.0,4946.4,14963.6,
03/27/2010,14957.4,458.5,458.5,0.0,419.8,419.8,0.0,2705.2,,,,,320.9,1.7,,,320.9,3904.4,10180.3,20343.5,-10163.2,0.0,872.7,428.4,428.4,0.0,,172.9,269.7,11053.0,,2966.9,1967.9,,,999.0,1040.6,0.0,31.8,31.8,1008.8,103.2,,,167.5,0.0,4110.7,4369.0,3888.9,480.1,480.1,1460.7,,644.5,648.7,5829.7,9940.4,0.0,4284.6,6.0,4278.6,-5761.6,6460.9,30.5,5014.4,2.6,5017.0,14957.4,
06/19/2010,15098.2,547.2,547.2,0.0,458.0,458.0,0.0,2632.9,,,,,475.0,7.0,,,475.0,4113.1,10089.9,20417.1,-10327.2,0.0,895.2,428.1,428.1,0.0,,174.4,285.7,10985.1,,3193.7,2170.8,,,1022.9,1040.5,0.0,31.4,31.4,1009.1,103.3,,,175.1,0.0,4337.5,4309.2,3837.3,471.9,471.9,1481.3,,650.1,656.1,5790.5,10128.0,0.0,4305.5,6.0,4299.5,-5931.1,6556.5,36.7,4967.6,2.6,4970.2,15098.2,
09/11/2010,14856.0,632.9,632.9,0.0,410.2,410.2,0.0,2570.4,,,,,372.2,11.7,,,372.2,3985.7,9964.0,20315.1,-10351.1,0.0,906.3,427.8,427.8,0.0,,177.6,289.2,10870.3,,3082.3,2024.6,,,1057.7,541.3,0.0,31.2,31.2,510.1,103.3,,,181.7,0.0,3726.9,4750.5,4285.9,464.6,464.6,1502.1,,657.5,662.9,6252.6,9979.5,0.0,4306.5,6.0,4300.5,-6113.6,6634.6,45.8,4873.3,3.2,4876.5,14856.0,
01/01/2011,15148.1,778.8,778.8,0.0,557.4,557.4,0.0,2623.4,,,,,273.4,11.6,,,273.4,4233.0,9910.2,20233.4,-10323.2,0.0,1004.9,430.9,430.9,0.0,,187.2,375.2,10915.1,,3681.6,2533.4,0.0,0.0,1148.2,536.3,0.0,30.7,30.7,505.6,96.3,0.0,0.0,153.5,0.0,4314.2,4300.0,3843.8,456.2,456.2,1536.2,0.0,727.9,654.8,5836.2,10150.4,0.0,4369.1,6.0,4363.1,-6283.8,6820.0,88.0,4993.3,4.4,4997.7,15148.1,
03/26/2011,14618.1,411.5,411.5,0.0,454.3,454.3,0.0,2730.0,,,,,264.6,9.8,,,264.6,3860.4,9812.7,20351.9,-10539.2,0.0,945.0,432.6,432.6,0.0,,182.9,319.7,10757.7,,3271.2,2185.1,,,1086.1,35.7,0.0,30.7,30.7,5.0,96.9,,,106.2,0.0,3403.8,4824.9,4375.0,449.9,449.9,1508.3,,731.4,670.7,6333.2,9737.0,0.0,4397.2,6.0,4391.2,-6459.6,6801.4,137.7,4876.7,4.4,4881.1,14618.1,
06/18/2011,14551.2,150.9,150.9,0.0,536.9,536.9,0.0,2772.6,,,,,354.3,9.8,,,354.3,3814.7,9782.6,20434.8,-10652.2,0.0,953.9,432.3,432.3,0.0,,185.5,326.3,10736.5,,3424.3,2374.3,,,1050.0,35.5,0.0,30.6,30.6,4.9,96.9,,,129.3,0.0,3556.7,4927.7,4485.1,442.6,442.6,1388.1,,584.5,674.3,6315.8,9872.5,0.0,4444.6,6.0,4438.6,-6820.4,6896.5,153.4,4674.1,4.6,4678.7,14551.2,
09/10/2011,14514.8,180.5,180.5,0.0,499.4,499.4,0.0,2779.6,,,,,301.9,7.5,,,301.9,3761.4,9764.6,20452.2,-10687.6,0.0,988.8,431.0,431.0,0.0,,192.2,358.1,10753.4,,3398.1,2290.7,,,1107.4,842.3,0.0,31.3,31.3,811.0,96.5,,,140.4,0.0,4336.9,4206.0,3772.6,433.4,433.4,1401.5,,584.0,677.1,5607.5,9944.4,0.0,4455.8,6.0,4449.8,-7015.5,6977.3,148.0,4565.6,4.8,4570.4,14514.8,
12/31/2011,15073.6,729.4,729.4,0.0,652.1,652.1,0.0,2469.6,,,,,335.7,4.4,,,335.7,4186.8,9637.6,20377.9,-10740.3,0.0,1249.2,469.8,469.8,0.0,,196.8,578.2,10886.8,,4093.8,2917.0,0.0,0.0,1176.8,840.5,0.0,29.2,29.2,811.3,77.8,0.0,0.0,141.9,0.0,5012.1,4569.7,4165.0,404.7,404.7,1776.5,0.0,904.5,730.1,6346.2,11358.3,0.0,4469.9,6.0,4463.9,-7874.4,7175.3,-61.5,3709.3,6.0,3715.3,15073.6,
03/24/2012,14779.5,134.5,134.5,0.0,519.1,519.1,0.0,2850.4,,,,,356.7,2.9,,,356.7,3860.7,9665.6,20580.1,-10914.5,0.0,1253.2,471.7,471.7,0.0,,200.0,578.6,10918.8,,3515.3,2453.2,,,1062.1,834.9,0.0,28.9,28.9,806.0,61.2,,,161.2,0.0,4411.4,5843.4,5438.4,405.0,405.0,1763.8,,889.5,713.1,7607.2,12018.6,0.0,4474.5,6.1,4468.4,-8879.1,7185.7,-26.4,2754.7,6.2,2760.9,14779.5,
06/16/2012,14870.6,252.5,252.5,0.0,613.8,613.8,0.0,2827.3,,,,,413.0,1.3,,,413.0,4106.6,9527.4,20545.4,-11018.0,0.0,1236.6,468.6,468.6,0.0,,202.2,564.5,10764.0,,3564.0,2471.6,,,1092.4,836.6,0.0,30.4,30.4,806.2,61.1,,,170.6,0.0,4461.7,6065.1,5658.0,407.1,407.1,1751.4,,856.1,724.7,7816.5,12278.2,0.0,4486.0,6.1,4479.9,-9119.5,7266.5,-47.0,2586.0,6.4,2592.4,14870.6,
09/08/2012,14499.6,202.8,202.8,0.0,561.2,561.2,0.0,2742.7,,,,,301.9,,,,301.9,3808.6,9432.3,20723.3,-11291.0,0.0,1258.7,473.0,473.0,0.0,,209.3,576.4,10691.0,,3446.3,2346.1,,,1100.2,76.4,0.0,31.2,31.2,45.2,61.2,,,181.5,0.0,3583.9,6357.1,5954.4,402.7,402.7,1771.8,,837.7,752.6,8128.9,11712.8,0.0,4495.8,6.1,4489.7,-9119.6,7381.5,22.3,2780.0,6.8,2786.8,14499.6,
12/29/2012,14657.0,352.2,352.2,0.0,909.0,909.0,0.0,2562.0,,,,,344.7,0.0,0.0,,344.7,4167.9,9224.6,20750.1,-11525.5,0.0,1264.5,471.5,471.5,0.0,81.2,191.7,520.1,10489.1,,4269.2,3125.0,0.0,0.0,1144.2,330.2,0.0,36.2,36.2,294.0,30.4,0.0,0.0,178.5,0.0,4629.8,5243.5,4831.9,411.6,411.6,1874.5,0.0,914.5,781.5,7118.0,11747.8,0.0,4511.7,6.1,4505.6,-9119.8,7585.6,-73.8,2903.7,5.5,2909.2,14657.0,
03/23/2013,14443.3,295.0,295.0,0.0,592.8,592.8,0.0,2885.0,,,,,434.9,,,,434.9,4207.7,9068.5,20783.6,-11715.1,0.0,1167.1,468.9,468.9,0.0,,192.2,506.0,10235.6,,3389.8,2389.3,,,1000.5,870.8,0.0,38.3,38.3,832.5,45.7,,,187.4,0.0,4306.3,5301.6,4899.2,402.4,402.4,1839.6,,879.4,772.8,7141.2,11447.5,0.0,4523.1,6.1,4517.0,-9128.8,7686.5,-90.3,2990.5,5.3,2995.8,14443.3,
06/15/2013,14554.7,441.1,441.1,0.0,612.3,612.3,0.0,2455.7,,,,,2163.2,,1770.1,,393.1,5672.3,7861.4,17939.7,-10078.3,0.0,1021.0,373.6,373.6,0.0,,198.7,448.7,8882.4,,3237.8,2276.9,,,960.9,1088.2,0.0,41.0,41.0,1047.2,805.4,,,193.1,648.5,5131.4,4605.6,4230.6,375.0,375.0,1614.5,,677.7,743.7,6220.1,11351.5,0.0,4729.7,6.1,4723.6,-9129.5,7646.7,-72.7,3174.2,29.0,3203.2,14554.7,
09/07/2013,14407.6,413.1,413.1,0.0,556.9,556.9,0.0,2401.1,,,,,2278.9,,1840.8,,438.1,5650.0,7732.4,17980.3,-10247.9,0.0,1025.2,373.6,373.6,0.0,,202.1,449.5,8757.6,,3237.0,2275.4,,,961.6,1339.9,0.0,48.0,48.0,1291.9,761.2,,,202.8,619.7,5338.1,4228.4,3844.3,384.1,384.1,1612.3,,681.7,727.8,5840.7,11178.8,0.0,4770.2,6.1,4764.1,-9129.9,7639.2,-80.3,3199.2,29.6,3228.8,14407.6,
12/28/2013,17219.5,4647.3,4647.3,0.0,1211.4,1211.4,0.0,2089.6,,,,,515.4,0.0,143.9,0.0,371.5,8463.7,7537.5,17722.7,-10185.2,0.0,1218.3,464.5,464.5,0.0,55.0,196.1,502.7,8755.8,,5554.2,3376.4,1135.2,0.0,1042.6,302.2,0.0,49.3,49.3,252.9,0.0,0.0,0.0,,0.0,5856.4,3890.8,3515.3,375.5,375.5,1597.2,0.0,451.4,1145.8,5488.0,11344.4,0.0,1984.3,2.4,1981.9,-480.6,4586.9,-271.1,5819.5,55.6,5875.1,17219.5,
03/22/2014,15023.7,2691.4,2691.4,0.0,605.5,605.5,0.0,2324.2,,,,,665.0,,107.7,,557.3,6286.1,7484.0,17912.5,-10428.5,0.0,1253.6,464.6,464.6,0.0,,200.5,588.5,8737.6,,3184.2,2299.8,0.0,,884.4,713.3,0.0,60.5,60.5,652.8,0.0,,,,0.0,3897.5,3737.5,3353.1,384.4,384.4,1624.4,1172.6,451.8,0.0,5361.9,9259.4,0.0,2016.1,2.4,2013.7,-489.4,4443.0,-261.3,5708.4,55.9,5764.3,15023.7,
06/14/2014,13708.6,2232.5,2232.5,0.0,330.3,330.3,0.0,2282.8,,,,,512.7,,79.6,,433.1,5358.3,7354.8,17806.9,-10452.1,0.0,995.5,330.9,330.9,0.0,,202.5,462.1,8350.3,,2705.1,1757.2,0.0,,947.9,313.9,0.0,61.1,61.1,252.8,0.0,,,,0.0,3019.0,3500.4,3115.1,385.3,385.3,1613.8,1157.9,455.9,0.0,5114.2,8133.2,0.0,2011.9,2.4,2009.5,-490.4,4305.1,-251.2,5575.4,0.0,5575.4,13708.6,
09/06/2014,12800.8,1348.7,1348.7,0.0,334.1,334.1,0.0,2317.6,,,,,538.7,,61.7,257.3,219.7,4539.1,7308.8,17512.4,-10203.6,0.0,952.9,330.9,330.9,0.0,,206.2,415.8,8261.7,,2822.5,1892.1,0.0,,930.4,74.6,0.0,72.8,72.8,1.8,0.0,,,,0.0,2897.1,2742.8,2354.8,388.0,388.0,1613.3,,459.4,1153.9,4356.1,7253.2,0.0,2024.5,2.4,2022.1,-491.3,4257.5,-243.1,5547.6,0.0,5547.6,12800.8,
01/03/2015,13377.0,2255.1,2255.1,0.0,373.4,373.4,0.0,2187.9,,,,,792.7,0.0,39.5,476.1,277.1,5609.1,6776.5,17073.8,-10297.3,0.0,991.4,330.9,330.9,0.0,139.3,205.8,315.4,7767.9,,2655.6,1609.6,29.4,0.0,1016.6,97.9,0.0,94.7,94.7,3.2,0.0,0.0,0.0,,0.0,2753.5,2902.0,2472.9,429.1,429.1,2271.1,0.0,765.0,1506.1,5173.1,7926.6,0.0,2053.8,2.5,2051.3,-491.8,4310.1,-421.7,5450.4,0.0,5450.4,13377.0,
