Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1992,162.153,,-56.157001,,105.995998,,-84.405998,,,,,21.59,-104.243999,,58.683998,,0.0,45.560001,-82.653999,0.0,-82.653999,0.0,,,-82.653999,0.0,-82.653999,0.0,,-82.653999,-82.653999,,89.972,-0.9575,-0.9575,,89.972,-0.9575,-0.9575,-0.9575,
09/30/1992,151.278,,-56.243,,95.035,,-74.114998,,,,,20.92,-66.872,,50.388,,0.0,16.483999,-45.952,0.0,-45.952,0.0,,,-45.952,0.0,-45.952,-0.443,,-46.395,-46.395,,90.096001,-0.5125,-0.5125,,90.096001,-0.5125,-0.5125,-0.5125,
12/31/1992,105.471001,,-37.658001,,67.813,,-46.692001,,,,,21.121,-91.670002,,22.924999,,0.0,68.745003,-70.549002,0.0,-70.549004,0.0,,,-70.549002,0.0,-70.549004,0.0,,-70.549004,-70.549004,,90.096,-0.7825,-0.7825,-0.7825,90.096,-0.7825,-0.7825,-0.7825,
03/31/1993,157.022995,,-57.502998,,99.519997,,-82.347,,,,,17.173,-72.862001,,54.977001,,0.0,17.885,-55.689001,0.0,-55.688999,0.0,,,-55.689001,0.0,-55.688999,-0.221,,-55.909999,-55.909999,,90.800003,-0.615,-0.615,,90.800003,-0.615,-0.615,-0.615,
06/30/1993,168.169998,,-60.122002,,108.047997,,-87.343002,,,,,20.705,-69.491,,58.688,,0.0,10.803,-48.786,0.0,-48.785999,0.0,,,-48.786,0.0,-48.785999,-0.221,,-49.006999,-49.006999,,91.043999,-0.5375,-0.5375,,91.043999,-0.5375,-0.5375,-0.5375,
09/30/1993,169.563004,,-62.943001,,106.620003,,-86.139999,,,,,20.48,-75.907001,,58.844002,,0.0,17.063,-55.427002,0.0,-55.426998,0.0,,,-55.427002,0.0,-55.426998,-0.222,,-55.648998,-55.648998,,89.811996,-0.61,-0.61,,89.811996,-0.61,-0.61,-0.61,
12/31/1993,171.968002,,-61.308998,,110.659004,,-111.761002,,,,,-1.102,-81.778,,59.924999,,0.0,21.853001,-82.88,0.0,-82.879997,0.0,,,-82.88,-3.0,-85.879997,-0.221,,-86.100997,-86.100997,,91.112166,-0.945,-0.945,-0.945,91.112166,-0.945,-0.945,-0.945,
03/31/1994,176.087006,,-66.036003,,110.051003,,-88.898003,,,,,21.153,-78.279999,,58.667999,,0.0,19.612,-57.126999,0.0,-57.126999,0.0,,,-57.126999,0.0,-57.126999,-0.221,,-57.347999,-57.347999,,93.108002,-0.615,-0.615,,93.108002,-0.615,-0.615,-0.615,
06/30/1994,192.089996,,-68.603996,,123.486,,-97.906998,,,,,25.579,-80.302999,,59.917999,,0.0,20.385,-54.723999,0.0,-54.723999,0.0,,,-54.723999,0.0,-54.723999,-1.833,,-56.556999,-56.556999,,93.472,-0.605,-0.605,,93.472,-0.605,-0.605,-0.605,
09/30/1994,223.468002,,-80.561996,,142.906006,,-115.255997,,,,,27.65,-92.875,,70.138,,0.0,22.737,-65.225,0.0,-65.224998,0.0,,,-65.225,-1.656,-66.880997,-2.044,,-68.924997,-68.924997,,94.043999,-0.7325,-0.7325,,94.043999,-0.7325,-0.7325,-0.7325,
12/31/1994,245.524002,,-87.682999,,157.841003,,-165.223999,,,,,-7.383,-127.262997,,74.574997,,0.0,52.688,-134.645997,0.0,-134.645996,0.0,,,-134.645997,-1.773,-136.419006,-2.287,,-138.706006,-138.706006,,94.51856,-1.4675,-1.4675,-1.4675,94.51856,-1.4675,-1.4675,-1.4675,
03/31/1995,245.401001,,-93.224998,,152.176003,,-138.470993,,,,,13.705,-110.096996,,75.727997,,0.0,34.368999,-96.391996,0.0,-96.391998,0.0,,,-96.391996,-2.11,-98.501999,-2.471,,-100.972999,-100.972999,,94.676004,-1.0675,-1.0675,,94.676004,-1.0675,-1.0675,-1.0675,
06/30/1995,263.734009,,-100.017998,,163.716011,,-152.677002,,,,,11.039,-105.809996,,79.589996,,0.0,26.219999,-94.770996,0.0,-94.771004,0.0,,,-94.770996,-2.166,-96.936996,-2.447,,-99.383996,-99.383996,,95.003998,-1.045,-1.045,-1.045,95.003998,-1.045,-1.045,-1.045,
09/30/1995,278.15799,,-109.141998,,169.015992,,-140.460999,,,,,28.555,-68.281,,81.362,,0.0,-13.081,-39.726,0.0,-39.726002,0.0,,,-39.726,-1.953,-41.679001,-2.354,,-44.033001,-44.033001,,95.248,-0.4625,-0.4625,-0.4625,95.248,-0.4625,-0.4625,-0.4625,
12/31/1995,290.766998,,-110.094002,,180.672996,,-154.529007,,,,,26.143999,-104.075998,,77.169998,,0.0,26.906,-77.931999,0.0,-77.931999,0.0,,,-77.931999,-2.408,-80.339996,-12.977,,-93.316996,-93.316996,,95.272004,-0.98,-0.98,-0.98,95.272004,-0.98,-0.98,-0.98,
03/31/1996,304.165009,,-128.690002,,175.475007,,-157.582001,,,,,17.893,-91.839999,,69.696999,,0.0,22.143,-73.946999,0.0,-73.946999,0.0,,,-73.946999,-2.355,-76.302002,-24.378,,-100.680002,-100.680002,,99.239996,-1.015,-1.015,-1.015,99.239996,-1.015,-1.015,-1.015,
06/30/1996,320.330994,,-128.889999,,191.440995,,-164.024994,,,,,27.416,-109.135002,,62.402,,0.0,46.733002,-81.719002,0.0,-81.719002,0.0,,,-81.719002,-2.455,-84.174004,-33.794998,,-117.969002,-117.969002,,99.311996,-1.19,-1.19,-1.19,99.311996,-1.19,-1.19,-1.19,
09/30/1996,331.122009,,-134.496002,,196.626007,,-168.074005,,,,,28.552,-98.485001,,64.651001,,0.0,33.834,-69.933001,0.0,-69.932999,0.0,,,-69.933001,-2.575,-72.508003,-34.423,,-106.931003,-106.931003,,99.311996,-1.08,-1.08,-1.08,99.311996,-1.08,-1.08,-1.08,
12/31/1996,359.523987,,-146.195999,,213.327988,,-212.776993,,,,,0.551,-97.614002,,71.427002,,0.0,26.187,-97.063002,0.0,-97.063004,0.0,,,-97.063002,-2.032,-99.095001,-35.183998,,-134.278999,-134.278999,,99.351996,-1.35,-1.35,-1.35,99.351996,-1.35,-1.35,-1.35,
03/03/1997,358.549011,,-151.399002,,207.150009,,-192.871994,,,,,14.278,-87.959001,,72.762001,,0.0,15.197,-73.681001,0.0,-73.681,0.0,,,-73.681001,-2.275,-75.956001,-35.965,,-111.921001,-111.921001,,99.363998,-1.13,-1.13,-1.13,99.363998,-1.13,-1.13,-1.13,
06/30/1997,438.515991,,-189.031006,,249.484985,,-244.328003,,,,,5.157,-103.270003,,81.023003,,0.0,22.247,-98.113003,0.0,-98.112999,0.0,,,-98.113003,6.103,-92.010002,-36.765999,,-128.776001,-128.776001,,99.372,-1.3,-1.3,-1.3,99.372,-1.3,-1.3,-1.3,
09/30/1997,517.929993,,-227.828995,,290.100998,,-273.227997,,,,,16.872999,56.856995,,107.748001,,0.0,-164.604996,73.729994,0.0,73.730003,0.0,,,73.729994,10.317,84.046997,-37.592999,,46.453998,46.453998,,99.568,0.47,0.47,0.47,123.42,0.44,0.44,0.44,
12/31/1997,634.362976,,-285.540985,,348.821991,,-303.954987,,,,,44.867001,250.554008,,107.167,,0.0,-357.721008,295.421009,0.0,295.42099,0.0,,,295.421009,-74.838997,220.582001,-38.443001,,182.139,182.139,,100.075996,1.82,1.82,1.82,119.044,1.53,1.53,1.53,
03/31/1998,675.728027,,-343.720001,,332.008026,,-343.167999,,,,,-11.16,22.969002,,97.973999,,0.0,-120.943001,11.809002,0.0,11.809,0.0,,,11.809002,-39.013,-27.204,0.0,,-27.204,-27.204,,115.767998,-0.23,-0.23,-1.4155,115.767998,-0.23,-0.23,-1.4155,
06/30/1998,805.190002,,-401.60199,,403.588012,,-384.333008,,,,,19.254999,-111.226999,,113.556999,,0.0,-2.33,-91.972,0.0,-91.972,0.0,,,-91.972,-30.979,-122.950996,0.0,,-122.950996,-122.950996,,150.332,-0.82,-0.82,-0.82,150.332,-0.82,-0.82,-0.82,
09/30/1998,806.870972,,-395.826996,,411.043976,,-394.994995,,,,,16.049,-105.085004,,106.438004,,0.0,-1.353,-89.036004,0.0,-89.036003,0.0,,,-89.036004,-24.577999,-113.613998,0.0,,-113.613998,-113.613998,,150.608994,-0.75,-0.75,-0.75,150.608994,-0.75,-0.75,-0.75,
12/31/1998,977.354004,,-503.354004,,474.0,,-509.460999,,,,,-35.460999,-119.166999,,108.432999,,0.0,10.734,-154.627998,0.0,-154.628006,0.0,,,-154.627998,-150.112,-304.73999,0.0,,-304.73999,-304.73999,,150.875,-1.22,-1.22,-2.279,150.875,-1.22,-1.22,-2.279,
03/31/1999,933.708008,,-506.678009,,427.029999,,-534.077026,,,,,-107.046997,-113.981,,109.292,-2.879,0.0,7.568,-221.027997,0.0,-221.028,0.0,,,-221.027997,-17.618999,-238.647003,0.0,,-238.647003,-238.647003,,151.625,-1.57,-1.57,-1.57,151.625,-1.57,-1.57,-1.57,
06/30/1999,946.309021,,-447.666992,,498.642029,,-506.912994,,,,,-8.271,-120.919999,,114.265999,-1.981,0.0,8.635,-129.190999,0.0,-129.190994,0.0,,,-129.190999,-38.655998,-167.847,0.0,,-167.847,-167.847,,152.149002,-1.1,-1.1,-1.1,152.149002,-1.1,-1.1,-1.1,
09/30/1999,902.309998,,-436.039001,,466.270997,,-486.63501,,,,,-20.364,-125.177998,,120.516998,-2.077,0.0,6.738,-145.541998,0.0,-145.542007,0.0,,,-145.541998,-32.521,-178.063004,0.0,,-178.063004,-178.063004,,152.460999,-1.17,-1.17,-1.17,152.460999,-1.17,-1.17,-1.17,
12/31/1999,1160.657959,,-629.799011,,530.858948,,-569.291016,,,,,-38.431999,-145.889999,,126.473999,,0.0,19.416,-184.321999,0.0,-184.322006,0.0,,,-184.321999,-31.728001,-216.050003,0.0,,-216.050003,-216.050003,,169.621994,-1.27,-1.27,-1.27,169.621994,-1.27,-1.27,-1.27,
03/31/2000,1048.223999,,-552.481018,,495.742981,,-436.011993,,,,,59.730999,-133.830995,,132.078995,-1.301,0.0,3.053,-74.099996,0.0,-74.099998,0.0,,,-74.099996,-41.395,-115.495003,0.0,0.0,-115.495003,-115.495003,,173.350998,-0.67,-0.67,-0.67,173.350998,-0.67,-0.67,-0.67,
06/30/2000,1081.577026,,-523.315979,,558.261047,,-542.963013,,,,,15.298,-141.586002,,139.468002,-1.403,0.0,3.521,-126.288002,0.0,-126.288002,0.0,,,-126.288002,-45.459999,-171.748001,0.0,,-171.748001,-171.748001,,173.485001,-1.03,-1.03,-1.03,173.485001,-1.03,-1.03,-1.03,
09/30/2000,1035.547974,,-507.757996,,527.789978,,-501.394012,,,,,26.396,-29.379989,,150.192993,-1.801,0.0,-119.012004,-2.983989,0.0,-2.984,0.0,,,-2.983989,-37.158001,-40.141998,0.0,,-40.141998,-40.141998,,174.052994,-0.23,-0.23,-0.98,174.052994,-0.23,-0.23,-0.98,
12/31/2000,1245.698975,,-113.351997,,1132.346977,,-1266.78894,,,,,-134.442001,883.384018,,147.511002,-2.131,0.0,-1028.764019,748.942017,0.0,597.304016,0.0,,,748.942017,-40.666,556.638,0.0,,556.638,556.638,,174.751999,3.19,3.19,-0.88,174.751999,3.13,3.13,-0.88,
03/31/2001,1046.008057,,-448.920013,,597.088043,,-653.344971,,,,,-56.257,1498.124054,,137.384003,-2.934,0.0,-1632.574057,1441.867054,-286.244995,1155.621948,0.0,,,1155.622059,-27.747,1127.875,0.0,8.951,1136.826,1136.826,,175.042999,4.04,4.04,-3.99,178.569,3.99,3.99,-4.04,
06/30/2001,1061.988037,,-383.457001,,678.531036,,-635.539978,,,,,42.991001,564.119995,,132.606995,-6.181,0.0,-690.54599,607.110996,-89.966003,517.14502,0.0,,,517.144993,-278.654999,238.490005,0.0,-360.230011,-121.740006,-121.740006,,175.194,0.85,0.85,1.26,175.194,0.85,0.85,1.26,
09/30/2001,911.541992,,-455.139008,,456.402984,,-495.696014,,,,,-39.292999,-61.815994,,140.753998,-2.795,0.0,-76.143004,-101.108993,49.514,-49.966,6.647,,,-58.241993,-20.450001,-77.063004,0.0,0.0,-77.063004,-77.063004,,282.355988,-0.27,-0.25,-0.25,282.355988,-0.27,-0.25,-0.25,
12/31/2001,1289.240967,,-847.010986,,442.22998,,-581.656006,,,,,-139.425995,-219.133003,,133.259003,-6.118,0.0,91.992001,-358.558998,134.151993,-224.406998,0.0,,,-224.407005,-57.161999,-281.569,0.0,180.919998,-100.649002,-100.649002,,175.334,-0.98,-0.98,-0.68,175.334,-0.98,-0.98,-0.68,
03/31/2002,911.176025,,-450.584015,,460.59201,,-424.756012,,,,,35.835999,-257.084,,123.054001,-3.896,0.0,137.925999,-221.248001,27.465,-192.742004,12.975,,,-206.758001,-43.912998,-249.630005,0.0,-0.005,-249.635005,-249.635005,,288.269012,-0.87,-0.82,-0.82,288.269012,-0.87,-0.82,-0.82,
06/30/2002,1065.556,,-469.845,,595.711,,-494.419,,,,,101.292,-219.692,122.252,133.013,-10.761,0.0,97.44,-118.4,20.247,-98.153,0.0,,,-98.153,0.0,-98.153,0.0,0.0,-98.153,-98.153,14.24475,175.481,-0.59,-0.59,-0.51,175.481,-0.59,-0.59,-0.51,
09/30/2002,872.387024,,-376.997986,,495.389038,,-417.545013,,,,,77.844002,-72.732998,,131.115997,-7.676,0.0,-50.706999,5.111004,11.931,18.379,51.547001,,,-34.504997,-48.576,-81.744003,0.0,0.0,-81.744003,-81.744003,,300.325989,-0.27,-0.17,-0.01,300.325989,-0.27,-0.17,-0.01,
12/31/2002,1098.874023,,,,,,-1028.259033,,,,,70.614998,-125.969997,,122.338997,-0.185,0.0,3.816,-55.354999,9.737,-46.051998,-637.177002,,,591.559003,-61.348,529.776978,0.0,0.0,529.776978,529.776978,,295.996002,1.79,-0.36,-0.36,320.109009,1.66,-0.36,-0.36,
03/31/2003,1000.950989,,-470.52301,,530.427979,,-503.321991,,,,,27.106001,-131.984997,,129.268997,-5.564,0.0,8.28,-104.878996,29.216999,-75.787003,19.993999,,,-95.655997,-55.541,-151.322006,0.0,0.0,-151.322006,-151.322006,,281.742004,-0.5,-0.43,-0.44,281.742004,-0.5,-0.43,-0.44,
06/30/2003,973.146973,,-420.571991,,552.574982,,-518.531006,,,,,34.043999,345.403992,,134.509003,-4.699,0.0,-475.213995,379.44799,-162.182007,217.266006,1.764,,,215.501984,-57.154999,158.347,0.0,0.0,158.347,158.347,,286.649994,0.54,0.55,0.57,294.492004,0.54,0.54,0.56,
09/30/2003,975.765991,,-412.639008,,563.126984,,-535.127014,,,,,28.0,-179.072002,,171.496002,-3.826,0.0,11.402,-151.072002,51.431999,-99.639999,-8.316,,,-91.324003,-15.638,-106.961998,0.0,0.0,-106.961998,-106.961998,,286.716003,-0.36,-0.39,-0.37,286.716003,-0.36,-0.39,-0.37,
12/31/2003,1277.284058,,-597.387024,,679.897034,,-685.674988,,,,,-5.778,-242.296993,,180.401993,,0.0,61.895,-248.074993,61.237999,-186.837006,0.731,,,-187.567994,-9.834,-197.401993,0.0,0.0,-197.401993,-197.401993,,286.765991,-0.69,-0.69,-0.69,286.765991,-0.69,-0.69,-0.69,
03/31/2004,1187.140015,,-618.30603,,568.833985,,-575.606018,,,,,-6.772,-108.632,,117.125,-0.938,0.0,-7.555,-115.404,58.400002,-116.066002,8.246,,,-65.249998,4.335,-119.976997,0.0,0.0,-119.976997,-119.976997,,286.84201,-0.42,-0.39,-0.38,286.84201,-0.42,-0.39,-0.38,
06/30/2004,1212.264,,-537.029,,675.235,,-515.565,,,,,159.67,-343.821,180.138,181.408,-1.27,0.0,163.683,-184.151,57.248,-126.903,5.005,,,-131.908,-55.203,-187.111,0.0,0.0,-187.111,-187.111,47.514,287.004,-0.65,-0.63,-0.46,287.004,-0.65,-0.63,-0.46,
09/30/2004,1117.485,,-475.063,,642.422,,-544.127,,,,,98.295,-162.268,172.433,174.616,-2.183,0.0,-10.165,-63.973,28.632,-35.341,20.93,,,-56.271,-6.904,-63.175,0.0,0.0,-63.175,-63.175,,287.173,-0.22,-0.15,-0.173,287.173,-0.22,-0.15,-0.173,
12/31/2004,1364.434,,-750.307,,614.127,,-895.218,,,,,-281.091,-235.53,,248.323,-6.583,0.0,-6.21,-516.621,174.26,-283.045,-4.161,,,-338.2,-26.942,-305.826,0.0,0.0,-305.826,-305.826,,287.319,-1.06,-1.08,-1.08,287.319,-1.06,-1.08,-1.08,
03/31/2005,1213.198,,-554.474,,658.724,,-591.821,,,,,66.903,-202.46,187.064,190.864,-3.8,0.0,15.396,-135.557,37.465,-98.092,30.046,,,-128.138,2.001,-126.137,0.0,0.0,-126.137,-126.137,0.606,287.856,-0.44,-0.33,-0.33,287.856,-0.44,-0.33,-0.33,
06/30/2005,1231.859,,-518.849,,713.01,,-617.892,,,,,95.118,-118.595,185.414,191.686,-6.272,0.0,-66.819,-23.477,-1.677,-25.154,-240.761,,,215.607,-1.809,213.798,0.0,0.0,213.798,213.798,66.216,288.143,0.74,-0.09,-0.32,288.143,0.74,-0.09,-0.32,
09/30/2005,1241.745,,-548.526,,693.219,,-583.924,,,,,109.295,-195.124,186.887,189.614,-2.727,0.0,8.237,-85.829,24.829,-61.0,-0.87,,,-60.13,-2.822,-62.952,0.0,0.0,-62.952,-62.952,,288.507,-0.22,-0.22,-0.22,288.507,-0.22,-0.22,-0.22,
12/31/2005,1485.676,,-675.059,,810.617,,-581.851,,,,,228.766,-181.656,,192.344,-3.631,0.0,-7.057,47.11,15.074,62.184,-5.268,,,67.452,-2.841,64.611,0.0,0.0,64.611,64.611,,281.94,0.24,0.22,0.21,281.94,0.24,0.22,0.21,
03/31/2006,1409.358,,-670.207,,739.151,,-636.109,,,,,103.042,-189.085,187.232,193.132,-5.9,0.0,1.853,-86.043,32.658,-53.385,3.248,,,-56.633,-1.337,-57.97,0.0,0.0,-57.97,-57.97,2.442,282.95,-0.2,-0.19,-0.18,282.95,-0.2,-0.19,-0.18,
06/30/2006,1396.789,,-587.09,,809.699,,-652.047,,,,,157.652,-210.443,232.705,249.58,-16.875,0.0,-22.262,-52.791,23.882,-28.909,-43.113,,,14.204,0.382,14.586,0.0,0.0,14.586,14.586,-26.425,283.592,0.05,-0.1,-0.07,283.592,0.05,-0.1,-0.07,
09/30/2006,1381.716,,-624.82,,756.896,,-631.653,,,,,125.243,-267.328,238.809,243.39,-4.581,0.0,28.519,-142.085,79.969,-62.116,-2.578,,,-59.538,0.381,-59.157,0.0,0.0,-59.157,-59.157,,283.901,-0.21,-0.22,-0.2,283.901,-0.21,-0.22,-0.2,
12/31/2006,1640.63,,-769.773,,870.857,,-671.386,,,,,199.471,-202.659,,242.1,-9.172,0.0,-30.269,-3.188,3.953,0.765,26.877,,,-26.112,2.188,-23.924,0.0,0.0,-23.924,-23.924,,284.05,-0.08,0.02,0.01,284.05,-0.08,0.02,0.01,
03/31/2007,1562.633,,-734.57,,828.063,,-656.416,,,,,171.647,-236.969,230.209,238.648,-8.439,0.0,6.76,-65.322,31.178,-34.144,-7.154,,,-26.99,0.714,-26.276,0.0,0.0,-26.276,-26.276,,284.971,-0.09,-0.12,-0.12,284.971,-0.09,-0.12,-0.12,
06/30/2007,1567.984,,-681.355,,886.629,,-678.114,,,,,208.515,13.877,231.677,238.202,-6.525,0.0,-245.554,222.392,-95.479,126.913,-190.018,,,316.931,0.501,317.432,0.0,0.0,317.432,317.432,-148.657,288.286,1.1,0.44,0.03,294.394,1.08,0.43,0.02,
09/30/2007,1511.799,,-637.807,,873.992,,-670.817,,,,,203.175,-292.385,224.134,237.487,-13.353,0.0,68.251,-89.21,10.715,-78.495,0.44,,,-78.935,-0.401,-79.336,0.0,0.0,-79.336,-79.336,,289.845,-0.27,-0.27,-0.06,289.845,-0.27,-0.27,-0.06,
12/31/2007,1842.065,,-823.777,,1018.288,,-687.996,,,,,330.292,-295.628,214.97,226.515,-11.545,0.0,80.658,34.664,-25.595,9.069,1.94,,,7.129,-0.493,6.636,0.0,0.0,6.636,6.636,,289.91,0.02,0.03,0.03,294.798,0.02,0.03,0.03,
03/31/2008,1720.692,,-792.439,,928.253,,-682.322,,,,,245.931,-289.522,207.004,211.653,-4.649,0.0,82.518,-43.591,15.363,-28.228,0.473,,,-28.701,-2.905,-31.606,0.0,0.0,-31.606,-31.606,,289.95,-0.11,-0.11,-0.11,289.95,-0.11,-0.11,-0.11,
06/30/2008,1707.835,,-707.305,,1000.53,0.0,-710.009,422.387,,,287.622,290.521,-113.113,181.976,186.543,-4.567,,-68.863,177.408,-84.607,92.801,0.503,,,92.298,2.396,94.694,0.0,0.0,94.694,94.694,,290.132,0.33,0.33,0.33,294.949,0.32,0.32,0.32,
09/30/2008,1747.56,,-737.46,,1010.1,0.0,-721.111,443.57,,,277.541,288.989,-214.896,193.747,196.554,-2.807,,21.149,74.093,-42.723,31.37,-0.032,,,31.402,-0.454,30.948,0.0,0.0,30.948,30.948,,290.365,0.11,0.11,0.11,295.921,0.1,0.1,0.1,
12/31/2008,2052.022,,-1498.432,,553.59,0.0,-690.085,,,,,-136.495,-198.049,200.147,202.18,-2.033,,-2.098,-334.544,194.345,-140.199,0.002,,,-140.201,9.071,-321.41,0.0,0.0,-321.41,-321.41,,290.693,-1.11,-1.11,-0.05,290.693,-1.11,-1.11,-0.05,
03/31/2009,1665.612,1665.612,-703.714,703.714,961.898,0.0,-669.941,406.85,,263.263,-0.172,291.957,-258.497,192.155,194.113,-1.958,,66.342,33.46,-16.569,16.891,-4.127,-4.127,0.0,21.018,0.199,21.217,0.0,0.0,21.217,-14.99595,-32.08595,290.769,0.07,0.06,-0.051573,294.43,0.07,0.06,-0.051573,
06/30/2009,1702.857,1702.857,-695.168,695.168,1007.689,0.0,-668.765,406.536,,258.201,4.028,338.924,-170.348,187.211,187.992,-0.781,,-16.863,168.576,-80.925,87.651,0.592,0.592,0.0,87.059,-0.051,87.008,0.0,0.0,87.008,78.0918,-9.5082,291.121,0.3,0.3,0.268245,297.726,0.29,0.29,0.258064,
09/30/2009,1711.245,1711.245,-689.465,689.465,1021.78,0.0,-651.403,398.071,,251.498,1.834,370.377,-218.179,182.438,183.085,-0.647,,35.741,152.198,-59.942,92.256,-6.343,-6.343,0.0,98.599,0.343,98.942,0.0,0.0,98.942,126.9983,34.3993,292.346,0.34,0.32,0.434411,300.079,0.33,0.31,0.424634,
12/31/2009,1767.587,1767.587,-730.121,730.121,1037.466,0.0,-687.262,432.274,0.0,249.95,5.038,350.204,-248.308,183.717,184.545,-0.828,,64.591,101.896,-49.233,52.663,-25.96,-25.96,0.0,78.623,-0.218,78.405,0.0,0.0,78.405,89.25255,36.80755,292.772,0.27,0.18,0.304853,301.513,0.26,0.17,0.292076,
03/31/2010,1752.401,1752.401,-737.596,737.596,1014.805,0.0,-659.732,418.048,,241.893,-0.209,355.073,-210.035,182.66,183.301,-0.641,,27.375,145.038,-66.728,78.31,4.122,4.122,0.0,74.188,-0.028,74.16,0.0,0.0,74.16,50.72265,-27.55935,293.884,0.25,0.27,0.172594,302.826,0.24,0.26,0.168993,
