Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
04/26/2003,4029.916992,171.451996,171.451996,0.0,95.011002,,,1882.582031,0.0,0.0,1882.582031,0.0,150.802994,,,,,2299.8479,1439.293945,2722.763916,-1283.469971,0.0,290.774994,179.255997,179.255997,0.0,111.518997,1730.068939,,997.874023,997.874023,,,,16.493999,14.999999,1.494,1.494,,,602.642964,,,602.642964,1617.010986,695.304993,666.789994,28.514999,28.514999,,348.511993,,,,348.511993,1043.816986,2660.827972,0.0,512.557007,,,0.0,866.624023,-10.092041,1369.088989,0.0,1369.088989,4029.916961,
07/26/2003,4097.275879,44.007999,44.007999,0.0,86.527,,,2017.932007,0.0,0.0,2017.932007,0.0,166.195999,,,,,2314.663086,1489.735962,2819.521973,-1329.786011,0.0,292.877014,179.328995,179.328995,0.0,113.548019,1782.612976,,1040.425049,1040.425049,,,,16.403,15.0,1.403,1.403,,,606.406936,,,606.406936,1663.234985,693.200012,664.928013,28.271999,28.271999,,387.890015,,,,387.890015,1081.090027,2744.325012,0.0,506.953003,,,0.0,870.953979,-24.955993,1352.950989,0.0,1352.950989,4097.276001,
10/25/2003,4448.176758,87.622002,87.622002,0.0,113.471001,,,2242.904053,0.0,0.0,2242.904053,0.0,142.488007,,,,,2586.485107,1542.563965,2927.195068,-1384.630981,0.0,319.127991,179.419006,179.419006,0.0,139.708985,1861.691956,,1156.505981,1156.505981,,,,6.431,5.0,1.431,1.431,,,738.478058,,,738.478058,1901.415039,689.880981,661.976982,27.903999,27.903999,,431.60199,,,,431.60199,1121.482971,3022.89801,0.0,502.772003,,,0.0,945.182983,-22.675964,1425.279022,0.0,1425.279022,4448.177032,
01/31/2004,4396.76709,246.403,246.403,0.0,90.902,90.902,,1941.697998,0.0,0.0,1941.697998,0.0,172.744995,,,,,2451.748047,1639.937012,3084.167969,-1444.230957,0.0,305.082001,183.826996,71.400002,112.426994,121.255005,1945.019013,,960.382019,960.382019,,,,6.46,5.0,1.46,1.46,,,723.678001,,,723.678001,1690.52002,692.320984,664.792984,27.528,27.528,,461.537994,,,,461.537994,1153.858978,2844.378998,0.0,499.182007,,,0.0,1079.099976,-25.893921,1552.388062,0.0,1552.388062,4396.76706,
05/01/2004,4508.672852,241.509995,241.509995,0.0,106.792999,106.792999,,2010.177979,0.0,0.0,2010.180054,0.0,224.371994,,,,,2582.853027,1600.80896,3100.366943,-1499.557983,0.0,325.010986,183.654007,,,141.356979,1925.819946,,1083.982056,1083.982056,,,,6.489,5.0,1.489,1.489,,,662.071913,,,662.071913,1752.542969,691.554993,664.409993,27.145,27.145,,479.074005,,,,479.074005,1170.628998,2923.171967,0.0,494.931,,,0.0,1118.349976,-27.78003,1585.500946,0.0,1585.500946,4508.672913,
07/31/2004,4613.367188,135.585007,135.585007,0.0,99.567001,99.567001,,2216.97998,0.0,0.0,2216.97998,0.0,227.173004,,,,,2679.304932,1619.182983,3180.488037,-1561.305054,0.0,314.878998,183.591995,,,131.287003,1934.061981,,1142.024048,1142.024048,,,,106.507004,104.988004,1.519,1.519,,,736.082962,,,736.082962,1984.614014,593.504028,566.750028,26.754,26.754,,502.446014,,,,502.446014,1095.950042,3080.564056,0.0,488.751007,,,0.0,1068.795044,-24.743042,1532.803009,0.0,1532.803009,4613.367065,
10/30/2004,5293.817871,143.410995,143.410995,0.0,142.639999,142.639999,,2777.365967,0.0,0.0,2777.365967,0.0,195.820999,,,,,3259.238037,1714.062012,3332.540039,-1618.478027,0.0,320.518005,183.636002,,,136.882003,2034.580017,,1569.982056,1569.982056,,,,101.541,99.991,1.55,1.55,,,920.134903,,,920.134903,2591.657959,598.051025,571.697025,26.354,26.354,,553.586975,,,,553.586975,1151.638,3743.295959,0.0,481.872986,,,0.0,1101.531982,-32.882934,1550.522034,0.0,1550.522034,5293.817993,
01/29/2005,5075.473,307.187,307.187,0.0,119.611,119.611,,2352.032,0.0,0.0,2352.032,0.0,126.29,,,,,2905.12,1836.745,3534.536,-1697.791,0.0,333.608,71.8,71.8,0.0,261.808,2170.353,,1276.035,1276.035,,,,101.576,99.995,1.581,1.581,,,826.501,,,826.501,2204.112,598.54,572.593,25.947,25.947,,526.265,,,,526.265,1124.805,3328.917,0.0,480.699,,,0.0,1292.102,-26.245,1746.556,0.0,1746.556,5075.473,
04/30/2005,5177.559,177.75,177.75,0.0,132.21,132.21,,2460.401,0.0,0.0,2460.401,0.0,224.948,,,,,2995.309,1861.207,3621.786,-1760.579,0.0,321.043,183.616,,,137.427,2182.25,,1328.875,1328.875,,,,136.602,134.989,1.613,1.613,,,967.773,,,967.773,2433.25,599.224,573.692,25.532,25.532,,518.048,,,,518.048,1117.272,3550.522,0.0,470.431,,,0.0,1182.476,-25.87,1627.037,0.0,1627.037,5177.559,
07/30/2005,5592.309,181.689,181.689,0.0,120.932,120.932,,2814.691,0.0,0.0,2814.691,0.0,266.731,,,,,3384.043,1877.423,3686.215,-1808.792,0.0,330.843,183.548,,,147.295,2208.266,,1518.95,1518.95,,,,416.143,414.498,1.645,1.645,,,913.454,,,913.454,2848.547,600.221,575.112,25.109,25.109,,530.446,,,,530.446,1130.667,3979.214,0.0,465.923,,,0.0,1180.015,-32.843,1613.095,0.0,1613.095,5592.309,
10/29/2005,5806.194,201.019,201.019,0.0,173.516,173.516,,2913.469,0.0,0.0,2913.469,0.0,228.149,,,,,3516.153,1966.157,3848.623,-1882.466,0.0,323.884,183.498,,,140.386,2290.041,,1473.777,1473.777,,,,451.34,449.662,1.678,1.678,,,1081.631,,,1081.631,3006.748,600.715,576.038,24.677,24.677,,560.33,,,,560.33,1161.045,4167.793,0.0,460.69,,,0.0,1214.068,-36.357,1638.401,0.0,1638.401,5806.194,
01/28/2006,5496.305,465.649,465.649,0.0,140.747,140.747,,2365.861,0.0,0.0,2365.861,0.0,167.87,,,,,3140.127,1990.897,3931.917,-1941.02,0.0,365.281,72.0,72.0,0.0,293.281,2356.178,,1313.472,1313.472,,,,1.712,0.0,1.712,1.712,,,936.667,,,936.667,2251.851,807.15,782.914,24.236,24.236,,544.65,,,,544.65,1351.8,3603.651,0.0,460.967,,,0.0,1475.983,-44.296,1892.654,0.0,1892.654,5496.305,
04/29/2006,5619.608,279.882,279.882,0.0,153.865,153.865,,2555.286,0.0,0.0,2555.286,0.0,268.728,,,,,3257.761,2000.442,4026.022,-2025.58,0.0,361.405,183.363,,,178.042,2361.847,,1450.895,1450.895,,,,1.746,0.0,1.746,1.746,,,882.49,,,882.49,2335.131,813.382,789.596,23.786,23.786,,542.254,,,,542.254,1355.636,3690.767,0.0,457.027,,,0.0,1512.932,-41.118,1928.841,0.0,1928.841,5619.608,
07/29/2006,5996.512,273.717,273.717,0.0,119.482,119.482,,2923.434,0.0,0.0,2923.434,0.0,336.183,,,,,3652.816,1998.851,4104.582,-2105.731,0.0,344.845,183.217,,,161.628,2343.696,,1561.525,1561.525,,,,142.653,140.871,1.782,1.782,,,1043.224,,,1043.224,2747.402,812.417,789.09,23.327,23.327,,562.011,,,,562.011,1374.428,4121.83,0.0,449.499,,,0.0,1461.754,-36.571,1874.682,0.0,1874.682,5996.512,
10/28/2006,6305.74,341.636,341.636,0.0,161.57,161.57,,3246.287,0.0,0.0,3246.287,0.0,190.102,,,,,3939.595,2035.119,4213.341,-2178.222,0.0,331.026,183.12,,,147.906,2366.145,,1717.088,1717.088,,,,1.817,0.0,1.817,1.817,,,1013.391,,,1013.391,2732.296,817.54,794.68,22.86,22.86,,582.032,,,,582.032,1399.572,4131.868,0.0,455.099,,,0.0,1751.546,-32.773,2173.872,0.0,2173.872,6305.74,
01/27/2007,6085.7,856.669,856.669,0.0,115.245,115.245,,2581.969,0.0,0.0,2581.969,0.0,194.93,,,,,3748.813,2018.461,4270.04,-2251.579,0.0,318.426,179.6,71.9,107.7,138.826,2336.887,,1372.352,1372.352,,,,1.854,0.0,1.854,1.854,,,1008.774,,,1008.774,2382.98,808.027,785.645,22.382,22.382,,604.572,,,,604.572,1412.599,3795.579,0.0,453.65,,,0.0,1870.46,-33.989,2290.121,0.0,2290.121,6085.7,
04/28/2007,6487.715,781.21,781.21,0.0,155.233,155.233,,2829.303,,,,,291.716,,,,,4057.462,2032.625,4376.316,-2343.691,0.0,397.628,182.886,,,214.742,2430.253,,1561.987,1561.987,,,,1.891,0.0,1.891,1.891,,,949.272,,,949.272,2513.15,821.879,799.984,21.895,21.895,,732.679,,,,732.679,1554.558,4067.708,0.0,487.477,,,0.0,1962.808,-30.278,2420.007,0.0,2420.007,6487.715,
07/28/2007,6619.915,533.786,533.786,0.0,147.502,147.502,,3050.201,0.0,0.0,3050.201,0.0,394.159,,,,,4125.648,2089.08,4489.794,-2400.714,0.0,405.187,182.865,,,222.322,2494.267,,1714.717,1714.717,,,,1.929,0.0,1.929,1.929,,,1155.337,,,1155.337,2871.983,833.673,812.275,21.398,21.398,,759.981,,,,759.981,1593.654,4465.637,0.0,444.622,,,0.0,1734.639,-24.983,2154.278,0.0,2154.278,6619.915,
10/27/2007,6942.238,388.131,388.131,0.0,192.483,192.483,,3364.5,,,,,340.629,,,,,4285.743,2218.326,4714.555,-2496.229,0.0,438.169,182.966,,,255.203,2656.495,,1819.194,1819.194,,,,1.968,0.0,1.968,1.968,,,1310.924,,,1310.924,3132.086,860.24,839.349,20.891,20.891,,808.306,,,,808.306,1668.546,4800.632,,437.018,,,0.0,1717.452,-12.864,2141.606,,2141.606,6942.238,
01/26/2008,6599.934,732.612,732.612,0.0,143.289,143.289,,2737.378,0.0,0.0,2737.378,0.0,379.015,,,,,3992.294,2217.453,4738.426,-2520.973,0.0,390.187,181.524,,,208.663,2607.64,,1516.754,1516.754,,,,2.008,0.0,2.008,2.008,,,1242.231,,,1242.231,2760.993,853.46,833.086,20.374,20.374,,854.236,,,,854.236,1707.696,4468.689,0.0,427.95,,,0.0,1731.98,-28.685,2131.245,0.0,2131.245,6599.934,
04/26/2008,6646.702,698.115,698.115,0.0,172.772,172.772,0.0,2899.795,,,,,281.557,,,,180.644,4052.239,2205.034,4810.222,-2605.188,0.0,389.429,181.443,,,207.986,2594.463,,2820.694,1678.302,27.471,,1114.921,2.048,0.0,2.048,2.048,,,0.0,,,0.0,2822.742,852.442,832.595,19.847,19.847,,833.471,,,78.919,754.552,1685.913,4508.655,0.0,424.701,424.701,0.0,0.0,1744.345,-30.999,2138.047,0.0,2138.047,6646.702,
07/26/2008,6792.555,517.493,517.493,0.0,141.826,141.826,0.0,3104.817,,,,,402.103,,,,308.252,4166.239,2246.616,4932.141,-2685.525,0.0,379.7,179.98,,,199.72,2626.316,,2982.215,1746.079,,,1236.136,2.09,0.0,2.09,2.09,,,0.0,,,0.0,2984.305,852.096,832.788,19.308,19.308,,842.58,,,98.548,744.032,1694.676,4678.981,0.0,419.411,419.411,0.0,0.0,1727.646,-33.483,2113.574,0.0,2113.574,6792.555,
10/25/2008,6788.416,387.351,387.351,0.0,166.553,166.553,0.0,3279.305,,,,,429.225,,,,331.519,4262.434,2164.332,4725.655,-2561.323,0.0,361.65,179.459,,,182.191,2525.982,,3116.493,1758.242,46.964,,1311.287,108.062,105.93,2.132,2.132,,,0.0,,,0.0,3224.555,767.366,748.607,18.759,18.759,,670.085,,,99.795,570.29,1437.451,4662.006,0.0,416.34,416.34,0.0,0.0,1802.172,-92.102,2126.41,0.0,2126.41,6788.416,
01/31/2009,6178.242,453.527,453.527,0.0,143.5,143.5,0.0,2619.336,,,,,409.766,0.0,,,262.319,3626.129,2185.756,4792.956,-2607.2,0.0,366.357,179.528,71.8,107.728,186.829,2552.113,,2366.119,1276.098,0.0,0.0,1090.021,395.027,0.0,2.175,2.175,,392.852,6.745,0.0,0.0,0.0,2767.891,383.782,365.583,18.199,18.199,,892.012,0.0,178.201,127.008,586.803,1275.794,4043.685,0.0,412.822,412.822,0.0,0.0,1939.516,-217.781,2134.557,0.0,2134.557,6178.242,
05/02/2009,6938.867,1069.242,1012.495,56.747,150.406,150.406,0.0,2817.711,,,,,369.554,,,,231.067,4406.913,2152.737,4878.685,-2725.948,0.0,379.217,179.593,,,199.624,2531.954,,2583.809,1551.403,50.25,,982.156,744.445,0.0,2.218,2.218,,742.227,0.0,,,0.0,3328.254,391.931,374.303,17.628,17.628,,883.208,,,148.946,734.262,1275.139,4603.393,0.0,425.202,413.534,11.668,0.0,2099.106,-188.834,2335.474,0.0,2335.474,6938.867,
08/01/2009,7836.0,1561.522,1426.895,134.627,145.387,145.387,0.0,3100.175,,,,,404.618,,,,295.755,5211.702,2229.236,5101.533,-2872.297,0.0,395.062,179.779,,,215.283,2624.298,,2789.703,1740.443,,,1049.26,421.206,0.0,2.263,2.263,,418.943,18.602,,,0.0,3229.511,791.332,774.287,17.045,17.045,,983.245,,,229.991,753.254,1774.577,5004.088,0.0,639.422,423.854,215.568,0.0,2308.281,-115.791,2831.912,0.0,2831.912,7836.0,
10/31/2009,7983.064,1522.291,1445.648,76.643,163.555,163.555,0.0,3267.667,,,,,377.144,,,,254.171,5330.657,2260.532,5208.22,-2947.688,0.0,391.875,179.767,,,212.108,2652.407,,3040.456,1838.558,,,1201.898,202.667,0.0,2.309,2.309,,200.358,3.017,,,0.0,3246.14,790.757,774.306,16.451,16.451,,1005.66,,,263.066,742.594,1796.417,5042.557,0.0,454.428,419.709,34.719,0.0,2605.715,-119.636,2940.507,0.0,2940.507,7983.064,
01/30/2010,7463.977,1745.243,1614.607,130.636,148.126,148.126,0.0,2532.318,,,,,378.169,,,0.0,250.065,4803.856,2273.882,5299.923,-3026.041,0.0,386.239,179.794,72.1,107.694,206.445,2660.121,,2892.631,1507.892,136.737,,1248.002,2.355,0.0,2.355,2.355,,,0.0,,1.471,0.0,2894.986,790.169,774.325,15.844,15.844,,889.546,-1.471,121.1,192.447,575.999,1679.715,4574.701,,409.386,409.386,0.0,0.0,2614.014,-134.124,2889.276,0.0,2889.276,7463.977,
05/01/2010,7754.51,1959.341,1833.27,126.071,168.043,168.043,0.0,2615.079,,,,,362.954,,,,238.943,5105.417,2254.375,5377.346,-3122.971,0.0,394.718,179.901,,,214.817,2649.093,,3009.456,1684.956,247.794,,1076.706,2.434,0.0,2.434,2.434,,0.0,2.745,,,0.0,3014.635,789.538,774.344,15.194,15.194,,910.959,,,222.836,688.123,1700.497,4715.132,0.0,407.979,407.979,0.0,0.0,2768.697,-137.298,3039.378,0.0,3039.378,7754.51,
07/31/2010,7686.709,1519.398,1380.169,139.229,171.203,171.203,0.0,2884.602,,,,,373.716,,,,274.704,4948.919,2338.282,5532.24,-3193.958,0.0,399.508,179.875,,,219.633,2737.79,,2963.909,1847.547,7.417,,1108.945,2.529,0.0,2.529,2.529,,0.0,8.182,,,0.0,2974.62,788.878,774.362,14.516,14.516,,949.529,,,230.204,719.325,1738.407,4713.027,0.0,400.661,400.661,0.0,0.0,2705.754,-132.733,2973.682,0.0,2973.682,7686.709,
10/30/2010,8182.148,1469.032,1339.065,129.967,229.318,229.318,0.0,3272.96,,,,,325.332,,,,287.61,5296.642,2470.428,5756.617,-3286.189,0.0,415.078,179.897,,,235.181,2885.506,,3218.837,1974.272,,,1244.565,2.627,0.0,2.627,2.627,,,8.488,,,0.0,3229.952,788.204,774.381,13.823,13.823,,1054.67,,,307.81,746.86,1842.874,5072.826,0.0,395.802,395.802,0.0,0.0,2815.014,-101.494,3109.322,0.0,3109.322,8182.148,
01/29/2011,7971.763,1818.012,1741.751,76.261,200.147,200.147,0.0,2765.464,,,,,315.904,0.0,,0.0,247.083,5099.527,2449.801,5689.23,-3239.429,0.0,422.435,179.936,72.2,107.736,242.499,2872.236,,3124.926,1683.929,98.514,,1342.483,2.727,0.0,2.727,2.727,,,5.468,0.0,0.0,0.0,3133.121,787.517,774.4,13.117,13.117,,951.226,0.0,50.8,241.905,658.521,1738.743,4871.864,,389.657,389.657,0.0,0.0,2801.997,-91.755,3099.899,0.0,3099.899,7971.763,
04/30/2011,7984.47,1462.495,1377.146,85.349,231.119,231.119,0.0,3014.809,,,,,299.998,,,,217.916,5008.421,2564.473,5949.313,-3384.84,0.0,411.576,180.068,,,231.508,2976.049,,3065.09,1786.417,96.094,,1182.579,2.798,0.0,2.798,2.798,,,33.967,,,0.0,3101.855,786.816,774.419,12.397,12.397,,972.405,,,256.076,716.329,1759.221,4861.076,0.0,386.107,386.107,0.0,0.0,2768.087,-30.8,3123.394,0.0,3123.394,7984.47,
07/30/2011,8097.126,1059.859,977.763,82.096,218.083,218.083,0.0,3368.082,,,,,383.045,,,,309.428,5029.069,2650.568,6118.191,-3467.623,0.0,417.489,180.043,,,237.446,3068.057,,3169.729,1922.305,6.914,,1240.51,2.854,0.0,2.854,2.854,,,18.761,,,0.0,3191.344,786.1,774.438,11.662,11.662,,1014.693,,,295.972,718.721,1800.793,4992.137,0.0,380.98,380.98,0.0,0.0,2770.482,-46.473,3104.989,0.0,3104.989,8097.126,
10/29/2011,8530.98,1028.669,956.932,71.737,235.975,235.975,0.0,3706.022,,,,,447.385,,,,354.233,5418.051,2698.978,6051.855,-3352.877,0.0,413.951,179.958,,,233.993,3112.929,,3366.312,2048.362,,,1317.95,2.912,0.0,2.912,2.912,,,10.276,,,0.0,3379.5,785.369,774.457,10.912,10.912,,1182.783,,,462.384,720.399,1968.152,5347.652,0.0,377.14,377.14,0.0,0.0,2888.873,-82.685,3183.328,0.0,3183.328,8530.98,
01/28/2012,8281.605,1601.803,1507.112,94.691,204.304,204.304,0.0,2950.523,,,,,376.002,0.0,,0.0,261.733,5132.632,2706.377,6088.557,-3382.18,0.0,442.596,179.935,72.2,107.735,262.661,3148.973,,3056.236,1645.324,50.424,0.0,1360.488,2.97,0.0,2.97,2.97,,,4.217,0.0,0.0,0.0,3063.423,784.623,774.476,10.147,10.147,,1224.269,0.0,152.0,362.501,709.768,2008.892,5072.315,0.0,746.702,746.702,0.0,0.0,2655.163,-192.575,3209.29,0.0,3209.29,8281.605,
04/28/2012,8503.079,1738.563,1563.691,174.872,232.884,232.884,0.0,2909.805,,,,,350.564,,,,231.149,5231.816,2819.539,6327.245,-3507.706,0.0,451.724,179.983,,,271.741,3271.263,,3139.271,1757.871,175.164,,1206.236,3.03,0.0,3.03,3.03,,,9.415,,,0.0,3151.716,783.862,774.495,9.367,9.367,,1235.688,,,382.928,852.76,2019.55,5171.266,0.0,740.952,740.952,0.0,0.0,2744.156,-153.295,3331.813,0.0,3331.813,8503.079,
07/28/2012,8636.641,1796.697,1620.402,176.295,202.14,202.14,0.0,3007.731,,,,,334.222,,,,232.219,5340.79,2848.196,6425.331,-3577.135,0.0,447.655,179.932,,,267.723,3295.851,,3208.556,1863.108,12.76,,1332.688,11.662,0.0,11.662,11.662,,,5.271,,,0.0,3225.489,774.514,774.514,,,,1246.621,,,386.482,860.139,2021.135,5246.624,0.0,736.1,736.1,0.0,0.0,2852.898,-198.981,3390.017,0.0,3390.017,8636.641,
10/27/2012,9172.089,1842.901,1641.915,200.986,238.251,238.251,0.0,3297.119,,,,,316.394,,,,215.677,5694.665,3055.669,6731.672,-3676.003,0.0,421.755,179.946,,,241.809,3477.424,,3593.36,2059.2,26.753,,1507.407,0.0,0.0,0.0,0.0,,,5.631,,,0.0,3598.991,774.533,774.533,0.0,0.0,,1332.173,,,411.314,920.859,2106.706,5705.697,0.0,729.253,729.253,0.0,0.0,2902.053,-164.914,3466.392,0.0,3466.392,9172.089,
02/02/2013,9511.855,2047.81,1811.957,235.853,222.788,222.788,0.0,3014.214,,,,,426.731,0.0,,,321.16,5711.543,3223.242,6894.756,-3671.514,0.0,577.07,316.269,170.3,145.969,260.801,3800.312,,3748.722,1930.568,163.812,0.0,1654.342,0.0,0.0,0.0,0.0,,,11.874,0.0,0.0,0.0,3760.596,774.552,774.552,0.0,0.0,,1310.77,0.0,202.6,349.486,758.684,2085.322,5845.918,0.0,723.902,723.902,0.0,0.0,3155.427,-213.392,3665.937,0.0,3665.937,9511.855,
05/04/2013,9840.364,2227.878,1989.835,238.043,257.985,257.985,0.0,3091.473,,,,,398.807,,,,288.198,5976.143,3273.322,7051.951,-3778.629,0.0,590.899,312.948,,,277.951,3864.221,,3487.022,1846.568,209.969,,1430.485,0.0,0.0,,,,,11.595,,,0.0,3498.617,1274.126,1274.126,,,,1304.956,,,368.244,936.712,2579.082,6077.699,0.0,719.773,719.773,0.0,0.0,3272.14,-229.248,3762.665,0.0,3762.665,9840.364,
08/03/2013,9926.043,2090.011,1858.798,231.213,221.164,221.164,0.0,3188.489,,,,,450.58,,,,351.714,5950.244,3377.839,7254.021,-3876.182,0.0,597.96,314.113,,,283.847,3975.799,,3430.103,1940.245,21.432,,1468.426,0.0,0.0,,,,,12.778,,,0.0,3442.881,1274.156,1274.156,,,,1358.867,,,375.352,983.515,2633.023,6075.904,0.0,715.236,715.236,0.0,0.0,3395.006,-260.103,3850.139,0.0,3850.139,9926.043,
11/02/2013,10669.239,2262.028,2010.752,251.276,250.886,250.886,0.0,3663.171,,,,,447.49,,,,337.773,6623.575,3540.532,7527.59,-3987.058,0.0,505.132,313.465,,,191.667,4045.664,,4028.324,2346.366,28.969,,1652.989,0.0,0.0,,,,,15.417,,,0.0,4043.741,1274.186,1274.186,,,,1227.541,,,396.313,831.228,2501.727,6545.468,0.0,711.198,711.198,0.0,0.0,3641.34,-228.767,4123.771,0.0,4123.771,10669.239,
02/01/2014,10201.022,2444.448,2149.746,294.702,210.094,210.094,0.0,2966.49,,,,,446.966,0.0,31.508,,325.708,6067.998,3594.501,7698.246,-4103.745,0.0,538.523,312.687,169.3,143.387,194.328,4133.024,,3511.736,1771.294,64.715,0.0,1675.727,0.0,0.0,0.0,0.0,,,6.107,0.0,0.0,0.0,3517.843,1274.216,1274.216,0.0,0.0,,1179.07,0.0,111.733,446.071,621.266,2453.286,5971.129,0.0,705.017,705.017,0.0,0.0,3724.408,-199.532,4229.893,0.0,4229.893,10201.022,
05/03/2014,10429.938,2319.183,2059.296,259.887,255.775,255.775,0.0,3208.46,,,,,452.132,,29.605,,311.357,6235.55,3645.57,7907.308,-4261.738,0.0,548.818,312.074,,,207.139,4194.388,,3692.797,1956.384,216.284,,1520.129,0.0,0.0,,,,,12.463,,,0.0,3705.26,1274.245,1274.245,,,,1166.939,,,475.068,691.871,2441.184,6146.444,0.0,700.312,700.312,0.0,0.0,3745.005,-161.823,4283.494,0.0,4283.494,10429.938,
08/02/2014,10921.997,2468.333,2183.33,285.003,242.549,242.549,0.0,3388.182,,,,,494.699,,27.703,,372.748,6593.763,3776.037,8150.119,-4374.082,0.0,552.197,311.443,,,213.051,4328.234,,3816.788,2148.432,30.521,,1637.835,0.0,0.0,,,,,8.141,,,0.0,3824.929,1623.769,1623.769,,,,1198.647,,,470.737,727.91,2822.416,6647.345,0.0,692.942,692.942,0.0,0.0,3749.205,-167.495,4274.652,0.0,4274.652,10921.997,
11/01/2014,11592.048,2430.85,2153.625,277.225,260.94,260.94,0.0,3958.648,,,,,504.184,,25.8,,360.396,7154.622,3849.804,8296.623,-4446.819,0.0,587.622,310.738,,,251.084,4437.426,,4380.708,2554.416,47.941,,1778.351,0.0,0.0,,,,,8.874,,,0.0,4389.582,1623.817,1623.817,,,,1204.841,,,463.744,741.097,2828.658,7218.24,0.0,688.9,688.9,0.0,0.0,3929.379,-244.471,4373.808,0.0,4373.808,11592.048,
01/31/2015,11128.381,2776.398,2493.775,282.623,213.824,213.824,0.0,3217.923,,,,,506.916,0.0,24.546,12.475,317.405,6715.061,3868.365,8340.541,-4472.176,0.0,544.955,309.87,169.0,140.87,210.539,4413.32,,3912.368,2007.511,126.001,0.0,1778.856,0.0,0.0,,,,,17.266,0.0,0.0,0.0,3929.634,1684.597,1623.864,60.733,60.733,,1249.92,0.0,221.379,422.516,606.025,2934.517,6864.151,0.0,684.733,684.733,0.0,0.0,4133.882,-554.385,4264.23,0.0,4264.23,11128.381,
05/02/2015,11205.843,2588.791,2259.965,328.826,263.466,263.466,0.0,3531.6,,,,,340.664,,20.794,13.609,315.19,6724.521,3936.731,8569.726,-4632.995,0.0,544.591,309.311,,,214.486,4481.322,,4119.227,2153.296,241.811,,1724.12,0.0,0.0,,,,,17.309,,,0.0,4136.536,1613.581,1613.581,,,,1165.436,,,287.047,878.389,2779.017,6915.553,0.0,680.385,680.385,0.0,0.0,4117.299,-507.394,4290.29,0.0,4290.29,11205.843,
08/01/2015,11341.042,2238.276,1910.77,327.506,260.952,260.952,0.0,3749.636,,,,,547.973,,21.449,14.743,378.829,6796.837,3995.978,8728.568,-4732.59,0.0,548.227,308.539,,,218.239,4544.205,,4143.472,2258.997,67.711,,1816.764,0.0,0.0,,,,,17.389,,,0.0,4160.861,1623.959,1623.959,,,,1280.155,,,391.874,888.281,2904.114,7064.975,0.0,674.37,674.37,0.0,0.0,4138.644,-536.947,4276.067,0.0,4276.067,11341.042,
10/31/2015,11859.496,2123.05,1723.336,399.714,273.856,273.856,0.0,4441.989,,,,,388.387,,17.317,15.878,358.708,7227.282,4066.987,8925.232,-4858.245,0.0,565.227,342.058,,,205.852,4632.214,,4717.245,2696.601,76.088,,1944.556,0.0,0.0,,,,,12.833,,,0.0,4730.078,1614.529,1614.529,,,,1164.428,,,257.335,907.093,2778.957,7509.035,0.0,669.529,669.529,0.0,0.0,4226.107,-545.175,4350.461,0.0,4350.461,11859.496,
01/30/2016,11490.431,2447.786,2095.473,352.313,238.072,238.072,0.0,3695.113,,,,,391.589,0.0,13.831,0.0,362.946,6772.56,4137.575,8244.024,-4106.449,0.0,580.296,193.911,193.911,0.0,372.554,4717.871,,2858.97,2203.05,129.521,141.295,385.104,0.0,0.0,,,,,1543.26,0.0,0.0,1015.85,4402.23,1700.217,1615.003,85.214,85.214,,1080.909,0.0,174.9,285.102,620.907,2781.126,7183.356,0.0,663.496,663.496,0.0,0.0,4311.051,-667.472,4307.075,0.0,4307.075,11490.431,
04/30/2016,11704.722,2347.857,1944.155,403.702,281.631,281.631,0.0,3904.989,,,,,343.224,,10.106,12.511,322.613,6877.701,4229.704,9298.665,-5068.961,0.0,597.317,196.511,196.511,0.0,390.7,4827.021,,4254.527,2136.751,226.254,,1891.522,0.0,0.0,,,,,42.208,,,0.0,4296.735,1615.477,1615.477,,,,1257.541,,,349.004,908.537,2873.018,7169.753,0.0,661.083,661.083,0.0,0.0,4410.298,-536.412,4534.969,0.0,4534.969,11704.722,
