Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2003,2886.600098,381.799988,381.799988,0.0,180.0,,,158.100006,69.5,0.0,90.5,-1.9,68.900002,,,,,,,788.799988,1132.099976,2147.0,-1014.900024,403.899994,,,561.799988,303.600006,276.700012,26.899994,,,258.199982,2097.799957,,238.600006,238.600006,,,,8.1,8.1,0.0,0.0,,,30.000006,,,,30.000006,276.700012,1015.200012,1015.200012,0.0,0.0,,474.5,,,474.5,1489.700012,1766.400024,0,559.099976,,,-212.199997,854.599976,-81.300003,1120.199951,0.0,1120.199951,2886.599976,
12/31/2003,3204.399902,925.900024,925.900024,0.0,87.199997,,,183.0,79.599998,0.0,107.400002,-4.0,129.100006,,,,,,,1325.199951,906.299988,1897.0,-990.700012,403.799988,,,569.099976,303.299988,276.700012,26.599976,,,265.799988,1879.199951,,122.5,122.5,,,,8.3,8.3,0.0,0.0,,,171.800006,,,,171.800006,302.600006,1020.700012,1020.700012,0.0,0.0,,570.200012,,,570.200012,1590.900024,1893.500031,0,559.200012,,,-195.199997,1026.099976,-79.199966,1310.900024,0.0,1310.900024,3204.400055,
03/31/2004,3120.399902,774.799973,539.099976,235.699997,198.300003,,,223.100006,102.900002,0.0,124.300003,-4.1,80.800003,,,,,,,1277.0,872.200012,1886.300049,-1014.099976,403.799988,,,567.400024,303.700012,276.700012,27.0,,,263.700012,1843.400024,,244.300003,244.300003,,,,9.2,9.2,0.0,0.0,,,48.999997,,,,48.999997,302.5,827.900024,827.900024,0.0,0.0,,550.0,,,550.0,1377.900024,1680.400024,0,542.299988,,,-151.600006,1119.300049,-70.000031,1440.0,0.0,1440.0,3120.400024,
06/30/2004,3300.0,1030.300003,917.0,113.300003,168.899994,,,187.300003,75.5,0.0,115.900002,-4.1,71.5,,,,,,,1458.0,772.599976,1790.099976,-1017.5,449.100006,,,620.299988,303.799988,276.700012,27.099976,,,316.5,1841.999969,,226.600006,226.600006,,,,9.3,9.3,0.0,0.0,,,26.999988,,,,26.999988,262.899994,820.099976,820.099976,0.0,0.0,,588.599976,,,588.599976,1408.699951,1671.599945,0,540.5,,,-142.800003,1303.599976,-72.899948,1628.400024,0.0,1628.400024,3299.999969,
09/30/2004,3406.5,1146.699982,843.099976,303.600006,175.600006,175.600006,,197.699997,86.800003,0.0,115.0,-4.1,62.0,,,,,,,1582.0,841.099976,1885.099976,-1044.0,439.299988,,,544.099976,301.200012,276.700012,24.5,,,242.899963,1824.499939,,246.899994,246.899994,,,,171.100006,,,,,,15.0,,,,15.0,433.0,634.299988,,,,,595.0,,,595.0,1229.299988,1662.299988,0,543.200012,,,-195.199997,1018.099976,378.100021,1744.200012,0.0,1744.200012,3406.5,
12/31/2004,3450.6,1152.9,544.7,608.2,185.5,185.5,,215.7,104.7,0.0,113.7,-2.7,50.0,,,,,,,1604.1,867.4,1895.2,-1027.8,434.0,,,545.1,283.6,276.7,6.9,,,261.5,1846.5,,250.0,250.0,,,,178.0,,,,,,12.0,,,,12.0,440.0,622.5,,,,,620.3,,,620.3,1242.8,1682.8,0,556.9,,,-127.4,1406.2,-67.9,1767.8,0.0,1767.8,3450.6,
03/31/2005,3562.5,1155.0,574.400024,580.599976,215.899994,215.899994,,271.899994,127.599998,0.0,147.0,-2.7,43.5,,,,,,,1686.300049,851.599976,1888.300049,-1036.699951,448.899994,,,575.700012,276.700012,276.700012,0.0,,,299.0,1876.199982,,254.899994,254.899994,,,,178.0,178.0,0.0,0.0,,,12.0,,,,12.0,444.899994,621.299988,621.299988,0.0,0.0,,627.5,,,627.5,1248.799988,1693.699982,0,554.700012,,,-114.0,1496.900024,-68.800049,1868.799988,0.0,1868.799988,3562.499969,
06/30/2005,3607.5,1291.900024,656.5,635.400024,260.100006,189.300003,,218.5,103.400002,0.0,117.800003,-2.7,35.900002,,,,,,,1806.400024,839.700012,1858.400024,-1018.700012,368.399994,,,593.0,273.5,273.5,0.0,,,319.5,1801.100006,,218.300003,218.300003,,,,262.700012,262.700012,0.0,0.0,,,11.999985,,,,11.999985,493.0,536.5,536.5,0.0,0.0,,620.5,,,620.5,1157.0,1650.0,0,555.599976,,,-113.300003,1583.300049,-68.100021,1957.5,0.0,1957.5,3607.5,
09/30/2005,3336.3,1049.2,654.4,394.8,253.9,183.1,,211.0,112.0,0.0,101.7,-2.7,30.5,,,,,,,1544.6,852.3,1890.3,-1038.0,356.2,,,583.2,273.5,273.5,0.0,,193.3,116.4,1791.7,,240.5,240.5,,,,92.3,92.3,0.0,0.0,,,12.0,,,,12.0,344.8,536.5,536.5,0.0,0.0,,487.0,,,487.0,1023.5,1368.3,0,553.3,,,-257.1,1737.8,-66.0,1968.0,0.0,1968.0,3336.3,
12/31/2005,3598.0,1324.9,607.6,717.3,217.6,146.8,,240.3,123.5,0.0,120.7,-3.9,14.4,,,,,,,1797.2,876.2,1941.8,-1065.6,346.5,,,578.1,280.9,273.5,7.4,,,297.2,1800.8,,245.5,245.5,,,,88.6,,,,,,12.0,,,,12.0,346.1,734.8,,,,,474.2,,,474.2,1209.0,1555.1,0,552.4,,,-257.0,1809.7,-62.2,2042.9,0.0,2042.9,3598.0,
03/31/2006,3647.899902,1310.699951,698.099976,612.599976,248.0,177.199997,,280.299988,143.399994,0.0,140.800003,-3.9,12.2,,,,,,,1851.199951,873.099976,1969.800049,-1096.699951,355.700012,,,567.900024,273.5,273.5,0.0,,,294.400024,1796.700012,,244.699997,244.699997,,,,70.400002,70.400002,0.0,0.0,,,12.000008,,,,12.000008,327.100006,734.0,734.0,0.0,0.0,,470.5,,,470.5,1204.5,1531.600006,0,549.599976,,,-245.699997,1877.5,-65.100052,2116.299927,0.0,2116.299927,3647.899933,
06/30/2006,3470.600098,1210.399994,376.100006,834.299988,128.399994,128.399994,,255.800003,106.400002,0.0,153.300003,-3.9,46.299999,,,,,,,1640.900024,862.099976,1990.400024,-1128.300049,397.5,,,570.099976,273.5,273.5,0.0,,,296.599976,1829.699951,,227.100006,227.100006,,,,0.6,0.6,0.0,0.0,,,11.999991,,,,11.999991,239.699997,646.700012,646.700012,0.0,0.0,,451.5,,,451.5,1098.200012,1337.900009,0,550.299988,,,-265.5,1916.800049,-68.900024,2132.700012,0.0,2132.700012,3470.600021,
09/30/2006,3420.6,1181.4,295.7,885.7,127.4,127.4,,232.5,97.1,0.0,139.3,-3.9,46.0,,,,,,,1587.3,889.7,2043.7,-1154.0,379.1,,,564.5,273.5,273.5,0.0,,214.8,76.2,1833.3,,205.6,205.6,,,,0.4,0.4,0.0,0.0,,,12.0,,,,12.0,218.0,646.1,646.1,0.0,0.0,,444.0,,,444.0,1090.1,1308.1,0,551.6,,,-284.3,1910.5,-65.3,2112.5,0.0,2112.5,3420.6,
12/31/2006,3428.7,1055.0,258.0,797.0,157.4,157.4,,221.6,90.8,0.0,133.6,-2.8,62.3,,,,,,,1496.3,949.1,2084.8,-1135.7,373.4,,,609.9,293.3,273.5,19.8,,,316.6,1932.4,,230.2,230.2,,,,3.4,,,,,,23.6,,,,23.6,257.2,644.6,,,,,459.5,,,459.5,1104.1,1361.3,0,552.7,,,-284.0,1870.2,-71.5,2067.4,0.0,2067.4,3428.7,
03/31/2007,3429.0,916.100006,307.399994,608.700012,211.199997,211.199997,,282.299988,109.5,0.0,175.600006,-2.8,33.0,,,,,,,1442.599976,908.0,2084.899902,-1176.900024,409.200012,,,669.200012,273.5,273.5,0.0,,,395.700012,1986.400024,,207.0,207.0,,,,70.199997,70.199997,0.0,0.0,,,23.599991,,,,23.599991,300.799988,653.5,653.5,0.0,0.0,,456.0,,,456.0,1109.5,1410.299988,0,552.099976,,,-281.899994,1819.400024,-70.900055,2018.699951,0.0,2018.699951,3428.999939,
06/30/2007,3382.2,901.6,255.7,645.9,180.8,180.8,,232.3,74.4,,160.7,-2.8,74.5,,,,,,,1389.2,1019.0,2186.0,-1167.0,362.3,,,611.7,273.5,273.5,0.0,,,338.2,1993.0,,229.8,229.8,,,,69.3,,,,,,23.6,,,,23.6,322.7,630.6,,,,,445.9,,,445.9,1076.5,1399.2,0,552.8,,,-278.7,1780.3,-71.4,1983.0,0.0,1983.0,3382.2,
09/30/2007,3290.8,789.5,345.1,444.4,219.2,219.2,,222.5,73.6,,151.2,-2.3,84.7,,,,,,,1315.9,1033.8,2215.9,-1182.1,349.4,,,591.7,273.5,273.5,0.0,,205.5,112.7,1974.9,,233.8,233.8,,,,93.9,,,,,,23.6,,,,23.6,351.3,626.5,,,,,427.8,,,427.8,1054.3,1405.6,0,554.4,,,-296.7,1697.0,-69.5,1885.2,0.0,1885.2,3290.8,
12/31/2007,3229.3,532.2,352.1,180.1,317.5,243.1,,212.1,83.0,0.0,132.3,-3.2,14.1,,,,,,,1075.9,1140.9,2321.8,-1180.9,411.5,,,601.0,290.0,273.5,16.5,,,311.0,2153.4,,222.1,222.1,,,,246.3,,,,,,20.2,,,,20.2,488.6,485.8,,,,,435.4,,,435.4,921.2,1409.8,0,555.9,,,-302.0,1630.1,-64.5,1819.5,0.0,1819.5,3229.3,
03/31/2008,3157.899902,413.800003,211.699997,202.100006,380.100006,305.700012,,224.800003,97.0,0.0,131.0,-3.2,9.9,,,,,,,1028.599976,1078.0,2284.100098,-1206.099976,386.799988,,,664.5,273.5,273.5,0.0,,,391.0,2129.299988,,188.0,188.0,,,,279.5,279.5,0.0,0.0,,,20.200012,,,,20.200012,487.700012,493.799988,493.799988,0.0,0.0,,417.100006,,,417.100006,910.899994,1398.600006,0,553.200012,,,-297.600006,1568.300049,-64.600067,1759.299988,0.0,1759.299988,3157.899994,
06/30/2008,3026.0,332.8,169.4,163.4,284.2,264.2,,206.8,74.5,0.0,135.5,-3.2,30.9,,,,,,,854.7,1140.3,2368.3,-1228.0,364.4,,,666.6,277.8,277.8,0.0,,,388.8,2171.3,,195.8,195.8,,,,177.0,177.0,0.0,0.0,,,72.2,,,,72.2,445.0,497.8,497.8,0.0,0.0,,414.3,,,414.3,912.1,1357.1,0,555.0,,,-297.3,1471.9,-79.3,1650.3,18.6,1668.9,3026.0,
09/30/2008,2833.2,298.6,154.7,143.9,109.8,89.8,,207.6,71.8,0.0,139.0,-3.2,142.8,,,,,,,758.8,1097.7,2348.3,-1250.6,316.7,,,660.0,278.4,278.4,0.0,,,381.6,2074.4,,174.7,174.7,,,,171.8,171.8,0.0,0.0,,,28.7,,,,28.7,375.2,490.4,490.4,0.0,0.0,,382.5,,,382.5,872.9,1248.1,0,557.0,,,-297.3,1360.8,-54.1,1566.4,18.7,1585.1,2833.2,
12/31/2008,2188.7,119.1,97.7,21.4,63.8,43.8,,190.4,58.8,,125.4,6.2,163.8,,,,,,,537.1,1044.9,2242.2,-1197.3,257.9,,,348.8,76.1,0.0,76.1,,186.9,85.8,1651.6,,121.5,121.5,,,,29.7,,,,,,14.7,,,,14.7,165.9,472.6,,,,,349.2,,,349.2,821.8,987.7,0,558.2,,,-297.3,1019.5,-98.1,1182.3,18.7,1201.0,2188.7,
03/31/2009,2283.4,287.7,279.9,7.8,97.7,77.7,20.0,188.9,62.4,0.0,120.1,6.4,53.9,,,,21.6,5.0,3.9,628.2,1064.7,2331.5,-1266.8,251.3,12.7,238.6,339.2,,,,,187.6,146.6,1655.2,,115.9,,,,115.9,33.3,2.0,,,,31.3,14.7,,,166.4,10.0,163.9,611.7,611.7,,,,319.1,,,152.7,930.8,1094.7,0,562.7,116.9,445.8,-287.1,988.9,-94.6,1169.9,18.8,1188.7,2283.4,
06/30/2009,2283.9,332.1,324.7,7.4,211.8,76.7,135.1,154.9,39.0,0.0,109.3,6.6,51.1,,,5.4,16.3,5.0,6.4,749.9,1057.3,2325.9,-1268.6,148.6,25.1,123.5,328.1,,,,,182.4,135.3,1534.0,,130.8,,,,130.8,137.0,133.4,,,,3.6,14.7,,,162.8,10.0,282.5,500.0,500.0,,,,317.3,,,154.5,817.3,1099.8,0,563.7,116.9,446.8,-286.1,959.2,-71.5,1165.3,18.8,1184.1,2283.9,
09/30/2009,2382.9,445.8,439.8,6.0,214.7,79.6,135.1,151.7,37.5,0.0,107.3,6.9,48.2,,,,12.2,5.0,7.7,860.4,1039.9,2325.8,-1285.9,165.8,42.3,123.5,316.8,50.4,,50.4,,178.2,83.2,1522.5,,116.9,,,,116.9,296.2,0.2,,,,296.0,13.0,,,150.7,10.0,426.1,329.5,329.5,,,,301.0,,,150.3,630.5,1056.6,0,701.6,138.7,562.9,-286.1,947.2,-57.3,1305.4,20.9,1326.3,2382.9,
12/31/2009,2620.3,394.1,394.1,0.0,175.0,59.9,115.1,140.4,33.9,0.0,98.4,8.1,129.4,0.0,69.1,7.4,52.7,,6.2,838.9,964.5,2081.1,-1116.6,559.8,26.3,533.5,257.1,3.0,0.0,3.0,,138.5,108.2,1781.4,,123.0,,,,123.0,174.1,0.4,0.0,0.0,,173.7,10.0,0.0,0.0,164.3,10.0,307.1,706.3,706.3,0.0,0.0,,332.3,0.0,60.5,107.5,1038.6,1345.7,0,702.1,139.7,562.4,-286.1,902.1,-64.6,1253.5,21.1,1274.6,2620.3,
03/31/2010,2595.4,357.4,357.4,0.0,210.9,95.8,115.1,183.4,55.8,0.0,119.1,8.5,77.3,,68.0,,5.7,7.4,2.2,829.0,943.4,2077.4,-1134.0,569.9,36.4,533.5,253.1,,,,,135.1,110.6,1766.4,,125.1,,,,125.1,174.1,0.4,,,,173.7,10.0,,,160.1,10.0,309.2,706.2,706.2,,,,325.7,,,165.6,1031.9,1341.1,0,699.6,139.7,559.9,-280.6,874.8,-60.0,1233.8,20.5,1254.3,2595.4,
06/30/2010,2527.3,437.1,437.1,0.0,108.6,108.6,0.0,164.2,42.0,0.0,113.1,9.1,89.6,,66.2,1.0,15.3,,8.1,799.5,923.9,2078.7,-1154.8,567.6,34.1,533.5,236.3,,,,,132.9,102.4,1727.8,,137.9,,,,137.9,60.3,0.0,,,,60.3,8.7,,,170.1,7.0,206.9,706.1,706.1,,,,333.0,,,162.9,1039.1,1246.0,0,701.2,144.8,556.4,-279.9,901.9,-62.5,1260.7,20.6,1281.3,2527.3,
09/30/2010,2414.7,382.1,382.1,0.0,81.7,81.7,0.0,147.7,39.1,0.0,100.4,8.2,91.6,,65.8,4.6,18.0,,7.8,703.1,922.4,2097.6,-1175.2,570.1,36.6,533.5,219.1,,,,,112.1,102.4,1711.6,,122.5,,,,122.5,0.1,0.0,,,,0.1,8.7,,,161.3,7.0,131.3,712.7,712.7,,,,307.8,,,146.5,1020.5,1151.8,0,702.9,144.8,558.1,-279.9,869.9,-51.9,1241.0,21.9,1262.9,2414.7,
12/31/2010,2410.6,389.3,389.3,0.0,66.8,66.8,0.0,151.9,43.8,0.0,100.3,7.8,105.6,0.0,57.9,5.9,18.7,,5.6,713.6,917.1,2112.5,-1195.4,548.9,15.4,533.5,231.0,2.2,0.0,2.2,,110.0,112.9,1697.0,,127.8,,,,127.8,0.2,0.0,0.0,0.0,,0.2,7.0,0.0,0.0,164.8,7.0,135.0,714.5,714.5,0.0,0.0,,320.5,0.0,61.6,94.1,1035.0,1170.0,0,704.2,144.8,559.4,-279.9,863.1,-69.6,1217.8,22.8,1240.6,2410.6,
03/31/2011,2392.0,321.2,321.2,0.0,98.6,98.6,0.0,202.7,67.9,0.0,125.9,8.9,99.5,,52.6,5.0,27.3,,3.2,722.0,899.2,2112.7,-1213.5,552.4,18.9,533.5,218.4,2.0,,2.0,,108.5,102.9,1670.0,,131.3,,,,131.3,0.1,0.0,,,,0.1,7.0,,,161.9,7.0,138.4,716.1,716.1,,,,315.3,,,153.4,1031.4,1169.8,0,707.0,144.8,562.2,-279.9,840.1,-68.3,1198.9,23.3,1222.2,2392.0,
06/30/2011,2336.4,334.0,334.0,0.0,93.0,93.0,0.0,173.9,46.9,0.0,118.3,8.7,90.5,,51.5,4.6,14.0,,8.6,691.4,887.0,2124.9,-1237.9,553.1,19.6,533.5,204.9,1.8,,1.8,,103.4,95.1,1645.0,,127.3,,,,127.3,7.4,4.5,,,,2.9,7.0,,,151.1,7.0,141.7,716.8,716.8,,,,306.8,,,155.7,1023.6,1165.3,0,702.8,145.0,557.8,-279.8,804.6,-56.5,1171.1,0.0,1171.1,2336.4,
09/30/2011,2203.1,360.1,360.1,0.0,96.2,86.2,10.0,156.0,37.1,0.0,111.0,7.9,78.5,,52.7,3.9,4.4,,8.6,690.8,792.4,2039.2,-1246.8,524.0,0.5,523.5,195.9,1.6,,1.6,,98.8,91.6,1512.3,,129.1,,,,129.1,10.6,0.0,,,,10.6,4.0,,,119.9,4.0,143.7,716.2,716.2,,,,258.8,,,138.9,975.0,1118.7,0,704.4,149.8,554.6,-279.8,739.0,-79.2,1084.4,0.0,1084.4,2203.1,
12/31/2011,2139.9,340.0,340.0,0.0,75.1,65.1,10.0,163.6,45.1,0.0,109.6,8.9,78.1,0.0,51.9,4.0,3.5,,5.7,656.8,782.2,2028.1,-1245.9,524.2,0.7,523.5,176.7,1.4,0.0,1.4,,79.1,92.2,1483.1,,122.3,,,,122.3,13.2,0.0,0.0,0.0,,13.2,4.0,0.0,0.0,106.0,4.0,139.5,715.9,715.9,0.0,0.0,,283.6,0.0,93.0,84.6,999.5,1139.0,0,699.7,149.8,549.9,-274.4,681.8,-106.2,1000.9,0.0,1000.9,2139.9,
03/31/2012,2147.2,280.5,280.5,0.0,117.4,107.4,10.0,212.3,63.3,0.0,139.3,9.7,68.0,,43.6,4.0,3.5,,3.9,678.2,769.1,2033.4,-1264.3,524.5,1.0,523.5,175.4,1.2,,,,79.9,90.3,1469.0,,142.9,,,,142.9,14.5,0.0,,,,14.5,4.0,,,108.4,4.0,161.4,719.3,719.3,,,,270.6,,,162.2,989.9,1151.3,0,688.5,149.8,538.7,-262.3,670.5,-100.8,995.9,0.0,995.9,2147.2,
06/30/2012,2256.2,427.1,427.1,0.0,201.0,99.6,101.4,203.5,42.8,0.0,147.2,13.5,72.2,,43.5,4.0,3.0,,8.7,903.8,749.0,2027.8,-1278.8,433.2,1.0,432.2,170.2,1.0,,,,76.7,88.5,1352.4,,150.6,,,,150.6,104.4,0.0,,,,104.4,4.0,,,98.3,4.0,259.0,784.4,784.4,,,,256.8,,,158.5,1041.2,1300.2,0,689.4,149.9,539.5,-261.2,633.2,-105.4,956.0,0.0,956.0,2256.2,
09/30/2012,2313.4,490.5,490.5,0.0,206.0,104.6,101.4,209.3,49.3,0.0,148.0,12.0,57.6,,32.5,4.0,3.6,,8.2,963.4,752.2,2066.8,-1314.6,434.0,1.8,432.2,163.8,0.8,,,,70.4,88.6,1350.0,,165.5,165.5,,,,105.7,0.0,,,,105.7,4.0,,,103.1,4.0,275.2,785.4,785.4,,,,259.9,,,156.8,1045.3,1320.5,0,686.9,150.4,536.5,-256.7,664.5,-101.8,992.9,0.0,992.9,2313.4,
12/31/2012,2331.0,560.9,560.9,0.0,174.1,82.7,91.4,209.8,55.3,0.0,142.7,11.8,35.9,0.0,17.6,5.0,,,6.0,980.7,765.7,2114.9,-1349.2,434.2,2.0,432.2,150.4,0.6,0.0,0.6,,68.6,76.2,1350.3,,139.5,,,,139.5,97.8,0.0,0.0,0.0,,97.8,2.0,0.0,0.0,93.6,2.0,239.3,782.7,782.7,0.0,0.0,,275.2,0.0,92.9,88.7,1057.9,1297.2,0,684.0,150.4,533.6,-252.9,710.6,-107.9,1033.8,0.0,1033.8,2331.0,
03/31/2013,2472.1,560.5,560.5,0.0,227.2,135.8,91.4,255.1,82.7,0.0,159.8,12.6,100.3,,32.5,,,,4.5,1143.1,746.0,2073.3,-1327.3,434.7,2.5,432.2,148.3,,,,,73.5,74.8,1329.0,,154.6,,,,154.6,97.9,0.0,,,,97.9,2.0,,,163.3,2.0,254.5,782.2,782.2,,,,342.5,,,179.2,1124.7,1379.2,0,654.2,150.4,503.8,-232.9,775.9,-104.3,1092.9,0.0,1092.9,2472.1,
06/30/2013,2571.9,630.7,630.7,0.0,194.9,103.5,91.4,247.0,69.2,0.0,165.4,12.4,64.8,,31.4,,,,11.8,1137.4,876.9,2218.0,-1341.1,436.2,4.0,432.2,121.4,79.9,9.7,70.2,,4.3,37.2,1434.5,,165.2,,,,165.2,97.5,0.0,,,,97.5,2.0,,,153.3,2.0,264.7,777.3,777.3,,,,347.4,,,194.1,1124.7,1389.4,0,655.6,150.7,504.9,-232.3,870.0,-110.8,1182.5,0.0,1182.5,2571.9,
09/30/2013,2497.5,669.5,669.5,0.0,109.2,109.2,0.0,225.0,63.2,0.0,148.5,13.3,55.3,,31.4,,,,10.2,1059.0,864.0,2214.3,-1350.3,436.0,3.8,432.2,138.5,78.8,9.7,69.1,,4.2,55.5,1438.5,,173.5,173.5,,,,2.3,0.0,,,,2.3,2.0,,,148.4,2.0,177.8,763.3,763.3,,,,332.6,,,184.2,1095.9,1273.7,0,657.7,152.0,505.7,-232.2,908.1,-109.8,1223.8,0.0,1223.8,2497.5,
12/31/2013,2493.3,656.8,656.8,0.0,78.1,78.1,0.0,224.4,68.8,0.0,149.6,6.0,74.9,0.0,16.3,,,,7.7,1034.2,886.8,2294.6,-1407.8,435.9,3.7,432.2,136.4,78.0,9.7,68.3,,3.2,55.2,1459.1,,161.9,,,,161.9,2.3,0.0,0.0,0.0,,2.3,2.0,0.0,0.0,188.7,2.0,166.2,762.7,762.7,0.0,0.0,,338.1,0.0,52.2,97.2,1100.8,1267.0,0,660.0,152.0,508.0,-232.2,887.7,-89.2,1226.3,0.0,1226.3,2493.3,
03/31/2014,2494.1,551.7,551.7,0.0,143.0,143.0,0.0,276.3,86.8,0.0,170.5,19.0,68.8,,16.3,,,,5.2,1039.8,883.0,2305.5,-1422.5,436.0,3.8,432.2,135.3,9.7,9.7,0.0,,3.8,121.8,1454.3,,192.7,192.7,,,,2.3,0.0,,,,2.3,2.0,,,177.6,2.0,197.0,761.2,761.2,,,,324.2,,,146.6,1085.4,1282.4,0,654.3,152.0,502.3,-226.5,873.5,-89.6,1211.7,0.0,1211.7,2494.1,
06/30/2014,2432.3,554.7,554.7,0.0,145.4,145.4,0.0,235.6,51.0,0.0,161.8,22.8,46.6,,16.3,,,,7.1,982.3,878.3,2311.1,-1432.8,432.2,,432.2,139.5,76.5,9.7,66.8,,5.0,58.0,1450.0,,154.1,154.1,,,,2.3,0.0,,,,2.3,2.0,,,147.1,2.0,158.4,761.3,761.3,,,,294.8,,,147.7,1056.1,1214.5,0,655.9,152.0,503.9,-225.7,875.6,-88.0,1217.8,0.0,1217.8,2432.3,
09/30/2014,2409.6,579.9,579.9,0.0,130.6,130.6,0.0,218.3,49.8,0.0,144.2,24.3,53.9,,9.3,,,,21.4,982.7,856.0,2299.4,-1443.4,432.2,,432.2,138.7,75.5,9.7,65.8,,6.4,56.8,1426.9,,171.9,,,,171.9,2.3,0.0,,,,2.3,2.0,,,142.1,2.0,176.2,759.2,759.2,,,,282.5,,,140.4,1041.7,1217.9,0,658.3,152.0,506.3,-225.7,855.2,-96.1,1191.7,0.0,1191.7,2409.6,
12/31/2014,2348.8,532.7,532.7,0.0,96.1,96.1,0.0,229.8,60.9,0.0,149.6,19.3,91.7,0.0,9.3,0.6,,,37.3,950.3,850.7,2315.1,-1464.4,432.2,,432.2,115.6,74.6,9.7,64.9,0.6,5.0,34.8,1398.5,,168.3,80.3,0.0,0.0,88.0,2.4,0.0,0.0,0.0,,2.4,2.0,0.0,0.0,139.5,2.0,172.7,754.8,754.8,0.0,0.0,,305.5,0.0,93.8,72.2,1060.3,1233.0,0,659.8,152.8,507.0,-225.0,812.3,-131.3,1115.8,0.0,1115.8,2348.8,
03/31/2015,2299.0,468.3,468.3,0.0,126.4,126.4,0.0,262.1,90.0,0.0,151.6,20.5,72.0,,9.3,0.6,,,33.6,928.8,830.3,2313.3,-1483.0,436.8,4.6,432.2,103.1,9.7,9.7,0.0,,5.7,87.1,1370.2,,182.4,,,,182.4,2.2,0.0,,,,2.2,2.0,,,119.2,2.0,186.6,757.9,757.9,,,,279.4,,,160.2,1037.3,1223.9,0,654.3,152.8,501.5,-219.6,777.8,-137.4,1075.1,0.0,1075.1,2299.0,
06/30/2015,2236.3,481.0,481.0,0.0,113.1,113.1,0.0,224.9,65.4,0.0,140.4,19.1,51.8,,9.3,0.6,,,18.5,870.8,824.1,2327.4,-1503.3,432.2,,432.2,109.2,9.7,9.7,0.0,,7.1,91.8,1365.5,,149.2,,,,149.2,2.2,0.0,,,,2.2,2.0,,,117.3,2.0,153.4,753.6,753.6,,,,272.5,,,155.2,1026.1,1179.5,0,648.0,152.8,495.2,-213.0,758.3,-136.5,1056.8,0.0,1056.8,2236.3,
09/30/2015,2209.5,447.7,447.7,0.0,110.4,110.4,0.0,230.5,75.2,0.0,138.1,17.2,52.2,,9.3,0.6,,,18.5,840.8,828.4,2346.6,-1518.2,432.2,,432.2,108.1,9.7,9.7,0.0,,7.4,90.4,1368.7,,162.5,,,,162.5,2.2,0.0,,,,2.2,2.0,,,115.3,2.0,166.7,751.7,751.7,,,,268.0,,,152.7,1019.7,1186.4,0,650.4,153.0,497.4,-212.8,731.8,-146.3,1023.1,0.0,1023.1,2209.5,
12/31/2015,2176.3,434.7,434.7,0.0,82.6,82.6,0.0,222.0,80.2,0.0,123.3,18.5,29.8,0.0,9.0,4.8,,,20.8,769.1,862.4,2392.5,-1530.1,432.2,,432.2,112.6,60.1,9.7,50.4,0.5,7.7,39.5,1407.2,,139.6,73.0,,,66.6,2.1,0.0,0.0,0.0,,2.1,1.3,0.0,0.0,99.5,1.3,143.0,751.8,751.8,0.0,0.0,,264.5,0.0,90.2,74.8,1016.3,1159.3,0,649.5,153.0,496.5,-210.6,724.2,-146.1,1017.0,0.0,1017.0,2176.3,
03/31/2016,2215.6,404.2,404.2,0.0,129.7,129.7,0.0,250.1,94.8,0.0,138.1,17.2,31.6,,9.0,4.5,,,22.6,815.6,857.3,2411.8,-1554.5,432.2,,432.2,110.5,9.7,9.7,0.0,,7.2,89.1,1400.0,,161.9,,,,161.9,2.1,0.0,,,,2.1,1.3,,,85.7,1.3,165.3,751.8,751.8,,,,246.7,,,161.0,998.5,1163.8,0,645.8,153.1,492.7,-204.9,750.8,-139.9,1051.8,0.0,1051.8,2215.6,
