Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/30/2000,,15.304384,6.238533,6.641218,,,88.140369,67.392854,68.838287,45.386006,43.407218,36.004612,,0.0,123.12976,-3.539867,
09/30/2000,,15.219045,6.335664,6.798883,,,83.416973,62.552572,56.310759,36.757956,36.932415,29.494073,,0.0,162.474698,-9.508053,
12/31/2000,,12.092571,5.482558,5.843851,,,87.566421,62.877201,45.350411,45.603404,44.009231,36.525281,,0.0,125.706863,-3.108621,
03/31/2001,,11.904654,5.4213,5.790115,,,86.579188,62.112547,-185.257732,34.699047,33.978326,25.850633,,,,,
06/30/2001,,11.029013,5.375887,5.726262,,,,66.514014,-175.515612,42.389767,41.839499,34.376723,,,,,
09/30/2001,,10.462262,5.0164,5.384558,,,,66.327277,,37.471967,28.869701,21.404329,,,,,
12/31/2001,,10.405712,5.013495,5.407393,,,86.901805,65.809044,170.471976,44.604011,42.298964,35.018943,,0.0,147.532058,-4.946049,
03/31/2002,,11.01629,5.164301,5.597912,,,86.374586,63.634197,101.05973,41.716852,38.152414,30.342266,,0.0,181.369775,-8.963931,
06/30/2002,,10.790993,5.33868,5.785763,,,87.346049,65.950987,54.755662,45.155178,46.062619,38.957185,,,,,
09/30/2002,,12.081576,5.602715,6.066652,,,86.674047,64.997149,46.640185,42.222148,41.645141,34.684156,,,,,
12/31/2002,,11.323944,5.300862,5.752048,,,84.562592,64.038418,47.838673,42.024585,30.967595,24.404877,,0.0,155.36979,-6.270044,
03/31/2003,,11.081584,5.105587,5.564116,,,87.313403,59.238435,-148.184818,44.193229,36.512902,28.296707,,,,,
06/30/2003,,11.905685,4.944248,5.391143,,,89.406711,65.95107,65.952579,41.701202,39.942868,47.433914,,,,,
09/30/2003,,13.271011,5.186883,5.633259,,,89.313894,67.374242,97.117672,45.066995,51.368898,54.097376,,,,,
12/31/2003,,,,,,,76.829993,61.785449,45.227028,40.400891,41.200817,38.451188,,,,,
03/31/2004,,16.515417,6.334381,6.90101,,,84.078859,57.885315,49.296247,44.624349,53.40304,47.379163,,,,,
06/30/2004,,15.759477,6.443136,7.03361,,,106.395425,62.997033,44.512154,42.626836,38.796111,33.868229,,,,,
09/30/2004,,13.201488,5.723735,6.317576,,,125.369566,61.386041,23.115611,35.087075,30.881497,26.152124,,,,,
12/31/2004,,,,,,,81.169161,56.516904,-164.822587,41.331278,44.997952,39.84471,,0.0,163.193115,,
03/31/2005,,,,,,,81.200718,58.813857,63.025601,37.300534,40.601293,35.66557,,0.0,178.01759,,
06/30/2005,,12.753479,5.473633,6.022792,,,80.809037,56.222201,,34.394384,37.033819,32.488794,,0.0,178.325912,-9.989278,
09/30/2005,,13.845878,5.459775,6.003425,8.162619,,81.20663,60.449251,47.484511,36.405996,37.610956,33.200284,,0.0,162.730294,-8.68556,
12/31/2005,,13.511456,5.1645,5.693067,7.215231,,81.149696,45.278035,-96.178653,6.305551,51.965399,45.353146,,0.0,,,
03/31/2006,,,,,,,81.114126,55.885808,33.253899,32.531187,47.887231,43.516925,,0.0,191.03585,,
06/30/2006,,14.709853,5.279516,5.858547,7.093469,,80.302326,53.098974,-72660.0,26.625198,35.762096,31.216877,,0.0,269.869266,-24.987518,
09/30/2006,,,,,,,,53.309686,,23.527939,64.113842,59.705379,,0.0,299.478528,,
12/31/2006,,19.27569,6.135879,6.623006,4.206321,,74.140818,41.082828,37.665939,-2.529782,135.577658,132.609575,,,,,
03/31/2007,,,,,,,73.531201,43.528487,27.424536,13.791635,68.004718,65.531913,,1.560203,479.125983,,
06/30/2007,,,,,,,76.183731,46.255668,37.477652,25.751042,34.462354,31.90828,,,222.003673,,
09/30/2007,,,,,,,73.667681,43.824796,34.642545,10.731221,132.256065,130.087569,,,618.321787,,
12/31/2007,,16.660672,5.227668,5.732066,,,74.897456,44.840944,53.603857,13.077658,19.779299,17.70207,,6.901089,440.637455,-56.752489,
03/31/2008,,,,,,,73.000862,40.236036,17.653857,14.951816,20.369047,18.210897,,5.769528,393.707947,,
06/30/2008,,,,,,,73.777912,42.500251,23.973861,19.855693,92.92453,90.800925,,2.514308,287.529525,,
09/30/2008,,,,,,,74.703194,46.435718,72.636263,37.525574,46.629109,44.657124,,0.841505,125.638193,,
12/31/2008,,9.736796,3.658882,4.061829,4.037013,,76.579103,49.77284,80.61232,15.554034,13.538749,11.747913,,,325.391948,-21.945955,
03/31/2009,,9.862852,3.661401,4.025959,4.319437,,75.039168,47.039096,98.730484,17.992491,17.646655,15.62579,,1.750478,288.329416,-18.574652,
06/30/2009,,5.881742,2.592057,2.878402,4.685647,,72.885476,48.377204,81.822757,23.280534,33.320569,31.380325,,1.218575,208.000341,-6.352302,
09/30/2009,,2.21729,1.145591,1.342406,3.742958,,39.077152,6.890354,,-16.2411,-16.263046,-18.25247,,,,,
12/31/2009,,2.099336,1.0947,1.27309,3.39608,,59.781571,34.169873,-9641.753653,10.677937,10.878638,8.964332,,1.61149,602.36214,-10.546271,
03/31/2010,,2.734875,1.368731,1.551793,3.67753,,79.304321,53.515704,154.250421,28.202632,27.486602,25.383624,,0.445408,185.849057,-2.347864,
06/30/2010,,2.300692,1.260773,1.436616,3.827948,,77.972485,52.417375,178.291436,29.014135,28.190621,26.323635,,0.647701,174.769874,-1.720225,
09/30/2010,,3.479182,1.796538,2.002467,4.29339,,51.697056,27.449069,224.298723,6.758577,7.145583,5.36037,,3.888764,1174.639347,-37.388655,
12/31/2010,,4.674205,2.589566,2.822084,4.841067,,81.749207,54.784641,185.333018,37.892048,41.622039,39.945918,,,125.820951,-1.206924,
03/31/2011,,4.167262,2.157722,2.343186,4.235219,,79.021708,51.686659,36.834857,22.24004,21.167947,19.290123,,0.050217,281.622438,-7.568684,
06/30/2011,,5.992421,3.095922,3.360629,5.433306,,83.111703,64.906325,85.148834,47.921127,46.86484,45.683585,,0.105909,87.566758,0.745052,
09/30/2011,,8.062159,4.129835,4.392551,6.778238,,79.148469,59.345147,140.780319,39.58534,39.02622,37.705364,,0.002863,118.024426,-1.453158,
12/31/2011,,6.279409,3.506077,3.729492,6.415839,,58.121764,34.9565,,14.809036,14.804018,13.527945,,1.394801,331.429616,-14.532411,
03/31/2012,,6.994561,3.759708,3.984823,6.353044,,81.84706,62.11238,89.797031,42.602347,42.42399,38.448139,,,119.028724,-1.330976,
06/30/2012,,6.58864,3.581693,3.784819,6.159181,,81.575752,63.131088,-94.402743,44.503329,43.878675,43.757697,,0.083386,104.390443,-0.28927,
09/30/2012,,6.909893,3.712725,3.879174,5.976412,,79.167468,60.023586,71.177851,41.097409,41.89751,41.795174,,,113.670091,-0.944589,
12/31/2012,,8.421637,4.461147,4.654149,6.289107,,85.446304,60.98984,326.397046,42.197352,47.895905,47.667979,,,108.725701,-0.734847,
03/31/2013,,8.800178,4.643835,4.864762,6.46608,,83.087956,61.555872,56.973572,45.297015,45.107847,45.014339,,0.394033,104.648162,-0.409047,
06/30/2013,,8.741039,4.656901,4.8556,6.435033,,81.22478,59.558136,27.815298,41.757266,41.660436,41.586642,,0.744312,113.697281,-1.197285,
09/30/2013,,9.091012,4.839599,5.040049,6.808218,,82.169047,58.706745,50.813794,41.569182,42.800147,42.713359,,0.453376,107.141866,-0.649268,
12/31/2013,,9.109829,4.855226,5.046091,6.787857,,89.727266,61.979419,80.37984,44.908796,55.269971,55.181342,,0.940473,102.762057,-0.251619,
03/31/2014,,9.342418,5.048383,5.238238,6.889596,,82.569737,61.416587,57.630543,44.128402,48.889606,48.688848,,0.614475,109.591285,-0.896058,
06/30/2014,,9.386755,4.999741,5.204553,6.856479,,80.976683,58.766398,41.784608,41.460603,40.827537,40.736326,,0.598789,114.354024,-1.347377,
09/30/2014,,9.491988,5.0142,5.217132,6.910792,,79.993229,58.512867,56.415285,42.078949,41.508251,41.433499,,0.021902,101.147801,-0.108949,
12/31/2014,,8.572751,4.454446,4.646811,6.798823,,75.270576,55.124534,5.485382,33.077173,32.572308,32.499735,,,127.628278,-2.368503,
03/31/2015,,3.997146,2.066907,2.179377,4.352514,,-3.614985,-23.31223,,-38.884496,-39.393835,-39.448682,,,,,
06/30/2015,,3.495646,1.73447,1.84084,3.76727,,63.931447,42.582119,,27.611385,27.140134,27.079232,,,158.62311,-2.049256,
09/30/2015,,2.242093,1.100269,1.184194,2.953326,,60.422145,39.174356,,17.939799,17.545578,17.497517,,,227.548463,-2.859756,
12/31/2015,,-5.583482,-2.614391,-2.631204,2.095025,,64.418969,36.378802,-172.354362,16.364388,-115.094989,-115.151876,,,325.98273,12.617705,
03/31/2016,,-2.088105,-0.959171,-0.920341,3.706112,,62.135008,33.954582,,9.863831,22.310969,22.242375,,6.729529,566.342864,9.737729,
06/30/2016,,-0.686495,-0.302177,-0.246968,3.42006,,62.93739,36.359144,-90.995274,36.681063,56.046328,55.982799,,,138.439845,0.263887,
09/30/2016,,-0.321464,-0.137303,-0.075964,3.06391,,59.957554,30.890555,-73.796695,8.637338,28.507776,28.446331,,,629.547658,1.702303,
12/31/2016,,8.414357,3.374157,3.560473,3.690492,,60.265025,32.042782,,14.732105,10.864154,10.823224,,4.066668,225.793795,-10.58474,
03/31/2017,,12.886251,5.395932,5.644061,4.474362,,63.660579,35.150193,-13.153523,94.312714,93.696665,93.540214,,,37.714689,8.026242,
06/30/2017,,9.197275,3.920829,4.133711,3.862837,,50.172794,20.957318,-125.373078,4.815788,4.223538,4.201748,,,899.232588,-73.507619,
09/30/2017,,7.20797,3.029309,3.204705,3.628506,,55.729996,26.136561,-59.092691,-1.259848,-1.686478,-1.715332,,,,,
12/31/2017,,7.605995,2.775213,2.954841,2.836149,,30.831861,-0.803368,-182.618858,-13.067755,-13.243273,-13.377732,,,,,
03/31/2018,,-0.144139,-0.046633,0.012204,1.748193,,58.680251,27.551299,-315.881582,9.022803,8.395712,8.314117,,,437.110012,0.485908,
06/30/2018,,1.147679,0.4632,0.550778,2.150366,,55.617814,24.185445,163.644921,19.790821,19.154895,19.056716,,,194.77878,-1.087756,
09/30/2018,,3.187331,1.266065,1.406627,2.445243,,53.601581,23.980641,,22.570402,21.790835,21.697637,,,175.702696,-2.412896,
12/31/2018,,18.809271,7.916533,8.400987,4.51344,,47.22517,16.852183,,188.809035,188.167515,187.664482,,,21.102615,14.840023,
03/31/2019,,19.537519,8.027056,8.502561,4.299373,,55.349716,23.052637,-73.136166,14.9007,14.093646,13.992535,,,290.494683,-37.217934,
06/30/2019,,17.419501,7.206411,7.667292,3.486588,,38.843738,3.109037,,-2.030242,-2.766052,-2.846204,,,,,
09/30/2019,,15.087081,6.153044,6.587304,2.907305,,43.844371,10.300183,,-7.864364,-8.525181,-8.596932,,,,,
12/31/2019,,0.731352,0.340393,0.475614,0.969535,,29.536328,-7.685479,,8.907241,8.185205,8.12502,,,425.770648,-2.382531,
03/31/2020,,3.984032,1.816501,2.081422,0.439942,,23.523712,-9.648637,,48.285055,47.693754,47.417585,,,67.538895,1.293261,
06/30/2020,,4.950112,2.186135,2.479373,0.639646,,38.804636,7.768677,31.413294,9.355074,8.752974,8.689246,,,389.503315,-14.330737,
