Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
07/03/2005,5582.0,367.100006,367.100006,,1214.099976,1214.099976,,1116.199951,279.100006,0.0,813.400024,23.700001,349.0,,,3046.399902,712.200012,,,0.0,1823.400024,1167.099976,1167.099976,0.0,656.300049,2535.600037,,571.799988,571.799988,,,,160.699997,160.699997,0.0,0.0,,1208.000015,,,1208.000015,1940.5,1044.699951,1044.699951,0.0,0.0,971.5,,,971.5,2016.199951,3956.699951,0.0,577.900024,,,0,1419.400024,-372.0,1625.300049,0.0,1625.300049,5582.0,
10/02/2005,5614.700195,285.5,285.5,,1230.0,1230.0,,1238.400024,289.299988,0.0,928.700012,20.4,332.600006,,,3086.5,696.200012,,,0.0,1832.0,1138.300049,1138.300049,0.0,693.699951,2528.200012,,624.5,624.5,,,,157.800003,,,,,1226.000046,,,1226.000046,2008.300049,1035.300049,,,,1006.0,,,1006.0,2041.300049,4049.600098,0.0,410.0,,,0,1537.900024,-382.800049,1565.099976,0.0,1565.099976,5614.700073,
12/31/2005,5842.4,967.6,967.6,,1130.6,1130.6,,1049.1,257.5,0.0,774.0,17.6,200.1,,,3347.4,668.8,1701.9,-1033.1,0.0,1826.2,1340.8,1115.7,225.1,485.4,2495.0,,466.8,466.8,,,,722.2,722.2,0.0,0.0,,1061.2,,,1061.2,2250.2,1030.3,1030.3,0.0,0.0,998.7,,,998.7,2029.0,4279.2,0.0,437.5,,,0,1511.4,-385.7,1563.2,0.0,1563.2,5842.4,
04/02/2006,5476.700195,364.0,364.0,,1181.300049,1181.300049,,1129.0,290.899994,0.0,824.400024,13.7,218.100006,,,2892.399902,659.400024,,,0.0,1924.900024,1187.900024,1187.900024,0.0,737.0,2584.300049,,554.900024,554.900024,,,,454.799988,454.799988,0.0,0.0,,890.100037,,,890.100037,1899.800049,1019.799988,1019.799988,0.0,0.0,1028.199951,,,1028.199951,2047.999939,3947.799988,0.0,301.299988,,,0,1595.699951,-368.099976,1528.899963,0.0,1528.899963,5476.699951,
07/02/2006,5525.100098,322.299988,322.299988,,1214.199951,1214.199951,,1134.400024,295.200012,0.0,828.0,11.2,272.799988,,,2943.699951,651.599976,,,0.0,1929.800049,1192.199951,1192.199951,0.0,737.600098,2581.400024,,562.099976,562.099976,,,,598.0,598.0,0.0,0.0,,935.900024,,,935.900024,2096.0,862.700012,862.700012,0.0,0.0,1069.300049,,,1069.300049,1932.000061,4028.000061,0.0,137.600006,,,0,1719.5,-360.0,1497.100006,0.0,1497.100006,5525.100067,
10/01/2006,5502.299805,261.899994,261.899994,,1219.5,1219.5,,1231.400024,300.299988,0.0,922.799988,8.3,217.199997,,,2930.0,632.799988,,,0.0,1939.5,1192.699951,1192.699951,0.0,746.800049,2572.299988,,636.599976,636.599976,,,,811.799988,811.799988,0.0,0.0,,914.700134,,,914.700134,2363.100098,872.799988,872.799988,0.0,0.0,1073.800049,,,1073.800049,1946.600037,4309.700134,0.0,34.0,,,0,1504.300049,-345.700073,1192.599976,0.0,1192.599976,5502.30011,
12/31/2006,5247.7,233.3,233.3,,1149.6,1149.6,,1063.5,284.4,0.0,769.6,9.5,257.0,,,2703.4,622.2,1736.3,-1114.1,0.0,1922.1,1419.7,1195.6,224.1,502.4,2544.3,,458.5,458.5,,,,409.1,409.1,0.0,0.0,,912.0,,,912.0,1779.6,1170.3,1170.3,0.0,0.0,1134.2,,,1134.2,2304.5,4084.1,0.0,33.4,,,0,1473.0,-342.8,1163.6,0.0,1163.6,5247.7,
04/01/2007,5275.0,226.300003,226.300003,,1195.300049,1195.300049,,1098.699951,285.600006,0.0,807.400024,5.7,243.300003,,,2763.600098,602.5,,,0.0,1908.900024,1188.699951,1188.699951,0.0,720.200073,2511.400024,,567.900024,567.900024,,,,384.399994,384.399994,0.0,0.0,,846.799957,,,846.799957,1799.099976,1170.199951,1170.199951,0.0,0.0,1134.400024,,,1134.400024,2304.599976,4103.699951,0.0,32.900002,,,0,1466.5,-328.099976,1171.300026,0.0,1171.300026,5274.999977,
07/01/2007,5482.899902,262.0,262.0,,1232.5,1232.5,,1151.400024,285.0,0.0,864.0,2.4,275.799988,,,2921.699951,598.299988,,,0.0,1962.900024,1195.0,1195.0,0.0,767.900024,2561.200012,,620.200012,620.200012,,,,249.199997,249.199997,0.0,0.0,,889.099991,,,889.099991,1758.5,1160.800049,1160.800049,0.0,0.0,1225.5,,,1225.5,2386.300049,4144.800049,0.0,89.0,,,0,1556.400024,-307.300049,1338.099976,0.0,1338.099976,5482.900024,
09/30/2007,5584.0,222.100006,222.100006,,1241.800049,1241.800049,,1250.400024,292.0,0.0,961.400024,-3.0,306.399994,,,3020.699951,586.700012,,,0.0,1976.599976,1198.699951,1198.699951,0.0,777.900024,2563.299988,,653.5,653.5,,,,510.700012,510.700012,0.0,0.0,,977.999939,,,977.999939,2142.199951,1169.400024,1169.400024,0.0,0.0,1215.900024,,,1215.900024,2385.300049,4527.5,0.0,31.299999,,,0,1337.599976,-312.400024,1056.49995,0.0,1056.49995,5583.99995,
12/31/2007,5410.899902,254.699997,254.699997,,1109.400024,1109.400024,,1145.800049,275.399994,0.0,885.200012,-14.8,329.600006,,,2839.5,596.200012,1787.599976,-1191.400024,0.0,1975.199951,1488.5,1212.900024,275.599976,486.699951,2571.399963,,504.600006,504.600006,,,,329.899994,329.899994,0.0,0.0,,1046.300049,,,1046.300049,1880.800049,1179.099976,1179.099976,0.0,0.0,892.299988,,,892.299988,2071.399963,3952.200012,0.0,58.5,,,0,1498.5,-98.300049,1458.699951,0.0,1458.699951,5410.899963,
03/30/2008,5555.4,255.4,255.4,0.0,1184.3,1184.3,,1182.5,284.1,0.0,916.9,-18.5,352.4,,,2974.6,584.7,,,0.0,1996.1,1213.1,1213.1,0.0,783.0,2580.8,,551.1,551.1,,,,456.7,456.7,0.0,0.0,,986.7,,,986.7,1994.5,1289.5,1289.5,0.0,0.0,881.9,,,881.9,2171.4,4165.9,0.0,30.5,,,0,1442.4,-83.4,1389.5,0.0,1389.5,5555.4,
06/29/2008,5551.8,287.6,287.6,0.0,1247.0,1247.0,,1106.6,285.5,0.0,840.4,-19.3,369.2,,,3010.4,584.8,,,0.0,1956.6,1221.3,1221.3,0.0,735.3,2541.4,,537.5,537.5,,,,309.7,309.7,0.0,0.0,,1002.4,,,1002.4,1849.6,1401.4,1401.4,0.0,0.0,854.4,,,854.4,2255.8,4105.4,0.0,30.1,,,0,1463.1,-46.8,1446.4,0.0,1446.4,5551.8,
09/28/2008,5567.0,340.3,340.3,0.0,1220.8,1220.8,,1103.7,287.6,0.0,838.4,-22.3,377.5,,,3042.3,553.3,,,0.0,1971.4,1222.2,1222.2,0.0,749.2,2524.7,,592.8,592.8,,,,220.8,220.8,0.0,0.0,,1032.9,,,1032.9,1846.5,1405.3,1405.3,0.0,0.0,836.8,,,836.8,2242.1,4088.6,0.0,35.9,,,0,1523.5,-81.0,1478.4,0.0,1478.4,5567.0,
12/31/2008,5183.299805,277.799988,277.799988,,924.599976,924.599976,,1024.199951,263.899994,0.0,783.799988,-23.5,377.0,,,2603.600098,527.900024,1629.900024,-1102.0,0.0,2051.800049,1500.800049,1223.199951,277.600098,551.0,2579.700073,,453.100006,453.100006,,,,83.400002,83.400002,0.0,0.0,,947.400017,,,947.400017,1483.900024,1444.699951,1444.699951,0.0,0.0,1129.900024,,,1129.900024,2574.599976,4058.5,0.0,44.299999,,,0,1536.800049,-456.300049,1124.799999,0.0,1124.799999,5183.299999,
03/29/2009,5049.1,325.0,325.0,0.0,906.4,906.4,0.0,982.5,245.8,0.0,761.7,-25.0,288.5,49.9,172.0,2502.4,507.4,,,0.0,2039.3,1214.0,1214.0,0.0,775.4,2546.7,,377.5,377.5,,,,286.3,286.2,,,0.1,768.0,,0.8,697.3,1431.8,1437.7,1437.7,,,1118.3,,660.2,457.3,2556.0,3987.8,0.0,52.7,30.0,22.7,0,1516.4,-507.8,1061.3,0.0,1061.3,5049.1,
06/28/2009,5112.3,564.0,564.0,0.0,929.6,929.6,0.0,799.3,213.4,0.0,609.9,-24.0,275.0,32.3,143.0,2567.9,503.1,,,0.0,2041.3,1222.7,1222.7,0.0,786.3,2544.4,,333.6,333.6,,,,0.5,0.5,,,0.0,739.0,,1.0,641.0,1073.1,1720.9,1720.9,,,1152.5,,676.9,474.6,2873.4,3946.5,0.0,56.6,30.1,26.5,0,1547.4,-438.2,1165.8,0.0,1165.8,5112.3,
09/27/2009,5388.0,821.5,821.5,0.0,972.6,972.6,0.0,793.5,192.7,0.0,617.2,-16.4,257.1,32.0,128.0,2844.7,489.6,,,0.0,2053.7,1226.7,1226.7,0.0,795.0,2543.3,,443.8,443.8,,,,0.0,0.0,,,0.0,793.6,,1.7,686.3,1237.4,1722.2,1722.2,,,1181.3,,682.9,496.7,2903.5,4140.9,0.0,67.0,30.1,36.9,0,1595.5,-415.4,1247.1,0.0,1247.1,5388.0,
12/31/2009,5495.2,1083.2,1083.2,0.0,832.8,832.8,0.0,777.1,195.7,0.0,593.3,-11.9,308.8,25.1,231.1,3001.9,473.4,1592.7,-1119.3,0.0,2019.9,1491.0,1230.0,261.0,503.8,2493.3,,467.2,403.2,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.7,0.0,0.3,646.4,1195.9,1715.0,1715.0,0.0,0.0,1285.2,0.0,760.4,524.5,3000.2,4196.1,0.0,149.9,30.8,119.1,0,1622.0,-472.8,1299.1,0.0,1299.1,5495.2,
