Date,Total Interest Income,Total Interest Expense,Net Interest Income,Trading Account Profit,Commissions & Fees Earned,Other Operating Income,Net Revenue,Provisions for Loan Losses,Net Revenue After Provisions,Non-Interest Expense,Operating Income or Losses,Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
09/30/1993,,,,,,,,,,,32.352001,0.0,32.352001,-7.625,24.726999,0.0,0.0,24.726999,-2.212,,22.514999,,,22.515001,,0.42,0.42,53.606998,0.42,0.42,0.42,53.606998,
12/31/1993,,,,,,,,,,,34.237999,0.0,34.237999,-10.321,23.917,-3.206,0.0,20.711,-2.214,,18.497,,,21.702999,0.406667,0.406667,0.346667,53.356499,0.406667,0.406667,0.346667,53.356499,
03/31/1994,,,,,,,,,,,39.097,0.0,39.097,-11.95,27.146999,0.0,0.0,27.146999,-2.47,,24.676999,,,24.677,,0.373333,0.373333,66.099003,0.373333,0.373333,0.373333,66.099003,
06/30/1994,,,,,,,,,,,41.200001,0.0,41.200001,-13.101,28.099001,0.0,0.0,28.099001,-2.47,,25.629001,,,25.629001,,0.386667,0.386667,66.2805,0.386667,0.386667,0.386667,66.2805,
09/30/1994,,,,,,,,,,,36.044998,0.0,36.044998,-10.855,25.190001,0.0,0.0,25.190001,-2.47,,22.720001,,,22.719999,,0.346667,0.346667,65.538002,0.346667,0.346667,0.346667,65.538002,
12/31/1994,,,,,,,,,,,-0.104,-24.91,-25.014,10.439001,-14.575001,0.0,0.0,-14.575001,-2.488,,-17.063001,,,-17.062999,-0.266667,-0.266667,-0.266667,64.528502,-0.266667,-0.266667,-0.266667,66.580495,
03/31/1995,,,,,,,,,,,65.913002,0.0,65.913002,-21.509001,44.403999,0.0,0.0,44.403999,-2.102,,42.301999,,,42.302001,,0.473333,0.473333,89.370003,0.473333,0.473333,0.473333,89.370003,
06/30/1995,,,,,,,,,,,69.060997,0.0,69.060997,-23.511999,45.549,0.0,0.0,45.549,-2.023,,43.526,,,43.525998,,0.48,0.48,90.679499,0.48,0.48,0.48,90.679499,
09/30/1995,,,,,,,,,,,69.938004,0.0,69.938004,-22.469999,47.467999,0.0,0.0,47.467999,-2.31,,45.157999,,,45.158004,,0.493333,0.493333,91.535997,0.493333,0.493333,0.493333,91.535997,
12/31/1995,,,,,,,,,,,64.410995,-9.919,54.491995,-19.157004,35.334999,0.0,0.0,35.334999,-0.816,,34.518999,,,34.518991,0.38,0.38,0.38,91.056747,0.366667,0.366667,0.366667,94.514252,
03/31/1996,,,,,,,,,,,84.140999,0.0,84.140999,-27.841999,56.299,0.0,0.0,56.299,-1.836,,54.463,,,54.463,0.473333,0.473333,0.473333,115.062,0.453333,0.453333,0.453333,120.138004,
06/30/1996,,,,,,,,,,,91.744003,0.0,91.744003,-32.508999,59.235001,0.0,0.0,59.235001,-1.705,,57.530001,,,57.530004,0.5,0.5,0.5,115.059002,0.473333,0.473333,0.473333,121.542,
09/30/1996,,,,,,,,,,,53.014,0.0,53.014,-19.532,33.481998,0.0,0.0,33.481998,-1.743,,31.738998,,,31.739,0.273333,0.273333,0.273333,116.118004,0.266667,0.266667,0.266667,119.0205,
12/31/1996,,,,,,,,,,,249.541,-72.663002,176.877998,-59.766004,117.111992,0.0,0.0,117.111992,-1.66,,115.451992,,,115.451994,0.8,0.8,0.8,144.904502,0.76,0.76,0.76,152.355,
03/31/1997,545.72998,-255.501007,290.228973,0.328,105.375,0.0,395.931973,-39.132999,356.798974,-218.175003,138.623993,0.0,138.623993,-47.342999,91.280998,0.0,0.0,91.280998,-1.496,,89.784998,,,89.784994,0.466667,0.466667,0.466667,192.396011,0.446667,0.446667,0.446667,201.010506,
06/30/1997,568.153992,-266.147003,302.006989,0.623,109.626999,0.0,412.256987,-27.337,384.919988,-229.199997,155.720001,0.0,155.720001,-52.639,103.081001,0.0,0.0,103.081001,-1.213,,101.868001,,,101.868001,0.513333,0.513333,0.513333,198.444008,0.493333,0.493333,0.493333,206.488495,
09/30/1997,567.270996,-266.147003,301.123993,3.574,129.815994,0.0,434.513987,-39.597,394.916987,-234.917007,160.0,0.0,160.0,-54.646999,105.352997,0.0,0.0,105.352997,-1.125,,104.227997,,,104.228001,0.52,0.52,0.52,200.439011,0.506667,0.506667,0.506667,205.712997,
12/31/1997,583.330048,-276.791047,306.539001,23.061,23.932007,55.792999,409.325007,-47.033007,362.292,-254.554978,107.737,-46.231998,61.505002,-21.38501,40.119995,0.0,0.0,40.119995,-1.105,,39.014995,,,39.014992,0.193333,0.193333,0.193333,199.557759,0.186667,0.186667,0.186667,206.5215,
03/31/1998,574.250008,-270.5,303.750008,7.702,96.278999,20.747,428.478007,-33.212002,395.266005,-232.535995,162.729996,-2.435,160.294996,-55.834,104.460999,0.0,0.0,104.460999,-0.633,,103.827999,3.44,-1.17,106.097996,0.52,0.506667,0.506667,203.89801,0.506667,0.493333,0.493333,212.121002,
06/30/1998,586.704987,-279.878998,306.825989,-1.396,101.568001,16.601999,423.599989,-43.037998,380.561991,-243.244995,137.317001,-11.223,126.094002,-46.689999,79.403999,0.0,0.0,79.403999,-0.468,,78.935999,12.02,-4.255,86.701003,0.413333,0.38,0.38,207.115494,0.406667,0.373333,0.373333,213.787491,
09/30/1998,583.691994,-280.975006,302.716988,2.857,107.383003,14.003,426.959991,-51.222,375.737991,-251.100006,124.638,-92.195999,32.442001,-18.292,14.15,0.0,0.0,14.15,-0.503,,13.647,92.736,-32.458,73.925001,0.353333,0.066667,0.066667,211.108498,0.353333,0.066667,0.066667,213.609009,
12/31/1998,569.734009,-275.794006,293.940003,90.228996,82.498001,22.344999,489.011999,-76.584,412.427999,-290.050995,122.376999,-69.286003,53.090996,-25.5,27.591,0.0,0.0,27.591,-0.468,,27.123,70.763,-31.917,65.968996,0.306667,0.126667,0.126667,211.967994,0.306667,0.126667,0.126667,214.204491,
03/31/1999,554.585007,-258.888,295.697006,7.967,102.609001,14.148,420.421007,-16.278999,404.142008,-258.239014,145.903,1.53,147.433,-50.083,97.349998,0.0,0.0,97.349998,-0.458,,96.891998,-1.531,0.521,95.882,0.446667,0.453333,0.453333,213.388504,0.44,0.446667,0.446667,217.012505,
06/30/1999,565.30098,-253.710999,311.589981,5.574,112.031998,18.871,448.066979,-17.74,430.326979,-275.007996,155.319,4.237,159.556,-53.792,105.764,0.0,0.0,105.764,-0.446,,105.318,-3.82,1.291,102.789,0.48,0.493333,0.493333,213.861008,0.473333,0.486667,0.486667,217.197006,
09/30/1999,588.202011,-259.972992,328.229019,-0.13,109.072998,14.769,451.941017,-20.365,431.576017,-265.998993,165.576996,-0.63,164.946996,-55.412998,109.533997,0.0,0.0,109.533997,-0.433,,109.100997,0.0,0.0,109.100998,0.513333,0.513333,0.513333,213.83551,0.506667,0.506667,0.506667,216.855011,
12/31/1999,589.843994,-268.82901,321.014984,6.731,108.164001,11.586,447.495985,-19.660999,427.834986,-284.269989,143.565002,3.331,146.896002,-49.546001,97.349998,0.0,0.0,97.349998,-0.421,,96.928998,-5.716,1.948,93.161001,0.446667,0.46,0.46,210.066009,0.446667,0.46,0.46,212.868004,
03/31/2000,600.988007,-286.238007,314.75,1.463,86.705002,39.453999,442.372,-17.302999,425.069001,-271.704987,153.363998,-0.053,153.310998,-51.973999,101.336998,0.0,0.0,101.336998,-0.412,0.0,100.924998,0.0,0.0,100.924999,0.493333,0.493333,0.493333,204.819008,0.486667,0.486667,0.486667,207.109497,
06/30/2000,626.743996,-315.391998,311.351997,1.33,115.242996,16.391001,444.315994,-19.698999,424.616995,-275.882996,148.733994,5.534,154.267993,-51.382999,102.885002,0.0,0.0,102.885002,-0.402,0.0,102.483002,-5.32,1.756,98.918994,0.493333,0.506667,0.506667,202.19101,0.493333,0.506667,0.506667,204.402008,
09/30/2000,649.054008,-345.04599,304.008018,7.055,119.160004,20.999001,451.222023,-19.938999,431.283023,-267.744995,163.537994,-11.194,152.343994,-50.763,101.581001,0.0,0.0,101.581001,-0.399,,101.182001,11.456,-3.78,108.857994,0.533333,0.5,0.5,202.016991,0.533333,0.5,0.5,204.195007,
12/31/2000,650.867973,-349.862,301.005974,2.978,113.010002,28.433001,445.426976,-20.121,425.305976,-275.605011,149.701004,0.992,150.693004,-47.186001,103.507004,0.0,0.0,103.507004,-0.394,,103.113004,-1.826,0.602,101.889003,0.506667,0.513333,0.513333,202.012505,0.506667,0.506667,0.506667,204.244492,
03/31/2001,648.41703,-337.390991,311.026039,2.743,132.328003,29.843,475.940042,-25.299999,450.640043,-289.671997,160.968002,0.0,160.968002,-54.601002,106.366997,0.0,0.0,106.366997,-0.386,0.0,105.980997,0.0,0.0,105.981001,0.52,0.52,0.52,204.900009,0.513333,0.513333,0.513333,207.268501,
06/30/2001,614.714012,-298.549988,316.164024,10.499,152.772995,20.723,500.159019,-28.9,471.259019,-300.959015,170.300003,-4.857,165.443003,-56.118,109.324997,0.0,0.0,109.324997,-0.379,0.0,108.945997,6.782,-2.374,113.354003,0.553333,0.533333,0.533333,205.48201,0.546667,0.526667,0.526667,207.912003,
09/30/2001,580.06601,-257.388,322.678009,1.919,155.278,19.385,499.260009,-41.932999,457.327011,-299.554993,157.772003,11.723,169.495003,-57.491001,112.003998,0.0,0.0,112.003998,-0.301,0.0,111.702998,-10.601,3.71,104.812002,0.506667,0.54,0.54,205.796997,0.506667,0.54,0.54,208.33049,
12/31/2001,530.894989,-204.789993,326.104996,2.542,139.382996,31.086,499.115992,-35.830002,463.28599,-289.289001,173.996994,5.517,179.513994,-63.66,115.853996,0.0,0.0,115.853996,-0.322,0.0,115.531996,-5.517,1.931,111.945994,0.54,0.56,0.56,205.9785,0.533333,0.553333,0.553333,208.640991,
03/31/2002,487.924011,-167.828995,320.095016,1.35,130.964996,32.557999,484.968011,-44.991001,439.97701,-256.354004,183.623001,1.0,184.623001,-57.120998,127.501999,0.0,0.0,127.501999,-0.234,0.0,127.267999,-1.0,0.3,126.568003,0.61,0.61,0.61,205.449005,0.61,0.61,0.61,208.413002,
06/30/2002,477.764992,-158.501007,319.263985,4.062,134.796997,34.166,492.288982,-44.910999,447.377983,-257.066986,190.311005,-3.3,187.011005,-57.862,129.149002,0.0,0.0,129.149002,-0.261,0.0,128.888002,3.3,-1.0,131.188005,0.64,0.63,0.63,203.251999,0.64,0.63,0.63,206.563995,
09/30/2002,473.839989,-149.451996,324.387993,-1.3,169.695999,25.556999,518.340991,-48.0,470.340991,-277.290985,193.050003,3.6,196.650003,-60.842999,135.807007,0.0,0.0,135.807007,-0.26,0.0,135.547007,-3.6,1.1,133.047005,0.67,0.68,0.68,200.501007,0.66,0.67,0.67,202.917999,
12/31/2002,463.630013,-137.901001,325.729012,22.540001,218.541,13.869,580.679013,-59.999001,520.680013,-322.053009,198.626999,0.0,198.626999,-62.098,136.529007,0.0,0.0,136.529007,-0.221,0.0,136.308007,0.0,0.0,136.307999,0.69,0.69,0.69,199.598007,0.68,0.68,0.68,200.695999,
03/31/2003,433.619987,-122.296997,311.32299,18.955999,111.370003,15.36,457.008992,-48.648998,408.359994,-269.660004,138.699997,39.84,178.539997,-44.828999,133.710999,0.0,0.0,133.710999,-0.201,0.0,133.509999,-38.026001,0.709,96.192998,0.48,0.67,0.67,198.548996,0.48,0.67,0.67,200.354996,
06/30/2003,429.049995,-120.970001,308.079994,46.354,140.746002,24.306999,519.486996,-46.0,473.486996,-279.835999,193.651001,2.216,195.867001,-59.981998,135.884995,0.0,-2.378,133.507004,-0.2,0.0,133.307004,0.0,0.0,133.307003,0.68,0.68,0.68,197.332001,0.67,0.67,0.67,199.550003,
09/30/2003,401.800011,-100.865997,300.934013,-62.289001,238.059998,29.306999,506.012009,-39.0,467.012009,-281.446991,185.565002,2.604,188.169003,-54.091999,134.076996,0.0,-1.916,132.160995,-0.194,0.0,131.966995,0.0,0.0,131.967003,0.68,0.68,0.68,194.686996,0.67,0.67,0.67,197.406998,
12/31/2003,366.47699,-90.264999,276.21199,5.181,143.134003,44.646999,469.173993,-47.889999,421.283993,-277.424988,143.858994,1.577,145.435994,-44.754002,100.681999,0.0,-1.948,98.734001,-0.191,0.0,98.543001,0.0,0.0,98.542992,0.52,0.52,0.52,189.653,0.51,0.51,0.51,192.309998,
03/31/2004,354.934013,-87.846001,267.088013,31.861,106.484001,14.819,420.252014,-37.022999,383.229015,-269.506012,113.723,-10.754,102.969,-29.861,73.108002,0.0,0.0,73.108002,-0.075,0.0,73.033002,11.9,-3.451,81.481999,0.43,0.39,0.39,189.294998,0.42,0.38,0.38,191.093002,
06/30/2004,352.443985,-87.297997,265.145988,0.956,123.758003,17.014999,406.874991,-117.925003,288.949988,-263.907013,25.042999,-16.4,8.643,3.174,11.817,0.0,0.0,11.817,0.0,0.0,11.817,114.400002,-40.0,86.217001,0.33,0.06,0.06,190.048004,0.33,0.06,0.06,190.927994,
