Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBITDA,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
06/30/2002,,,329.002014,,327.952,327.952,,0.443131462333826,,,,,,,,
09/30/2002,,,335.968994,,328.157,328.157,,-0.14265335235378,,,,,,,,
12/31/2002,,,343.71701,,337.255,337.255,,1.26582278481013,,,,,,,,
03/31/2003,,,330.799011,,327.748,327.748,,-1.40845070422535,,,,,,,,
06/30/2003,,,336.928009,,316.237,316.237,,0.0,,,,,,,,
09/30/2003,,,379.257996,,115.891,115.891,,1.79640718562874,,,,,,,,
12/31/2003,,,376.748993,,305.027008,305.027008,,-1.14613180515759,,,,,,,,
03/31/2004,,,334.644012,,328.5,328.5,,-1.45395799676898,,,,,,,,
06/30/2004,,,400.457001,,400.106,400.106,,4.65116279069768,,,,,,,,
09/30/2004,,,410.920013,,412.885,412.885,,1.50891632373114,,,,,,,,
12/31/2004,,,415.808014,,833.768,833.768,,-1.05540897097625,,,,,,,,
03/31/2005,,,393.756989,,395.384,395.384,,-4.56989247311828,,,,,,,,
06/30/2005,,431.0,417.13501,,,,,1.74029451137885,,,,,,,-3.21693503480278,
09/30/2005,,420.0,440.876007,,,,,3.62694300518135,,,,,,,4.97047785714286,
12/31/2005,,437.667,425.803009,,429.574,429.574,,-2.74314214463841,,,,,,,-2.71073464528968,
03/31/2006,,419.333,427.688995,32.8096230317236,431.513,431.513,,2.76679841897233,,,,,,,1.99268719609474,
06/30/2006,,431.333,430.088989,10.2285478902954,,,,-1.37328339575531,,,,,,,-0.288410810209282,
09/30/2006,,437.444,433.028015,5.96617844827586,,,,-1.35635018495684,,,,,,,-1.00949721564361,
12/31/2006,,429.455,442.414001,0.544978578578584,250.829,250.829,,3.58056265984655,,,,,,,3.01754572656041,
03/31/2007,,426.25,425.0,-1.23685837971552,421.0,421.0,,1.2987012987013,,,,,,,-0.293255131964809,
06/30/2007,,455.25,461.0,1.41605532829184,458.0,458.0,,0.0,,,,,,,1.26304228445909,
09/30/2007,,468.0,448.0,-3.77725219731891,444.0,444.0,,-3.45649582836709,,,,,,,-4.27350427350427,
12/31/2007,,426.333,415.0,1.72388389568292,411.0,411.0,,-2.81329923273658,,,,,,,-2.65825071012566,
03/31/2008,,414.5,401.0,4.53426127952742,428.0,428.0,,0.550964187327824,,,,,,,-3.25693606755127,
06/30/2008,,392.222,377.0,5.96276820602517,428.0,428.0,,-1.14613180515759,,,,,,,-3.88096537165176,
09/30/2008,,375.083,390.0,0.0289977679699739,358.0,358.0,,7.41301059001512,,,,,,,3.97698642700415,
12/31/2008,,299.929,333.0,-0.64506404465877,284.0,284.0,,9.80392156862746,,,,,,,11.0262762187051,
03/31/2009,,214.267,294.4,14.0899817256883,271.0,278.8,,64.0378548895899,,,,,46.3721292453391,,37.3986661501771,
06/30/2009,,162.687,214.088,5.77782190012906,121.0,120.35,,6.79611650485438,,,,,-6.78800447717054,,31.5950260315821,
09/30/2009,,241.576,152.0,0.24866457911218,152.0,163.7,,-6.8825910931174,,,,,-42.1875,,-37.0798423684472,
12/31/2009,,158.016,176.45,-35.9121736842837,185.0,173.85,,19.0476190476191,,,,,-5.08982193796038,,11.6659072498987,
03/31/2010,,157.368,194.0,-3.24418915895527,188.0,199.05,,16.3793103448276,,,,,15.0250250726036,,23.2779218138376,
06/30/2010,,237.842,234.7,7.23282978453308,210.0,234.7,,2.1021021021021,,,,,-4.99991724731468,,-1.32104506352958,
09/30/2010,,196.25,217.015,-4.85107124194392,210.0,217.01535,,23.015873015873,,,,,0.715235539888746,,10.5808917197452,
12/31/2010,,178.947,210.6,4.0243279194772,208.0,210.6,,21.9512195121951,,,,,1.17422115141408,,17.6884775939245,
03/31/2011,,222.15,232.7,-7.84872880325818,225.0,223.7,,5.26315789473685,,,,,0.0168449423060732,,4.74904343911771,
06/30/2011,,308.65,307.0,-0.300077673736775,307.0,308.3,,2.32558139534884,,,,,2.46228137907368,,-0.534586100761373,
09/30/2011,,353.591,366.0,0.0699527017053533,366.0,366.0,,5.05050505050506,,,,,-8.49839403217772,,3.5094219027068,
12/31/2011,,379.952,401.4,3.5373199380691,391.0,401.4,,5.66037735849057,,,,,-0.766873600812913,,5.64492356929296,
03/31/2012,,414.857,438.8,4.48957466858884,431.0,438.8,,6.16438356164384,,,,,15.7509026241052,,5.77138628491263,
06/30/2012,,497.105,512.0,2.19855363766345,510.0,499.3,,2.27272727272727,,,,,6.67639547610361,,2.99634885989881,
09/30/2012,,507.261,497.338,1.27459977567044,469.0,496.95,,-2.23463687150838,,,,,-1.33854383407238,,-1.95619217720266,
12/31/2012,,508.304,513.15,3.34759717856571,506.0,513.15,,1.98300283286119,,,,,5.28483184625944,,0.95336648934496,
03/31/2013,,502.118,497.326,0.158339749302866,210.0,494.25,,1.02489019033673,,,,,-0.15985188135438,,-0.95435734229802,
06/30/2013,,534.773,564.55,2.02714624598917,547.0,564.55,,7.04607046070461,,,,,4.69394807993332,,5.56815695631603,
09/30/2013,,515.2,503.0,-1.22474615304093,268.0,505.6,,0.143061516452075,,,,,2.68405073103507,,-2.36801242236026,
12/31/2013,,513.273,524.5,0.577794517285708,537.0,543.0,,1.67130919220056,,,,,8.26467559217302,,2.18733500495837,
03/31/2014,,505.474,506.2,-0.357695891166633,496.0,501.2,,-0.42674253200569,,,,,2.12179327395093,,0.143627565413849,
06/30/2014,,537.4,513.0,-0.00865351332640265,425.0,447.45,,-6.04026845637584,,,,,-20.4266283180538,,-4.540379605508,
09/30/2014,,525.105,520.0,1.24190359205925,520.0,603.85,,-0.837988826815643,,,,,,,-0.97218651507794,
12/31/2014,,535.167,564.328947,2.25239421290196,551.0,562.7,,5.04774897680764,,,,,7.60410856681516,,5.44913027148534,
03/31/2015,,511.476,488.0,-0.340136054421769,488.0,496.45,,-4.01146131805156,,,,,3.1974921630094,,-4.58985367837396,
06/30/2015,,511.333,615.8,-1.40310011646682,454.0,504.0,,-1.14613180515759,,,,,1.44777584583976,,20.4303262257668,
09/30/2015,,517.176,542.05,1.29827845834521,492.0,542.05,,2.0408163265306,,,,,4.93894117617382,,4.80958126440514,
12/31/2015,,571.667,535.0,-0.330387031490457,502.0,534.5,,-6.46492434662998,,,,,-1.68454149775378,,-6.41404873816401,
03/31/2016,,513.476,542.0,0.269766026864856,527.0,541.3,,7.30948678071539,,,,,3.08137031797773,,5.55507949738644,
06/30/2016,,547.778,586.0,2.22406105714424,541.0,586.0,,4.41176470588234,,,,,7.37298329663891,,6.97764422813621,
09/30/2016,,588.529,626.0,0.95842335519211,599.0,626.0,,6.8917018284107,,,,,2.17576791808873,,6.36689101131805,
12/31/2016,,603.412,600.0,-1.08481512544682,592.0,600.0,,-1.21786197564276,,,,,0.969002623266765,,-0.565451134548208,
03/31/2017,,597.071,611.0,1.14324142568931,378.0,654.8,,1.50891632373114,,,,,3.98654904680805,,2.33288838345858,
06/30/2017,,632.8,637.0,0.161469283989074,631.0,637.0,,1.5625,,,,,0.736354200440872,,0.663716814159299,
09/30/2017,,629.0,626.0,0.140350877192982,597.0,626.0,,-0.128040973111396,,,,,1.36166950561332,,-0.476947535771065,
12/31/2017,,639.444,671.0,1.90249540176821,614.0,671.0,,5.79345088161208,,,,,0.744629768604741,,4.93491220497808,
03/31/2018,,729.85,767.0,-0.646533226132482,745.0,767.0,,5.20607375271149,,,,,2.89603712038529,,5.09008700417894,
06/30/2018,,796.895,792.0,-0.77115282986922,775.0,792.0,,0.0991080277502589,,,,,-0.966802144333326,,-0.614259093105112,
09/30/2018,,785.667,802.0,0.72873985719919,789.0,802.0,,2.79441117764471,,,,,2.76472752418871,,2.0788705647558,
12/31/2018,,818.25,754.0,-0.745081624110506,754.0,813.0,,0.478468899521542,,,,,-0.594965675057208,,-7.85212343415826,
03/31/2019,,805.765,813.0,-0.316212289547902,749.0,813.0,,1.94174757281554,,,,,-2.98786181139122,,0.897904475870758,
06/30/2019,,840.786,868.0,2.04822028036966,842.0,868.0,,3.70370370370371,,,,,2.5364758698092,,3.23673324722344,
09/30/2019,,806.538,832.0,1.30793024148851,735.0,801.0,,3.78273520853542,,,,,7.44676307134483,,3.15694982753447,
12/31/2019,,990.222,702.0,-0.623187904671231,702.0,957.0,,10.4536489151874,,,,,-1.89202413961834,,-29.1068063525149,
03/31/2020,,1166.222,1200.0,3.11838165486015,986.0,1125.0,,11.2531969309463,,,,,-10.4384133611691,,2.89636107019075,
06/30/2020,,984.231,1111.0,7.43162155673189,902.0,1341.0,,15.3305203938115,,,,,40.8028550915567,,12.8800047956222,
09/30/2020,,1012.308,,,,,,,,,,,,,,
12/31/2020,,1004.154,,,,,,,,,,,,,,
