Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/2016,381.6,-92.0,278.8,191.2,23.9,-196.3,363.6,3.6,-14.4,24.8,-93.0,86.2,,-171.8,-161.7,20.3,20.3,0.0,-182.0,-182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.1,-139.8,-94.4,-11.9,-34.4,15.8,-50.2,0.9,12.2,82.2,38.9,93.4,
12/31/2016,517.4,80.9,275.2,-10.8,17.1,-18.8,-9.1,172.1,53.8,-45.3,166.5,-2.9,0.0,-160.5,-171.4,4.7,4.7,0.0,-176.1,-176.1,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,7.4,-190.6,-100.4,-1.5,-58.1,9.9,-68.0,-30.6,-13.9,152.4,23.5,20.5,
03/31/2017,299.7,103.1,263.9,17.3,17.4,-36.7,36.6,-84.6,-144.6,-5.4,52.2,13.2,0.0,-196.5,-164.3,24.9,24.9,0.0,-189.2,-189.2,0.0,0.0,0.0,0.0,-35.2,0.0,-35.2,0.0,3.0,-219.1,-100.7,-107.6,-26.2,0.8,-27.0,15.4,7.9,-108.0,67.1,95.0,
06/30/2017,589.1,328.1,275.2,-85.2,15.5,9.8,-110.5,71.0,-47.5,19.3,71.6,27.6,0.0,-571.0,-160.3,11.2,11.2,0.0,-171.5,-171.5,0.0,0.0,0.0,0.0,-409.3,1002.8,-1412.1,0.0,-1.4,-181.9,-100.5,-77.6,16.6,16.6,0.0,-20.4,3.7,-160.1,21.5,23.4,
09/30/2017,494.3,196.1,301.1,32.6,8.0,25.3,-0.7,-35.5,40.4,-16.8,11.9,-71.0,0.0,-357.8,-230.0,11.8,11.8,0.0,-241.8,-241.8,0.0,0.0,0.0,0.0,-132.3,12.4,-144.7,0.0,4.5,-63.8,-101.6,17.6,13.5,13.5,0.0,6.7,0.2,72.9,100.1,115.5,
12/31/2017,245.4,1135.1,306.2,-1121.8,14.6,-1234.6,98.2,-74.1,-28.9,-74.0,-89.4,118.2,0.0,-190.6,-200.5,13.6,13.6,0.0,-214.1,-214.1,0.0,0.0,0.0,0.0,3.4,3.4,0.0,0.0,6.5,-45.5,-109.6,53.5,11.4,11.4,0.0,-0.8,-1.0,8.3,41.8,27.2,
03/31/2018,228.3,223.2,316.3,-31.6,19.3,11.9,-62.8,-279.6,-268.6,-9.0,22.1,-24.1,0.0,-250.5,-205.7,6.9,6.9,0.0,-212.6,-212.6,0.0,0.0,0.0,0.0,-52.1,0.0,-52.1,0.0,7.3,-16.8,-109.8,130.7,6.0,6.0,0.0,-43.7,-0.9,-39.9,28.0,107.9,
06/30/2018,661.9,268.2,315.4,140.6,15.3,60.0,65.3,-62.3,-149.9,42.2,56.3,-10.9,0.0,-102.7,-230.7,8.1,8.1,0.0,-238.8,-238.8,0.0,0.0,0.0,0.0,90.0,0.0,90.0,0.0,38.0,-356.9,-110.3,-168.7,-95.0,5.8,-100.8,17.1,-22.1,180.2,39.0,16.1,
09/30/2018,795.6,279.6,314.3,74.8,17.6,93.3,-36.1,126.9,-132.7,-31.3,191.3,99.6,0.0,-271.3,-331.8,2.6,2.6,0.0,-334.4,-334.4,0.0,0.0,0.0,0.0,-51.7,0.0,-51.7,0.0,112.2,-335.9,-111.2,-124.9,-90.9,3.4,-94.3,-8.9,-4.2,184.2,133.2,-48.3,
12/31/2018,303.1,139.1,359.1,-133.4,17.4,14.3,-165.1,-61.7,169.7,-71.4,-148.5,-11.5,0.0,-3572.8,-234.0,88.0,88.0,0.0,-322.0,-322.0,0.0,0.0,0.0,0.0,-3342.9,0.0,-3342.9,0.0,4.1,2896.6,-116.1,3052.6,-31.3,12.9,-44.2,-8.6,-3.0,-376.1,55.8,25.0,
03/31/2019,361.9,160.4,383.7,-123.3,18.1,25.3,-166.7,-58.9,-52.4,3.9,5.1,-15.5,0.0,-277.8,-277.3,26.1,26.1,0.0,-303.4,-303.4,0.0,0.0,0.0,0.0,-6.4,0.0,-6.4,0.0,5.9,-191.8,-117.6,-28.9,-54.1,0.0,-54.1,8.8,1.2,-106.5,38.5,177.9,
06/30/2019,734.6,252.6,385.3,77.5,15.8,-3.2,64.9,19.2,-23.4,28.0,17.1,-2.5,0.0,-350.1,-340.7,10.7,10.7,0.0,-351.4,-351.4,0.0,0.0,0.0,0.0,-19.0,0.0,-19.0,0.0,9.6,-365.3,-117.0,-239.6,5.4,5.4,0.0,-14.1,5.7,24.9,83.8,47.0,
09/30/2019,910.6,310.8,383.1,-62.3,12.9,0.7,-75.9,279.0,179.0,-71.0,87.2,83.8,0.0,-378.9,-372.5,19.8,19.8,0.0,-392.3,-392.3,0.0,0.0,0.0,0.0,-5.9,0.0,-5.9,0.0,-0.5,-559.3,-117.2,-462.9,9.7,9.7,0.0,11.1,0.1,-27.5,162.6,48.0,
12/31/2019,431.2,138.5,381.2,-108.2,13.8,3.1,-125.1,19.7,153.9,-83.9,-47.5,-2.8,0.0,-360.9,-366.9,7.9,7.9,0.0,-374.8,-374.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-61.3,-120.0,68.2,15.5,15.5,0.0,-25.0,-4.2,4.8,45.1,53.1,
03/31/2020,167.6,148.1,374.5,-122.7,15.8,8.3,-146.8,-232.3,-214.3,20.7,-59.2,20.5,0.0,-228.4,-228.0,13.4,13.4,0.0,-241.4,-241.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,568.4,-120.7,681.0,-2.1,0.0,-2.1,10.2,-23.8,483.8,30.0,151.3,
06/30/2020,740.2,178.5,365.7,196.1,68.8,4.7,122.6,-0.1,142.8,-7.5,-133.4,-2.0,0.0,-236.1,-241.8,2.2,2.2,0.0,-244.0,-244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,-859.2,-51.9,-790.8,3.3,3.3,0.0,-19.8,6.4,-348.7,15.8,47.0,
