Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,2231.668945,0.0,0.0,0.0,123.813004,,,228.052002,,,,,66.013,,,,,417.877991,1243.182007,1928.494019,-685.312012,0.0,570.609009,517.59198,517.59198,0.0,,53.017029,1813.791016,,99.183998,99.183998,,,,6.373,,,,,140.127007,,,140.127007,245.684006,841.460999,,,,327.563995,,,,,,327.563995,1169.024994,1414.709,0.0,250.604996,,,-3.765,,533.929002,780.768997,36.191002,816.959999,2231.668999,
03/31/2005,2291.863,32.64,32.64,,148.834,148.834,,221.609,,,221.609,,63.174,,,,,466.257,1269.342,1971.218,-701.876,,556.264,527.703,511.196,16.507,,28.561,1825.606,,143.208,143.208,,,,6.948,6.948,0.0,0.0,,183.132,,,183.132,333.288,801.635,801.635,0.0,0.0,306.577,,,,,,306.577,1108.212,1441.5,0.0,257.817,,,-3.765,560.056,0.064,814.172,36.191,850.363,2291.863,
06/30/2005,2376.91,35.299,35.299,0.0,150.454,150.454,,231.256,0.0,0.0,231.256,0.0,64.1,,,,,481.109,1312.856,2039.279,-726.423,0.0,582.945,557.075,540.504,16.571,,25.87,1895.801,,129.793,129.793,,,,6.886,6.886,0.0,0.0,,194.521,,,194.521,331.2,812.95,812.95,0.0,0.0,327.22,,,,,,327.22,1140.17,1471.37,0.0,264.225,,,-3.378,585.072,2.43,848.349,57.191,905.54,2376.91,
09/30/2005,2410.087,33.029,33.029,0.0,160.202,160.202,,241.364,0.0,0.0,241.364,0.0,56.931,,,,,491.526,1334.06,2086.002,-751.942,0.0,584.501,559.191,543.736,15.455,,25.31,1918.561,,129.681,129.681,,,,112.128,112.128,0.0,0.0,,208.983,,,208.983,450.792,691.609,691.609,0.0,0.0,324.43,,,,,,324.43,1016.039,1466.831,0.0,272.495,,,-0.765,610.035,4.3,886.065,57.191,943.256,2410.087,
12/31/2005,2413.448,42.002,42.002,0.0,140.336,140.336,,230.918,0.0,0.0,230.918,0.0,66.414,,,,,479.67,1349.389,2116.122,-766.733,0.0,584.389,561.279,542.497,18.782,,23.11,1933.778,,112.837,112.837,,,,111.371,111.371,0.0,0.0,,202.735,,,202.735,426.943,670.829,670.829,0.0,0.0,344.784,,,,,,344.784,1015.613,1442.556,0.0,278.735,,,-5.931,636.329,4.568,913.701,57.191,970.892,2413.448,
03/31/2006,2474.412,34.985,34.985,0.0,132.245,132.245,,229.523,0.0,0.0,229.523,0.0,61.763,,,,,458.516,1398.757,2191.673,-792.916,0.0,617.139,592.322,566.074,26.248,,24.817,2015.896,,143.752,143.752,,,,131.901,131.901,0.0,0.0,,200.001,,,200.001,475.654,635.726,635.726,0.0,0.0,358.682,,,,,,358.682,994.408,1470.062,0.0,290.384,,,-13.134,665.158,4.751,947.159,57.191,1004.35,2474.412,
06/30/2006,2532.04,33.118,33.118,0.0,159.696,159.696,,234.603,0.0,0.0,234.603,0.0,53.536,,,,,480.953,1428.337,2250.05,-821.713,0.0,622.75,598.346,570.625,27.721,,24.404,2051.087,,128.669,128.669,,,,106.01,106.01,0.0,0.0,,198.484,,,198.484,433.163,675.825,675.825,0.0,0.0,373.544,,,,,,373.544,1049.369,1482.532,0.0,300.757,,,-13.134,698.377,6.317,992.317,57.191,1049.508,2532.04,
09/30/2006,2664.413,31.779,31.779,0.0,162.714,162.714,,242.919,0.0,0.0,242.919,0.0,58.919,,,,,496.331,1495.641,2333.081,-837.44,0.0,672.441,643.952,611.546,32.406,,28.489,2168.082,,138.108,138.108,,,,257.096,257.096,0.0,0.0,,197.853,,,197.853,593.057,597.55,597.55,0.0,0.0,379.875,,,,,,379.875,977.425,1570.482,0.0,312.005,,,-13.134,732.473,5.396,1036.74,57.191,1093.931,2664.413,
12/31/2006,2753.915,29.883,29.883,0.0,158.824,158.824,,254.378,0.0,0.0,254.378,0.0,67.167,,,,,510.252,1539.866,2403.864,-863.998,0.0,703.797,675.879,633.056,42.823,,27.918,2243.663,,134.26,134.26,,,,34.988,34.988,0.0,0.0,,206.349,,,206.349,375.597,854.795,854.795,0.0,0.0,387.524,,,,,,387.524,1242.319,1617.916,0.0,328.355,,,-13.134,759.46,4.127,1078.808,57.191,1135.999,2753.915,
03/31/2007,3333.457,25.931,25.931,0.0,193.664,193.664,,250.308,0.0,0.0,250.308,0.0,79.596,,,,,549.499,1865.418,2755.747,-890.329,0.0,918.54,895.097,832.162,62.935,,23.443,2783.958,,146.385,146.385,,,,40.296,40.296,0.0,0.0,,241.275,,,241.275,427.956,1309.719,1309.719,0.0,0.0,413.209,,,,,,413.209,1722.928,2150.884,0.0,341.9,,,-13.134,792.433,4.183,1125.382,57.191,1182.573,3333.457,
06/30/2007,3712.742,41.521,41.521,0.0,235.327,235.327,,296.318,0.0,0.0,296.318,0.0,66.453,,,,,639.619,2109.851,3036.975,-927.124,0.0,963.272,935.272,857.353,77.919,,28.0,3073.123,,162.894,162.894,,,,41.773,,,,,234.836,,,234.836,439.503,1598.004,,,,424.116,,,,,,424.116,2022.12,2461.623,0.0,362.571,,,-13.134,836.762,7.729,1193.928,57.191,1251.119,3712.742,
09/30/2007,3798.127,42.113,42.113,0.0,233.053,233.053,,310.547,0.0,0.0,310.547,0.0,72.901,,,,,658.614,2142.916,3109.199,-966.283,0.0,996.597,966.618,886.634,79.984,,29.979,3139.513,,160.391,160.391,,,,40.157,40.157,0.0,0.0,,274.685,,,274.685,475.233,1559.812,1559.812,0.0,0.0,446.552,,,,,,446.552,2006.364,2481.597,0.0,441.47,,,-13.134,879.998,8.196,1316.53,0.0,1316.53,3798.127,
12/31/2007,3813.288,44.532,44.532,,138.762,138.762,,337.302,,,337.302,,76.383,,,,,596.979,2118.06,3119.137,-1001.077,,1098.249,1066.932,959.955,106.977,,31.317,3216.309,,170.086,170.086,,,,40.554,,,,,267.379,,,267.379,478.019,1493.901,,,,468.94,,,,,,468.94,1962.841,2440.86,0.0,452.8,,,-13.134,929.398,3.364,1372.428,0.0,1372.428,3813.288,
03/31/2008,3987.264,43.048,43.048,0.0,183.569,183.569,,330.732,,,330.732,,89.368,,,,,646.717,2194.87,3232.673,-1037.803,,1145.677,1118.057,969.059,148.998,,27.62,3340.547,,185.111,185.111,,,,40.4,,,,,288.883,,,288.883,514.394,1539.648,,,,519.886,,,,,,519.886,2059.534,2573.928,0.0,469.143,,,-34.757,983.663,-4.713,1413.336,0.0,1413.336,3987.264,
06/30/2008,4090.504,64.946,64.946,0.0,194.456,194.456,0.0,340.939,0.0,0.0,340.939,0.0,81.71,,,23.475,58.235,682.051,2235.256,3309.307,-1074.051,0.0,1173.197,1138.813,977.985,160.828,,34.384,3408.453,,459.213,180.129,,,279.084,43.458,0.0,,,43.458,0.0,,9.042,0.0,502.671,1537.696,1537.696,,,540.926,,,,,472.18,59.704,2078.622,2581.293,0.0,498.084,0.847,497.237,-34.757,1042.506,3.378,1509.211,0.0,1509.211,4090.504,
09/30/2008,4345.615,51.324,51.324,0.0,224.985,224.985,0.0,404.621,0.0,0.0,404.621,0.0,96.535,,,24.846,71.689,777.465,2293.157,3406.219,-1113.062,0.0,1274.993,1241.28,1054.62,186.66,,33.713,3568.15,,489.732,204.948,,,284.784,18.563,0.0,,,18.563,0.0,,8.34,0.0,508.295,1775.643,1775.643,,,570.299,,,,,497.774,64.185,2345.942,2854.237,0.0,509.808,0.849,508.959,-125.693,1105.601,1.662,1491.378,0.0,1491.378,4345.615,
12/31/2008,4375.438,42.171,42.171,0.0,158.945,158.945,0.0,428.33,0.0,0.0,428.33,0.0,103.82,,,27.415,76.405,733.266,2337.901,3486.941,-1149.04,0.0,1304.271,1272.351,1076.537,195.814,,31.92,3642.172,,436.654,151.24,,,285.414,10.227,0.0,,,10.227,0.0,,15.498,0.0,446.881,1810.181,1810.181,,,601.996,,,,,521.135,65.363,2412.177,2859.058,0.0,522.092,0.853,521.239,-150.363,1155.378,-10.727,1516.38,,1516.38,4375.438,
03/31/2009,4426.31,47.188,47.188,0.0,184.739,184.739,0.0,390.445,0.0,0.0,390.445,0.0,122.371,,0.0,45.692,76.679,744.743,2366.526,3558.73,-1192.204,0.0,1315.041,1279.44,1063.37,216.07,,35.601,3681.567,,437.243,156.838,0.0,0.0,280.405,11.058,0.0,0.0,0.0,11.058,0.0,0.0,12.525,0.0,448.301,1750.308,1750.308,0.0,0.0,655.946,0.0,0.0,0.0,0.0,576.715,66.706,2406.254,2854.555,0.0,533.886,0.856,533.03,-150.363,1198.985,-10.753,1571.755,0.0,1571.755,4426.31,
06/30/2009,4392.514,59.732,59.732,0.0,183.423,183.423,0.0,367.282,0.0,0.0,367.282,0.0,84.212,,,30.191,54.021,694.649,2386.806,3620.254,-1233.448,0.0,1311.059,1276.759,1068.678,208.081,,34.3,3697.865,,416.323,146.914,,,269.409,11.033,0.0,,,11.033,0.0,,8.036,0.0,427.356,1675.194,1675.194,,,653.86,,,,,579.665,66.159,2329.054,2756.41,0.0,551.083,0.858,550.225,-150.363,1239.1,-3.716,1636.104,0.0,1636.104,4392.514,
09/30/2009,4386.244,41.523,41.523,0.0,195.643,195.643,0.0,347.703,0.0,0.0,347.703,0.0,96.294,,,37.126,59.168,681.163,2393.701,3670.451,-1276.75,0.0,1311.38,1274.646,1072.999,201.647,,36.734,3705.081,,404.813,138.236,,,266.577,10.821,0.0,,,10.821,0.0,,6.597,0.0,415.634,1598.217,1598.217,,,678.881,,,,,603.602,68.682,2277.098,2692.732,0.0,560.478,0.86,559.618,-147.027,1278.901,1.16,1693.512,0.0,1693.512,4386.244,
12/31/2009,4440.194,33.559,33.559,0.0,180.89,180.89,0.0,347.167,0.0,0.0,347.167,0.0,102.942,,,38.467,64.475,664.558,2419.482,3732.691,-1313.209,0.0,1356.154,1322.34,1106.089,216.251,,33.814,3775.636,,398.568,120.152,,,278.416,10.103,0.0,,,10.103,0.0,,5.292,0.0,408.671,1604.07,1604.07,,,688.82,,,,,614.141,69.387,2292.89,2701.561,0.0,567.514,0.862,566.652,-142.593,1310.98,2.732,1738.633,0.0,1738.633,4440.194,
03/31/2010,4495.932,47.001,47.001,0.0,186.804,186.804,0.0,333.961,0.0,0.0,333.961,0.0,143.569,,0.0,48.591,94.978,711.335,2427.996,3774.208,-1346.212,0.0,1356.601,1322.028,1109.276,212.752,,34.573,3784.597,,465.388,157.566,0.0,0.0,307.822,10.255,0.0,0.0,0.0,10.255,0.0,0.0,4.587,0.0,475.643,1499.384,1499.384,0.0,0.0,725.361,0.0,0.0,0.0,0.0,652.389,68.385,2224.745,2700.388,0.0,569.284,0.863,568.421,-109.941,1332.759,3.442,1795.544,0.0,1795.544,4495.932,
06/30/2010,4814.829,57.89,57.89,0.0,504.512,504.512,0.0,344.644,0.0,0.0,344.644,0.0,130.17,,5.291,50.185,79.985,1037.216,2424.894,3791.373,-1366.479,0.0,1352.719,1313.892,1106.881,207.011,,33.536,3777.613,,504.47,147.249,,,357.221,9.589,0.0,,,9.589,0.0,,2.012,0.0,514.059,1711.63,1711.63,,,728.175,,,,,658.944,67.219,2439.805,2953.864,0.0,583.339,0.864,582.475,-102.934,1379.186,1.374,1860.965,0.0,1860.965,4814.829,
09/30/2010,4848.112,53.352,53.352,0.0,520.676,520.676,0.0,337.448,0.0,0.0,337.448,0.0,144.495,,9.639,53.591,90.904,1055.971,2428.437,3845.332,-1416.895,0.0,1363.704,1313.496,1110.345,203.151,,40.569,3792.141,,498.674,152.127,,,346.547,10.624,0.0,,,10.624,0.0,,0.427,0.0,509.298,1666.918,1666.918,,,744.184,,,,,676.257,67.5,2411.102,2920.4,,593.218,0.865,592.353,-93.861,1424.808,3.547,1927.712,0.0,1927.712,4848.112,
12/31/2010,4846.584,35.015,35.015,0.0,497.573,497.573,0.0,359.186,0.0,0.0,359.186,0.0,154.865,,6.449,53.931,100.934,1046.639,2434.217,3894.538,-1460.321,0.0,1365.728,1318.778,1117.079,201.699,,40.501,3799.945,,469.985,114.094,,,355.891,9.564,0.0,,,9.564,0.0,,,0.0,479.549,1617.15,1617.15,,,770.988,,,,,702.356,68.632,2388.138,2867.687,,601.928,0.865,601.063,-87.634,1459.614,4.989,1978.897,0.0,1978.897,4846.584,
03/31/2011,4945.754,57.218,57.218,0.0,550.262,550.262,0.0,372.375,0.0,0.0,372.375,0.0,150.663,,5.086,50.132,100.531,1130.518,2455.758,3949.974,-1494.216,0.0,1359.478,1314.504,1117.336,197.168,,39.888,3815.236,,554.635,163.091,0.0,0.0,391.544,9.868,0.0,0.0,0.0,9.868,0.0,0.0,0.0,0.0,564.503,1842.994,1842.994,0.0,0.0,797.345,0.0,0.0,0.0,0.0,726.797,70.548,2640.339,3204.842,0.0,608.459,0.866,607.593,-379.885,1504.758,7.58,1740.912,0.0,1740.912,4945.754,
06/30/2011,5084.348,60.535,60.535,0.0,590.13,590.13,0.0,380.303,0.0,0.0,380.303,0.0,133.928,,7.62,52.058,81.87,1164.896,2521.309,4061.369,-1540.06,0.0,1398.143,1347.546,1137.451,210.095,,42.977,3919.452,,520.229,162.645,,,357.584,10.188,0.0,,,10.188,0.0,,,0.0,530.417,2221.902,2221.902,,,817.406,,,,,735.381,82.025,3039.308,3569.725,0.0,616.931,0.867,616.064,-662.127,1551.303,8.516,1514.623,0.0,1514.623,5084.348,
09/30/2011,5093.788,36.701,36.701,0.0,601.029,601.029,0.0,373.056,0.0,0.0,373.056,0.0,154.433,102.433,8.288,52.0,0.0,1165.219,2533.956,4120.598,-1586.642,0.0,1394.613,1342.293,1137.675,204.618,,44.032,3928.569,,484.528,154.166,,,330.362,10.391,0.0,,,10.391,0.0,,,0.0,494.919,2202.688,2202.688,,,822.152,,,,,745.397,76.755,3024.84,3519.759,,625.183,0.867,624.316,-658.084,1604.798,2.132,1574.029,0.0,1574.029,5093.788,
12/31/2011,5158.64,45.79,45.79,0.0,595.518,595.518,0.0,393.363,0.0,0.0,393.363,0.0,167.98,,7.037,53.954,114.026,1202.651,2562.702,4198.908,-1636.206,0.0,1393.287,1340.738,1141.16,199.578,,45.512,3955.989,,490.99,152.211,,,338.779,417.604,406.861,,,10.743,0.0,,,0.0,908.594,1760.065,1760.065,,,840.841,,,,,763.263,77.578,2600.906,3509.5,0.0,635.669,0.868,634.801,-631.075,1641.745,2.801,1649.14,0.0,1649.14,5158.64,
03/31/2012,5320.585,44.663,44.663,0.0,652.439,652.439,0.0,408.438,0.0,0.0,408.438,0.0,168.666,,6.734,49.617,119.049,1274.206,2616.059,4306.42,-1690.361,0.0,1430.32,1378.007,1163.803,214.204,,45.579,4046.379,,531.212,174.868,0.0,0.0,356.344,398.837,388.452,0.0,0.0,10.385,0.0,0.0,0.0,0.0,930.049,1761.902,1761.902,0.0,0.0,878.376,0.0,0.0,0.0,0.0,793.957,84.419,2640.278,3570.327,0.0,650.42,0.869,649.551,-607.026,1701.478,5.386,1750.258,0.0,1750.258,5320.585,
06/30/2012,5373.406,54.895,54.895,0.0,678.672,678.672,,432.216,0.0,0.0,432.216,0.0,166.012,,5.714,53.597,112.415,1331.795,2625.097,4361.585,-1736.488,,1416.514,1364.793,1159.746,205.047,,46.007,4041.611,,543.256,174.13,,,369.126,355.227,346.341,,,8.886,0.0,,,0.0,898.483,1751.155,1751.155,,,887.698,,,,,803.617,84.081,2638.853,3537.336,0.0,670.44,0.87,669.57,-594.647,1756.975,3.302,1836.07,0.0,1836.07,5373.406,
09/30/2012,5408.978,47.867,47.867,0.0,686.94,686.94,0.0,439.263,0.0,0.0,439.263,0.0,167.74,,4.93,55.269,112.471,1341.81,2646.135,4436.947,-1790.812,0.0,1421.033,1370.836,1166.323,204.513,,45.267,4067.168,,528.428,166.194,,,362.234,337.994,329.427,,,8.567,0.0,,,0.0,866.422,1752.515,1752.515,,,883.449,,,,,800.574,82.875,2635.964,3502.386,0.0,682.051,0.87,681.181,-585.668,1804.164,6.045,1906.592,0.0,1906.592,5408.978,
12/31/2012,5539.061,66.606,66.606,0.0,645.174,645.174,0.0,462.379,0.0,0.0,462.379,0.0,214.798,,3.725,53.898,160.9,1388.957,2674.258,4523.456,-1849.198,0.0,1475.846,1429.167,1198.698,230.469,,42.954,4150.104,,505.108,157.384,,,347.724,589.647,284.305,,,305.342,0.0,,,0.0,1094.755,1706.926,1706.926,,,899.634,,,,,811.547,88.087,2606.56,3701.315,0.0,719.297,0.871,718.426,-698.963,1811.421,5.991,1837.746,0.0,1837.746,5539.061,
03/31/2013,5618.225,86.386,86.386,0.0,710.74,710.74,,474.821,0.0,0.0,474.821,0.0,191.883,,,53.562,135.831,1463.83,2686.305,4585.933,-1899.628,0.0,1468.09,1422.437,1195.613,226.824,,45.653,4154.395,,558.141,183.258,,,374.883,303.573,0.0,0.0,0.0,303.573,0.0,0.0,0.0,0.0,861.714,2304.245,2304.245,0.0,0.0,915.283,0.0,,,,825.612,89.671,3219.528,4081.242,0.0,730.721,0.871,729.85,-1059.571,1861.395,4.438,1536.983,0.0,1536.983,5618.225,
06/30/2013,5587.888,70.976,70.976,0.0,720.494,720.494,0.0,485.874,0.0,0.0,485.874,0.0,153.283,,,53.298,98.732,1430.627,2694.405,4652.455,-1958.05,0.0,1462.856,1416.861,1196.945,219.916,,45.995,4157.261,,515.512,168.288,19.444,19.405,308.375,350.759,49.0,,,301.759,0.0,,,0.0,866.271,2188.572,2188.572,,,917.211,,,,,828.714,88.497,3105.783,3972.054,0.0,751.519,0.872,750.647,-1041.654,1904.015,1.954,1615.834,0.0,1615.834,5587.888,
09/30/2013,5626.449,111.265,111.265,0.0,701.77,701.77,0.0,467.123,0.0,0.0,467.123,0.0,165.179,,,56.595,108.584,1445.337,2717.554,4735.15,-2017.596,0.0,1463.558,1419.629,1201.763,217.866,,43.929,4181.112,,509.007,171.533,,,337.474,915.89,0.0,,,915.89,0.0,,,0.0,1424.897,1576.604,1576.604,,,920.9,,,,,831.522,89.378,2497.504,3922.401,0.0,766.052,0.873,765.179,-1024.245,1958.177,4.064,1704.048,0.0,1704.048,5626.449,
12/31/2013,5755.259,62.225,62.225,0.0,664.966,664.966,0.0,489.379,0.0,0.0,489.379,0.0,185.803,,,58.242,127.561,1402.373,2769.12,4840.799,-2071.679,0.0,1583.766,1539.752,1277.266,262.486,,44.014,4352.886,,509.508,159.033,,,350.475,843.585,443.209,,,400.376,0.0,,,0.0,1353.093,1704.744,1704.744,,,928.836,,,,,839.367,89.469,2633.58,3986.673,0.0,777.663,0.873,776.79,-1014.06,2002.146,2.837,1768.586,0.0,1768.586,5755.259,
03/31/2014,5793.314,69.561,69.561,0.0,701.06,701.06,0.0,478.149,0.0,0.0,478.149,0.0,150.317,,0.0,57.961,92.356,1399.087,2802.415,4931.064,-2128.649,0.0,1591.812,1548.732,1289.896,258.836,,43.08,4394.227,,542.587,196.911,,,345.676,788.188,387.866,0.0,0.0,400.322,0.0,0.0,0.0,0.0,1330.775,1706.774,1706.774,0.0,0.0,915.116,0.0,0.0,0.0,0.0,825.897,89.219,2621.89,3952.665,0.0,790.663,0.874,789.789,-998.386,2047.843,0.529,1840.649,0.0,1840.649,5793.314,
06/30/2014,5872.084,77.312,77.312,0.0,714.977,714.977,0.0,479.599,0.0,0.0,479.599,0.0,149.243,,,58.209,91.034,1421.131,2841.217,5025.943,-2184.726,0.0,1609.736,1563.703,1304.587,259.116,,46.033,4450.953,,566.315,189.65,54.047,13.622,308.996,453.235,53.0,,,400.235,0.0,,,0.0,1019.55,2008.526,2008.526,,,913.234,,,,,822.257,90.977,2921.76,3941.31,0.0,815.526,0.874,814.652,-976.595,2088.658,3.185,1930.774,0.0,1930.774,5872.084,
09/30/2014,5904.774,65.712,65.712,0.0,719.149,719.149,0.0,487.778,0.0,0.0,487.778,0.0,155.387,,,57.347,98.04,1428.026,2871.224,5114.922,-2243.698,0.0,1605.524,1562.274,1309.247,253.027,,43.25,4476.748,,553.144,204.735,12.799,14.567,321.043,433.379,433.174,,,0.205,0.0,,,0.0,986.523,2006.943,2006.943,,,908.884,,,,,820.196,88.688,2915.827,3902.35,0.0,825.582,0.875,824.707,-966.663,2145.629,-2.124,2002.424,0.0,2002.424,5904.774,
12/31/2014,5989.981,73.588,73.588,0.0,692.748,692.748,0.0,499.57,0.0,0.0,499.57,0.0,208.568,,,57.882,150.686,1474.474,2906.363,5209.437,-2303.074,0.0,1609.144,1561.476,1311.771,249.705,,47.668,4515.507,,553.205,203.305,15.02,13.852,321.028,666.406,416.314,,,250.092,0.0,,,0.0,1219.611,1757.978,1757.978,,,927.291,,,,,839.124,88.167,2685.269,3904.88,0.0,840.073,0.875,839.198,-939.176,2191.939,-7.735,2085.101,0.0,2085.101,5989.981,
03/31/2015,5973.61,50.724,50.724,0.0,708.227,708.227,0.0,474.07,0.0,0.0,474.07,0.0,182.663,,0.0,58.072,124.591,1415.684,2951.766,5305.059,-2353.293,0.0,1606.16,1558.163,1313.644,244.519,,47.997,4557.926,,553.066,206.187,,12.86,334.019,575.981,325.871,0.0,0.0,250.11,0.0,0.0,0.0,0.0,1129.047,1748.662,1748.662,0.0,0.0,944.315,0.0,0.0,0.0,0.0,854.574,89.741,2692.977,3822.024,0.0,854.676,0.876,853.8,-919.263,2231.026,-14.853,2151.586,0.0,2151.586,5973.61,
06/30/2015,6054.777,72.208,72.208,0.0,718.856,718.856,0.0,460.842,0.0,0.0,460.842,0.0,151.421,,,58.29,93.131,1403.327,3026.338,5448.032,-2421.694,0.0,1625.112,1577.316,1328.551,248.765,,47.796,4651.45,,552.088,188.33,33.351,13.096,317.311,916.027,415.964,,,500.063,0.0,,,0.0,1468.115,1525.442,1525.442,,,939.132,,,,,849.477,89.655,2464.574,3932.689,0.0,877.053,0.876,876.177,-1010.398,2268.395,-12.962,2122.088,0.0,2122.088,6054.777,
09/30/2015,6163.938,58.074,58.074,0.0,720.21,720.21,0.0,471.369,0.0,0.0,471.369,0.0,166.046,,,58.641,107.405,1415.699,3074.251,5553.277,-2479.026,0.0,1673.988,1624.472,1361.031,263.441,,49.516,4748.239,,548.987,198.667,,10.517,339.803,807.204,557.105,,,250.099,0.0,,,0.0,1356.191,1956.366,1956.366,,,934.26,,,,,843.678,90.582,2890.626,4246.817,0.0,888.095,0.877,887.218,-1273.084,2320.036,-17.926,1917.121,0.0,1917.121,6163.938,
12/31/2015,6180.874,46.877,46.877,0.0,671.507,671.507,0.0,485.23,0.0,0.0,485.23,0.0,230.833,,,65.18,165.653,1434.447,3078.892,5605.541,-2526.649,0.0,1667.535,1618.861,1362.61,256.251,,48.674,4746.427,,529.674,159.887,,15.704,354.083,748.676,498.551,,,250.125,0.0,,,0.0,1278.35,1953.45,1953.45,,,973.604,,,,,880.761,92.843,2927.054,4205.404,0.0,900.357,0.877,899.48,-1253.278,2348.954,-20.563,1975.47,0.0,1975.47,6180.874,
03/31/2016,6134.956,55.809,55.809,0.0,667.399,667.399,0.0,459.521,0.0,0.0,459.521,0.0,201.469,,,69.908,131.561,1384.198,3090.543,5559.041,-2468.498,0.0,1660.215,1612.942,1364.77,248.172,,47.273,4750.758,,514.469,165.781,,10.855,337.833,633.365,383.258,0.0,0.0,250.107,0.0,0.0,,0.0,1147.834,1954.82,1954.82,0.0,0.0,987.004,0.0,0.0,0.0,0.0,894.344,92.66,2941.824,4089.658,0.0,915.57,0.878,914.692,-1229.713,2377.843,-18.402,2045.298,0.0,2045.298,6134.956,
