Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2009,7725.373,1860.988,1860.988,0.0,891.341,891.341,0.0,1664.152,168.594,483.964,1167.811,-156.217,297.678,1.248,,,296.495265,4714.159,1192.402,2107.444,-915.042,0.0,1818.812,1441.58,1441.58,0.0,375.984,3011.214,,2274.042875,549.658875,65.896,0.0,1658.488,22.164,0.0,22.164,0.006125,0.0,0.000349,0.0,2296.213,1232.302,1232.302,,,277.098,7.3,48.541,32.112,16.429,122.98,98.276651,1509.4,3805.613,,2246.631,2.631,2244.0,-621.795,2285.432,9.492,3919.76,0.0,3919.76,7725.373,
03/31/2010,7532.7,1619.0,1619.0,0.0,818.9,818.9,0.0,1736.1,168.9,515.2,1201.3,-149.3,348.1,4.5,,,346.5,4522.1,1190.8,2130.9,-940.1,0.0,1819.8,1452.4,1452.4,0.0,362.9,3010.6,,1998.7,431.6,45.6,,1521.5,6.2,0.0,6.2,8.5,,1.9,0.0,2013.4,1257.0,1244.1,12.9,12.9,310.6,7.6,,,,135.0,166.1,1567.6,3581.0,0.0,2242.0,2.6,2239.4,-648.6,2405.8,-47.5,3951.7,,3951.7,7532.7,
06/30/2010,7430.0,1428.5,1428.5,0.0,846.5,846.5,0.0,1800.3,161.5,576.0,1213.0,-150.2,385.3,6.3,,,383.5,4460.6,1164.0,2117.3,-953.3,0.0,1805.4,1443.0,1443.0,0.0,356.1,2969.4,,1916.4,412.5,48.2,,1455.7,497.1,0.0,497.1,11.3,,0.2,0.0,2424.8,773.8,761.5,12.3,12.3,324.4,7.2,,,,146.9,170.1,1098.2,3523.0,0.0,2247.2,2.6,2244.6,-734.3,2535.0,-140.9,3907.0,0.0,3907.0,7430.0,
09/30/2010,7800.2,1511.8,1511.8,0.0,960.4,960.4,0.0,1881.3,176.4,617.9,1239.6,-152.6,414.7,4.8,,,413.5,4768.2,1205.9,2218.1,-1012.2,0.0,1826.1,1457.8,1457.8,0.0,363.5,3032.0,,1985.3,460.9,56.6,,1467.8,514.8,0.0,514.8,5.1,,,0.0,2505.2,773.9,761.7,12.2,12.2,312.0,7.4,,,,134.7,169.9,1085.9,3591.1,0.0,2253.0,2.6,2250.4,-728.6,2683.6,1.1,4209.1,0.0,4209.1,7800.2,
12/31/2010,8005.1,1832.5,1832.5,0.0,977.2,977.2,0.0,1779.3,166.5,575.9,1190.5,-153.6,343.9,4.8,,,341.8,4932.9,1247.8,2285.9,-1038.1,0.0,1824.4,1731.8,1475.8,256.0,87.8,3072.2,,2052.2,569.5,38.0,0.0,1444.7,519.9,0.0,519.9,1.8,0.0,0.0,0.0,2573.9,772.9,772.9,,,265.9,6.8,36.7,21.1,15.6,95.7,126.7,1038.8,3612.7,0.0,2261.9,2.6,2259.3,-690.7,2848.3,-27.1,4392.4,0.0,4392.4,8005.1,
03/31/2011,7983.5,1449.6,1449.6,0.0,988.9,988.9,0.0,1985.2,175.6,653.4,1314.2,-158.0,396.1,3.3,,,393.7,4819.8,1306.8,2387.5,-1080.7,0.0,1856.9,1511.1,1511.1,0.0,342.5,3163.7,,1806.6,562.9,9.0,,1234.7,519.3,0.0,519.3,0.8,,,0.0,2326.7,777.9,763.4,14.5,14.5,274.3,6.5,,,,105.0,162.8,1052.2,3378.9,0.0,2259.6,2.6,2257.0,-661.9,2957.8,49.1,4604.6,0.0,4604.6,7983.5,
06/30/2011,8927.0,2043.1,2043.1,0.0,1179.5,1179.5,0.0,2108.0,206.5,743.8,1316.4,-158.7,376.8,23.6,,,368.4,5707.4,1342.4,2465.3,-1122.9,0.0,1877.2,1531.3,1531.3,0.0,322.3,3219.6,,1952.2,555.7,23.8,,1372.7,431.0,0.0,431.0,0.0,,5.0,0.0,2383.2,1523.6,1507.9,15.7,15.7,278.7,5.8,,,,85.5,182.4,1802.3,4185.5,0.0,2217.8,2.6,2215.2,-660.1,3105.9,77.9,4741.5,0.0,4741.5,8927.0,
09/30/2011,8626.8,1536.5,1536.5,0.0,1249.5,1249.5,0.0,2177.7,181.9,801.2,1360.2,-165.6,475.3,0.1,,,472.0,5439.0,1339.5,2468.1,-1128.6,0.0,1848.3,1496.7,1496.7,0.0,351.5,3187.8,,2017.6,559.1,,,1458.5,10.9,0.0,10.9,12.2,,4.4,0.0,2040.7,1576.3,1558.9,17.4,17.4,400.0,5.4,,,,159.5,230.7,1976.3,4017.0,0.0,2073.5,2.6,2070.9,-656.6,3270.4,-77.5,4609.8,0.0,4609.8,8626.8,
12/31/2011,9361.7,1322.4,898.9,423.5,1513.6,1513.6,0.0,2399.9,427.3,767.8,1376.9,-172.1,592.7,,,,586.9,5828.6,1500.1,2688.0,-1187.9,0.0,2033.0,1924.5,1615.3,309.2,108.5,3533.1,,2652.1,701.2,0.0,0.0,1950.9,10.6,0.0,10.6,17.6,0.0,0.6,0.0,2680.3,1574.2,1574.2,,,399.8,5.6,35.3,21.2,14.1,184.5,173.8,1974.0,4654.3,,2075.0,2.6,2072.4,-647.0,3370.2,-90.8,4707.4,,4707.4,9361.7,
03/31/2012,9325.3,1007.2,662.5,344.7,1570.2,1570.2,0.0,2574.3,415.7,884.3,1446.8,-172.5,471.5,0.6,,,469.2,5623.2,1565.6,2803.5,-1237.9,0.0,2136.5,1741.7,1741.7,0.0,394.2,3702.1,,2423.6,673.1,,,1750.5,33.1,0.0,33.1,3.7,,3.9,0.0,2460.4,1574.6,1574.6,,,388.6,5.5,,,,171.7,207.5,1963.2,4423.6,0.0,2068.1,2.6,2065.5,-626.7,3504.2,-43.9,4901.7,0.0,4901.7,9325.3,
06/30/2012,10090.3,1248.5,829.0,419.5,1677.8,1677.8,0.0,2650.0,399.7,891.0,1528.5,-169.2,505.5,1.4,,,497.0,6081.8,1614.1,2885.2,-1271.1,,2394.4,1966.9,1966.9,0.0,426.1,4008.5,,2612.9,730.2,,,1882.7,21.5,0.0,21.5,8.2,,4.8,0.0,2642.6,2016.1,2016.1,,,394.9,11.8,,,,165.5,212.8,2411.0,5053.6,0.0,2076.0,2.6,2073.4,-628.3,3678.8,-89.8,5036.7,0.0,5036.7,10090.3,
09/30/2012,10526.2,1354.8,990.7,364.1,1727.2,1727.2,0.0,2797.0,249.3,935.8,1797.1,-185.2,561.0,0.9,,,549.7,6440.0,1667.2,2999.9,-1332.7,0.0,2419.0,1918.1,1918.1,0.0,500.0,4086.2,,2718.1,774.9,31.3,,1911.9,30.0,0.0,30.0,6.4,,5.9,0.0,2754.5,2017.8,2017.8,,,422.1,5.1,,,,168.4,242.7,2439.9,5194.4,0.0,2086.3,2.6,2083.7,-619.6,3902.4,-37.3,5331.8,0.0,5331.8,10526.2,
12/31/2012,11158.2,1702.8,1185.8,517.0,1815.3,1815.3,0.0,2741.2,237.9,902.1,1797.9,-196.7,651.3,2.3,,,627.6,6910.6,1765.1,3155.9,-1390.8,0.0,2482.5,2259.7,1923.9,335.8,220.5,4247.6,,3139.8,925.1,94.1,0.0,2120.6,29.2,0.0,29.2,0.0,0.0,0.4,0.0,3169.0,2047.0,2047.0,,,376.1,4.9,79.4,68.4,11.0,131.7,159.7,2423.1,5592.1,0.0,2097.2,2.6,2094.6,-621.8,4120.7,-30.0,5566.1,,5566.1,11158.2,
03/31/2013,11075.1,1611.3,1082.4,528.9,1682.1,1682.1,0.0,2922.9,231.4,988.0,1900.9,-197.4,608.5,2.0,,,600.6,6824.8,1784.6,3264.5,-1479.9,0.0,2465.7,1913.0,1913.0,0.0,550.7,4250.3,,2941.4,778.1,101.8,,2061.5,66.7,0.0,66.7,16.3,,1.9,0.0,3024.4,2048.4,2048.4,,,365.0,3.9,,,,118.6,240.6,2413.4,5437.8,0.0,2094.2,2.6,2091.6,-619.0,4269.0,-106.9,5637.3,0.0,5637.3,11075.1,
06/30/2013,13665.9,2028.3,1718.1,310.2,2102.5,2102.5,0.0,3060.3,232.3,1010.5,2014.3,-196.8,566.1,0.8,,,554.1,7757.2,1850.9,3368.9,-1518.0,0.0,4057.8,2670.2,2670.2,0.0,1386.8,5908.7,,3299.9,848.8,74.0,,2377.1,32.3,0.0,32.3,46.4,,3.9,0.0,3378.6,2045.7,2045.7,,,577.3,3.6,,,,370.4,199.4,2623.0,6001.6,0.0,3158.1,2.6,3155.5,-701.5,4409.5,-155.8,6710.3,954.0,7664.3,13665.9,
09/30/2013,13864.2,1755.2,1257.0,498.2,2263.8,2263.8,0.0,3216.3,239.3,1068.7,2110.9,-202.6,638.8,2.1,,,602.0,7874.1,1926.9,3506.9,-1580.0,0.0,4063.2,3852.6,2939.9,912.7,208.5,5990.1,,3621.7,797.1,88.1,,2736.5,292.5,0.0,292.5,0.0,,2.0,0.0,3914.2,1820.5,1820.5,,,543.8,3.5,,,,320.9,217.4,2364.3,6278.5,0.0,3173.1,2.6,3170.5,-1145.1,4599.1,-92.2,6534.9,1050.8,7585.7,13864.2,
12/31/2013,14249.0,1854.0,1813.0,41.0,1994.0,1994.0,0.0,3133.0,238.0,894.0,2208.0,-207.0,1188.0,3.0,,0.0,1154.0,8169.0,2037.0,3670.0,-1633.0,0.0,4043.0,3829.0,2925.0,904.0,211.0,6080.0,,3963.0,1184.0,80.0,0.0,2699.0,297.0,0.0,297.0,0.0,0.0,2.0,0.0,4260.0,2563.0,2563.0,,,510.0,0.0,64.0,55.0,9.0,277.0,167.0,3073.0,7333.0,0.0,3210.0,3.0,3207.0,-2098.0,4820.0,-80.0,5852.0,1064.0,6916.0,14249.0,
03/31/2014,13640.5,1013.1,972.1,41.0,2506.3,2506.3,0.0,3193.0,227.7,935.2,2213.9,-183.8,1093.3,3.2,,483.0,579.7,7805.7,1995.3,3589.9,-1594.6,0.0,3839.5,3585.2,2693.2,892.0,251.1,5834.8,,3770.7,829.0,87.8,,2853.9,626.7,0.0,626.7,11.7,,1.1,0.0,4409.1,2563.1,2563.1,,,512.5,2.9,,,,273.5,235.0,3075.6,7484.7,0.0,3210.1,2.6,3207.5,-2999.5,4931.0,-69.1,5072.5,1083.3,6155.8,13640.5,
06/30/2014,13592.0,1581.0,1525.0,56.0,2083.0,2083.0,0.0,3268.0,375.0,1015.0,2067.0,-189.0,850.0,3.0,,,830.0,7782.0,2015.0,3671.0,-1656.0,0.0,3795.0,3560.0,2704.0,856.0,232.0,5810.0,,3606.0,690.0,100.0,,2816.0,562.0,0.0,562.0,0.0,,2.0,0.0,4168.0,2814.0,2814.0,,,480.0,3.0,,,,251.0,224.0,3294.0,7462.0,0.0,3223.0,3.0,3220.0,-3261.0,5152.0,-76.0,5038.0,1092.0,6130.0,13592.0,
09/30/2014,13089.0,1173.0,1058.0,115.0,2049.0,2049.0,0.0,3130.0,203.0,897.0,2216.0,-186.0,1144.0,1.0,,235.0,900.0,7496.0,1941.0,3543.0,-1602.0,0.0,3652.0,3424.0,2607.0,817.0,227.0,5593.0,,3613.0,737.0,97.0,,2779.0,403.0,0.0,403.0,47.0,,6.0,0.0,4063.0,2809.0,2809.0,,,421.0,3.0,,,,199.0,213.0,3230.0,7293.0,0.0,3247.0,3.0,3244.0,-3608.0,5378.0,-232.0,4785.0,1011.0,5796.0,13089.0,
12/31/2014,12892.0,1626.0,1513.0,113.0,1646.0,1646.0,0.0,2929.0,159.0,827.0,2150.0,-207.0,1351.0,1.0,217.0,,1125.0,7552.0,1964.0,3580.0,-1616.0,0.0,3376.0,3189.0,2461.0,728.0,186.0,5340.0,,3819.0,1084.0,168.0,0.0,2567.0,263.0,0.0,263.0,187.0,0.0,12.0,90.0,4269.0,2819.0,2819.0,,,360.0,0.0,61.0,53.0,8.0,193.0,94.0,3179.0,7448.0,0.0,3258.0,3.0,3255.0,-3794.0,5631.0,-540.0,4555.0,889.0,5444.0,12892.0,
03/31/2015,11805.0,1746.0,1322.0,424.0,1391.0,1391.0,0.0,2930.0,155.0,759.0,2237.0,-221.0,1184.0,1.0,,0.0,1172.0,7251.0,1830.0,3460.0,-1630.0,0.0,2724.0,2537.0,1858.0,679.0,186.0,4554.0,,3468.0,677.0,393.0,,2398.0,31.0,0.0,31.0,119.0,,13.0,0.0,3618.0,2813.0,2813.0,,,345.0,,,,,179.0,153.0,3158.0,6776.0,0.0,3237.0,3.0,3234.0,-3949.0,5680.0,-765.0,4203.0,826.0,5029.0,11805.0,
06/30/2015,11732.0,1731.0,1295.0,436.0,1314.0,1314.0,0.0,2938.0,153.0,786.0,2226.0,-227.0,1172.0,5.0,,,1147.0,7155.0,1814.0,3523.0,-1709.0,0.0,2763.0,2563.0,1880.0,683.0,195.0,4577.0,,3159.0,520.0,298.0,,2341.0,31.0,0.0,31.0,72.0,,8.0,0.0,3262.0,2813.0,2813.0,,,347.0,,,,,180.0,159.0,3160.0,6422.0,0.0,3245.0,3.0,3242.0,-3955.0,5820.0,-693.0,4417.0,893.0,5310.0,11732.0,
09/30/2015,11609.0,1948.0,1627.0,321.0,1213.0,1213.0,0.0,2659.0,125.0,688.0,2022.0,-176.0,1356.0,4.0,,0.0,1346.0,7176.0,1733.0,3478.0,-1745.0,0.0,2700.0,2409.0,1796.0,613.0,287.0,4433.0,,3060.0,521.0,342.0,,2197.0,38.0,0.0,38.0,68.0,,4.0,0.0,3166.0,2794.0,2794.0,,,389.0,3.0,,,,227.0,155.0,3183.0,6349.0,0.0,3256.0,3.0,3253.0,-3987.0,6007.0,-847.0,4429.0,831.0,5260.0,11609.0,
12/31/2015,11500.0,2359.0,1775.0,584.0,1110.0,1110.0,0.0,2360.0,106.0,562.0,1871.0,-179.0,1289.0,1.0,102.0,,1179.0,7118.0,1717.0,3461.0,-1744.0,0.0,2665.0,2346.0,1764.0,582.0,318.0,4382.0,,2879.0,650.0,127.0,0.0,2102.0,284.0,0.0,284.0,43.0,0.0,2.0,2.0,3206.0,2542.0,2542.0,,,362.0,7.0,78.0,71.0,7.0,212.0,63.0,2904.0,6110.0,0.0,3268.0,3.0,3265.0,-3969.0,6132.0,-877.0,4554.0,836.0,5390.0,11500.0,
