Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Real Estate Investments,Other Investments,Net Receivables,Total Commercial Loans,Commercial RE Loans,Total Consumer Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Total Deposits,ST Borrowings & Repos,Secs Sold Under Repo,ST Lease Liabilities,ST Finance Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2010,3293755.0,30477.0,62446.0,62446.0,228093.0,72094.0,108667.0,,47332.0,11340.0,166657.0,166657.0,2822670.0,2822670.0,0.0,980.0,2990307.0,-60569.0,2929738.0,12369.0,12369.0,0.0,0.0,0.0,1906.0,435.0,,16951.0,,,214345.0,180.0,,,214165.0,3048499.0,,,3048499.0,,,,,957.0,38325.0,3302126.0,96491.0,1269.0,665.0,604.0,-7396.0,-95061.0,-3754.0,-8451.0,80.0,-8371.0,3293755.0,
06/30/2010,3256267.0,27844.0,37608.0,37608.0,222464.0,76129.0,105660.0,,40675.0,12851.0,166998.0,166998.0,2813018.0,2813018.0,0.0,1025.0,2981041.0,-60582.0,2920459.0,14021.0,14021.0,0.0,0.0,0.0,1012.0,1224.0,,18784.0,,,262195.0,142.0,,,262053.0,2963211.0,,,2963211.0,,,,,1693.0,30579.0,3257678.0,104880.0,666.0,,,-7400.0,-97544.0,-2084.0,-1482.0,71.0,-1411.0,3256267.0,
09/30/2010,3229622.0,11382.0,20006.0,20006.0,172512.0,68504.0,102185.0,,1823.0,13126.0,168416.0,168416.0,2801232.0,2801232.0,0.0,923.0,2970571.0,-59740.0,2910831.0,17590.0,17590.0,0.0,0.0,0.0,528.0,955.0,,82692.0,,,225320.0,185.0,,,225135.0,2978327.0,,,2978327.0,,,,,1641.0,26781.0,3232069.0,106321.0,667.0,,,-7401.0,-100932.0,-1182.0,-2527.0,80.0,-2447.0,3229622.0,
12/31/2010,3221972.0,17297.0,11751.0,11751.0,213789.0,55719.0,94392.0,,63678.0,12230.0,170550.0,170550.0,2813811.0,2813811.0,0.0,915.0,2985276.0,-61556.0,2923720.0,16173.0,16173.0,0.0,0.0,0.0,807.0,1137.0,,25068.0,,,13816.0,52.0,0.0,0.0,13764.0,3039757.0,0.0,0.0,3039757.0,495.0,315.0,180.0,53.0,1715.0,168653.0,3224489.0,108804.0,667.0,,,-7402.0,-102986.0,-1682.0,-2599.0,82.0,-2517.0,3221972.0,
03/31/2011,3227042.0,19831.0,26250.0,26250.0,183099.0,56756.0,89613.0,,36730.0,11303.0,171878.0,171878.0,2844322.0,2844322.0,0.0,1414.0,3017614.0,-67557.0,2950057.0,15264.0,15264.0,0.0,0.0,0.0,,279.0,,20959.0,,,25.0,25.0,,,,3208776.0,,,3208776.0,,,,,941.0,25718.0,3235460.0,111404.0,667.0,,,-7400.0,-111669.0,-1501.0,-8499.0,81.0,-8418.0,3227042.0,
06/30/2011,3196112.0,14274.0,19500.0,19500.0,185434.0,61239.0,86616.0,,37579.0,10681.0,172790.0,172790.0,2824106.0,2824106.0,0.0,439.0,2997335.0,-69506.0,2927829.0,13592.0,13592.0,0.0,0.0,0.0,,668.0,,24134.0,,,,,,,,3174845.0,,,3174845.0,,,,,592.0,25762.0,3201199.0,118830.0,687.0,,,-7402.0,-115784.0,-1499.0,-5168.0,81.0,-5087.0,3196112.0,
09/30/2011,3213877.0,24307.0,35950.0,35950.0,206097.0,67426.0,82710.0,,55961.0,10862.0,174779.0,174779.0,2794167.0,2794167.0,0.0,309.0,2969255.0,-71435.0,2897820.0,12195.0,12195.0,0.0,0.0,0.0,,723.0,,25923.0,,,,,,,,3191776.0,,,3191776.0,,,,,4273.0,25619.0,3221668.0,123917.0,687.0,,,-7402.0,-123359.0,-1696.0,-7853.0,62.0,-7791.0,3213877.0,
12/31/2011,3211484.0,17539.0,46000.0,46000.0,202577.0,74198.0,77582.0,,50797.0,10000.0,176898.0,176898.0,2793568.0,2793568.0,0.0,311.0,2970777.0,-72156.0,2898621.0,11373.0,11373.0,0.0,0.0,0.0,456.0,561.0,,24357.0,,,,,0.0,0.0,0.0,3189872.0,0.0,0.0,3189872.0,593.0,410.0,183.0,23.0,916.0,24651.0,3216055.0,131708.0,687.0,,,-7403.0,-128381.0,-1235.0,-4624.0,53.0,-4571.0,3211484.0,
03/31/2012,3209940.0,22049.0,15000.0,15000.0,205141.0,75441.0,73779.0,,55921.0,10018.0,178794.0,178794.0,2814758.0,2814758.0,0.0,282.0,2993834.0,-70109.0,2923725.0,10619.0,10619.0,0.0,0.0,0.0,,365.0,,23023.0,,,,,,,,3184207.0,,,3184207.0,,,,,522.0,24943.0,3209672.0,136279.0,687.0,,,-7401.0,-128482.0,-873.0,210.0,58.0,268.0,3209940.0,
06/30/2012,3195620.0,24728.0,24000.0,24000.0,176012.0,50333.0,69694.0,,55985.0,9668.0,180809.0,180809.0,2805353.0,2805353.0,0.0,455.0,2986617.0,-63375.0,2923242.0,10387.0,10387.0,0.0,0.0,0.0,,602.0,,26981.0,,,153.0,153.0,,,,3163888.0,,,3163888.0,,,,,919.0,27890.0,3192850.0,136279.0,687.0,,,-7401.0,-126300.0,-545.0,2720.0,50.0,2770.0,3195620.0,
09/30/2012,3226250.0,20674.0,45500.0,45500.0,167490.0,41194.0,66352.0,,59944.0,9963.0,184278.0,184278.0,2821140.0,2821140.0,0.0,490.0,3005908.0,-63012.0,2942896.0,10278.0,10278.0,0.0,0.0,0.0,,1328.0,,28121.0,,,,,,,,3196710.0,,,3196710.0,,,,,2033.0,25095.0,3223838.0,136279.0,687.0,,,-7401.0,-127407.0,201.0,2359.0,53.0,2412.0,3226250.0,
12/31/2012,3222422.0,21117.0,32500.0,32500.0,171795.0,40695.0,63181.0,,67919.0,9176.0,188417.0,188417.0,2819320.0,2819320.0,0.0,464.0,3008201.0,-58795.0,2949406.0,10489.0,10489.0,0.0,0.0,0.0,-13.0,435.0,,27517.0,,,,,0.0,0.0,0.0,3189517.0,0.0,0.0,3189517.0,698.0,497.0,201.0,496.0,705.0,23782.0,3215198.0,136279.0,687.0,,,-7401.0,-122766.0,384.0,7183.0,41.0,7224.0,3222422.0,
03/31/2013,3320675.0,23413.0,79350.0,79350.0,169951.0,52391.0,60329.0,,57231.0,9160.0,187736.0,187736.0,2826906.0,2826906.0,0.0,455.0,3015097.0,-56461.0,2958636.0,10149.0,10149.0,0.0,0.0,0.0,,519.0,,69497.0,,,218.0,218.0,,,,3232543.0,,,3232543.0,,,,,780.0,24766.0,3258307.0,136279.0,687.0,,,-7401.0,-68276.0,1038.0,62327.0,41.0,62368.0,3320675.0,
06/30/2013,3280665.0,24718.0,37800.0,37800.0,149655.0,40189.0,55536.0,,53930.0,8997.0,188295.0,188295.0,2836857.0,2836857.0,0.0,545.0,3025697.0,-49643.0,2976054.0,10266.0,10266.0,0.0,0.0,0.0,,3449.0,,69726.0,,,,,,,,3240535.0,,,3240535.0,,,,,2904.0,23983.0,3267422.0,136279.0,687.0,,,-7401.0,-117561.0,1204.0,13208.0,35.0,13243.0,3280665.0,
09/30/2013,3281222.0,30784.0,40300.0,40300.0,105385.0,32860.0,41000.0,,31525.0,8696.0,186535.0,186535.0,2871814.0,2871814.0,0.0,0.0,3058349.0,-45169.0,3013180.0,11380.0,11380.0,0.0,0.0,0.0,48256.0,2019.0,,21222.0,,,,,,,,3240121.0,,,3240121.0,,,,,2361.0,27123.0,3269605.0,136279.0,687.0,,,-7401.0,-119067.0,1070.0,11568.0,49.0,11617.0,3281222.0,
12/31/2013,3270108.0,19228.0,38975.0,38975.0,95861.0,28695.0,38171.0,,28995.0,8319.0,183891.0,183891.0,2885815.0,2885815.0,0.0,380.0,3070086.0,-43846.0,3026240.0,11621.0,11621.0,0.0,0.0,0.0,47560.0,2073.0,,20231.0,,,0.0,,0.0,0.0,0.0,3234523.0,0.0,0.0,3234523.0,499.0,324.0,175.0,870.0,1469.0,23156.0,3260517.0,136279.0,687.0,,,-7401.0,-121227.0,1203.0,9541.0,50.0,9591.0,3270108.0,
03/31/2014,3226505.0,14056.0,12750.0,12750.0,68087.0,30959.0,37128.0,,,8459.0,182502.0,182502.0,2875931.0,2875931.0,0.0,1494.0,3059927.0,-41911.0,3018016.0,11960.0,11960.0,0.0,0.0,0.0,,836.0,,92341.0,,,25.0,25.0,,,,3194695.0,,,3194695.0,,,,,-209.0,23902.0,3218413.0,136279.0,687.0,,,-7401.0,-123098.0,1575.0,8042.0,50.0,8092.0,3226505.0,
06/30/2014,3218817.0,20847.0,16700.0,16700.0,90243.0,26630.0,34026.0,,29587.0,8472.0,181295.0,181295.0,2861933.0,2861933.0,0.0,625.0,3043853.0,-39067.0,3004786.0,11560.0,11560.0,0.0,0.0,0.0,44809.0,1264.0,,20136.0,,,,,,,,3189545.0,,,3189545.0,,,,,736.0,22424.0,3212705.0,136279.0,687.0,,,-7401.0,-125123.0,1620.0,6062.0,50.0,6112.0,3218817.0,
09/30/2014,3230316.0,16329.0,29450.0,29450.0,90205.0,29588.0,32099.0,,28518.0,8566.0,184267.0,184267.0,2862499.0,2862499.0,0.0,368.0,3047134.0,-36931.0,3010203.0,11339.0,11339.0,0.0,0.0,0.0,42757.0,1256.0,,20211.0,,,,,,,,3201480.0,,,3201480.0,,,,,443.0,21994.0,3223917.0,136279.0,687.0,,,-7401.0,-124931.0,1715.0,6349.0,50.0,6399.0,3230316.0,
12/31/2014,3248176.0,22023.0,30950.0,30950.0,60673.0,30019.0,30654.0,,0.0,8193.0,187300.0,187300.0,2867404.0,2867404.0,0.0,331.0,3055035.0,-35541.0,3019494.0,10618.0,10618.0,0.0,0.0,0.0,42206.0,1485.0,0.0,52534.0,,,50.0,50.0,0.0,0.0,0.0,3222155.0,0.0,0.0,3222155.0,320.0,320.0,,1134.0,614.0,20183.0,3244456.0,136279.0,687.0,687.0,,-7401.0,-127618.0,1733.0,3680.0,40.0,3720.0,3248176.0,
03/31/2015,3238113.0,23860.0,20230.0,20230.0,98765.0,29594.0,27732.0,,41439.0,7990.0,191016.0,191016.0,2853307.0,2853307.0,0.0,613.0,3044936.0,-31820.0,3013116.0,9518.0,9518.0,0.0,0.0,0.0,41983.0,1692.0,0.0,20959.0,,,87.0,87.0,,,,3212631.0,,,3212631.0,,,,,802.0,20997.0,3234517.0,136279.0,687.0,,,-7401.0,-127651.0,1641.0,3555.0,41.0,3596.0,3238113.0,
06/30/2015,3225400.0,19313.0,22010.0,22010.0,57307.0,33146.0,24161.0,,0.0,8039.0,197652.0,197652.0,2841113.0,2841113.0,0.0,4563.0,3043328.0,-31150.0,3012178.0,8506.0,8506.0,0.0,0.0,0.0,39803.0,1718.0,0.0,56526.0,,,,,,,,3198569.0,,,3198569.0,,,,,811.0,19861.0,3219241.0,136279.0,687.0,687.0,,-7401.0,-124807.0,1360.0,6118.0,41.0,6159.0,3225400.0,
09/30/2015,3230782.0,19915.0,26600.0,26600.0,60016.0,38009.0,22007.0,,0.0,8137.0,196805.0,196805.0,2849070.0,2849070.0,0.0,3716.0,3049591.0,-29135.0,3020456.0,7691.0,7691.0,0.0,0.0,0.0,39012.0,1610.0,0.0,47345.0,,,118.0,118.0,,,,3206245.0,,,3206245.0,,,,,904.0,19512.0,3226779.0,136279.0,687.0,687.0,,-7401.0,-127206.0,1613.0,3972.0,31.0,4003.0,3230782.0,
12/31/2015,3221917.0,14674.0,27350.0,27350.0,59244.0,39014.0,20230.0,,0.0,7726.0,198342.0,198342.0,2843892.0,2843892.0,0.0,5361.0,3047595.0,-27951.0,3019644.0,6766.0,6766.0,0.0,0.0,0.0,37187.0,894.0,0.0,48432.0,,,0.0,,0.0,0.0,0.0,3197671.0,0.0,0.0,3197671.0,,,,731.0,424.0,19032.0,3217858.0,136279.0,687.0,687.0,,-7401.0,-126942.0,1407.0,4030.0,29.0,4059.0,3221917.0,
03/31/2016,3221701.0,18916.0,17550.0,17550.0,56983.0,40000.0,16983.0,,0.0,7978.0,205979.0,205979.0,2840148.0,2840148.0,0.0,4639.0,3050766.0,-25819.0,3024947.0,6188.0,6188.0,0.0,0.0,0.0,37048.0,700.0,0.0,51391.0,,,,,,,,3199770.0,,,3199770.0,,,,,1116.0,18696.0,3219582.0,136279.0,687.0,687.0,,-7401.0,-128665.0,1207.0,2107.0,12.0,2119.0,3221701.0,
06/30/2016,3234893.0,23619.0,22325.0,22325.0,52347.0,39167.0,13180.0,,0.0,8018.0,210678.0,210678.0,2838713.0,2838713.0,0.0,4277.0,3053668.0,-23799.0,3029869.0,5500.0,5500.0,0.0,0.0,0.0,35953.0,775.0,0.0,56487.0,,,,,,,,3211904.0,,,3211904.0,,,,,1135.0,17785.0,3230824.0,136279.0,687.0,687.0,,-7401.0,-126638.0,1130.0,4057.0,12.0,4069.0,3234893.0,
09/30/2016,3255942.0,26559.0,18350.0,18350.0,50412.0,40547.0,9865.0,,0.0,7728.0,221860.0,221860.0,2846402.0,2846402.0,0.0,3405.0,3071667.0,-22706.0,3048961.0,5041.0,5041.0,0.0,0.0,0.0,35101.0,490.0,0.0,63300.0,,,,,,,,3233113.0,,,3233113.0,,,,,702.0,17951.0,3251766.0,136279.0,687.0,687.0,,-7401.0,-126312.0,923.0,4176.0,0.0,4176.0,3255942.0,
12/31/2016,3287968.0,25224.0,30415.0,30415.0,48925.0,40562.0,8363.0,,0.0,7737.0,229896.0,229896.0,2870423.0,2870423.0,0.0,2899.0,3103218.0,-23465.0,3079753.0,4489.0,4489.0,0.0,0.0,0.0,33530.0,687.0,0.0,57208.0,,,,,,,,3262316.0,,,3262316.0,,,,385.0,1215.0,17981.0,3281897.0,136279.0,687.0,687.0,,-7401.0,-124253.0,759.0,6071.0,0.0,6071.0,3287968.0,
03/31/2017,3303754.0,24988.0,35260.0,35260.0,45405.0,37684.0,7721.0,,0.0,7704.0,240691.0,240691.0,2885916.0,2885916.0,0.0,5024.0,3131631.0,-22129.0,3109502.0,4103.0,4103.0,0.0,,0.0,32647.0,599.0,0.0,43546.0,,,,,,,,3281654.0,,,3281654.0,,,,,903.0,17818.0,3300375.0,136279.0,687.0,687.0,,-7400.0,-126952.0,765.0,3379.0,0.0,3379.0,3303754.0,
06/30/2017,3309230.0,16904.0,29220.0,29220.0,45682.0,39274.0,6408.0,,0.0,7840.0,244701.0,244701.0,2901113.0,2901113.0,0.0,0.0,3145814.0,-20399.0,3125415.0,3696.0,3696.0,0.0,,0.0,31402.0,419.0,0.0,48652.0,,,,,,,,3287667.0,,,3287667.0,,,,,420.0,17426.0,3305513.0,136279.0,687.0,687.0,,-7400.0,-126531.0,682.0,3717.0,0.0,3717.0,3309230.0,
09/30/2017,3330759.0,23914.0,23740.0,23740.0,42849.0,36886.0,5963.0,,0.0,8097.0,253031.0,253031.0,2919922.0,2919922.0,0.0,0.0,3172953.0,-20194.0,3152759.0,3581.0,3581.0,0.0,,0.0,30454.0,284.0,0.0,45081.0,,,,,,,,3308583.0,,,3308583.0,,,,,337.0,18191.0,3327111.0,136279.0,687.0,687.0,,-7400.0,-126625.0,707.0,3648.0,0.0,3648.0,3330759.0,
12/31/2017,3345529.0,32110.0,19470.0,19470.0,39522.0,34679.0,4843.0,,0.0,8133.0,265069.0,265069.0,2932540.0,2932540.0,0.0,0.0,3197609.0,-19084.0,3178525.0,3220.0,3220.0,0.0,0.0,0.0,17350.0,171.0,0.0,47028.0,,,,,,,,3330054.0,,,3330054.0,0.0,0.0,0.0,165.0,328.0,18668.0,3349215.0,136279.0,687.0,687.0,,-7400.0,-133805.0,553.0,-3686.0,0.0,-3686.0,3345529.0,
03/31/2018,3364402.0,10248.0,39701.0,39701.0,43985.0,40097.0,3888.0,,0.0,8076.0,269316.0,269316.0,2947204.0,2947204.0,0.0,0.0,3216520.0,-18734.0,3197786.0,3044.0,3044.0,0.0,,0.0,16517.0,315.0,0.0,44730.0,,,,,,,,3340472.0,,,3340472.0,,,,,663.0,19329.0,3360464.0,139966.0,687.0,687.0,,-7400.0,-129662.0,347.0,3938.0,0.0,3938.0,3364402.0,
06/30/2018,3363364.0,20853.0,16300.0,16300.0,46104.0,42381.0,3723.0,,0.0,8256.0,275797.0,275797.0,2949639.0,2949639.0,0.0,0.0,3225436.0,-16812.0,3208624.0,2816.0,2816.0,0.0,,0.0,15375.0,372.0,0.0,44664.0,,,,,,,,3337489.0,,,3337489.0,,,,,604.0,17812.0,3355905.0,139966.0,687.0,687.0,,-7400.0,-126143.0,349.0,7459.0,0.0,7459.0,3363364.0,
09/30/2018,3401105.0,27789.0,26598.0,26598.0,47438.0,43901.0,3537.0,,0.0,8792.0,284298.0,284298.0,2964499.0,2964499.0,0.0,0.0,3248797.0,-15663.0,3233134.0,2722.0,2722.0,0.0,0.0,0.0,14368.0,353.0,0.0,39911.0,,,,,,,,3374370.0,,,3374370.0,,,,,276.0,19484.0,3394130.0,139966.0,687.0,687.0,,-7400.0,-126591.0,313.0,6975.0,0.0,6975.0,3401105.0,
12/31/2018,3418318.0,25557.0,32938.0,32938.0,45296.0,41867.0,3429.0,,0.0,8490.0,293858.0,293858.0,2969740.0,2969740.0,0.0,0.0,3263598.0,-14203.0,3249395.0,2584.0,2584.0,0.0,0.0,0.0,13188.0,458.0,0.0,40412.0,,,0.0,,,,,3391920.0,,,3391920.0,0.0,0.0,0.0,73.0,777.0,19308.0,3412078.0,124800.0,15853.0,687.0,15166.0,-7400.0,-127335.0,322.0,6240.0,0.0,6240.0,3418318.0,
03/31/2019,3421034.0,27496.0,22250.0,22250.0,44113.0,40899.0,3214.0,,0.0,8926.0,302152.0,302152.0,2970845.0,2970845.0,0.0,0.0,3272997.0,-13232.0,3259765.0,2489.0,2489.0,0.0,0.0,0.0,13411.0,584.0,0.0,42000.0,,,,,,,,3395010.0,,,3395010.0,,,,,793.0,19870.0,3415673.0,124800.0,15853.0,687.0,15166.0,-7400.0,-128175.0,283.0,5361.0,0.0,5361.0,3421034.0,
06/30/2019,3443287.0,30791.0,19562.0,19562.0,45627.0,42866.0,2761.0,,0.0,9089.0,310899.0,310899.0,2973815.0,2973815.0,0.0,0.0,3284714.0,-11482.0,3273232.0,2398.0,2398.0,0.0,0.0,0.0,12521.0,561.0,0.0,49506.0,,,,,,,,3416579.0,,,3416579.0,,,,,799.0,19544.0,3436922.0,123800.0,16853.0,687.0,16166.0,-7400.0,-127104.0,216.0,6365.0,0.0,6365.0,3443287.0,
09/30/2019,3494436.0,22592.0,23176.0,23176.0,46896.0,44206.0,2690.0,,0.0,8923.0,318106.0,318106.0,3005406.0,3005406.0,0.0,0.0,3323512.0,-9376.0,3314136.0,2452.0,2452.0,0.0,0.0,0.0,11994.0,472.0,0.0,63795.0,,,,,,,,3461858.0,,,3461858.0,,,,,595.0,21641.0,3484094.0,127200.0,13453.0,687.0,12766.0,-7400.0,-123141.0,230.0,10342.0,0.0,10342.0,3494436.0,
12/31/2019,3503319.0,21184.0,13578.0,13578.0,50527.0,48123.0,2404.0,,0.0,8604.0,327593.0,327593.0,3015585.0,3015585.0,0.0,0.0,3343178.0,-9016.0,3334162.0,2366.0,2366.0,0.0,0.0,0.0,11910.0,271.0,0.0,60717.0,,,0.0,,,,,3467386.0,,,3467386.0,0.0,0.0,0.0,187.0,435.0,20703.0,3488711.0,132200.0,8453.0,687.0,7766.0,-7400.0,-118776.0,131.0,14608.0,0.0,14608.0,3503319.0,
03/31/2020,3601356.0,80463.0,7775.0,7775.0,55230.0,52941.0,2289.0,,0.0,8808.0,334397.0,334397.0,3041622.0,3041622.0,0.0,0.0,3376019.0,-13209.0,3362810.0,2224.0,2224.0,0.0,0.0,0.0,12831.0,2771.0,0.0,68444.0,,,,,,,,3562556.0,,,3562556.0,,,,,3809.0,21046.0,3587411.0,135400.0,5253.0,687.0,4566.0,-7400.0,-119454.0,146.0,13945.0,0.0,13945.0,3601356.0,
06/30/2020,3760676.0,54510.0,25450.0,25450.0,108864.0,106744.0,2120.0,,0.0,9679.0,346932.0,346932.0,3125369.0,3125369.0,0.0,0.0,3472301.0,-12966.0,3459335.0,1844.0,1844.0,0.0,0.0,0.0,13119.0,904.0,0.0,86971.0,,,,,,,,3719975.0,,,3719975.0,,,,,1380.0,22844.0,3744199.0,135444.0,5209.0,687.0,4522.0,-7400.0,-116909.0,133.0,16477.0,0.0,16477.0,3760676.0,
