Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2009,5176.6,864.5,864.5,0.0,853.3,853.3,0.0,795.0,188.5,43.8,375.6,187.1,399.7,24.5,,383.0,2912.5,1026.7,2476.8,-1450.1,12.7,12.7,1224.7,910.0,759.9,150.1,8.8,281.4,2264.1,,1399.2,329.8,33.2,0.0,1036.2,33.8,0.0,0.0,0.0,,33.8,26.2,0.0,0.0,0.0,1459.2,1387.6,1387.6,0.0,0.0,,665.8,259.1,159.8,128.3,118.6,2053.4,3512.6,0.0,1148.2,2.6,1145.6,-2586.1,3195.0,-117.1,1640.0,24.0,1664.0,5176.6,
09/30/2009,5466.8,799.2,799.2,0.0,1097.4,1097.4,0.0,844.2,188.2,35.7,425.4,194.9,422.2,30.5,,405.2,3163.0,1017.9,2536.7,-1518.8,13.1,13.1,1272.8,915.6,763.4,152.2,,326.7,2303.8,,1553.7,342.6,59.1,,1152.0,19.5,19.5,,,,,-33.5,,,0.0,1539.7,1389.4,1389.4,,,,681.1,267.8,,,413.3,2070.5,3610.2,0.0,1168.9,2.6,1166.3,-2586.5,3335.7,-83.5,1834.6,22.0,1856.6,5466.8,
12/31/2009,5711.5,1223.6,1223.6,0.0,1098.5,1098.5,0.0,756.4,196.8,36.7,353.1,169.8,371.0,23.8,,358.3,3449.5,1012.0,2537.2,-1525.2,13.0,13.0,1237.0,875.0,751.4,123.6,,338.2,2262.0,,1649.8,314.3,110.5,,1225.0,27.8,27.8,,,,,-21.9,,,0.0,1655.7,1375.9,1375.9,,,,671.3,259.7,,,411.6,2047.2,3702.9,,1239.1,2.6,1236.5,-2663.2,3482.7,-77.0,1981.6,27.0,2008.6,5711.5,
03/31/2010,5794.0,1381.2,1381.2,0.0,978.8,978.8,,784.5,209.3,35.6,387.0,152.6,397.9,,,359.0,3542.4,1012.5,2548.9,-1536.4,12.9,12.9,1226.2,873.5,752.2,121.3,,352.7,2251.6,,1606.6,355.0,69.1,,1182.5,21.7,0.0,,,,21.7,19.0,,,0.0,1647.3,1395.9,1395.9,,,,650.6,253.5,,,397.1,2046.5,3693.8,,1381.8,2.7,1379.1,-2731.4,3540.1,-114.3,2076.2,24.0,2100.2,5794.0,
06/30/2010,5335.6,1120.7,1120.7,0.0,746.2,746.2,0.0,826.6,206.0,78.6,377.8,164.2,427.5,,,369.7,3121.0,1023.6,2525.0,-1501.4,,,1191.0,862.0,752.5,109.5,46.3,282.7,2214.6,,1536.3,425.2,5.6,0.0,1105.5,23.4,0.0,0.0,0.0,,23.4,12.5,0.0,0.0,0.0,1572.2,1205.0,1205.0,0.0,0.0,,593.0,163.3,164.1,185.2,80.4,1798.0,3370.2,,1431.4,2.7,1428.7,-2850.3,3564.0,-196.7,1948.4,17.0,1965.4,5335.6,
09/30/2010,5637.5,693.5,693.5,0.0,1155.4,1155.4,0.0,905.2,220.4,71.9,507.6,105.3,444.3,0.0,,432.2,3198.4,1043.8,2637.7,-1593.9,13.7,13.7,1381.6,1141.7,896.7,245.0,,239.9,2439.1,,1637.2,379.2,76.4,,1181.6,30.6,0.0,,,,30.6,19.1,,,0.0,1686.9,1204.5,1204.5,,,,608.1,163.5,,,444.6,1812.6,3499.5,0.0,1480.5,2.7,1477.8,-2993.5,3755.1,-121.1,2121.0,17.0,2138.0,5637.5,
12/31/2010,5981.8,1043.1,1043.1,0.0,1172.5,1172.5,0.0,866.9,197.7,74.1,428.2,166.9,431.6,0.0,,419.2,3514.1,1066.9,2707.8,-1640.9,13.9,13.9,1386.9,1141.6,900.0,241.6,,245.3,2467.7,,1704.1,349.3,118.1,,1236.7,26.0,0.0,,,,26.0,21.3,,,0.0,1751.4,1205.1,1205.1,,,,619.6,166.5,,,453.1,1824.7,3576.1,,1568.6,2.7,1565.9,-3020.4,3950.7,-111.9,2387.0,18.7,2405.7,5981.8,
03/31/2011,6196.5,1099.0,1099.0,0.0,1249.6,1249.6,0.0,889.3,213.9,66.4,466.9,142.1,472.6,,,462.4,3710.5,1087.2,2791.9,-1704.7,,,1398.8,1106.6,874.4,232.2,,292.2,2486.0,,1796.4,373.5,116.8,,1306.1,144.7,0.0,,,,144.7,33.4,,,0.0,1974.5,1082.8,1082.8,,,,610.4,160.6,,,449.8,1693.2,3667.7,,1675.9,2.7,1673.2,-3193.3,4075.4,-49.7,2508.3,20.5,2528.8,6196.5,
06/30/2011,6273.9,1253.0,1253.0,0.0,945.6,945.6,0.0,995.6,230.2,93.6,475.4,196.4,492.3,,,477.3,3686.5,1143.1,2862.1,-1719.0,,,1444.3,1104.8,877.3,227.5,125.3,214.2,2587.4,,1774.4,446.7,62.3,,1265.4,138.0,0.0,0.0,0.0,,138.0,30.9,,,0.0,1943.3,1080.1,1080.1,0.0,0.0,,603.5,130.0,192.9,239.3,41.3,1683.6,3626.9,,1738.3,2.7,1735.6,-3243.1,4116.5,17.7,2629.4,17.6,2647.0,6273.9,
09/30/2011,6135.4,719.5,719.5,0.0,1378.5,1378.5,0.0,982.2,226.8,74.2,494.4,186.8,481.9,,,456.7,3562.1,1125.1,2840.1,-1715.0,0.0,,1448.2,1098.8,876.7,222.1,,349.4,2573.3,,1814.5,424.2,163.9,,1226.4,141.8,0.0,,,,141.8,13.3,,,0.0,1969.6,1072.8,1072.8,,,,601.0,131.6,,,469.4,1673.8,3643.4,0.0,1791.9,2.7,1789.2,-3645.5,4395.1,-66.2,2475.3,16.7,2492.0,6135.4,
12/31/2011,6342.2,999.1,999.1,0.0,1383.7,1383.7,0.0,898.9,203.0,63.1,453.7,179.1,471.6,,,454.7,3753.3,1151.4,2877.7,-1726.3,,,1437.5,1090.8,879.0,211.8,,346.7,2588.9,,1871.3,384.8,207.1,,1279.4,143.8,0.0,,,,143.8,7.0,,,0.0,2022.1,1068.7,1068.7,,,,607.7,139.4,,,468.3,1676.4,3698.5,,1887.8,5.5,1882.3,-3762.6,4584.9,-84.2,2625.9,17.8,2643.7,6342.2,
03/31/2012,6601.5,1192.8,1192.8,0.0,1304.8,1304.8,0.0,898.7,199.3,79.3,481.8,138.3,503.6,,,490.9,3899.9,1181.8,2931.8,-1750.0,,,1519.8,1090.5,881.9,208.6,,429.3,2701.6,,1898.8,406.6,180.4,,1311.8,144.0,0.0,,,,144.0,15.4,,,0.0,2058.2,1065.9,1065.9,,,,621.9,141.2,,,480.7,1687.8,3746.0,,1958.3,5.5,1952.8,-3788.8,4715.3,-48.9,2835.9,19.6,2855.5,6601.5,
06/30/2012,6593.0,1347.7,1347.7,0.0,1060.3,1060.3,0.0,983.6,220.7,98.0,473.9,191.0,463.5,,,445.8,3855.1,1231.8,2968.4,-1736.6,0.0,,1506.1,1072.7,882.6,190.1,92.7,340.7,2737.9,,1900.6,493.8,97.2,,1309.6,219.0,0.0,0.0,0.0,,219.0,6.2,,,0.0,2125.8,1069.1,1069.1,0.0,0.0,,650.6,106.3,207.8,270.8,65.7,1719.7,3845.5,0.0,2011.6,5.5,2006.1,-3830.4,4764.9,-212.9,2733.2,14.3,2747.5,6593.0,
09/30/2012,7007.6,1053.7,1053.7,0.0,1604.7,1604.7,0.0,1067.9,219.2,79.7,580.3,188.7,486.8,,,474.4,4213.1,1268.9,3068.5,-1799.6,0.0,,1525.6,1073.4,885.9,187.5,,452.2,2794.5,,1932.4,421.7,183.6,,1327.1,24.0,0.0,,,,24.0,16.0,,,0.0,1972.4,1330.7,1330.7,,,,664.0,107.2,,,556.8,1994.7,3967.1,0.0,2100.9,5.5,2095.4,-3995.7,5064.4,-144.4,3025.2,15.3,3040.5,7007.6,
12/31/2012,7170.1,1323.6,1323.6,0.0,1531.7,1531.7,0.0,994.1,287.3,71.2,453.9,181.7,491.6,,,481.2,4341.0,1301.6,3149.0,-1847.4,0.0,,1527.5,1073.7,889.1,184.6,,453.8,2829.1,,2006.9,345.7,300.4,,1360.8,26.0,0.0,,,,26.0,19.3,,,0.0,2052.2,1330.1,1330.1,,,,664.7,100.0,,,564.7,1994.8,4047.0,0.0,2167.1,5.6,2161.5,-4154.9,5231.6,-133.6,3110.2,12.9,3123.1,7170.1,
03/31/2013,7095.1,1438.6,1438.6,0.0,1361.9,1361.9,0.0,989.3,229.8,98.5,515.0,146.0,496.4,,,475.4,4286.2,1296.0,3161.3,-1865.3,0.0,,1512.9,1071.5,890.3,181.2,,441.4,2808.9,,1880.4,388.2,168.8,,1323.4,20.0,0.0,,,,20.0,15.5,,,0.0,1915.9,1329.2,1329.2,,,,643.2,88.2,,,555.0,1972.4,3888.3,0.0,2242.8,5.6,2237.2,-4191.0,5340.3,-198.3,3193.8,13.0,3206.8,7095.1,
06/30/2013,7145.2,1495.7,1495.7,0.0,1171.7,1171.7,0.0,1113.9,274.2,116.8,510.9,212.0,515.9,0.0,50.3,494.2,4297.2,1350.7,3227.6,-1876.9,0.0,,1497.3,1051.1,881.5,169.6,144.0,251.9,2848.0,,1907.2,481.7,81.3,,1344.2,18.3,0.0,0.0,0.0,,18.3,9.1,0.0,0.0,0.0,1934.6,1326.0,1326.0,0.0,0.0,,582.7,80.6,213.2,267.3,21.6,1908.7,3843.3,0.0,2295.5,5.6,2289.9,-4215.2,5364.1,-157.5,3286.9,15.0,3301.9,7145.2,
09/30/2013,7520.5,1322.2,1322.2,0.0,1566.7,1566.7,0.0,1196.3,315.7,139.5,568.8,172.3,547.2,,62.7,228.4,4632.4,1364.4,3340.3,-1975.9,0.0,,1523.7,1051.9,885.4,166.5,145.2,263.9,2888.1,,1957.0,461.9,,,1495.1,15.9,0.0,,,,15.9,14.7,,,0.0,1987.6,1324.7,1324.7,,,,595.7,,358.4,,237.3,1920.4,3908.0,0.0,2371.5,5.6,2365.9,-4274.1,5594.7,-96.3,3595.8,16.7,3612.5,7520.5,
12/31/2013,7841.2,1748.0,1748.0,0.0,1501.0,1501.0,0.0,1145.9,302.2,143.6,524.9,175.2,530.7,,52.3,516.4,4925.6,1395.4,3417.3,-2021.9,,,1520.2,1053.3,890.1,163.2,144.5,270.1,2915.6,,2007.6,493.3,,,1514.3,15.9,0.0,,,,15.9,15.6,,,0.0,2039.1,1322.9,1322.9,,,,596.1,,,,596.1,1919.0,3958.1,0.0,2442.9,5.6,2437.3,-4417.1,5949.1,-106.3,3868.6,14.5,3883.1,7841.2,
03/31/2014,7646.0,1530.2,1530.2,0.0,1399.0,1399.0,0.0,1215.4,326.0,160.6,572.5,156.3,547.2,,55.4,530.4,4691.8,1434.9,3415.4,-1980.5,0.0,,1519.3,1051.7,891.5,160.2,144.7,267.5,2954.2,,2002.4,512.5,,,1489.9,18.4,0.0,,,,18.4,18.5,,,0.0,2039.3,1327.7,1327.7,,,,596.6,,,,596.6,1924.3,3963.6,0.0,2503.8,5.6,2498.2,-4812.1,6085.1,-109.5,3667.3,15.1,3682.4,7646.0,
06/30/2014,7868.8,1629.1,1629.1,0.0,1379.3,1379.3,0.0,1294.0,317.5,192.4,599.5,184.6,522.8,0.0,85.5,518.6,4825.2,1502.6,3529.9,-2027.3,0.0,,1541.0,1050.5,893.2,157.3,135.2,269.8,3043.6,,2019.2,524.5,,,1494.7,18.4,0.0,0.0,0.0,,18.4,19.1,0.0,0.0,0.0,2056.7,1324.7,1324.7,0.0,0.0,,618.0,0.0,380.5,0.0,237.5,1942.7,3999.4,0.0,2568.3,5.6,2562.7,-4878.9,6265.8,-100.3,3854.9,14.5,3869.4,7868.8,
09/30/2014,7664.3,1395.4,1395.4,0.0,1502.1,1502.1,0.0,1257.0,275.2,140.3,647.7,193.8,573.4,,89.0,265.3,4727.9,1444.3,3490.8,-2046.5,0.0,,1492.1,1047.9,893.9,154.0,131.8,223.4,2936.4,,1916.9,516.1,147.9,,1252.9,14.0,0.0,,,,14.0,10.8,,,0.0,1941.7,1319.0,1319.0,,,,609.4,,375.1,,234.3,1928.4,3870.1,0.0,2652.6,5.6,2647.0,-5085.7,6417.4,-204.1,3780.2,14.0,3794.2,7664.3,
12/31/2014,7856.6,1372.0,1241.2,130.8,1399.0,1399.0,0.0,1112.3,256.9,143.8,540.1,171.5,542.7,,60.7,222.5,4426.0,1434.2,3525.2,-2091.0,387.9,387.9,1608.5,1208.8,993.3,215.5,129.3,209.7,3430.6,,1969.8,495.0,172.0,,1302.8,68.5,0.0,,,,68.5,5.9,,,0.0,2044.2,1320.7,1320.7,,,,662.4,,,,662.4,1983.1,4027.3,0.0,2706.4,5.6,2700.8,-5354.6,6761.5,-295.3,3818.0,11.3,3829.3,7856.6,
03/31/2015,8095.1,1425.0,1288.3,136.7,1350.2,1350.2,0.0,1073.1,254.5,133.3,551.2,134.1,580.9,,76.4,247.6,4429.2,1398.2,3440.0,-2041.8,393.7,393.7,1874.0,1477.4,1147.0,330.4,127.2,193.0,3665.9,,1946.7,497.7,147.9,,1301.1,135.3,0.0,,,,135.3,15.4,,,0.0,2097.4,1317.5,1317.5,,,,815.3,,,,815.3,2132.8,4230.2,0.0,2822.4,5.7,2816.7,-5500.5,6942.1,-408.9,3855.1,9.8,3864.9,8095.1,
06/30/2015,8239.2,1525.1,1021.4,503.7,1174.5,1174.5,0.0,1215.8,306.9,168.7,581.3,158.9,553.1,,72.1,231.0,4468.5,1490.2,3579.6,-2089.4,420.3,420.3,1860.2,1471.4,1144.8,326.6,113.1,203.6,3770.7,,2097.3,635.4,,,1461.9,29.8,0.0,0.0,0.0,,29.8,8.5,0.0,0.0,0.0,2135.6,1607.5,1607.5,0.0,0.0,,841.8,0.0,373.0,323.5,145.3,2449.3,4584.9,0.0,2877.3,5.7,2871.6,-5856.7,7004.1,-381.5,3643.2,11.1,3654.3,8239.2,
09/30/2015,8425.4,1079.3,408.5,670.8,1539.2,1539.2,0.0,1176.7,265.7,132.8,609.4,168.8,588.1,,82.8,248.5,4383.3,1468.5,3607.1,-2138.6,710.1,710.1,1863.5,1466.7,1144.8,321.9,110.5,203.5,4042.1,,1997.0,514.6,174.3,,1308.1,453.7,0.0,,,,453.7,3.6,,,0.0,2454.3,1612.5,1612.5,,,,856.6,,373.1,,483.5,2469.1,4923.4,0.0,2959.5,5.7,2953.8,-6243.4,7223.7,-449.4,3490.4,11.6,3502.0,8425.4,
12/31/2015,8582.1,1414.2,868.1,546.1,1410.6,1410.6,0.0,1077.4,247.3,122.7,551.5,155.9,573.6,,64.3,244.6,4475.8,1496.8,3702.3,-2205.5,772.2,772.2,1837.3,1464.4,1147.0,317.4,107.9,200.7,4106.3,,2098.6,527.4,188.2,,1383.0,374.4,0.0,,,,374.4,6.4,,,0.0,2479.4,1607.3,1607.3,,,,879.9,,373.2,,506.7,2487.2,4966.6,0.0,3025.1,5.7,3019.4,-6482.0,7557.9,-497.2,3603.8,11.7,3615.5,8582.1,
03/31/2016,8816.3,1073.8,556.3,517.5,1416.6,1416.6,0.0,1150.5,269.9,137.9,612.4,130.3,611.4,,59.3,251.4,4252.3,1510.5,3741.4,-2230.9,1075.3,1075.3,1978.2,1577.6,1225.3,352.3,107.1,234.2,4564.0,,2090.8,572.5,139.2,,1379.1,312.8,0.0,,,,312.8,30.1,,,0.0,2433.7,1612.5,1612.5,,,,947.7,,383.3,,564.4,2560.2,4993.9,0.0,3096.1,5.7,3090.4,-6556.6,7711.6,-439.3,3811.8,10.6,3822.4,8816.3,
06/30/2016,9223.0,1383.0,914.0,469.0,1258.0,1258.0,0.0,1264.0,306.0,177.0,622.0,159.0,320.0,0.0,,254.0,4225.0,1583.0,3796.0,-2213.0,1108.0,1108.0,2307.0,1572.0,1228.0,344.0,0.0,735.0,4998.0,,2323.0,717.0,,,1606.0,332.0,0.0,0.0,0.0,,332.0,26.0,0.0,0.0,0.0,2681.0,1910.0,1910.0,0.0,0.0,,1045.0,0.0,117.0,336.0,592.0,2955.0,5636.0,0.0,3167.0,6.0,3161.0,-6743.0,7693.0,-545.0,3572.0,15.0,3587.0,9223.0,
09/30/2016,9348.0,1189.0,664.0,525.0,1624.0,1624.0,0.0,1296.0,293.0,148.0,671.0,184.0,292.0,,,241.0,4401.0,1569.0,3860.0,-2291.0,1050.0,1050.0,2328.0,1569.0,1229.0,340.0,78.0,681.0,4947.0,,2096.0,546.0,,,1550.0,592.0,0.0,,,,592.0,24.0,,,0.0,2712.0,1908.0,1908.0,,,,1053.0,,439.0,,614.0,2961.0,5673.0,0.0,3292.0,6.0,3286.0,-6963.0,7876.0,-548.0,3657.0,18.0,3675.0,9348.0,
12/31/2016,11212.0,1675.0,1262.0,413.0,1508.0,1508.0,0.0,1278.0,275.0,140.0,691.0,172.0,328.0,,,260.0,4789.0,1563.0,3881.0,-2318.0,996.0,996.0,3864.0,3287.0,1938.0,1349.0,73.0,504.0,6423.0,,2299.0,617.0,,,1682.0,2143.0,0.0,,,,2143.0,16.0,,,0.0,4458.0,1890.0,1890.0,,,,1056.0,,436.0,,620.0,2946.0,7404.0,0.0,3355.0,6.0,3349.0,-7101.0,8178.0,-639.0,3793.0,15.0,3808.0,11212.0,
03/31/2017,11445.0,1840.0,1139.0,701.0,1528.0,1528.0,0.0,1310.0,278.0,157.0,727.0,148.0,294.0,,,263.0,4972.0,1576.0,3888.0,-2312.0,993.0,993.0,3904.0,3279.0,1942.0,1337.0,75.0,550.0,6473.0,,2294.0,597.0,,,1697.0,519.0,0.0,,,,519.0,47.0,,,0.0,2860.0,3377.0,3377.0,,,,1073.0,,443.0,,630.0,4450.0,7310.0,0.0,3468.0,6.0,3462.0,-7100.0,8350.0,-599.0,4119.0,16.0,4135.0,11445.0,
06/30/2017,11568.0,1741.0,1136.0,605.0,1395.0,1395.0,0.0,1479.0,334.0,194.0,762.0,189.0,349.0,0.0,0.0,336.0,4964.0,1671.0,4019.0,-2348.0,1026.0,1026.0,3907.0,3243.0,1916.0,1327.0,12.0,652.0,6604.0,,2585.0,835.0,0.0,0.0,1750.0,189.0,0.0,0.0,0.0,,189.0,49.0,0.0,0.0,0.0,2823.0,3383.0,3383.0,0.0,0.0,,960.0,0.0,397.0,482.0,81.0,4343.0,7166.0,0.0,3565.0,6.0,3559.0,-7149.0,8452.0,-484.0,4384.0,18.0,4402.0,11568.0,
09/30/2017,12202.0,1825.0,1444.0,381.0,1799.0,1799.0,0.0,1518.0,312.0,164.0,834.0,208.0,365.0,,,355.0,5507.0,1695.0,4152.0,-2457.0,1087.0,1087.0,3913.0,3237.0,1921.0,1316.0,100.0,576.0,6695.0,,2534.0,679.0,,,1855.0,552.0,0.0,,,,552.0,56.0,,,0.0,3142.0,3383.0,3383.0,,,,924.0,,404.0,,520.0,4307.0,7449.0,0.0,3671.0,6.0,3665.0,-7257.0,8752.0,-435.0,4731.0,22.0,4753.0,12202.0,
12/31/2017,12604.0,2499.0,2105.0,394.0,1699.0,1699.0,0.0,1445.0,315.0,157.0,786.0,187.0,332.0,,,327.0,5975.0,1728.0,4308.0,-2580.0,1112.0,1112.0,3789.0,3228.0,1924.0,1304.0,98.0,463.0,6629.0,,2930.0,738.0,,,2192.0,413.0,0.0,,,,413.0,60.0,,,0.0,3403.0,3374.0,3374.0,,,,1238.0,,410.0,,828.0,4612.0,8015.0,0.0,3779.0,6.0,3773.0,-7540.0,8733.0,-407.0,4565.0,24.0,4589.0,12604.0,
03/31/2018,12772.0,2524.0,2140.0,384.0,1761.0,1761.0,0.0,1533.0,360.0,172.0,849.0,152.0,351.0,,,346.0,6169.0,1726.0,4352.0,-2626.0,1027.0,1027.0,3850.0,3224.0,1931.0,1293.0,140.0,486.0,6603.0,,3008.0,884.0,,,2124.0,296.0,0.0,,,,296.0,84.0,,,0.0,3388.0,3363.0,3363.0,,,,1284.0,,414.0,,870.0,4647.0,8035.0,0.0,3917.0,6.0,3911.0,-7816.0,8996.0,-386.0,4711.0,26.0,4737.0,12772.0,
06/30/2018,12567.0,2715.0,2181.0,534.0,1487.0,1487.0,0.0,1618.0,432.0,222.0,798.0,166.0,348.0,0.0,,315.0,6168.0,1823.0,4435.0,-2612.0,843.0,843.0,3733.0,3202.0,1926.0,1276.0,71.0,460.0,6399.0,,3088.0,1182.0,0.0,0.0,1906.0,183.0,0.0,0.0,0.0,,183.0,39.0,0.0,0.0,0.0,3310.0,3361.0,3361.0,0.0,0.0,,1186.0,0.0,375.0,388.0,423.0,4547.0,7857.0,0.0,3978.0,6.0,3972.0,-7896.0,9040.0,-434.0,4688.0,22.0,4710.0,12567.0,
09/30/2018,12543.0,1993.0,1443.0,550.0,2214.0,2214.0,0.0,1681.0,423.0,197.0,857.0,204.0,361.0,,,330.0,6249.0,1838.0,4528.0,-2690.0,661.0,661.0,3795.0,3193.0,1929.0,1264.0,178.0,424.0,6294.0,,3334.0,913.0,,,2421.0,183.0,0.0,,,,183.0,46.0,,,0.0,3563.0,3361.0,3361.0,,,,1189.0,,383.0,,806.0,4550.0,8113.0,0.0,4071.0,6.0,4065.0,-8426.0,9170.0,-409.0,4406.0,24.0,4430.0,12543.0,
12/31/2018,12676.0,2401.0,1876.0,525.0,2000.0,2000.0,0.0,1651.0,438.0,191.0,840.0,182.0,388.0,,,352.0,6440.0,1859.0,4629.0,-2770.0,600.0,600.0,3777.0,3144.0,1911.0,1233.0,173.0,460.0,6236.0,,3736.0,995.0,,,2741.0,18.0,0.0,,,,18.0,22.0,,,0.0,3776.0,3373.0,3373.0,,,,1194.0,,383.0,,811.0,4567.0,8343.0,0.0,4168.0,6.0,4162.0,-9018.0,9586.0,-430.0,4306.0,27.0,4333.0,12676.0,
03/31/2019,12931.0,2902.0,2902.0,0.0,2036.0,2036.0,0.0,1814.0,501.0,218.0,931.0,164.0,408.0,,,377.0,7160.0,1891.0,4668.0,-2777.0,173.0,173.0,3707.0,3080.0,1865.0,1215.0,173.0,454.0,5771.0,,3697.0,1068.0,,,2629.0,516.0,0.0,,,,516.0,18.0,,,0.0,4231.0,2883.0,2883.0,,,,1200.0,,384.0,,816.0,4083.0,8314.0,0.0,4337.0,6.0,4331.0,-9235.0,9984.0,-498.0,4588.0,29.0,4617.0,12931.0,
06/30/2019,13156.0,2987.0,2987.0,0.0,1831.0,1831.0,0.0,2006.0,541.0,268.0,981.0,216.0,388.0,0.0,,63.0,7212.0,2068.0,4831.0,-2763.0,177.0,177.0,3699.0,3071.0,1868.0,1203.0,2.0,626.0,5944.0,,4057.0,1490.0,0.0,0.0,2567.0,516.0,0.0,0.0,0.0,,516.0,32.0,0.0,0.0,0.0,4605.0,2896.0,2896.0,0.0,0.0,,1244.0,0.0,418.0,355.0,471.0,4140.0,8745.0,0.0,4409.0,6.0,4403.0,-9444.0,9984.0,-563.0,4386.0,25.0,4411.0,13156.0,
09/30/2019,15431.0,2259.0,2259.0,0.0,2294.0,2294.0,0.0,2055.0,510.0,234.0,1075.0,236.0,414.0,,,363.0,7022.0,4534.0,7360.0,-2826.0,,,3875.0,3059.0,1868.0,1191.0,101.0,715.0,8409.0,,3676.0,1071.0,,,2605.0,866.0,0.0,357.0,11.0,346.0,509.0,48.0,,,0.0,4590.0,5230.0,2886.0,2344.0,9.0,2335.0,1053.0,,422.0,,631.0,6283.0,10873.0,0.0,4520.0,6.0,4514.0,-9756.0,10393.0,-627.0,4530.0,28.0,4558.0,15431.0,
12/31/2019,17937.0,3596.0,3596.0,0.0,2225.0,2225.0,0.0,2058.0,519.0,237.0,1101.0,201.0,469.0,,,419.0,8348.0,4603.0,7559.0,-2956.0,0.0,,4986.0,4262.0,1920.0,2342.0,123.0,601.0,9589.0,,4030.0,1137.0,,,2893.0,891.0,0.0,379.0,10.0,369.0,512.0,32.0,,,0.0,4953.0,6980.0,4655.0,2325.0,7.0,2318.0,1403.0,,434.0,,969.0,8383.0,13336.0,0.0,4621.0,6.0,4615.0,-10253.0,10775.0,-569.0,4574.0,27.0,4601.0,17937.0,
03/31/2020,18363.0,4876.0,4876.0,0.0,1846.0,1846.0,0.0,2087.0,540.0,261.0,1106.0,180.0,424.0,,,338.0,9233.0,4538.0,7488.0,-2950.0,,,4592.0,3823.0,1633.0,2190.0,125.0,644.0,9130.0,,3738.0,1162.0,,,2576.0,1898.0,0.0,380.0,9.0,371.0,1518.0,45.0,,,0.0,5681.0,6962.0,4668.0,2294.0,6.0,2288.0,1362.0,,430.0,,932.0,8324.0,14005.0,0.0,4766.0,6.0,4760.0,-10320.0,10595.0,-712.0,4329.0,29.0,4358.0,18363.0,
06/30/2020,17781.0,5022.0,5022.0,0.0,1194.0,1194.0,0.0,2062.0,542.0,305.0,995.0,220.0,614.0,0.0,,468.0,8892.0,4337.0,7416.0,-3079.0,0.0,,4552.0,3739.0,1401.0,2338.0,0.0,813.0,8889.0,,3491.0,1177.0,0.0,0.0,2314.0,1605.0,0.0,383.0,8.0,375.0,1222.0,83.0,0.0,0.0,0.0,5179.0,7192.0,4909.0,2283.0,5.0,2278.0,1448.0,0.0,440.0,,1008.0,8640.0,13819.0,0.0,4796.0,6.0,4790.0,-10330.0,10134.0,-665.0,3935.0,27.0,3962.0,17781.0,
