Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1997,861.600037,897.600037,860.399963,,1.121571,0.144351,0.089167,0.089167,0.091667,0.085,0.085,0.0875,0.005,0.253487,0.230823,0.032846,2.020775,,
06/30/1997,864.0,900.0,862.800018,,1.294738,0.191122,0.118333,0.118333,0.096667,0.113333,0.113333,0.091667,0.005,0.228095,0.207812,0.021528,2.201389,,
09/30/1997,866.399963,907.199982,865.199982,,1.387772,0.214864,0.134167,0.134167,0.104167,0.128333,0.128333,0.098333,0.005,0.257859,0.210818,0.023892,2.382041,,
12/31/1997,867.600037,908.399963,866.399963,,1.518352,0.194021,0.121667,0.121667,0.1,0.115833,0.115833,0.094167,0.005,0.111611,0.060596,0.026856,2.461849,,
03/31/1998,868.800018,910.800018,868.800018,,1.441529,0.220994,0.138333,0.138333,0.119167,0.131667,0.131667,0.1125,0.005,0.222836,0.178062,0.015424,2.650092,,
06/30/1998,870.0,914.399963,870.0,,1.532414,0.222644,0.141667,0.141667,0.126667,0.134167,0.134167,0.119167,0.005,0.21023,0.15931,0.024368,2.771264,,
09/30/1998,868.800018,896.399963,870.0,,1.564713,0.244023,0.155,0.155,0.154167,0.150833,0.150833,0.15,0.005417,0.251149,0.19023,0.036948,2.775898,,
12/31/1998,870.0,895.199982,870.0,,1.538046,0.142759,0.09,0.09,0.1175,0.0875,0.0875,0.115,0.005417,0.026437,-0.017241,0.021379,2.939195,,
03/31/1999,873.600037,896.399963,872.399963,,1.613824,0.19177,0.120833,0.120833,0.119167,0.1175,0.1175,0.115833,0.005417,0.283471,0.283471,0.028961,3.074405,,
06/30/1999,874.800018,897.600037,874.776031,,1.740102,0.206681,0.128333,0.128333,0.1125,0.125,0.125,0.11,0.005417,0.266011,0.266011,0.023777,3.158779,,
09/30/1999,877.199982,895.199982,876.0,,1.806735,0.141438,0.084167,0.084167,0.068333,0.0825,0.0825,0.066667,0.005417,0.27363,0.27363,0.009804,3.149453,,
12/31/1999,877.2,891.6,877.2,,1.826151,0.027474,0.004167,0.004167,0.005,0.004167,0.004167,0.005,0.005417,0.063155,0.063155,0.016188,3.138167,,
03/31/2000,876.468018,886.800018,876.0,,1.828196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005417,0.206849,0.206849,0.01255,3.107472,3.107472,
06/30/2000,879.295968,891.6,877.2,,1.881669,-0.015276,-0.015833,-0.015833,-0.015833,-0.015833,-0.015833,-0.015833,0.005417,0.26311,0.230506,0.010122,3.105098,,
09/30/2000,879.600037,891.600037,879.600037,,1.987949,0.114711,0.066667,0.066667,0.043333,0.065833,0.065833,0.0425,0.005833,0.324011,0.324011,0.021828,3.177581,3.177581,
12/31/2000,882.0,894.0,880.8,,2.011807,0.128406,0.054167,0.054167,0.056667,0.053333,0.053333,0.055833,0.005833,0.142371,0.142371,0.010091,3.253741,3.253741,
03/31/2001,886.128021,897.600037,883.199982,,2.003057,0.153646,0.098333,0.098333,0.1,0.096667,0.096667,0.098333,0.005833,0.389832,0.389832,0.025166,3.308664,3.308664,
06/30/2001,885.600037,903.600037,886.800018,,2.100361,0.182679,0.116667,0.116667,0.12,0.115,0.115,0.118333,0.005833,0.392648,0.392648,0.043699,3.413279,3.413279,
09/30/2001,879.68399,900.0,883.199982,,2.103714,0.171082,0.109167,0.109167,0.169167,0.1075,0.1075,0.1675,0.005833,0.481544,0.481544,0.0266,3.525357,3.525357,
12/31/2001,880.8,897.6,879.6,,2.260459,0.217144,0.139167,0.139167,0.155833,0.139167,0.139167,0.155833,0.005833,0.132788,0.11653,0.012716,3.690622,3.690622,
03/31/2002,880.800018,898.800018,882.0,,2.34195,0.31678,0.2,0.2,0.210833,0.195833,0.195833,0.206667,0.005833,0.517234,0.517234,0.016916,3.825726,3.825726,
06/30/2002,873.200012,897.599976,879.200012,,2.566538,0.290036,0.1825,0.1825,0.185,0.1775,0.1775,0.18,0.00575,0.65389,0.65389,0.017064,3.870247,3.870247,
09/30/2002,871.072021,887.200012,871.599976,,2.774897,0.32274,0.205,0.205,0.2225,0.2,0.2,0.2175,0.00625,0.601767,0.601767,0.020205,4.061203,4.061203,
12/31/2002,872.0,887.2,871.6,,2.919917,0.2757,0.175,0.175,0.2,0.1725,0.1725,0.1975,0.00625,0.408903,0.377352,0.019381,4.321101,4.321101,
03/31/2003,868.0,885.200012,871.599976,,3.120698,0.524782,0.335,0.335,0.3375,0.33,0.33,0.3325,0.00625,0.651216,0.651216,0.026843,4.554839,4.554839,
06/30/2003,869.599976,886.0,870.400024,,3.355928,0.51528,0.33,0.33,0.3125,0.3225,0.3225,0.305,0.00625,0.865349,0.865349,0.020584,5.037489,5.037489,
09/30/2003,864.400024,882.0,867.599976,,3.550715,0.575265,0.3675,0.3675,0.37,0.3625,0.3625,0.365,0.00625,0.915053,0.915053,0.025335,5.31062,5.31062,
12/31/2003,865.6,878.0,862.8,,3.670839,0.637691,0.415,0.415,0.4175,0.4075,0.4075,0.41,0.00625,0.373435,0.301576,0.013979,5.811691,5.811691,
03/31/2004,870.0,880.0,865.599976,,3.789626,0.807763,0.5325,0.5325,0.4875,0.5225,0.5225,0.4775,0.00625,1.040319,1.040319,0.026552,6.369885,6.369885,
06/30/2004,869.2,879.2,865.2,,3.888696,0.694984,0.4475,0.4475,0.45,0.44,0.44,0.4425,0.00625,,,0.025311,6.582145,,
09/30/2004,868.0,876.400024,864.0,,3.979745,0.693866,0.45,0.45,0.4325,0.4425,0.4425,0.425,0.0075,0.814931,0.814931,0.039747,7.063364,7.063364,
12/31/2004,801.6,823.6,811.6,,4.536718,0.786348,0.505,0.505,0.5025,0.5025,0.5025,0.5,0.0075,0.309759,0.279694,0.02495,6.431387,6.431387,
03/31/2005,798.4,807.6,796.0,,4.383166,0.798367,0.5175,0.5175,-0.0075,0.51,0.51,-0.0075,0.0075,0.827261,0.806407,0.021042,6.631764,6.631764,
06/30/2005,790.8,800.0,788.4,,4.549721,0.770421,0.5,0.5,0.5025,0.4925,0.4925,0.495,0.0075,0.977549,0.893455,0.025038,7.069423,7.069423,
09/30/2005,788.4,794.4,783.2,,4.621553,0.598187,0.39,0.39,0.0025,0.385,0.385,0.0025,0.0075,0.632916,0.569714,0.008752,7.36999,7.36999,
12/31/2005,789.2,794.8,782.8,,4.593383,0.549438,0.3625,0.3625,0.395,0.355,0.355,0.39,0.0075,0.088273,-0.022739,0.007096,7.738849,7.738849,
03/31/2006,783.6,791.6,781.2,,4.683052,0.855095,0.56,0.56,0.5575,0.5525,0.5525,0.55,0.0075,0.900794,0.788146,0.013527,8.060107,8.060107,
06/30/2006,775.2,785.9,776.1,,4.773225,0.787656,0.52,0.52,0.54,0.51,0.51,0.53,0.0075,1.734184,1.484602,0.022704,8.284701,8.284701,
09/30/2006,761.7,772.2,763.2,,4.879193,0.814465,0.54,0.54,0.54,0.53,0.53,0.53,0.00875,2.362683,2.012448,0.019036,8.814625,8.814625,
12/31/2006,748.0,757.3,757.3,,4.869669,0.804965,0.53,0.53,0.52,0.53,0.53,0.52,0.00875,0.292354,0.203882,0.007487,9.153209,9.153209,
03/31/2007,736.2,745.3,737.8,,4.993223,0.747628,0.49,0.49,0.47,0.49,0.49,0.47,0.0,0.862022,0.816481,0.013447,9.414018,9.414018,
06/30/2007,724.1,729.5,721.8,,5.086312,0.592131,0.39,0.39,0.39,0.39,0.39,0.39,2.0,0.786229,0.737739,0.019334,7.599641,7.599641,
09/30/2007,698.1,710.8,702.6,,5.279818,0.650868,0.43,0.43,0.37,0.42,0.42,0.37,0.0,0.67421,0.631227,0.01103,7.65492,7.65492,
12/31/2007,680.2,687.3,687.3,,5.25171,0.5315,0.34,0.34,0.31,0.34,0.34,0.31,0.145,0.165575,0.111014,0.008527,7.255954,7.255954,
03/31/2008,677.5,677.3,671.5,,5.3379,0.553239,0.36,0.36,0.33,0.35,0.35,0.32,0.0,0.687118,0.65108,0.012546,7.01048,7.01048,
06/30/2008,675.4,673.7,667.4,,5.294726,0.504645,0.32,0.32,0.36,0.32,0.32,0.36,0.0,0.716662,0.676056,0.014658,7.115043,7.115043,
09/30/2008,675.6,672.8,666.3,,3.313973,-1.570914,-1.03,-1.03,0.31,-1.03,-1.03,0.31,0.0,0.748612,0.712292,0.009769,6.306394,6.306394,
12/31/2008,676.5,671.8,666.8,,5.256599,0.379124,0.24,0.24,0.3,0.24,0.24,0.29,0.0,0.166017,0.131524,0.004287,6.231042,6.231042,
03/31/2009,797.8,672.0,668.6,,5.183368,0.61382,0.35,0.35,0.4191,0.35,0.35,0.4191,0.0,0.809752,0.778044,0.168589,5.393958,,
06/30/2009,797.8,674.6,669.2,,5.351016,0.580693,0.37,0.37,0.358286,0.37,0.37,0.35468,0.0,0.577854,0.552301,0.201429,6.173226,,
09/30/2009,676.2,666.7,666.7,,5.412329,0.610919,0.4,0.4,0.367002,0.4,0.4,0.362172,0.0,0.730463,0.712464,0.255102,8.128364,,
12/31/2009,672.6,684.2,662.6,,5.882282,0.738907,0.460308,0.460308,0.415379,0.445776,0.445776,0.402265,0.1613,0.10821,0.08361,0.238924,8.546833,8.546833,
03/31/2010,797.8,666.4,661.4,,5.537194,0.716813,0.45,0.45,0.416662,0.44,0.44,0.409958,0.0,1.013003,0.9873,0.19441,7.785786,7.785786,
06/30/2010,797.7,665.7,660.4,,5.574955,0.526953,0.32,0.32,0.359744,0.32,0.32,0.358568,0.0,0.809358,0.789824,0.192804,7.903472,,
09/30/2010,797.7,661.2,655.8,,5.747484,0.639067,0.4,0.4,0.365897,0.4,0.4,0.365897,0.0,0.721866,0.707228,0.194309,8.415695,,
12/31/2010,662.4,660.0,654.0,,5.868807,0.699541,0.457492,0.457492,0.380069,0.453333,0.453333,0.376614,1.3987,0.002141,-0.036391,0.239885,9.131793,9.131793,
03/31/2011,655.7,655.8,651.8,,5.968702,0.885087,0.56,0.56,0.457341,0.55,0.55,0.451182,0.0,1.033292,1.006444,0.237151,9.639469,9.639469,
06/30/2011,642.7,647.9,643.6,,6.011809,0.604723,0.38,0.38,0.354723,0.38,0.38,0.353916,0.0,0.555625,0.527502,0.232924,9.879415,9.879415,
09/30/2011,620.6,631.4,626.9,,6.072739,0.385867,0.24,0.24,0.295031,0.24,0.24,0.294252,0.0,0.740469,0.712235,0.274412,9.372059,,
12/31/2011,613.0,613.4,613.4,,6.838115,0.671177,0.42,0.42,0.387227,0.42,0.42,0.387227,0.4072,0.004239,-0.037496,0.253997,9.472594,9.472594,
03/31/2012,611.2,610.0,606.2,,6.800066,0.686242,0.42,0.42,0.342593,0.42,0.42,0.338164,0.4072,1.168591,1.120257,0.255236,10.22644,,
06/30/2012,609.2,608.9,604.8,,6.910053,0.328042,0.2,0.2,0.202224,0.19,0.19,0.196085,0.0,0.705522,0.665509,0.271668,10.319435,,
09/30/2012,604.7,606.5,601.9,,7.344409,0.736003,0.46,0.46,0.27468,0.46,0.46,0.27468,0.0,2.057817,1.958133,0.317844,10.839425,10.839425,
12/31/2012,604.6,605.4,603.3,,7.558429,0.636665,0.412896,0.412896,0.347174,0.41,0.41,0.343325,1.0,0.165589,0.093486,0.296229,9.935495,9.935495,
03/31/2013,603.2,604.4,600.6,,7.379787,0.822011,0.51,0.51,0.42659,0.51,0.51,0.423319,0.2845,1.202298,1.156177,0.182692,10.59317,,
06/30/2013,600.4,603.6,599.5,,7.655046,0.861885,0.54,0.54,0.397356,0.54,0.54,0.396884,0.0,0.69241,0.622686,0.161392,10.865923,,
09/30/2013,600.0,603.5,598.9,,7.540658,0.626816,0.39,0.39,0.362431,0.39,0.39,0.362431,0.0,1.01987,0.959593,0.168167,11.321,,
12/31/2013,595.8,602.7,597.3,,7.725599,0.757408,0.501925,0.501925,0.418132,0.497428,0.497428,0.414385,0.0,0.254311,0.196049,0.126049,10.388553,10.388553,
03/31/2014,593.1,597.7,593.9,,7.919683,0.856205,0.54,0.54,0.410322,0.54,0.54,0.410152,1.4929,1.112308,1.085031,0.163042,10.855842,,
06/30/2014,591.5,595.5,591.2,,8.00998,0.789919,0.5,0.5,0.451861,0.49,0.49,0.445903,0.0,0.643775,0.595568,0.213187,11.477937,,
09/30/2014,589.2,593.7,589.8,,8.074262,0.801119,0.5,0.5,0.465226,0.5,0.5,0.463433,0.0,1.04493,0.995931,0.153768,11.770706,,
12/31/2014,587.8,592.1,587.6,,8.800715,0.980769,0.63002,0.63002,0.601038,0.625232,0.625232,0.59647,0.0,0.115895,0.057182,0.184416,11.787343,11.787343,
03/31/2015,587.3,591.0,587.6,,8.321988,0.809564,0.5,0.5,0.466559,0.5,0.5,0.463706,0.0,1.312287,1.274506,0.172825,12.262728,,
06/30/2015,585.9,589.5,585.7,,9.010756,0.956462,0.62,0.62,0.53594,0.62,0.62,0.53594,0.0,1.124979,1.071368,0.450247,12.561529,10.856631,
09/30/2015,584.6,589.1,585.2,,9.003589,0.792037,0.48,0.48,0.494113,0.47,0.47,0.488426,0.0,1.24812,1.191729,0.332706,12.764283,11.127438,
12/31/2015,583.6,587.2,583.5,,9.245073,0.939503,0.566238,0.566238,0.544516,0.56267,0.56267,0.541085,0.0,0.22862,0.153042,0.38451,12.490404,10.875428,
03/31/2016,583.0,585.5,583.2,,9.521091,0.722908,0.44,0.44,0.423337,0.44,0.44,0.420683,0.8882,1.403978,1.310871,0.360034,12.967238,11.377187,
06/30/2016,581.9,585.1,582.4,,9.98283,0.552198,0.33,0.33,0.289947,0.33,0.33,0.289947,0.0,1.263736,1.169643,0.231483,13.465372,11.89603,
09/30/2016,580.8,584.6,581.5,,10.198108,0.505245,0.34,0.34,0.364841,0.34,0.34,0.363016,0.0,1.249699,1.158555,0.246901,13.937156,12.391529,
12/31/2016,579.9,584.8,579.7,,10.560807,0.991202,0.661032,0.661032,0.636252,0.655267,0.655267,0.630703,0.0,0.788166,0.696912,0.364718,13.721504,12.200207,
03/31/2017,580.9,583.3,580.3,,10.884198,1.168878,0.73,0.73,0.672816,0.73,0.73,0.671942,0.6808,1.903154,1.84284,0.369255,14.671888,13.179893,
06/30/2017,581.0,583.8,580.5,,11.367959,1.030146,0.63,0.63,0.597304,0.63,0.63,0.59426,0.0,1.58174,1.515935,0.277108,15.475904,14.005164,
09/30/2017,581.6,585.6,581.3,,11.673835,0.496817,0.39,0.39,0.412962,0.38,0.38,0.407416,0.0,2.065715,2.002924,0.386692,15.972146,14.532497,
12/31/2017,581.7,585.7,581.1,,12.242127,1.250903,0.99174,0.99174,1.002814,0.983951,0.983951,0.994938,0.6808,0.946825,0.867665,0.455561,15.961492,14.553034,
03/31/2018,582.4,585.6,582.0,,12.756186,1.628179,1.23,1.23,1.297041,1.22,1.22,1.285024,1.1247,3.00189,2.940378,0.326408,16.877232,15.501374,
06/30/2018,582.5,585.8,582.0,,13.765979,1.583849,1.2,1.2,1.153931,1.19,1.19,1.145766,0.0,2.983162,2.869416,0.265751,18.037597,16.692876,
09/30/2018,583.1,586.6,582.7,,14.570105,2.012185,1.58,1.58,1.334891,1.57,1.57,1.324758,0.0,2.948687,2.840913,0.209055,19.490482,18.178014,
12/31/2018,583.2,586.7,583.0,,13.771527,0.49434,0.442367,0.442367,1.217732,0.439577,0.439577,1.210053,1.1247,1.858148,1.684563,0.11917,17.709019,16.427641,
03/31/2019,584.0,586.6,583.5,,15.927678,2.767609,1.84,1.84,1.543008,1.83,1.83,1.537884,2.514,3.202228,3.072322,0.270548,19.891781,18.642808,
06/30/2019,584.1,586.9,583.6,,16.183173,2.212132,1.67,1.67,1.423199,1.66,1.66,1.417845,0.1,2.580877,2.362577,0.157336,21.97723,20.759288,
09/30/2019,584.6,587.1,584.1,,16.306454,1.810991,1.43,1.43,1.341096,1.42,1.42,1.331998,0.1,3.010957,2.877418,0.078515,23.314061,22.124187,
12/31/2019,584.6,586.9,584.1,,18.37836,2.373395,1.821606,1.821606,1.321989,1.812915,1.812915,1.315682,2.35,1.931519,1.790618,0.386931,22.544133,21.379234,
03/31/2020,585.3,586.9,584.7,,15.936549,1.578074,1.17,1.17,1.921231,1.17,1.17,1.915176,2.35,2.780571,2.67385,0.6313,23.676064,22.537331,
06/30/2020,585.4,587.2,584.8,,18.753762,3.97606,3.05,3.05,4.253475,3.04,3.04,4.238454,0.1,3.852257,3.769665,0.184489,27.633584,26.519132,
09/30/2020,,,,,,,1.82,1.82,1.724,1.82,1.82,1.724,0.1,2.8,,,29.493,,
12/31/2020,,,,,,,1.343,1.343,1.329,1.343,1.343,1.329,0.817,1.89,,,30.174,,
