Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2008,1180.012,177.002,177.002,,230.359,230.359,,213.792,148.684,37.512,27.596,0.0,97.208,,,,,718.361,129.919,,,,,331.732,240.762,177.846,62.916,90.97,461.651,,67.333,67.333,,,,1.418,,,,,,107.466,,,107.466,176.217,208.361,,,,,30.338,,,,30.338,238.699,414.916,,230.342,,,0.0,471.81,62.944,765.096,,765.096,1180.012,
09/30/2008,1187.875,206.103,206.103,,241.652,241.652,,215.118,150.291,38.725,26.102,0.0,86.077,,,,,748.95,124.929,,,,,313.996,285.749,224.668,61.081,28.247,438.925,,63.286,63.286,,,,1.131,,,,,,117.021,,,117.021,181.438,208.572,,,,,30.069,,,,30.069,238.641,420.079,0.0,221.211,221.211,,0.0,527.443,19.142,767.796,0.0,767.796,1187.875,
12/31/2008,1241.077,289.442,289.442,,239.183,239.183,,207.487,129.108,40.325,38.054,0.0,76.39,,,,,812.502,122.304,208.85,-86.546,,,306.271,281.859,225.685,56.174,24.412,428.575,,47.823,47.823,,,,0.0,0.0,0.0,0.0,,,124.452,,,124.452,172.275,182.825,182.825,0.0,0.0,,41.252,,,,41.252,224.077,396.352,0.0,282.849,,,0.0,577.09,-15.214,844.725,0.0,844.725,1241.077,
03/31/2009,1268.798,327.265,327.265,0.0,234.402,234.402,0.0,210.524,128.419,40.165,41.94,0.0,71.631,,,3.861,55.094,843.822,125.135,214.535,-89.4,0.0,,299.841,273.703,221.398,52.305,22.277,424.976,,129.591,59.399,10.874,,59.318,0.018,0.0,,,,0.018,45.049,,,19.936,174.658,88.158,88.158,,,,41.54,6.025,30.357,5.158,0.0,129.698,304.356,,369.15,1.50536,367.64464,0.0,631.362,-36.07,964.442,0.0,964.442,1268.798,
06/30/2009,1320.84,346.402,346.402,0.0,214.594,214.594,0.0,219.682,129.007,43.404,47.271,0.0,82.936,,,5.277,66.284,863.614,137.984,236.884,-98.9,0.0,,319.242,277.778,226.94,50.838,36.187,457.226,,118.923,59.136,,,59.787,0.021,0.0,,,,0.021,37.862,,,13.911,156.806,88.886,88.886,,,,46.028,6.183,34.879,4.966,0.0,134.914,291.72,0.0,350.179,1.49649,348.68251,0.0,687.015,-8.074,1029.12,0.0,1029.12,1320.84,
09/30/2009,1396.246,403.32,403.32,0.0,209.079,209.079,0.0,221.694,134.997,47.121,39.576,0.0,93.892,,,8.152,77.059,927.985,138.219,237.119,-98.9,0.0,,330.042,290.171,239.059,51.112,31.719,468.261,,125.602,55.753,2.942,,66.907,0.0,0.0,,,,,34.337,,,12.458,159.939,60.2,60.2,,,,47.16,4.568,36.281,6.311,0.0,107.36,267.299,0.0,367.226,1.51666,365.70934,0.0,747.049,14.672,1128.947,0.0,1128.947,1396.246,
12/31/2009,1494.544,422.047,422.047,0.0,234.974,234.974,0.0,216.5,144.555,37.732,34.213,0.0,106.507,0.0,,5.322,93.276,980.028,139.112,242.032,-102.92,0.0,,375.404,321.511,262.331,59.18,48.571,514.516,,144.011,53.319,15.504,0.0,75.188,0.0,0.0,0.0,0.0,,,42.875,0.0,0.0,21.889,186.886,57.991,57.991,0.0,0.0,,45.918,4.55,39.146,2.222,0.0,103.909,290.795,0.0,389.316,1.52826,387.78774,0.0,807.303,7.13,1203.749,0.0,1203.749,1494.544,
03/31/2010,1530.307,461.82,461.82,0.0,224.4,224.4,0.0,223.075,158.993,47.439,16.643,0.0,84.322,,,5.391,71.215,993.617,168.269,277.669,-109.4,0.0,,368.421,332.083,272.855,59.228,30.947,536.69,,134.86,66.226,3.813,,64.821,0.0,0.0,,,,,37.516,,,22.535,172.376,58.496,58.496,,,,45.863,4.85,37.685,3.328,0.0,104.359,276.735,0.0,396.892,1.53014,395.36186,0.0,863.198,-6.518,1253.572,0.0,1253.572,1530.307,
06/30/2010,1571.408,284.521,284.521,0.0,268.47,268.47,0.0,243.246,160.422,43.761,39.063,0.0,102.77,,,11.415,89.433,899.007,178.159,292.859,-114.7,0.0,,494.242,327.17,267.491,59.679,155.657,672.401,,160.959,71.349,7.794,,81.816,0.0,0.0,,,,,38.248,,,21.071,199.207,0.0,0.0,,,,49.59,5.176,42.982,1.432,0.0,49.59,248.797,0.0,433.033,1.57934,431.45366,0.0,922.652,-33.074,1322.611,0.0,1322.611,1571.408,
09/30/2010,1733.06,379.903,379.903,0.0,272.501,272.501,0.0,264.757,170.693,51.155,42.909,0.0,101.534,,,17.878,85.641,1018.695,176.586,307.886,-131.3,0.0,,537.779,491.01,366.431,124.579,28.891,714.365,,172.651,78.428,5.236,,88.987,0.0,0.0,,,,,40.903,,,25.505,213.554,0.0,0.0,,,,79.379,8.732,46.695,23.952,0.0,79.379,292.933,0.0,444.91,1.58469,443.32531,0.0,985.607,9.61,1440.127,0.0,1440.127,1733.06,
12/31/2010,1857.352,193.137,193.137,0.0,339.723,339.723,0.0,303.156,185.359,48.788,69.009,0.0,118.791,0.0,,22.742,95.663,954.807,189.119,327.299,-138.18,0.0,,713.426,659.404,482.019,177.385,31.28,902.545,,201.282,85.881,8.218,0.0,107.183,0.0,0.0,0.0,0.0,,,48.669,0.0,0.0,30.802,249.951,0.0,0.0,0.0,0.0,,84.853,19.793,51.897,13.163,0.0,84.853,334.804,0.0,465.467,1.59212,463.87488,0.0,1055.429,1.652,1522.548,0.0,1522.548,1857.352,
03/31/2011,1933.959,250.229,250.229,0.0,321.769,321.769,0.0,321.072,205.567,56.218,59.287,0.0,129.37,,,22.746,106.006,1022.44,185.063,337.563,-152.5,0.0,,726.456,671.191,492.431,178.76,32.519,911.519,,192.374,85.352,12.683,,94.339,0.0,0.0,,,,,46.122,,,26.332,238.496,0.0,0.0,,,,92.747,22.197,56.763,13.787,0.0,92.747,331.243,0.0,473.682,1.59458,472.08742,0.0,1097.173,31.861,1602.716,0.0,1602.716,1933.959,
06/30/2011,1930.615,235.622,235.622,0.0,328.047,328.047,0.0,322.447,208.921,58.695,54.831,0.0,133.968,,,22.746,109.673,1020.084,186.334,352.134,-165.8,0.0,,724.197,664.19,493.396,170.794,37.261,910.531,,185.538,88.075,1.239,,96.224,0.0,0.0,,,,,39.606,,,19.56,225.144,0.0,0.0,,,,87.341,21.56,52.421,13.36,0.0,87.341,312.485,0.0,467.793,1.59783,466.19517,0.0,1116.885,33.452,1618.13,0.0,1618.13,1930.615,
09/30/2011,2102.298,374.499,374.499,0.0,320.411,320.411,0.0,327.132,207.747,58.918,60.467,0.0,158.864,,,28.391,133.767,1180.906,184.071,354.271,-170.2,0.0,,737.321,646.825,484.632,162.193,62.105,921.392,,177.823,82.234,0.0,,95.589,0.0,0.0,,,,,40.542,,,18.407,218.365,247.747,247.747,,,,88.459,23.413,51.825,13.221,0.0,336.206,554.571,0.0,375.538,1.55889,373.97911,0.0,1172.086,0.103,1547.727,0.0,1547.727,2102.298,
12/31/2011,2149.114,440.846,440.846,0.0,329.581,329.581,0.0,336.051,225.573,55.886,54.592,0.0,129.602,0.0,,31.644,101.914,1236.08,186.269,350.906,-164.637,0.0,,726.765,662.783,498.343,164.44,32.338,913.034,,190.379,84.19,2.161,0.0,104.028,0.0,0.0,0.0,0.0,,,45.362,0.0,0.0,16.465,235.741,247.861,247.861,0.0,0.0,,86.483,17.537,51.709,17.237,0.0,334.344,570.085,0.0,352.157,1.54969,350.60731,0.0,1238.866,-11.994,1579.029,0.0,1579.029,2149.114,
03/31/2012,2166.213,448.166,448.166,0.0,298.798,298.798,0.0,351.232,231.722,59.81,59.7,0.0,145.128,,,31.684,117.964,1243.324,191.876,367.576,-175.7,0.0,,731.013,661.51,502.951,158.559,37.819,922.889,,165.677,77.026,0.206,,88.445,0.0,0.0,,,,,41.949,,,15.618,207.626,247.976,247.976,,,,95.704,21.501,57.222,16.981,0.0,343.68,551.306,0.0,333.541,1.54087,332.00013,0.0,1276.221,5.145,1614.907,0.0,1614.907,2166.213,
06/30/2012,2114.806,429.771,429.771,0.0,268.55,268.55,0.0,350.791,232.674,55.377,62.74,0.0,151.817,,,31.857,124.794,1200.929,193.594,372.094,-178.5,0.0,,720.283,650.002,497.728,152.274,38.424,913.877,,170.499,79.611,0.0,,90.888,0.0,0.0,,,,,37.928,,,14.482,208.427,248.09,248.09,,,,93.514,18.138,58.082,17.294,0.0,341.604,550.031,0.0,277.037,1.51769,275.51931,0.0,1306.613,-18.875,1564.775,0.0,1564.775,2114.806,
09/30/2012,2146.014,424.489,424.489,0.0,283.669,283.669,0.0,360.767,231.736,56.153,72.878,0.0,157.257,,,31.832,129.097,1226.182,200.85,384.95,-184.1,0.0,,718.982,647.912,502.401,145.511,39.238,919.832,,163.753,77.693,0.0,,86.06,0.0,0.0,,,,,37.584,,,17.46,201.337,248.205,248.205,,,,94.049,17.052,59.639,17.358,0.0,342.254,543.591,0.0,246.622,1.50063,245.12137,0.0,1351.983,3.818,1602.423,0.0,1602.423,2146.014,
12/31/2012,2190.655,321.739,321.739,0.0,335.163,335.163,0.0,379.08,231.273,50.644,97.163,0.0,129.264,0.0,,32.223,96.198,1165.246,211.615,402.085,-190.47,0.0,,813.794,740.129,564.306,175.823,41.442,1025.409,,193.546,94.156,11.943,0.0,87.447,0.0,0.0,0.0,0.0,,0.0,48.021,0.0,0.0,18.327,241.567,248.319,248.319,0.0,0.0,,100.868,22.812,24.523,19.071,34.462,349.187,590.754,0.0,171.546,1.45814,170.08786,0.0,1418.814,9.541,1599.901,0.0,1599.901,2190.655,
03/31/2013,2078.375,246.007,246.007,0.0,306.081,306.081,0.0,389.995,228.121,67.919,93.955,0.0,131.405,,,32.211,96.453,1073.488,215.412,412.312,-196.9,0.0,,789.475,712.912,545.042,167.87,44.352,1004.887,,166.598,84.04,0.0,,82.558,0.0,0.0,,,,,48.411,,,19.304,215.009,248.434,248.434,,,,90.301,22.119,59.857,8.325,0.0,338.735,553.744,0.0,70.244,1.42056,68.82344,0.0,1457.344,-2.957,1524.631,0.0,1524.631,2078.375,
06/30/2013,2286.516,492.433,492.433,0.0,278.265,278.265,0.0,364.671,223.805,54.218,86.648,0.0,133.483,,,31.826,102.498,1268.852,216.855,421.155,-204.3,0.0,,800.809,721.087,558.281,162.806,47.896,1017.664,,202.885,89.797,5.914,,107.174,15.0,0.0,,,,15.0,46.972,,,18.302,264.857,379.799,379.799,,,,84.772,22.398,45.676,16.698,0.0,464.571,729.428,0.0,68.347,1.41989,66.92711,0.0,1494.7,-5.959,1557.088,0.0,1557.088,2286.516,
09/30/2013,2325.876,492.199,492.199,0.0,281.611,281.611,0.0,376.033,222.573,56.289,97.171,0.0,129.66,,,32.235,96.956,1279.503,229.844,444.644,-214.8,0.0,,816.529,725.1,567.611,157.489,59.194,1046.373,,188.441,93.861,0.0,,94.58,15.0,0.0,,,,15.0,48.372,,,18.047,251.813,376.163,376.163,,,,91.389,22.41,50.151,18.828,0.0,467.552,719.365,0.0,61.892,1.4162,60.4758,0.0,1528.399,16.22,1606.511,0.0,1606.511,2325.876,
12/31/2013,2343.359,542.476,542.476,0.0,286.573,286.573,0.0,344.719,204.542,45.06,95.117,0.0,135.963,0.0,,17.883,97.182,1309.731,234.041,469.305,-235.264,0.0,,799.587,729.896,575.701,154.195,51.808,1033.628,,202.443,85.73,0.663,0.0,116.05,15.0,0.0,0.0,0.0,,15.0,59.072,0.0,0.0,29.615,276.515,372.528,372.528,0.0,0.0,,80.936,19.996,48.685,12.255,0.0,453.464,729.979,0.0,42.955,1.40782,41.54718,0.0,1544.425,26.0,1613.38,0.0,1613.38,2343.359,
03/31/2014,2368.888,584.095,584.095,0.0,270.165,270.165,0.0,338.894,198.916,43.655,96.323,0.0,137.046,,,18.079,98.321,1330.2,232.904,477.304,-244.4,0.0,,805.784,729.408,575.744,153.664,58.297,1038.688,,202.383,91.965,0.138,,110.28,15.0,0.0,,,,15.0,53.778,,,27.922,271.161,368.892,368.892,,,,84.805,20.763,,14.076,49.966,453.697,724.858,0.0,59.934,1.41306,58.52094,0.0,1560.234,23.862,1644.03,0.0,1644.03,2368.888,
06/30/2014,2402.165,602.073,602.073,0.0,270.086,270.086,0.0,350.092,193.537,56.62,99.935,0.0,140.289,,,18.959,101.065,1362.54,240.023,487.023,-247.0,0.0,,799.602,723.456,575.522,147.934,57.187,1039.625,,220.065,99.996,0.911,,119.158,15.0,0.0,,,,15.0,64.701,,,37.727,299.766,365.257,365.257,,,,85.401,20.893,,14.097,50.411,450.658,750.424,0.0,44.437,1.41564,43.02136,0.0,1590.832,16.472,1651.741,0.0,1651.741,2402.165,
09/30/2014,2354.292,565.373,565.373,0.0,298.559,298.559,0.0,343.3,186.778,53.973,102.549,0.0,127.943,,,18.666,89.661,1335.175,237.837,484.337,-246.5,0.0,,781.28,699.479,560.488,138.991,63.135,1019.117,,207.77,90.5,2.527,,114.743,15.0,0.0,,,,15.0,65.056,,,37.372,287.826,361.622,361.622,,,,83.11,19.742,,14.001,49.367,444.732,732.558,0.0,24.209,1.40865,22.80035,0.0,1629.524,-31.999,1621.734,0.0,1621.734,2354.292,
12/31/2014,2349.311,531.374,531.374,0.0,354.658,354.658,0.0,320.605,181.618,37.139,101.848,0.0,93.691,0.0,,54.102,61.674,1300.328,247.094,495.244,-248.15,13.5,13.5,788.389,686.547,553.335,133.212,47.74,1048.983,,230.172,98.173,4.586,0.0,127.413,15.0,0.0,0.0,0.0,,15.0,64.385,0.0,0.0,33.26,309.557,357.986,357.986,0.0,0.0,,71.995,11.096,51.706,9.193,0.0,429.981,739.538,0.0,1.396,1.39579,0.00021,0.0,1671.786,-63.409,1609.773,0.0,1609.773,2349.311,
03/31/2015,2312.358,547.78,547.78,0.0,311.787,311.787,0.0,340.3,185.975,48.593,105.732,0.0,121.559,,,20.278,82.904,1321.426,249.002,489.602,-240.6,0.0,,741.93,662.598,536.78,125.818,59.054,990.932,,218.145,106.12,2.298,,109.727,15.0,0.0,,,,15.0,61.397,,,31.61,294.542,354.351,354.351,,,,77.647,11.242,,13.486,52.919,431.998,726.54,0.0,11.476,1.39891,10.07709,0.0,1704.319,-129.977,1585.818,0.0,1585.818,2312.358,
06/30/2015,2379.716,560.19,560.19,0.0,327.653,327.653,0.0,360.571,187.665,52.081,120.825,0.0,124.509,,,20.146,82.888,1372.923,260.763,515.263,-254.5,0.0,,746.03,666.845,544.501,122.344,59.039,1006.793,,227.916,121.605,3.991,,102.32,15.0,0.0,,,,15.0,67.391,,,37.332,310.307,350.715,350.715,,,,80.219,11.513,,13.365,55.341,430.934,741.241,0.0,1.402,1.40182,0.00018,0.0,1736.357,-99.284,1638.475,0.0,1638.475,2379.716,
09/30/2015,2354.803,525.376,525.376,0.0,304.27,304.27,0.0,387.113,201.777,49.712,135.624,0.0,129.441,,,20.521,90.528,1346.2,269.724,526.324,-256.6,0.0,,738.879,660.389,541.971,118.418,57.969,1008.603,,233.181,125.739,0.0,,107.442,15.0,0.0,,,,15.0,65.702,,,36.228,313.883,347.08,347.08,,,,68.982,11.255,,1.012,56.715,416.062,729.945,0.0,1.381,1.381,0.0,0.0,1740.033,-116.556,1624.858,0.0,1624.858,2354.803,
12/31/2015,2406.4,472.785,472.785,0.0,326.098,326.098,0.0,393.092,216.107,38.639,138.346,0.0,95.539,0.0,0.0,55.429,62.662,1287.514,272.629,526.01,-253.381,0.0,,846.257,737.618,596.316,141.302,53.21,1118.886,,248.883,139.54,0.201,0.0,109.142,264.694,0.0,0.0,0.0,,264.694,71.768,0.0,0.0,38.521,585.345,93.75,93.75,0.0,0.0,,77.79,10.457,11.119,3.623,52.591,171.54,756.885,0.0,1.374,1.3735,0.0005,0.0,1773.267,-125.126,1649.515,0.0,1649.515,2406.4,
03/31/2016,2413.209,510.613,510.613,0.0,298.53,298.53,0.0,398.87,214.864,49.712,134.294,0.0,82.217,0.0,,55.877,77.05,1290.23,275.148,539.848,-264.7,0.0,,847.831,739.886,601.247,138.639,52.068,1122.979,,211.672,106.394,3.227,0.0,102.051,264.809,0.0,0.0,0.0,,264.809,58.668,,,24.19,535.149,90.0,90.0,,,,120.031,53.629,,3.787,62.615,210.031,745.18,0.0,12.577,1.37629,11.20071,0.0,1757.885,-102.433,1668.029,0.0,1668.029,2413.209,
06/30/2016,2794.951,903.179,903.179,0.0,279.323,279.323,0.0,387.393,202.343,51.599,133.451,0.0,87.927,,,55.578,87.48,1657.822,271.726,541.526,-269.8,,,865.403,726.31,592.946,133.364,83.515,1137.129,,201.064,101.17,3.007,,96.887,264.924,0.0,,,,264.924,56.368,,,23.596,522.356,505.04,505.04,,,,120.011,51.807,,3.893,64.311,625.051,1147.407,0.0,1.373,1.37265,0.00035,0.0,1773.688,-127.517,1647.544,0.0,1647.544,2794.951,
09/30/2016,2587.894,677.688,677.688,0.0,309.602,309.602,,380.225,192.057,55.007,133.161,0.0,88.625,,,55.194,88.564,1456.14,267.149,540.349,-273.2,,,864.605,762.121,626.243,135.878,47.29,1131.754,,222.281,109.663,6.133,,106.485,15.0,0.0,,,,15.0,73.367,,,35.003,310.648,501.606,501.606,,,,122.234,53.397,,3.711,65.126,623.84,934.488,0.0,1.361,1.36127,-0.00027,0.0,1786.994,-134.949,1653.406,0.0,1653.406,2587.894,
12/31/2016,2619.706,361.349,361.349,0.0,352.02,352.02,0.0,371.371,200.64,43.43,127.301,0.0,79.917,0.0,0.0,45.243,37.068,1164.657,271.785,546.848,-275.063,3.2,3.2,1180.064,969.866,801.406,168.46,164.955,1455.049,,269.614,114.225,51.017,0.0,104.372,15.0,0.0,0.0,0.0,,15.0,77.098,0.0,0.0,42.603,361.712,501.921,501.921,0.0,0.0,,77.747,9.643,11.127,2.331,54.646,579.668,941.38,0.0,12.139,1.36334,10.77566,0.0,1832.138,-165.951,1678.326,0.0,1678.326,2619.706,
03/31/2017,2630.395,397.436,397.436,0.0,308.74,308.74,0.0,386.058,204.73,54.934,126.394,0.0,83.926,0.0,,45.321,83.29,1176.16,272.857,557.757,-284.9,0.0,,1181.378,1089.535,896.436,193.099,46.522,1454.235,,255.178,110.013,48.497,0.0,96.668,15.0,0.0,,,,15.0,70.997,,,35.423,341.175,494.737,494.737,,,,74.914,9.654,,2.479,62.781,569.651,910.826,0.0,17.879,1.36438,16.51462,0.0,1854.253,-152.563,1719.569,0.0,1719.569,2630.395,
06/30/2017,2703.504,403.591,403.591,0.0,332.009,332.009,0.0,405.328,217.113,58.533,129.682,0.0,83.175,0.0,,48.821,79.322,1224.103,272.391,572.691,-300.3,0.0,,1207.01,1110.422,920.364,190.058,47.767,1479.401,,260.971,113.957,36.573,0.0,110.441,15.0,0.0,,,,15.0,73.653,,,40.5,349.624,491.303,491.303,,,,81.946,9.773,,14.02,58.153,573.249,922.873,0.0,25.492,1.37142,24.12058,0.0,1885.109,-129.97,1780.631,0.0,1780.631,2703.504,
09/30/2017,2766.275,436.961,436.961,0.0,345.542,345.542,0.0,413.005,223.817,52.287,136.901,0.0,86.57,0.0,0.0,51.179,84.301,1282.078,270.023,583.623,-313.6,0.0,,1214.174,1114.523,930.846,183.677,48.472,1484.197,,305.075,127.42,46.175,0.0,131.48,0.0,0.0,,,,0.0,62.863,,,31.111,367.938,420.369,420.369,,,,88.45,14.054,,14.569,59.827,508.819,876.757,0.0,72.117,1.38414,70.73286,0.0,1927.875,-110.474,1889.518,0.0,1889.518,2766.275,
12/31/2017,2810.026,519.09,519.09,0.0,346.687,346.687,0.0,372.183,210.615,47.4,114.168,0.0,149.259,0.0,67.344,21.001,27.615,1387.219,263.996,570.162,-306.166,0.0,,1158.811,1077.941,909.811,168.13,59.869,1422.807,,293.948,106.389,64.136,0.0,123.423,0.0,0.0,0.0,0.0,,,100.985,0.0,0.0,74.792,394.933,420.684,420.684,0.0,0.0,,159.851,87.483,3.887,12.496,55.985,580.535,975.468,0.0,91.162,1.38869,89.77331,0.0,1856.756,-113.36,1834.558,0.0,1834.558,2810.026,
03/31/2018,2704.0,452.138,452.138,0.0,329.792,329.792,0.0,385.906,215.479,54.31,116.117,0.0,101.371,,0.0,15.924,101.293,1269.207,260.2,575.7,-315.5,0.0,,1174.593,1081.721,918.292,163.429,76.948,1434.793,,262.418,110.653,38.869,,112.896,0.0,0.0,0.0,0.0,,,62.295,,,34.448,324.713,421.0,421.0,,,,172.069,89.088,,15.732,67.249,593.069,917.782,0.0,5.364,1.37279,3.99121,0.0,1880.277,-99.423,1786.218,0.0,1786.218,2704.0,
06/30/2018,2705.075,507.942,507.942,0.0,304.265,304.265,0.0,384.242,213.149,50.698,120.395,0.0,89.385,,0.0,22.574,88.868,1285.834,252.478,571.678,-319.2,0.0,,1166.763,1058.807,903.849,154.958,85.382,1419.241,,257.285,106.721,32.066,,118.498,0.0,0.0,,,,,58.805,,,28.803,316.09,421.316,421.316,,,,172.503,90.185,,15.294,67.024,593.819,909.909,0.0,10.388,1.38017,9.00783,0.0,1929.742,-144.964,1795.166,0.0,1795.166,2705.075,
09/30/2018,2856.885,593.335,593.335,0.0,291.094,291.094,0.0,376.542,219.699,52.228,104.615,0.0,93.76,,0.0,94.44,89.773,1354.731,250.05,579.65,-329.6,0.0,,1252.104,1063.038,911.26,151.778,94.626,1502.154,,253.509,95.975,30.036,,127.498,0.0,,,,,,68.434,,,37.412,321.943,421.632,421.632,,,,172.087,90.231,,14.696,67.16,593.719,915.662,0.0,25.74,1.38332,24.35668,0.0,2055.139,-139.656,1941.223,0.0,1941.223,2856.885,
12/31/2018,2781.242,512.144,512.144,0.0,323.746,323.746,0.0,352.107,214.164,43.096,94.847,0.0,104.65,0.0,2.032,100.62,99.254,1292.647,247.407,580.807,-333.4,0.0,,1241.188,1051.416,904.571,146.845,89.152,1488.595,,247.434,95.496,13.855,0.0,138.083,0.0,0.0,0.0,0.0,,,68.58,0.0,0.0,34.926,316.014,421.948,421.948,0.0,0.0,,166.494,76.435,3.417,22.927,63.715,588.442,904.456,0.0,1.355,1.35,0.005,0.0,2024.523,-149.092,1876.786,0.0,1876.786,2781.242,
03/31/2019,3206.309,284.363,284.363,0.0,356.693,356.693,0.0,385.316,218.651,52.748,113.917,0.0,101.074,,0.0,97.705,100.344,1127.446,283.9,624.9,-341.0,0.0,,1794.963,1044.012,903.461,140.551,653.246,2078.863,,269.626,131.422,5.523,,132.681,119.355,100.0,6.904,,6.904,12.451,70.667,,,39.317,459.648,683.642,656.891,26.751,,26.751,160.324,74.828,,19.806,65.69,843.966,1303.614,0.0,1.354,1.3538,0.0002,0.0,2058.68,-157.339,1902.695,0.0,1902.695,3206.309,
06/30/2019,3244.686,268.885,268.885,0.0,356.991,356.991,0.0,394.743,220.526,50.179,124.038,0.0,110.103,,0.0,98.33,108.413,1130.722,285.211,634.411,-349.2,0.0,,1828.753,1625.423,1352.198,273.225,105.0,2113.964,,256.349,132.294,0.0,,124.055,117.457,100.0,4.964,,4.964,12.493,84.163,,,46.915,457.969,686.985,654.858,32.127,,32.127,187.841,75.669,,46.94,65.232,874.826,1332.795,0.0,1.356,1.35597,3e-05,0.0,2063.985,-153.45,1911.891,0.0,1911.891,3244.686,
09/30/2019,3197.88,295.391,295.391,0.0,329.552,329.552,0.0,397.547,226.695,46.423,124.429,0.0,94.692,,0.0,101.211,93.884,1117.182,290.289,645.689,-355.4,0.0,,1790.409,1616.89,1354.795,262.095,72.308,2080.698,,275.084,144.284,0.0,,130.8,102.588,87.5,2.984,,2.984,12.104,92.716,,,50.699,470.388,682.826,644.88,37.946,,37.946,175.016,62.327,,50.7,61.989,857.842,1328.23,0.0,1.34148,1.34148,0.0,0.0,2041.84352,-173.535,1869.65,0.0,1869.65,3197.88,
12/31/2019,3137.541,284.592,284.592,0.0,318.652,318.652,0.0,388.762,224.239,44.344,120.179,0.0,116.728,0.0,0.0,39.983,94.067,1108.734,291.384,661.499,-370.115,0.0,,1737.423,1612.11,1364.596,247.514,85.33,2028.807,,300.67,158.033,14.735,0.0,127.902,40.256,16.0,11.812,0.0,11.812,12.444,72.129,0.0,0.0,43.151,413.055,675.898,648.419,27.479,0.0,27.479,177.155,55.514,,53.544,68.097,853.053,1266.108,0.0,16.692,1.34394,15.34806,0.0,2020.686,-165.945,1871.433,0.0,1871.433,3137.541,
03/31/2020,3122.237,308.615,308.615,0.0,301.998,301.998,0.0,397.526,221.768,52.271,123.487,0.0,122.395,,,39.458,121.583,1130.534,283.909,658.106,-374.197,0.0,,1707.794,1560.781,1328.828,231.953,107.555,1991.703,,295.75,157.971,7.45,,130.329,202.923,191.0,,,,11.923,90.661,,,50.814,589.334,672.335,636.273,36.062,,36.062,155.988,55.497,,39.961,60.53,828.323,1417.657,0.0,1.304,1.30371,0.00029,0.0,1886.753,-183.477,1704.58,0.0,1704.58,3122.237,
06/30/2020,3157.297,332.958,332.958,0.0,304.981,304.981,0.0,433.908,239.092,62.108,132.708,0.0,114.429,,,41.393,112.695,1186.276,286.111,675.211,-389.1,0.0,,1684.91,1563.112,1340.989,222.123,80.405,1971.021,,300.52,147.487,24.273,,128.76,203.465,191.0,,,,12.465,79.182,,,48.433,583.167,677.281,643.265,34.016,,34.016,146.148,57.243,,40.405,48.5,823.429,1406.596,0.0,10.778,1.31106,9.46694,0.0,1925.732,-185.809,1750.701,0.0,1750.701,3157.297,
