Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Home Equity Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2006,57080.0,1664.0,2381.0,,,3980.0,,,,41013.0,,,4061.0,,,,1325.0,46399.0,-481.0,45918.0,522.0,,,,,,,74.0,2541.0,,15199.0,28927.0,,,0.0,44126.0,442.0,,,,,6087.0,,,,,,,,,,1236.0,51891.0,0.0,1388.0,,,-951.0,4978.0,-226.0,5189.0,0.0,5189.0,57080.0,
09/30/2006,58474.0,1456.0,3732.0,,,,,,,41074.0,,,4120.0,,,,1321.0,46515.0,-493.0,46022.0,540.0,,213.0,213.0,0.0,,,64.0,6447.0,,15132.0,29798.0,16089.0,13709.0,,44930.0,225.0,,,,,6755.0,,,,,,,,,,,,,1401.0,,,-1144.0,5079.0,-128.0,5208.0,,5208.0,,
12/31/2006,58001.0,1434.0,2959.0,,,,,,,41978.0,,,4100.0,,,,1353.0,47431.0,-493.0,46938.0,568.0,,150.0,150.0,0.0,,,56.0,5896.0,,13901.0,31026.0,16615.0,14411.0,,44927.0,635.0,,,,,5949.0,,,,,,,,,,,,,1414.0,,,-1219.0,5282.0,-324.0,5153.0,,5153.0,,
03/31/2007,57527.0,1334.0,1677.0,,,3989.0,,,,42583.0,,,4133.0,,,,1273.0,47989.0,-500.0,47489.0,596.0,,150.0,150.0,0.0,,,55.0,2237.0,,13584.0,30086.0,16225.0,13861.0,0.0,43670.0,329.0,,,,,7148.0,,,,,,,,,,1260.0,52407.0,0.0,1418.0,,,-1325.0,5311.0,-284.0,5120.0,0.0,5120.0,57527.0,
06/30/2007,58570.0,1372.0,1468.0,,,4368.0,,,,43291.0,,,4160.0,,,,1314.0,48765.0,-507.0,48258.0,616.0,,150.0,150.0,0.0,,,40.0,2298.0,,12763.0,30444.0,16609.0,13835.0,0.0,43207.0,297.0,,,,,8748.0,,,,,,,,,,1300.0,53552.0,0.0,1433.0,,,-1507.0,5400.0,-308.0,5018.0,0.0,5018.0,58570.0,
09/30/2007,60022.0,1271.0,422.0,,,4942.0,,,,43988.0,,,4289.0,,,,1319.0,49596.0,-512.0,49084.0,635.0,,150.0,150.0,0.0,,,39.0,3479.0,,11290.0,30630.0,16216.0,14414.0,0.0,41920.0,2813.0,,,,,8906.0,,,,,,,,,,1306.0,54945.0,0.0,1445.0,,,-1614.0,5484.0,-238.0,5077.0,0.0,5077.0,60022.0,
12/31/2007,62331.0,1440.0,409.0,,,6296.0,,,,45013.0,,,4379.0,,,,1351.0,50743.0,-557.0,50186.0,650.0,,300.0,150.0,150.0,,,48.0,3002.0,,11920.0,32358.0,16586.0,15772.0,0.0,44278.0,2807.0,,,,,8821.0,,,,,,,,,,,,0.0,1458.0,,,-1661.0,5497.0,-177.0,5117.0,0.0,5117.0,,
03/31/2008,67017.0,1929.0,401.0,,,,,,,46637.0,,,4374.0,,,,1341.0,52352.0,-605.0,51747.0,670.0,,,,,,,28.0,12242.0,,12792.0,34027.0,17009.0,17018.0,,46819.0,2434.0,,,,,10800.0,,,,,,,,,,,,,1459.0,,,-1631.0,5496.0,-67.0,5257.0,0.0,5257.0,,
06/30/2008,66003.0,1698.0,326.0,,,,,,,45927.0,,,4473.0,,,,1351.0,51751.0,-663.0,51088.0,674.0,,,,,,,15.0,12202.0,,11860.0,30462.0,15897.0,14565.0,,42322.0,4075.0,,,,,12858.0,,,,,,,,,,,,,1470.0,,,-1632.0,5451.0,-207.0,5082.0,,5082.0,,
09/30/2008,65153.0,1404.0,250.0,,,,,,,45688.0,,,4507.0,,,,1360.0,51555.0,-712.0,50843.0,668.0,,150.0,150.0,0.0,,,21.0,11817.0,,12094.0,27451.0,14832.0,12619.0,,39545.0,3625.0,,,,,15376.0,,,,,,,,,,,,,1480.0,,,-1630.0,5379.0,-129.0,5100.0,,5100.0,,
12/31/2008,67548.0,913.0,2668.0,,,8078.0,,,,44718.0,,,4444.0,,,,1343.0,50505.0,-770.0,49735.0,683.0,,150.0,150.0,0.0,,,14.0,5307.0,,11701.0,30254.0,13684.0,16570.0,,41955.0,1749.0,,,,,15053.0,,,,,,,,,,,,2129.0,1616.0,,,-1629.0,5345.0,-309.0,7152.0,0.0,7152.0,,
03/31/2009,67370.0,952.0,2806.0,,2806.0,10844.0,10844.0,,0.0,42979.0,14893.0,28086.0,4413.0,,1836.0,2577.0,1232.0,48624.0,-816.0,47808.0,676.0,676.0,161.0,150.0,11.0,,1092.0,10.0,3021.0,,12645.0,29249.0,13568.0,15681.0,0.0,41894.0,2207.0,,,,2207.0,14612.0,,,,14612.0,,,,,673.0,801.0,60187.0,2134.0,1621.0,894.0,727.0,-1586.0,5252.0,-238.0,7183.0,0.0,7183.0,67370.0,
06/30/2009,63630.0,948.0,4321.0,650.0,3671.0,7757.0,7757.0,,0.0,40997.0,14552.0,26445.0,4321.0,,1759.0,2562.0,1234.0,46552.0,-880.0,45672.0,667.0,667.0,160.0,150.0,10.0,,983.0,7.0,3115.0,,13558.0,27433.0,13700.0,13733.0,0.0,40991.0,490.0,,,,490.0,13571.0,,,,13571.0,,,,,679.0,806.0,56537.0,2140.0,1625.0,894.0,731.0,-1587.0,5257.0,-342.0,7093.0,0.0,7093.0,63630.0,
09/30/2009,59590.0,799.0,2361.0,,2361.0,8882.0,8882.0,,0.0,38151.0,14250.0,23901.0,4223.0,,1679.0,2544.0,1197.0,43571.0,-953.0,42618.0,657.0,657.0,158.0,150.0,8.0,,819.0,12.0,3284.0,,13888.0,25726.0,14887.0,10839.0,0.0,39614.0,425.0,,,,425.0,11252.0,,,,11252.0,,,,,490.0,774.0,52555.0,2145.0,1632.0,894.0,738.0,-1586.0,5205.0,-361.0,7035.0,0.0,7035.0,59590.0,
12/31/2009,59249.0,774.0,4981.0,,4981.0,7416.0,7416.0,,0.0,36860.0,13918.0,22942.0,4162.0,,1651.0,2511.0,1139.0,42161.0,-985.0,41176.0,644.0,644.0,158.0,150.0,8.0,158.0,675.0,11.0,3256.0,,15871.0,23794.0,15792.0,8002.0,0.0,39665.0,462.0,0.0,0.0,,462.0,11060.0,0.0,0.0,,11060.0,167.0,156.0,11.0,,410.0,456.0,52220.0,2151.0,1634.0,894.0,740.0,-1581.0,5161.0,-336.0,7029.0,0.0,7029.0,59249.0,
03/31/2010,57106.0,769.0,4025.0,,4025.0,7346.0,7346.0,,0.0,35622.0,13560.0,22062.0,4103.0,,1631.0,2472.0,1120.0,40845.0,-987.0,39858.0,637.0,637.0,157.0,150.0,7.0,265.0,693.0,21.0,3335.0,,15290.0,24676.0,17471.0,7205.0,0.0,39966.0,489.0,,,,489.0,9915.0,,,,9915.0,,,,,414.0,654.0,51438.0,,2487.0,1019.0,1468.0,-1580.0,5064.0,-303.0,5668.0,0.0,5668.0,57106.0,
06/30/2010,55885.0,816.0,3543.0,,3543.0,7188.0,7188.0,,0.0,35469.0,13092.0,22377.0,4049.0,,1606.0,2443.0,1084.0,40602.0,-967.0,39635.0,634.0,634.0,156.0,150.0,6.0,225.0,777.0,24.0,2887.0,,15769.0,24011.0,17469.0,6542.0,0.0,39780.0,200.0,,,,200.0,9041.0,,,,9041.0,,,,,427.0,645.0,50093.0,0.0,2486.0,1019.0,1467.0,-1578.0,5124.0,-240.0,5792.0,0.0,5792.0,55885.0,
09/30/2010,55004.0,863.0,3246.0,100.0,3146.0,6816.0,6816.0,,0.0,35238.0,12624.0,22614.0,3989.0,,1586.0,2403.0,1053.0,40280.0,-957.0,39323.0,639.0,639.0,156.0,150.0,6.0,234.0,843.0,13.0,2871.0,,15763.0,24868.0,18651.0,6217.0,0.0,40631.0,179.0,,,,179.0,7239.0,,,,7239.0,,,,,460.0,638.0,49147.0,0.0,2492.0,1019.0,1473.0,-1568.0,5171.0,-238.0,5857.0,0.0,5857.0,55004.0,
12/31/2010,53667.0,668.0,1556.0,,1556.0,7560.0,7560.0,,0.0,35297.0,12020.0,23277.0,3930.0,,1619.0,2311.0,1009.0,40236.0,-901.0,39335.0,630.0,630.0,156.0,150.0,6.0,383.0,703.0,0.0,2676.0,,15538.0,24933.0,19019.0,5914.0,0.0,40471.0,130.0,0.0,0.0,,130.0,6138.0,0.0,0.0,,6138.0,186.0,177.0,9.0,,401.0,548.0,47874.0,0.0,2500.0,1019.0,1481.0,-1565.0,5247.0,-389.0,5793.0,0.0,5793.0,53667.0,
03/31/2011,55017.0,875.0,3724.0,,3724.0,7406.0,7406.0,,0.0,34406.0,11720.0,22686.0,3812.0,,1550.0,2262.0,958.0,39176.0,-849.0,38327.0,637.0,637.0,155.0,150.0,5.0,363.0,694.0,,2836.0,,16357.0,25516.0,19345.0,6171.0,0.0,41873.0,61.0,,,,61.0,6116.0,,,,6116.0,,,,,417.0,673.0,49140.0,0.0,2483.0,1019.0,1464.0,-1541.0,5317.0,-382.0,5877.0,0.0,5877.0,55017.0,
06/30/2011,54141.0,987.0,2603.0,,2603.0,7537.0,7537.0,,0.0,34521.0,11307.0,23214.0,3723.0,,1491.0,2232.0,949.0,39193.0,-806.0,38387.0,641.0,641.0,154.0,150.0,4.0,310.0,668.0,,2854.0,,16344.0,25414.0,19495.0,5919.0,0.0,41758.0,67.0,,,,67.0,5206.0,,,,5206.0,,,,,364.0,708.0,48103.0,0.0,2491.0,1019.0,1472.0,-1540.0,5395.0,-308.0,6038.0,0.0,6038.0,54141.0,
09/30/2011,60888.0,981.0,4354.0,,4354.0,9732.0,9732.0,,0.0,36346.0,12187.0,24159.0,3952.0,,1643.0,2309.0,927.0,41225.0,-767.0,40458.0,685.0,685.0,670.0,635.0,35.0,351.0,815.0,,2842.0,,19116.0,28336.0,22008.0,6328.0,0.0,47452.0,164.0,,,,164.0,5009.0,,,,5009.0,,,,,439.0,873.0,53937.0,0.0,3303.0,1141.0,2162.0,-1593.0,5471.0,-230.0,6951.0,0.0,6951.0,60888.0,
12/31/2011,61008.0,982.0,2723.0,,2723.0,10104.0,10104.0,,0.0,37963.0,11797.0,26166.0,3811.0,,1526.0,2285.0,905.0,42679.0,-726.0,41953.0,675.0,675.0,667.0,635.0,32.0,395.0,760.0,0.0,2749.0,,19764.0,27991.0,21835.0,6156.0,0.0,47755.0,70.0,0.0,0.0,,70.0,4944.0,0.0,0.0,,4944.0,303.0,294.0,9.0,,409.0,659.0,54140.0,0.0,3311.0,1141.0,2170.0,-1633.0,5546.0,-356.0,6868.0,0.0,6868.0,61008.0,
03/31/2012,62593.0,984.0,3156.0,10.0,3146.0,10061.0,10061.0,,0.0,38417.0,11521.0,26896.0,3723.0,1612.0,1485.0,626.0,872.0,43012.0,-704.0,42308.0,670.0,670.0,665.0,635.0,30.0,356.0,749.0,0.0,3644.0,,20741.0,28565.0,22088.0,6477.0,0.0,49306.0,82.0,,,,82.0,4919.0,,,,4919.0,,,,,414.0,887.0,55608.0,0.0,3295.0,1141.0,2154.0,-1614.0,5630.0,-326.0,6985.0,0.0,6985.0,62593.0,
06/30/2012,62650.0,1076.0,3235.0,,3235.0,9940.0,9940.0,,0.0,39447.0,11207.0,28240.0,3687.0,1584.0,1469.0,634.0,858.0,43992.0,-667.0,43325.0,667.0,667.0,663.0,635.0,28.0,282.0,760.0,0.0,2702.0,,21330.0,28058.0,21637.0,6421.0,0.0,49388.0,83.0,,,,83.0,4742.0,,,,4742.0,,,,,409.0,1000.0,55622.0,0.0,3285.0,1141.0,2144.0,-1700.0,5744.0,-301.0,7028.0,0.0,7028.0,62650.0,
09/30/2012,65488.0,933.0,3151.0,,3151.0,10569.0,10569.0,,0.0,39688.0,10951.0,28737.0,5843.0,1570.0,1495.0,2778.0,837.0,46368.0,-647.0,45721.0,625.0,625.0,660.0,635.0,25.0,249.0,814.0,0.0,2766.0,,21753.0,28224.0,21996.0,6228.0,0.0,49977.0,63.0,,,,63.0,4740.0,,,,4740.0,,,,,456.0,994.0,56230.0,0.0,3294.0,1141.0,2153.0,-1788.0,5831.0,-253.0,7084.0,0.0,7084.0,63314.0,
12/31/2012,65069.0,1395.0,3264.0,100.0,3164.0,10297.0,10297.0,,0.0,41518.0,10712.0,30806.0,3680.0,1537.0,1527.0,616.0,859.0,46057.0,-629.0,45428.0,622.0,622.0,657.0,635.0,22.0,254.0,753.0,0.0,2399.0,,23279.0,28912.0,22879.0,6033.0,0.0,52191.0,110.0,0.0,0.0,,110.0,4720.0,0.0,0.0,,4720.0,252.0,245.0,7.0,,409.0,445.0,58127.0,0.0,3303.0,1141.0,2162.0,-1879.0,5931.0,-413.0,6942.0,0.0,6942.0,65069.0,
03/31/2013,64885.0,877.0,4835.0,,4835.0,10286.0,10286.0,,0.0,40490.0,10713.0,29777.0,3724.0,1498.0,1568.0,658.0,853.0,45067.0,-617.0,44450.0,618.0,618.0,656.0,635.0,21.0,222.0,679.0,0.0,2262.0,,22777.0,29340.0,23192.0,6148.0,0.0,52117.0,58.0,,,,58.0,4699.0,,,,4699.0,,,,,360.0,663.0,57897.0,0.0,3298.0,1141.0,2157.0,-1920.0,6020.0,-410.0,6988.0,0.0,6988.0,64885.0,
06/30/2013,62947.0,1016.0,3028.0,31.0,2997.0,9631.0,9631.0,,0.0,40881.0,10486.0,30395.0,3735.0,1474.0,1611.0,650.0,843.0,45459.0,-613.0,44846.0,604.0,604.0,655.0,635.0,20.0,294.0,590.0,0.0,2283.0,,21870.0,29385.0,23354.0,6031.0,0.0,51255.0,131.0,,,,131.0,3601.0,,,,3601.0,,,,,314.0,735.0,56036.0,0.0,3301.0,1141.0,2160.0,-1979.0,6127.0,-538.0,6911.0,0.0,6911.0,62947.0,
09/30/2013,64670.0,1384.0,5810.0,,5810.0,9488.0,9488.0,,0.0,39520.0,10337.0,29183.0,3802.0,1501.0,1650.0,651.0,829.0,44151.0,-604.0,43547.0,604.0,604.0,653.0,635.0,18.0,329.0,565.0,0.0,2290.0,,23896.0,29013.0,23342.0,5671.0,0.0,52909.0,226.0,,,,226.0,3565.0,,,,3565.0,,,,,288.0,713.0,57701.0,0.0,3312.0,1141.0,2171.0,-2041.0,6239.0,-541.0,6969.0,0.0,6969.0,64670.0,
12/31/2013,65224.0,1140.0,5423.0,,5423.0,9307.0,9307.0,,0.0,40691.0,10549.0,30142.0,3934.0,1517.0,1697.0,720.0,845.0,45470.0,-598.0,44872.0,594.0,594.0,668.0,635.0,33.0,501.0,503.0,0.0,2216.0,,23875.0,29417.0,24005.0,5412.0,0.0,53292.0,253.0,0.0,0.0,,253.0,3543.0,0.0,0.0,,3543.0,197.0,195.0,2.0,244.0,251.0,294.0,58074.0,0.0,3320.0,1141.0,2179.0,-2097.0,6318.0,-391.0,7150.0,0.0,7150.0,65224.0,
03/31/2014,65681.0,1186.0,4539.0,,4539.0,9487.0,9487.0,,0.0,41672.0,10648.0,31024.0,3968.0,1533.0,1751.0,684.0,849.0,46489.0,-594.0,45895.0,583.0,583.0,651.0,635.0,16.0,224.0,482.0,0.0,2634.0,,23955.0,29795.0,24227.0,5568.0,0.0,53750.0,160.0,,,,160.0,3534.0,,,,3534.0,,,,,238.0,716.0,58398.0,0.0,3323.0,1141.0,2182.0,-2129.0,6414.0,-325.0,7283.0,0.0,7283.0,65681.0,
06/30/2014,65325.0,1226.0,2777.0,,2777.0,9534.0,9534.0,,0.0,43024.0,10686.0,32338.0,4036.0,1574.0,1775.0,687.0,822.0,47882.0,-591.0,47291.0,562.0,562.0,650.0,635.0,15.0,212.0,521.0,0.0,2552.0,,24774.0,29396.0,24286.0,5110.0,0.0,54170.0,176.0,,,,176.0,2620.0,,,,2620.0,,,,,288.0,702.0,57956.0,0.0,3316.0,1141.0,2175.0,-2163.0,6520.0,-304.0,7369.0,0.0,7369.0,65325.0,
09/30/2014,68887.0,1039.0,6860.0,,6860.0,9468.0,9468.0,,0.0,42783.0,10595.0,32188.0,4120.0,1634.0,1797.0,689.0,805.0,47708.0,-592.0,47116.0,524.0,524.0,650.0,635.0,15.0,200.0,424.0,0.0,2606.0,,27490.0,30091.0,25276.0,4815.0,0.0,57581.0,202.0,,,,202.0,2669.0,,,,2669.0,,,,,213.0,789.0,61454.0,0.0,3324.0,1141.0,2183.0,-2205.0,6631.0,-317.0,7433.0,0.0,7433.0,68887.0,
12/31/2014,69186.0,1026.0,5144.0,,5144.0,10051.0,8116.0,1935.0,0.0,43575.0,10559.0,33016.0,4213.0,1658.0,1831.0,724.0,805.0,48593.0,-594.0,47999.0,532.0,532.0,663.0,635.0,28.0,408.0,,0.0,3363.0,,27224.0,30262.0,25706.0,4556.0,0.0,57486.0,116.0,0.0,0.0,,116.0,2675.0,0.0,0.0,,2675.0,241.0,235.0,6.0,278.0,662.0,326.0,61784.0,0.0,3329.0,1141.0,2188.0,-2259.0,6744.0,-412.0,7402.0,0.0,7402.0,69186.0,
03/31/2015,69336.0,1170.0,4893.0,,4893.0,10085.0,8214.0,1871.0,0.0,43999.0,10475.0,33524.0,4281.0,1678.0,1859.0,744.0,792.0,49072.0,-601.0,48471.0,531.0,531.0,650.0,635.0,15.0,126.0,925.0,0.0,2485.0,,27394.0,30176.0,25544.0,4632.0,0.0,57570.0,80.0,,,,80.0,2686.0,,,,2686.0,,,,,680.0,820.0,61836.0,0.0,3329.0,1141.0,2188.0,-2300.0,6841.0,-370.0,7500.0,0.0,7500.0,69336.0,
06/30/2015,69945.0,1148.0,4936.0,,4936.0,10219.0,8267.0,1952.0,0.0,44612.0,10469.0,34143.0,4343.0,1682.0,1865.0,796.0,786.0,49741.0,-618.0,49123.0,541.0,541.0,650.0,635.0,15.0,135.0,672.0,0.0,2521.0,,28167.0,30093.0,25627.0,4466.0,0.0,58260.0,56.0,,,,56.0,2841.0,,,,2841.0,,,,,470.0,795.0,62422.0,0.0,3299.0,1141.0,2158.0,-2288.0,6908.0,-396.0,7523.0,0.0,7523.0,69945.0,
09/30/2015,71012.0,1101.0,6206.0,,6206.0,10612.0,8749.0,1863.0,0.0,43820.0,10661.0,33159.0,4371.0,1714.0,1880.0,777.0,751.0,48942.0,-622.0,48320.0,541.0,541.0,649.0,635.0,14.0,132.0,480.0,0.0,2971.0,,28697.0,30071.0,25801.0,4270.0,0.0,58768.0,109.0,,,,109.0,3100.0,,,,3100.0,,,,,511.0,902.0,63390.0,0.0,3306.0,1141.0,2165.0,-2346.0,7007.0,-345.0,7622.0,0.0,7622.0,71012.0,
12/31/2015,71877.0,1157.0,5103.0,,5103.0,12500.0,10519.0,1981.0,0.0,44005.0,10978.0,33027.0,4355.0,1720.0,1870.0,765.0,724.0,49084.0,-634.0,48450.0,550.0,550.0,659.0,635.0,24.0,426.0,400.0,0.0,2632.0,,30839.0,29014.0,25430.0,3584.0,0.0,59853.0,23.0,0.0,0.0,,23.0,3058.0,0.0,0.0,,3058.0,224.0,222.0,2.0,227.0,480.0,452.0,64317.0,0.0,3314.0,1141.0,2173.0,-2409.0,7084.0,-429.0,7560.0,0.0,7560.0,71877.0,
03/31/2016,69007.0,977.0,2119.0,,2119.0,12514.0,10607.0,1907.0,0.0,44289.0,11272.0,33017.0,4357.0,1738.0,1874.0,745.0,731.0,49377.0,-724.0,48653.0,541.0,541.0,657.0,635.0,22.0,173.0,980.0,0.0,2393.0,,28025.0,28326.0,24878.0,3448.0,0.0,56351.0,514.0,,,,514.0,3109.0,,,,3109.0,,,,,608.0,781.0,61363.0,0.0,3299.0,1141.0,2158.0,-2424.0,7097.0,-328.0,7644.0,0.0,7644.0,69007.0,
06/30/2016,71280.0,1172.0,3038.0,,3038.0,12519.0,10712.0,1807.0,0.0,45316.0,11591.0,33725.0,4380.0,1779.0,1856.0,745.0,684.0,50380.0,-729.0,49651.0,544.0,544.0,656.0,635.0,21.0,166.0,764.0,0.0,2770.0,,28559.0,27815.0,24561.0,3254.0,0.0,56374.0,12.0,,,,12.0,5921.0,,,,5921.0,,,,,489.0,790.0,63586.0,0.0,3306.0,1141.0,2165.0,-2474.0,7157.0,-295.0,7694.0,0.0,7694.0,71280.0,
09/30/2016,74124.0,1292.0,6840.0,,6840.0,12484.0,10789.0,1695.0,0.0,44211.0,11756.0,32455.0,4415.0,1792.0,1874.0,749.0,648.0,49274.0,-727.0,48547.0,528.0,528.0,654.0,635.0,19.0,187.0,427.0,0.0,3165.0,,31776.0,27485.0,24488.0,2997.0,0.0,59261.0,12.0,,,,12.0,5890.0,,,,5890.0,,,,,274.0,960.0,66397.0,0.0,3315.0,1141.0,2174.0,-2558.0,7262.0,-292.0,7727.0,0.0,7727.0,74124.0,
12/31/2016,72978.0,1249.0,6061.0,,6061.0,12369.0,10787.0,1582.0,0.0,44052.0,11800.0,32252.0,4464.0,1800.0,1942.0,722.0,572.0,49088.0,-730.0,48358.0,501.0,501.0,653.0,635.0,18.0,460.0,276.0,0.0,3051.0,,31540.0,27445.0,24620.0,2825.0,0.0,58985.0,25.0,0.0,0.0,,25.0,5160.0,0.0,0.0,,5160.0,208.0,201.0,7.0,243.0,125.0,436.0,65182.0,0.0,3276.0,1141.0,2135.0,-2428.0,7331.0,-383.0,7796.0,0.0,7796.0,72978.0,
03/31/2017,72976.0,1176.0,7235.0,,7235.0,12338.0,10830.0,1508.0,0.0,43272.0,11951.0,31321.0,4481.0,1790.0,1944.0,747.0,550.0,48303.0,-708.0,47595.0,488.0,488.0,652.0,635.0,17.0,230.0,318.0,0.0,2944.0,,31892.0,26971.0,24315.0,2656.0,0.0,58863.0,41.0,,,,41.0,5153.0,,,,5153.0,,,,,274.0,715.0,65046.0,0.0,3247.0,1141.0,2106.0,-2369.0,7431.0,-379.0,7930.0,0.0,7930.0,72976.0,
06/30/2017,71447.0,1372.0,4349.0,,4349.0,12374.0,10944.0,1430.0,0.0,44425.0,11831.0,32594.0,4511.0,1796.0,1976.0,739.0,472.0,49408.0,-705.0,48703.0,484.0,484.0,651.0,635.0,16.0,224.0,352.0,0.0,2938.0,,31210.0,25571.0,23110.0,2461.0,0.0,56781.0,541.0,,,,541.0,5143.0,,,,5143.0,,,,,183.0,814.0,63462.0,0.0,3251.0,1141.0,2110.0,-2485.0,7580.0,-361.0,7985.0,0.0,7985.0,71447.0,
09/30/2017,72017.0,1351.0,4945.0,,4945.0,12342.0,10998.0,1344.0,0.0,44224.0,12003.0,32221.0,4510.0,1790.0,1999.0,721.0,475.0,49209.0,-712.0,48497.0,467.0,467.0,649.0,635.0,14.0,252.0,310.0,0.0,3204.0,,32391.0,25428.0,23016.0,2412.0,0.0,57819.0,509.0,,,,509.0,4637.0,,,,4637.0,,,,,243.0,775.0,63983.0,0.0,3253.0,1141.0,2112.0,-2606.0,7746.0,-359.0,8034.0,0.0,8034.0,72017.0,
12/31/2017,71567.0,1438.0,4503.0,,4503.0,12204.0,10938.0,1266.0,0.0,44163.0,12120.0,32043.0,4542.0,1816.0,1988.0,738.0,468.0,49173.0,-712.0,48461.0,466.0,466.0,649.0,635.0,14.0,290.0,142.0,0.0,3414.0,,32071.0,25832.0,23652.0,2180.0,0.0,57903.0,10.0,0.0,0.0,,10.0,4622.0,0.0,0.0,,4622.0,230.0,212.0,18.0,149.0,292.0,398.0,63604.0,0.0,3263.0,1141.0,2122.0,-2736.0,7887.0,-451.0,7963.0,0.0,7963.0,71567.0,
03/31/2018,72335.0,1173.0,5796.0,,5796.0,11971.0,11971.0,0.0,0.0,44259.0,12386.0,31873.0,4517.0,1763.0,2003.0,751.0,464.0,49240.0,-698.0,48542.0,468.0,468.0,642.0,635.0,7.0,165.0,302.0,0.0,3276.0,,30961.0,26674.0,24588.0,2086.0,0.0,57635.0,48.0,,,,48.0,5594.0,,,,5594.0,,,,,361.0,697.0,64335.0,0.0,3275.0,1141.0,2134.0,-2832.0,8110.0,-553.0,8000.0,0.0,8000.0,72335.0,
06/30/2018,71987.0,1424.0,4370.0,,4370.0,11915.0,11915.0,0.0,0.0,44904.0,12381.0,32523.0,4430.0,1731.0,1954.0,745.0,458.0,49792.0,-677.0,49115.0,467.0,467.0,647.0,635.0,12.0,169.0,450.0,0.0,3430.0,,30316.0,26894.0,24771.0,2123.0,0.0,57210.0,58.0,,,,58.0,5583.0,,,,5583.0,,,,,474.0,583.0,63908.0,0.0,3285.0,1141.0,2144.0,-2991.0,8374.0,-589.0,8079.0,0.0,8079.0,71987.0,
09/30/2018,71448.0,945.0,5030.0,,5030.0,11862.0,11862.0,0.0,0.0,44156.0,12177.0,31979.0,4383.0,1726.0,1947.0,710.0,471.0,49010.0,-664.0,48346.0,472.0,472.0,641.0,635.0,6.0,153.0,486.0,0.0,3513.0,,29301.0,26705.0,24641.0,2064.0,0.0,56006.0,84.0,,,,84.0,6418.0,,,,6418.0,,,,,513.0,641.0,63662.0,0.0,3285.0,1141.0,2144.0,-3475.0,8587.0,-611.0,7786.0,0.0,7786.0,71448.0,
12/31/2018,70818.0,1390.0,3305.0,,3305.0,12045.0,12045.0,0.0,0.0,45172.0,12183.0,32989.0,4484.0,1765.0,1970.0,749.0,507.0,50163.0,-671.0,49492.0,475.0,475.0,641.0,635.0,6.0,299.0,223.0,0.0,2948.0,,28690.0,26871.0,24732.0,2139.0,0.0,55561.0,44.0,0.0,0.0,,44.0,6463.0,0.0,0.0,,6463.0,221.0,211.0,10.0,133.0,325.0,564.0,63311.0,0.0,3289.0,1141.0,2148.0,-3954.0,8781.0,-609.0,7507.0,0.0,7507.0,70818.0,
03/31/2019,70690.0,1063.0,2554.0,,2554.0,12212.0,12212.0,,0.0,45327.0,12280.0,33047.0,4440.0,1763.0,1949.0,728.0,535.0,50302.0,-647.0,49655.0,792.0,792.0,640.0,635.0,5.0,145.0,363.0,0.0,3266.0,,26242.0,27849.0,25064.0,2785.0,0.0,54091.0,978.0,43.0,,43.0,935.0,7160.0,312.0,,312.0,6848.0,,,,,215.0,837.0,63281.0,0.0,3300.0,1141.0,2159.0,-4357.0,8979.0,-513.0,7409.0,0.0,7409.0,70690.0,
06/30/2019,72537.0,1029.0,2692.0,,2692.0,12338.0,12338.0,0.0,0.0,46859.0,12509.0,34350.0,4367.0,1753.0,1924.0,690.0,575.0,51801.0,-657.0,51144.0,799.0,799.0,639.0,635.0,4.0,104.0,239.0,0.0,3553.0,,27001.0,28536.0,24357.0,4179.0,0.0,55537.0,1760.0,27.0,,27.0,1733.0,6897.0,339.0,,339.0,6558.0,,,,,273.0,747.0,65214.0,0.0,3309.0,1141.0,2168.0,-4780.0,9176.0,-382.0,7323.0,0.0,7323.0,72537.0,
