Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,3772.0,255.0,255.0,,385.0,385.0,,305.0,73.0,4.0,244.0,-6.0,185.0,,,,1130.0,995.0,,,,1647.0,1338.0,736.0,602.0,,,309.0,2642.0,,287.0,287.0,,,,173.0,,,,,,635.0,,,635.0,1095.0,474.0,,,,,559.0,,,,559.0,1033.0,2128.0,,554.0,,,-1552.0,2906.0,-264.0,1644.0,,1644.0,3772.0,
12/31/2004,3710.0,300.0,300.0,,354.0,354.0,,342.0,77.0,4.0,277.0,-16.0,51.0,,,,1047.0,991.0,,,,1672.0,1354.0,748.0,606.0,,,318.0,2663.0,,293.0,293.0,,,,547.0,,,,,,629.0,,,629.0,1469.0,2124.0,,,,,574.0,,,,574.0,2698.0,4167.0,,564.0,,,-4339.0,3542.0,-224.0,-457.0,,-457.0,3710.0,
03/31/2005,3756.0,293.0,293.0,0.0,401.0,401.0,,374.0,84.0,5.0,301.0,-16.0,60.0,,,,1128.0,979.0,,,0.0,1649.0,1345.0,744.0,601.0,,,304.0,2628.0,,312.0,312.0,,,,410.0,,,,,,564.0,,,564.0,1286.0,2123.0,,,,,693.0,,,,693.0,2816.0,4102.0,0.0,575.0,,,-4313.0,3614.0,-222.0,-346.0,0.0,-346.0,3756.0,
06/30/2005,3617.0,293.0,293.0,,411.0,411.0,,323.0,76.0,6.0,256.0,-15.0,63.0,,,,1090.0,999.0,2252.0,-1253.0,0.0,1528.0,1342.0,743.0,599.0,,,186.0,2527.0,,347.0,347.0,,,,361.0,,,,,,640.0,,,640.0,1348.0,2122.0,,,,,700.0,,,,700.0,2822.0,4170.0,0.0,578.0,,,-4463.0,3684.0,-352.0,-553.0,0.0,-553.0,3617.0,
09/30/2005,3570.0,273.0,273.0,,362.0,362.0,,344.0,86.0,5.0,271.0,-18.0,64.0,,,,1043.0,993.0,,,0.0,1534.0,1345.0,748.0,597.0,,,189.0,2527.0,,309.0,309.0,,,,559.0,,,,,,404.0,,,404.0,1272.0,2120.0,,,,,710.0,,,,710.0,2830.0,4102.0,0.0,580.0,,,-4534.0,3742.0,-320.0,-532.0,0.0,-532.0,3570.0,
12/31/2005,3567.0,273.0,273.0,,377.0,377.0,,359.0,85.0,5.0,290.0,-21.0,58.0,,,,1067.0,993.0,,,0.0,1507.0,1342.0,747.0,595.0,,,165.0,2500.0,,274.0,274.0,,,,524.0,,,,,,474.0,,,474.0,1272.0,2119.0,,,,,704.0,,,,704.0,2823.0,4095.0,0.0,592.0,,,-4570.0,3781.0,-331.0,-528.0,0.0,-528.0,3567.0,
03/31/2006,3622.0,289.0,289.0,,386.0,386.0,,377.0,82.0,6.0,309.0,-20.0,67.0,,,,1119.0,992.0,,,0.0,1511.0,1351.0,743.0,608.0,,,160.0,2503.0,,285.0,285.0,,,,619.0,,,,,,473.0,,,473.0,1377.0,1967.0,,,,,705.0,,,,705.0,2672.0,4049.0,0.0,609.0,,,-4542.0,3843.0,-337.0,-427.0,0.0,-427.0,3622.0,
06/30/2006,3616.0,192.0,192.0,0.0,435.0,435.0,,292.0,81.0,5.0,224.0,-18.0,88.0,,,,1007.0,1004.0,2390.0,-1386.0,0.0,1605.0,1348.0,744.0,604.0,,,257.0,2609.0,,329.0,329.0,,,,308.0,,,,,,493.0,,,493.0,1130.0,1966.0,,,,,676.0,,,,676.0,2642.0,3772.0,0.0,647.0,,,-4527.0,3939.0,-215.0,-156.0,0.0,-156.0,3616.0,
09/30/2006,3539.0,174.0,174.0,0.0,374.0,374.0,,325.0,81.0,5.0,263.0,-24.0,67.0,,,,940.0,990.0,,,0.0,1609.0,1352.0,748.0,604.0,,,257.0,2599.0,,299.0,299.0,,,,220.0,,,,,,441.0,,,441.0,960.0,1965.0,,,,,669.0,,,,669.0,2634.0,3594.0,0.0,664.0,,,-4514.0,4005.0,-210.0,-55.0,0.0,-55.0,3539.0,
12/31/2006,3624.0,179.0,179.0,0.0,393.0,393.0,,340.0,83.0,3.0,279.0,-25.0,67.0,,,,979.0,985.0,,,0.0,1660.0,1409.0,801.0,608.0,,,251.0,2645.0,,283.0,283.0,,,,777.0,,,,,,459.0,,,459.0,1519.0,1464.0,,,,,674.0,,,,674.0,2138.0,3657.0,0.0,596.0,,,-428.0,7.0,-208.0,-33.0,0.0,-33.0,3624.0,
03/31/2007,3691.0,171.0,171.0,0.0,426.0,426.0,,346.0,83.0,4.0,287.0,-28.0,75.0,,,,1018.0,965.0,,,0.0,1708.0,1458.0,837.0,621.0,,,250.0,2673.0,,292.0,292.0,,,,707.0,,,,,,484.0,,,484.0,1483.0,1463.0,,,,,653.0,,,,653.0,2116.0,3599.0,0.0,611.0,,,-404.0,85.0,-200.0,92.0,0.0,92.0,3691.0,
06/30/2007,3581.0,182.0,182.0,0.0,460.0,460.0,,309.0,81.0,4.0,251.0,-27.0,81.0,,,,1032.0,976.0,2443.0,-1467.0,0.0,1573.0,1373.0,1025.0,348.0,,,200.0,2549.0,,329.0,329.0,,,,574.0,,,,,,524.0,,,524.0,1427.0,1462.0,,,,,521.0,,,,521.0,1983.0,3410.0,0.0,640.0,,,-445.0,185.0,-209.0,171.0,,171.0,3581.0,
09/30/2007,3673.0,209.0,209.0,0.0,408.0,408.0,,332.0,86.0,4.0,271.0,-29.0,115.0,,,,1064.0,966.0,,,0.0,1643.0,1454.0,869.0,585.0,,,189.0,2609.0,,318.0,318.0,,,,1372.0,,,,,,463.0,,,463.0,2153.0,1477.0,,,,,680.0,,,,680.0,2157.0,4310.0,0.0,650.0,,,-1309.0,219.0,-197.0,-637.0,0.0,-637.0,3673.0,
12/31/2007,4853.0,280.0,280.0,0.0,397.0,397.0,,421.0,96.0,5.0,351.0,-31.0,117.0,,,,1215.0,967.0,,,0.0,2671.0,2484.0,1425.0,1059.0,,,187.0,3638.0,,312.0,312.0,,,,1540.0,,,,,,479.0,,,479.0,2331.0,2223.0,,,,,853.0,,,,853.0,3076.0,5407.0,0.0,665.0,,,-1289.0,248.0,-178.0,-554.0,0.0,-554.0,4853.0,
03/31/2008,4750.0,282.0,282.0,0.0,456.0,456.0,,423.0,95.0,5.0,355.0,-32.0,108.0,,,,1269.0,943.0,,,0.0,2538.0,2352.0,1664.0,688.0,,,186.0,3481.0,,340.0,340.0,,,,959.0,,,,,,476.0,,,476.0,1775.0,2721.0,,,,,726.0,,,,726.0,3447.0,5222.0,0.0,677.0,,,-1282.0,295.0,-162.0,-472.0,0.0,-472.0,4750.0,
06/30/2008,4708.0,214.0,214.0,,505.0,505.0,,384.0,94.0,4.0,320.0,-34.0,146.0,,,,1249.0,960.0,2594.0,-1634.0,,2499.0,2341.0,1658.0,683.0,,,158.0,3459.0,,418.0,418.0,,,,755.0,,,,,,488.0,,,488.0,1661.0,2720.0,,,,,697.0,,,,697.0,3417.0,5078.0,0.0,693.0,,,-1270.0,386.0,-179.0,-370.0,,-370.0,4708.0,
09/30/2008,4587.0,184.0,184.0,0.0,455.0,455.0,0.0,421.0,103.0,3.0,363.0,-48.0,106.0,,,98.0,1166.0,942.0,,,0.0,2479.0,2319.0,1643.0,676.0,,,160.0,3421.0,,826.0,392.0,75.0,,359.0,728.0,727.0,,,,1.0,8.0,,3.0,0.0,1562.0,2719.0,2719.0,,,,670.0,,,75.0,592.0,3389.0,4951.0,0.0,686.0,159.0,527.0,-1232.0,440.0,-258.0,-364.0,0.0,-364.0,4587.0,
12/31/2008,4398.0,97.0,97.0,0.0,409.0,409.0,0.0,405.0,101.0,3.0,351.0,-50.0,130.0,,,127.0,1041.0,929.0,,,0.0,2428.0,2278.0,1611.0,667.0,,,150.0,3357.0,,753.0,330.0,32.0,,391.0,638.0,637.0,,,,1.0,39.0,,5.0,0.0,1430.0,2718.0,2718.0,,,,653.0,,,66.0,582.0,3371.0,4801.0,0.0,707.0,159.0,548.0,-1214.0,457.0,-353.0,-403.0,0.0,-403.0,4398.0,
03/31/2009,4465.0,117.0,117.0,0.0,457.0,457.0,0.0,406.0,95.0,3.0,355.0,-47.0,132.0,,,130.0,1112.0,931.0,,,0.0,2422.0,2272.0,1609.0,663.0,,,150.0,3353.0,,858.0,333.0,65.0,,460.0,1120.0,543.0,,,,577.0,0.0,,,0.0,1978.0,2141.0,2141.0,,,,655.0,,,74.0,581.0,2796.0,4774.0,0.0,719.0,159.0,560.0,-1211.0,542.0,-359.0,-309.0,0.0,-309.0,4465.0,
06/30/2009,4576.0,206.0,206.0,0.0,486.0,486.0,0.0,366.0,99.0,4.0,304.0,-41.0,122.0,0.0,,116.0,1180.0,955.0,2654.0,-1699.0,0.0,2441.0,2292.0,1630.0,662.0,28.0,,121.0,3396.0,,918.0,381.0,86.0,0.0,451.0,998.0,421.0,0.0,0.0,,577.0,21.0,0.0,0.0,0.0,1937.0,2151.0,2151.0,0.0,0.0,,663.0,0.0,248.0,23.0,392.0,2814.0,4751.0,0.0,738.0,159.0,579.0,-1206.0,640.0,-347.0,-175.0,0.0,-175.0,4576.0,
09/30/2009,4598.0,237.0,237.0,0.0,458.0,458.0,0.0,392.0,104.0,4.0,326.0,-42.0,114.0,,,110.0,1201.0,947.0,,,0.0,2450.0,2299.0,1640.0,659.0,,,151.0,3397.0,,820.0,330.0,99.0,,391.0,1032.0,457.0,,,,575.0,14.0,,,0.0,1866.0,2137.0,2137.0,,,,642.0,,,25.0,617.0,2779.0,4645.0,0.0,723.0,159.0,564.0,-1169.0,720.0,-321.0,-47.0,0.0,-47.0,4598.0,
12/31/2009,4489.0,154.0,154.0,0.0,423.0,423.0,0.0,409.0,103.0,5.0,342.0,-41.0,117.0,,,110.0,1103.0,937.0,,,0.0,2449.0,2303.0,1646.0,657.0,,,146.0,3386.0,,768.0,301.0,35.0,,432.0,600.0,25.0,,,,575.0,4.0,,,0.0,1372.0,2435.0,2435.0,,,,655.0,,,29.0,626.0,3090.0,4462.0,0.0,735.0,159.0,576.0,-1144.0,753.0,-317.0,27.0,0.0,27.0,4489.0,
03/31/2010,4743.0,241.0,241.0,0.0,556.0,556.0,0.0,423.0,100.0,4.0,360.0,-41.0,118.0,,,113.0,1338.0,935.0,,,0.0,2470.0,2323.0,1658.0,665.0,,,147.0,3405.0,,886.0,342.0,66.0,,478.0,886.0,586.0,,,,300.0,0.0,,,0.0,1772.0,2132.0,2132.0,,,,659.0,,,49.0,610.0,2791.0,4563.0,0.0,758.0,159.0,599.0,-1109.0,838.0,-307.0,180.0,0.0,180.0,4743.0,
06/30/2010,4548.0,87.0,87.0,0.0,540.0,540.0,0.0,332.0,92.0,4.0,274.0,-38.0,530.0,0.0,405.0,124.0,1489.0,966.0,2728.0,-1762.0,0.0,2093.0,1949.0,1303.0,646.0,25.0,,119.0,3059.0,,972.0,409.0,74.0,0.0,489.0,671.0,371.0,0.0,0.0,,300.0,2.0,0.0,0.0,0.0,1645.0,2124.0,2124.0,0.0,0.0,,696.0,0.0,289.0,19.0,388.0,2820.0,4465.0,0.0,776.0,159.0,617.0,-1242.0,920.0,-371.0,83.0,0.0,83.0,4548.0,
09/30/2010,4793.0,286.0,286.0,0.0,480.0,480.0,0.0,370.0,103.0,4.0,301.0,-38.0,585.0,,472.0,112.0,1721.0,965.0,,,0.0,2107.0,1962.0,1317.0,645.0,,,145.0,3072.0,,891.0,379.0,87.0,,425.0,806.0,506.0,,,,300.0,0.0,,,0.0,1697.0,2124.0,2124.0,,,,693.0,,,24.0,669.0,2817.0,4514.0,0.0,767.0,159.0,608.0,-1204.0,1053.0,-337.0,279.0,0.0,279.0,4793.0,
12/31/2010,4158.0,379.0,379.0,0.0,440.0,440.0,0.0,412.0,112.0,4.0,335.0,-39.0,113.0,,,99.0,1344.0,973.0,,,0.0,1841.0,1704.0,1063.0,641.0,,,137.0,2814.0,,871.0,326.0,104.0,,441.0,303.0,3.0,,,,300.0,2.0,,,0.0,1176.0,2125.0,2125.0,,,,733.0,,,29.0,704.0,2858.0,4034.0,0.0,769.0,159.0,610.0,-1321.0,994.0,-318.0,124.0,0.0,124.0,4158.0,
03/31/2011,4051.0,153.0,153.0,0.0,499.0,499.0,0.0,435.0,110.0,4.0,363.0,-42.0,117.0,,,109.0,1204.0,1006.0,,,0.0,1841.0,1702.0,1066.0,636.0,,,139.0,2847.0,,887.0,360.0,77.0,,450.0,343.0,343.0,,,,0.0,2.0,,,0.0,1232.0,2125.0,2125.0,,,,776.0,,,61.0,715.0,2901.0,4133.0,0.0,782.0,159.0,623.0,-1616.0,1059.0,-307.0,-82.0,0.0,-82.0,4051.0,
06/30/2011,4163.0,259.0,259.0,0.0,525.0,525.0,0.0,382.0,104.0,3.0,315.0,-40.0,113.0,0.0,,108.0,1279.0,1039.0,2874.0,-1835.0,0.0,1845.0,1703.0,1070.0,633.0,,,142.0,2884.0,,905.0,423.0,41.0,0.0,441.0,459.0,459.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1365.0,2125.0,2125.0,0.0,0.0,,759.0,0.0,199.0,140.0,420.0,2884.0,4249.0,0.0,791.0,159.0,632.0,-1770.0,1143.0,-250.0,-86.0,0.0,-86.0,4163.0,
09/30/2011,4077.0,270.0,270.0,0.0,439.0,439.0,,407.0,117.0,3.0,337.0,-50.0,122.0,,,81.0,1238.0,1028.0,,,,1811.0,1679.0,1053.0,626.0,,,132.0,2839.0,,827.0,357.0,37.0,,433.0,440.0,440.0,,,,,1.0,,,0.0,1268.0,2122.0,2122.0,,,,763.0,,,137.0,626.0,2885.0,4153.0,,770.0,159.0,611.0,-1717.0,1185.0,-314.0,-76.0,,-76.0,4077.0,
12/31/2011,4290.0,297.0,297.0,0.0,489.0,489.0,0.0,451.0,121.0,3.0,377.0,-50.0,111.0,,,109.0,1348.0,1041.0,,,0.0,1901.0,1762.0,1093.0,669.0,,,139.0,2942.0,,810.0,345.0,28.0,,437.0,826.0,476.0,,,,350.0,1.0,,,0.0,1637.0,2070.0,2070.0,,,,782.0,,,141.0,641.0,2852.0,4489.0,0.0,775.0,159.0,616.0,-1861.0,1210.0,-323.0,-199.0,0.0,-199.0,4290.0,
03/31/2012,4386.0,303.0,303.0,0.0,557.0,557.0,0.0,454.0,120.0,4.0,381.0,-51.0,128.0,1.0,,126.0,1442.0,1039.0,2859.0,-1820.0,0.0,1905.0,1768.0,1120.0,648.0,,,136.0,2944.0,,851.0,364.0,15.0,,472.0,1280.0,430.0,,,,850.0,0.0,,,0.0,2131.0,1570.0,1570.0,,,,791.0,,,157.0,634.0,2361.0,4492.0,0.0,783.0,159.0,624.0,-1848.0,1263.0,-304.0,-106.0,0.0,-106.0,4386.0,
06/30/2012,4355.0,267.0,267.0,0.0,576.0,576.0,0.0,384.0,120.0,4.0,307.0,-47.0,149.0,0.0,,148.0,1376.0,1081.0,2885.0,-1804.0,0.0,1898.0,1754.0,1112.0,642.0,,,144.0,2979.0,,907.0,412.0,5.0,0.0,490.0,1150.0,300.0,0.0,0.0,,850.0,4.0,0.0,0.0,0.0,2061.0,1571.0,1571.0,0.0,0.0,,858.0,0.0,295.0,119.0,444.0,2429.0,4490.0,0.0,792.0,159.0,633.0,-1881.0,1350.0,-396.0,-135.0,0.0,-135.0,4355.0,
09/30/2012,4747.0,667.0,667.0,0.0,503.0,503.0,0.0,421.0,123.0,4.0,347.0,-53.0,154.0,,,153.0,1745.0,1098.0,2932.0,-1834.0,0.0,1904.0,1762.0,1123.0,639.0,,,142.0,3002.0,,872.0,388.0,27.0,,457.0,852.0,2.0,,,,850.0,1.0,,,0.0,1725.0,2169.0,2169.0,,,,873.0,,,135.0,738.0,3042.0,4767.0,0.0,790.0,159.0,631.0,-1836.0,1395.0,-369.0,-20.0,0.0,-20.0,4747.0,
12/31/2012,4502.0,445.0,445.0,0.0,511.0,511.0,0.0,444.0,157.0,5.0,334.0,-52.0,152.0,,,151.0,1552.0,1051.0,2830.0,-1779.0,0.0,1899.0,1754.0,1119.0,635.0,,,145.0,2950.0,,868.0,365.0,10.0,,493.0,505.0,5.0,,,,500.0,0.0,,,0.0,1373.0,2169.0,2169.0,,,,904.0,,,116.0,788.0,3073.0,4446.0,0.0,803.0,159.0,644.0,-1801.0,1430.0,-376.0,56.0,0.0,56.0,4502.0,
03/31/2013,4523.0,423.0,423.0,0.0,562.0,562.0,0.0,454.0,122.0,4.0,382.0,-54.0,149.0,,,149.0,1588.0,1041.0,2828.0,-1787.0,0.0,1894.0,1751.0,1118.0,633.0,,,143.0,2935.0,,916.0,390.0,23.0,,503.0,392.0,392.0,,,,0.0,0.0,,,0.0,1308.0,2169.0,2169.0,,,,894.0,,,107.0,787.0,3063.0,4371.0,0.0,814.0,159.0,655.0,-1758.0,1474.0,-378.0,152.0,0.0,152.0,4523.0,
06/30/2013,4311.0,299.0,299.0,0.0,580.0,580.0,0.0,394.0,121.0,3.0,321.0,-51.0,147.0,0.0,,143.0,1420.0,1021.0,2732.0,-1711.0,0.0,1870.0,1732.0,1105.0,627.0,,,138.0,2891.0,,929.0,413.0,29.0,0.0,487.0,202.0,202.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,1134.0,2170.0,2170.0,0.0,0.0,,861.0,0.0,234.0,119.0,508.0,3031.0,4165.0,0.0,820.0,159.0,661.0,-1868.0,1561.0,-367.0,146.0,0.0,146.0,4311.0,
09/30/2013,4301.0,323.0,323.0,0.0,506.0,506.0,0.0,439.0,120.0,3.0,364.0,-48.0,152.0,,,150.0,1420.0,1007.0,2727.0,-1720.0,0.0,1874.0,1731.0,1108.0,623.0,,,143.0,2881.0,,881.0,374.0,42.0,,465.0,286.0,286.0,,,,,3.0,,1.0,0.0,1170.0,2170.0,2170.0,,,,880.0,,,118.0,761.0,3050.0,4220.0,0.0,832.0,159.0,673.0,-1986.0,1603.0,-368.0,81.0,0.0,81.0,4301.0,
12/31/2013,4388.0,341.0,341.0,0.0,499.0,499.0,0.0,466.0,123.0,3.0,391.0,-51.0,194.0,,,191.0,1500.0,992.0,2742.0,-1750.0,0.0,1896.0,1719.0,1100.0,619.0,,,177.0,2888.0,,838.0,359.0,0.0,,479.0,342.0,342.0,,,,,1.0,,,0.0,1181.0,2170.0,2170.0,,,,881.0,,,116.0,765.0,3051.0,4232.0,0.0,852.0,159.0,693.0,-1932.0,1623.0,-387.0,156.0,0.0,156.0,4388.0,
03/31/2014,4374.0,364.0,364.0,0.0,551.0,551.0,0.0,447.0,114.0,2.0,383.0,-52.0,158.0,30.0,,158.0,1520.0,970.0,2740.0,-1770.0,0.0,1884.0,1710.0,1096.0,614.0,,,144.0,2854.0,,862.0,388.0,0.0,,474.0,969.0,394.0,,,,575.0,7.0,,,0.0,1838.0,1595.0,1595.0,,,,888.0,,,124.0,764.0,2483.0,4321.0,0.0,858.0,159.0,699.0,-2054.0,1667.0,-418.0,53.0,0.0,53.0,4374.0,
06/30/2014,4258.0,329.0,329.0,0.0,546.0,546.0,0.0,386.0,108.0,2.0,312.0,-36.0,134.0,31.0,,133.0,1395.0,977.0,2753.0,-1776.0,0.0,1886.0,1712.0,1101.0,611.0,,,143.0,2863.0,,903.0,440.0,8.0,0.0,455.0,718.0,143.0,0.0,0.0,,575.0,17.0,0.0,0.0,0.0,1638.0,1595.0,1595.0,0.0,0.0,,871.0,0.0,242.0,103.0,526.0,2466.0,4104.0,0.0,868.0,159.0,709.0,-2036.0,1739.0,-417.0,154.0,0.0,154.0,4258.0,
09/30/2014,4150.0,355.0,355.0,0.0,455.0,455.0,0.0,397.0,105.0,3.0,324.0,-35.0,144.0,33.0,,142.0,1351.0,947.0,2737.0,-1790.0,0.0,1852.0,1686.0,1087.0,599.0,,,133.0,2799.0,,884.0,385.0,42.0,,457.0,628.0,53.0,,,,575.0,21.0,,2.0,0.0,1533.0,1596.0,1596.0,,,,852.0,,,90.0,760.0,2448.0,3981.0,0.0,861.0,159.0,702.0,-2007.0,1731.0,-416.0,169.0,0.0,169.0,4150.0,
12/31/2014,4674.0,819.0,819.0,0.0,473.0,473.0,0.0,446.0,109.0,3.0,369.0,-35.0,167.0,35.0,,164.0,1905.0,933.0,2742.0,-1809.0,0.0,1836.0,1672.0,1080.0,592.0,,,129.0,2769.0,,857.0,375.0,0.0,,482.0,877.0,2.0,,,,875.0,10.0,,5.0,0.0,1744.0,1795.0,1795.0,,,,854.0,,,81.0,768.0,2649.0,4393.0,0.0,885.0,159.0,726.0,-1908.0,1757.0,-453.0,281.0,0.0,281.0,4674.0,
03/31/2015,4228.0,378.0,378.0,0.0,528.0,528.0,0.0,440.0,103.0,2.0,370.0,-35.0,149.0,37.0,,144.0,1495.0,917.0,2741.0,-1824.0,0.0,1816.0,1654.0,1067.0,587.0,,,125.0,2733.0,,927.0,397.0,0.0,,530.0,370.0,70.0,,,,300.0,3.0,,11.0,0.0,1300.0,1796.0,1796.0,,,,830.0,,,97.0,722.0,2626.0,3926.0,0.0,921.0,159.0,762.0,-1970.0,1832.0,-481.0,302.0,0.0,302.0,4228.0,
06/30/2015,4164.0,382.0,382.0,0.0,519.0,519.0,0.0,385.0,101.0,3.0,316.0,-35.0,143.0,38.0,,142.0,1429.0,918.0,2757.0,-1839.0,0.0,1817.0,1652.0,1067.0,585.0,,,127.0,2735.0,,1002.0,431.0,31.0,,540.0,395.0,95.0,,,,300.0,8.0,0.0,0.0,0.0,1405.0,1796.0,1796.0,,,,845.0,0.0,258.0,95.0,492.0,2641.0,4046.0,0.0,934.0,159.0,775.0,-2237.0,1923.0,-502.0,118.0,0.0,118.0,4164.0,
09/30/2015,4095.0,383.0,383.0,0.0,472.0,472.0,0.0,408.0,107.0,2.0,331.0,-32.0,147.0,38.0,,140.0,1410.0,885.0,2739.0,-1854.0,0.0,1800.0,1634.0,1052.0,582.0,,,128.0,2685.0,,908.0,419.0,37.0,,452.0,431.0,131.0,,,,300.0,12.0,,0.0,0.0,1351.0,1796.0,1796.0,,,,829.0,,,88.0,741.0,2625.0,3976.0,0.0,949.0,159.0,790.0,-2282.0,1993.0,-541.0,119.0,0.0,119.0,4095.0,
12/31/2015,4175.0,390.0,390.0,0.0,474.0,474.0,0.0,450.0,112.0,3.0,367.0,-32.0,176.0,47.0,,170.0,1490.0,878.0,2752.0,-1874.0,0.0,1807.0,1630.0,1051.0,579.0,,,130.0,2685.0,,849.0,366.0,0.0,,483.0,500.0,500.0,,,,0.0,9.0,,1.0,0.0,1358.0,1796.0,1796.0,,,,823.0,,,83.0,739.0,2619.0,3977.0,0.0,982.0,159.0,823.0,-2265.0,2042.0,-561.0,198.0,0.0,198.0,4175.0,
03/31/2016,4284.0,414.0,414.0,0.0,530.0,530.0,0.0,460.0,110.0,2.0,379.0,-31.0,186.0,50.0,,183.0,1590.0,887.0,2794.0,-1907.0,0.0,1807.0,1632.0,1059.0,573.0,,,125.0,2694.0,,947.0,436.0,0.0,,511.0,432.0,432.0,,,,0.0,8.0,,1.0,0.0,1387.0,1796.0,1796.0,,,,842.0,,,107.0,734.0,2638.0,4025.0,0.0,1005.0,159.0,846.0,-2307.0,2103.0,-542.0,259.0,0.0,259.0,4284.0,
06/30/2016,4510.0,401.0,401.0,0.0,569.0,569.0,0.0,443.0,111.0,3.0,361.0,-32.0,72.0,53.0,,71.0,1485.0,906.0,2817.0,-1911.0,0.0,2119.0,1932.0,1197.0,735.0,,,134.0,3025.0,,1030.0,490.0,0.0,,540.0,523.0,523.0,,,,0.0,5.0,0.0,0.0,0.0,1558.0,1789.0,1789.0,,,,866.0,0.0,281.0,82.0,503.0,2655.0,4213.0,0.0,1027.0,159.0,868.0,-2323.0,2163.0,-570.0,297.0,0.0,297.0,4510.0,
09/30/2016,4466.0,408.0,408.0,0.0,494.0,494.0,0.0,465.0,114.0,3.0,374.0,-26.0,49.0,63.0,,47.0,1416.0,917.0,2861.0,-1944.0,0.0,2133.0,1929.0,1196.0,733.0,,,141.0,3050.0,,902.0,874.0,30.0,,-2.0,618.0,618.0,,,,0.0,2.0,,1.0,0.0,1522.0,1789.0,1789.0,,,,866.0,,,83.0,782.0,2655.0,4177.0,0.0,1040.0,159.0,881.0,-2422.0,2238.0,-567.0,289.0,0.0,289.0,4466.0,
12/31/2016,4568.0,414.0,414.0,0.0,514.0,514.0,0.0,501.0,110.0,3.0,414.0,-26.0,120.0,64.0,,117.0,1549.0,904.0,2887.0,-1983.0,0.0,2115.0,1917.0,1190.0,727.0,,,134.0,3019.0,,877.0,878.0,0.0,,-1.0,1159.0,759.0,,,,400.0,1.0,,,0.0,2037.0,1390.0,1390.0,,,,871.0,,,77.0,794.0,2261.0,4298.0,0.0,1054.0,159.0,895.0,-2489.0,2284.0,-579.0,270.0,0.0,270.0,4568.0,
03/31/2017,4629.0,431.0,431.0,0.0,568.0,568.0,0.0,510.0,108.0,3.0,425.0,-26.0,94.0,69.0,,93.0,1603.0,903.0,2875.0,-1972.0,0.0,2123.0,1918.0,1193.0,725.0,,,136.0,3026.0,,946.0,948.0,0.0,,-2.0,1050.0,650.0,,,,400.0,2.0,,,0.0,1998.0,1390.0,1390.0,,,,837.0,,,49.0,788.0,2227.0,4225.0,0.0,1071.0,159.0,912.0,-2453.0,2351.0,-565.0,404.0,0.0,404.0,4629.0,
06/30/2017,4573.0,418.0,418.0,0.0,565.0,565.0,0.0,459.0,119.0,3.0,363.0,-26.0,72.0,72.0,,71.0,1514.0,931.0,2932.0,-2001.0,0.0,2128.0,1918.0,1196.0,722.0,,,138.0,3059.0,,1003.0,501.0,,,502.0,804.0,404.0,,,,400.0,2.0,0.0,0.0,0.0,1809.0,1391.0,1391.0,,,,831.0,0.0,225.0,61.0,545.0,2222.0,4031.0,0.0,1087.0,159.0,928.0,-2442.0,2440.0,-543.0,542.0,0.0,542.0,4573.0,
09/30/2017,4600.0,468.0,468.0,0.0,531.0,531.0,0.0,462.0,115.0,5.0,368.0,-26.0,59.0,76.0,,57.0,1520.0,934.0,2949.0,-2015.0,0.0,2146.0,1923.0,1203.0,720.0,,,147.0,3080.0,,961.0,910.0,51.0,,,413.0,13.0,,,,400.0,2.0,,,0.0,1376.0,1787.0,1787.0,,,,845.0,,,62.0,783.0,2632.0,4008.0,0.0,1081.0,159.0,922.0,-2489.0,2524.0,-524.0,592.0,0.0,592.0,4600.0,
