Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2018,2427.5,2427.5,-1469.8,1469.8,957.7,0.0,-553.5,261.2,263.1,29.2,404.2,-93.6,94.6,94.8,-0.2,,0.0,-1.0,310.6,-72.7,237.9,0.0,0.0,0.0,237.9,-0.2,237.7,0.0,0.0,237.7,246.3,8.6,330.7,0.72,0.72,0.744784,332.2,0.72,0.72,0.744784,
06/30/2018,2517.8,2517.8,-1577.2,1577.2,940.6,0.0,-532.4,252.9,255.5,24.0,408.2,-95.6,96.3,96.5,-0.2,,0.1,-0.8,312.6,-76.9,235.7,0.0,0.0,0.0,235.7,-0.8,234.9,0.0,0.0,234.9,239.6,4.7,327.4,0.72,0.72,0.731827,328.8,0.71,0.71,0.724294,
09/30/2018,2565.7,2565.7,-1577.4,1577.4,988.3,0.0,-548.0,260.9,262.4,24.7,440.3,-100.0,95.5,96.0,-0.5,,5.6,-1.1,340.3,-77.4,262.9,0.0,0.0,0.0,262.9,0.5,263.4,0.0,0.0,263.4,269.0,5.6,325.5,0.81,0.81,0.826421,326.9,0.81,0.81,0.826421,
12/31/2018,2530.0,2530.0,-1525.7,1525.7,1004.3,0.0,-521.0,284.5,252.4,-15.9,483.3,-125.9,95.8,96.4,-0.6,,30.0,0.1,357.4,-56.3,301.1,0.0,0.0,0.0,301.1,-0.1,301.0,0.0,0.0,301.0,260.3,-40.7,324.1,0.93,0.93,0.803147,325.5,0.92,0.92,0.794962,
03/31/2019,2470.6,2470.6,-1506.1,1506.1,964.5,0.0,-541.7,266.4,251.5,23.8,422.8,-110.0,98.5,100.4,-1.9,,11.6,-0.1,312.8,-77.9,234.9,0.0,0.0,0.0,234.9,-0.7,234.2,0.0,0.0,234.2,237.2,3.0,322.3,0.73,0.73,0.73596,323.5,0.72,0.72,0.729274,
06/30/2019,2605.3,2605.3,-1617.0,1617.0,988.3,0.0,-550.9,264.5,264.2,22.2,437.4,-108.8,97.1,98.5,-1.4,,11.5,0.2,328.6,-77.7,250.9,0.0,0.0,0.0,250.9,0.6,251.5,0.0,0.0,251.5,254.1,2.6,321.7,0.78,0.78,0.789866,322.8,0.78,0.78,0.788055,
09/30/2019,2646.9,2646.9,-1631.4,1631.4,1015.5,0.0,-547.7,275.4,267.3,5.0,467.8,-98.3,96.0,98.0,-2.0,,4.0,-1.7,369.5,-71.5,298.0,0.0,0.0,0.0,298.0,0.3,298.3,0.0,0.0,298.3,291.7,-6.6,320.6,0.93,0.93,0.909857,321.7,0.93,0.93,0.909484,
12/31/2019,2576.7,2576.7,-1544.0,1544.0,1032.7,0.0,-573.5,285.7,257.4,30.4,459.2,-174.2,94.1,95.1,-1.0,,85.0,-4.9,285.0,5.0,290.0,0.0,0.0,0.0,290.0,-0.7,289.3,0.0,0.0,289.3,291.7,2.4,319.6,0.91,0.91,0.912703,320.5,0.9,0.9,0.907488,
03/31/2020,2553.9,2553.9,-1550.1,1550.1,1003.8,0.0,-570.8,277.1,268.6,25.1,433.0,-110.4,96.3,96.6,-0.3,,13.2,0.9,322.6,-75.8,246.8,0.0,0.0,0.0,246.8,-0.5,246.3,0.0,0.0,246.3,244.0,-2.3,319.6,0.77,0.77,0.763454,320.2,0.77,0.77,0.762817,
06/30/2020,2454.4,2454.4,-1468.1,1468.1,986.3,0.0,-591.1,262.1,269.1,59.9,395.2,-95.1,88.3,91.6,-3.3,,9.4,-2.6,300.1,-73.8,226.3,0.0,0.0,0.0,226.3,-0.8,225.5,0.0,0.0,225.5,258.2,32.7,319.0,0.71,0.71,0.809404,319.6,0.71,0.71,0.809404,
09/30/2020,2560.538,,,,1068.66613968,,,,,,437.143,,,,,,,,341.667,,260.1,,,,,,260.1,,,260.1,259.273,,,0.806,0.806,0.813,,0.806,0.806,0.813,
12/31/2020,2560.538,,,,1077.32075812,,,,,,429.0,,,,,,,,295.889,,240.9,,,,,,240.9,,,240.9,243.273,,,0.745,0.745,0.764,,0.745,0.745,0.764,
