Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Total Revenues,Price/Share,Enterprise Value,Source: Bloomberg
09/30/2006,9.058912,5598.661674,6230.545965,5109.215768,1.179412,,3.493507,10.508692,3.735559,59.97,5501.95142,
12/31/2006,9.39039,5543.926144,5792.130662,5199.391419,1.205413,,3.590552,10.676062,3.856497,62.54,5665.845934,
03/31/2007,9.935919,5602.870351,6306.179555,5184.224923,1.098512,,3.334589,10.113669,3.57004,58.92,5247.170496,
06/30/2007,10.955684,5512.122523,5879.303797,5057.002433,1.059176,,3.169507,10.211703,3.472574,56.86,5123.137067,
09/30/2007,20.980519,3765.16506,5276.959223,2714.63999,0.655395,,1.585588,7.435509,1.822685,32.31,3028.130491,
12/31/2007,,2366.101279,3338.74809,1785.166674,0.707162,,1.075995,2.880175,1.38432,22.43,2343.93814,
03/31/2008,,1772.413864,2293.228804,1382.494819,0.440522,,0.492737,1.209929,0.791136,10.53,1382.462171,
06/30/2008,,1489.315651,1803.584742,875.744664,0.266595,,0.301205,0.475241,0.485748,6.11,875.771315,
09/30/2008,,977.160147,1388.552351,574.340178,0.334483,,0.41021,0.545565,0.505738,7.03,864.370302,
12/31/2008,,438.531986,1039.466427,225.270514,0.178799,,0.224183,0.289451,0.179384,3.48,308.814858,
03/31/2009,,161.269733,416.374276,-91.05187,0.076407,,0.101472,0.114638,,1.42,-90.861374,
06/30/2009,,196.917971,426.24734,-86.05381,0.272903,,0.309341,0.580667,0.142213,4.4,250.691612,
09/30/2009,,564.50003,918.734556,111.803266,0.562127,,0.536125,1.031719,0.424899,7.41,728.483819,
12/31/2009,,447.914711,737.240715,206.232398,0.555116,,0.420194,2.170596,0.120705,5.78,206.228109,
03/31/2010,,424.395033,1233.786677,231.252758,1.189522,,0.830132,,0.750415,10.97,1233.765805,
06/30/2010,,1543.024316,2068.051815,10.843834,0.700094,,0.583971,,0.006813,6.89,10.872661,
09/30/2010,,267.983308,715.54681,32.892828,0.932796,,0.888868,,0.457226,9.23,715.546697,
12/31/2010,,759.762522,1775.382426,505.07473,1.223795,,1.141594,,1.167611,10.19,1775.382302,
03/31/2011,,1592.513862,2068.038843,1319.599958,1.111826,,1.152101,,1.14416,8.89,1719.522145,
06/30/2011,,1477.504774,1827.881372,1085.922961,0.791099,,0.815111,,0.78865,5.95,1154.205556,
09/30/2011,,623.820347,1329.174862,297.320765,0.27087,,0.264675,,0.307065,1.87,435.529757,
12/31/2011,,632.906628,829.82582,387.207969,0.626974,,0.49846,,0.408508,3.73,614.50956,
03/31/2012,,758.874607,964.809826,586.343662,0.88557,,0.651942,,0.632069,4.96,967.6018,
06/30/2012,,601.422005,991.000549,414.040275,0.670937,,0.390642,,0.555409,2.88,824.74416,
09/30/2012,,588.884147,865.145336,393.759816,0.462755,,0.212154,,0.270815,1.53,393.75996,
12/31/2012,,469.295914,611.954275,334.29887,2.728776,,0.389592,,0.242533,2.66,334.29912,
03/31/2013,,671.582161,1529.593613,310.055042,2.149853,,0.811186,,1.080984,4.95,1370.5431,
06/30/2013,,1637.48034,2795.992145,1306.370076,3.012055,,1.146651,,2.309522,6.07,2795.99106,
09/30/2013,,3145.127353,3461.375757,2738.573254,3.497464,,1.606728,,2.86322,7.28,3318.08824,
12/31/2013,,3556.162883,3835.282028,3182.98627,3.828787,3.828787,2.45452,,3.689774,8.44,3835.28052,
03/31/2014,52.424962,3924.595355,4118.197102,3699.032411,3.430599,,2.863785,,3.845725,8.52,3866.23032,
06/30/2014,33.724597,3918.895041,4181.048963,3628.896203,3.357926,,3.211687,,4.196645,9.24,4082.1104,
09/30/2014,18.765468,3728.666215,4118.939376,3445.617582,2.685761,,2.771261,,3.87745,7.81,3696.6596,
12/31/2014,14.661857,4025.302223,4258.664842,3642.486479,3.04308,3.04308,3.349213,,4.51683,9.32,4253.9372,
03/31/2015,12.511888,4197.146338,4457.778337,3983.085279,2.758801,,3.338516,,4.436912,9.63,4334.55257,
06/30/2015,12.2293,4690.773585,4962.880953,4314.468478,3.121329,,3.900792,,5.001689,11.38,4945.78482,
09/30/2015,8.889298,4678.120004,5034.087141,4056.993102,1.463877,,3.069872,51.989628,3.965043,9.26,4057.10726,
12/31/2015,8.088377,4100.49969,4298.136559,3907.709547,1.341227,1.341227,2.879315,20.356938,3.870086,8.83,4029.87431,
03/31/2016,7.717144,3462.103039,3972.128504,2953.15893,1.11491,,2.531301,21.300619,3.360627,7.67,3460.27612,
06/30/2016,6.080438,3166.241374,3501.154235,2700.659094,0.806944,,1.926867,7.654174,2.641767,5.95,2774.0062,
09/30/2016,8.499878,3282.903575,3628.419127,2702.473963,1.06996,,2.598784,25.737155,3.477897,8.0,3667.081,
12/31/2016,10.373888,3980.822207,4494.681803,3590.948588,1.361935,1.361935,3.288853,12.87242,4.230359,10.19,4494.68497,
03/31/2017,9.174711,4611.360742,4859.19088,4356.570838,1.306397,,3.26441,8.593142,4.09573,10.13,4361.06742,
06/30/2017,9.726993,4769.848488,5097.041271,4271.32331,1.385694,,3.675459,11.551937,4.557917,11.2,4852.1854,
09/30/2017,10.263484,5008.43608,5352.495093,4737.362835,1.483361,,4.186491,10.339405,4.921988,12.53,5222.58386,
12/31/2017,10.308774,5793.099256,6304.699075,5129.93846,1.657523,1.657523,4.791461,13.158466,5.590037,14.11,5959.28137,
03/31/2018,9.005427,5977.725355,6589.242124,5255.099718,1.493941,,4.488428,10.796883,5.117687,13.0,5480.756,
06/30/2018,6.583917,4686.438897,5470.731848,4365.562522,1.171513,,3.641542,7.501268,4.149439,10.72,4521.362,
09/30/2018,7.419804,5149.361455,5384.583782,4589.323136,1.381356,,4.412843,9.439,4.852213,13.31,5384.58305,
12/31/2018,5.856591,4800.545209,5333.882074,3966.861844,1.03777,1.03777,3.399683,7.202649,3.912338,10.46,4396.87366,
03/31/2019,7.227433,5148.68055,5496.07172,4480.003837,1.230406,,4.14746,8.412872,4.581934,13.19,5267.97834,
06/30/2019,7.347723,5519.789339,5783.267533,5200.336151,1.153189,,4.059457,8.494368,4.540462,13.14,5267.13978,
09/30/2019,7.058862,5193.561144,5565.014072,4866.648092,1.054607,,3.765567,5.00892,4.254088,12.58,5053.78422,
12/31/2019,7.600843,5517.495022,5730.283702,5090.413194,1.142049,1.142049,4.117136,5.658298,4.606554,14.17,5592.24636,
03/31/2020,3.419958,4860.298457,5713.80416,2480.860119,0.506833,,1.80723,2.465436,2.129502,6.35,2617.62445,
06/30/2020,5.747635,3006.362286,3944.807316,2161.799621,0.632589,,2.300471,2.77517,2.631849,8.19,3239.46373,
09/12/2020,6.52661820879764,,,,0.718324927955078,,2.61225617272184,3.15129216732732,2.93721797175981,9.3,3615.3334849,
09/30/2020,6.4673157162726,,,,0.70188679245283,,2.70625956166738,,3.10729134929093,,,
12/31/2020,6.11842105263158,,,,0.684578579315421,,2.70080456319424,,3.10102799236608,,,
