Date,Revenue,Cost of Revenue,Gross Profit,Other Operating Income,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
12/31/1994,7.692,-2.825,4.867,,-11.065,-6.198,-0.064,0.0,0.24,-6.022,0.0,-6.022,0.0,0.0,-6.022,0.0,,-6.022,,,-6.022,,-0.068333,-0.068333,87.708,-0.068333,-0.068333,-0.068333,87.708,
03/31/1995,5.927,-2.557,3.37,,-9.088,-5.718,-0.064,0.0,0.316,-5.466,0.0,-5.466,0.0,0.0,-5.466,0.0,,-5.466,,,-5.466,,-0.061667,-0.061667,87.708,-0.061667,-0.061667,-0.061667,87.708,
06/30/1995,7.86,-2.911,4.949,,-10.129,-5.18,-0.063,0.0,0.374,-4.869,0.0,-4.869,0.0,0.0,-4.869,0.0,,-4.869,,,-4.869,,-0.053333,-0.053333,92.615999,-0.053333,-0.053333,-0.053333,92.615999,
09/30/1995,6.664,-2.295,4.369,,-8.476,-4.107,-0.062,0.0,0.423,-3.746,0.0,-3.746,0.0,0.0,-3.746,0.0,,-3.746,,,-3.746,,-0.036667,-0.036667,100.332001,-0.036667,-0.036667,-0.036667,100.332001,
12/31/1995,6.985,-2.915,4.07,,-13.143,-9.073,-0.061,0.0,0.544,-8.59,0.0,-8.59,0.0,0.0,-8.59,0.0,,-8.59,,,-8.59,,-0.081667,-0.081667,104.586,-0.081667,-0.081667,-0.081667,104.586,
03/31/1996,11.434,-4.059,7.375,,-9.75,-2.375,-0.061,0.0,0.868,-1.568,0.0,-1.568,0.0,0.0,-1.568,0.0,,-1.568,,,-1.568,-0.013333,-0.013333,-0.013333,115.764004,-0.013333,-0.013333,-0.013333,115.764004,
06/30/1996,6.927,-4.063,2.864,,-11.051,-8.187,-0.059,0.0,1.206,-7.04,0.0,-7.04,0.0,0.0,-7.04,0.0,,-7.04,,,-7.04,-0.055,-0.055,-0.055,128.315998,-0.055,-0.055,-0.055,128.315998,
09/30/1996,4.78,-2.924,1.856,,-12.86,-11.004,-0.964,0.0,1.806,-10.162,0.0,-10.162,0.0,0.0,-10.162,0.0,,-10.162,,,-10.162,-0.078333,-0.078333,-0.078333,129.936001,-0.078333,-0.078333,-0.078333,129.936001,
12/31/1996,17.958,-8.632,9.326,,-20.695999,-11.37,-1.179,0.0,1.775,-10.774,0.0,-10.774,0.0,0.0,-10.774,0.0,,-10.774,,,-10.774,-0.083333,-0.083333,-0.083333,130.35,-0.083333,-0.083333,-0.083333,130.35,
03/31/1997,10.138,-5.215,4.923,,-19.804001,-14.881,-0.979,0.0,1.538,-14.322,0.0,-14.322,0.0,0.0,-14.322,0.0,,-14.322,,,-14.322,-0.108333,-0.108333,-0.108333,131.244006,-0.108333,-0.108333,-0.108333,131.244006,
06/30/1997,6.411,-3.43,2.981,,-15.529,-12.548,-0.842,0.0,1.181,-12.209,0.0,-12.209,0.0,0.0,-12.209,0.0,,-12.209,,,-12.209,-0.09,-0.09,-0.09,133.914001,-0.09,-0.09,-0.09,133.914001,
09/30/1997,10.659,-5.258,5.401,,-19.039,-13.638,-0.786,0.0,0.767,-13.657,0.0,-13.657,0.0,0.0,-13.657,0.0,,-13.657,,,-13.657,-0.095,-0.095,-0.095,143.627998,-0.095,-0.095,-0.095,143.627998,
12/31/1997,53.756001,-20.530001,33.226,,-29.575001,3.651,-0.876,0.0,0.518,3.293,0.0,3.293,0.0,0.0,3.293,0.0,,3.293,,,3.293,0.023333,0.023333,0.023333,146.237994,0.02,0.02,0.02,179.664,
03/31/1998,47.110001,-23.551001,23.559,,,12.667,,0.0,,12.667,0.0,13.068,0.0,0.0,13.068,0.0,,13.068,,,12.667,0.08,0.08,0.08,163.35,0.066667,0.066667,0.066667,163.35,
06/30/1998,12.276,-15.753,-3.477,,,-19.573,,0.0,,-19.573,0.0,-21.704,0.0,0.0,-21.704,0.0,,-21.704,,,-19.573,-0.126667,-0.126667,-0.126667,171.347376,-0.126667,-0.126667,-0.126667,171.348006,
09/30/1998,28.021999,-8.467,19.554999,,,-11.624,,0.0,,-11.624,0.0,-13.508,0.0,0.0,-13.508,0.0,,-13.508,,,-11.624,-0.08,-0.08,-0.08,168.849996,-0.08,-0.08,-0.08,168.852,
12/31/1998,99.471,-28.189,71.282,,-50.474,20.808,-1.129,0.0,1.094,20.773,47.428,69.33,0.0,0.0,69.33,0.0,,69.33,-34.9,0.0,33.301,0.113333,0.4,0.4,173.652,0.1,0.34,0.34,204.246,
03/31/1999,135.453,-32.882,102.571,,-60.559,42.012,-0.958,0.0,2.837,43.891,-18.178,25.713,0.0,0.0,25.713,0.0,0.0,25.713,0.0,0.0,25.713,0.146667,0.146667,0.146667,177.24,0.126667,0.126667,0.126667,208.365,
06/30/1999,18.569,-5.614,12.955,,-34.532001,-21.577,-0.929,0.0,3.309,-19.197,49.916,30.719,0.0,0.0,30.719,0.0,,30.719,-41.0,0.0,-10.280999,-0.053333,0.17,0.17,180.699005,-0.053333,0.146667,0.146667,209.448006,
09/30/1999,55.659,-12.326,43.333,,-42.137001,1.196,-0.521,0.0,2.602,3.277,-0.489,2.788,0.0,0.0,2.788,0.0,,2.788,1.8,,4.588,0.023333,0.01,0.01,201.008995,0.023333,0.01,0.01,201.008995,
12/31/1999,173.694,-39.371,134.323,,-57.935,76.388,-0.768,0.0,-17.315,58.305,-24.154,34.151,0.0,0.0,34.151,0.0,,34.151,19.4,0.0,53.551,0.243333,0.17,0.17,202.818,0.23,0.156667,0.156667,215.823,
03/31/2000,205.524994,-45.028,160.496994,,-68.458,92.039001,-0.123,0.0,5.182,97.098002,-34.700001,62.397999,-33.820999,0.0,28.577,0.0,0.0,28.577,,,62.398001,0.3,0.3,0.14,205.908005,0.29,0.29,0.13,218.720993,
06/30/2000,35.256001,-12.014,23.242001,,-42.401001,-19.159,-0.12,0.0,7.935,-11.344,6.041,-5.303,0.0,0.0,-5.303,0.0,0.0,-5.303,2.223,,-3.080001,-0.01,-0.03,-0.03,209.139008,-0.01,-0.03,-0.03,209.139008,
09/30/2000,61.542,-15.774,45.768,,-41.708,4.06,-0.133,0.0,7.765,11.692,-3.252,8.44,0.0,0.0,8.44,0.0,0.0,8.44,,,8.44,0.04,0.04,0.04,210.212006,0.04,0.04,0.04,221.800995,
12/31/2000,238.172,-54.504,183.668,,-80.29,103.378,,0.0,8.589,111.967,-32.525,79.442,0.0,0.0,79.442,0.0,0.0,79.442,0.0,0.0,79.442,0.38,0.38,0.38,211.068,0.36,0.36,0.36,220.816,
03/31/2001,245.195999,-52.803001,192.392998,,-80.546997,111.846001,-0.15,0.0,10.243,121.939001,-43.287998,78.651001,0.0,0.0,78.651001,0.0,0.0,78.651001,,,78.651002,0.37,0.37,0.37,212.164001,0.36,0.36,0.36,219.824997,
06/30/2001,33.369999,-7.127,26.242999,,-49.382,-23.139,-0.149,0.0,8.989,-14.299,5.076,-9.223,0.0,0.0,-9.223,0.0,0.0,-9.223,,,-9.222999,-0.04,-0.04,-0.04,213.130997,-0.04,-0.04,-0.04,213.130997,
09/30/2001,47.41,-16.34,31.07,,-67.526001,-36.456001,-0.148,0.0,9.186,-27.418001,8.444,-18.974001,0.0,0.0,-18.974001,0.0,0.0,-18.974001,,,-18.974001,-0.09,-0.09,-0.09,213.876007,-0.09,-0.09,-0.09,213.876007,
12/31/2001,292.703003,-62.437,230.266003,,-89.976997,140.289001,-0.143,0.0,8.098,148.244001,-49.737999,98.505997,0.0,0.0,98.505997,0.0,0.0,98.505997,0.0,0.0,98.506002,0.46,0.46,0.46,214.272995,0.45,0.45,0.45,220.582001,
03/31/2002,329.633,-79.877,249.756,0.0,-161.55,88.206,-2.762,0.0,-1167.387,0.0,-34.915,-1116.858,0.0,0.0,-1116.858,0.0,0.0,-1116.858,1179.321,,1144.406,0.011,-4.54,-4.54,245.821,0.11,-4.54,-4.54,253.714,
06/30/2002,63.722,-15.642,48.08,0.0,-104.051,-55.971,-1.876,0.0,11.863,-45.984,16.528,-29.456,0.0,0.0,-29.456,0.0,0.0,-29.456,1179.3,-2.281,1147.563,-0.12,-0.12,-0.12,250.161,-0.12,-0.12,-0.12,250.161,
09/30/2002,74.243,-22.296,51.947,0.0,-108.746,-56.799,-2.3,0.0,-7.839,-66.938,20.115,-46.823,0.0,0.0,-46.823,0.0,0.0,-46.823,6.786,-2.322,-42.359,-0.14,-0.14,-0.14,250.83,-0.14,-0.14,-0.14,250.83,
12/31/2002,381.75,-83.112,298.638,,-170.764,127.874,-2.146,0.0,8.766,0.0,-49.903,84.591,0.0,0.0,84.591,0.0,0.0,84.591,12.855,-5.296,-42.344,0.37,0.34,0.34,251.078,0.36,0.33,0.33,255.297,
03/31/2003,434.619995,-103.339996,331.279999,,-168.371002,162.908997,-1.799,0.0,12.733,173.842996,-64.321999,109.521004,0.0,0.0,109.521004,0.0,0.0,109.521004,5.746,-2.126,113.140998,0.45,0.44,0.44,251.498993,0.44,0.43,0.43,256.514008,
06/30/2003,112.530998,-23.663,88.867998,,-80.080002,8.788,-1.604,0.0,14.171,21.355,-7.901,13.454,0.0,0.0,13.454,0.0,0.0,13.454,,,13.454,0.05,0.05,0.05,252.106003,0.05,0.05,0.05,258.200012,
09/30/2003,99.359,-30.526,68.833,0.0,-107.583,-38.75,-2.971,0.0,15.737,0.0,9.614,-16.37,0.0,0.0,-16.37,0.0,0.0,-16.37,,,9.614,-0.07,-0.07,-0.07,249.371,-0.07,-0.07,-0.07,249.371,
12/31/2003,407.824,-129.524,278.3,,-165.098,113.202,-3.961,0.0,12.722,0.0,-45.364,76.599,0.0,0.0,76.599,0.0,0.0,76.599,4.504,-1.429,-42.289,0.32,0.31,0.31,247.654,0.32,0.3,0.3,251.24,
03/31/2004,489.0,-158.199997,330.800003,,-175.300003,155.5,-2.2,0.0,22.9,176.2,-65.199997,111.0,0.0,0.0,111.0,0.0,0.0,111.0,,,111.000003,0.45,0.45,0.45,248.199997,0.43,0.43,0.43,258.200012,
06/30/2004,93.676003,-37.327999,56.348003,,-117.281998,-60.933998,-2.096,0.0,-92.200996,-155.230994,54.917999,-100.313004,0.0,0.0,-100.313004,0.0,0.0,-100.313004,109.209999,-37.889999,-28.992996,-0.12,-0.4,-0.4,248.722,-0.12,-0.4,-0.4,248.722,
09/30/2004,92.582001,-40.379002,52.202999,,-142.977005,-90.774002,-1.996,0.0,-10.388,-103.158002,38.122002,-65.036003,0.0,0.0,-65.036003,0.0,0.0,-65.036003,15.706,-5.765,-55.095,-0.22,-0.26,-0.26,248.869003,-0.22,-0.26,-0.26,248.869003,
12/31/2004,465.8,-130.5,335.3,,-271.8,63.5,-2.142,0.0,11.542,72.9,-22.4,50.5,0.0,0.0,50.5,0.0,0.0,50.5,6.0,-1.6,54.9,0.22,0.2,0.2,248.7,0.21,0.2,0.2,258.9,
03/31/2005,509.799988,-119.800003,389.999985,,-229.399994,160.600006,-2.0,0.0,17.0,175.600006,-61.5,114.099998,0.0,0.0,114.099998,0.0,0.0,114.099998,,,114.100006,0.46,0.46,0.46,248.100006,0.45,0.45,0.45,257.200012,
06/30/2005,88.5,-28.0,60.5,,-142.600006,-82.099998,-1.9,0.0,15.9,-68.099999,23.9,-44.200001,0.0,0.0,-44.200001,0.0,0.0,-44.200001,0.5,-0.2,-43.899999,-0.18,-0.18,-0.18,247.399994,-0.18,-0.18,-0.18,247.399994,
09/30/2005,153.600006,-48.700001,104.900005,,-203.5,-98.599998,-2.3,0.0,10.3,-90.599998,26.5,-64.099998,0.0,0.0,-64.099998,0.0,0.0,-64.099998,5.2,-1.9,-60.799998,-0.25,-0.26,-0.26,245.899994,-0.25,-0.26,-0.26,245.899994,
12/31/2005,492.0,-140.2,351.8,,-318.9,32.9,-3.0,0.0,-39.3,-9.4,-13.0,-22.4,0.0,0.0,-22.4,0.0,0.0,-22.4,43.8,0.0,21.4,0.09,-0.09,-0.09,246.4,0.08,-0.09,-0.09,246.4,
03/31/2006,498.0,-123.099998,374.900002,,-302.5,72.400002,-2.7,0.0,14.9,84.600001,-37.599998,47.0,0.0,0.0,47.0,0.0,0.0,47.0,12.0,,59.000003,0.24,0.19,0.19,247.899994,0.23,0.18,0.18,260.0,
06/30/2006,72.900002,-14.0,58.900002,,-184.5,-125.599998,-3.0,0.0,16.1,-112.499998,49.299999,-63.200001,0.0,0.0,-63.200001,0.0,0.0,-63.200001,,,-63.199999,-0.26,-0.26,-0.26,245.899994,-0.26,-0.26,-0.26,245.899994,
09/30/2006,177.199997,-53.5,123.699997,,-252.399994,-128.699997,-6.3,0.0,11.1,-123.899997,68.099998,-55.799999,0.0,0.0,-55.799999,0.0,0.0,-55.799999,,,-55.799998,-0.23,-0.23,-0.23,239.300003,-0.23,-0.23,-0.23,239.300003,
12/31/2006,528.700012,-137.100006,391.600006,,-266.700012,124.900002,-6.0,0.0,107.5,226.400002,-105.699997,120.699997,0.0,0.0,120.699997,0.0,0.0,120.699997,,,120.700005,0.5,0.5,0.5,239.399994,0.5,0.5,0.5,242.5,
03/31/2007,574.799988,-115.5,459.299988,,-226.899994,232.399994,-4.9,0.0,26.9,254.399993,-94.400002,160.0,0.0,0.0,160.0,0.0,0.0,160.0,,,159.999992,0.67,0.67,0.67,237.899994,0.66,0.66,0.66,241.399994,
06/30/2007,107.5,,,,,-84.683,,,,-61.55,,-46.675,,,-46.675,,,-46.675,,,,-0.195,-0.21,-0.21,,-0.195,-0.21,-0.21,,
09/30/2007,189.375,,,,,-48.02,,,,-32.45,,-23.933,,,-23.933,,,-23.933,,,,-0.064,-0.083,-0.083,,-0.064,-0.083,-0.083,,
