Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2003,4965.3,463.7,463.7,0.0,738.6,738.6,,552.0,203.4,113.9,346.3,0.0,206.5,,,,,1960.8,711.4,1920.4,-1209.0,,2293.1,2056.6,2056.6,0.0,,,236.5,3004.5,,329.1,329.1,,,,6.6,,,,,686.2,,,686.2,1021.9,1336.7,,,,488.5,,,,,,488.5,1825.2,2847.1,0.0,518.9,,,0.0,1762.8,-163.5,2118.2,0.0,2118.2,4965.3,
03/31/2004,4918.5,374.700012,374.700012,0.0,784.799988,784.799988,,570.0,208.0,126.0,345.799988,0.0,181.800003,,,,,1911.300049,699.400024,,,0.0,2307.800049,2079.899902,2079.899902,0.0,,,227.900146,3007.200073,,355.899994,355.899994,,,,6.9,,,,,632.799982,,,632.799982,995.599976,1336.699951,,,,490.700012,,,,,,490.700012,1827.399963,2822.999939,0.0,435.100006,,,0.0,1807.599976,-147.199951,2095.500031,0.0,2095.500031,4918.499969,
06/30/2004,4941.5,433.899994,433.899994,,817.900024,817.900024,,576.200012,213.800003,121.099998,350.899994,,151.899994,,,,,1979.900024,678.5,,,,2283.100098,2066.800049,2066.800049,0.0,,,216.300049,2961.600098,,365.299988,365.299988,,,,37.700001,,,,,656.500011,,,656.500011,1059.5,1289.400024,,,,489.700012,,,,,,489.700012,1779.100037,2838.600037,,404.0,,,,1859.300049,-160.400024,2102.900024,,2102.900024,4941.500061,
09/30/2004,4977.0,495.600006,495.600006,0.0,836.900024,836.900024,,543.400024,204.600006,119.300003,336.799988,0.0,130.399994,,,,,2006.300049,674.599976,,,,2296.100098,2069.100098,2069.100098,0.0,,,227.0,2970.700073,,339.700012,339.700012,,,,189.699997,,,,,647.000015,,,647.000015,1176.400024,1146.900024,,,,504.5,,,,,,504.5,1651.400024,2827.800049,0.0,390.799988,,,0.0,1915.800049,-157.400024,2149.200012,0.0,2149.200012,4977.000061,
12/31/2004,5407.8,652.8,652.8,0.0,820.9,820.9,,523.0,185.2,118.6,320.2,-101.0,221.9,,,,,2285.6,696.4,2008.6,-1312.2,0.0,2425.8,2142.3,2142.3,0.0,,,283.5,3122.2,,350.7,350.7,,,,763.0,,,,,713.9,,,713.9,1827.6,698.6,,,,595.1,,,,,,595.1,1293.7,3121.3,0.0,447.1,,,0.0,1971.6,-132.2,2286.5,0.0,2286.5,5407.8,
03/31/2005,5240.200195,524.799988,524.799988,0.0,841.0,841.0,,579.700012,226.899994,129.0,338.299988,-116.5,198.5,,,,,2144.0,688.099976,,,0.0,2408.100098,2124.600098,2124.600098,0.0,,,283.5,3096.200073,,377.600006,377.600006,,,,650.299988,650.299988,0.0,0.0,,650.600006,,,650.600006,1678.5,693.900024,693.900024,0.0,0.0,523.200012,,,,,,523.200012,1217.100037,2895.600037,0.0,461.399994,,,0.0,2024.800049,-141.600098,2344.599945,0.0,2344.599945,5240.199982,
06/30/2005,5255.200195,537.0,537.0,0.0,879.200012,879.200012,,590.5,223.800003,152.0,336.5,-121.800003,181.5,,,,,2188.199951,685.900024,,,0.0,2381.100098,2100.5,2100.5,0.0,,,280.600098,3067.000122,,408.200012,408.200012,,,,597.900024,597.900024,0.0,0.0,,652.299988,,,652.299988,1658.400024,694.900024,694.900024,0.0,0.0,514.599976,,,,,,514.599976,1209.5,2867.900024,0.0,446.799988,,,0.0,2087.300049,-146.800049,2387.299988,0.0,2387.299988,5255.200012,
09/30/2005,5089.399902,376.0,376.0,0.0,919.200012,919.200012,,576.099976,215.300003,147.899994,337.200012,-124.300003,174.5,,,,,2045.800049,679.700012,,,0.0,2363.899902,2090.0,2090.0,0.0,,,273.899902,3043.599915,,385.100006,385.100006,,,,457.200012,457.200012,0.0,0.0,,662.000031,,,662.000031,1504.300049,680.5,680.5,0.0,0.0,511.200012,,,,,,511.200012,1191.700012,2696.000061,0.0,391.0,,,0.0,2154.899902,-152.499878,2393.400024,0.0,2393.400024,5089.400085,
12/31/2005,5215.1,452.8,452.8,0.0,842.4,842.4,,538.7,220.5,137.9,303.7,-123.4,297.2,,,,,2131.1,673.7,2010.9,-1337.2,,2410.3,2086.5,2084.0,2.5,,,323.8,3084.0,,427.8,427.8,,,,19.0,19.0,0.0,0.0,,714.3,,,714.3,1161.1,1002.9,1002.9,0.0,0.0,845.9,,,,,,845.9,1848.8,3009.9,0.0,384.1,,,0.0,1997.4,-176.3,2205.2,0.0,2205.2,5215.1,
03/31/2006,5286.0,343.600006,343.600006,0.0,930.599976,930.599976,,609.900024,234.699997,158.699997,347.200012,-130.699997,287.0,,,,,2171.100098,671.700012,,,0.0,2443.199951,2154.199951,2154.199951,0.0,,,289.0,3114.899963,,478.0,478.0,,,,17.5,17.5,0.0,0.0,,651.199951,,,651.199951,1146.699951,1002.099976,1002.099976,0.0,0.0,846.299988,,,,,,846.299988,1848.399963,2995.099915,0.0,388.700012,,,0.0,2070.5,-168.300049,2290.899963,0.0,2290.899963,5285.999878,
06/30/2006,5346.7,350.2,350.2,0.0,961.6,961.6,,631.1,231.7,162.2,372.7,-135.5,273.4,,,,,2216.3,664.8,,,0.0,2465.6,2181.2,2181.2,0.0,,,284.4,3130.4,,469.6,469.6,,,,18.0,18.0,0.0,0.0,,698.6,,,698.6,1186.2,1000.8,1000.8,0.0,0.0,874.4,,,,,,874.4,1875.2,3061.4,0.0,307.7,,,0.0,2135.7,-158.1,2285.3,0.0,2285.3,5346.7,
09/30/2006,5422.299805,243.899994,243.899994,0.0,960.799988,960.799988,,642.200012,227.100006,171.399994,383.200012,-139.5,262.399994,,,,,2109.300049,662.799988,,,0.0,2650.199951,2315.800049,2315.800049,0.0,,,334.399902,3312.999939,,455.299988,455.299988,,,,306.799988,306.799988,0.0,0.0,,734.400024,,,734.400024,1496.5,703.299988,703.299988,0.0,0.0,874.799988,,,,,,874.799988,1578.099976,3074.599976,0.0,256.299988,,,0.0,2229.800049,-138.400146,2347.69989,0.0,2347.69989,5422.299866,
12/31/2006,5374.8,423.5,423.5,0.0,896.0,896.0,,607.6,204.2,160.7,366.3,-123.6,266.6,,,,,2193.7,665.4,2087.4,-1422.0,0.0,2515.7,2336.9,2336.9,0.0,,,178.8,3181.1,,471.7,471.7,,,,305.7,305.7,0.0,0.0,,721.9,,,721.9,1499.3,702.8,702.8,0.0,0.0,697.4,,,,,,697.4,1400.2,2899.5,0.0,279.3,,,0.0,2324.4,-128.4,2475.3,0.0,2475.3,5374.8,
03/31/2007,5486.600098,304.799988,304.799988,0.0,1007.400024,1007.400024,,672.400024,255.899994,178.5,384.700012,-146.699997,235.800003,,,,,2220.399902,670.200012,,,0.0,2596.0,2387.800049,2387.800049,0.0,,,208.199951,3266.200012,,512.599976,512.599976,,,,304.899994,304.899994,0.0,0.0,,702.500031,,,702.500031,1520.0,706.400024,706.400024,0.0,0.0,715.299988,,,,,,715.299988,1421.700012,2941.700012,0.0,278.899994,,,0.0,2390.199951,-124.199951,2544.899994,0.0,2544.899994,5486.600006,
06/30/2007,5935.299805,640.0,640.0,0.0,1062.800049,1062.800049,,665.900024,253.100006,189.800003,375.100006,-152.100006,236.300003,,,,,2605.0,680.599976,,,0.0,2649.699951,2414.100098,2414.100098,0.0,,,235.599854,3330.299927,,482.299988,482.299988,,,,408.799988,408.799988,0.0,0.0,,707.800049,,,707.800049,1598.900024,907.0,907.0,0.0,0.0,674.5,,,,,,674.5,1581.5,3180.400024,0.0,301.0,,,0.0,2560.300049,-106.400146,2754.899902,0.0,2754.899902,5935.299927,
09/30/2007,5768.200195,307.399994,307.399994,0.0,1117.300049,1117.300049,,665.900024,245.800003,186.399994,402.200012,-168.5,262.299988,,,,,2352.899902,701.799988,,,0.0,2713.5,2463.399902,2463.399902,0.0,,,250.100098,3415.299988,,544.799988,544.799988,,,,115.300003,115.300003,0.0,0.0,,736.700058,,,736.700058,1396.800049,910.0,910.0,0.0,0.0,746.900024,,,,,,746.900024,1656.900024,3053.700073,0.0,120.900002,,,0.0,2694.0,-100.399902,2714.500099,0.0,2714.500099,5768.200172,
12/31/2007,6133.5,326.5,232.8,93.7,1048.6,1048.6,,643.7,221.5,178.8,396.2,-152.8,284.2,,,,,2303.0,719.8,2268.2,-1548.4,0.0,3110.7,2732.6,2540.3,192.3,,,378.1,3830.5,,533.1,533.1,,,,356.2,356.2,0.0,0.0,,745.8,,,745.8,1635.1,909.9,909.9,0.0,0.0,746.6,,,,,,746.6,1656.5,3291.6,0.0,87.5,,,0.0,2835.1,-80.7,2841.9,0.0,2841.9,6133.5,
03/31/2008,6268.200195,204.199997,139.199997,65.0,1139.199951,1139.199951,,742.099976,267.600006,201.0,454.0,-180.5,290.600006,,,,,2376.100098,763.099976,,,0.0,3129.0,2736.5,2736.5,0.0,,,392.5,3892.099976,,558.0,558.0,,,,220.800003,220.800003,0.0,0.0,,718.100021,,,718.100021,1496.900024,1207.400024,1207.400024,0.0,0.0,837.099976,,,,,,837.099976,2044.5,3541.400024,0.0,1.7,,,0.0,2785.100098,-60.0,2726.800098,0.0,2726.800098,6268.200122,
06/30/2008,6348.700195,205.999996,154.699997,51.299999,1230.900024,1230.900024,,749.5,266.899994,199.699997,467.399994,-184.5,270.0,,,,,2456.399902,768.5,,,0.0,3123.800049,2741.800049,2741.800049,0.0,,,382.0,3892.300049,,573.599976,573.599976,,,,114.400002,114.400002,0.0,0.0,,756.699974,,,756.699974,1444.699951,1207.5,1207.5,0.0,0.0,833.599976,,,,,,833.599976,2041.099976,3485.799927,0.0,1.7,,,0.0,2907.300049,-46.100098,2862.899951,0.0,2862.899951,6348.699878,
09/30/2008,6507.5,296.300011,260.700012,35.599998,1197.599976,1197.599976,,716.099976,255.5,191.699997,452.399994,-183.5,326.899994,,,,,2536.899902,749.099976,,,0.0,3221.5,2654.399902,2654.399902,0.0,,,567.100098,3970.599976,,588.700012,588.700012,,,,32.900002,32.900002,0.0,0.0,,643.399986,,,643.399986,1265.0,1207.5,1207.5,0.0,0.0,1087.800049,,,,,,1087.800049,2295.300049,3560.300049,0.0,1.7,,,0.0,3055.600098,-110.100098,2947.2,0.0,2947.2,6507.500049,
12/31/2008,6164.9,280.7,258.8,21.9,1011.4,1011.4,,641.8,253.2,163.2,405.0,-179.6,264.0,,,,,2197.9,728.2,2345.1,-1616.9,0.0,3238.8,2851.0,2567.3,283.7,,,387.8,3967.0,,492.5,492.5,,,,300.6,300.6,0.0,0.0,,669.1,,,669.1,1462.2,932.5,932.5,0.0,0.0,1162.8,,,,,,1162.8,2095.3,3557.5,0.0,1.7,,,0.0,2935.4,-329.7,2607.4,0.0,2607.4,6164.9,
03/31/2009,6024.2,319.5,303.9,15.6,900.1,900.1,0.0,610.4,220.4,171.3,405.5,-186.8,222.9,,,761.5,209.7,2052.9,715.3,,,0.0,3256.0,2554.7,2554.7,0.0,,,531.2,3971.3,,975.6,451.8,,,523.8,294.4,19.4,,,275.0,50.2,,,0.0,1320.2,924.6,924.6,,,1147.2,,70.6,,,,315.1,2071.8,3392.0,0.0,1.7,1.664772,0.035228,,2980.7,-350.2,2632.2,0.0,2632.2,6024.2,
06/30/2009,6130.7,462.8,450.2,12.6,901.5,901.5,0.0,547.2,210.8,160.7,360.8,-185.1,209.7,,468.1,754.8,0.0,2121.2,728.9,,,0.0,3280.6,2645.9,2645.9,0.0,,,0.0,4009.5,,947.6,409.8,,,537.8,286.8,11.8,,,275.0,50.2,,,0.0,1284.6,924.7,924.7,,,1151.3,,69.6,,,,326.9,2076.0,3360.6,0.0,1.7,1.667395,0.032605,,3042.7,-274.3,2770.1,0.0,2770.1,6130.7,
09/30/2009,6246.6,662.0,658.4,3.6,875.8,875.8,0.0,502.7,197.0,158.9,328.6,-181.8,237.3,,,747.2,0.0,2277.8,709.6,,,0.0,3259.2,2635.8,2635.8,0.0,,,456.8,3968.8,,969.7,428.0,,,541.7,286.7,9.4,,,277.3,49.8,,,0.0,1306.2,922.6,922.6,,,1146.0,,68.7,,,,330.1,2068.6,3374.8,0.0,1.7,1.668307,0.031693,,3135.7,-265.6,2871.8,0.0,2871.8,6246.6,
12/31/2009,5984.4,381.6,381.6,0.0,697.7,697.7,0.0,423.9,170.7,104.1,265.1,-116.0,222.8,0.0,,741.1,210.1,1726.0,639.0,1810.9,-1171.9,0.0,3619.4,2645.1,2338.3,306.8,3.0,0.0,804.7,4258.4,,808.1,347.5,0.0,0.0,460.6,11.7,9.4,0.0,0.0,2.3,43.4,0.0,0.0,0.0,863.2,922.7,922.7,0.0,0.0,1235.2,0.0,250.4,,,,243.7,2157.9,3021.1,0.0,1.7,1.67167,0.02833,-12.5,3254.1,-280.0,2963.3,0.0,2963.3,5984.4,
03/31/2010,5998.3,389.4,389.4,0.0,829.8,829.8,0.0,502.9,182.7,154.9,323.9,-158.6,251.0,,,735.4,238.3,1973.1,691.9,,,0.0,3333.3,2906.1,2604.7,301.4,,589.9,260.6,4025.2,,902.6,432.6,,,470.0,11.7,9.4,,,2.3,42.7,,,0.0,957.0,922.8,922.8,,,1118.2,,,,,,382.8,2041.0,2998.0,0.0,1.7,1.675262,0.024738,-39.6,3351.8,-313.6,3000.3,0.0,3000.3,5998.3,
06/30/2010,6063.9,432.0,432.0,0.0,777.2,777.2,0.0,448.7,169.8,102.0,292.4,-115.5,218.4,,,727.6,204.2,1876.3,584.6,,,0.0,3603.0,2599.9,2285.5,314.4,,590.8,260.7,4187.6,,877.4,417.0,,,460.4,12.3,10.0,,,2.3,42.2,,,0.0,931.9,923.0,923.0,,,1175.0,,,,,,447.4,2098.0,3029.9,0.0,1.7,1.667433,0.032567,-103.9,3382.0,-245.8,3034.0,0.0,3034.0,6063.9,
09/30/2010,5958.9,296.0,296.0,0.0,833.2,833.2,0.0,477.8,179.0,109.8,303.3,-114.3,196.2,,,718.1,182.0,1803.2,589.8,,,0.0,3565.9,2635.2,2323.4,311.8,,498.5,281.6,4155.7,,902.0,417.8,,,484.2,9.6,9.6,,,0.0,41.7,,,0.0,953.3,923.1,923.1,,,1054.4,,,,,,336.3,1977.5,2930.8,0.0,1.7,1.627025,0.072975,-288.5,3493.8,-178.9,3028.1,0.0,3028.1,5958.9,
12/31/2010,6668.6,1035.3,1035.3,0.0,795.9,795.9,0.0,438.9,168.6,97.9,288.5,-116.1,220.5,0.0,42.1,701.7,131.5,2490.6,608.3,1884.7,-1276.4,0.0,3569.7,2690.1,2356.5,333.6,8.7,511.3,166.9,4178.0,,948.0,462.6,0.0,0.0,485.4,8.3,7.7,0.0,0.0,0.6,70.1,0.0,0.0,0.0,1026.4,1420.4,1420.4,0.0,0.0,1015.7,0.0,182.7,111.2,71.5,0.0,131.3,2436.1,3462.5,0.0,1.7,1.641308,0.058692,-288.6,3658.7,-165.7,3206.1,0.0,3206.1,6668.6,
03/31/2011,6713.3,1008.4,1008.4,0.0,885.0,885.0,0.0,489.8,184.9,111.0,310.0,-116.1,296.2,0.0,0.0,49.6,137.6,2679.4,614.3,,,0.0,3419.6,2720.0,2388.1,331.9,0.0,523.2,167.6,4033.9,,931.4,479.5,,,451.9,17.4,17.4,,,0.0,251.0,,,0.0,1199.8,1418.8,1418.8,,,508.8,,,,,151.6,307.6,1927.6,3127.4,0.0,1.7,1.650205,0.049795,-296.5,4010.3,-129.6,3585.9,0.0,3585.9,6713.3,
06/30/2011,6639.6,905.1,905.1,0.0,916.1,916.1,0.0,505.4,195.7,118.2,317.4,-125.9,255.6,0.0,,40.5,137.5,2582.2,611.1,,,0.0,3446.3,2731.6,2401.0,330.6,,533.1,174.5,4057.4,,972.7,491.9,,,480.8,15.8,15.8,,,,9.4,,0.0,0.0,997.9,1419.1,1419.1,,,514.1,,,,,156.9,316.7,1933.2,2931.1,0.0,1.7,1.649823,0.050177,-329.1,4154.5,-118.6,3708.5,0.0,3708.5,6639.6,
09/30/2011,6322.0,430.6,430.6,0.0,942.3,942.3,0.0,506.3,206.5,118.9,314.4,-133.5,229.6,0.0,0.0,40.5,134.4,2108.8,615.7,,,0.0,3597.5,2886.2,2513.6,372.6,,531.2,175.0,4213.2,,993.1,465.4,,,527.7,6.9,6.2,,,0.7,9.4,,0.0,0.0,1009.4,1420.9,1420.9,,,438.7,,,,,114.2,284.0,1859.6,2869.0,0.0,1.7,1.581013,0.118987,-671.6,4288.9,-166.0,3453.0,0.0,3453.0,6322.0,
12/31/2011,6447.6,676.6,676.6,0.0,878.8,878.8,0.0,466.3,194.8,110.1,295.2,-133.8,269.7,0.0,0.0,40.5,196.1,2291.4,625.4,1953.6,-1328.2,0.0,3530.8,2893.9,2513.5,380.4,10.4,521.9,99.5,4156.2,,1024.5,502.6,0.0,0.0,521.9,331.4,6.4,0.0,0.0,325.0,102.7,0.0,0.0,0.0,1458.6,1096.2,1096.2,0.0,0.0,356.8,0.0,201.2,142.1,59.1,67.4,47.7,1453.0,2911.6,0.0,1.7,1.583147,0.116853,-671.6,4421.8,-215.9,3536.0,0.0,3536.0,6447.6,
03/31/2012,6641.5,616.5,616.5,0.0,961.4,961.4,0.0,534.1,222.2,131.1,311.5,-130.7,235.0,,,40.5,153.3,2347.0,640.3,,,0.0,3654.2,2986.8,2569.5,417.3,,549.9,112.5,4294.5,,1106.6,557.3,,,549.3,332.0,6.7,,,325.3,9.2,,,0.0,1447.8,1096.4,1096.4,,,381.6,,,,,91.4,249.7,1478.0,2925.8,0.0,1.7,1.590696,0.109304,-671.6,4556.2,-170.6,3715.7,0.0,3715.7,6641.5,
06/30/2012,6793.9,706.2,706.2,0.0,995.4,995.4,0.0,544.4,220.9,128.3,327.3,-132.1,263.0,0.0,,23.5,180.7,2509.0,643.3,,,0.0,3641.6,2977.1,2559.6,417.5,,552.5,108.0,4284.9,,1163.5,558.3,,,605.2,330.4,5.1,,,325.3,17.1,,0.0,0.0,1511.0,1096.5,1096.5,,,336.1,,,,,68.6,244.0,1432.6,2943.6,0.0,32.6,1.7,30.9,-671.6,4716.9,-227.6,3850.3,0.0,3850.3,6793.9,
09/30/2012,7135.7,965.8,965.8,0.0,1008.9,1008.9,0.0,542.8,227.1,133.6,317.7,-135.6,223.2,0.0,0.0,23.5,125.0,2740.7,664.4,,,0.0,3730.6,3055.8,2624.0,431.8,,560.6,111.2,4395.0,,1213.3,561.7,,,651.6,329.7,4.4,,,325.3,17.0,,0.0,0.0,1560.0,1096.7,1096.7,,,342.1,,,,,74.2,244.4,1438.8,2998.8,0.0,130.0,1.8,128.2,-671.6,4855.0,-176.5,4136.9,0.0,4136.9,7135.7,
