Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
06/30/1999,,1045,1904.0,547,-887,2609.0,-9499.0,146.0,-3216.0,0.0,0.0,-6429.0,5845.0,-691.0,2672.0,4694.0,-1150.0,0.0,24.0,296.0,-1045.0,,
09/30/1999,,1416,1916.0,1217,-854,3695.0,-4963.0,30.0,-3641.0,0.0,0.0,-1352.0,850.0,-778.0,1807.0,448.0,-491.0,0.0,-156.0,20.0,-418.0,,
12/31/1999,,-51,2131.0,2280,111,4471.0,-5690.0,94.0,-5536.0,0.0,0.0,-248.0,2243.0,-763.0,3925.0,-56.0,-673.0,0.0,-148.0,-42.0,1024.0,,
03/31/2000,,2683,1934.0,-643,-1446,2528.0,-5001.0,143.0,-3236.0,0.0,0.0,-1908.0,1551.0,-800.0,3179.0,739.0,-1007.0,0.0,-393.0,-167.0,-922.0,,
06/30/2000,,2034,1348.0,14,-817,2579.0,-17055.0,400.0,-1954.0,0.0,0.0,-15501.0,14801.0,-716.0,9908.0,0.0,-56.0,10286.0,-298.0,-4323.0,325.0,,
09/30/2000,,3072,2355.0,-1214,-1206,3007.0,-4380.0,4.0,-2563.0,0.0,0.0,-1821.0,1263.0,-852.0,4276.0,0.0,-891.0,5.0,-49.0,-1226.0,-110.0,,
12/31/2000,,-3120,2952.0,4185,-466,3551.0,-3609.0,53.0,-3758.0,-2394.0,992.0,1498.0,-189.0,-973.0,-390.0,3862.0,-164.0,122.0,7.0,-2653.0,-247.0,,
03/31/2001,,-344,2412.0,5944,-1463,6549.0,-1423.0,11.0,-2444.0,0.0,0.0,1010.0,-5088.0,-163.0,-14715.0,0.0,-130.0,9918.0,0.0,2.0,38.0,,
06/30/2001,,-1958,2350.0,3408,-719,3081.0,2941.0,3.0,-743.0,0.0,0.0,3681.0,-796.0,-227.0,6249.0,0.0,-6834.0,54.0,0.0,-38.0,5226.0,,
09/30/2001,,11408,2274.0,-11909,678,2451.0,208.0,48.0,-1784.0,0.0,0.0,1944.0,-7892.0,-216.0,-1114.0,0.0,-6607.0,49.0,0.0,-4.0,-5233.0,,
12/31/2001,,-1391,2302.0,7440,-442,5607.0,-1825.0,21.0,-2850.0,-378.0,3014.0,-1632.0,4402.0,-279.0,-7588.0,12177.0,0.0,92.0,0.0,0.0,8184.0,,
03/31/2002,,-975,1175.0,-21,1591,1770.0,-974.0,19.0,-978.0,0.0,0.0,-15.0,-9062.0,-133.0,-6328.0,0.0,-504.0,38.0,0.0,-2135.0,-8266.0,,
06/30/2002,,-12830,1213.0,16445,-2579,2249.0,-1148.0,232.0,-986.0,0.0,0.0,-394.0,2134.0,-134.0,299.0,57.0,-5.0,2555.0,0.0,-638.0,3235.0,,
09/30/2002,,207,1243.0,786,689,2925.0,-492.0,213.0,-849.0,0.0,0.0,144.0,-1087.0,-144.0,833.0,22.0,-490.0,47.0,0.0,-1355.0,1346.0,,
12/31/2002,,516,1257.0,2464,-698,3539.0,1185.0,4.0,-1065.0,0.0,0.0,2246.0,-3705.0,-144.0,-1961.0,0.0,-92.0,44.0,0.0,-1552.0,1019.0,,
03/31/2003,,571,1186.0,24,435,2216.0,-923.0,11.0,-859.0,0.0,0.0,-75.0,-4407.0,-147.0,-302.0,0.0,-4028.0,35.0,0.0,35.0,-3114.0,,
06/30/2003,,536,1197.0,-352,756,2137.0,-797.0,12.0,-770.0,0.0,0.0,-39.0,-984.0,-147.0,-968.0,0.0,-11.0,29.0,0.0,113.0,356.0,,
09/30/2003,,418,1224.0,1011,107,2760.0,-669.0,111.0,-784.0,0.0,0.0,4.0,-596.0,-148.0,7.0,0.0,-537.0,28.0,0.0,54.0,1495.0,,
12/31/2003,,340,1263.0,1449,-1635,1417.0,-712.0,29.0,-744.0,0.0,0.0,3.0,-3103.0,-187.0,-18.0,0.0,-3426.0,26.0,0.0,502.0,-2398.0,,
03/31/2004,,304,1250.0,464,-669,1348.999878,-507.0,9.0,-546.0,0.0,0.0,30.0,-2617.0,-188.0,35.0,0.0,-2781.0,22.0,0.0,295.0,-1775.000122,,
06/30/2004,,108,1231.000122,-33,-192,1114.0,-437.0,16.0,-472.0,0.0,0.0,19.0,-796.0,-189.0,-230.0,0.0,-429.0,11.0,0.0,41.0,-119.0,,
09/30/2004,,-7147,647.0,8418,-370,1548.0,-396.0,33.0,-441.0,0.0,0.0,12.0,-984.0,-188.0,-316.0,0.0,-501.0,12.0,0.0,9.0,168.0,,
12/31/2004,,266,640.0,-340,935,1501.0,-364.0,37.0,-377.0,0.0,0.0,-24.0,-66.0,-189.0,211.0,0.0,-203.0,34.0,0.0,81.0,1071.0,,
03/31/2005,,529,636.0,76,-436,805.0,240.0,5.0,-326.0,0.0,0.0,561.0,-1038.0,-190.0,-98.0,0.0,-1032.0,32.0,0.0,250.0,7.0,,
06/30/2005,,307,630.0,527,-916,548.0,-161.0,129.0,-372.0,0.0,0.0,82.0,-2179.0,-190.0,-212.0,0.0,-1689.0,12.0,0.0,-100.0,-1792.0,,
09/30/2005,,520,623.0,218,14,1375.0,-332.0,16.0,-374.0,0.0,0.0,26.0,-119.0,-190.0,-6.0,0.0,-2.0,24.0,0.0,55.0,924.0,,
